
[00:00:00.000 --> 00:00:05.000]  枉然在《聖經》裏面講到
[00:05:16.000 --> 00:05:18.000]  我們就成為人的難所
[00:05:18.000 --> 00:05:20.000]  很多時候是我們的性格
[00:05:20.000 --> 00:05:22.000]  是我們的價值觀
[00:05:22.000 --> 00:05:26.000]  我們裏面的腦袋在搗亂的時候
[00:05:26.000 --> 00:05:29.000]  令到我們成為人家的難所
[00:05:29.000 --> 00:05:32.000]  通常我們呢
[00:05:32.000 --> 00:05:34.000]  成為人家的難所的時候
[00:05:34.000 --> 00:05:36.000]  我們不是很覺的
[00:05:36.000 --> 00:05:41.000]  當我們沒什麼周圍的朋友支持的時候
[00:05:41.000 --> 00:05:44.000]  我們通常會覺得自己都不錯的
[00:05:44.000 --> 00:05:47.000]  但是當我們有很多朋友的時候
[00:05:47.000 --> 00:05:50.000]  你不要以為我們覺得自己差
[00:05:50.000 --> 00:05:52.000]  你會覺得人家會差一點
[00:05:52.000 --> 00:05:54.000]  人就是這麼自負的
[00:05:54.000 --> 00:05:57.000]  經常都會看到人家的不好
[00:05:57.000 --> 00:05:59.000]  只看人家的不對
[00:05:59.000 --> 00:06:00.000]  但是很多時候
[00:06:00.000 --> 00:06:03.000]  看不到自己原來比人差得很厲害
[00:06:03.000 --> 00:06:06.000]  我記得我十八歲
[00:06:06.000 --> 00:06:09.000]  家裏送我去外國讀書
[00:06:09.000 --> 00:06:13.000]  在車上
[00:06:13.000 --> 00:06:15.000]  我媽媽和兒子在車上
[00:06:15.000 --> 00:06:16.000]  沒什麼話說
[00:06:16.000 --> 00:06:17.000]  因為有一點意義不捨
[00:06:17.000 --> 00:06:19.000]  不知道說什麼好
[00:06:19.000 --> 00:06:21.000]  那時候還有啟德機場
[00:06:21.000 --> 00:06:23.000]  爸爸已經在機場等了
[00:06:23.000 --> 00:06:25.000]  他還急
[00:06:25.000 --> 00:06:28.000]  我聽媽媽說了一句話
[00:06:28.000 --> 00:06:30.000]  其實我心裏面很認同
[00:06:30.000 --> 00:06:32.000]  不過我不敢說
[00:06:32.000 --> 00:06:34.000]  她說什麼呢
[00:06:34.000 --> 00:06:37.000]  你現在自由了
[00:06:37.000 --> 00:06:40.000]  我又不出聲
[00:06:40.000 --> 00:06:41.000]  其實我心裏面
[00:06:41.000 --> 00:06:42.000]  是啊
[00:06:42.000 --> 00:06:43.000]  我在家裏困了十八年
[00:06:43.000 --> 00:06:46.000]  我終於是自由了
[00:06:46.000 --> 00:06:49.000]  但是當你去到自己一個人生活的時候
[00:06:49.000 --> 00:06:50.000]  你會發現
[00:06:50.000 --> 00:06:52.000]  原來自由
[00:06:52.000 --> 00:06:56.000]  不是你所想像中這麼美好的
[00:06:56.000 --> 00:06:58.000]  你要面對很多的事情
[00:06:58.000 --> 00:06:59.000]  全部是你自己的
[00:06:59.000 --> 00:07:02.000]  沒有人幫你解決
[00:07:02.000 --> 00:07:07.000]  所以你就要和這些朋友一起生活
[00:07:07.000 --> 00:07:11.000]  當我和這些朋友熟了差不多半年之後
[00:07:11.000 --> 00:07:13.000]  他們才坦白和我說
[00:07:13.000 --> 00:07:16.000]  你知不知道我們初初認識你
[00:07:16.000 --> 00:07:18.000]  見到你在前面走過來
[00:07:18.000 --> 00:07:20.000]  我們就掉頭走了
[00:07:20.000 --> 00:07:24.000]  有沒有這麼嚴重
[00:07:24.000 --> 00:07:26.000]  因為我們見到你的樣子很嚴肅
[00:07:26.000 --> 00:07:27.000]  不笑
[00:07:27.000 --> 00:07:29.000]  好像生氣了一群人
[00:07:29.000 --> 00:07:31.000]  什麼都正正經經的
[00:07:31.000 --> 00:07:32.000]  所以我們見到你
[00:07:32.000 --> 00:07:34.000]  這個人真的不能開玩笑
[00:07:34.000 --> 00:07:35.000]  走吧
[00:07:35.000 --> 00:07:36.000]  我說我不是
[00:07:36.000 --> 00:07:38.000]  我裏面很開心
[00:07:38.000 --> 00:07:41.000]  你們不娶我是你們的錯
[00:07:41.000 --> 00:07:43.000]  但你的樣子就不是
[00:07:43.000 --> 00:07:46.000]  很多時候我們不知道原來自己
[00:07:46.000 --> 00:07:48.000]  擺出來的姿態是什麼
[00:07:48.000 --> 00:07:50.000]  我們不知道
[00:07:50.000 --> 00:07:52.000]  直到有人告訴你的時候
[00:07:52.000 --> 00:07:53.000]  你才知道
[00:07:53.000 --> 00:07:54.000]  不是很好
[00:07:54.000 --> 00:07:56.000]  怪不得我的朋友不是很多
[00:07:56.000 --> 00:07:57.000]  原來一個人都怕了我
[00:07:57.000 --> 00:07:59.000]  所以我就開始改良
[00:07:59.000 --> 00:08:01.000]  在家裏經常逼自己笑
[00:08:01.000 --> 00:08:02.000]  對著鏡子笑
[00:08:02.000 --> 00:08:04.000]  笑啊笑啊笑啊
[00:08:04.000 --> 00:08:06.000]  笑了半年之後
[00:08:06.000 --> 00:08:08.000]  又收到一封信
[00:08:08.000 --> 00:08:10.000]  這封信是我的老友寄的
[00:08:10.000 --> 00:08:12.000]  我不知為何他不當面和我說
[00:08:12.000 --> 00:08:13.000]  是要寫信和我說的
[00:08:13.000 --> 00:08:15.000]  還是男生
[00:08:15.000 --> 00:08:18.000]  他說我見到你笑的樣子
[00:08:18.000 --> 00:08:20.000]  我就很生氣
[00:08:20.000 --> 00:08:23.000]  因為你的笑容充滿了自負
[00:08:23.000 --> 00:08:24.000]  不可一世的樣子
[00:08:24.000 --> 00:08:26.000]  哎呀 敗家夥了
[00:08:26.000 --> 00:08:28.000]  原來笑都要有一個
[00:08:28.000 --> 00:08:30.000]  一個適當的笑
[00:08:30.000 --> 00:08:32.000]  他說你一笑
[00:08:32.000 --> 00:08:34.000]  好像沒有人在你的眼裏一樣
[00:08:34.000 --> 00:08:36.000]  嘩 這麼慘
[00:08:36.000 --> 00:08:38.000]  那我又要改良了
[00:08:38.000 --> 00:08:40.000]  又要笑到別人覺得我很自負
[00:08:40.000 --> 00:08:43.000]  你會發現在人的生活裏
[00:08:43.000 --> 00:08:45.000]  很多時候
[00:08:45.000 --> 00:08:48.000]  你就會在這些聲音裏過日子
[00:08:48.000 --> 00:08:50.000]  有人因為這樣
[00:08:50.000 --> 00:08:51.000]  哎呀 教會很麻煩
[00:08:51.000 --> 00:08:52.000]  還是不要來了
[00:08:52.000 --> 00:08:55.000]  我說easy come easy go
[00:08:55.000 --> 00:08:57.000]  即是來到
[00:08:57.000 --> 00:08:58.000]  聚會開始了
[00:08:58.000 --> 00:08:59.000]  我就馬上進來
[00:08:59.000 --> 00:09:00.000]  接著
[00:09:00.000 --> 00:09:02.000]  牧師一祝福
[00:09:02.000 --> 00:09:04.000]  我就不見了
[00:09:04.000 --> 00:09:05.000]  免得和他打招呼
[00:09:05.000 --> 00:09:06.000]  因為人多
[00:09:06.000 --> 00:09:08.000]  是非多
[00:09:08.000 --> 00:09:09.000]  各位弟兄姊妹
[00:09:09.000 --> 00:09:11.000]  如果你是這樣想的
[00:09:11.000 --> 00:09:13.000]  你不應該是這樣思想的
[00:09:13.000 --> 00:09:15.000]  因為神偏偏將你
[00:09:15.000 --> 00:09:17.000]  擠在這個教會裏面
[00:09:17.000 --> 00:09:18.000]  要你去經歷
[00:09:18.000 --> 00:09:19.000]  經歷甚麼呢
[00:09:19.000 --> 00:09:20.000]  經歷成長
[00:09:20.000 --> 00:09:21.000]  我不相信一個人
[00:09:21.000 --> 00:09:22.000]  沒有任何朋友
[00:09:22.000 --> 00:09:24.000]  他的靈敏是高超到不得了的
[00:09:24.000 --> 00:09:25.000]  為甚麼呢
[00:09:25.000 --> 00:09:27.000]  他就是甚麼呢
[00:09:27.000 --> 00:09:28.000]  充滿了知識
[00:09:28.000 --> 00:09:29.000]  但是不知道怎樣用
[00:09:29.000 --> 00:09:30.000]  洗不到出來
[00:09:30.000 --> 00:09:31.000]  沒有人理會他就用
[00:09:31.000 --> 00:09:32.000]  但是都要用得出來
[00:09:32.000 --> 00:09:33.000]  又用不到
[00:09:33.000 --> 00:09:34.000]  為甚麼呢
[00:09:34.000 --> 00:09:37.000]  裏面有很多人性的敗亡
[00:09:37.000 --> 00:09:38.000]  就會彰顯出來
[00:09:38.000 --> 00:09:39.000]  原來呢
[00:09:39.000 --> 00:09:41.000]  發覺我們自己很不成熟
[00:09:41.000 --> 00:09:43.000]  所以各位弟兄姊妹
[00:09:43.000 --> 00:09:44.000]  神要建造你
[00:09:44.000 --> 00:09:46.000]  首先要建造你個人
[00:09:46.000 --> 00:09:49.000]  神要將你擺在這個教會裏面
[00:09:49.000 --> 00:09:50.000]  要磨練你
[00:09:50.000 --> 00:09:51.000]  不單止磨練你
[00:09:51.000 --> 00:09:53.000]  神都要使用你
[00:09:53.000 --> 00:09:55.000]  成為人家的祝福
[00:09:55.000 --> 00:09:56.000]  所以各位弟兄姊妹
[00:09:56.000 --> 00:09:58.000]  由我們被神建造
[00:09:58.000 --> 00:10:00.000]  不要怕被建造
[00:10:00.000 --> 00:10:02.000]  不要怕被神拆毀
[00:10:02.000 --> 00:10:04.000]  所以當我們被人攻擊的時候
[00:10:04.000 --> 00:10:06.000]  我們是不靠自己
[00:10:06.000 --> 00:10:07.000]  不靠勢力
[00:10:07.000 --> 00:10:10.000]  是靠著神的力量來成就
[00:10:10.000 --> 00:10:12.000]  第二件事
[00:10:12.000 --> 00:10:14.000]  就是如果不是要看守
[00:10:14.000 --> 00:10:16.000]  看守的人都枉然
[00:10:16.000 --> 00:10:18.000]  看守是甚麼
[00:10:18.000 --> 00:10:20.000]  看守即是留意周圍的事情
[00:10:20.000 --> 00:10:22.000]  有甚麼變化
[00:10:22.000 --> 00:10:24.000]  而警醒自己
[00:10:24.000 --> 00:10:27.000]  讓自己知道我所面臨的環境是甚麼
[00:10:27.000 --> 00:10:29.000]  令我警醒過日子
[00:10:29.000 --> 00:10:32.000]  所以看守是很重要的
[00:10:32.000 --> 00:10:34.000]  當你有機會回家的時候
[00:10:34.000 --> 00:10:37.000]  你見到你家大廈的那個看監的話
[00:10:37.000 --> 00:10:39.000]  你大約都可以知道
[00:10:39.000 --> 00:10:42.000]  他們的看守式的看守是怎樣的
[00:10:42.000 --> 00:10:45.000]  他們的看守是不用用眼睛來看守的
[00:10:45.000 --> 00:10:47.000]  因為已經垂了
[00:10:47.000 --> 00:10:49.000]  眼睛是瞇著的
[00:10:49.000 --> 00:10:51.000]  但那個人是凍在那裏的
[00:10:51.000 --> 00:10:55.000]  那些小偷進來
[00:10:55.000 --> 00:10:57.000]  根本就不用乘虛而入
[00:10:57.000 --> 00:11:00.000]  他們是大搖大擺就進去了
[00:11:00.000 --> 00:11:01.000]  因為都沒有人察覺
[00:11:01.000 --> 00:11:03.000]  可能他們的工作是很辛苦的
[00:11:03.000 --> 00:11:05.000]  又很沉悶
[00:11:05.000 --> 00:11:07.000]  但是如果我們這樣看守的時候
[00:11:07.000 --> 00:11:09.000]  那個攻擊
[00:11:09.000 --> 00:11:12.000]  那個防守的能力就沒有了
[00:11:12.000 --> 00:11:15.000]  而比起新加坡那個攻擊力就很強
[00:11:15.000 --> 00:11:18.000]  一個士兵站崗的時候
[00:11:18.000 --> 00:11:20.000]  他就是要防止敵人來攻打
[00:11:20.000 --> 00:11:22.000]  所以看守是很重要的
[00:11:22.000 --> 00:11:25.000]  我們要彼此的看守
[00:11:25.000 --> 00:11:29.000]  我們要看著每一個弟兄姊妹的情況
[00:11:29.000 --> 00:11:31.000]  所以當我們看見自己的狀況
[00:11:31.000 --> 00:11:34.000]  又看見別人的狀況的時候
[00:11:34.000 --> 00:11:37.000]  勝利就可以順暢地來工作
[00:11:37.000 --> 00:11:38.000]  所以各位弟兄姊妹
[00:11:38.000 --> 00:11:40.000]  讓我們不要只看守自己
[00:11:40.000 --> 00:11:44.000]  我們都是彼此的看守
[00:11:44.000 --> 00:11:46.000]  當我們見到有弟兄姊妹有不妥的時候
[00:11:46.000 --> 00:11:48.000]  我們就可以慰問他
[00:11:48.000 --> 00:11:51.000]  當我們見到有人有不同的表現的時候
[00:11:51.000 --> 00:11:53.000]  我們要伸出我們的手來
[00:11:53.000 --> 00:11:55.000]  成為別人的幫助
[00:11:55.000 --> 00:11:56.000]  所以這個看守是什麼呢
[00:11:56.000 --> 00:11:59.000]  是一個彼此守望
[00:11:59.000 --> 00:12:04.000]  而且是用屬靈的掏線的眼睛去守望的
[00:12:04.000 --> 00:12:07.000]  守望是很重要
[00:12:07.000 --> 00:12:09.000]  但是用主的聖靈
[00:12:09.000 --> 00:12:11.000]  聖靈在我們的心靈裡面
[00:12:11.000 --> 00:12:12.000]  就會參透我們
[00:12:12.000 --> 00:12:14.000]  參透我們的時候
[00:12:14.000 --> 00:12:17.000]  我們就會讓別人知道我們的情況
[00:12:17.000 --> 00:12:20.000]  然後我們能夠經歷到
[00:12:20.000 --> 00:12:23.000]  神在我們心靈中的大能是如何
[00:12:23.000 --> 00:12:26.000]  所以用神來親自的看守
[00:12:26.000 --> 00:12:30.000]  第三節我們來看看
[00:12:30.000 --> 00:12:44.000]  (粵語)
[00:12:44.000 --> 00:12:58.000]  (粵語)
[00:12:58.000 --> 00:13:08.000]  (粵語)
[00:13:08.000 --> 00:13:22.000]  (粵語)
[00:13:22.000 --> 00:13:24.000]  清早起床
[00:13:24.000 --> 00:13:25.000]  晚上睡覺
[00:13:25.000 --> 00:13:27.000]  有意識的時候
[00:13:27.000 --> 00:13:30.000]  去工作和吃東西
[00:13:30.000 --> 00:13:32.000]  有一首歌叫做什麼呢
[00:13:32.000 --> 00:13:37.000]  工作休息再工作
[00:13:37.000 --> 00:13:40.000]  有沒有人休息休息再休息
[00:13:40.000 --> 00:13:42.000]  這些就是場面
[00:13:42.000 --> 00:13:45.000]  工作休息就是為了下一個工作
[00:13:45.000 --> 00:13:47.000]  再休息又為了下一個工作
[00:13:47.000 --> 00:13:50.000]  人好像在這個工作的齒輪上面
[00:13:50.000 --> 00:13:52.000]  沒辦法甩脫它
[00:13:52.000 --> 00:13:56.000]  工作工作做到像牛一樣
[00:13:56.000 --> 00:13:58.000]  然後才有得吃
[00:13:58.000 --> 00:13:59.000]  原來是往然
[00:13:59.000 --> 00:14:01.000]  原來它的一語道破是什麼呢
[00:14:01.000 --> 00:14:03.000]  就是後面那裡說的
[00:14:03.000 --> 00:14:08.000]  因為神可以使人安然睡覺
[00:14:08.000 --> 00:14:10.000]  原來我們得過造字的時候
[00:14:10.000 --> 00:14:12.000]  未必能夠安然睡覺
[00:14:12.000 --> 00:14:14.000]  最重要的是什麼呢
[00:14:14.000 --> 00:14:16.000]  神在我們的心靈裡面
[00:14:16.000 --> 00:14:18.000]  哇 是喔
[00:14:18.000 --> 00:14:21.000]  很多人辛辛苦苦努力
[00:14:21.000 --> 00:14:24.000]  到頭來的心靈裡面
[00:14:24.000 --> 00:14:26.000]  是不平安
[00:14:26.000 --> 00:14:28.000]  甚至是勞苦受煩
[00:14:28.000 --> 00:14:30.000]  心事重重
[00:14:30.000 --> 00:14:33.000]  見到它肯定是憂憂愁愁的
[00:14:33.000 --> 00:14:35.000]  滿懷心事
[00:14:35.000 --> 00:14:37.000]  有些是男士
[00:14:37.000 --> 00:14:41.000]  男士我們美其名叫做憂鬱小生
[00:14:41.000 --> 00:14:43.000]  有沒有憂鬱小生的
[00:14:43.000 --> 00:14:45.000]  見到它都愁眉苦臉
[00:14:45.000 --> 00:14:48.000]  好像很多事情在想一樣
[00:14:48.000 --> 00:14:50.000]  我以前小時候就是這樣
[00:14:50.000 --> 00:14:52.000]  坐在沙發上
[00:14:52.000 --> 00:14:54.000]  可以看著天
[00:14:54.000 --> 00:14:56.000]  半天 不是半個小時
[00:14:56.000 --> 00:14:57.000]  半天就可以看著天
[00:14:57.000 --> 00:14:59.000]  以為很有思想
[00:14:59.000 --> 00:15:01.000]  其實是胡思亂想
[00:15:01.000 --> 00:15:04.000]  扮醒目
[00:15:04.000 --> 00:15:06.000]  不僅如此
[00:15:06.000 --> 00:15:08.000]  這些人通常都是很悲觀的
[00:15:08.000 --> 00:15:10.000]  當人家說今天天氣很好
[00:15:10.000 --> 00:15:12.000]  不是啊 那裡有一塊黑雲
[00:15:12.000 --> 00:15:13.000]  就是這樣
[00:15:13.000 --> 00:15:15.000]  永遠都覺得這個世界上
[00:15:15.000 --> 00:15:17.000]  欠了它
[00:15:17.000 --> 00:15:19.000]  永遠覺得弟兄姊妹做得不好
[00:15:19.000 --> 00:15:21.000]  沒有我的參與你們一定不行
[00:15:21.000 --> 00:15:23.000]  好得的時候我們就會這樣
[00:15:23.000 --> 00:15:27.000]  所以當我們在世界上生活的時候
[00:15:27.000 --> 00:15:31.000]  心靈一定要有真正的寧靜
[00:15:31.000 --> 00:15:35.000]  有一次我都經歷了一些很痛苦的經歷
[00:15:35.000 --> 00:15:37.000]  不堪回首
[00:15:37.000 --> 00:15:40.000]  但是到了那個情況的時候
[00:15:40.000 --> 00:15:44.000]  我真的覺得人好像去一個盡頭一樣
[00:15:44.000 --> 00:15:46.000]  你已經去到無法再去
[00:15:46.000 --> 00:15:48.000]  又無法轉 又無法轉
[00:15:48.000 --> 00:15:49.000]  看不到路
[00:15:49.000 --> 00:15:50.000]  我不知道你有沒有試過
[00:15:50.000 --> 00:15:52.000]  在人生裡面
[00:15:52.000 --> 00:15:54.000]  無論是侍奉的人生也好
[00:15:54.000 --> 00:15:55.000]  工作也好
[00:15:55.000 --> 00:15:56.000]  健康也好
[00:15:56.000 --> 00:15:57.000]  各方面
[00:15:57.000 --> 00:15:59.000]  可能我們有人
[00:15:59.000 --> 00:16:01.000]  現在可能正在面對一個叫做什麼呢
[00:16:01.000 --> 00:16:03.000]  死胡同
[00:16:03.000 --> 00:16:05.000]  無法再去了
[00:16:05.000 --> 00:16:08.000]  這件事只有我妹妹知道
[00:16:08.000 --> 00:16:14.000]  她就發了一個WhatsApp那裡
[00:16:14.000 --> 00:16:16.000]  發了一篇短短的訊息給我
[00:16:16.000 --> 00:16:20.000]  那時候我還在茶餐廳想著這個問題
[00:16:20.000 --> 00:16:22.000]  誰知道她送了一篇短訊給我
[00:16:22.000 --> 00:16:25.000]  不知道為什麼
[00:16:25.000 --> 00:16:27.000]  哭得像個豬頭一樣
[00:16:27.000 --> 00:16:29.000]  但是對面有一個人在吃東西
[00:16:29.000 --> 00:16:30.000]  所以我要這樣遮住
[00:16:30.000 --> 00:16:32.000]  遮住你看
[00:16:32.000 --> 00:16:34.000]  那個訊息說什麼呢
[00:16:34.000 --> 00:16:36.000]  那個題目叫做
[00:16:36.000 --> 00:16:40.000]  英文叫做Uncomfortable Grace
[00:16:40.000 --> 00:16:44.000]  一個很不舒服的一年
[00:16:44.000 --> 00:16:46.000]  大家不知道明白不明白
[00:16:46.000 --> 00:16:48.000]  什麼叫舒服的一年呢
[00:16:48.000 --> 00:16:50.000]  舒服的一年就是
[00:16:50.000 --> 00:16:53.000]  當你有一天去巴厘島的海邊
[00:16:53.000 --> 00:16:55.000]  在那裡曬太陽
[00:16:55.000 --> 00:16:56.000]  你會不會覺得
[00:16:56.000 --> 00:16:58.000]  多謝你的一年
[00:16:58.000 --> 00:16:59.000]  很少這樣
[00:16:59.000 --> 00:17:00.000]  多數是什麼呢
[00:17:00.000 --> 00:17:02.000]  哎呀 先來杯椰青
[00:17:02.000 --> 00:17:04.000]  通常這樣
[00:17:04.000 --> 00:17:06.000]  先來一碟沙爹
[00:17:06.000 --> 00:17:09.000]  你不覺得這個一年有夠重要的
[00:17:09.000 --> 00:17:11.000]  你只覺得是
[00:17:11.000 --> 00:17:12.000]  好像是
[00:17:12.000 --> 00:17:13.000]  就是這樣
[00:17:13.000 --> 00:17:14.000]  是一個
[00:17:14.000 --> 00:17:16.000]  一向都有的東西
[00:17:16.000 --> 00:17:20.000]  不是你辛辛苦苦所得回來的
[00:17:20.000 --> 00:17:23.000]  但是當你遇到人生困苦的時候
[00:17:23.000 --> 00:17:25.000]  你所要的
[00:17:25.000 --> 00:17:27.000]  就是要問題得到解決
