
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,早晨。
[00:05:40.500 --> 00:05:41.500]  在這個監禁裡面,
[00:05:41.500 --> 00:05:44.500]  在面對殉道的前景裡面,
[00:05:44.500 --> 00:05:49.500]  他這些東西都是按著神的旨意的。
[00:05:49.500 --> 00:05:50.500]  在人體上,
[00:05:50.500 --> 00:05:52.500]  好像是很負面的事情,
[00:05:52.500 --> 00:05:55.500]  很不幸的一些事情,
[00:05:55.500 --> 00:05:58.500]  但是其實是在神的旨意裡面。
[00:05:58.500 --> 00:06:00.500]  既然是在神的旨意裡面,
[00:06:00.500 --> 00:06:01.500]  他就不害怕,
[00:06:01.500 --> 00:06:02.500]  不膽怯。
[00:06:02.500 --> 00:06:03.500]  言下旨意,
[00:06:03.500 --> 00:06:06.500]  提摩太無論面對什麼,
[00:06:06.500 --> 00:06:09.500]  也都是神的旨意。
[00:06:09.500 --> 00:06:11.500]  活在神的旨意裡面,
[00:06:11.500 --> 00:06:15.500]  是最安全的處境。
[00:06:15.500 --> 00:06:16.500]  幾個月前,
[00:06:16.500 --> 00:06:19.500]  我看到一篇文章,
[00:06:19.500 --> 00:06:27.500]  是講到烏克蘭的戰爭裡面的情形。
[00:06:27.500 --> 00:06:29.500]  我們都知道烏克蘭的戰爭,
[00:06:29.500 --> 00:06:34.500]  是相當悲慘的一個情景。
[00:06:34.500 --> 00:06:35.500]  但是,
[00:06:35.500 --> 00:06:38.500]  那篇文章最主要是去訪問,
[00:06:38.500 --> 00:06:42.500]  在烏克蘭裡面的一些基督徒的領袖,
[00:06:42.500 --> 00:06:44.500]  去問他們兩個問題。
[00:06:44.500 --> 00:06:45.500]  第一個是,
[00:06:45.500 --> 00:06:48.500]  他們希望外面的世界,
[00:06:48.500 --> 00:06:50.500]  怎樣為他們祈禱。
[00:06:50.500 --> 00:06:51.500]  第二個問題是,
[00:06:51.500 --> 00:06:54.500]  在這段戰亂的當中,
[00:06:54.500 --> 00:06:58.500]  在這段相當困難的危險的情形裡面,
[00:06:58.500 --> 00:07:01.500]  最能夠幫助他們的一節經文是什麼?
[00:07:01.500 --> 00:07:06.500]  我覺得這個問題挺有意思。
[00:07:06.500 --> 00:07:11.500]  他列了很多基督徒教會的領袖,
[00:07:11.500 --> 00:07:14.500]  或者是宣教士,
[00:07:14.500 --> 00:07:16.500]  他們在戰亂裡面,
[00:07:16.500 --> 00:07:18.500]  最能幫助他們的經文是什麼?
[00:07:18.500 --> 00:07:20.500]  其中有一個對我來說,
[00:07:20.500 --> 00:07:21.500]  是一個很深刻的印象,
[00:07:21.500 --> 00:07:27.500]  是一個在烏克蘭做宣教士的一個人。
[00:07:27.500 --> 00:07:28.500]  他說,
[00:07:28.500 --> 00:07:29.500]  在這段時間裡面,
[00:07:29.500 --> 00:07:31.500]  最能夠幫助他們的是,
[00:07:31.500 --> 00:07:32.500]  《馬可福音》,
[00:07:32.500 --> 00:07:34.500]  第十四章,
[00:07:34.500 --> 00:07:35.500]  十五,
[00:07:35.500 --> 00:07:37.500]  三十五到三十六節,
[00:07:37.500 --> 00:07:40.500]  那裡是耶穌在赫西瑪利園裡面的祈禱,
[00:07:40.500 --> 00:07:42.500]  他說:「阿巴夫啊,
[00:07:42.500 --> 00:07:44.500]  在你凡事都能,
[00:07:44.500 --> 00:07:46.500]  求你將這杯撤去,
[00:07:46.500 --> 00:07:47.500]  然而,
[00:07:47.500 --> 00:07:49.500]  不要從我的意思,
[00:07:49.500 --> 00:07:52.500]  只要從你的意思。」
[00:07:52.500 --> 00:07:53.500]  這位宣教士,
[00:07:53.500 --> 00:07:55.500]  在最危險的時候,
[00:07:55.500 --> 00:07:58.500]  他覺得對他最大的幫助,
[00:07:58.500 --> 00:07:59.500]  最大的鼓勵,
[00:07:59.500 --> 00:08:01.500]  就是耶穌在赫西瑪利園裡面,
[00:08:01.500 --> 00:08:02.500]  看到說,
[00:08:02.500 --> 00:08:04.500]  只要你的意思,
[00:08:04.500 --> 00:08:07.500]  能夠成就。
[00:08:07.500 --> 00:08:09.500]  活在神的旨意裡面,
[00:08:09.500 --> 00:08:13.500]  是最安全的處境。
[00:08:13.500 --> 00:08:14.500]  但是當我們說,
[00:08:14.500 --> 00:08:16.500]  面對不如意的情況,
[00:08:16.500 --> 00:08:19.500]  甚至遇到苦難,
[00:08:19.500 --> 00:08:21.500]  說這是神的旨意,
[00:08:21.500 --> 00:08:24.500]  會不會暗中好像暗示,
[00:08:24.500 --> 00:08:26.500]  神是虐待狂?
[00:08:26.500 --> 00:08:28.500]  祂的旨意就是要我們受苦,
[00:08:28.500 --> 00:08:31.500]  祂喜歡看到我們在痛苦裡面,
[00:08:31.500 --> 00:08:32.500]  會不會是這樣呢?
[00:08:32.500 --> 00:08:33.500]  其實,
[00:08:33.500 --> 00:08:35.500]  我們當然相信神不是虐待狂,
[00:08:35.500 --> 00:08:38.500]  如果祂要將我們放在一些苦難裡面,
[00:08:38.500 --> 00:08:41.500]  一定是有好的原因。
[00:08:41.500 --> 00:08:42.500]  有時候,
[00:08:42.500 --> 00:08:45.500]  我們未必知道這個原因是什麼,
[00:08:45.500 --> 00:08:46.500]  但是在這裡,
[00:08:46.500 --> 00:08:47.500]  保羅指出,
[00:08:47.500 --> 00:08:49.500]  祂奉神的旨意,
[00:08:49.500 --> 00:08:50.500]  做使徒,
[00:08:50.500 --> 00:08:52.500]  是為了什麼?
[00:08:52.500 --> 00:08:53.500]  是為了什麼呢?
[00:08:53.500 --> 00:08:54.500]  在這裡說,
[00:08:54.500 --> 00:08:56.500]  祂是在基督耶穌裡面,
[00:08:56.500 --> 00:08:59.500]  生命的應許。
[00:08:59.500 --> 00:09:01.500]  祂很清楚自己的使命,
[00:09:01.500 --> 00:09:02.500]  作為使徒,
[00:09:02.500 --> 00:09:03.500]  祂很清楚自己的使命,
[00:09:03.500 --> 00:09:05.500]  神的旨意要祂做什麼呢?
[00:09:05.500 --> 00:09:07.500]  就是將耶穌基督裡面這個生命,
[00:09:07.500 --> 00:09:10.500]  帶給人。
[00:09:10.500 --> 00:09:13.500]  如果我們經常都記得,
[00:09:13.500 --> 00:09:15.500]  基督裡面的應許,
[00:09:15.500 --> 00:09:16.500]  所給我們的這個生命,
[00:09:16.500 --> 00:09:18.500]  是多麼寶貴的時候,
[00:09:18.500 --> 00:09:21.500]  我想我們對於人生的很多事情,
[00:09:21.500 --> 00:09:24.500]  是會有很不同的看法。
[00:09:24.500 --> 00:09:26.500]  我們會更加積極地,
[00:09:26.500 --> 00:09:28.500]  與人分享這個生命。
[00:09:28.500 --> 00:09:29.500]  很多困難,
[00:09:29.500 --> 00:09:34.500]  我們都可以去忍受。
[00:09:34.500 --> 00:09:35.500]  我經常都提醒我自己,
[00:09:35.500 --> 00:09:37.500]  也提醒弟兄姊妹,
[00:09:37.500 --> 00:09:40.500]  分享在基督裡面的生命,
[00:09:40.500 --> 00:09:43.500]  不只是用口說,用口傳的。
[00:09:43.500 --> 00:09:44.500]  我們通常想到,
[00:09:44.500 --> 00:09:47.500]  分享耶穌基督的生命的時候,
[00:09:47.500 --> 00:09:48.500]  都會想到是全福音,
[00:09:48.500 --> 00:09:50.500]  全福音都是用口說的。
[00:09:50.500 --> 00:09:52.500]  但其實不只是用口說,
[00:09:52.500 --> 00:09:53.500]  而是將這個生命,
[00:09:53.500 --> 00:09:56.500]  將我們裡面的這個生命,
[00:09:56.500 --> 00:09:58.500]  能夠活出來。
[00:09:58.500 --> 00:09:59.500]  而這個生命呢,
[00:09:59.500 --> 00:10:04.500]  就是我們所謂的永生。
[00:10:04.500 --> 00:10:05.500]  弟兄姊妹,你知道嗎?
[00:10:05.500 --> 00:10:09.500]  我們現在就是活在這個永生裡面。
[00:10:09.500 --> 00:10:11.500]  我發覺很多基督徒,
[00:10:11.500 --> 00:10:13.500]  以為信耶穌得永生,
[00:10:13.500 --> 00:10:14.500]  是什麼意思呢?
[00:10:14.500 --> 00:10:15.500]  就是信了耶穌,
[00:10:15.500 --> 00:10:19.500]  就得到天堂的門票。
[00:10:19.500 --> 00:10:20.500]  死了之後,
[00:10:20.500 --> 00:10:23.500]  就可以憑票入場。
[00:10:23.500 --> 00:10:25.500]  這種這樣的信念,
[00:10:25.500 --> 00:10:26.500]  使很多人不知道,
[00:10:26.500 --> 00:10:28.500]  自己今生活在這個世界上,
[00:10:28.500 --> 00:10:30.500]  到底有什麼意義。
[00:10:30.500 --> 00:10:33.500]  好像只是等將來死了之後,
[00:10:33.500 --> 00:10:35.500]  可以拿張票出來,
[00:10:35.500 --> 00:10:37.500]  說我可以進去天堂。
[00:10:37.500 --> 00:10:40.500]  其實永生並不是等到死後才有的。
[00:10:40.500 --> 00:10:42.500]  我們什麼時候信耶穌,
[00:10:42.500 --> 00:10:44.500]  什麼時候就有,
[00:10:44.500 --> 00:10:46.500]  我們的永生就開始了。
[00:10:46.500 --> 00:10:48.500]  所以在這裡說到,
[00:10:48.500 --> 00:10:51.500]  我們這個在基督裡面的生命,
[00:10:51.500 --> 00:10:53.500]  是現在的。
[00:10:53.500 --> 00:10:58.500]  現在就活在這個永遠的生命當中。
[00:10:58.500 --> 00:11:02.500]  這種死後有天堂門票的這種心態,
[00:11:02.500 --> 00:11:04.500]  使很多人不知道,
[00:11:04.500 --> 00:11:06.500]  我們今生基督徒,
[00:11:06.500 --> 00:11:09.500]  在今生所活的這個生命,
[00:11:09.500 --> 00:11:14.500]  其實是很美好的一個生命來的。
[00:11:14.500 --> 00:11:17.500]  甚至有些人會說,
[00:11:17.500 --> 00:11:19.500]  我要先盡情享受了,
[00:11:19.500 --> 00:11:22.500]  今生的世界的福樂。
[00:11:22.500 --> 00:11:24.500]  只要我在死之前信耶穌,
[00:11:24.500 --> 00:11:26.500]  就可以上天堂了。
[00:11:26.500 --> 00:11:28.500]  我不知道我們在座當中,
[00:11:28.500 --> 00:11:30.500]  以前有沒有人這樣想過,
[00:11:30.500 --> 00:11:32.500]  或者你遇到有一些無道的朋友,
[00:11:32.500 --> 00:11:34.500]  會這樣想。
[00:11:34.500 --> 00:11:36.500]  其實這種想法,
[00:11:36.500 --> 00:11:38.500]  是完全不明白,
[00:11:38.500 --> 00:11:41.500]  在基督裡面的生命。
[00:11:41.500 --> 00:11:45.500]  好像早一點信耶穌很吃虧。
[00:11:45.500 --> 00:11:47.500]  好像早一點信耶穌,
[00:11:47.500 --> 00:11:50.500]  就失去了一些享樂的機會。
[00:11:50.500 --> 00:11:52.500]  其實在基督裡面的生命,
[00:11:52.500 --> 00:11:55.500]  是一個豐盛的生命。
[00:11:55.500 --> 00:11:57.500]  耶穌基督曾經這樣說,
[00:11:57.500 --> 00:11:58.500]  他說我來了,
[00:11:58.500 --> 00:12:00.500]  是要叫人得生命,
[00:12:00.500 --> 00:12:04.500]  而且得得更豐盛。
[00:12:04.500 --> 00:12:07.500]  豐盛的意思就是滿足的意思。
[00:12:07.500 --> 00:12:08.500]  越早得到這個生命,
[00:12:08.500 --> 00:12:10.500]  就越早可以享受,
[00:12:10.500 --> 00:12:14.500]  這個滿足豐盛的生命。
[00:12:14.500 --> 00:12:17.500]  所以記得活在神的旨意裡面,
[00:12:17.500 --> 00:12:20.500]  可以叫我們不害怕。
[00:12:20.500 --> 00:12:21.500]  無論這個世界是怎樣,
[00:12:21.500 --> 00:12:22.500]  我們不害怕,
[00:12:22.500 --> 00:12:24.500]  可以叫我們可以剛強。
[00:12:24.500 --> 00:12:26.500]  而神的旨意就是,
[00:12:26.500 --> 00:12:29.500]  我們活在耶穌基督這個生命裡面,
[00:12:29.500 --> 00:12:31.500]  並且將這個生命,
[00:12:31.500 --> 00:12:38.500]  向這個世界彰顯出來。
[00:12:38.500 --> 00:12:43.500]  接著保羅為提摩太感謝神,
[00:12:43.500 --> 00:12:44.500]  而且告訴他,
[00:12:44.500 --> 00:12:47.500]  他怎樣想念祂。
[00:12:47.500 --> 00:12:50.500]  在第三節開始他說,
[00:12:50.500 --> 00:12:51.500]  祂祈禱的時候,
[00:12:51.500 --> 00:12:54.500]  不住地想念祢,
[00:12:54.500 --> 00:12:56.500]  紀念祢的眼淚,
[00:12:56.500 --> 00:12:58.500]  週夜徹徹地想見祢,
[00:12:58.500 --> 00:13:00.500]  祂叫我滿心快樂,
[00:13:00.500 --> 00:13:03.500]  想到祢心裡無異之訊。
[00:13:03.500 --> 00:13:08.500]  我們看到想念、紀念、想到。
[00:13:08.500 --> 00:13:10.500]  其實這些字眼,
[00:13:10.500 --> 00:13:13.500]  在原來的文字裡面,
[00:13:13.500 --> 00:13:14.500]  都是同一個字根,
[00:13:14.500 --> 00:13:18.500]  都是想到紀念的意思。
[00:13:18.500 --> 00:13:20.500]  當我們活在神的旨意裡面,
[00:13:20.500 --> 00:13:23.500]  活在耶穌基督的這個生命裡面,
[00:13:23.500 --> 00:13:25.500]  讓我們可以剛強壯膽。
[00:13:25.500 --> 00:13:27.500]  同時當我們知道,
[00:13:27.500 --> 00:13:29.500]  我們不會孤單,
[00:13:29.500 --> 00:13:35.500]  也可以叫我們剛強壯膽。
[00:13:35.500 --> 00:13:36.500]  不知道大家記不記得,
[00:13:36.500 --> 00:13:38.500]  《聖經》裡面有一個舊約的故事,
[00:13:38.500 --> 00:13:40.500]  伊利亞的故事。
[00:13:40.500 --> 00:13:44.500]  先知伊利亞在這個加密山上面,
[00:13:44.500 --> 00:13:48.500]  面對很多巴力的先知。
[00:13:48.500 --> 00:13:50.500]  他很勇敢地,
[00:13:50.500 --> 00:13:55.500]  很勇敢地去打敗這些先知。
[00:13:55.500 --> 00:13:59.500]  也讓神的大能能夠彰顯出來。
[00:13:59.500 --> 00:14:02.500]  可能我們都會很羨慕伊利亞,
[00:14:02.500 --> 00:14:05.500]  覺得他真的很厲害。
[00:14:05.500 --> 00:14:09.500]  面對這麼多敵人,
[00:14:09.500 --> 00:14:10.500]  他都不害怕,
[00:14:10.500 --> 00:14:12.500]  而且可以得勝。
[00:14:12.500 --> 00:14:14.500]  但是如果你繼續看下去的時候,
[00:14:14.500 --> 00:14:20.500]  發現伊利亞贏了這場比鬥之後,
[00:14:20.500 --> 00:14:23.500]  反而是非常的害怕。
[00:14:23.500 --> 00:14:27.500]  因為皇后夜洗別要追殺他。
[00:14:27.500 --> 00:14:30.500]  他走著走著走到山洞裡面。
[00:14:30.500 --> 00:14:32.500]  然後他跟神說,
[00:14:32.500 --> 00:14:36.500]  「我為了你大發熱心,
[00:14:36.500 --> 00:14:39.500]  但是現在剩下我一個,
[00:14:39.500 --> 00:14:42.500]  是向你忠心的,
[00:14:42.500 --> 00:14:46.500]  而且我的敵人還要追殺。」
[00:14:46.500 --> 00:14:49.500]  神怎樣對伊利亞說呢?
[00:14:49.500 --> 00:14:54.500]  神說,其實不是只有你一個對我忠心的,
[00:14:54.500 --> 00:14:57.500]  還有很多的人,
[00:14:57.500 --> 00:14:59.500]  在這個國家裡面,
[00:14:59.500 --> 00:15:04.500]  仍然盡忠於我。
[00:15:04.500 --> 00:15:06.500]  神提醒伊利亞,
[00:15:06.500 --> 00:15:08.500]  其實他不孤單的,
[00:15:08.500 --> 00:15:10.500]  他以為剩下他一個,
[00:15:10.500 --> 00:15:12.500]  但是其實在神的裡面,
[00:15:12.500 --> 00:15:14.500]  還有很多的人,
[00:15:14.500 --> 00:15:19.500]  仍然是與他一同去爭戰。
[00:15:19.500 --> 00:15:23.500]  孤單是一個很大的問題。
[00:15:23.500 --> 00:15:27.500]  最近Barnard,
[00:15:27.500 --> 00:15:29.500]  Barnard是美國一個研究,
[00:15:29.500 --> 00:15:33.500]  專門研究教會現象的一個機構。
[00:15:33.500 --> 00:15:35.500]  Barnard的研究裡面,
[00:15:35.500 --> 00:15:42.500]  他說有大約超過50%的美國人,
[00:15:42.500 --> 00:15:44.500]  美國的成年人,
[00:15:44.500 --> 00:15:46.500]  在過去的7天裡面,
[00:15:46.500 --> 00:15:48.500]  最少感覺自己孤單,
[00:15:48.500 --> 00:15:51.500]  最少一次。
[00:15:51.500 --> 00:15:53.500]  有超過一半的人,
[00:15:53.500 --> 00:15:55.500]  感覺孤單。
[00:15:55.500 --> 00:16:00.500]  他問的問題非常精準,
[00:16:00.500 --> 00:16:02.500]  在過去這7天裡面,
[00:16:02.500 --> 00:16:03.500]  過去7天裡面,
[00:16:03.500 --> 00:16:06.500]  你有沒有曾經感覺孤單過?
[00:16:06.500 --> 00:16:09.500]  如果他在我們當中,
[00:16:09.500 --> 00:16:10.500]  問同樣的問題的時候,
[00:16:10.500 --> 00:16:12.500]  不知道你的答案是什麼。
[00:16:12.500 --> 00:16:15.500]  有超過一半的人說有,
[00:16:15.500 --> 00:16:17.500]  而在這些人裡面,
[00:16:17.500 --> 00:16:19.500]  在過去7天裡面,
[00:16:19.500 --> 00:16:21.500]  曾經感覺孤單過的人,
[00:16:21.500 --> 00:16:23.500]  這些人裡面,
[00:16:23.500 --> 00:16:27.500]  有多於40%,
[00:16:27.500 --> 00:16:32.500]  說這個孤單感是非常之強烈的,
[00:16:32.500 --> 00:16:39.500]  甚至是很難忍受的孤單感。
[00:16:39.500 --> 00:16:48.500]  這些是所有的美國人當中的抽樣,
[00:16:48.500 --> 00:16:50.500]  而在這些人裡面,
[00:16:50.500 --> 00:16:52.500]  基督徒,
[00:16:52.500 --> 00:16:54.500]  他的比例是怎麼樣呢?
[00:16:54.500 --> 00:16:58.500]  他們發覺基督徒和其他所有的人,
[00:16:58.500 --> 00:17:00.500]  只不過是少了那麼多,
[00:17:00.500 --> 00:17:02.500]  就是那個比例。
[00:17:02.500 --> 00:17:03.500]  意思就是說,
[00:17:03.500 --> 00:17:07.500]  基督徒是沒有其他人感覺那麼孤單,
[00:17:07.500 --> 00:17:11.500]  但是他們其實都不是很好。
[00:17:11.500 --> 00:17:13.500]  所以這個可以告訴我們,
[00:17:13.500 --> 00:17:20.500]  為什麼有屬靈的同伴是非常之重要。
[00:17:20.500 --> 00:17:23.500]  我知道我們成年了之後,
[00:17:23.500 --> 00:17:27.500]  是不容易交親密的朋友的。
[00:17:27.500 --> 00:17:28.500]  我自己想想,
[00:17:28.500 --> 00:17:31.500]  在我的人生裡面,
[00:17:31.500 --> 00:17:33.500]  最親密的朋友,
[00:17:33.500 --> 00:17:36.500]  大部分是我年輕的時候所結交的朋友,
[00:17:36.500 --> 00:17:38.500]  在大學的時候,
[00:17:38.500 --> 00:17:41.500]  在學生團契的時候,
[00:17:41.500 --> 00:17:45.500]  那個時代所認識的那些朋友,
[00:17:45.500 --> 00:17:50.500]  可以說是我人生裡面最親密的朋友。
[00:17:50.500 --> 00:17:52.500]  當我們年紀越來越大的時候,
[00:17:52.500 --> 00:17:54.500]  我們有了家庭之後,
[00:17:54.500 --> 00:17:57.500]  與結交親密的夥伴是不容易的,
[00:17:57.500 --> 00:17:59.500]  真的不容易的。
[00:17:59.500 --> 00:18:01.500]  其實結了婚的人,
[00:18:01.500 --> 00:18:04.500]  配偶應該是我們最親密的朋友,
[00:18:04.500 --> 00:18:08.500]  但是其實就算是已經結婚的人,
[00:18:08.500 --> 00:18:12.500]  其實我們都需要在婚姻以外的,
[00:18:12.500 --> 00:18:15.500]  一些的資深的朋友。
[00:18:15.500 --> 00:18:18.500]  因為我們不會覺得孤單。
[00:18:18.500 --> 00:18:20.500]  在我們神學院裡面,
[00:18:20.500 --> 00:18:25.500]  我們將每一個學生都放在一個小組裡面。
[00:18:25.500 --> 00:18:29.500]  以前的年代,
[00:18:29.500 --> 00:18:33.500]  這些小組就是校園裡面的同學,
[00:18:33.500 --> 00:18:36.500]  但是現在越來越演變的時候,
[00:18:36.500 --> 00:18:38.500]  發覺越來越多的學生,
[00:18:38.500 --> 00:18:40.500]  不是在校園裡面,
[00:18:40.500 --> 00:18:42.500]  而是在網絡上面。
[00:18:42.500 --> 00:18:44.500]  所以在兩三年前,
[00:18:44.500 --> 00:18:46.500]  我們也開始了網絡上面的小組。
[00:18:46.500 --> 00:18:51.500]  主要的目的就是希望我們的神學生,
[00:18:51.500 --> 00:18:53.500]  在讀神學的時候,
[00:18:53.500 --> 00:19:01.500]  就已經能夠跟他們有比較親密的關係,
[00:19:01.500 --> 00:19:03.500]  以致於他們可以彼此的鼓勵,
[00:19:03.500 --> 00:19:06.500]  可以彼此的扶持。
[00:19:06.500 --> 00:19:09.500]  我們除了神學院安排的小組之外,
