
[00:00:00.000 --> 00:00:04.000]  我們很可惜,因爲我們很多想知的詳情
[00:03:54.000 --> 00:03:56.000]  我們在這一世上是有目的的
[00:03:56.000 --> 00:04:01.000]  是有快樂有成就等我們去享的
[00:04:01.000 --> 00:04:08.000]  所以你一定要靜靜聆聽心靈叫你追尋成就那個夢
[00:04:08.000 --> 00:04:12.000]  然後第二樣你就敢於爲這個夢來做決定
[00:04:12.000 --> 00:04:15.000]  Bergini媽媽要他做律師
[00:04:15.000 --> 00:04:18.000]  因爲律師是一個很收入的行業
[00:04:18.000 --> 00:04:21.000]  意大利大學律師是讀五年的
[00:04:21.000 --> 00:04:24.000]  他很乖捱過了那五年
[00:04:24.000 --> 00:04:27.000]  然後他又出來做律師了
[00:04:27.000 --> 00:04:31.000]  誰知道做律師第一年他非常辛苦
[00:04:31.000 --> 00:04:34.000]  於是他慢慢就不可以再忍受
[00:04:34.000 --> 00:04:38.000]  有一天他就給媽媽錄了一本錄音帶
[00:04:38.000 --> 00:04:40.000]  然後他就離開了家
[00:04:40.000 --> 00:04:45.000]  不要忘記他是一個失明人士
[00:04:45.000 --> 00:04:48.000]  那本錄音帶很多年後
[00:04:48.000 --> 00:04:53.000]  在記者採訪他爸爸媽媽的時候
[00:04:53.000 --> 00:04:55.000]  他爸爸媽媽拿出來播
[00:04:55.000 --> 00:04:57.000]  都叫聽的人
[00:04:57.000 --> 00:05:03.000]  起碼他媽媽仍然是淚成於喘
[00:05:03.000 --> 00:05:05.000]  而作爲觀衆的我
[00:05:05.000 --> 00:05:10.000]  聽都是心腸寸斷
[00:05:10.000 --> 00:05:12.000]  Bergini用他非常溫柔
[00:05:12.000 --> 00:05:15.000]  是天生的溫柔的聲音
[00:05:15.000 --> 00:05:19.000]  來講出他爲什麼一定要離開律師這個行業
[00:05:19.000 --> 00:05:23.000]  在講的過程他全部怪責媽媽的心
[00:05:23.000 --> 00:05:28.000]  他只是講到他一生最喜歡的是唱歌
[00:05:28.000 --> 00:05:31.000]  他爲他自己做這個決定
[00:05:31.000 --> 00:05:35.000]  他爲他自己的決定付上代價
[00:05:35.000 --> 00:05:38.000]  你以爲他一離開了律師的行業
[00:05:38.000 --> 00:05:42.000]  是不是理所當然就走上歌劇院
[00:05:42.000 --> 00:05:46.000]  來用他的那個男高音唱《茶花女》呢
[00:05:46.000 --> 00:05:48.000]  不是
[00:05:48.000 --> 00:05:52.000]  他是去一個酒吧做唱
[00:05:52.000 --> 00:05:54.000]  每一晚他就在那裏唱
[00:05:54.000 --> 00:05:57.000]  一頭他就去學聲樂
[00:05:57.000 --> 00:06:00.000]  他非常之用功的
[00:06:00.000 --> 00:06:02.000]  由畢業爲止的
[00:06:02.000 --> 00:06:05.000]  每一次每一晚在酒吧那裏唱
[00:06:05.000 --> 00:06:07.000]  他都很快樂
[00:06:07.000 --> 00:06:09.000]  雖然收入非常微薄
[00:06:09.000 --> 00:06:12.000]  但是他完全心靈的快樂
[00:06:12.000 --> 00:06:16.000]  是遮掩了物質的缺乏
[00:06:16.000 --> 00:06:18.000]  這個就是爲自己做選擇
[00:06:18.000 --> 00:06:22.000]  我告訴你 沒有一個人他要追尋夢想
[00:06:22.000 --> 00:06:25.000]  是可以避得過這一部分
[00:06:25.000 --> 00:06:27.000]  不是自己做選擇的
[00:06:27.000 --> 00:06:29.000]  你跟隨着大火
[00:06:29.000 --> 00:06:32.000]  跟隨着這個世界的自動系統
[00:06:32.000 --> 00:06:35.000]  你就甘心要容祿一世
[00:06:35.000 --> 00:06:38.000]  不要再向人家發任何怨言
[00:06:38.000 --> 00:06:40.000]  第三樣呢
[00:06:40.000 --> 00:06:45.000]  你願意爲你的決定來付代價
[00:06:45.000 --> 00:06:50.000]  沒有代價的東西是不值得做的
[00:06:50.000 --> 00:06:51.000]  讓我再說一次
[00:06:51.000 --> 00:06:56.000]  沒有代價的東西是不值得做的
[00:06:56.000 --> 00:07:01.000]  因爲容易的東西早被前人做光了
[00:07:01.000 --> 00:07:02.000]  剩下的東西
[00:07:02.000 --> 00:07:05.000]  全部有價值的都很有代價的
[00:07:05.000 --> 00:07:07.000]  是因爲人付不起代價
[00:07:07.000 --> 00:07:09.000]  所以還留給你
[00:07:09.000 --> 00:07:13.000]  不然哪有甜頭會留給你呢
[00:07:13.000 --> 00:07:15.000]  想想嘛 想清楚點嘛
[00:07:15.000 --> 00:07:17.000]  整天都想着要傳一個僥倖的心
[00:07:17.000 --> 00:07:19.000]  是不行的
[00:07:19.000 --> 00:07:22.000]  我們的世界沒有僥倖這回事 是不是
[00:07:22.000 --> 00:07:24.000]  我特別對年輕人說
[00:07:24.000 --> 00:07:27.000]  我很愛你們 很愛你們
[00:07:27.000 --> 00:07:30.000]  我對你們很有盼望
[00:07:30.000 --> 00:07:32.000]  所以我才寫了三本書給你
[00:07:32.000 --> 00:07:34.000]  是專爲鼓勵你的
[00:07:34.000 --> 00:07:36.000]  但你整天都有一個傳僥倖的心
[00:07:36.000 --> 00:07:38.000]  想走捷徑
[00:07:38.000 --> 00:07:41.000]  我告訴你 一定是浪費力氣的
[00:07:41.000 --> 00:07:43.000]  如果我這個年紀能夠說這句話
[00:07:43.000 --> 00:07:45.000]  你的年紀更加遲
[00:07:45.000 --> 00:07:47.000]  更加沒有僥倖的東西
[00:07:47.000 --> 00:07:50.000]  好不好 記住這件事
[00:07:50.000 --> 00:07:52.000]  這個牧羊人也一樣
[00:07:52.000 --> 00:07:56.000]  他選擇了就不等於他可以一直走到底
[00:07:56.000 --> 00:08:01.000]  在沿路中 他遇到很多很多的岔路
[00:08:01.000 --> 00:08:03.000]  他是要不斷做選擇
[00:08:03.000 --> 00:08:06.000]  是不斷要較正的
[00:08:06.000 --> 00:08:08.000]  好像那個撒冷王跟他說
[00:08:08.000 --> 00:08:10.000]  你要追尋這個夢嗎
[00:08:10.000 --> 00:08:12.000]  你就要離開父母
[00:08:12.000 --> 00:08:15.000]  你就要離開你溫暖熟悉的家
[00:08:15.000 --> 00:08:17.000]  你要去埃及
[00:08:17.000 --> 00:08:20.000]  你就要放下你熟悉的牧羊的業
[00:08:20.000 --> 00:08:22.000]  是不是
[00:08:22.000 --> 00:08:24.000]  就正如羊認識你
[00:08:24.000 --> 00:08:26.000]  你又認識羊
[00:08:26.000 --> 00:08:29.000]  但你竟然要辭別你熟悉的世界
[00:08:29.000 --> 00:08:32.000]  來走上你完全不認識的沙漠的路
[00:08:32.000 --> 00:08:35.000]  這個就是代價
[00:08:35.000 --> 00:08:37.000]  我記得有一次
[00:08:37.000 --> 00:08:41.000]  臨到他幾乎走到埃及
[00:08:41.000 --> 00:08:46.000]  他在別過了習近平老闆的女兒之後
[00:08:46.000 --> 00:08:48.000]  他又認識了另外一個女孩
[00:08:48.000 --> 00:08:51.000]  那個女孩在綠洲認識的
[00:08:51.000 --> 00:08:56.000]  那個女孩叫法提瑪
[00:08:56.000 --> 00:08:58.000]  是一個很漂亮的女孩
[00:08:58.000 --> 00:09:00.000]  就是範的主角
[00:09:00.000 --> 00:09:02.000]  書裏面的主角的女孩當然很漂亮
[00:09:02.000 --> 00:09:04.000]  不用說了 當然很漂亮
[00:09:04.000 --> 00:09:06.000]  遇到這個女孩
[00:09:06.000 --> 00:09:09.000]  就是他一生的所愛
[00:09:09.000 --> 00:09:11.000]  他又有金
[00:09:11.000 --> 00:09:14.000]  所以他對那個鍊金師說
[00:09:14.000 --> 00:09:17.000]  你告訴我爲什麼還要去追尋
[00:09:17.000 --> 00:09:23.000]  爲什麼還要去追尋我的寶藏
[00:09:23.000 --> 00:09:25.000]  我有足夠的金
[00:09:25.000 --> 00:09:27.000]  讓我可以再買羊來牧羊
[00:09:27.000 --> 00:09:33.000]  我有所愛的女人在等待我
[00:09:33.000 --> 00:09:38.000]  那個鍊金師說了一句很精彩的話
[00:09:38.000 --> 00:09:39.000]  那個鍊金師說
[00:09:39.000 --> 00:09:42.000]  你的夢想是埃及
[00:09:42.000 --> 00:09:44.000]  你的寶藏是埃及
[00:09:44.000 --> 00:09:47.000]  但你的女人不是源自埃及
[00:09:47.000 --> 00:09:50.000]  不過請你記住
[00:09:50.000 --> 00:09:52.000]  你的女人是沙漠的女人
[00:09:52.000 --> 00:09:54.000]  沙漠的女人
[00:09:54.000 --> 00:09:57.000]  她是相信男人是有夢的
[00:09:57.000 --> 00:10:00.000]  你一日到晚都留在她旁邊
[00:10:00.000 --> 00:10:02.000]  你就是一個沒有志氣的男人
[00:10:02.000 --> 00:10:06.000]  有一日你的女人會對你失望
[00:10:06.000 --> 00:10:09.000]  我讀了這句話我真是喝彩
[00:10:09.000 --> 00:10:10.000]  今天多少男人
[00:10:10.000 --> 00:10:13.000]  變成一個沒有志氣的男人
[00:10:13.000 --> 00:10:15.000]  一輩子你只是想着
[00:10:15.000 --> 00:10:17.000]  我怎麼買一輛大車
[00:10:17.000 --> 00:10:19.000]  我買一間漂亮的房子
[00:10:19.000 --> 00:10:20.000]  是不是
[00:10:20.000 --> 00:10:22.000]  你知不知道你的枕邊人
[00:10:22.000 --> 00:10:25.000]  慢慢小看你
[00:10:25.000 --> 00:10:27.000]  慢慢整天跟你吵架
[00:10:27.000 --> 00:10:28.000]  因爲他小看你
[00:10:28.000 --> 00:10:31.000]  你成了一個沒有志氣的男人
[00:10:31.000 --> 00:10:34.000]  請你醒過來
[00:10:34.000 --> 00:10:36.000]  不單止是這樣
[00:10:36.000 --> 00:10:38.000]  不單止是個牧羊人
[00:10:38.000 --> 00:10:40.000]  剛纔我跟你說的Puccini
[00:10:40.000 --> 00:10:42.000]  都一樣
[00:10:42.000 --> 00:10:43.000]  你知不知道Puccini
[00:10:43.000 --> 00:10:45.000]  現在他的生活是怎樣的呢
[00:10:45.000 --> 00:10:47.000]  他現在還在的
[00:10:47.000 --> 00:10:51.000]  是一個現在紅透整個世界
[00:10:51.000 --> 00:10:52.000]  他不單止在北歐
[00:10:52.000 --> 00:10:53.000]  在美國
[00:10:53.000 --> 00:10:54.000]  在加拿大
[00:10:54.000 --> 00:10:55.000]  是最紅的
[00:10:55.000 --> 00:10:57.000]  其實我相信他有可能
[00:10:57.000 --> 00:11:01.000]  趕過了那三個男高音歌王
[00:11:01.000 --> 00:11:02.000]  Puccini
[00:11:02.000 --> 00:11:03.000]  我很相信
[00:11:03.000 --> 00:11:04.000]  因爲他的唱片一出來
[00:11:04.000 --> 00:11:06.000]  就賣得很狠
[00:11:06.000 --> 00:11:08.000]  而那個胡蘇魯
[00:11:08.000 --> 00:11:10.000]  即是那個Paparotti
[00:11:10.000 --> 00:11:12.000]  出來的唱片
[00:11:12.000 --> 00:11:14.000]  就已經有少少滴滴的
[00:11:14.000 --> 00:11:15.000]  因爲他的歌聲
[00:11:15.000 --> 00:11:19.000]  已經在我們耳邊響了十幾二十年
[00:11:19.000 --> 00:11:20.000]  這個Puccini
[00:11:20.000 --> 00:11:23.000]  他在金門是紅透半邊
[00:11:23.000 --> 00:11:28.000]  絕對是一個賣座的保障
[00:11:28.000 --> 00:11:29.000]  他對他自己說
[00:11:29.000 --> 00:11:32.000]  他每天如果不需要唱歌
[00:11:32.000 --> 00:11:34.000]  他就會練歌
[00:11:34.000 --> 00:11:39.000]  練上十二到十三個小時一天
[00:11:39.000 --> 00:11:41.000]  你有沒有想象
[00:11:41.000 --> 00:11:45.000]  我想起我們香港的歌星
[00:11:45.000 --> 00:11:48.000]  有哪個歌星的聲帝
[00:11:48.000 --> 00:11:50.000]  有Puccini那種
[00:11:50.000 --> 00:11:54.000]  由虞絲由高音去到那種
[00:11:54.000 --> 00:11:57.000]  不知幾美的感覺
[00:11:57.000 --> 00:11:59.000]  你知道如果一個男高音
[00:11:59.000 --> 00:12:00.000]  他去到最高的時候
[00:12:00.000 --> 00:12:02.000]  他如果給人一種很尖的感覺
[00:12:02.000 --> 00:12:03.000]  就很討厭的
[00:12:03.000 --> 00:12:04.000]  聽不久的
[00:12:04.000 --> 00:12:06.000]  但是Puccini那種高音
[00:12:06.000 --> 00:12:08.000]  他可以在你的耳邊唱
[00:12:08.000 --> 00:12:09.000]  你都不會感到煩的
[00:12:09.000 --> 00:12:11.000]  因爲很柔
[00:12:11.000 --> 00:12:14.000]  柔到像絲一樣的flow過
[00:12:14.000 --> 00:12:15.000]  很美的一種聲音
[00:12:15.000 --> 00:12:16.000]  我經常覺得
[00:12:16.000 --> 00:12:18.000]  一種這樣的音樂天分的人
[00:12:18.000 --> 00:12:22.000]  是上帝對人類的天賜
[00:12:22.000 --> 00:12:27.000]  賜給我們的恩典
[00:12:27.000 --> 00:12:28.000]  我們的歌星
[00:12:28.000 --> 00:12:31.000]  不要說像劉德華那種雞仔聲
[00:12:31.000 --> 00:12:32.000]  唱歌永遠都要對着音
[00:12:32.000 --> 00:12:34.000]  麥克風在這裏
[00:12:34.000 --> 00:12:37.000]  根本就沒有聲音
[00:12:37.000 --> 00:12:38.000]  容祖兒
[00:12:38.000 --> 00:12:44.000]  我們叫他近期最hot的聲音
[00:12:44.000 --> 00:12:46.000]  仔細聽一下他的高音
[00:12:46.000 --> 00:12:47.000]  仔細聽一下
[00:12:47.000 --> 00:12:49.000]  有沒有那種猶如絲
[00:12:49.000 --> 00:12:50.000]  有沒有那種
[00:12:50.000 --> 00:12:52.000]  如果他在你的耳邊唱
[00:12:52.000 --> 00:12:54.000]  你都不會感到煩厭的那種感覺
[00:12:54.000 --> 00:12:55.000]  你當然男人不要想着
[00:12:55.000 --> 00:12:57.000]  嘩 虛弱的聲音
[00:12:57.000 --> 00:12:58.000]  吹着吹着很吸引
[00:12:58.000 --> 00:12:59.000]  你說我不介意
[00:12:59.000 --> 00:13:01.000]  那是你的另一個想法
[00:13:01.000 --> 00:13:03.000]  我是說聲音
[00:13:03.000 --> 00:13:04.000]  我們有沒有一個聲帶
[00:13:04.000 --> 00:13:06.000]  有這麼美的一個
[00:13:06.000 --> 00:13:10.000]  仍然用上十二十三個小時練歌的
[00:13:10.000 --> 00:13:12.000]  有沒有
[00:13:12.000 --> 00:13:14.000]  沒有一個都沒有
[00:13:14.000 --> 00:13:15.000]  我寫到這裏
[00:13:15.000 --> 00:13:16.000]  我又想到一個
[00:13:16.000 --> 00:13:18.000]  想到一個詞語
[00:13:18.000 --> 00:13:19.000]  不妨跟你分享
[00:13:19.000 --> 00:13:21.000]  免費的
[00:13:21.000 --> 00:13:23.000]  我說就難怪我們的歌聲
[00:13:23.000 --> 00:13:26.000]  一天到晚一生到頭
[00:13:26.000 --> 00:13:30.000]  都是隻有貧民挖掘的掌聲
[00:13:30.000 --> 00:13:35.000]  Ghetto applause
[00:13:35.000 --> 00:13:37.000]  我是不是太刻薄
[00:13:37.000 --> 00:13:39.000]  我覺得不是
[00:13:39.000 --> 00:13:41.000]  因爲當我想到傳導人
[00:13:41.000 --> 00:13:43.000]  我有同樣的說話說
[00:13:43.000 --> 00:13:46.000]  今天有哪個教會傳導人
[00:13:46.000 --> 00:13:49.000]  特別是教會領袖
[00:13:49.000 --> 00:13:51.000]  仍然不要說用十二三個小時
[00:13:51.000 --> 00:13:53.000]  不真實
[00:13:53.000 --> 00:13:57.000]  仍然每天有讀書讀聖經的習慣
[00:13:57.000 --> 00:14:00.000]  他的學習是從來沒有停過的
[00:14:00.000 --> 00:14:04.000]  有沒有
[00:14:04.000 --> 00:14:06.000]  訓練Becchini的老師
[00:14:06.000 --> 00:14:09.000]  他說我餘生唯一的希望
[00:14:09.000 --> 00:14:12.000]  唯一的理想
[00:14:12.000 --> 00:14:14.000]  他說Becchini現在只是
[00:14:14.000 --> 00:14:17.000]  發揮了七成的果效
[00:14:17.000 --> 00:14:19.000]  我餘生唯一的理想
[00:14:19.000 --> 00:14:22.000]  就是要將他剩下的三成
[00:14:22.000 --> 00:14:25.000]  那個潛力都有化出來
[00:14:25.000 --> 00:14:27.000]  我們爲了這些人
[00:14:27.000 --> 00:14:29.000]  爲了這些精彩的人
[00:14:29.000 --> 00:14:33.000]  喝彩鼓掌
[00:14:33.000 --> 00:14:37.000]  你要真正去追尋你的夢想
[00:14:37.000 --> 00:14:41.000]  你就需要不斷地鞭策自己
[00:14:41.000 --> 00:14:44.000]  別人繼續在玩
[00:14:44.000 --> 00:14:47.000]  你繼續努力
[00:14:47.000 --> 00:14:49.000]  別人去度假
[00:14:49.000 --> 00:14:51.000]  你去進修
[00:14:51.000 --> 00:14:53.000]  就是這樣,沒辦法的
[00:14:53.000 --> 00:14:55.000]  因爲沒有捷徑
[00:14:55.000 --> 00:14:57.000]  你如果不要這個捷徑
[00:14:57.000 --> 00:14:58.000]  你就要接受
[00:14:58.000 --> 00:15:01.000]  你不要要求自己有什麼成就
[00:15:01.000 --> 00:15:04.000]  繼續做一個榮祿一生的人
[00:15:04.000 --> 00:15:10.000]  都可以的,都可以上天堂的
[00:15:10.000 --> 00:15:13.000]  我現在要跟你分享一個經驗
[00:15:13.000 --> 00:15:19.000]  很多人都勸我
[00:15:19.000 --> 00:15:22.000]  減少工作
[00:15:22.000 --> 00:15:28.000]  讓自己可以休養生息
[00:15:28.000 --> 00:15:31.000]  但是可能是因爲
[00:15:31.000 --> 00:15:35.000]  我自小的粗廉
[00:15:35.000 --> 00:15:41.000]  是很少感覺到自己很焦急的
[00:15:41.000 --> 00:15:42.000]  如果你問我
[00:15:42.000 --> 00:15:45.000]  爲什麼我的心可以這麼
[00:15:45.000 --> 00:15:46.000]  或者說
[00:15:46.000 --> 00:15:49.000]  爲什麼我對一些社會的事
[00:15:49.000 --> 00:15:52.000]  可以這麼快可以解到話
[00:15:52.000 --> 00:15:55.000]  對一些事可以看得這麼準確
[00:15:55.000 --> 00:15:58.000]  有人就說我有先知的那個恩賜
[00:15:58.000 --> 00:16:01.000]  我其實不是覺得自己有這個恩賜
[00:16:01.000 --> 00:16:03.000]  我是從來都沒有因爲別人這麼說
[00:16:03.000 --> 00:16:04.000]  我點頭的
[00:16:04.000 --> 00:16:06.000]  我是自己不同意的
[00:16:06.000 --> 00:16:07.000]  我說如果有的
[00:16:07.000 --> 00:16:10.000]  可能有一樣東西就是
[00:16:10.000 --> 00:16:12.000]  我的心其實很澄明的
[00:16:12.000 --> 00:16:15.000]  我裏面很少責唸的
[00:16:15.000 --> 00:16:17.000]  幾十年了
[00:16:17.000 --> 00:16:20.000]  沒錯,我現在做的事
[00:16:20.000 --> 00:16:25.000]  不只是香港那兩間的機構
[00:16:25.000 --> 00:16:27.000]  一個出版社,一個書室
[00:16:27.000 --> 00:16:30.000]  也都不只是在那個訓練
[00:16:30.000 --> 00:16:34.000]  不只是在那個港渡或者是貪兵
[00:16:34.000 --> 00:16:35.000]  其實我的侍工
[00:16:35.000 --> 00:16:39.000]  現在是伸展到有六七個國家的
[00:16:39.000 --> 00:16:42.000]  所以或者我附帶說一句話
[00:16:42.000 --> 00:16:46.000]  我有時要離開你們
[00:16:46.000 --> 00:16:47.000]  要出去外面港渡
[00:16:47.000 --> 00:16:50.000]  我回來我常常都會
[00:16:50.000 --> 00:16:52.000]  我知道你是因爲掛着我
[00:16:52.000 --> 00:16:53.000]  所以這麼說
[00:16:53.000 --> 00:16:56.000]  你說你是很miss我
[00:16:56.000 --> 00:16:58.000]  不想不見到我
[00:16:58.000 --> 00:17:02.000]  其實我自己真正的感受就是
[00:17:02.000 --> 00:17:05.000]  我不能夠只是留在香港
[00:17:05.000 --> 00:17:07.000]  我外面有些工作
[00:17:07.000 --> 00:17:08.000]  外面有些弟兄姊妹
[00:17:08.000 --> 00:17:11.000]  外面有些羣體是我認識的
[00:17:11.000 --> 00:17:14.000]  我感覺到我對他們都有責任的
[00:17:14.000 --> 00:17:18.000]  好像這個今年的農曆年
[00:17:18.000 --> 00:17:19.000]  過去這麼多年
[00:17:19.000 --> 00:17:22.000]  我都沒有試過農曆年來香港
[00:17:22.000 --> 00:17:24.000]  今年是第一次
[00:17:24.000 --> 00:17:25.000]  而且是我自己的要求
[00:17:25.000 --> 00:17:28.000]  因爲我在加拿大的本土城市
[00:17:28.000 --> 00:17:31.000]  我見到一個圖畫是很心痛的
[00:17:31.000 --> 00:17:34.000]  我見到一個女孩和五六個男孩
[00:17:34.000 --> 00:17:36.000]  在那裏玩得很吵
[00:17:36.000 --> 00:17:37.000]  那個女孩不用明白
[00:17:37.000 --> 00:17:39.000]  她扮得很野
[00:17:39.000 --> 00:17:42.000]  那些男孩也都是所謂的型仔
[00:17:42.000 --> 00:17:45.000]  你不喜歡他就說他是飛仔懶仔
[00:17:45.000 --> 00:17:48.000]  總之她在那裏玩得旁若無人
[00:17:48.000 --> 00:17:50.000]  我見到很心痛
[00:17:50.000 --> 00:17:52.000]  我就問爲什麼父母
[00:17:52.000 --> 00:17:54.000]  可以甘心將子女扔在那裏
[00:17:54.000 --> 00:17:58.000]  然後自己借個藉口就回來香港賺錢
[00:17:58.000 --> 00:18:01.000]  怎麼可以這樣
[00:18:01.000 --> 00:18:03.000]  沒有得到孩子的同意
[00:18:03.000 --> 00:18:06.000]  我們就粗暴地將他連根拔起
[00:18:06.000 --> 00:18:10.000]  將他扔在一個外國陌生的城市
[00:18:10.000 --> 00:18:12.000]  現在外國的魔
[00:18:12.000 --> 00:18:18.000]  就等於香港移民的人士的託兒所
[00:18:18.000 --> 00:18:20.000]  不是香港的人
[00:18:20.000 --> 00:18:22.000]  他們固然是魔來捕人
[00:18:22.000 --> 00:18:26.000]  在加拿大的人都是一樣
[00:18:26.000 --> 00:18:28.000]  我要工作就將小孩扔在魔裏
[00:18:28.000 --> 00:18:30.000]  魔裏不會有車車到他
[00:18:30.000 --> 00:18:32.000]  他就自己走了
[00:18:32.000 --> 00:18:34.000]  但是我不知道其他人
[00:18:34.000 --> 00:18:39.000]  我感覺到在魔裏面的小孩很不開心
[00:18:39.000 --> 00:18:43.000]  因爲全加拿大城的魔都是一樣的
[00:18:43.000 --> 00:18:45.000]  你見到的都是那幾家店
[00:18:45.000 --> 00:18:47.000]  那幾家店擺的東西都是一樣
[00:18:47.000 --> 00:18:49.000]  永遠都不會有新東西
[00:18:49.000 --> 00:18:53.000]  一定是很悶膽的
[00:18:53.000 --> 00:18:59.000]  我就和主辦我當時聚會的負責人說
[00:18:59.000 --> 00:19:01.000]  我說安排一個聚會
[00:19:01.000 --> 00:19:03.000]  安排在農曆年
[00:19:03.000 --> 00:19:09.000]  特別是爲那些教會之外的年輕人安排
[00:19:09.000 --> 00:19:12.000]  我說你只要安排五堂的時間給我
[00:19:12.000 --> 00:19:15.000]  五朝早的時間給我
[00:19:15.000 --> 00:19:17.000]  我可以改變這班年輕人
[00:19:17.000 --> 00:19:19.000]  他對自己的看法
[00:19:19.000 --> 00:19:21.000]  我可以將希望放在心裏
[00:19:21.000 --> 00:19:23.000]  我見到他們這樣
[00:19:23.000 --> 00:19:25.000]  我心裏很不舒服
[00:19:25.000 --> 00:19:27.000]  這個是我的感受
[00:19:27.000 --> 00:19:29.000]  很多時候去到外面
[00:19:29.000 --> 00:19:31.000]  我自己都有這種感覺
[00:19:31.000 --> 00:19:34.000]  我感覺到對他們是有一種的關係
[00:19:34.000 --> 00:19:36.000]  有一種的責任
[00:19:36.000 --> 00:19:39.000]  但是雖然說要做的東西是這麼多
[00:19:39.000 --> 00:19:44.000]  但是我裏面怎麼維持那種很明鏡的心呢
[00:19:44.000 --> 00:19:48.000]  我現在將那個方法告訴你
[00:19:48.000 --> 00:19:50.000]  我其實每天起牀
[00:19:50.000 --> 00:19:53.000]  我只是想一樣的東西
[00:19:53.000 --> 00:19:55.000]  是已經操練了很多年
[00:19:55.000 --> 00:19:57.000]  是習慣了這樣的
[00:19:57.000 --> 00:19:59.000]  起牀剃膚的時候
[00:19:59.000 --> 00:20:02.000]  我就想我坐在書檯
