
[00:00:00.000 --> 00:00:05.680]  我們今天能夠再一次回到神的殿中去敬拜
[00:08:17.760 --> 00:08:22.060]  原來在翻譯上面都包含了這樣的意思
[00:08:22.060 --> 00:08:24.340]  嘗試可以豐富我們的想法
[00:08:24.340 --> 00:08:27.740]  以及對這個吩咐的掌握
[00:08:27.740 --> 00:08:32.920]  大家知不知道英文怎樣翻譯「清心」
[00:08:32.920 --> 00:08:36.620]  很簡單的
[00:08:36.620 --> 00:08:40.320]  Pure in heart 就是了
[00:08:40.320 --> 00:08:42.160]  我們熟悉英文的就知道了
[00:08:42.160 --> 00:08:43.220]  Heart 就是心
[00:08:43.220 --> 00:08:45.420]  Pure 英文就知道了
[00:08:45.420 --> 00:08:48.660]  很純潔、純正、潔白的
[00:08:48.660 --> 00:08:50.460]  就是這樣的意思
[00:08:50.460 --> 00:08:52.860]  所以無論你看哪個英文的翻譯版本
[00:08:52.860 --> 00:08:55.100]  基本上都是這樣的翻譯
[00:08:55.100 --> 00:08:57.240]  我想我們大概可以掌握到
[00:08:57.240 --> 00:08:59.080]  中文又如何呢?
[00:08:59.080 --> 00:09:01.940]  剛才我們所讀的就是和合本的翻譯
[00:09:01.940 --> 00:09:05.920]  「清心的人有福了,因為他們必得見神」
[00:09:05.920 --> 00:09:10.380]  我們嘗試看一下聖經的新譯本怎樣翻譯
[00:09:10.380 --> 00:09:12.380]  聖經的新譯本就說
[00:09:12.380 --> 00:09:20.020]  「內心清潔的人有福了,因為他們必看見神」
[00:09:20.020 --> 00:09:23.900]  「內心清潔」
[00:09:23.900 --> 00:09:27.940]  原來我們看看現代中文譯本又怎樣翻譯呢?
[00:09:27.940 --> 00:09:30.440]  現代中文譯本的翻譯就說
[00:09:30.440 --> 00:09:38.480]  「心底純潔的人多麼有福啊,他們要看見上帝」
[00:09:38.480 --> 00:09:43.680]  原來是在說我們的心底要純潔
[00:09:43.680 --> 00:09:44.920]  耶穌提醒我們
[00:09:44.920 --> 00:09:46.220]  心底要純潔
[00:09:46.220 --> 00:09:48.520]  這個是現代中文譯本的翻譯
[00:09:48.520 --> 00:09:52.760]  然後我們再看看新普及譯本的翻譯是怎樣呢?
[00:09:52.760 --> 00:09:54.840]  新普及譯本的翻譯就說
[00:09:54.840 --> 00:10:04.560]  「上帝賜福給心靈純潔的人,因為他們必會見到上帝」
[00:10:04.560 --> 00:10:08.340]  再一次看到的是純潔
[00:10:08.340 --> 00:10:11.780]  所以我相信我們大概這樣去思想的時候
[00:10:11.780 --> 00:10:13.280]  Pure
[00:10:13.280 --> 00:10:14.960]  清心
[00:10:14.960 --> 00:10:17.080]  心底純潔
[00:10:17.080 --> 00:10:18.360]  內心純潔
[00:10:18.360 --> 00:10:19.360]  內心清潔
[00:10:19.360 --> 00:10:24.460]  我想這個就是很簡單最核心的清心的意思
[00:10:24.460 --> 00:10:26.840]  這樣我們就自問一下
[00:10:26.840 --> 00:10:30.960]  我們作為跟隨耶穌基督的人
[00:10:30.960 --> 00:10:32.060]  門徒
[00:10:32.060 --> 00:10:33.440]  我們是不是這樣呢?
[00:10:33.440 --> 00:10:35.500]  我們的內心是不是純潔呢?
[00:10:35.500 --> 00:10:38.380]  我們的心靈是不是清潔的呢?
[00:10:38.380 --> 00:10:40.680]  我們的內心是不是沒有雜質
[00:10:40.680 --> 00:10:43.040]  是透明的呢?
[00:10:43.040 --> 00:10:46.720]  這個就是值得我們去反覆的思量
[00:10:46.720 --> 00:10:52.720]  讓我們今天彼此勉勵一同在耶穌這一句說話的吩咐裏面
[00:10:52.720 --> 00:10:54.640]  去學習功課
[00:10:54.640 --> 00:10:57.080]  我們怎樣學習功課呢?
[00:10:57.080 --> 00:11:01.340]  或者首先讓我們不要那麼快去了解清心的意思
[00:11:01.340 --> 00:11:02.800]  或者純潔的意思
[00:11:02.800 --> 00:11:04.640]  我們先了解一下
[00:11:04.640 --> 00:11:07.480]  在這裏我們有時候都會忽略了
[00:11:07.480 --> 00:11:09.760]  當這裏講到清心的時候
[00:11:09.760 --> 00:11:12.720]  特別的是有提醒我們
[00:11:12.720 --> 00:11:17.100]  我們是需要有一個美好的心
[00:11:17.100 --> 00:11:18.200]  英文就很清楚
[00:11:18.200 --> 00:11:19.280]  Pure in heart
[00:11:19.280 --> 00:11:21.280]  是不是在心裏面
[00:11:21.280 --> 00:11:23.040]  所以我們馬上就發現
[00:11:23.040 --> 00:11:26.120]  這裏是指向著我們的心
[00:11:26.120 --> 00:11:28.240]  是需要清潔、純潔
[00:11:28.240 --> 00:11:30.320]  那我們馬上就會想一個問題
[00:11:30.320 --> 00:11:32.680]  那甚麼叫做心呢?
[00:11:32.680 --> 00:11:34.760]  在聖經的了解裏面
[00:11:34.760 --> 00:11:36.440]  甚麼叫做心呢?
[00:11:36.440 --> 00:11:38.200]  如果我很想是清心
[00:11:38.200 --> 00:11:39.880]  很想心地純潔的話
[00:11:39.880 --> 00:11:42.280]  那究竟這個心是指向甚麼呢?
[00:11:42.280 --> 00:11:46.560]  原來在聖經裏面是很體重這件事的
[00:11:46.560 --> 00:11:49.320]  而在聖經裏面亦都對心這件事
[00:11:49.320 --> 00:11:52.560]  是有一個獨特的解釋的
[00:11:52.560 --> 00:11:54.600]  是甚麼呢?
[00:11:54.600 --> 00:11:58.920]  原來心這個字在聖經裏面是出現了很多次
[00:11:58.920 --> 00:12:02.320]  差不多有一千次的字眼
[00:12:02.320 --> 00:12:04.280]  而且很多時候都強調
[00:12:04.280 --> 00:12:09.200]  我們要將我們的心歸給神
[00:12:09.200 --> 00:12:10.320]  不要自把自為
[00:12:10.320 --> 00:12:12.480]  是將整個心歸給神
[00:12:12.480 --> 00:12:14.160]  又有聖經裏面提醒我們
[00:12:14.160 --> 00:12:15.800]  我們這個心要怎樣呢?
[00:12:15.800 --> 00:12:20.640]  常常將神的命令傳在心裏面
[00:12:20.640 --> 00:12:21.720]  更加重要的
[00:12:21.720 --> 00:12:26.440]  有一節的經文強調那種心的重要性
[00:12:26.440 --> 00:12:28.680]  一講出來大家都熟悉
[00:12:28.680 --> 00:12:31.920]  在《針研四章》二十三節
[00:12:31.920 --> 00:12:33.280]  那裏怎樣說呢?
[00:12:33.280 --> 00:12:37.200]  「你要保守你心勝過保守一切
[00:12:37.200 --> 00:12:42.120]  因為一生的果效是由心發出的」
[00:12:42.120 --> 00:12:42.880]  很重要的
[00:12:42.880 --> 00:12:45.280]  一生的果效是由心發出的
[00:12:45.280 --> 00:12:47.320]  所以你要保守它
[00:12:47.320 --> 00:12:49.360]  勝過保守一切
[00:12:49.360 --> 00:12:50.760]  這麼重要
[00:12:50.760 --> 00:12:53.800]  所以在聖經裏面一直講到心的時候
[00:12:53.800 --> 00:12:57.440]  是描述得很準確的
[00:12:57.440 --> 00:12:59.000]  是很體重的
[00:12:59.000 --> 00:13:00.440]  要很留意的
[00:13:00.440 --> 00:13:01.280]  好了
[00:13:01.280 --> 00:13:03.280]  究竟甚麼是心呢?
[00:13:03.280 --> 00:13:04.680]  原來希伯來人的思想
[00:13:04.680 --> 00:13:06.680]  在聖經裏面給我們的觀念
[00:13:06.680 --> 00:13:07.880]  就是知道
[00:13:07.880 --> 00:13:13.400]  心就是講到人生命深處的自我
[00:13:13.400 --> 00:13:15.840]  你和我都有一個很獨特的自我
[00:13:15.840 --> 00:13:19.680]  在我們的心靈深處有一個很獨特的自我
[00:13:19.680 --> 00:13:20.600]  這個就是你了
[00:13:20.600 --> 00:13:22.120]  這個就是我了
[00:13:22.120 --> 00:13:23.760]  而這個心
[00:13:23.760 --> 00:13:29.200]  更加是一切表達的總匯點
[00:13:29.200 --> 00:13:31.960]  是一個樞紐點
[00:13:31.960 --> 00:13:34.560]  人有很多不同類型的活動
[00:13:34.560 --> 00:13:37.640]  我們有思想的活動
[00:13:37.640 --> 00:13:39.640]  我們懂得想很多東西
[00:13:39.640 --> 00:13:41.360]  我們有意志的活動
[00:13:41.360 --> 00:13:42.440]  我們很想去這裏
[00:13:42.440 --> 00:13:43.240]  很想去那裏
[00:13:43.240 --> 00:13:45.240]  選擇有意志
[00:13:45.240 --> 00:13:47.320]  我們很有情感的表達
[00:13:47.320 --> 00:13:50.400]  我們有喜怒哀樂
[00:13:50.400 --> 00:13:52.520]  我們也有道德的選擇
[00:13:52.520 --> 00:13:54.400]  我們要行善離惡
[00:13:54.400 --> 00:13:56.080]  我們不想做一樣就要做一樣
[00:13:56.080 --> 00:13:57.680]  是一種價值的取向
[00:13:57.680 --> 00:14:00.680]  我們人起碼有四大層面的活動
[00:14:00.680 --> 00:14:06.800]  那有甚麼東西將這幾大點這麼重要的活動凝聚在一起呢?
[00:14:06.800 --> 00:14:08.440]  弟兄姊妹
[00:14:08.440 --> 00:14:10.080]  就是心
[00:14:10.080 --> 00:14:11.400]  就是我們的心
[00:14:11.400 --> 00:14:13.720]  就是心是一個人的自我
[00:14:13.720 --> 00:14:16.720]  將他來到所有這些活動是凝聚在一起
[00:14:16.720 --> 00:14:19.000]  所以說一生的果效是由心發出
[00:14:19.000 --> 00:14:20.040]  就是這樣
[00:14:20.040 --> 00:14:21.280]  保守這個心
[00:14:21.280 --> 00:14:22.480]  當你保守了之後
[00:14:22.480 --> 00:14:25.480]  你就能夠在各方面的演繹表達
[00:14:25.480 --> 00:14:26.600]  都是美好的
[00:14:26.600 --> 00:14:28.520]  所以這個心是屬於神
[00:14:28.520 --> 00:14:30.440]  你就很容易按著神的心意去
[00:14:30.440 --> 00:14:32.800]  有神的話語的時候就很不同
[00:14:32.800 --> 00:14:35.360]  所以聖經裏面就是這樣講到這一點
[00:14:35.360 --> 00:14:37.560]  因此當我們一開始的時候
[00:14:37.560 --> 00:14:41.360]  我們說一起學習這個清心的功課的時候
[00:14:41.360 --> 00:14:45.960]  希望我們明白我們先了解
[00:14:45.960 --> 00:14:47.720]  心是甚麼
[00:14:47.720 --> 00:14:48.800]  就是這一點
[00:14:48.800 --> 00:14:51.160]  所以求主保守我們這個心
[00:14:51.160 --> 00:14:52.240]  然後更加的
[00:14:52.240 --> 00:14:53.800]  我們在這個心裏面
[00:14:53.800 --> 00:14:57.040]  一起互勵互勉學一件事
[00:14:57.040 --> 00:14:58.800]  耶穌是吩咐的
[00:14:58.800 --> 00:15:01.720]  清心的人由伏了
[00:15:01.720 --> 00:15:03.680]  所以我們一起去學習甚麼
[00:15:03.680 --> 00:15:04.920]  清心
[00:15:04.920 --> 00:15:06.240]  Pure
[00:15:06.240 --> 00:15:08.000]  純潔
[00:15:08.000 --> 00:15:09.080]  純潔
[00:15:09.080 --> 00:15:10.480]  清潔
[00:15:10.480 --> 00:15:11.200]  好了
[00:15:11.200 --> 00:15:13.040]  那我們可以怎樣去學呢
[00:15:13.040 --> 00:15:15.080]  有甚麼值得我們去留意的呢
[00:15:15.080 --> 00:15:19.680]  以下我就很想和弟兄姊妹從三方面去學習
[00:15:19.680 --> 00:15:21.080]  三方面
[00:15:21.080 --> 00:15:23.600]  當我們能夠在這三方面學習的時候
[00:15:23.600 --> 00:15:26.280]  讓我們能夠反映給別人看到
[00:15:26.280 --> 00:15:28.760]  我們真是一個清心的人
[00:15:28.760 --> 00:15:30.800]  我們是一個清心的生命
[00:15:30.800 --> 00:15:33.400]  我們是一個清心的being
[00:15:33.400 --> 00:15:36.720]  我相信這個就是上帝所起源的事
[00:15:36.720 --> 00:15:37.120]  好了
[00:15:37.120 --> 00:15:39.280]  第一件事我們學的是甚麼呢
[00:15:39.280 --> 00:15:41.720]  第一件事就是我們要講到
[00:15:41.720 --> 00:15:44.200]  清心的人是指著
[00:15:44.200 --> 00:15:46.760]  我們在思想、在內心
[00:15:46.760 --> 00:15:49.520]  在生活行為的表現上面
[00:15:49.520 --> 00:15:52.480]  我們是保持清潔和聖潔
[00:15:52.480 --> 00:15:57.160]  我們是會遠離惡行
[00:15:57.160 --> 00:15:59.920]  在我們的內心、在我們的表現上面
[00:15:59.920 --> 00:16:01.200]  我們是遠離惡行
[00:16:01.200 --> 00:16:06.120]  我們和罪行惡行是努力的劃清界線
[00:16:06.120 --> 00:16:07.560]  在說話上面
[00:16:07.560 --> 00:16:11.400]  我們不想講一些東西是得罪神、得罪人
[00:16:11.400 --> 00:16:12.400]  在行為上面
[00:16:12.400 --> 00:16:14.000]  我們也不想做一些東西
[00:16:14.000 --> 00:16:16.320]  被人覺得是惡毒的、是不好的
[00:16:16.320 --> 00:16:18.720]  當我們願意這樣的時候
[00:16:18.720 --> 00:16:24.640]  我們整個生命就來得潔淨無污點了
[00:16:24.640 --> 00:16:25.560]  是不是
[00:16:25.560 --> 00:16:26.440]  所以這個很重要的
[00:16:26.440 --> 00:16:29.160]  清心的人是會在這裏努力的
[00:16:29.160 --> 00:16:33.600]  所以希望我們不會動不動就講些謊言
[00:16:33.600 --> 00:16:35.800]  我們隨便就貪婪
[00:16:35.800 --> 00:16:40.760]  一時一樣就表達自己很驕傲、很狂妄等等
[00:16:40.760 --> 00:16:41.600]  不單止不想
[00:16:41.600 --> 00:16:44.880]  並且我們做出來都不想是這樣的
[00:16:44.880 --> 00:16:49.400]  這樣我們生命裏面就沒有罪惡、沒有污點
[00:16:49.400 --> 00:16:53.400]  於是被人看起來就清一點
[00:16:53.400 --> 00:16:58.800]  大家都知道罪惡是和神人之間的關係是障礙了的
[00:16:58.800 --> 00:17:00.600]  在聖經裏面我們很清楚
[00:17:00.600 --> 00:17:03.560]  所以當我們沒有罪惡的污點、污穢的時候
[00:17:03.560 --> 00:17:07.400]  你會發現神和人之間是可以有更好的聯繫
[00:17:07.400 --> 00:17:10.560]  更容易看得見的
[00:17:10.560 --> 00:17:11.960]  一個鏡頭
[00:17:11.960 --> 00:17:18.200]  如果前面有很多雜質、很多污穢的點在那裏
[00:17:18.200 --> 00:17:20.560]  你馬上發現鏡頭是看不到外面的東西的
[00:17:20.560 --> 00:17:21.760]  不清晰的
[00:17:21.760 --> 00:17:22.800]  就是這樣
[00:17:22.800 --> 00:17:27.520]  所以當我們的生命如果沒有雜質、沒有污點、沒有罪惡的時候
[00:17:27.520 --> 00:17:31.000]  我們就發現我們能夠容易看到神
[00:17:31.000 --> 00:17:34.080]  因為在我們的裏頭、思想、在我們的行為
[00:17:34.080 --> 00:17:35.080]  是沒有一些罪惡
[00:17:35.080 --> 00:17:37.320]  我們願意從它劃清界線
[00:17:37.320 --> 00:17:38.840]  不去干犯的時候
[00:17:38.840 --> 00:17:40.960]  你的生命就清一點
[00:17:40.960 --> 00:17:45.040]  清潔一點、聖潔一點
[00:17:45.040 --> 00:17:47.000]  認識一位弟兄
[00:17:47.000 --> 00:17:52.280]  他在工作上很想和一些朋友、同事建立美好的關係
[00:17:52.280 --> 00:17:54.720]  所以很想大家多一點來往
[00:17:54.720 --> 00:17:57.280]  但是他亦都發現這些朋友
[00:17:57.280 --> 00:17:58.360]  很多時候
[00:17:58.360 --> 00:18:01.920]  當約在一起去聚餐、吃飯的時候
[00:18:01.920 --> 00:18:05.240]  他們很多時候都很喜歡大家都早去
[00:18:05.240 --> 00:18:06.040]  早去做甚麼?
[00:18:06.040 --> 00:18:07.960]  不是馬上吃飯
[00:18:07.960 --> 00:18:10.320]  是攻打四方城
[00:18:10.320 --> 00:18:12.280]  打麻將
[00:18:12.280 --> 00:18:13.560]  這位弟兄就想
[00:18:13.560 --> 00:18:15.040]  那怎麼辦呢?
[00:18:15.040 --> 00:18:17.240]  是不是每一次他們的聚會我都不去呢?
[00:18:17.240 --> 00:18:19.600]  但這樣就很難建立同事的關係
[00:18:19.600 --> 00:18:21.400]  大家一起工作
[00:18:21.400 --> 00:18:23.000]  但每次去他們都喜歡這樣做
[00:18:23.000 --> 00:18:26.640]  結果他最後都選擇都會去
[00:18:26.640 --> 00:18:28.720]  但當他去到的時候
[00:18:28.720 --> 00:18:30.320]  他劃清界線
[00:18:30.320 --> 00:18:32.840]  我是不會攻打四方城的
[00:18:32.840 --> 00:18:34.840]  我是不會打麻將的
[00:18:34.840 --> 00:18:36.160]  不過我會最多
[00:18:36.160 --> 00:18:38.600]  你們打麻將的時候我就坐在你旁邊
[00:18:38.600 --> 00:18:40.360]  在這裏和你聊聊天
[00:18:40.360 --> 00:18:42.680]  但是我是不會選擇坐下去
[00:18:42.680 --> 00:18:44.520]  因為賭博
[00:18:44.520 --> 00:18:45.480]  他很清楚
[00:18:45.480 --> 00:18:47.480]  在信仰上是不對的
[00:18:47.480 --> 00:18:49.280]  所以他就不願意參與
[00:18:49.280 --> 00:18:50.840]  但是他願意盡他的能力
[00:18:50.840 --> 00:18:53.480]  去希望能夠有一個美好的關係
[00:18:53.480 --> 00:18:54.400]  保持一個關係
[00:18:54.400 --> 00:18:55.920]  但是他在這方面
[00:18:55.920 --> 00:18:57.920]  心思意念表達上面
[00:18:57.920 --> 00:19:03.520]  都不願意沾染這些罪惡
[00:19:03.520 --> 00:19:04.400]  弟兄姊妹
[00:19:04.400 --> 00:19:06.200]  清心的人就是這樣
[00:19:06.200 --> 00:19:08.800]  在我們的生活各方面
[00:19:08.800 --> 00:19:09.920]  所想的所做的
[00:19:09.920 --> 00:19:14.080]  我們很想能夠和這個罪惡劃清界線
[00:19:14.080 --> 00:19:14.960]  這樣的時候
[00:19:14.960 --> 00:19:16.720]  生命就會清一些
[00:19:16.720 --> 00:19:19.080]  你看見神更加容易
[00:19:19.080 --> 00:19:23.280]  這是第一樣我們能夠彼此勉勵的
[00:19:23.280 --> 00:19:23.760]  好了
