
[00:00:00.000 --> 00:00:02.640]  創天做祢的主,我們獻上感恩
[00:13:44.460 --> 00:13:47.660]  就在他衣袋裡拿了錢出來
[00:13:47.660 --> 00:13:49.660]  幫這個男孩
[00:13:49.660 --> 00:13:52.260]  清了這筆帳
[00:13:52.260 --> 00:13:54.260]  然後就叫他女兒
[00:13:54.260 --> 00:13:58.260]  在我店裡拿一包食物來
[00:13:58.260 --> 00:13:59.260]  女兒就照做
[00:13:59.260 --> 00:14:02.460]  但是做得來是這樣
[00:14:02.460 --> 00:14:04.660]  不是很願意
[00:14:04.660 --> 00:14:06.060]  因為可能女兒也不明白
[00:14:06.060 --> 00:14:08.260]  為什麼經常都要這樣
[00:14:08.260 --> 00:14:11.660]  鏡頭一轉就三十年了
[00:14:11.660 --> 00:14:16.460]  女兒繼續在店裡幫老爸
[00:14:16.460 --> 00:14:17.860]  之後她就看到
[00:14:17.860 --> 00:14:21.860]  又有露宿者來乞求食物
[00:14:21.860 --> 00:14:25.060]  他就說 爸爸
[00:14:25.060 --> 00:14:27.860]  他爸爸照樣的如常
[00:14:27.860 --> 00:14:29.460]  和以前一樣
[00:14:29.460 --> 00:14:32.060]  將食物遞給他
[00:14:32.060 --> 00:14:34.460]  叫他慢慢享用
[00:14:34.460 --> 00:14:36.460]  突然間
[00:14:36.460 --> 00:14:40.660]  他爸爸就暈倒在地上
[00:14:40.660 --> 00:14:42.660]  之後就送院
[00:14:42.660 --> 00:14:44.260]  不知道發生什麼事
[00:14:44.260 --> 00:14:45.260]  後來才知道
[00:14:45.260 --> 00:14:50.460]  原來老爸一直有些隱性病
[00:14:50.460 --> 00:14:54.060]  需要做一個腦部手術
[00:14:54.060 --> 00:14:55.860]  當他見到主診醫生
[00:14:55.860 --> 00:14:57.860]  醫生將情況講解
[00:14:57.860 --> 00:15:02.260]  然後將手術費用列明出來的時候
[00:15:02.260 --> 00:15:04.660]  他看完這些數字
[00:15:04.660 --> 00:15:06.860]  第一個反應是
[00:15:06.860 --> 00:15:10.660]  一定要賣店才能搞定
[00:15:10.660 --> 00:15:13.460]  他內心其實是很無奈
[00:15:13.460 --> 00:15:16.060]  但是為了爸爸
[00:15:16.060 --> 00:15:18.260]  賣店也要了
[00:15:18.260 --> 00:15:24.060]  有一天他睡在老爸病床的旁邊
[00:15:24.060 --> 00:15:25.460]  第二天早上起床
[00:15:25.460 --> 00:15:27.460]  他發現
[00:15:27.460 --> 00:15:29.860]  帳單在他的旁邊
[00:15:29.860 --> 00:15:31.260]  他就拿起來
[00:15:31.260 --> 00:15:34.860]  看 每一項的手術費
[00:15:34.860 --> 00:15:39.260]  已經清了
[00:15:39.260 --> 00:15:40.660]  下面就寫了一段字
[00:15:40.660 --> 00:15:41.460]  這樣說
[00:15:41.460 --> 00:15:42.660]  所有的費用
[00:15:42.660 --> 00:15:45.460]  在三十年前已經付了
[00:15:45.460 --> 00:15:48.060]  三包止痛藥
[00:15:48.060 --> 00:15:49.860]  一包食物
[00:15:49.860 --> 00:15:52.060]  原來這個主診醫生
[00:15:52.060 --> 00:15:55.660]  就是三十年前的小孩子
[00:15:55.660 --> 00:15:58.460]  他長大之後
[00:15:58.460 --> 00:16:02.260]  他心裡很記得
[00:16:02.260 --> 00:16:08.060]  昔日有一個中年男士
[00:16:08.060 --> 00:16:09.860]  給他翻身的機會
[00:16:09.860 --> 00:16:13.860]  因此他效法老爸助人精神
[00:16:13.860 --> 00:16:16.260]  一直都贈醫施藥
[00:16:16.260 --> 00:16:24.060]  頂姐妹當我們不停公平分享的時候
[00:16:24.060 --> 00:16:26.060]  我們心裡很疑惑
[00:16:26.060 --> 00:16:27.260]  究竟是不是幫人
[00:16:27.260 --> 00:16:28.260]  幫不幫到人
[00:16:28.260 --> 00:16:30.860]  但是我們要記住一件事
[00:16:30.860 --> 00:16:32.460]  只要有一個人
[00:16:32.460 --> 00:16:35.260]  肯跟著這樣做
[00:16:35.260 --> 00:16:38.860]  之後就會有更多人得到幫助
[00:16:38.860 --> 00:16:43.460]  其實現實世界也有類似的實際例子
[00:16:43.460 --> 00:16:47.060]  印度有一個餐廳的老闆
[00:16:47.060 --> 00:16:49.460]  二十八歲的波蓮
[00:16:49.460 --> 00:16:53.660]  他有一天推了一個雪櫃到街外
[00:16:53.660 --> 00:16:56.060]  沒有人知道發生什麼事
[00:16:56.060 --> 00:17:02.060]  原來他就把他餐廳的廚餘
[00:17:02.060 --> 00:17:04.060]  可以吃得健康的
[00:17:04.060 --> 00:17:07.660]  就把這些食物放進雪櫃裡
[00:17:07.660 --> 00:17:10.460]  他希望街上的露宿者
[00:17:10.460 --> 00:17:11.660]  或者有需要的人
[00:17:11.660 --> 00:17:16.260]  可以自由地拿來用
[00:17:16.260 --> 00:17:18.860]  這個情況
[00:17:18.860 --> 00:17:20.860]  一天一天這樣進行的時候
[00:17:20.860 --> 00:17:23.460]  吸引了很多人關注
[00:17:23.460 --> 00:17:26.660]  也讓附近的市民
[00:17:26.660 --> 00:17:31.260]  都把家裡的廚餘拿來
[00:17:31.260 --> 00:17:33.660]  放進雪櫃裡
[00:17:33.660 --> 00:17:37.460]  這位老闆跟街坊說
[00:17:37.460 --> 00:17:42.060]  希望大家不要額外買食物
[00:17:42.060 --> 00:17:43.660]  放進雪櫃裡
[00:17:43.660 --> 00:17:47.660]  只需要把多餘的捐出
[00:17:47.660 --> 00:17:51.260]  以免造成浪費
[00:17:51.260 --> 00:17:57.460]  這宗新聞也引起國際新聞的關注
[00:17:57.460 --> 00:18:01.260]  香港每天浪費的廚餘
[00:18:01.260 --> 00:18:04.060]  和完好的食物
[00:18:04.060 --> 00:18:04.860]  你知道有多少嗎?
[00:18:04.860 --> 00:18:10.860]  每一天是三千六百噸
[00:18:10.860 --> 00:18:16.260]  重量相等於三百輛雙層巴士
[00:18:16.260 --> 00:18:19.460]  有自治團體致力向飲食界
[00:18:19.460 --> 00:18:25.660]  回收這些安全的食物
[00:18:25.660 --> 00:18:29.660]  透過嚴格的安全程序
[00:18:29.660 --> 00:18:33.460]  再經中央的烹調
[00:18:33.460 --> 00:18:35.460]  成為一些有營養的熱飯
[00:18:35.460 --> 00:18:42.660]  之後就由物流團隊和義工
[00:18:42.660 --> 00:18:46.260]  免費派發給社會有需要的人
[00:18:46.260 --> 00:18:51.260]  這種服務開始有不少組織響應
[00:18:51.260 --> 00:18:58.060]  組織願意收回和接受這些物資
[00:18:58.060 --> 00:19:01.460]  當你聽見的時候
[00:19:01.460 --> 00:19:03.060]  你會不會響應呢?
[00:19:03.060 --> 00:19:08.060]  你家裡有什麼可用的食物
[00:19:08.060 --> 00:19:10.060]  可以捐出來
[00:19:10.060 --> 00:19:13.260]  讓更多的人得到幫助呢?
[00:19:13.260 --> 00:19:17.460]  近年興起一個叫做暖心街店的概念
[00:19:17.460 --> 00:19:20.060]  這個概念其實是來自南非的
[00:19:20.060 --> 00:19:20.860]  是什麼意思呢?
[00:19:20.860 --> 00:19:23.660]  這個行動就是將整條街
[00:19:23.660 --> 00:19:30.060]  變成好像一間露天的衣店
[00:19:30.060 --> 00:19:33.860]  裡面擺放了衣架
[00:19:33.860 --> 00:19:36.660]  將那些二手衣掛起來
[00:19:36.660 --> 00:19:39.060]  不是一堆堆,是掛起來
[00:19:39.060 --> 00:19:47.460]  然後將那些鞋重新找一些鞋盒包裝好
[00:19:47.460 --> 00:19:50.660]  更加有全新鏡的
[00:19:50.660 --> 00:19:52.460]  有遠尺的
[00:19:52.460 --> 00:19:54.860]  意思是什麼呢?
[00:19:54.860 --> 00:19:58.460]  發起人在想一件事
[00:19:58.460 --> 00:20:02.460]  每一個人當進入衣店裡
[00:20:02.460 --> 00:20:06.460]  他都很希望找到一件他喜歡的衣服
[00:20:06.460 --> 00:20:10.460]  他穿得清新的,舒服的衣服
[00:20:10.460 --> 00:20:12.260]  讓他選擇
[00:20:12.260 --> 00:20:16.060]  但是露宿者或者有需要的人
[00:20:16.060 --> 00:20:18.060]  因為錢的原因
[00:20:18.060 --> 00:20:20.660]  他沒有辦法做到這件事
[00:20:20.660 --> 00:20:22.460]  只能夠那件衣服
[00:20:22.460 --> 00:20:26.860]  暖,OK,他就要
[00:20:26.860 --> 00:20:31.460]  他們就覺得其實可以不用這樣
[00:20:31.460 --> 00:20:34.860]  他裡面有一句話很有意思
[00:20:34.860 --> 00:20:42.060]  「施捨不能改變什麼,但是尊重就可以」
[00:20:42.060 --> 00:20:43.260]  因為這句話
[00:20:43.260 --> 00:20:47.860]  至今全球有超過二百多個城市響應
[00:20:47.860 --> 00:20:50.060]  香港也有
[00:20:50.060 --> 00:20:51.660]  知不知道在哪裡?
[00:20:51.660 --> 00:20:53.460]  通才街
[00:20:53.460 --> 00:20:55.460]  通才街的臨時街市
[00:20:55.460 --> 00:20:57.860]  就有這個暖心街店
[00:20:57.860 --> 00:21:00.260]  這種這麼有意義的行動
[00:21:00.260 --> 00:21:04.660]  其實現在反而令到那些名牌的衣店
[00:21:04.660 --> 00:21:07.660]  都響應這種舊衣回收
