
[00:00:00.000 --> 00:00:02.000]  在最後一章的約伯記
[00:05:59.000 --> 00:06:04.000]  因此如果我們用比較客觀的態度去看聖經
[00:06:04.000 --> 00:06:06.000]  而不是當我們遇到苦難的時候
[00:06:06.000 --> 00:06:08.000]  聽說約伯記是講苦難
[00:06:08.000 --> 00:06:11.000]  去看看究竟講什麼
[00:06:11.000 --> 00:06:15.000]  而嘗試去找出苦難的原因
[00:06:15.000 --> 00:06:18.000]  這樣就未必找得到
[00:06:18.000 --> 00:06:22.000]  現在我們先看看約伯記二十八章
[00:06:22.000 --> 00:06:28.000]  那一章的聖經是講論智慧的詩歌
[00:06:28.000 --> 00:06:32.000]  如果我們小心看教會用的現代中文翻譯
[00:06:32.000 --> 00:06:34.000]  日本的聖經
[00:06:34.000 --> 00:06:36.000]  在二十八章一開始的時候
[00:06:36.000 --> 00:06:38.000]  有一個特別的註腳
[00:06:38.000 --> 00:06:42.000]  他講明在希伯來文這段聖經
[00:06:42.000 --> 00:06:46.000]  是沒有講到哪一個人在講話
[00:06:46.000 --> 00:06:50.000]  但是在二十七章十三節開始那段話
[00:06:50.000 --> 00:06:55.000]  一般的學者都認為是所法講話
[00:06:55.000 --> 00:07:00.000]  而在二十九章就特別指出約伯在講話
[00:07:00.000 --> 00:07:04.000]  所以二十八章是很特別的一章聖經
[00:07:04.000 --> 00:07:07.000]  我們都不知道究竟誰在講話
[00:07:07.000 --> 00:07:13.000]  我認為很可能是約伯記的作者寫的
[00:07:13.000 --> 00:07:18.000]  二十八章這篇詩可以分為三段
[00:07:18.000 --> 00:07:22.000]  第一段是一到十二節
[00:07:22.000 --> 00:07:27.000]  那裡描寫人是很有智慧的
[00:07:27.000 --> 00:07:30.000]  原來以前的人都很有智慧
[00:07:30.000 --> 00:07:32.000]  他們懂得去開礦
[00:07:32.000 --> 00:07:35.000]  他們找到貴重的金屬
[00:07:35.000 --> 00:07:39.000]  有金銀銅鐵這些礦物
[00:07:39.000 --> 00:07:43.000]  除了這些貴價金屬之外
[00:07:43.000 --> 00:07:48.000]  他們還懂得在岩石中找到寶石
[00:07:48.000 --> 00:07:53.000]  澳洲的澳蒲就在岩石中找出來
[00:07:53.000 --> 00:07:58.000]  自古以來很多人用盡各樣的方法
[00:07:58.000 --> 00:08:00.000]  受盡很多的風霜
[00:08:00.000 --> 00:08:05.000]  即使過很孤獨的生活都去找那些物質
[00:08:05.000 --> 00:08:09.000]  但在二十八章十二節就指出
[00:08:09.000 --> 00:08:13.000]  智慧哪裡去找呢?
[00:08:13.000 --> 00:08:20.000]  然後在第二段約伯記二十八章十三節至十九節就說
[00:08:20.000 --> 00:08:24.000]  智慧其實是無價寶
[00:08:24.000 --> 00:08:27.000]  不知道在我們心目中
[00:08:27.000 --> 00:08:30.000]  智慧的價值有多高
[00:08:30.000 --> 00:08:33.000]  智慧不是物質
[00:08:33.000 --> 00:08:35.000]  是不能夠看得到
[00:08:35.000 --> 00:08:37.000]  不能夠摸得到
[00:08:37.000 --> 00:08:43.000]  但是對這首智慧詩的作者來說
[00:08:43.000 --> 00:08:48.000]  它的價值是高過金銀珠寶
[00:08:48.000 --> 00:08:52.000]  或者我讀一讀十五節至十九節給大家聽
[00:08:52.000 --> 00:08:54.000]  他說金子不能購買他
[00:08:54.000 --> 00:08:57.000]  再多的銀子也不能換取他
[00:08:57.000 --> 00:09:00.000]  純金不能較量
[00:09:00.000 --> 00:09:02.000]  珠寶也不能相比
[00:09:02.000 --> 00:09:05.000]  它的價值遠勝過金子
[00:09:05.000 --> 00:09:08.000]  純金和水晶也不能相比
[00:09:08.000 --> 00:09:13.000]  智慧的價值遠勝過珊瑚水晶
[00:09:13.000 --> 00:09:16.000]  智慧遠超過紅寶石
[00:09:16.000 --> 00:09:19.000]  最好的黃玉也不能較量
[00:09:19.000 --> 00:09:24.000]  最純正的金子也無法相比
[00:09:24.000 --> 00:09:27.000]  很厲害吧
[00:09:27.000 --> 00:09:29.000]  可惜智慧不是礦物
[00:09:29.000 --> 00:09:31.000]  也不是寶石
[00:09:31.000 --> 00:09:34.000]  人是無法找得到
[00:09:34.000 --> 00:09:36.000]  那條通向智慧的路
[00:09:36.000 --> 00:09:38.000]  是人找不到的
[00:09:38.000 --> 00:09:40.000]  不過對猶太人來說
[00:09:40.000 --> 00:09:43.000]  智慧不是抽象的思想
[00:09:43.000 --> 00:09:47.000]  而是上帝的說話和誡命
[00:09:47.000 --> 00:09:51.000]  但是由於約伯的時代
[00:09:51.000 --> 00:09:54.000]  比摩西早
[00:09:54.000 --> 00:09:57.000]  上帝的誡命還沒有
[00:09:57.000 --> 00:10:01.000]  故此約伯和他的朋友們
[00:10:01.000 --> 00:10:07.000]  也沒有提出要好好學習摩西的法律
[00:10:07.000 --> 00:10:09.000]  因此在第三段
[00:10:09.000 --> 00:10:13.000]  二十節至二十八節的結論
[00:10:13.000 --> 00:10:16.000]  敬畏主就是智慧
[00:10:16.000 --> 00:10:20.000]  利器邪惡就是明智
[00:10:20.000 --> 00:10:24.000]  也許是因為這句話的原因
[00:10:24.000 --> 00:10:26.000]  二十九章至三十一章
[00:10:26.000 --> 00:10:32.000]  約伯講述他如何敬畏主的獨白
[00:10:32.000 --> 00:10:36.000]  不過約伯既然如此敬畏主
[00:10:36.000 --> 00:10:38.000]  又如此遠離邪惡
[00:10:38.000 --> 00:10:42.000]  為何他還要受苦呢?
[00:10:42.000 --> 00:10:44.000]  他真的不明白
[00:10:44.000 --> 00:10:47.000]  他的三位朋友
[00:10:47.000 --> 00:10:51.000]  只懂守住他們的教條神學
[00:10:51.000 --> 00:10:53.000]  雖然沒有證據
[00:10:53.000 --> 00:10:55.000]  但仍然堅持說
[00:10:55.000 --> 00:10:58.000]  約伯你當然犯了罪
[00:10:58.000 --> 00:11:06.000]  所以約伯一再呼求上主開庭審訊他
[00:11:06.000 --> 00:11:09.000]  在約伯的三十一章三十五節
[00:11:09.000 --> 00:11:13.000]  約伯說難道沒有人聽我的申訴嗎?
[00:11:13.000 --> 00:11:16.000]  我發誓我的話句句真實
[00:11:16.000 --> 00:11:20.000]  願全能的上帝回答我
[00:11:20.000 --> 00:11:24.000]  他真的很渴望上主審訊他
[00:11:24.000 --> 00:11:27.000]  以利戶有點像天使
[00:11:27.000 --> 00:11:29.000]  在約伯的三十五章十四節
[00:11:29.000 --> 00:11:30.000]  他對約伯說
[00:11:30.000 --> 00:11:33.000]  是呀,耐心一點,耐心等候
[00:11:33.000 --> 00:11:36.000]  你的案情已經到達他面前
[00:11:36.000 --> 00:11:38.000]  即是到達上帝面前
[00:11:38.000 --> 00:11:42.000]  我們從約伯的三十八章開始看到
[00:11:42.000 --> 00:11:48.000]  上帝親自顯現和約伯說話
[00:11:48.000 --> 00:11:50.000]  不過很可惜
[00:11:50.000 --> 00:11:53.000]  出乎約伯的意料之外
[00:11:53.000 --> 00:11:58.000]  亦都很可能出乎讀者的意料之外
[00:11:58.000 --> 00:12:05.000]  我們都可能以為上帝會向約伯解釋他受苦的原因
[00:12:05.000 --> 00:12:07.000]  怎知道不是
[00:12:07.000 --> 00:12:10.000]  上帝是斥責約伯
[00:12:10.000 --> 00:12:14.000]  他斥責約伯兩件事是我們要注意的
[00:12:14.000 --> 00:12:16.000]  第一,他說你是誰?
[00:12:16.000 --> 00:12:17.000]  說無知的話
[00:12:17.000 --> 00:12:21.000]  對我的智慧表示懷疑
[00:12:21.000 --> 00:12:24.000]  第二,就是對上帝的智慧表示懷疑
[00:12:24.000 --> 00:12:30.000]  正如我們每個星期都讀的《仕途信經》一開始就說
[00:12:30.000 --> 00:12:35.000]  我信上帝,全能的神,創造天地的主
[00:12:35.000 --> 00:12:41.000]  我們既然信上帝是全能的神
[00:12:41.000 --> 00:12:44.000]  有能力創天造地
[00:12:44.000 --> 00:12:49.000]  我們就不應該懷疑上帝的智慧
[00:12:49.000 --> 00:12:54.000]  不過人類總是很喜歡自大
[00:12:54.000 --> 00:12:57.000]  在十九世紀科學剛剛起步的時候
[00:12:57.000 --> 00:13:02.000]  就有很多科學家以為我們的地球是很簡單的
[00:13:02.000 --> 00:13:05.000]  這樣的星球在宇宙中
[00:13:05.000 --> 00:13:09.000]  一千幾百個都不奇怪
[00:13:09.000 --> 00:13:12.000]  一直到二十世紀六十年代
[00:13:12.000 --> 00:13:15.000]  才開始有科學家發現
[00:13:15.000 --> 00:13:19.000]  原來我們的地球是一點都不簡單
[00:13:19.000 --> 00:13:22.000]  在我們所知道的宇宙裡
[00:13:22.000 --> 00:13:25.000]  真是獨一無二
[00:13:25.000 --> 00:13:31.000]  所以發展了一個理論叫做為人而設的理論
[00:13:31.000 --> 00:13:34.000]  這個理論大意上就是說地球
[00:13:34.000 --> 00:13:41.000]  其實很多特點都是為了人類的生存而設計的
[00:13:41.000 --> 00:13:46.000]  既然是設計的話,那當然是有設計者
[00:13:46.000 --> 00:13:52.000]  很可惜今天仍然有很多科學家不肯相信上帝的存在
[00:13:52.000 --> 00:13:55.000]  在三十八章至三十九章
[00:13:55.000 --> 00:14:00.000]  上帝用了很多自然界的現象去問曰白
[00:14:00.000 --> 00:14:05.000]  不要以為上帝以他的能力欺壓曰白
[00:14:05.000 --> 00:14:08.000]  其實上帝也很尊重曰白
[00:14:08.000 --> 00:14:12.000]  所以在三十八章第三節上帝對曰白說
[00:14:12.000 --> 00:14:16.000]  你站起來像一個有勇氣的人
[00:14:16.000 --> 00:14:19.000]  根據聖經的記載
[00:14:19.000 --> 00:14:21.000]  很多見到上帝的人
[00:14:21.000 --> 00:14:24.000]  甚至見到上帝的異象的人
[00:14:24.000 --> 00:14:26.000]  都會跌倒在地上
[00:14:26.000 --> 00:14:29.000]  例如以西傑先知在巴比倫河邊
[00:14:29.000 --> 00:14:32.000]  見到上帝的寶座降臨在地上的時候
[00:14:32.000 --> 00:14:35.000]  他都沒有力氣站起來
[00:14:35.000 --> 00:14:38.000]  司徒約翰在拔摩海島
[00:14:38.000 --> 00:14:40.000]  看見耶穌向他顯現的時候
[00:14:40.000 --> 00:14:43.000]  他也跌倒在地上
[00:14:43.000 --> 00:14:47.000]  還是沒有能力站起來
[00:14:47.000 --> 00:14:50.000]  但是曰白卻沒有跌倒
[00:14:50.000 --> 00:14:54.000]  曰白卻沒有跌倒
[00:14:54.000 --> 00:14:57.000]  上帝還可以叫他站起來
[00:14:57.000 --> 00:15:00.000]  好像一個人來跟他說話
[00:15:00.000 --> 00:15:04.000]  上帝問曰白關於世界的問題
[00:15:04.000 --> 00:15:07.000]  有些我們今天有答案
[00:15:07.000 --> 00:15:10.000]  例如三十八章十八節
[00:15:10.000 --> 00:15:13.000]  就說世界有多大
[00:15:13.000 --> 00:15:16.000]  如果世界是指地球
[00:15:16.000 --> 00:15:18.000]  我們現在知道地球有多大
[00:15:18.000 --> 00:15:20.000]  但是有很多其他的問題
[00:15:20.000 --> 00:15:23.000]  我們仍然沒有辦法解答
[00:15:23.000 --> 00:15:25.000]  或者沒有辦法解答
[00:15:25.000 --> 00:15:27.000]  例如在三十八章十六節
[00:15:27.000 --> 00:15:29.000]  上帝問曰白
[00:15:29.000 --> 00:15:32.000]  你到過海的深處嗎?
[00:15:32.000 --> 00:15:35.000]  太平洋最深的地方
[00:15:35.000 --> 00:15:38.000]  有6.8英里那麼深
[00:15:38.000 --> 00:15:44.000]  我們今天人類仍然沒有辦法去到那麼深的海底
[00:15:44.000 --> 00:15:49.000]  上帝還問了曰白
[00:15:49.000 --> 00:15:52.000]  有關定律和法則的問題
[00:15:52.000 --> 00:15:54.000]  在三十八章三十三節
[00:15:54.000 --> 00:15:57.000]  曰你能夠了解天體移動的定律嗎?
[00:15:57.000 --> 00:16:01.000]  你能夠決定地上的自然法則嗎?
[00:16:01.000 --> 00:16:08.000]  我們現在雖然了解了很多天體移動的定律和自然的法則
[00:16:08.000 --> 00:16:15.000]  但是我們是沒有能力去決定或者去改變那些法則
[00:16:15.000 --> 00:16:20.000]  在三十八章三十五節至三十八節提到天氣的問題
[00:16:20.000 --> 00:16:25.000]  直到今時今日我們可以預測天氣
[00:16:25.000 --> 00:16:29.000]  但是他絕對不可能控制到天氣
[00:16:29.000 --> 00:16:33.000]  在曰白的三十八章
[00:16:33.000 --> 00:16:37.000]  由三十九節開始至三十九章的三十節
[00:16:37.000 --> 00:16:40.000]  上帝就用了六種的動物
[00:16:40.000 --> 00:16:45.000]  包括獅子野山羊野鹿野驢野牛和野馬
[00:16:45.000 --> 00:16:50.000]  還有四種鳥類烏鴉駝鳥老鷹和鷹
[00:16:50.000 --> 00:16:51.000]  另外一種鷹
[00:16:51.000 --> 00:16:52.000]  詢問曰白
[00:16:52.000 --> 00:16:56.000]  曰白也是啞口無言
[00:16:56.000 --> 00:17:01.000]  上帝問這些問題是說明什麼呢?
[00:17:01.000 --> 00:17:06.000]  是說明上帝不單創造了動物和鳥類
[00:17:06.000 --> 00:17:11.000]  上帝也看顧照顧他們
[00:17:11.000 --> 00:17:14.000]  例如在三十九章六節到八節
[00:17:14.000 --> 00:17:18.000]  提到上帝把曠野給他們作住處
[00:17:18.000 --> 00:17:20.000]  山野時餵養他們的牧場
[00:17:20.000 --> 00:17:25.000]  他們在那裡找尋青綠的食料
[00:17:25.000 --> 00:17:31.000]  而在三十九章十三節到十七節提到鴕鳥
[00:17:31.000 --> 00:17:36.000]  鴕鳥在人看上來是很無知很愚笨
[00:17:36.000 --> 00:17:39.000]  又不懂得照顧他的後代
[00:17:39.000 --> 00:17:42.000]  不過我們發覺鴕鳥沒有絕種
[00:17:42.000 --> 00:17:47.000]  是上帝的智慧看顧他們
[00:17:47.000 --> 00:17:51.000]  生物界有很多不同的物種
[00:17:51.000 --> 00:17:57.000]  都是上帝的設計和看顧才能流傳下來
[00:17:57.000 --> 00:18:00.000]  人類今天仍然存在
[00:18:00.000 --> 00:18:05.000]  事實上也是受到上帝的特別照顧
[00:18:05.000 --> 00:18:09.000]  因為地球外有很多隕石
[00:18:09.000 --> 00:18:11.000]  時時都撞擊地球
[00:18:11.000 --> 00:18:14.000]  假如不是上帝看顧我們
[00:18:14.000 --> 00:18:17.000]  地球根本就無法存在
[00:18:17.000 --> 00:18:21.000]  在上帝所問的問題當中
[00:18:21.000 --> 00:18:27.000]  上帝也提到生物能夠適應他們的環境而生存
[00:18:27.000 --> 00:18:31.000]  是由於上帝賜給他們一些特殊的能力
[00:18:31.000 --> 00:18:33.000]  比如說鴕鳥
[00:18:33.000 --> 00:18:35.000]  雖然很笨
[00:18:35.000 --> 00:18:38.000]  不過他們跑得很快
[00:18:38.000 --> 00:18:41.000]  馬除了健壯之外
[00:18:41.000 --> 00:18:43.000]  還有一個特點
[00:18:43.000 --> 00:18:46.000]  原來他們不懂得害怕
[00:18:46.000 --> 00:18:50.000]  鷹能夠高飛
[00:18:50.000 --> 00:18:54.000]  懂得在峭壁上搭窩
[00:18:54.000 --> 00:18:57.000]  以險峻的岩石作保養
[00:18:57.000 --> 00:19:01.000]  不過上帝也給他們有銳利的眼睛
[00:19:01.000 --> 00:19:03.000]  能夠俯視遠近
[00:19:03.000 --> 00:19:06.000]  可以捕殺食物
[00:19:06.000 --> 00:19:09.000]  那些相信進化論的人
[00:19:09.000 --> 00:19:10.000]  時時都說
[00:19:10.000 --> 00:19:13.000]  所有動物都是適者生存
[00:19:13.000 --> 00:19:16.000]  但他們沒有回答到的問題是
[00:19:16.000 --> 00:19:24.000]  為何那些動物會有自身不同的能力去適應環境呢?
[00:19:24.000 --> 00:19:27.000]  上帝問了約伯很多問題後
[00:19:27.000 --> 00:19:29.000]  上帝暫停了
[00:19:29.000 --> 00:19:32.000]  給約伯有機會去回答
[00:19:32.000 --> 00:19:36.000]  在40章4-5節約伯說
[00:19:36.000 --> 00:19:37.000]  哎呀,他知錯了
[00:19:37.000 --> 00:19:41.000]  我不敢再說了
[00:19:41.000 --> 00:19:43.000]  在這兩章聖經
[00:19:43.000 --> 00:19:46.000]  上帝要糾正的是
[00:19:46.000 --> 00:19:51.000]  約伯懷疑他的智慧
[00:19:51.000 --> 00:19:55.000]  不過在約伯和他的朋友的討論當中
[00:19:55.000 --> 00:20:00.000]  約伯還堅持自己的公義正直
[00:20:00.000 --> 00:20:05.000]  暗示上帝對他不公平或變心
[00:20:05.000 --> 00:20:10.000]  於是上帝還在40章8節問約伯
[00:20:10.000 --> 00:20:12.000]  你想證明我不公道
[00:20:12.000 --> 00:20:17.000]  你自以為有理而指責我不對嗎?
[00:20:17.000 --> 00:20:22.000]  於是上帝又用了兩種動物挑戰約伯
[00:20:22.000 --> 00:20:25.000]  去思想上帝的能力
[00:20:25.000 --> 00:20:27.000]  上帝為何這樣做呢?
[00:20:27.000 --> 00:20:30.000]  是否大欺小?
[00:20:30.000 --> 00:20:31.000]  不是
[00:20:31.000 --> 00:20:38.000]  上帝是要讓約伯知道他的能力有限
[00:20:38.000 --> 00:20:42.000]  約伯所能做的也有限
[00:20:42.000 --> 00:20:44.000]  即使世上的邪惡人
[00:20:44.000 --> 00:20:47.000]  約伯也不能制裁他們
[00:20:47.000 --> 00:20:53.000]  約伯應該信賴大能的上帝去處理他們
[00:20:53.000 --> 00:21:00.000]  而不懷疑上帝的能力或公義
[00:21:00.000 --> 00:21:05.000]  在40章15-24節
[00:21:05.000 --> 00:21:09.000]  上帝用了河馬挑戰約伯
[00:21:09.000 --> 00:21:15.000]  河馬的原文可能是指一種兩棲動物
[00:21:15.000 --> 00:21:20.000]  原文的河馬不一定是我們今天認識的河馬
[00:21:20.000 --> 00:21:23.000]  根據40章19節的說法
[00:21:23.000 --> 00:21:26.000]  這種動物非常奇特
[00:21:26.000 --> 00:21:29.000]  人無法擊敗它
[00:21:29.000 --> 00:21:34.000]  只有創造主才能夠做到
[00:21:34.000 --> 00:21:38.000]  41章1節提到海怪
[00:21:38.000 --> 00:21:42.000]  有人認為這種海怪是鱷魚
[00:21:42.000 --> 00:21:45.000]  這個海怪也很厲害
[00:21:45.000 --> 00:21:49.000]  在9-11節形容這種海怪
[00:21:49.000 --> 00:21:52.000]  看見海怪的人都嚇壞了
[00:21:52.000 --> 00:21:55.000]  沒有一副喪膽而能擊倒它
[00:21:55.000 --> 00:21:57.000]  它一被激動兇猛異常
[00:21:57.000 --> 00:22:00.000]  沒有人敢在它面前站立
[00:22:00.000 --> 00:22:03.000]  誰能攻打它而仍然安全呢?
[00:22:03.000 --> 00:22:07.000]  普天之下沒有人做得到
[00:22:07.000 --> 00:22:15.000]  上帝用這兩種人無法勝過動物挑戰約伯
[00:22:15.000 --> 00:22:19.000]  是要約伯明白人的限制
[00:22:19.000 --> 00:22:22.000]  既然人如此渺小
[00:22:22.000 --> 00:22:28.000]  又怎能控訴創造萬物的主宰呢?
[00:22:28.000 --> 00:22:35.000]  所以無論我們遇到什麼苦難
[00:22:35.000 --> 00:22:41.000]  我們不要問為什麼?
[00:22:41.000 --> 00:22:44.000]  這不是智慧的問題
[00:22:44.000 --> 00:22:47.000]  即使我們忍不住要問
[00:22:47.000 --> 00:22:51.000]  我們也應該存著信心去問
[00:22:51.000 --> 00:22:53.000]  而不是像約伯那樣
[00:22:53.000 --> 00:23:00.000]  帶著憤怒、指責、懷疑的態度去問上帝
[00:23:00.000 --> 00:23:06.000]  從上帝問約伯的幾章聖經
[00:23:06.000 --> 00:23:10.000]  上帝要表達的是什麼信息呢?
[00:23:10.000 --> 00:23:16.000]  我相信當我們面對人生的苦難的時候
[00:23:16.000 --> 00:23:20.000]  上帝教導我們要以信心去回應
[00:23:20.000 --> 00:23:23.000]  信得過一切的苦難
[00:23:23.000 --> 00:23:26.000]  是有上帝的准許
[00:23:26.000 --> 00:23:31.000]  信得過上帝是不會搞錯的
[00:23:31.000 --> 00:23:34.000]  不要懷疑上帝的動機
[00:23:34.000 --> 00:23:37.000]  不要懷疑上帝的能力
[00:23:37.000 --> 00:23:42.000]  更加不要懷疑上帝的公義
[00:23:42.000 --> 00:23:44.000]  約伯記一開始的時候
[00:23:44.000 --> 00:23:50.000]  就是上帝挑戰撒旦有關約伯的敬虔
[00:23:50.000 --> 00:23:52.000]  撒旦回答上帝
[00:23:52.000 --> 00:23:55.000]  說約伯不是愛上帝
[00:23:55.000 --> 00:23:59.000]  只不過是愛上帝的祝福
[00:23:59.000 --> 00:24:03.000]  假如上帝將約伯的財富拿走的話
[00:24:03.000 --> 00:24:06.000]  約伯一定會奏助上帝
[00:24:06.000 --> 00:24:11.000]  有人以為上帝中了撒旦的激將法
[00:24:11.000 --> 00:24:15.000]  其實如果你這樣看的話
[00:24:15.000 --> 00:24:18.000]  差不多是懷疑上帝的智慧
[00:24:18.000 --> 00:24:21.000]  上帝是智慧的傳言
[00:24:21.000 --> 00:24:26.000]  他不可能中了撒旦的雕蟲小技
[00:24:26.000 --> 00:24:30.000]  反而是上帝利用撒旦
[00:24:30.000 --> 00:24:35.000]  去使約伯更加的完全
[00:24:35.000 --> 00:24:38.000]  雖然上帝曾經說
[00:24:38.000 --> 00:24:42.000]  約伯是一個正直的好人
[00:24:42.000 --> 00:24:47.000]  敬畏我,不做任何壞事
[00:24:47.000 --> 00:24:50.000]  但是在這句話裡面
[00:24:50.000 --> 00:24:54.000]  並不是說約伯是一個完全人
[00:24:54.000 --> 00:24:59.000]  完全到無可進步
[00:24:59.000 --> 00:25:02.000]  不可以再有改進的地方
[00:25:02.000 --> 00:25:06.000]  從約伯和他三位朋友的討論當中
[00:25:06.000 --> 00:25:09.000]  我們可以看到約伯憤怒
[00:25:09.000 --> 00:25:12.000]  以至他用詞不當
