
[00:00:00.000 --> 00:00:01.760]  好,第一節末月晚安
[00:02:11.180 --> 00:02:16.180]  想好好保護我們的牙齒健康
[00:02:16.180 --> 00:02:19.180]  所以對於一個睡了覺的兒童
[00:02:19.180 --> 00:02:23.180]  他都要叫我們起床刷牙
[00:02:23.180 --> 00:02:27.180]  小時候我不太明白
[00:02:27.180 --> 00:02:32.180]  為什麼我爸爸一定要堅持要我刷牙
[00:02:32.180 --> 00:02:34.180]  其實我會換牙齒的
[00:02:34.180 --> 00:02:37.180]  小時候我看到牙齒都會脫落
[00:02:37.180 --> 00:02:38.180]  我會換新的
[00:02:38.180 --> 00:02:40.180]  其實不要緊
[00:02:40.180 --> 00:02:44.180]  就會覺得我爸爸的這個舉動是很討厭的
[00:02:44.180 --> 00:02:49.180]  討厭到的程度是記到現在
[00:02:49.180 --> 00:02:51.180]  我記得我三十多歲的時候
[00:02:51.180 --> 00:02:53.180]  我還記得我四五歲的時候
[00:02:53.180 --> 00:02:55.180]  還會發生這些事
[00:02:55.180 --> 00:03:00.180]  幾乎我每一次都是哭著刷牙
[00:03:00.180 --> 00:03:04.180]  但我不知道大家有沒有這樣的經驗
[00:03:04.180 --> 00:03:06.180]  不知道大家有沒有這樣的經驗
[00:03:06.180 --> 00:03:09.180]  別人對你的說話或行動
[00:03:09.180 --> 00:03:12.180]  有一些建議或批評
[00:03:12.180 --> 00:03:15.180]  或者堅持一定要你做某些事
[00:03:15.180 --> 00:03:18.180]  然後你聽到 感受到
[00:03:18.180 --> 00:03:20.180]  或者堅持你要這樣做的時候
[00:03:20.180 --> 00:03:22.180]  你是不喜歡的
[00:03:22.180 --> 00:03:25.180]  甚至覺得有反感 需要這樣嗎
[00:03:25.180 --> 00:03:29.180]  但事後回望你又會發現
[00:03:29.180 --> 00:03:32.180]  咦 其實那件事是對你好
[00:03:32.180 --> 00:03:34.180]  用我這個刷牙為例
[00:03:34.180 --> 00:03:39.180]  就好像如果我爸爸沒有強行要我起床刷牙
[00:03:39.180 --> 00:03:42.180]  我想我都很難養成一個刷牙的習慣
[00:03:42.180 --> 00:03:45.180]  我想我都會很喜歡離開睡覺
[00:03:45.180 --> 00:03:47.180]  亦都不算是
[00:03:47.180 --> 00:03:50.180]  我想我現在的牙齒都沒有蛀牙
[00:03:50.180 --> 00:03:53.180]  雖然我有些牙周病 但我沒有蛀牙
[00:03:53.180 --> 00:03:55.180]  都是因為早晚刷牙的緣故
[00:03:55.180 --> 00:03:57.180]  我講得誇張一點就是
[00:03:57.180 --> 00:04:00.180]  我露營都會帶牙膏和牙刷去刷牙
[00:04:00.180 --> 00:04:01.180]  是露營
[00:04:01.180 --> 00:04:05.180]  沒有水的情況下我都會堅持刷牙
[00:04:05.180 --> 00:04:09.180]  所以可能大家有沒有這樣的經驗
[00:04:09.180 --> 00:04:13.180]  回望可能那些說話很難聽
[00:04:13.180 --> 00:04:18.180]  或者那些舉動令你當一刻很難受
[00:04:18.180 --> 00:04:21.180]  但事後回望 原來是對你好
[00:04:21.180 --> 00:04:24.180]  不知道大家有沒有這樣的經驗
[00:04:24.180 --> 00:04:28.180]  今天的經課耶利米斯23章1至6節
[00:04:28.180 --> 00:04:31.180]  其實是承接著22章
[00:04:31.180 --> 00:04:33.180]  我鼓勵大家打開聖經一起看
[00:04:33.180 --> 00:04:35.180]  因為周刊都沒有的那段經文
[00:04:35.180 --> 00:04:43.180]  我們其實是承接著22章的24節至30節
[00:04:43.180 --> 00:04:53.180]  如果打開了可以看一看
[00:04:53.180 --> 00:05:02.180]  22章是講什麼呢
[00:05:02.180 --> 00:05:09.180]  其實22章是對猶大王哥尼亞的審判訊息
[00:05:09.180 --> 00:05:13.180]  哥尼亞這個名字可能對大家來說比較陌生
[00:05:13.180 --> 00:05:20.180]  但其實哥尼亞就是約瓦根
[00:05:20.180 --> 00:05:23.180]  可能大家會比較熟悉
[00:05:23.180 --> 00:05:35.180]  約瓦根就是當時在列王記下的時候被擄去巴比倫的猶大王
[00:05:35.180 --> 00:05:41.180]  22章是對猶大王哥尼亞的審判訊息
[00:05:41.180 --> 00:05:48.180]  22章30節 當時還是約瓦根執政
[00:05:48.180 --> 00:05:53.180]  在22章30節的經文是這樣說的
[00:05:53.180 --> 00:06:08.180]  接著就是今天的經課
[00:06:08.180 --> 00:06:16.180]  上帝要懲罰殘害、趕散上帝草長之羊的那些牧人
[00:06:16.180 --> 00:06:19.180]  如果我們去看這段經文的時候
[00:06:19.180 --> 00:06:28.180]  我們會看到上帝給予的懲罰其實是很絕的
[00:06:28.180 --> 00:06:33.180]  因為猶太人是很注重他們的族譜
[00:06:33.180 --> 00:06:34.180]  他們的家譜
[00:06:34.180 --> 00:06:37.180]  甚至乎當那個人說他是毛子
[00:06:37.180 --> 00:06:44.180]  基本上就等同於將他在那個家譜裡面差不多屠滅了
[00:06:44.180 --> 00:06:49.180]  所以對於當時執政的人來說
[00:06:49.180 --> 00:06:51.180]  有這樣的懲罰
[00:06:51.180 --> 00:06:53.180]  將會有這樣的懲罰
[00:06:53.180 --> 00:06:55.180]  然後到今天的經課
[00:06:55.180 --> 00:06:59.180]  上帝要懲罰殘害、趕散上帝草長的人的牧人
[00:06:59.180 --> 00:07:01.180]  牧人是什麼?
[00:07:01.180 --> 00:07:03.180]  對於以色列人來說
[00:07:03.180 --> 00:07:07.180]  牧人當然除了我們知道是牧羊人
[00:07:07.180 --> 00:07:08.180]  除了這個之外
[00:07:08.180 --> 00:07:12.180]  也有一個很強的象徵意義
[00:07:12.180 --> 00:07:15.180]  牧人就是宗教和政治的領袖
[00:07:15.180 --> 00:07:18.180]  帶領著以色列人去哪裡呢?
[00:07:18.180 --> 00:07:22.180]  帶領著以色列人去跟隨上帝
[00:07:22.180 --> 00:07:24.180]  但是這些人做了什麼?
[00:07:24.180 --> 00:07:29.180]  這些人就是殘害、趕散以色列人
[00:07:29.180 --> 00:07:31.180]  怎樣殘害、趕散呢?
[00:07:31.180 --> 00:07:33.180]  首先我們要明白一件事
[00:07:33.180 --> 00:07:37.180]  就是以色列人是怎樣聚在一起的?
[00:07:37.180 --> 00:07:39.180]  我想問問大家
[00:07:39.180 --> 00:07:41.180]  我們是怎樣聚在一起的?
[00:07:41.180 --> 00:07:45.180]  我們是怎樣聚在一起的?
[00:07:45.180 --> 00:07:48.180]  敬拜啊,是不是?
[00:07:48.180 --> 00:07:50.180]  還是還有什麼?
[00:07:50.180 --> 00:07:52.180]  為什麼我們要敬拜呢?
[00:07:52.180 --> 00:07:54.180]  走走出來才行
[00:07:54.180 --> 00:07:56.180]  不用經常黏著那個鋪架
[00:07:56.180 --> 00:08:01.180]  為什麼我們要敬拜呢?
[00:08:01.180 --> 00:08:03.180]  因為我們被揀選
[00:08:03.180 --> 00:08:05.180]  是誰揀選我們呢?
[00:08:05.180 --> 00:08:07.180]  是上帝揀選我們的,是不是?
[00:08:07.180 --> 00:08:13.180]  那為什麼以色列人能夠成為一個國家?
[00:08:13.180 --> 00:08:15.180]  如果我們看以色列
[00:08:15.180 --> 00:08:17.180]  或者看聖經
[00:08:17.180 --> 00:08:19.180]  如果我們看聖經的話
[00:08:19.180 --> 00:08:22.180]  以色列人之所以能夠成為一個這麼強大
[00:08:22.180 --> 00:08:25.180]  起碼一個國家的民族
[00:08:25.180 --> 00:08:27.180]  之所以是這樣
[00:08:27.180 --> 00:08:36.180]  是因為以色列是被上帝從埃及圍爐之地拯救出來
[00:08:36.180 --> 00:08:41.180]  所以為什麼他們每一年都一定要講一次如月節呢?
[00:08:41.180 --> 00:08:46.180]  是因為他們要紀念以前他們是圍爐的人
[00:08:46.180 --> 00:08:52.180]  二來就是當他們如月節上帝拯救了他們出來的時候
[00:08:52.180 --> 00:08:56.180]  他們才能夠成為一個民族
[00:08:56.180 --> 00:08:58.180]  成為一個國家
[00:08:58.180 --> 00:09:03.180]  就是說他們能夠聚集在一起
[00:09:03.180 --> 00:09:08.180]  是因為上帝的拯救的緣故
[00:09:08.180 --> 00:09:13.180]  所以以色列的政治和宗教領袖
[00:09:13.180 --> 00:09:15.180]  其實是有義務和責任
[00:09:15.180 --> 00:09:18.180]  去令以色列人繼續信服上帝
[00:09:18.180 --> 00:09:21.180]  去繼續跟隨上帝
[00:09:21.180 --> 00:09:24.180]  就是有這樣的責任在裡面
[00:09:24.180 --> 00:09:27.180]  因為他們之所以能夠聚集在一起
[00:09:27.180 --> 00:09:29.180]  並不是因為他們有什麼血統
[00:09:29.180 --> 00:09:32.180]  並不是因為他們有什麼特別的緣故
[00:09:32.180 --> 00:09:36.180]  唯一的特別的緣故就是因為上帝拯救了他們
[00:09:36.180 --> 00:09:43.180]  所以這些領袖是要繼續帶領著以色列人去信服和跟隨上帝
[00:09:43.180 --> 00:09:45.180]  那怎麼殘害廣散呢?
[00:09:45.180 --> 00:09:50.180]  就是因為這些領袖沒有令以色列人跟隨上帝
[00:09:50.180 --> 00:09:54.180]  而令以色列人跟隨了其他異教的神明
[00:09:54.180 --> 00:09:58.180]  例如在丘壇向異教神明獻祭
[00:09:58.180 --> 00:10:04.180]  然後先知傳假的旨意
[00:10:04.180 --> 00:10:07.180]  祭司也有做事
[00:10:07.180 --> 00:10:10.180]  但是行禮如儀地做儀式
[00:10:10.180 --> 00:10:15.180]  但是沒有做好上帝和以色列人中間人的角色
[00:10:15.180 --> 00:10:18.180]  令人悔罪和上帝和好
[00:10:18.180 --> 00:10:21.180]  可能只不過是做一些宗教儀式
[00:10:21.180 --> 00:10:23.180]  很有儀式感的
[00:10:23.180 --> 00:10:27.180]  但是儀式感背後的意義沒有好好傳遞出來
[00:10:27.180 --> 00:10:31.180]  這些領袖目人所做的
[00:10:31.180 --> 00:10:35.180]  正正就是殘害廣散以色列人
[00:10:35.180 --> 00:10:38.180]  因為他們沒有做好領人跟隨上帝
[00:10:38.180 --> 00:10:40.180]  而領人跟隨了偶像
[00:10:40.180 --> 00:10:44.180]  所以上帝要懲罰這些領袖
[00:10:44.180 --> 00:10:47.180]  對於我們來說
[00:10:47.180 --> 00:10:49.180]  領人跟隨上帝
[00:10:49.180 --> 00:10:53.180]  其實不只是我們教牧童宮的責任
[00:10:53.180 --> 00:10:55.180]  領人跟隨上帝
[00:10:55.180 --> 00:11:00.180]  實際上是每一個信徒的責任
[00:11:00.180 --> 00:11:03.180]  每一個教徒我們都有責任去領人
[00:11:03.180 --> 00:11:05.180]  去帶人跟隨上帝
[00:11:05.180 --> 00:11:08.180]  當然教會領袖是特別要小心的
[00:11:08.180 --> 00:11:11.180]  有少少不同的
[00:11:11.180 --> 00:11:13.180]  大家會覺得牧師你這樣
[00:11:13.180 --> 00:11:14.180]  不要說牧師
[00:11:14.180 --> 00:11:17.180]  我呀 趙孫 你怎麼做這樣的事
[00:11:17.180 --> 00:11:23.180]  然後就覺得影響的範圍或程度
[00:11:23.180 --> 00:11:27.180]  可能真的會比信徒的影響範圍和程度大
[00:11:27.180 --> 00:11:29.180]  這是真的
[00:11:29.180 --> 00:11:31.180]  但是我會說
[00:11:31.180 --> 00:11:35.180]  其實我們每一個基督徒都是一個指示牌
[00:11:35.180 --> 00:11:37.180]  一個指示牌
[00:11:37.180 --> 00:11:39.180]  指示牌是做什麼的
[00:11:39.180 --> 00:11:42.180]  帶人去一個目的地
[00:11:42.180 --> 00:11:45.180]  其實我們就是帶人去相信上帝
[00:11:45.180 --> 00:11:47.180]  但是如果你想想
[00:11:47.180 --> 00:11:49.180]  如果一個指示牌壞了
[00:11:49.180 --> 00:11:50.180]  怎樣壞了呢
[00:11:50.180 --> 00:11:52.180]  譬如明明是指向東的
[00:11:52.180 --> 00:11:54.180]  壞了反過來是指向西的
[00:11:54.180 --> 00:11:58.180]  其實就是領錯人走錯了方向
[00:11:58.180 --> 00:12:00.180]  去了另一個地方
[00:12:00.180 --> 00:12:04.180]  所以其實我們每一個基督徒都是一個指示牌
[00:12:04.180 --> 00:12:05.180]  但是我們要問一個問題
[00:12:05.180 --> 00:12:09.180]  我們是不是一個壞了的指示牌
[00:12:09.180 --> 00:12:14.180]  我們是不是一個帶人去壞的方向的指示牌
[00:12:14.180 --> 00:12:16.180]  那在中秋嘉年華
[00:12:16.180 --> 00:12:18.180]  我想問問大家有沒有去中秋嘉年華
[00:12:18.180 --> 00:12:22.180]  有的頂梓梅舉手可以嗎 有去中秋嘉年華的
[00:12:22.180 --> 00:12:24.180]  有的 有的 是不是
[00:12:24.180 --> 00:12:27.180]  其實有去中秋嘉年華的時候
[00:12:27.180 --> 00:12:33.180]  我們就動員了全個梁法堂的頂梓梅去服侍街坊論社
[00:12:33.180 --> 00:12:36.180]  其中我們做了一份問卷調查
[00:12:36.180 --> 00:12:41.180]  調查有九條還是十條問題
[00:12:41.180 --> 00:12:44.180]  調查另一條問題就是這樣問
[00:12:44.180 --> 00:12:48.180]  就是有什麼因素去決定
[00:12:48.180 --> 00:12:54.180]  就是問受訪者有什麼因素去決定留在那間教會聚會呢
[00:12:54.180 --> 00:12:57.180]  大部分的回覆就說
[00:12:57.180 --> 00:13:04.180]  有屬人帶就是決定在那間教會聚會的其中一個因素
[00:13:04.180 --> 00:13:09.180]  有屬人帶就是留在那間教會的其中一個因素
[00:13:09.180 --> 00:13:12.180]  這一方面其實是在提醒我們
[00:13:12.180 --> 00:13:16.180]  我們身邊的人
[00:13:16.180 --> 00:13:19.180]  講一個很老套的名字
[00:13:19.180 --> 00:13:22.180]  其實我們是身邊的人的福音使者
[00:13:22.180 --> 00:13:29.180]  或者我們其實就是身邊人帶領去上帝的指示牌
[00:13:29.180 --> 00:13:32.180]  其實這一點就是在提醒我們
[00:13:32.180 --> 00:13:37.180]  我們有沒有努力地帶領我們身邊的人去認識耶穌
[00:13:37.180 --> 00:13:40.180]  其實是在考驗我們一個問題
[00:13:40.180 --> 00:13:43.180]  之前林穆有提到
[00:13:43.180 --> 00:13:48.180]  我們不是一個很強烈傳福音的教會
[00:13:48.180 --> 00:13:51.180]  因為林穆經常說
[00:13:51.180 --> 00:13:53.180]  我們CCC大那些
[00:13:53.180 --> 00:13:55.180]  中華基督教會大那些
[00:13:55.180 --> 00:13:57.180]  我們通常會傾向慢慢服侍他們
[00:13:57.180 --> 00:13:58.180]  透過服侍去影響他們
[00:13:58.180 --> 00:14:01.180]  這是對的
[00:14:01.180 --> 00:14:05.180]  但是我們都需要將福音帶給別人
[00:14:05.180 --> 00:14:08.180]  但是另一方面
[00:14:08.180 --> 00:14:10.180]  其實都在考驗我們的生命
[00:14:10.180 --> 00:14:14.180]  是否被人看得見耶穌
[00:14:14.180 --> 00:14:16.180]  人們在我們的生命裏面
[00:14:16.180 --> 00:14:20.180]  是否看得見耶穌帶領著我們的生命
[00:14:20.180 --> 00:14:25.180]  還是被其他東西帶領著我們的生命
[00:14:25.180 --> 00:14:28.180]  如果一個人看見我們
[00:14:28.180 --> 00:14:31.180]  是被耶穌帶領著我們的生命的時候
[00:14:31.180 --> 00:14:35.180]  是應該有不同的
[00:14:35.180 --> 00:14:37.180]  那種不同對比甚麼呢
[00:14:37.180 --> 00:14:39.180]  就是對比自我
[00:14:39.180 --> 00:14:41.180]  成就感
[00:14:41.180 --> 00:14:42.180]  慾望
[00:14:42.180 --> 00:14:43.180]  權力
[00:14:43.180 --> 00:14:45.180]  知識帶領著的那些生命
[00:14:45.180 --> 00:14:47.180]  是應該有不同的
[00:14:47.180 --> 00:14:50.180]  正在沾另一種不同的力量
[00:14:50.180 --> 00:14:52.180]  所以記住一件事
[00:14:52.180 --> 00:14:57.180]  其實我們每一個人都是一個指示牌
[00:14:57.180 --> 00:15:02.180]  就是帶領人去找上帝
[00:15:02.180 --> 00:15:06.180]  但是我們亦都可能是一個錯了的指示牌
[00:15:06.180 --> 00:15:08.180]  如果我們錯了的指示牌
[00:15:08.180 --> 00:15:13.180]  就會令到別人去一個錯誤的方向
[00:15:13.180 --> 00:15:15.180]  我們可以問一問我們自己
[00:15:15.180 --> 00:15:23.180]  到底我們是否好像那些昔日的以色列領袖
[00:15:23.180 --> 00:15:28.180]  我們是在帶領人去上帝那裏
[00:15:28.180 --> 00:15:33.180]  令到他可以和我們聚集在一起去敬拜上帝
[00:15:33.180 --> 00:15:39.180]  還是我們殘害和趕散這些人
[00:15:39.180 --> 00:15:42.180]  令到他們離開上帝呢
[00:15:42.180 --> 00:15:44.180]  這是值得我們思考的
[00:15:44.180 --> 00:15:46.180]  唯有正確的指示牌
[00:15:46.180 --> 00:15:51.180]  才可以令到人走去真正的目的地
[00:15:51.180 --> 00:15:53.180]  而23章4至6節
[00:15:53.180 --> 00:15:55.180]  我們再看經文
[00:15:55.180 --> 00:15:57.180]  23章4至6節
[00:15:57.180 --> 00:16:02.180]  耶利米更加大膽地傳講上帝的信息
[00:16:02.180 --> 00:16:07.180]  他指上帝要為大衛興起公義的苗裔
[00:16:07.180 --> 00:16:08.180]  必掌王權
[00:16:08.180 --> 00:16:11.180]  施行公平和公義
[00:16:11.180 --> 00:16:14.180]  他的名必稱為耶和華
[00:16:14.180 --> 00:16:16.180]  我們的義
[00:16:16.180 --> 00:16:19.180]  這個其實是一個很大膽的信息
[00:16:19.180 --> 00:16:20.180]  原因是什麼呢
[00:16:20.180 --> 00:16:26.180]  因為這個信息正正就是在講當時掌權的那個王
[00:16:26.180 --> 00:16:28.180]  某程度上就是若亞根
[00:16:28.180 --> 00:16:30.180]  就是他做得不好
[00:16:30.180 --> 00:16:33.180]  他在行耶和華眼中看為惡的事
[00:16:33.180 --> 00:16:37.180]  然後上帝就要廢掉這個王
[00:16:37.180 --> 00:16:39.180]  然後興起另一個王
[00:16:39.180 --> 00:16:41.180]  對於若亞根來說
[00:16:41.180 --> 00:16:44.180]  這個信息是非常非常難聽的
[00:16:44.180 --> 00:16:48.180]  因為這個就是上帝不要他
[00:16:48.180 --> 00:16:50.180]  而要興起另一個王
[00:16:50.180 --> 00:16:52.180]  否定建在
[00:16:52.180 --> 00:16:57.180]  因為若亞根令到以色列陷在罪的裡面
[00:16:57.180 --> 00:16:59.180]  而上帝要興起另一個王
[00:16:59.180 --> 00:17:02.180]  去興起另一個全新的境況
[00:17:02.180 --> 00:17:05.180]  給了你是若亞根
[00:17:05.180 --> 00:17:08.180]  事實上給了你是若亞根
[00:17:08.180 --> 00:17:13.180]  你聽到先知耶利麥講一個這樣的說話
[00:17:13.180 --> 00:17:15.180]  你會有什麼反應
[00:17:15.180 --> 00:17:17.180]  可能你第一個反應就是
[00:17:17.180 --> 00:17:20.180]  先定了他罪
[00:17:20.180 --> 00:17:25.180]  將他視為反右亂國的人
[00:17:25.180 --> 00:17:30.180]  因為他在要脅統治者的威嚴
[00:17:30.180 --> 00:17:36.180]  但是上帝為什麼要呼召先知
[00:17:36.180 --> 00:17:38.180]  去傳講他的信息呢
[00:17:38.180 --> 00:17:42.180]  因為上帝正正就是要有一群有信心
[00:17:42.180 --> 00:17:44.180]  和有勇氣的人
[00:17:44.180 --> 00:17:48.180]  去宣講一些難聽的信息
[00:17:48.180 --> 00:17:50.180]  什麼是難聽呢
[00:17:50.180 --> 00:17:55.180]  可能是對於當時的掌權者難聽的信息
[00:17:55.180 --> 00:18:01.180]  為的是讓當時的以色列人
[00:18:01.180 --> 00:18:05.180]  能夠進入一個他應許的境況
[00:18:05.180 --> 00:18:08.180]  就是一個新的王
[00:18:08.180 --> 00:18:10.180]  會必掌王權
[00:18:10.180 --> 00:18:13.180]  施行公平和公義
[00:18:13.180 --> 00:18:22.180]  明天其實我們平時會是謝恩節禮拜
[00:18:22.180 --> 00:18:28.180]  但其實明天除了謝恩節禮拜之外
[00:18:28.180 --> 00:18:31.180]  我剛剛問了Dorian
[00:18:31.180 --> 00:18:33.180]  你知不知道明天是什麼主日呢
[00:18:33.180 --> 00:18:37.180]  Dorian說還有崇基神學教主日
[00:18:37.180 --> 00:18:40.180]  我沒有記錯我的名字
[00:18:40.180 --> 00:18:43.180]  但其實除了這兩個主日之外
[00:18:43.180 --> 00:18:48.180]  其實明天也是教會年曆的最後一個主日
[00:18:48.180 --> 00:18:49.180]  大家知不知道
[00:18:49.180 --> 00:18:52.180]  其實明天是教會年最後一天
[00:18:52.180 --> 00:18:56.180]  所以明天應該是之後的章臨期
[00:18:56.180 --> 00:18:58.180]  再隔一個星期章臨期
[00:18:58.180 --> 00:18:59.180]  明天是什麼主日呢
[00:18:59.180 --> 00:19:03.180]  明天其實是基督君王節主日
[00:19:03.180 --> 00:19:07.180]  也是教會年曆最後一個主日
[00:19:07.180 --> 00:19:09.180]  如果我們看三代經課
[00:19:09.180 --> 00:19:16.180]  其實福音題是路加福音23章33至43節
[00:19:16.180 --> 00:19:18.180]  記載著什麼呢
[00:19:18.180 --> 00:19:23.180]  記載著耶穌釘十字架的事件
[00:19:23.180 --> 00:19:27.180]  耶穌什麼時候被稱為王呢
[00:19:27.180 --> 00:19:30.180]  就是耶穌被釘十字架的時候
[00:19:30.180 --> 00:19:32.180]  被稱為王
[00:19:32.180 --> 00:19:44.180]  耶穌的死是否定我們有罪的生命和生活
[00:19:44.180 --> 00:19:49.180]  然後展示出完全信服上帝的人
[00:19:49.180 --> 00:19:53.180]  才有資格被稱為王
[00:19:53.180 --> 00:19:56.180]  而耶利米也預表了
[00:19:56.180 --> 00:19:57.180]  雖然是舊約
[00:19:57.180 --> 00:20:01.180]  但在神學上我們用預表這個字
[00:20:01.180 --> 00:20:05.180]  預表了耶穌就是那位公義的王
[00:20:05.180 --> 00:20:07.180]  因為耶穌的緣故
[00:20:07.180 --> 00:20:11.180]  令我們可以聚集在一起
[00:20:11.180 --> 00:20:13.180]  我們可以敬拜上帝
[00:20:13.180 --> 00:20:17.180]  我們之所以能夠聚集在一起
[00:20:17.180 --> 00:20:20.180]  是因為耶穌的死
[00:20:20.180 --> 00:20:22.180]  以及祂的復活的緣故
[00:20:22.180 --> 00:20:24.180]  而聚集在一起
[00:20:24.180 --> 00:20:28.180]  祂成為了我們的牧人去牧養我們
[00:20:28.180 --> 00:20:31.180]  耶穌被稱為王的時候
[00:20:31.180 --> 00:20:33.180]  在世人眼中
[00:20:33.180 --> 00:20:36.180]  祂是一個死刑犯
[00:20:36.180 --> 00:20:39.180]  祂是一個被人嫌棄的人
[00:20:39.180 --> 00:20:43.180]  但正正是祂在十字架上的死
[00:20:43.180 --> 00:20:45.180]  就成就了救恩
[00:20:45.180 --> 00:20:47.180]  被稱為王
[00:20:47.180 --> 00:20:52.180]  我想說其實福音對於我們來說
[00:20:52.180 --> 00:20:55.180]  起初是令我們反感的
[00:20:55.180 --> 00:20:57.180]  其實福音對於我們來說
[00:20:57.180 --> 00:20:59.180]  是令我們反感的
[00:20:59.180 --> 00:21:05.180]  有誰會願意自己不當家作主
[00:21:05.180 --> 00:21:08.180]  然後說我們要降伏在上帝面前
[00:21:08.180 --> 00:21:13.180]  降伏讓耶穌成為我們生命的主
[00:21:13.180 --> 00:21:16.180]  有誰一開始是這麼願意的呢
[00:21:16.180 --> 00:21:19.180]  正如我開始的時候
[00:21:19.180 --> 00:21:23.180]  我父親強行要我拆牙的例子
[00:21:23.180 --> 00:21:25.180]  起初我不明白
[00:21:25.180 --> 00:21:29.180]  我不明白為什麼一定要我起身拆牙
[00:21:29.180 --> 00:21:33.180]  但正正因為養成了我拆牙的習慣
[00:21:33.180 --> 00:21:36.180]  就發現原來這麼強行要我做的事
[00:21:36.180 --> 00:21:38.180]  是為了我好
[00:21:38.180 --> 00:21:41.180]  而耶穌的死
[00:21:41.180 --> 00:21:43.180]  祂作為一個王
[00:21:43.180 --> 00:21:45.180]  也作為一個死刑犯、嫌疑犯
[00:21:45.180 --> 00:21:47.180]  起初我們也不明白為什麼
[00:21:47.180 --> 00:21:51.180]  耶穌一定要死才能成就救恩
[00:21:51.180 --> 00:21:55.180]  但正正因為耶穌的死
[00:21:55.180 --> 00:21:56.180]  祂否定原來
[00:21:56.180 --> 00:22:00.180]  就讓我們知道原來本身應該死的不是祂
[00:22:00.180 --> 00:22:03.180]  而是我們
[00:22:03.180 --> 00:22:06.180]  讓我們知道原來十字架
[00:22:06.180 --> 00:22:09.180]  本身對我們來說難聽
[00:22:09.180 --> 00:22:12.180]  為什麼要讓祂成為王
[00:22:12.180 --> 00:22:17.180]  但是原來祂成為我們生命的主的時候
[00:22:17.180 --> 00:22:20.180]  祂不是為了自己好
[00:22:20.180 --> 00:22:23.180]  祂是為了我們好
[00:22:23.180 --> 00:22:29.180]  當我們真的被上帝一路帶領著我們走
[00:22:29.180 --> 00:22:33.180]  一路讓我們的生命漸漸地
[00:22:33.180 --> 00:22:36.180]  讓祂成為我們的中心的時候
[00:22:36.180 --> 00:22:39.180]  原來祂不是想控制我們
[00:22:39.180 --> 00:22:41.180]  而是透過一個應許
