
[00:00:00.000 --> 00:00:06.000]  陳志全:各位電視節目的早安,我可以很開心地和大家一起來分享這個課題了。
[00:04:01.000 --> 00:04:02.000]  我們一起來讀出。
[00:04:02.000 --> 00:04:05.000]  「因為你們沒有祈求以先,
[00:04:05.000 --> 00:04:09.000]  你們所需用的,你們的父祖已知道了。」
[00:04:09.000 --> 00:04:12.000]  今天,做父母的你會知道,
[00:04:12.000 --> 00:04:15.000]  當你的兒子還是很小的時候,
[00:04:15.000 --> 00:04:17.000]  你已經為他們預備很多了,
[00:04:17.000 --> 00:04:20.000]  哪間學校讀書適合他呢?
[00:04:20.000 --> 00:04:25.000]  甚至你會為他儲錢買一些讀書保險,
[00:04:25.000 --> 00:04:27.000]  他未祈求之前,
[00:04:27.000 --> 00:04:29.000]  你已經為他預備,
[00:04:29.000 --> 00:04:30.000]  今天神很愛我們,
[00:04:30.000 --> 00:04:32.000]  祂為我們預備一切,
[00:04:32.000 --> 00:04:34.000]  但是和民間宗教很不同的,
[00:04:34.000 --> 00:04:35.000]  譬如觀音開庫,
[00:04:35.000 --> 00:04:38.000]  就是人去求神,
[00:04:38.000 --> 00:04:41.000]  但是我們的神主動為我們預備,
[00:04:41.000 --> 00:04:43.000]  主動尋找我們,
[00:04:43.000 --> 00:04:45.000]  第二方面我們看到,
[00:04:45.000 --> 00:04:48.000]  原來罪是蠶食人,
[00:04:48.000 --> 00:04:51.000]  麻風病在猶太人眼中,
[00:04:51.000 --> 00:04:54.000]  是視為一個罪人,
[00:04:54.000 --> 00:04:55.000]  因為他犯了罪,
[00:04:55.000 --> 00:04:57.000]  所以他有麻風病,
[00:04:57.000 --> 00:04:58.000]  就好像我們會想,
[00:04:58.000 --> 00:05:00.000]  一個愛滋病患者,
[00:05:00.000 --> 00:05:02.000]  你放縱,
[00:05:02.000 --> 00:05:03.000]  你同性戀,
[00:05:03.000 --> 00:05:04.000]  所以你有愛滋病,
[00:05:04.000 --> 00:05:06.000]  但是大家要搞清楚,
[00:05:06.000 --> 00:05:09.000]  不是所有愛滋病的人,
[00:05:09.000 --> 00:05:10.000]  都是犯這些錯的,
[00:05:10.000 --> 00:05:12.000]  我去過非洲烏干達,
[00:05:12.000 --> 00:05:13.000]  很多小孩子,
[00:05:13.000 --> 00:05:15.000]  他們都有愛滋病,
[00:05:15.000 --> 00:05:16.000]  他只是一個小孩子,
[00:05:16.000 --> 00:05:18.000]  但是被感染,
[00:05:18.000 --> 00:05:20.000]  有些人可能捐血的時候,
[00:05:20.000 --> 00:05:22.000]  都會受著感染,
[00:05:22.000 --> 00:05:24.000]  但是聖經裏面,
[00:05:24.000 --> 00:05:27.000]  是將麻風病和罪放在一起,
[00:05:27.000 --> 00:05:30.000]  因為有很多他們很熟悉的人物,
[00:05:30.000 --> 00:05:32.000]  都是因為犯罪而有麻風病,
[00:05:32.000 --> 00:05:35.000]  摩西的姐姐米尼暗,
[00:05:35.000 --> 00:05:36.000]  因為妒忌摩西,
[00:05:36.000 --> 00:05:37.000]  背後中傷,
[00:05:37.000 --> 00:05:40.000]  結果神讓她有麻風病,
[00:05:40.000 --> 00:05:43.000]  先知的門徒叫基哈西,
[00:05:43.000 --> 00:05:47.000]  先知醫好一個元帥叫乃曼,
[00:05:47.000 --> 00:05:51.000]  乃曼給很多禮物先知,
[00:05:51.000 --> 00:05:53.000]  但是先知拒絕,
[00:05:53.000 --> 00:05:56.000]  我昨晚負責了一個安息禮,
[00:05:56.000 --> 00:05:58.000]  這個安息禮很特別,
[00:05:58.000 --> 00:06:00.000]  死者和他的家屬,
[00:06:00.000 --> 00:06:02.000]  我完全不認識,
[00:06:02.000 --> 00:06:04.000]  在十月中的時候,
[00:06:04.000 --> 00:06:06.000]  星期六五點多,
[00:06:06.000 --> 00:06:07.000]  我收到一個電話,
[00:06:07.000 --> 00:06:09.000]  我正在去一間教會講道,
[00:06:09.000 --> 00:06:13.000]  是伊利沙伯醫院的院務打給我,
[00:06:13.000 --> 00:06:16.000]  他說有一個婆婆她已經病危,
[00:06:16.000 --> 00:06:19.000]  但是她願意洗禮信耶穌,
[00:06:19.000 --> 00:06:21.000]  她指明要找梁永善牧師,
[00:06:21.000 --> 00:06:22.000]  所以打了給你,
[00:06:22.000 --> 00:06:24.000]  這麼可怕,
[00:06:24.000 --> 00:06:25.000]  我說好,
[00:06:25.000 --> 00:06:27.000]  他說因為她經常看電視,
[00:06:27.000 --> 00:06:29.000]  她很喜歡你做的電視節目,
[00:06:29.000 --> 00:06:32.000]  所以她要找你洗禮,
[00:06:32.000 --> 00:06:36.000]  我說我現在要講道,
[00:06:36.000 --> 00:06:37.000]  我不行,
[00:06:37.000 --> 00:06:38.000]  我很感恩冥恩堂,
[00:06:38.000 --> 00:06:39.000]  我就跟她說,
[00:06:39.000 --> 00:06:40.000]  不如這樣吧,
[00:06:40.000 --> 00:06:42.000]  我們授權給你,
[00:06:42.000 --> 00:06:43.000]  你幫她洗禮,
[00:06:43.000 --> 00:06:45.000]  她的會籍進入我們冥恩堂,
[00:06:45.000 --> 00:06:47.000]  有什麼我們會跟,
[00:06:47.000 --> 00:06:48.000]  終於洗了,
[00:06:48.000 --> 00:06:50.000]  兩天之後就離開了世界,
[00:06:50.000 --> 00:06:52.000]  但是她原來臨死之前都說,
[00:06:52.000 --> 00:06:57.000]  我很想梁永善牧師為我負責安息禮,
[00:06:57.000 --> 00:06:59.000]  她死都要找我,
[00:06:59.000 --> 00:07:00.000]  是好的,
[00:07:00.000 --> 00:07:03.000]  好過她死了才找我,
[00:07:03.000 --> 00:07:05.000]  分別就很大,
[00:07:05.000 --> 00:07:09.000]  所以我沉默會為她負責安息禮,
[00:07:09.000 --> 00:07:11.000]  今天由阮牧負責,
[00:07:11.000 --> 00:07:13.000]  我想講我們冥恩堂,
[00:07:13.000 --> 00:07:16.000]  我們不會幫弟兄姊妹,
[00:07:16.000 --> 00:07:17.000]  在星期六星期日有安息禮,
[00:07:17.000 --> 00:07:18.000]  星期日要崇拜,
[00:07:18.000 --> 00:07:22.000]  所以今天只可以安排QE的阮牧跟進,
[00:07:22.000 --> 00:07:24.000]  事後他們都多謝我,
[00:07:24.000 --> 00:07:25.000]  給我一封利是,
[00:07:25.000 --> 00:07:26.000]  特別我不認識她的家庭,
[00:07:26.000 --> 00:07:28.000]  我說不用給我,
[00:07:28.000 --> 00:07:30.000]  我絕對不會要,
[00:07:30.000 --> 00:07:32.000]  因為免得以為我是南無老,
[00:07:32.000 --> 00:07:35.000]  唸經要收什麼錢,
[00:07:35.000 --> 00:07:40.000]  所以先知拒絕了乃萬的饋贈,
[00:07:40.000 --> 00:07:43.000]  但是他有一個門徒叫基哈西,
[00:07:43.000 --> 00:07:44.000]  他貪心,
[00:07:44.000 --> 00:07:48.000]  後來他瞞著先知走出來說,
[00:07:48.000 --> 00:07:50.000]  我們的老師回心轉意,
[00:07:50.000 --> 00:07:52.000]  你也給一部份給我們吧,
[00:07:52.000 --> 00:07:54.000]  於是拿了之後,
[00:07:54.000 --> 00:07:56.000]  當他一回來先知就說你貪心,
[00:07:56.000 --> 00:07:59.000]  所以有麻風病,
[00:07:59.000 --> 00:08:01.000]  還有一個王耀烏西亞,
[00:08:01.000 --> 00:08:04.000]  他很囂張,
[00:08:04.000 --> 00:08:06.000]  竟然要進去聖殿獻祭,
[00:08:06.000 --> 00:08:08.000]  祭司阻止,
[00:08:08.000 --> 00:08:09.000]  他不聽,
[00:08:09.000 --> 00:08:11.000]  結果他一獻祭的時候就麻風病,
[00:08:11.000 --> 00:08:16.000]  所以原來麻風病跟罪往往是放在一起,
[00:08:16.000 --> 00:08:19.000]  所以麻風病者其實很可憐,
[00:08:19.000 --> 00:08:21.000]  為什麼呢?
[00:08:21.000 --> 00:08:23.000]  第一他要被隔離,
[00:08:23.000 --> 00:08:25.000]  因為麻風病是會傳染的,
[00:08:25.000 --> 00:08:30.000]  我們一起看利美記十三章第45-46兩節,
[00:08:30.000 --> 00:08:31.000]  我們一起讀出,
[00:08:31.000 --> 00:08:34.000]  就知道原來麻風病是要被隔離的,
[00:08:34.000 --> 00:08:38.000]  身上有長大麻風災病的,
[00:08:38.000 --> 00:08:40.000]  他的衣服要撕裂,
[00:08:40.000 --> 00:08:42.000]  也要縫頭散髮,
[00:08:42.000 --> 00:08:44.000]  蒙著上唇,
[00:08:44.000 --> 00:08:45.000]  喊叫說,
[00:08:45.000 --> 00:08:48.000]  不潔淨了,不潔淨了,
[00:08:48.000 --> 00:08:51.000]  災病在他身上的日子,
[00:08:51.000 --> 00:08:52.000]  他便是不潔淨,
[00:08:52.000 --> 00:08:54.000]  他既是不潔淨,
[00:08:54.000 --> 00:08:57.000]  就要獨居營外,
[00:08:57.000 --> 00:08:59.000]  一個麻風病者很悲哀,
[00:08:59.000 --> 00:09:01.000]  縱使家人很喜歡他也好,
[00:09:01.000 --> 00:09:02.000]  他有麻風病,
[00:09:02.000 --> 00:09:03.000]  他會傳染的,
[00:09:03.000 --> 00:09:05.000]  於是要被隔離,
[00:09:05.000 --> 00:09:07.000]  就好像當年沙士,
[00:09:07.000 --> 00:09:09.000]  當年一有沙士的時候,
[00:09:09.000 --> 00:09:11.000]  家人就要被隔離,
[00:09:11.000 --> 00:09:15.000]  以前香港在五六十年代都仍然有麻風病,
[00:09:15.000 --> 00:09:16.000]  大家知不知道,
[00:09:16.000 --> 00:09:19.000]  那個麻風病是要運去哪裡的?
[00:09:19.000 --> 00:09:21.000]  原來就是一個叫喜寧洲,
[00:09:21.000 --> 00:09:23.000]  以前喜寧洲是麻風病院,
[00:09:23.000 --> 00:09:25.000]  就是不讓你來但讓你走,
[00:09:25.000 --> 00:09:27.000]  更加一個悲哀是什麼呢?
[00:09:27.000 --> 00:09:30.000]  麻風病者被人視為罪人,
[00:09:30.000 --> 00:09:31.000]  沒有人關心他,
[00:09:31.000 --> 00:09:32.000]  不僅如此,
[00:09:32.000 --> 00:09:34.000]  他還要揭露自己的悲哀,
[00:09:34.000 --> 00:09:35.000]  為什麼呢?
[00:09:35.000 --> 00:09:36.000]  他不可以出街,
[00:09:36.000 --> 00:09:38.000]  如果出街的時候怎麼辦呢?
[00:09:38.000 --> 00:09:39.000]  因為當時他們都會蒙頭,
[00:09:39.000 --> 00:09:41.000]  都不知道你有沒有麻風病,
[00:09:41.000 --> 00:09:42.000]  如果你是麻風病人,
[00:09:42.000 --> 00:09:44.000]  你要拿著鈴鐺,
[00:09:44.000 --> 00:09:45.000]  你走到出街的時候,
[00:09:45.000 --> 00:09:46.000]  迎面有人來的時候,
[00:09:46.000 --> 00:09:47.000]  你就要搖鈴鐺,
[00:09:47.000 --> 00:09:49.000]  我麻風的,
[00:09:49.000 --> 00:09:51.000]  等人來避開,
[00:09:51.000 --> 00:09:52.000]  如果你沒有這樣做,
[00:09:52.000 --> 00:09:53.000]  而被人揭發了的時候,
[00:09:53.000 --> 00:09:55.000]  馬上找石頭扔你,
[00:09:55.000 --> 00:09:57.000]  所以想一個這麼痛苦的人還要來,
[00:09:57.000 --> 00:09:59.000]  但是被人看輕,
[00:09:59.000 --> 00:10:02.000]  還要自己宣告自己是麻風病,
[00:10:02.000 --> 00:10:04.000]  是一件很悲慘的事,
[00:10:04.000 --> 00:10:05.000]  好了,
[00:10:05.000 --> 00:10:06.000]  還有一件事就是,
[00:10:06.000 --> 00:10:09.000]  麻風病為什麼聖經裡面,
[00:10:09.000 --> 00:10:11.000]  會將罪和麻風放在一起呢?
[00:10:11.000 --> 00:10:13.000]  有原因的,
[00:10:13.000 --> 00:10:15.000]  因為麻風是會感染的,
[00:10:15.000 --> 00:10:17.000]  你開頭一點點的問題,
[00:10:17.000 --> 00:10:21.000]  但慢慢就會令到你全身都有問題,
[00:10:21.000 --> 00:10:23.000]  原來學壞,
[00:10:23.000 --> 00:10:25.000]  是容易過學好的,
[00:10:25.000 --> 00:10:26.000]  最簡單舉個例子,
[00:10:26.000 --> 00:10:28.000]  你有十個橙,
[00:10:28.000 --> 00:10:30.000]  其中有一個發霉了,
[00:10:30.000 --> 00:10:32.000]  會不會說那九個很好的橙,
[00:10:32.000 --> 00:10:34.000]  感染到這個發霉的橙,
[00:10:34.000 --> 00:10:36.000]  復原不會發霉呢?
[00:10:36.000 --> 00:10:37.000]  是不會的,
[00:10:37.000 --> 00:10:40.000]  但是如果那個發霉的橙沒有拿走的話,
[00:10:40.000 --> 00:10:44.000]  那九個好的橙,
[00:10:44.000 --> 00:10:46.000]  慢慢就會發霉,
[00:10:46.000 --> 00:10:49.000]  一個很殘酷的現實是什麼呢?
[00:10:49.000 --> 00:10:52.000]  就是罪容易感染人,
[00:10:52.000 --> 00:10:53.000]  我想父母經常說,
[00:10:53.000 --> 00:10:55.000]  學壞就幾分鐘,
[00:10:55.000 --> 00:10:58.000]  學好就很多小時都學不到,
[00:10:58.000 --> 00:10:59.000]  你說我祈禱,
[00:10:59.000 --> 00:11:01.000]  我一月就會再去委內瑞拉,
[00:11:01.000 --> 00:11:03.000]  我最深印象當年去委內瑞拉的時候,
[00:11:03.000 --> 00:11:04.000]  我太太投訴,
[00:11:04.000 --> 00:11:06.000]  他們移民過去了,
[00:11:06.000 --> 00:11:07.000]  委內瑞拉是講什麼的呢?
[00:11:07.000 --> 00:11:08.000]  是講西文,
[00:11:08.000 --> 00:11:09.000]  西文是什麼呢?
[00:11:09.000 --> 00:11:10.000]  就是西班牙文,
[00:11:10.000 --> 00:11:13.000]  她老公一直都不懂西班牙文,
[00:11:13.000 --> 00:11:14.000]  但是很奇怪,
[00:11:14.000 --> 00:11:16.000]  原來委內瑞拉裡面有跑馬的,
[00:11:16.000 --> 00:11:18.000]  跑馬是有現場直播的,
[00:11:18.000 --> 00:11:20.000]  她老公聽到現場直播,
[00:11:20.000 --> 00:11:22.000]  哪一匹馬是跑第幾,
[00:11:22.000 --> 00:11:23.000]  除了這方面之外,
[00:11:23.000 --> 00:11:24.000]  他完全聽不到西班牙文,
[00:11:24.000 --> 00:11:26.000]  是很奇怪的,
[00:11:26.000 --> 00:11:28.000]  所以你留意到的時候,
[00:11:28.000 --> 00:11:29.000]  原來學壞是很容易,
[00:11:29.000 --> 00:11:31.000]  學好是很難,
[00:11:31.000 --> 00:11:33.000]  正如在網絡上,
[00:11:33.000 --> 00:11:36.000]  今天是感染了很多青少年人,
[00:11:36.000 --> 00:11:37.000]  他們不喜歡讀書,
[00:11:37.000 --> 00:11:39.000]  但是喜歡上網,
[00:11:39.000 --> 00:11:41.000]  就在感染他們,
[00:11:41.000 --> 00:11:43.000]  所以我們要很小心,
[00:11:43.000 --> 00:11:44.000]  還有就是,
[00:11:44.000 --> 00:11:46.000]  麻風是要被隔絕的,
[00:11:46.000 --> 00:11:48.000]  不是跟那幾個人在一起,
[00:11:48.000 --> 00:11:51.000]  這代表我們另一個教導是什麼呢?
[00:11:51.000 --> 00:11:55.000]  罪是將人與人之間的關係破壞,
[00:11:55.000 --> 00:11:58.000]  令人與人之間的關係來到決裂的,
[00:11:58.000 --> 00:12:00.000]  很簡單舉一個例子,
[00:12:00.000 --> 00:12:05.000]  如果一對夫婦彼此相愛互相尊重是很美麗,
[00:12:05.000 --> 00:12:10.000]  他的兒女活在一個溫馨而安全的環境裡面長大,
[00:12:10.000 --> 00:12:14.000]  但是如果一有爭拗的時候,帶來的問題就很大了,
[00:12:14.000 --> 00:12:15.000]  所以一到爭拗,
[00:12:15.000 --> 00:12:16.000]  小朋友就很害怕,
[00:12:16.000 --> 00:12:17.000]  因為你會說,
[00:12:17.000 --> 00:12:18.000]  你說吧,
[00:12:18.000 --> 00:12:19.000]  爸爸對,
[00:12:19.000 --> 00:12:20.000]  還是媽媽對?
[00:12:20.000 --> 00:12:21.000]  都不知道誰對,
[00:12:21.000 --> 00:12:23.000]  有一個小朋友,
[00:12:23.000 --> 00:12:25.000]  在父母的爭拗裡面,
[00:12:25.000 --> 00:12:28.000]  女兒維護媽媽,
[00:12:28.000 --> 00:12:31.000]  結果老爸就一掌把小朋友推到牆上,
[00:12:31.000 --> 00:12:34.000]  結果就撞穿了頭,
[00:12:34.000 --> 00:12:39.000]  甚至現在離婚又再婚的情況是很高,
[00:12:39.000 --> 00:12:43.000]  那些兒女未必肯叫爸爸續娶的人,
[00:12:43.000 --> 00:12:47.000]  可能因為這樣的緣故就產生很多的問題,
[00:12:47.000 --> 00:12:49.000]  所以你記住,
[00:12:49.000 --> 00:12:54.000]  原來罪是令人的關係破壞,
[00:12:54.000 --> 00:12:55.000]  可以查,
[00:12:55.000 --> 00:12:56.000]  麻風,
[00:12:56.000 --> 00:12:59.000]  一些人要被隔離,
[00:12:59.000 --> 00:13:00.000]  還有,
[00:13:00.000 --> 00:13:01.000]  麻風是怎樣呢?
[00:13:01.000 --> 00:13:05.000]  一開始只是身體某一部分有麻風,
[00:13:05.000 --> 00:13:06.000]  但是你穿了衣服,
[00:13:06.000 --> 00:13:08.000]  別人是不察覺的,
[00:13:08.000 --> 00:13:09.000]  但是你處理得不好的時候,
[00:13:09.000 --> 00:13:11.000]  慢慢慢慢就感染全身,
[00:13:11.000 --> 00:13:12.000]  我都有一句話,
[00:13:12.000 --> 00:13:13.000]  哇,
[00:13:13.000 --> 00:13:15.000]  你藏起了風扇去出面嗎?
[00:13:15.000 --> 00:13:17.000]  你就會被別人看到,
[00:13:17.000 --> 00:13:20.000]  所以今天罪也是這樣,
[00:13:20.000 --> 00:13:21.000]  當你有犯錯的時候,
[00:13:21.000 --> 00:13:23.000]  你一開始是隱藏著,
[00:13:23.000 --> 00:13:25.000]  不讓人知道,
[00:13:25.000 --> 00:13:26.000]  但是你沒有去處理,
[00:13:26.000 --> 00:13:29.000]  慢慢慢慢就會暴露於人前,
[00:13:29.000 --> 00:13:30.000]  好了,
[00:13:30.000 --> 00:13:32.000]  當這些事被揭發的時候,
[00:13:32.000 --> 00:13:33.000]  你就會怎樣呢?
[00:13:33.000 --> 00:13:34.000]  可能你會發誓懵爭,
[00:13:34.000 --> 00:13:37.000]  我們一起來讀《馬拉基書》第二章,
[00:13:37.000 --> 00:13:39.000]  十四到第十六節,
[00:13:39.000 --> 00:13:41.000]  我們一起來讀出,
[00:14:07.000 --> 00:14:09.000]  「教華以色列的神說,
[00:14:09.000 --> 00:14:13.000]  優妻的事和以強暴待妻的人,
[00:14:13.000 --> 00:14:15.000]  都是我們所恨我的。」
[00:14:15.000 --> 00:14:19.000]  有沒有留意到聖經很有心理上的因素,
[00:14:19.000 --> 00:14:21.000]  讓我們了解到?
[00:14:21.000 --> 00:14:25.000]  一開始是用鬼咒待自己的妻子,
[00:14:25.000 --> 00:14:29.000]  當丈夫喜歡了第三者,
[00:14:29.000 --> 00:14:31.000]  他不會馬上回去跟太太說,
[00:14:31.000 --> 00:14:33.000]  你又肥又老又不行,
[00:14:33.000 --> 00:14:35.000]  所以我喜歡第三個人,
[00:14:35.000 --> 00:14:36.000]  不會的,
[00:14:36.000 --> 00:14:39.000]  於是暗地裡去交往,
[00:14:39.000 --> 00:14:40.000]  太太可能會說,
[00:14:40.000 --> 00:14:42.000]  為什麼你最近這麼晚回來?
[00:14:42.000 --> 00:14:43.000]  於是就哄她,
[00:14:43.000 --> 00:14:45.000]  現在不用工作了?
[00:14:45.000 --> 00:14:47.000]  你很辛苦在外面工作,
[00:14:47.000 --> 00:14:48.000]  我要工作,
[00:14:48.000 --> 00:14:49.000]  要應酬,
[00:14:49.000 --> 00:14:52.000]  你以為你在家這麼舒服嗎?
[00:14:52.000 --> 00:14:53.000]  好了,
[00:14:53.000 --> 00:14:54.000]  太太說,
[00:14:54.000 --> 00:14:56.000]  為什麼你回來還要經常上網?
[00:14:56.000 --> 00:14:57.000]  還要來回覆WhatsApp?
[00:14:57.000 --> 00:14:58.000]  不是,
[00:14:58.000 --> 00:14:59.000]  要跟客人的,
[00:14:59.000 --> 00:15:00.000]  不用工作嗎?
[00:15:00.000 --> 00:15:01.000]  後來怎知道,
[00:15:01.000 --> 00:15:04.000]  被她看到你的手機裡面有這些信息的時候,
[00:15:04.000 --> 00:15:05.000]  為什麼會這樣?
[00:15:05.000 --> 00:15:07.000]  你為什麼要看我的東西?
[00:15:07.000 --> 00:15:09.000]  我是私隱權,
[00:15:09.000 --> 00:15:10.000]  於是就打她,
[00:15:10.000 --> 00:15:11.000]  你有沒有留意到,
[00:15:11.000 --> 00:15:12.000]  先是鬼咒,
[00:15:12.000 --> 00:15:16.000]  後者用暴力來對付,
[00:15:16.000 --> 00:15:18.000]  罪也是這樣的,
[00:15:18.000 --> 00:15:19.000]  一開始是隱藏,
[00:15:19.000 --> 00:15:23.000]  你不去處理就越來越嚴重,
[00:15:23.000 --> 00:15:26.000]  所以為什麼麻風病者,
[00:15:26.000 --> 00:15:29.000]  往往就是代表了罪,
[00:15:29.000 --> 00:15:33.000]  是將人與人之間的關係決裂,
[00:15:33.000 --> 00:15:35.000]  感染你是很快,
[00:15:35.000 --> 00:15:39.000]  還有就是慢慢慢慢就會暴露出來,
[00:15:39.000 --> 00:15:41.000]  但是這裡我從另一個角度去看,
[00:15:41.000 --> 00:15:43.000]  麻風病對這些人也有好處,
[00:15:43.000 --> 00:15:44.000]  為什麼呢?
[00:15:44.000 --> 00:15:45.000]  這裡有十個人,
[00:15:45.000 --> 00:15:47.000]  有九個是猶太人,
[00:15:47.000 --> 00:15:48.000]  有一個是什麼呢?
[00:15:48.000 --> 00:15:50.000]  是撒瑪利亞人,
[00:15:50.000 --> 00:15:52.000]  猶太人是很討厭撒瑪利亞人,
[00:15:52.000 --> 00:15:54.000]  因為撒瑪利亞人是猶太人,
[00:15:54.000 --> 00:15:56.000]  跟其他民族結婚混血的,
[00:15:56.000 --> 00:15:58.000]  所以他們很不喜歡這些雜種,
[00:15:58.000 --> 00:16:01.000]  他們在撒瑪利亞是在中間,
[00:16:01.000 --> 00:16:04.000]  如果從耶路撒冷去加利利也要繞一圈的,
