
[00:00:00.000 --> 00:00:02.920]  「鑒古而知今」
[00:01:27.720 --> 00:01:30.800]  所以政治人物有沒有吸引你很重要
[00:01:30.800 --> 00:01:32.960]  想想我們當年選特首
[00:01:32.960 --> 00:01:34.640]  當然你和我沒得選
[00:01:34.640 --> 00:01:36.040]  那三個人站出來
[00:01:36.040 --> 00:01:38.320]  最吸引你的目光是誰?
[00:01:38.320 --> 00:01:39.360]  何俊仁
[00:01:39.360 --> 00:01:40.440]  因為他矮
[00:01:40.440 --> 00:01:42.240]  所以你一眼就看到是何俊仁
[00:01:42.240 --> 00:01:43.120]  是不是?
[00:01:43.120 --> 00:01:45.280]  但是你再看其他的樣子
[00:01:45.280 --> 00:01:47.520]  何俊仁是沒有頸的
[00:01:47.520 --> 00:01:48.560]  好了
[00:01:48.560 --> 00:01:49.920]  還有什麼呢?
[00:01:49.920 --> 00:01:51.000]  龐英年
[00:01:51.000 --> 00:01:53.120]  《西遊記》應該找他來做主角的
[00:01:53.120 --> 00:01:53.680]  是不是?
[00:01:53.680 --> 00:01:55.080]  就是很像
[00:01:55.080 --> 00:01:57.240]  但是較為吸引的
[00:01:57.240 --> 00:01:58.560]  在三個當中
[00:01:58.560 --> 00:02:00.360]  不得不承認就是CY
[00:02:00.360 --> 00:02:01.360]  夠高大
[00:02:01.360 --> 00:02:02.360]  夠威猛
[00:02:02.360 --> 00:02:04.360]  能言善辯
[00:02:04.360 --> 00:02:07.840]  所以你留意到鴨山龍是一個有優勢的人
[00:02:07.840 --> 00:02:09.640]  在整個民族裡面他很俊俏
[00:02:09.640 --> 00:02:11.360]  還有聖經裡面的描繪
[00:02:11.360 --> 00:02:12.640]  他的頭髮很厲害
[00:02:12.640 --> 00:02:14.040]  一年只剪一次
[00:02:14.040 --> 00:02:16.680]  剪的時候是重200射克
[00:02:16.680 --> 00:02:17.920]  我們不知道多少磅
[00:02:17.920 --> 00:02:22.440]  但是總之他的頭髮一定是又濃又密又厚
[00:02:22.440 --> 00:02:24.240]  有沒有看這些廣告呢?
[00:02:24.240 --> 00:02:25.640]  有時候也在挑戰我們
[00:02:25.640 --> 00:02:26.400]  他說什麼呢?
[00:02:26.400 --> 00:02:27.600]  男士
[00:02:27.600 --> 00:02:29.920]  你的頭髮是你的魅力
[00:02:29.920 --> 00:02:31.520]  如果你沒有什麼頭髮的時候
[00:02:31.520 --> 00:02:34.720]  女性對你也不會有這種事務的心
[00:02:34.720 --> 00:02:36.960]  多數賣這些廣告的人是叫你直髮的
[00:02:36.960 --> 00:02:38.240]  所以不要相信他
[00:02:38.240 --> 00:02:39.640]  但是無論如何
[00:02:39.640 --> 00:02:41.840]  很可能他認為頭髮厚密
[00:02:41.840 --> 00:02:44.480]  是一個吸引力
[00:02:44.480 --> 00:02:47.920]  鴨山龍的頭髮是很厚很特別
[00:02:47.920 --> 00:02:50.560]  但是不要忘記我經常說強項
[00:02:50.560 --> 00:02:52.280]  可以是你的弱項
[00:02:52.280 --> 00:02:55.360]  稍後應該兩次之後我們會看到
[00:02:55.360 --> 00:02:56.760]  鴨山龍是怎樣的呢?
[00:02:56.760 --> 00:02:58.880]  死在自己的頭髮裡面
[00:02:58.880 --> 00:03:00.680]  他的頭髮可以是怎樣呢?
[00:03:00.680 --> 00:03:04.120]  你可以是被掛著整個人吊起來
[00:03:04.120 --> 00:03:07.840]  鴨山龍有很吸引的外表
[00:03:07.840 --> 00:03:09.160]  但是
[00:03:09.160 --> 00:03:11.480]  他內裡卻是很深沉
[00:03:11.480 --> 00:03:14.240]  是誠苦甚深的人
[00:03:14.240 --> 00:03:16.000]  深不可測
[00:03:16.000 --> 00:03:17.960]  如果你上次有聽我講道的時候
[00:03:17.960 --> 00:03:18.840]  你記得
[00:03:18.840 --> 00:03:20.840]  鴨山龍的親妹
[00:03:20.840 --> 00:03:24.520]  被同父異母的哥哥姦污了
[00:03:24.520 --> 00:03:27.560]  但是姦污他的是大哥哥
[00:03:27.560 --> 00:03:29.240]  是王位的繼承人
[00:03:29.240 --> 00:03:31.120]  鴨山龍知道在那個時候
[00:03:31.120 --> 00:03:34.000]  沒有辦法來對抗這個哥哥
[00:03:34.000 --> 00:03:36.520]  他還叫妹妹你先忍著
[00:03:36.520 --> 00:03:39.120]  他然後喜怒不形於色
[00:03:39.120 --> 00:03:42.200]  完全沒有表達那份的恨意
[00:03:42.200 --> 00:03:44.120]  若無其事
[00:03:44.120 --> 00:03:46.600]  但是他心裡面很恨這個哥哥
[00:03:46.600 --> 00:03:48.480]  終於等到機會兩年之後
[00:03:48.480 --> 00:03:50.360]  佈局將他殺了
[00:03:50.360 --> 00:03:51.480]  但是兩年之後
[00:03:51.480 --> 00:03:54.720]  那種恨意是完全沒有流露出來
[00:03:54.720 --> 00:03:56.600]  所以很多人害怕
[00:03:56.600 --> 00:03:59.800]  我曾經都欣賞
[00:03:59.800 --> 00:04:02.160]  我們的特首的EQ
[00:04:02.160 --> 00:04:04.400]  我家人都說你學一下別人吧
[00:04:04.400 --> 00:04:06.600]  他真的被人挑戰被人刺
[00:04:06.600 --> 00:04:07.560]  都沒事的
[00:04:07.560 --> 00:04:08.720]  都會笑的
[00:04:08.720 --> 00:04:11.680]  曾蔭權、董建華都是黑臉的
[00:04:11.680 --> 00:04:15.840]  但是有一次我覺得位置過了
[00:04:15.840 --> 00:04:17.360]  你記不記得在維園
[00:04:17.360 --> 00:04:18.560]  行年宵的時候
[00:04:18.560 --> 00:04:21.480]  他太太被人批肘
[00:04:21.480 --> 00:04:22.760]  但是你看到
[00:04:22.760 --> 00:04:24.760]  這個拍得很好
[00:04:24.760 --> 00:04:25.720]  他太太黑臉
[00:04:25.720 --> 00:04:27.120]  這個是絕對正常
[00:04:27.120 --> 00:04:28.440]  我覺得這是人類
[00:04:28.440 --> 00:04:31.320]  你被人撞到當然會不開心
[00:04:31.320 --> 00:04:33.240]  但是做丈夫
[00:04:33.240 --> 00:04:35.000]  仍然笑
[00:04:35.000 --> 00:04:37.120]  仍然是沒事的
[00:04:37.120 --> 00:04:38.720]  那我才覺得害怕
[00:04:38.720 --> 00:04:40.320]  你想想如果你所愛的人
[00:04:40.320 --> 00:04:41.960]  如果他受到傷害
[00:04:41.960 --> 00:04:43.480]  你會不會生氣呢?
[00:04:43.480 --> 00:04:44.720]  你會不會去保護他
[00:04:44.720 --> 00:04:46.400]  你會不會為他出頭呢?
[00:04:46.400 --> 00:04:47.960]  但是就為了政治的緣故
[00:04:47.960 --> 00:04:49.080]  我仍然是笑的
[00:04:49.080 --> 00:04:50.320]  是沒事的
[00:04:50.320 --> 00:04:51.520]  連你最親的人
[00:04:51.520 --> 00:04:52.520]  你都可以這樣
[00:04:52.520 --> 00:04:55.040]  在那一刻帶他這麼冷漠
[00:04:55.040 --> 00:04:56.800]  很害怕
[00:04:56.800 --> 00:04:59.280]  阿薩隆就是這樣
[00:04:59.280 --> 00:05:03.800]  他是一個很深沉的人
[00:05:03.800 --> 00:05:06.600]  表面你看不到
[00:05:06.600 --> 00:05:07.680]  好了
[00:05:07.680 --> 00:05:08.720]  我自己很深的體會
[00:05:08.720 --> 00:05:11.320]  有一本書是2009年出的
[00:05:11.320 --> 00:05:14.480]  這本《釋經書》的作者說什麼呢?
[00:05:14.480 --> 00:05:17.200]  他說他是一個體格無瑕
[00:05:17.200 --> 00:05:19.840]  但是人格有含的人
[00:05:19.840 --> 00:05:22.960]  我很深體會到俊俏的外表
[00:05:22.960 --> 00:05:24.560]  其實是吸引人的
[00:05:24.560 --> 00:05:26.640]  但這只是包裝
[00:05:26.640 --> 00:05:29.000]  很快你就會言形不露
[00:05:29.000 --> 00:05:31.000]  但是他們的外表不是很吸引
[00:05:31.000 --> 00:05:35.200]  但是如果你有美麗的生命
[00:05:35.200 --> 00:05:39.040]  你會慢慢慢慢被人接納和欣賞
[00:05:39.040 --> 00:05:41.000]  很簡單舉一個例子
[00:05:41.000 --> 00:05:42.720]  德蘭修女
[00:05:42.720 --> 00:05:44.440]  很矮小
[00:05:44.440 --> 00:05:46.920]  面容枯稿
[00:05:46.920 --> 00:05:47.920]  她死了很多年
[00:05:47.920 --> 00:05:49.640]  從1997年到現在
[00:05:49.640 --> 00:05:52.880]  但是她給我們心裡的印象仍然是美麗
[00:05:52.880 --> 00:05:54.000]  為什麼?
[00:05:54.000 --> 00:05:57.520]  因為她關心那些被輕視
[00:05:57.520 --> 00:06:01.880]  被別人不理會的賤民
[00:06:01.880 --> 00:06:06.160]  這份生命是從裡面流露出來的
[00:06:06.160 --> 00:06:11.680]  如果只是有愛在美麗的表現
[00:06:11.680 --> 00:06:14.320]  但是性格有問題的時候
[00:06:14.320 --> 00:06:17.400]  反而會成為很多人的禍害
[00:06:17.400 --> 00:06:19.800]  影響更多的人
[00:06:19.800 --> 00:06:21.560]  完美的性格
[00:06:21.560 --> 00:06:23.600]  是我們應該要去追求的
[00:06:23.600 --> 00:06:26.640]  而不是單單追求完美的外表
[00:06:26.640 --> 00:06:30.240]  我們未必每一個人都有一個很美麗的外表
[00:06:30.240 --> 00:06:32.760]  但是我們有沒有一個渴望的心
[00:06:32.760 --> 00:06:35.880]  有一個美麗的內在
[00:06:35.880 --> 00:06:37.560]  這是聖經給我們的教導
[00:06:37.560 --> 00:06:38.800]  我們一起來去讀
[00:06:38.800 --> 00:06:41.680]  《肥勒比書》第四章第八到第九節
[00:06:41.680 --> 00:06:43.360]  我們一起來讀
[00:06:43.360 --> 00:06:46.640]  弟兄們 我還有未盡的話
[00:06:46.640 --> 00:06:51.000]  凡是真實的 可敬的 公義的 清潔的
[00:06:51.000 --> 00:06:53.280]  可愛的 有美名的
[00:06:53.280 --> 00:06:56.800]  若有什麼德行 若有什麼稱讚
[00:06:56.800 --> 00:06:59.480]  這些事你們都要思念
[00:06:59.480 --> 00:07:02.200]  你們在我身上所學習的
[00:07:02.200 --> 00:07:06.160]  所領受的 所聽見的 所看見的
[00:07:06.160 --> 00:07:08.720]  這些事你們都要去行
[00:07:08.720 --> 00:07:12.080]  賜平安的神就必與你們同在
[00:07:12.080 --> 00:07:13.720]  原來我們追求的
[00:07:13.720 --> 00:07:16.840]  就是內裡的那種誠實
[00:07:16.840 --> 00:07:18.880]  公義 聖潔
[00:07:18.880 --> 00:07:20.080]  當我們這樣去追求的時候
[00:07:20.080 --> 00:07:22.080]  神必定會祝福我們
[00:07:22.080 --> 00:07:23.280]  所以求神來幫助我們
[00:07:23.280 --> 00:07:26.120]  我們不單單要注視我們的外表
[00:07:26.120 --> 00:07:29.160]  我們更加要著重我們內裡的生命
[00:07:29.160 --> 00:07:31.360]  好了 阿撒隆
[00:07:31.360 --> 00:07:33.960]  他要來作王的時候
[00:07:33.960 --> 00:07:35.440]  第一件事要做的是什麼呢?
[00:07:35.440 --> 00:07:37.760]  就是要收買人心
[00:07:37.760 --> 00:07:41.280]  阿撒隆他對自己的父親很不滿
[00:07:41.280 --> 00:07:44.520]  他覺得父親偏心疼愛大哥
[00:07:44.520 --> 00:07:46.640]  大哥監禁了自己的妹妹
[00:07:46.640 --> 00:07:48.520]  但是父親竟然沒有去責備
[00:07:48.520 --> 00:07:50.400]  沒有去應罰
[00:07:50.400 --> 00:07:53.600]  後來他用計殺死了哥哥
[00:07:53.600 --> 00:07:56.440]  他就流亡海外幾年 是不是?
[00:07:56.440 --> 00:07:57.560]  但是聖經裡面很清楚說
[00:07:57.560 --> 00:07:59.640]  大衛其實掛念阿撒隆
[00:07:59.640 --> 00:08:02.360]  但是男人又不肯表達自己的感受
[00:08:02.360 --> 00:08:04.040]  就當沒事
[00:08:04.040 --> 00:08:07.400]  後來虐押也用計
[00:08:07.400 --> 00:08:10.680]  叫大衛把阿撒隆叫回來
[00:08:10.680 --> 00:08:11.920]  但是不要忘記
[00:08:11.920 --> 00:08:13.360]  阿撒隆會怎麼想
[00:08:13.360 --> 00:08:14.920]  我流亡海外這麼多年
[00:08:14.920 --> 00:08:16.640]  你完全沒有去找我
[00:08:16.640 --> 00:08:18.200]  你不著緊我
[00:08:18.200 --> 00:08:20.880]  但是最大的不幸是什麼呢?
[00:08:20.880 --> 00:08:23.720]  就是當阿撒隆回到耶路撒冷的時候
[00:08:23.720 --> 00:08:24.960]  竟然做爸爸的
[00:08:24.960 --> 00:08:27.120]  不去見這個兒子
[00:08:27.120 --> 00:08:28.560]  聖經裡面仍然掛念這個兒子
[00:08:28.560 --> 00:08:30.000]  但是不見他
[00:08:30.000 --> 00:08:32.080]  兩年沒有見這個兒子
[00:08:32.080 --> 00:08:32.960]  所以你想想
[00:08:32.960 --> 00:08:36.640]  阿撒隆心裡面一定很恨這個父親
[00:08:36.640 --> 00:08:38.680]  你不愛我 你不關心我
[00:08:38.680 --> 00:08:41.200]  再加上自己的權力慾
[00:08:41.200 --> 00:08:42.760]  於是他就要怎樣?
[00:08:42.760 --> 00:08:44.720]  謀朝篡位
[00:08:44.720 --> 00:08:46.560]  他要做一些事情鋪排自己
[00:08:46.560 --> 00:08:49.680]  去踏上成王之路
[00:08:49.680 --> 00:08:53.440]  他首先為自己製造聲勢
[00:08:53.440 --> 00:08:54.840]  十五章的第一節
[00:08:54.840 --> 00:08:56.760]  我們一起來讀出
[00:08:56.760 --> 00:09:00.800]  此後阿撒隆為自己預備車馬
[00:09:00.800 --> 00:09:04.040]  又派五十人在他前頭奔走
[00:09:04.040 --> 00:09:06.080]  看不看到他每一次出外的時候
[00:09:06.080 --> 00:09:08.840]  就有一群人在前面鳴鑼開道
[00:09:08.840 --> 00:09:11.560]  有進馬在前面走的時候
[00:09:11.560 --> 00:09:13.320]  氣勢很大
[00:09:13.320 --> 00:09:16.080]  原來這是王者的氣派
[00:09:16.080 --> 00:09:18.800]  在聯王記上第一章第五節記載
[00:09:18.800 --> 00:09:20.840]  大衛有一個兒子
[00:09:20.840 --> 00:09:21.800]  阿多尼亞
[00:09:21.800 --> 00:09:23.080]  他想著自己一定會做王
[00:09:23.080 --> 00:09:25.280]  因為那時候他是大兒子
[00:09:25.280 --> 00:09:27.880]  所以他出巡的時候也一樣
[00:09:27.880 --> 00:09:29.760]  有進馬在前面
[00:09:29.760 --> 00:09:32.320]  有五十人在鳴鑼開道
[00:09:32.320 --> 00:09:34.920]  這是做王的氣勢
[00:09:34.920 --> 00:09:37.040]  但是只有氣勢不夠
[00:09:37.040 --> 00:09:38.720]  如果你沒有了實質的時候
[00:09:38.720 --> 00:09:41.920]  反而引來人民的反感
[00:09:41.920 --> 00:09:45.200]  所以他就有一些親民的行動
[00:09:45.200 --> 00:09:48.120]  去關心人民
[00:09:48.120 --> 00:09:50.360]  以下這段經文我們讀的時候
[00:09:50.360 --> 00:09:53.400]  你覺得熟不熟悉這種現象呢?
[00:09:53.400 --> 00:09:55.360]  特別每四年我們會經歷一次
[00:09:55.360 --> 00:09:56.360]  我們一起來讀
[00:09:56.360 --> 00:09:59.720]  《撒布爾記下》第十五章第二節
[00:09:59.720 --> 00:10:02.600]  阿撒隆常常早晨起來
[00:10:02.600 --> 00:10:04.880]  站在城門的道旁
[00:10:04.880 --> 00:10:08.320]  凡有爭眾要去求王判斷的
[00:10:08.320 --> 00:10:10.720]  阿撒隆就叫他過來
[00:10:10.720 --> 00:10:14.040]  問他說:你是哪一城的人?
[00:10:14.040 --> 00:10:18.040]  回答說:僕人是以色列某支派的人
[00:10:18.040 --> 00:10:19.280]  看到嗎?阿撒隆很好
[00:10:19.280 --> 00:10:21.160]  每天清晨的時候
[00:10:21.160 --> 00:10:21.920]  不是一天
[00:10:21.920 --> 00:10:24.880]  是天天站在城門口
[00:10:24.880 --> 00:10:29.200]  城門是人民最多出入的地方
[00:10:29.200 --> 00:10:32.680]  他就來接住上訪的人民
[00:10:32.680 --> 00:10:37.080]  他是出於一個很愛人民的態度
[00:10:37.080 --> 00:10:39.400]  去面對這班人
[00:10:39.400 --> 00:10:41.600]  你想想一個這麼有氣派
[00:10:41.600 --> 00:10:43.400]  外表這麼吸引
[00:10:43.400 --> 00:10:46.480]  地位這麼尊貴的王子
[00:10:46.480 --> 00:10:51.680]  天天跟平民交往、聊天的時候
[00:10:51.680 --> 00:10:54.680]  怎麼會不觸動人心呢?
[00:10:54.680 --> 00:10:56.520]  為什麼剛才我說
[00:10:56.520 --> 00:10:58.600]  這些經文的現象
[00:10:58.600 --> 00:11:01.120]  我們每四年都會見到一次
[00:11:01.120 --> 00:11:04.880]  每一次區議會選舉、立法會選舉
[00:11:04.880 --> 00:11:07.320]  你見到你那區的候選人
[00:11:07.320 --> 00:11:10.320]  就會清晨的時候出現在你眼前
[00:11:10.320 --> 00:11:13.040]  我住的地方都叫做PKD
[00:11:13.040 --> 00:11:14.000]  當要選舉的時候
[00:11:14.000 --> 00:11:16.120]  早上七點出來的時候很害怕
[00:11:16.120 --> 00:11:19.040]  見到候選人抱著綠色的帶子
[00:11:19.040 --> 00:11:22.400]  就來跟你握手
[00:11:22.400 --> 00:11:26.800]  再過兩天就見到在太和火車站的電梯
[00:11:26.800 --> 00:11:28.360]  你上電梯就握手
[00:11:28.360 --> 00:11:29.120]  不過他放得很快
[00:11:29.120 --> 00:11:30.920]  不然會扯斷我們
[00:11:30.920 --> 00:11:32.640]  你見到一到選舉的時候
[00:11:32.640 --> 00:11:35.480]  很多候選人都會這樣出來
[00:11:35.480 --> 00:11:37.800]  但是選了之後
[00:11:37.800 --> 00:11:38.600]  其實他還沒死
[00:11:38.600 --> 00:11:39.640]  但你已經見不到他了
[00:11:39.640 --> 00:11:42.760]  是不是?
[00:11:42.760 --> 00:11:44.800]  政治人物就是這樣
[00:11:44.800 --> 00:11:47.080]  你記得CY嗎?
[00:11:47.080 --> 00:11:51.280]  一張筆、一本拍子簿、一張椅子
[00:11:51.280 --> 00:11:54.040]  我就聽你們有什麼申訴
[00:11:54.040 --> 00:11:57.120]  去深水埗、去籠屋、去天台那裡
[00:11:57.120 --> 00:12:00.000]  坐下來聽你們的說話
[00:12:00.000 --> 00:12:03.960]  一定要做這些親民的行動
[00:12:03.960 --> 00:12:08.760]  更加會針對當時的人對政府的不滿
[00:12:08.760 --> 00:12:10.280]  阿薩隆
[00:12:10.280 --> 00:12:13.120]  他來接住這些上訪者
[00:12:13.120 --> 00:12:15.960]  這些有冤情的市民
[00:12:15.960 --> 00:12:18.640]  在城門口跟他們聊天
[00:12:18.640 --> 00:12:22.120]  挑動他們對現政府的不滿
[00:12:22.120 --> 00:12:24.440]  指出當時政府的不是
[00:12:24.440 --> 00:12:26.120]  踩自己的爸爸
[00:12:26.120 --> 00:12:29.400]  我們一起來再讀第三節
[00:12:29.400 --> 00:12:31.360]  阿薩隆對他說
[00:12:31.360 --> 00:12:33.560]  你的事有情有理
[00:12:33.560 --> 00:12:36.600]  無奈王沒有委任聽你申訴
[00:12:36.600 --> 00:12:37.280]  看到嗎?
[00:12:37.280 --> 00:12:38.600]  你有冤情的
[00:12:38.600 --> 00:12:39.840]  其實你對的
[00:12:39.840 --> 00:12:40.800]  你真的很可憐
[00:12:40.800 --> 00:12:42.400]  沒人跟你去申訴
[00:12:42.400 --> 00:12:43.680]  是我爸爸
[00:12:43.680 --> 00:12:45.760]  完全沒來理你
[00:12:45.760 --> 00:12:47.120]  接著又怎樣?
[00:12:47.120 --> 00:12:48.520]  推銷自己
[00:12:48.520 --> 00:12:51.320]  我們來看第四節
[00:12:51.320 --> 00:12:53.080]  阿薩隆又說
[00:12:53.080 --> 00:12:56.080]  恨不得我作過忠的事先
[00:12:56.080 --> 00:13:00.240]  凡有真誠仇恨斷的到我這裡來
[00:13:00.240 --> 00:13:02.760]  何必秉公判斷
[00:13:02.760 --> 00:13:04.040]  他很深的來
[00:13:04.040 --> 00:13:05.440]  但他好像在表達
[00:13:05.440 --> 00:13:08.200]  我知道你有冤情未超
[00:13:08.200 --> 00:13:09.800]  你有很多冤屈的事
[00:13:09.800 --> 00:13:12.240]  但沒有人來幫你出頭
[00:13:12.240 --> 00:13:13.760]  我體諒你
[00:13:13.760 --> 00:13:17.080]  但你又留意到他沒有暴露狼子之心
[00:13:17.080 --> 00:13:18.800]  他完全不是說我很想作王
[00:13:18.800 --> 00:13:20.160]  你看到他這樣說嗎?
[00:13:20.160 --> 00:13:21.800]  我很想做你們的事司
[00:13:21.800 --> 00:13:23.760]  我很想做你們的法官
[00:13:23.760 --> 00:13:25.840]  如果我做了法官的話
[00:13:25.840 --> 00:13:27.680]  我就會秉公行義
[00:13:27.680 --> 00:13:29.480]  我就會為你們來有公義審判
[00:13:29.480 --> 00:13:31.680]  為你們來有伸張你們的冤情
[00:13:31.680 --> 00:13:34.360]  為你們來有平反
[00:13:34.360 --> 00:13:38.440]  去塑造一個很有能力的景象
[00:13:38.440 --> 00:13:40.280]  但他特別很清楚的說
[00:13:40.280 --> 00:13:43.160]  我只是想做法官而已
[00:13:43.160 --> 00:13:45.640]  他沒有說自己作王
[00:13:45.640 --> 00:13:46.520]  有人都會問
[00:13:46.520 --> 00:13:49.640]  因為其實梁振英用了四年的時間
[00:13:49.640 --> 00:13:50.440]  大家知不知道
[00:13:50.440 --> 00:13:53.920]  在《明報》每個星期寫專欄
[00:13:53.920 --> 00:13:55.560]  雖然他是行政會議的召集人
[00:13:55.560 --> 00:13:57.240]  但他有時候寫的文章
[00:13:57.240 --> 00:13:58.800]  只是站在市民立場
[00:13:58.800 --> 00:14:02.400]  他某程度上違反了保密協議
[00:14:02.400 --> 00:14:03.720]  於是有人都問他
[00:14:03.720 --> 00:14:05.440]  你是不是選特首?
[00:14:05.440 --> 00:14:07.640]  記不記得那句名句是什麼?
[00:14:07.640 --> 00:14:10.720]  我N年都不會選的
[00:14:10.720 --> 00:14:12.200]  他沒有說謊
[00:14:12.200 --> 00:14:13.520]  是你誤會了
[00:14:13.520 --> 00:14:15.960]  因為N是代表了某一個數目而已
[00:14:15.960 --> 00:14:17.560]  他沒有說我不選
[00:14:17.560 --> 00:14:19.600]  他只是說我N年不選
[00:14:19.600 --> 00:14:22.920]  這就是他說話的言語藝術
[00:14:22.920 --> 00:14:23.720]  所以你留意到
[00:14:23.720 --> 00:14:26.480]  阿沙隆也是這樣,他沒有說自己要做王
[00:14:26.480 --> 00:14:27.360]  他只是說
[00:14:27.360 --> 00:14:30.240]  我很想做你們的法官
[00:14:30.240 --> 00:14:32.880]  接著就挑動人民對現政府的不滿
[00:14:32.880 --> 00:14:34.280]  這是很自然的事
[00:14:34.280 --> 00:14:37.120]  我們永遠都是對現政府不滿的
[00:14:37.120 --> 00:14:38.320]  但大家不要忘記
[00:14:38.320 --> 00:14:40.480]  知易而行難
[00:14:40.480 --> 00:14:43.240]  要批判就很容易
[00:14:43.240 --> 00:14:46.920]  但當你要來做的時候就很難
[00:14:46.920 --> 00:14:47.840]  不要說特首
[00:14:47.840 --> 00:14:49.600]  每一個區議會的選舉
[00:14:49.600 --> 00:14:51.760]  或者一些議員都是怎樣
[00:14:51.760 --> 00:14:52.880]  他一定會告訴你
[00:14:52.880 --> 00:14:54.720]  現在政府有什麼不好的地方
[00:14:54.720 --> 00:14:56.280]  如果我當選的時候
[00:14:56.280 --> 00:14:59.720]  我一定會改善這些處境
[00:14:59.720 --> 00:15:04.200]  一定列出一些很好的遠景給你看
[00:15:04.200 --> 00:15:06.920]  但當我們做好一點又怎樣?
[00:15:06.920 --> 00:15:08.440]  一些勞工界的人會跟你說
[00:15:08.440 --> 00:15:11.840]  我會跟你爭取標準工時
[00:15:11.840 --> 00:15:15.200]  但進去的時候就會反對標準工時
[00:15:15.200 --> 00:15:17.080]  完全是兩回事
[00:15:17.080 --> 00:15:18.600]  很可悲
[00:15:18.600 --> 00:15:20.880]  最簡單我自己都看錯了
[00:15:20.880 --> 00:15:22.640]  我經常都說
[00:15:22.640 --> 00:15:25.560]  CY上場才好入市
[00:15:25.560 --> 00:15:27.240]  樓價應該會跌的
[00:15:27.240 --> 00:15:30.240]  因為他一大套的計劃
[00:15:30.240 --> 00:15:32.600]  是會打壓樓市
[00:15:32.600 --> 00:15:36.080]  結果我們有會友賣了
[00:15:36.080 --> 00:15:38.400]  打算低價入市
[00:15:38.400 --> 00:15:42.520]  但現在樓價一直在飆升
[00:15:42.520 --> 00:15:45.200]  許多告訴我們不會來做焚化爐
[00:15:45.200 --> 00:15:46.640]  因為會污染
[00:15:46.640 --> 00:15:47.760]  但現在怎樣?
[00:15:47.760 --> 00:15:49.200]  就照樣做焚化爐
[00:15:49.200 --> 00:15:50.320]  因為那麼多垃圾
[00:15:50.320 --> 00:15:52.760]  但他就不用焚化爐這個名字
[00:15:52.760 --> 00:15:55.040]  最令我憤怒的是甚麼?
[00:15:55.040 --> 00:15:56.960]  15年的免費教育
[00:15:56.960 --> 00:15:59.080]  現在我只有9年免費教育
[00:15:59.080 --> 00:16:00.320]  其實多幾年免費教育
[00:16:00.320 --> 00:16:02.560]  你知不知道貧富越來越懸殊
[00:16:02.560 --> 00:16:05.240]  剛剛教育署出了一個報告
[00:16:05.240 --> 00:16:07.720]  窮的人很難入大學
[00:16:07.720 --> 00:16:09.600]  因為配套不夠
[00:16:09.600 --> 00:16:10.760]  15年免費教育
[00:16:10.760 --> 00:16:11.800]  其實應該要說
[00:16:11.800 --> 00:16:16.960]  在議案或宣傳裏面有了這件事
