
[00:00:00.000 --> 00:00:04.920]  今天這個講題作為一個看透萬字的屬靈人
[00:01:41.120 --> 00:01:43.120]  我猜你都知道
[00:01:43.120 --> 00:01:46.120]  我祖父
[00:01:46.120 --> 00:01:48.720]  即是我爺爺都是相當困難
[00:01:48.720 --> 00:01:50.720]  因為經歷過赤柬
[00:01:50.720 --> 00:01:51.520]  什麼都沒有
[00:01:51.520 --> 00:01:53.920]  當時他說我爸爸
[00:01:53.920 --> 00:01:56.520]  其中一個寵物
[00:01:56.520 --> 00:01:58.720]  是什麼呢?
[00:01:58.720 --> 00:02:00.920]  帶上學的寵物
[00:02:00.920 --> 00:02:03.720]  就是Teddy Bear
[00:02:03.720 --> 00:02:05.520]  是一個真的紅人
[00:02:05.520 --> 00:02:09.520]  他是帶一隻紅人上學的
[00:02:09.520 --> 00:02:11.520]  我說沒理由是真的
[00:02:11.520 --> 00:02:12.520]  但上網看
[00:02:12.520 --> 00:02:14.520]  原來真的有人養紅人
[00:02:14.520 --> 00:02:16.920]  這個是現在的照片
[00:02:16.920 --> 00:02:17.920]  真的很特別
[00:02:17.920 --> 00:02:19.520]  不會有人欺負你
[00:02:19.520 --> 00:02:21.320]  走過來都很害怕
[00:02:21.320 --> 00:02:24.320]  我的爺爺就說
[00:02:24.320 --> 00:02:26.520]  他其中一樣的嗜好
[00:02:26.520 --> 00:02:29.320]  就是很喜歡玩跑車
[00:02:29.320 --> 00:02:32.920]  那時是三四幾年
[00:02:32.920 --> 00:02:36.520]  他說他從來一份工作都沒做過
[00:02:36.520 --> 00:02:38.320]  當然這麼多地應該不用做
[00:02:38.320 --> 00:02:40.120]  不過後來他真慘
[00:02:40.120 --> 00:02:41.520]  有得做都沒得做
[00:02:41.520 --> 00:02:44.920]  他說他上車要知道車有什麼問題
[00:02:44.920 --> 00:02:47.520]  他要看透車子的事很簡單
[00:02:47.520 --> 00:02:48.720]  他一坐上去
[00:02:48.720 --> 00:02:50.120]  一踏車一行
[00:02:50.120 --> 00:02:51.320]  他已經聽到
[00:02:51.320 --> 00:02:53.320]  例如火嘴不行
[00:02:53.320 --> 00:02:54.720]  例如避震器不行
[00:02:54.720 --> 00:02:56.520]  例如波箱有問題
[00:02:56.520 --> 00:02:58.120]  我說不是這麼厲害吧
[00:02:58.120 --> 00:02:58.720]  他說是呀
[00:02:58.720 --> 00:03:01.920]  我一生人做這件事就是
[00:03:01.920 --> 00:03:03.920]  就是坐跑車
[00:03:03.920 --> 00:03:04.920]  是呀 明白的
[00:03:04.920 --> 00:03:06.720]  如果你這樣就知道
[00:03:06.720 --> 00:03:07.920]  看透一件事
[00:03:07.920 --> 00:03:09.520]  我們真的要很
[00:03:09.520 --> 00:03:11.320]  我們叫inside out
[00:03:11.320 --> 00:03:13.520]  從裡到外很明白
[00:03:13.520 --> 00:03:15.320]  今天我們的主題
[00:03:15.320 --> 00:03:18.720]  都是在說看透一件事
[00:03:18.720 --> 00:03:22.520]  就是看透萬事的屬靈人
[00:03:22.520 --> 00:03:25.320]  我們這件事當然比跑車
[00:03:25.320 --> 00:03:27.320]  比紅人重要得多
[00:03:27.320 --> 00:03:32.320]  因為我們看的事是永恆在裡面的萬事
[00:03:32.320 --> 00:03:34.520]  所以今天我們有三件事
[00:03:34.520 --> 00:03:37.120]  在二章六到十六節
[00:03:37.120 --> 00:03:38.720]  這十一節的經文我們提出
[00:03:38.720 --> 00:03:44.120]  第一 我們要打壓真的智慧
[00:03:44.120 --> 00:03:46.920]  有些事情過去是沒用的
[00:03:46.920 --> 00:03:49.320]  我爺爺的事情過去是沒用的
[00:03:49.320 --> 00:03:50.720]  就是不會回來
[00:03:50.720 --> 00:03:52.920]  那些事情都不會有用
[00:03:52.920 --> 00:03:57.320]  我們先看看頭四節的經文
[00:03:57.320 --> 00:03:58.320]  一二三
[00:03:58.320 --> 00:04:00.720]  然而在完全的人中
[00:04:00.720 --> 00:04:02.720]  我們硬講智慧
[00:04:02.720 --> 00:04:05.120]  硬扼持這世上的智慧
[00:04:05.120 --> 00:04:07.720]  假論這世上有亂走位
[00:04:07.720 --> 00:04:10.120]  將要敗亡之人的智慧
[00:04:10.120 --> 00:04:11.120]  我們講的
[00:04:11.120 --> 00:04:13.320]  假以從前所認錯
[00:04:13.320 --> 00:04:14.920]  常放棄的智慧
[00:04:14.920 --> 00:04:17.120]  在此上再萬世以前
[00:04:17.120 --> 00:04:19.520]  與其展望不得永遠的
[00:04:19.520 --> 00:04:22.320]  這智慧世上有權有位的人
[00:04:22.320 --> 00:04:24.120]  互有一個知道的
[00:04:24.120 --> 00:04:25.320]  他們若知道
[00:04:25.320 --> 00:04:26.920]  就不怕愛與敵處
[00:04:26.920 --> 00:04:29.120]  聽在心底也相見
[00:04:29.120 --> 00:04:30.720]  如經上所記
[00:04:30.720 --> 00:04:33.320]  神為愛他的人所預備的
[00:04:33.320 --> 00:04:35.320]  是眼睛未曾看見
[00:04:35.320 --> 00:04:37.120]  耳朵未曾聽見
[00:04:37.120 --> 00:04:39.320]  人心也未曾想到的
[00:04:39.320 --> 00:04:41.920]  原來我們都講智慧
[00:04:41.920 --> 00:04:43.120]  因為我們本來講的什麼?
[00:04:43.120 --> 00:04:44.520]  愚蠢
[00:04:44.520 --> 00:04:47.520]  神的愚蠢都比人的智慧強
[00:04:47.520 --> 00:04:50.320]  神揀選愚蠢的比智慧的羞愧
[00:04:50.320 --> 00:04:51.720]  不過
[00:04:51.720 --> 00:04:53.520]  作為完全人保羅
[00:04:53.520 --> 00:04:55.520]  再補充繼續講下去
[00:04:55.520 --> 00:04:56.920]  什麼是完全人?
[00:04:56.920 --> 00:04:58.520]  誰是完全人?
[00:04:58.520 --> 00:05:00.320]  你看一看你旁邊那個
[00:05:00.320 --> 00:05:01.320]  他是完全人
[00:05:01.320 --> 00:05:03.320]  你不是很相信嗎?
[00:05:03.320 --> 00:05:04.920]  連被人看過都不相信
[00:05:04.920 --> 00:05:05.920]  完全人是什麼呢?
[00:05:05.920 --> 00:05:07.520]  就是說當你跟隨主
[00:05:07.520 --> 00:05:09.520]  你是一個成熟的人
[00:05:09.520 --> 00:05:10.720]  我上次講過第一課
[00:05:10.720 --> 00:05:11.720]  第一課講什麼?
[00:05:11.720 --> 00:05:12.720]  Tellurion
[00:05:12.720 --> 00:05:14.320]  在希臘文講什麼呢?
[00:05:14.320 --> 00:05:15.120]  成熟的
[00:05:15.120 --> 00:05:15.720]  Complete的
[00:05:15.720 --> 00:05:16.720]  Perfect的
[00:05:16.720 --> 00:05:19.320]  神體我們不是熬過的
[00:05:19.320 --> 00:05:19.920]  可以嗎?
[00:05:19.920 --> 00:05:22.320]  不是僅僅過關
[00:05:22.320 --> 00:05:22.920]  不是
[00:05:22.920 --> 00:05:24.720]  是得勝有餘
[00:05:24.720 --> 00:05:25.520]  是有力的
[00:05:25.520 --> 00:05:26.520]  Amen?
[00:05:26.520 --> 00:05:27.520]  Amen?
[00:05:27.520 --> 00:05:29.520]  所以他說你作為完全人
[00:05:29.520 --> 00:05:30.720]  我們都講智慧
[00:05:30.720 --> 00:05:32.920]  不過我們的智慧呢
[00:05:32.920 --> 00:05:34.920]  就跟世界上有權有位
[00:05:34.920 --> 00:05:36.320]  講的智慧不同
[00:05:36.320 --> 00:05:37.720]  就是什麼呢?
[00:05:37.720 --> 00:05:39.120]  他說完全的人
[00:05:39.120 --> 00:05:40.320]  剛才我講到是
[00:05:40.320 --> 00:05:41.320]  Mr. Perfect
[00:05:41.320 --> 00:05:41.920]  Mr. Complete
[00:05:41.920 --> 00:05:43.120]  Mr. Mature
[00:05:43.120 --> 00:05:43.920]  是基督徒
[00:05:43.920 --> 00:05:45.320]  而世上的人
[00:05:45.320 --> 00:05:46.520]  有權有位的人
[00:05:46.520 --> 00:05:47.120]  只有兩個
[00:05:47.120 --> 00:05:47.720]  第一
[00:05:47.720 --> 00:05:48.720]  世上
[00:05:48.720 --> 00:05:51.720]  誰掌權的是魔鬼撒旦
[00:05:51.720 --> 00:05:55.120]  因為人親自將這個力量給了
[00:05:55.120 --> 00:05:56.520]  第二就是
[00:05:56.520 --> 00:05:57.720]  當時也是
[00:05:57.720 --> 00:05:59.720]  就是地上掌權的
[00:05:59.720 --> 00:06:00.920]  無論是宗教領袖
[00:06:00.920 --> 00:06:02.320]  祭祀法尼塞人
[00:06:02.320 --> 00:06:03.320]  又或者
[00:06:03.320 --> 00:06:04.720]  政治的領袖
[00:06:04.720 --> 00:06:06.120]  當時是羅馬人
[00:06:06.120 --> 00:06:07.520]  比拉多等等
[00:06:07.520 --> 00:06:10.120]  他親自將耶穌
[00:06:10.120 --> 00:06:11.920]  釘在十字架上
[00:06:11.920 --> 00:06:13.920]  他說一件事很重要
[00:06:13.920 --> 00:06:15.920]  他說世上的人是有力的
[00:06:15.920 --> 00:06:17.320]  不過他會過去的
[00:06:17.320 --> 00:06:17.920]  行不行?
[00:06:17.920 --> 00:06:19.320]  會完的
[00:06:19.320 --> 00:06:21.120]  會拜拜的
[00:06:21.120 --> 00:06:22.920]  會以後你都見不到的
[00:06:22.920 --> 00:06:25.920]  在那個短暫的智慧中
[00:06:25.920 --> 00:06:27.320]  不是智慧
[00:06:27.320 --> 00:06:28.120]  我們也是
[00:06:28.120 --> 00:06:29.120]  我們今天
[00:06:29.120 --> 00:06:30.920]  都可能玩過很多的
[00:06:30.920 --> 00:06:32.920]  經典玩具
[00:06:32.920 --> 00:06:34.320]  我不知道你有沒有玩過這些
[00:06:34.320 --> 00:06:35.720]  經典玩具
[00:06:35.720 --> 00:06:36.720]  左上角那些
[00:06:36.720 --> 00:06:38.320]  樓梯會爬的那些
[00:06:38.320 --> 00:06:38.920]  我不知道
[00:06:38.920 --> 00:06:40.120]  就是經常賣廣告說
[00:06:40.120 --> 00:06:41.320]  他的樓梯
[00:06:41.320 --> 00:06:42.720]  會走十幾級走得到
[00:06:42.720 --> 00:06:44.320]  不知道我買完之後走兩級
[00:06:44.320 --> 00:06:46.320]  那些東西就跑不掉的
[00:06:46.320 --> 00:06:47.920]  都不知道是真是假的
[00:06:47.920 --> 00:06:49.520]  不過這些經典玩具的確好玩
[00:06:49.520 --> 00:06:51.120]  有沒有玩過PAC-MAN?
[00:06:51.120 --> 00:06:52.920]  有吧?
[00:06:52.920 --> 00:06:53.520]  舉手吧
[00:06:53.520 --> 00:06:55.120]  如果你懂得玩PAC-MAN
[00:06:55.120 --> 00:06:56.920]  我們的年代是有一個方程式的
[00:06:56.920 --> 00:06:57.520]  知道嗎?
[00:06:57.520 --> 00:06:58.920]  就是說你跟著這樣玩
[00:06:58.920 --> 00:06:59.720]  一定不會死的
[00:06:59.720 --> 00:07:00.920]  左下去右
[00:07:00.920 --> 00:07:02.520]  然後繞個圈
[00:07:02.520 --> 00:07:03.720]  我不知道你記不記得了
[00:07:03.720 --> 00:07:06.520]  又例如那個
[00:07:06.520 --> 00:07:07.720]  鱷魚
[00:07:07.720 --> 00:07:08.720]  按一下牙
[00:07:08.720 --> 00:07:10.320]  可能現在也玩的
[00:07:10.320 --> 00:07:12.920]  也會咬下去
[00:07:12.920 --> 00:07:14.120]  很特別
[00:07:14.120 --> 00:07:15.120]  也挺好玩的
[00:07:15.120 --> 00:07:17.120]  不過我相信現在也沒什麼人玩的了
[00:07:17.120 --> 00:07:18.120]  除了一兩個
[00:07:18.120 --> 00:07:19.920]  東南西北我們的年代也玩
[00:07:19.920 --> 00:07:23.320]  我記得當時我小學的時候
[00:07:23.320 --> 00:07:25.120]  我們家裡沒什麼玩的
[00:07:25.120 --> 00:07:28.720]  我們那個年代很難有東西玩的
[00:07:28.720 --> 00:07:31.720]  我媽媽是做髮型屋的
[00:07:31.720 --> 00:07:33.120]  家裡有點嚴禁
[00:07:33.120 --> 00:07:35.120]  那時候我跟姐姐沒什麼玩的
[00:07:35.120 --> 00:07:38.120]  就突然發現一個奧秘
[00:07:38.120 --> 00:07:41.120]  就在我媽的床褥下面
[00:07:41.120 --> 00:07:44.320]  是有幾疊錢的
[00:07:44.320 --> 00:07:45.720]  一疊是100元
[00:07:45.720 --> 00:07:47.120]  一疊是10元
[00:07:47.120 --> 00:07:49.320]  我當時就以為
[00:07:49.320 --> 00:07:52.320]  那些錢是一疊的
[00:07:52.320 --> 00:07:53.720]  是沒意思的
[00:07:53.720 --> 00:07:54.720]  你明白嗎?
[00:07:54.720 --> 00:07:56.720]  但是如果你真的認識的人
[00:07:56.720 --> 00:07:59.120]  你知道一疊錢通常是數過的
[00:07:59.120 --> 00:08:00.920]  就是十張一疊
[00:08:00.920 --> 00:08:01.920]  當時沒什麼玩的
[00:08:01.920 --> 00:08:03.320]  我跟姐姐說
[00:08:03.320 --> 00:08:05.120]  有錢玩的
[00:08:05.120 --> 00:08:08.520]  於是乎我們就在那裡
[00:08:08.520 --> 00:08:09.720]  既然我媽媽在那裡
[00:08:09.720 --> 00:08:11.920]  應該一起分享的
[00:08:11.920 --> 00:08:13.520]  至少我們覺得
[00:08:13.520 --> 00:08:15.320]  一拿就拿到100元
[00:08:15.320 --> 00:08:17.520]  一拿就拿到10元
[00:08:17.520 --> 00:08:19.120]  當時我就買了一個玩具
[00:08:19.120 --> 00:08:20.520]  如果你有玩過就玩過
[00:08:20.520 --> 00:08:23.320]  就是像打傻瓜那樣的機器
[00:08:23.320 --> 00:08:26.120]  海豚上來就打下去
[00:08:26.120 --> 00:08:26.920]  鯨魚上來就打下去
[00:08:26.920 --> 00:08:28.520]  總之就是打來打去
[00:08:28.520 --> 00:08:29.720]  不過我們的年代
[00:08:29.720 --> 00:08:31.920]  40年前是一百多元
[00:08:31.920 --> 00:08:34.520]  一百多元買一個這樣的東西
[00:08:34.520 --> 00:08:35.520]  不過那時候覺得好玩
[00:08:35.520 --> 00:08:36.720]  於是乎當然買
[00:08:36.720 --> 00:08:38.720]  買完之後突然我媽很聰明
[00:08:38.720 --> 00:08:40.120]  家裡怎麼會有玩具
[00:08:40.120 --> 00:08:41.520]  怎麼會有個機器
[00:08:41.520 --> 00:08:43.520]  是借回來的
[00:08:43.520 --> 00:08:45.320]  再說謊
[00:08:45.320 --> 00:08:47.320]  那條路只有一條
[00:08:47.320 --> 00:08:48.720]  就是死路
[00:08:48.720 --> 00:08:51.120]  有一晚我媽突然說
[00:08:51.120 --> 00:08:52.920]  究竟誰拿了我們的錢
[00:08:52.920 --> 00:08:54.320]  因為我們太蠢了
[00:08:54.320 --> 00:08:56.320]  有空就拿
[00:08:56.320 --> 00:08:57.520]  有空就拿十張變九張
[00:08:57.520 --> 00:08:58.520]  一次而已
[00:08:58.520 --> 00:09:00.520]  你總要過一年才拿
[00:09:00.520 --> 00:09:02.120]  誰知道過了一個月
[00:09:02.120 --> 00:09:02.920]  好像媽媽不知道
[00:09:02.920 --> 00:09:03.920]  又拿
[00:09:03.920 --> 00:09:07.520]  我媽就開始東窗事發
[00:09:07.520 --> 00:09:10.120]  一說我姐姐就眼瞼立刻哭
[00:09:10.120 --> 00:09:10.720]  行不行
[00:09:10.720 --> 00:09:11.920]  我就在那裡
[00:09:11.920 --> 00:09:13.520]  可能那次也是我第一次
[00:09:13.520 --> 00:09:14.920]  亂祈禱的第一次
[00:09:14.920 --> 00:09:15.720]  主啊
[00:09:15.720 --> 00:09:18.120]  叫我姐姐不要爆我出來
[00:09:18.120 --> 00:09:20.120]  我們是講義氣的
[00:09:20.120 --> 00:09:21.920]  我姐姐就被我媽帶進房間
[00:09:21.920 --> 00:09:24.320]  然後在裡面哭
[00:09:24.320 --> 00:09:26.120]  不要說了
[00:09:26.120 --> 00:09:27.920]  我又在那裡祈禱
[00:09:27.920 --> 00:09:28.920]  當然了
[00:09:28.920 --> 00:09:32.320]  這些事最後都不會蓋住的
[00:09:32.320 --> 00:09:35.120]  雖然我姐姐已經很有義氣
[00:09:35.120 --> 00:09:38.320]  但是什麼都會出來
[00:09:38.320 --> 00:09:39.520]  但我想想那部機器
[00:09:39.520 --> 00:09:42.520]  今天你給我也不再玩了
[00:09:42.520 --> 00:09:44.720]  因為過去了
[00:09:44.720 --> 00:09:47.120]  有些東西我們覺得很重要
[00:09:47.120 --> 00:09:49.720]  人生裡面我們覺得很重要的東西
[00:09:49.720 --> 00:09:51.320]  用很多方法去拿
[00:09:51.320 --> 00:09:53.320]  不過保羅告訴我們
[00:09:53.320 --> 00:09:54.520]  這些東西會過去
[00:09:54.520 --> 00:09:55.920]  這些東西不是智慧
[00:09:55.920 --> 00:09:56.920]  什麼是智慧
[00:09:56.920 --> 00:09:59.120]  是不變的東西才是智慧
[00:09:59.120 --> 00:10:00.920]  當我們去找一些
[00:10:00.920 --> 00:10:03.320]  會過去的東西覺得很好的
[00:10:03.320 --> 00:10:04.720]  他告訴我們
[00:10:04.720 --> 00:10:07.920]  在那個位置和上帝的真理當作底觸
[00:10:07.920 --> 00:10:09.520]  那些東西不值得提
[00:10:09.520 --> 00:10:12.520]  又或者我不知道大家有沒有看經典電影
[00:10:12.520 --> 00:10:14.520]  《Gone with the Wind》有沒有人看
[00:10:14.520 --> 00:10:16.320]  舉一下手
[00:10:16.320 --> 00:10:18.320]  有沒有人看
[00:10:18.320 --> 00:10:18.920]  不是吧
[00:10:18.920 --> 00:10:20.320]  193幾年
[00:10:20.320 --> 00:10:22.920]  看你也是二十多歲
[00:10:22.920 --> 00:10:24.920]  好看的
[00:10:24.920 --> 00:10:26.520]  《南北戰役》當然
[00:10:26.520 --> 00:10:28.120]  《英雄本色》有了吧
[00:10:28.120 --> 00:10:29.120]  誰看過
[00:10:29.120 --> 00:10:30.320]  有沒有舉一下手
[00:10:30.320 --> 00:10:32.320]  我最喜歡的張國榮
[00:10:32.320 --> 00:10:33.320]  今天也不在了
[00:10:33.320 --> 00:10:35.720]  《The Sound of Music》
[00:10:35.720 --> 00:10:38.720]  這些那麼經典的
[00:10:38.720 --> 00:10:40.720]  很多人都不在了
[00:10:40.720 --> 00:10:43.720]  還有很多經典的領袖
[00:10:43.720 --> 00:10:46.720]  當時叱吒風雲
[00:10:46.720 --> 00:10:49.520]  無論他是好的領袖還是不好的領袖
[00:10:49.520 --> 00:10:50.920]  甚至希特勒
[00:10:50.920 --> 00:10:52.520]  很有力量的領袖
[00:10:52.520 --> 00:10:54.120]  不過當然是不好那一邊
[00:10:54.120 --> 00:10:56.120]  但是他也會過去
[00:10:56.120 --> 00:10:59.520]  那樣東西會過去的
[00:10:59.520 --> 00:11:01.520]  神先是不過去
[00:11:01.520 --> 00:11:03.520]  而他們不單止會過去
[00:11:03.520 --> 00:11:05.120]  他們會被定罪
[00:11:05.120 --> 00:11:06.320]  如果當他們走的
[00:11:06.320 --> 00:11:08.320]  和上帝的有抵觸
[00:11:08.320 --> 00:11:09.520]  他們會被定罪
[00:11:09.520 --> 00:11:11.120]  什麼才叫真智慧
[00:11:11.120 --> 00:11:12.120]  我們要把握
[00:11:12.120 --> 00:11:14.920]  當他真正符合聖經的真理
[00:11:14.920 --> 00:11:18.520]  並且這樣的原告是永遠有效
[00:11:18.520 --> 00:11:19.720]  什麼是聖經真理
[00:11:19.720 --> 00:11:21.920]  很清楚也很簡單
[00:11:21.920 --> 00:11:25.520]  就是基督十字架上的道理
[00:11:25.520 --> 00:11:28.720]  無論我們用什麼新的報道的技巧
[00:11:28.720 --> 00:11:31.520]  多少新的屬靈的操練
[00:11:31.520 --> 00:11:33.920]  或者基督教會的增長策略
[00:11:33.920 --> 00:11:35.520]  什麼的治療法
[00:11:35.520 --> 00:11:37.520]  某種的敬拜模式
[00:11:37.520 --> 00:11:39.320]  或者海外的宣教
[00:11:39.320 --> 00:11:40.320]  或者黎巴嫩
[00:11:40.320 --> 00:11:41.720]  或者什麼的社會運動
[00:11:41.720 --> 00:11:43.920]  或者有什麼名人的講完
[00:11:43.920 --> 00:11:48.520]  如果脫離了十字架上的道理
[00:11:48.520 --> 00:11:49.320]  不值得一提
[00:11:49.320 --> 00:11:50.520]  老實說
[00:11:50.520 --> 00:11:55.320]  這件事很快就過去
[00:11:55.320 --> 00:11:56.520]  第一點我們要知道
[00:11:56.520 --> 00:12:02.920]  究竟什麼是值得我們珍惜的呢
[00:12:02.920 --> 00:12:04.120]  然後到第二點
[00:12:04.120 --> 00:12:08.120]  他說怎樣才能看清真智慧呢
[00:12:08.120 --> 00:12:09.520]  在哥倫多前書第二章
[00:12:09.520 --> 00:12:12.120]  他繼續補羅下去很清楚
[00:12:12.120 --> 00:12:15.320]  怎樣才能參透萬事
[00:12:15.320 --> 00:12:16.120]  我們繼續讀下去
[00:12:16.120 --> 00:12:18.320]  第十到十二節
[00:12:18.320 --> 00:12:18.920]  我們一起讀
[00:12:18.920 --> 00:12:19.720]  一二三
[00:12:19.720 --> 00:12:22.520]  只有神藉著聖靈向我們顯明了
[00:12:26.520 --> 00:12:28.520]  一二三
[00:12:28.520 --> 00:12:30.520]  只有神藉著聖靈向我們顯明了
[00:12:30.520 --> 00:12:32.520]  只有神藉著聖靈向我們顯明了
[00:12:32.520 --> 00:12:34.520]  只有神藉著聖靈向我們顯明了
[00:12:34.520 --> 00:12:36.520]  只有神藉著聖靈向我們顯明了
[00:12:36.520 --> 00:12:39.520]  我們所有人究竟值得珍惜聖靈
[00:12:39.520 --> 00:12:41.520]  是否值得我們珍惜聖靈
[00:12:41.520 --> 00:12:43.520]  是否值得我們珍惜聖靈
[00:12:43.520 --> 00:12:45.520]  是否值得我們珍惜聖靈
[00:12:45.520 --> 00:12:46.520]  是啊
[00:12:46.520 --> 00:12:49.520]  什麼才能知道
[00:12:49.520 --> 00:12:54.520]  萬事是唯獨神自己顯明
[00:12:54.520 --> 00:12:55.520]  Reveal 行不行
[00:12:55.520 --> 00:12:57.520]  當時很多哲學家
[00:12:57.520 --> 00:13:00.520]  當時很多覺得自己很有智慧的
[00:13:00.520 --> 00:13:03.520]  他用希臘文化的哲理
[00:13:03.520 --> 00:13:04.520]  來回想
[00:13:04.520 --> 00:13:05.520]  上帝想不到
[00:13:05.520 --> 00:13:07.520]  一個被造者怎可能知道
[00:13:07.520 --> 00:13:09.520]  創造者的原意
[00:13:09.520 --> 00:13:10.520]  並且他的奧秘
[00:13:10.520 --> 00:13:11.520]  不行
[00:13:11.520 --> 00:13:13.520]  他說隱藏了的奧秘
[00:13:13.520 --> 00:13:15.520]  必須要他自己說出來
[00:13:15.520 --> 00:13:18.520]  這個道理其實一點都不難
[00:13:18.520 --> 00:13:21.520]  不過要人接受就很難
[00:13:21.520 --> 00:13:23.520]  就算我們中國人
[00:13:23.520 --> 00:13:26.520]  我們認識到很多道教思想
[00:13:26.520 --> 00:13:30.520]  我們不是道成肉身
[00:13:30.520 --> 00:13:32.520]  道成肉身
[00:13:32.520 --> 00:13:34.520]  耶穌反過來是肉身成道
[00:13:34.520 --> 00:13:36.520]  很想練仙丹
[00:13:36.520 --> 00:13:37.520]  練自己的御見
[00:13:37.520 --> 00:13:39.520]  又或者當我們佛教
[00:13:39.520 --> 00:13:41.520]  我們說如何練成三份印
[00:13:41.520 --> 00:13:42.520]  四成體五蚊六斤
[00:13:42.520 --> 00:13:44.520]  在我們人的立場上
[00:13:44.520 --> 00:13:48.520]  他說保羅漢多豪是從上而來揭示
[00:13:48.520 --> 00:13:50.520]  我們今早起床
[00:13:50.520 --> 00:13:53.520]  我老婆鬧鐘響了
[00:13:53.520 --> 00:13:54.520]  什麼事這麼早
[00:13:54.520 --> 00:13:55.520]  我老婆說做運動
[00:13:55.520 --> 00:13:57.520]  我老婆說做運動
[00:13:57.520 --> 00:14:00.520]  我當然要保護她一起做運動
[00:14:00.520 --> 00:14:02.520]  我很難得就和她下去做運動
[00:14:02.520 --> 00:14:05.520]  走了四公里還是五公里
[00:14:05.520 --> 00:14:07.520]  我老婆忘記了
[00:14:07.520 --> 00:14:08.520]  四公里還是五公里
[00:14:08.520 --> 00:14:10.520]  應該是五公里
[00:14:10.520 --> 00:14:11.520]  忘記了
[00:14:11.520 --> 00:14:13.520]  不知道四公里還是五公里
[00:14:13.520 --> 00:14:14.520]  走了之後
[00:14:14.520 --> 00:14:16.520]  我們洗完澡吃完飯就回教會
[00:14:16.520 --> 00:14:18.520]  十一點多吃午飯
[00:14:18.520 --> 00:14:21.520]  我們有意粉和菜
[00:14:21.520 --> 00:14:23.520]  吃完飯我老婆突然起來
[00:14:23.520 --> 00:14:25.520]  她說等我幾分鐘
[00:14:25.520 --> 00:14:27.520]  這幾分鐘很重要
[00:14:27.520 --> 00:14:28.520]  什麼這麼重要
[00:14:28.520 --> 00:14:29.520]  衝進廚房
[00:14:29.520 --> 00:14:31.520]  然後就在焗爐裡弄東西
[00:14:31.520 --> 00:14:33.520]  你知道什麼事嗎
[00:14:33.520 --> 00:14:35.520]  這個奧秘
[00:14:35.520 --> 00:14:37.520]  原來在焗爐裡
[00:14:37.520 --> 00:14:40.520]  她一早已經在弄東西
[00:14:40.520 --> 00:14:43.520]  我們下去做運動已經在弄
[00:14:43.520 --> 00:14:46.520]  但是你猜是什麼
[00:14:46.520 --> 00:14:48.520]  猜到嗎
