
[00:00:00.000 --> 00:00:05.240]  有一間健康食品的餐館
[00:03:03.220 --> 00:03:07.540]  當這麼大的群眾看到主耶穌行這個神蹟的時候
[00:03:07.540 --> 00:03:09.440]  這個人這麼厲害
[00:03:09.440 --> 00:03:10.780]  能夠行到這個神蹟
[00:03:10.780 --> 00:03:13.000]  聖經告訴我們
[00:03:13.000 --> 00:03:17.680]  這一群人迫使主耶穌成為他們的王
[00:03:17.680 --> 00:03:21.400]  因為不僅可能他們以後有免費飯券
[00:03:21.400 --> 00:03:25.540]  而且他們希望這麼有能力的主耶穌
[00:03:25.540 --> 00:03:28.640]  能夠幫助他們推翻當時的羅馬政府
[00:03:28.640 --> 00:03:29.880]  很明顯
[00:03:29.880 --> 00:03:31.840]  在這個群眾裡面
[00:03:31.840 --> 00:03:36.700]  是有一群極度的愛國主義者
[00:03:36.700 --> 00:03:38.300]  我們再看下去
[00:03:38.300 --> 00:03:43.700]  在第六章開始的時候
[00:03:43.700 --> 00:03:47.220]  我們在第四節告訴我們
[00:03:47.220 --> 00:03:49.600]  可能要麻煩Michael幫我們跳
[00:03:49.600 --> 00:03:52.200]  在第四節告訴我們
[00:03:52.200 --> 00:03:55.340]  當時是接近什麼的節期
[00:03:55.340 --> 00:03:56.680]  接近逾越節
[00:03:56.680 --> 00:03:57.880]  我們需要知道
[00:03:57.880 --> 00:04:00.760]  逾越節對於當時的以色列人來說
[00:04:00.760 --> 00:04:05.360]  是一個相當節日氣氛濃厚
[00:04:05.360 --> 00:04:07.040]  那個濃厚在於
[00:04:07.040 --> 00:04:11.560]  當時的國民意識相當高漲的一天
[00:04:11.560 --> 00:04:12.360]  為什麼呢?
[00:04:12.360 --> 00:04:14.360]  因為那一天是紀念什麼的
[00:04:14.360 --> 00:04:15.580]  大家知不知道?
[00:04:15.580 --> 00:04:18.760]  逾越節是紀念當時的民族
[00:04:18.760 --> 00:04:19.760]  以色列的民族
[00:04:19.760 --> 00:04:23.280]  是從埃及的強權當中
[00:04:23.280 --> 00:04:26.960]  被釋放出來的一個日子
[00:04:26.960 --> 00:04:29.040]  所以那一天
[00:04:29.040 --> 00:04:31.900]  是代表著他們的國民意識相當高漲
[00:04:31.900 --> 00:04:33.260]  好了
[00:04:33.260 --> 00:04:35.140]  我們再看第一節
[00:04:35.140 --> 00:04:36.080]  第一節告訴我們
[00:04:36.080 --> 00:04:43.040]  當時耶穌的位置大概是在加利利的提比利亞這個地方
[00:04:43.040 --> 00:04:44.760]  這個地方有什麼特別呢?
[00:04:44.760 --> 00:04:48.520]  這個地方就是當時的希律王
[00:04:48.520 --> 00:04:50.160]  就在那個城市裡面
[00:04:50.160 --> 00:04:55.560]  建造了紀念羅馬皇帝提比留
[00:04:55.560 --> 00:04:59.720]  作為他管轄那一區首要的城市
[00:04:59.720 --> 00:05:00.920]  因此
[00:05:00.920 --> 00:05:06.800]  加利利海也叫做提比利亞海的原因就在這裡
[00:05:06.800 --> 00:05:10.020]  所以對於以色列人來說
[00:05:10.020 --> 00:05:10.920]  對猶太人來說
[00:05:10.920 --> 00:05:12.560]  他們在這個地方裡面
[00:05:12.560 --> 00:05:14.560]  提醒他們什麼呢?
[00:05:14.560 --> 00:05:15.680]  提醒他們
[00:05:15.680 --> 00:05:21.400]  你們只不過是在羅馬政權底下被管治的人民
[00:05:21.400 --> 00:05:22.120]  是不是?
[00:05:22.120 --> 00:05:22.940]  所以
[00:05:22.940 --> 00:05:27.600]  當我們從背景資料來看這個故事的時候
[00:05:27.600 --> 00:05:28.320]  我們發覺
[00:05:28.320 --> 00:05:30.680]  在一個如此的節期
[00:05:30.680 --> 00:05:32.680]  如此的地點
[00:05:32.680 --> 00:05:38.600]  當耶穌在群眾面前展露了祂有行神蹟的能力的時候
[00:05:38.600 --> 00:05:40.600]  大家可以想像
[00:05:40.600 --> 00:05:42.600]  當時這群愛國分子
[00:05:42.600 --> 00:05:45.680]  如果用今天的言語
[00:05:45.680 --> 00:05:48.360]  這群是一群以毒分子
[00:05:48.360 --> 00:05:50.360]  什麼叫以毒分子呢?
[00:05:50.360 --> 00:05:52.360]  以色列獨立
[00:05:52.360 --> 00:05:53.280]  不是港獨
[00:05:53.280 --> 00:05:53.920]  不是台獨
[00:05:53.920 --> 00:05:54.600]  不是什麼獨
[00:05:54.600 --> 00:05:56.080]  是以毒分子
[00:05:56.080 --> 00:06:00.240]  這群以毒分子見到一個這麼厲害的人馬在他們面前
[00:06:00.240 --> 00:06:03.120]  他們很想這個帶有能力的耶穌
[00:06:03.120 --> 00:06:07.600]  幫助他們推翻當時的羅馬政府
[00:06:07.600 --> 00:06:11.080]  以致他們可以恢復以色列國
[00:06:11.080 --> 00:06:15.240]  所以他們就強迫耶穌來成為他們的王
[00:06:15.240 --> 00:06:17.240]  不過我們大家都知道
[00:06:17.240 --> 00:06:22.160]  主耶穌是神成為人的樣式走在世上
[00:06:22.160 --> 00:06:26.960]  祂的使命並不是要成為一個政治家
[00:06:26.960 --> 00:06:31.200]  而是要成為一個救世主
[00:06:31.200 --> 00:06:35.520]  所以祂就獨自退到山上去了
[00:06:35.520 --> 00:06:36.080]  好了
[00:06:36.080 --> 00:06:37.400]  聖經告訴我們
[00:06:37.400 --> 00:06:38.400]  第二天
[00:06:38.400 --> 00:06:43.240]  耶穌和祂的門徒就去到另外一個地方叫做加伯隆
[00:06:43.240 --> 00:06:47.960]  當時那群群眾一直跟著耶穌
[00:06:47.960 --> 00:06:50.160]  在這群群眾裡面
[00:06:50.160 --> 00:06:53.880]  不同的人有不同對耶穌的期望
[00:06:53.880 --> 00:06:55.400]  我們再跳下一張
[00:06:55.400 --> 00:06:58.320]  第一群人就是我們剛才所說的
[00:06:58.320 --> 00:07:02.480]  就是一群愛國的分子
[00:07:02.480 --> 00:07:06.120]  這群人當耶穌宣稱
[00:07:06.120 --> 00:07:10.520]  祂所賜的糧食是一個永生的糧食
[00:07:10.520 --> 00:07:13.160]  這群愛國主義者
[00:07:13.160 --> 00:07:20.600]  就馬上將曾經祂們祖宗在曠野吃過的瑪蘭
[00:07:20.600 --> 00:07:26.840]  來跟耶穌現在所說的永生的食物做一個比較
[00:07:26.840 --> 00:07:30.960]  我們可以想像他們的推敲是這樣的
[00:07:30.960 --> 00:07:33.440]  如果當日的瑪蘭
[00:07:33.440 --> 00:07:40.720]  是神帶領他們脫離埃及政權給的食物的時候
[00:07:40.720 --> 00:07:45.320]  會不會主耶穌基督現在所說的永生的食物
[00:07:45.320 --> 00:07:51.400]  就是幫助他們永遠地脫離羅馬政權的統治呢?
[00:07:51.400 --> 00:07:54.760]  他們可能是這樣理解,大家看不看得到?
[00:07:54.760 --> 00:08:00.120]  當我們去帶著不同我們人生的需要與期望
[00:08:00.120 --> 00:08:03.640]  來到耶穌基督面前的時候
[00:08:03.640 --> 00:08:07.920]  我們都很多時候會按著我們自己的需要
[00:08:07.920 --> 00:08:14.200]  來解讀耶穌基督所行的事蹟
[00:08:14.200 --> 00:08:19.960]  我們會不會今天都是犯了當日的錯誤呢?
[00:08:19.960 --> 00:08:24.440]  我們會不會都用我們的信仰
[00:08:24.440 --> 00:08:29.680]  成為一個理據去滿足我們不同的需要
[00:08:29.680 --> 00:08:34.160]  包括政治的需要呢?
[00:08:34.160 --> 00:08:39.440]  我們再看,在這裡主耶穌指出他們的錯誤
[00:08:39.440 --> 00:08:47.720]  首先,瑪蘭並不是由他們的民族英雄摩西所給過他們
[00:08:47.720 --> 00:08:50.160]  而是由神給過他們的,講得很清楚
[00:08:50.160 --> 00:08:53.080]  第二,我們看第32節的下半部
[00:08:53.080 --> 00:08:55.480]  這裡講得很清楚
[00:08:55.480 --> 00:09:02.200]  這個瑪蘭是「我父從天上來的真良,賜給你們」
[00:09:02.200 --> 00:09:10.080]  這個賜給的原文是一個現在進行式
[00:09:10.080 --> 00:09:15.000]  所以這裡的「真良」很明顯不是指昔日的瑪蘭
[00:09:15.000 --> 00:09:21.040]  而是指今天主耶穌所講的生命之良
[00:09:21.040 --> 00:09:22.480]  我很多時候都和大家說
[00:09:22.480 --> 00:09:24.480]  舊約裡面所講的事情
[00:09:24.480 --> 00:09:27.920]  其實大部分都是指向耶穌基督的
[00:09:27.920 --> 00:09:30.120]  同樣,這裡所講的瑪蘭
[00:09:30.120 --> 00:09:34.520]  這個歷史的事件其實就是指向什麼?
[00:09:34.520 --> 00:09:39.520]  指向今天主耶穌成為我們生命之良的事實
[00:09:39.520 --> 00:09:44.040]  所以昔日從天降下來的瑪蘭
[00:09:44.040 --> 00:09:47.200]  餵飽昔日神的子民
[00:09:47.200 --> 00:09:54.560]  今天主耶穌作為從天進入人間的生命之良
[00:09:54.560 --> 00:09:59.680]  也是我們真信徒的一個糧食
[00:09:59.680 --> 00:10:02.680]  所以主耶穌這個生命之良
[00:10:02.680 --> 00:10:07.280]  並不是要推翻當時地上的政權
[00:10:07.280 --> 00:10:10.040]  滿足我們政治的目的
[00:10:10.040 --> 00:10:15.920]  而是要讓生命被賜予給整個的世界
[00:10:15.920 --> 00:10:17.040]  我們再下去
[00:10:17.040 --> 00:10:22.880]  除了一班的愛國主義者之外
[00:10:22.880 --> 00:10:26.360]  聖經這裡有提到另外一組的人
[00:10:26.360 --> 00:10:33.120]  另外一班的人是物質追求者
[00:10:33.120 --> 00:10:35.440]  這一班人主耶穌講得很清楚
[00:10:35.440 --> 00:10:37.840]  你們來找我
[00:10:37.840 --> 00:10:39.800]  是因為你們得飽
[00:10:39.800 --> 00:10:40.800]  得到餅吃
[00:10:40.800 --> 00:10:44.760]  有魚有餅吃
[00:10:44.760 --> 00:10:47.720]  並不是因為看到神蹟而知道我是從神而來
[00:10:47.720 --> 00:10:48.920]  並不是這樣
[00:10:48.920 --> 00:10:52.080]  你們只不過是因為有得吃
[00:10:52.080 --> 00:10:53.840]  所以主耶穌跟著跟他們說
[00:10:53.840 --> 00:10:59.000]  你們不要因為那壁壞的食物來努力
[00:10:59.000 --> 00:11:02.000]  要為永生的食物努力
[00:11:02.000 --> 00:11:04.160]  我們需要很小心
[00:11:04.160 --> 00:11:10.040]  不要抽一段經文來做一些結論
[00:11:10.040 --> 00:11:12.160]  主耶穌並不是說
[00:11:12.160 --> 00:11:15.840]  我們不需要為我們地上的需要而努力
[00:11:15.840 --> 00:11:18.360]  我們千萬不要這樣來作錯誤的理解
[00:11:18.360 --> 00:11:19.880]  或者神說
[00:11:19.880 --> 00:11:21.480]  或者我們的結論就是說
[00:11:21.480 --> 00:11:25.200]  神說我們不需要對政治有任何的參與
[00:11:25.200 --> 00:11:28.880]  我們可以政治冷感了
[00:11:28.880 --> 00:11:30.120]  主耶穌並不是這個意思
[00:11:30.120 --> 00:11:32.320]  主耶穌所說的就是說
[00:11:32.320 --> 00:11:37.440]  不可以在物質裏面
[00:11:37.440 --> 00:11:41.360]  來尋找人生問題的答案
[00:11:41.360 --> 00:11:42.680]  從另外一個角度
[00:11:42.680 --> 00:11:45.880]  神所賜給人的恩典
[00:11:45.880 --> 00:11:53.640]  並不是單單或者主要滿足人在地上的需要
[00:11:53.640 --> 00:11:55.280]  我們再看下去
[00:11:55.280 --> 00:11:59.760]  第三類的人
[00:11:59.760 --> 00:12:03.120]  是一些很想看到神蹟的人
[00:12:03.120 --> 00:12:05.760]  這些人很有趣
[00:12:05.760 --> 00:12:09.240]  他們只是有興趣看到神蹟
[00:12:09.240 --> 00:12:15.000]  這班人並不會因為神蹟而相信耶穌基督
[00:12:15.000 --> 00:12:17.000]  這個故事告訴我們
[00:12:17.000 --> 00:12:20.080]  雖然所有那時的群眾
[00:12:20.080 --> 00:12:21.520]  都經歷了五餅二魚
[00:12:21.520 --> 00:12:22.800]  都吃過這個餅
[00:12:22.800 --> 00:12:24.200]  吃過這些魚
[00:12:24.200 --> 00:12:26.160]  但是聖經告訴我們
[00:12:26.160 --> 00:12:29.560]  他們沒有因此而信耶穌
[00:12:29.560 --> 00:12:32.600]  因為聖經裏面也說得很清楚
[00:12:32.600 --> 00:12:35.560]  雖然他們已經看見
[00:12:35.560 --> 00:12:39.320]  但還是不信
[00:12:39.320 --> 00:12:42.960]  事實上今天也是一樣
[00:12:42.960 --> 00:12:45.640]  很多不信的人
[00:12:45.640 --> 00:12:48.400]  不會因為看到神蹟而相信
[00:12:48.400 --> 00:12:49.600]  或者反過來說
[00:12:49.600 --> 00:12:51.680]  如果我們真心信耶穌的人
[00:12:51.680 --> 00:12:54.160]  亦不會因為沒有神蹟
[00:12:54.160 --> 00:12:56.520]  而離開我們的信仰
[00:12:56.520 --> 00:12:58.720]  所以我們可以看為
[00:12:58.720 --> 00:13:02.040]  其實神蹟只不過是一些路標
[00:13:02.040 --> 00:13:04.200]  一些路牌
[00:13:04.200 --> 00:13:06.360]  讓人知道
[00:13:06.360 --> 00:13:09.160]  指引人去到神的方向
[00:13:09.160 --> 00:13:18.480]  所以神蹟本身並不能滿足人對神渴求的需要
[00:13:18.480 --> 00:13:21.680]  所以如果我們只是滿足於
[00:13:21.680 --> 00:13:27.120]  五餅二魚神蹟可以填飽我們的肚子
[00:13:27.120 --> 00:13:32.800]  如果我們只是滿足肚皮被滿足這個需要的時候
[00:13:32.800 --> 00:13:34.120]  對不起
[00:13:34.120 --> 00:13:36.360]  肚皮被滿足之後
[00:13:36.360 --> 00:13:39.600]  很快肚餓又會再回來
[00:13:39.600 --> 00:13:40.760]  不過大家這樣想
[00:13:40.760 --> 00:13:42.680]  如果有人拿著一顆藥丸
[00:13:42.680 --> 00:13:45.080]  吃了這顆藥丸
[00:13:45.080 --> 00:13:46.640]  你以後不用吃東西
[00:13:46.640 --> 00:13:49.160]  以後不再肚餓
[00:13:49.160 --> 00:13:51.400]  大家會吃嗎
[00:13:51.400 --> 00:13:55.080]  大家會吃這顆藥丸嗎
[00:13:55.080 --> 00:13:58.640]  我相信在富裕的國家
[00:13:58.640 --> 00:14:02.600]  很多時候我們吃東西不是為了填飽我們的肚子
[00:14:02.600 --> 00:14:04.080]  是為了甚麼
[00:14:04.080 --> 00:14:06.400]  因為吃東西本身特別是美食
[00:14:06.400 --> 00:14:08.840]  是一種享受
[00:14:08.840 --> 00:14:10.920]  所以如果有一顆藥丸的話
[00:14:10.920 --> 00:14:14.720]  我估計在富足的國家裏面
[00:14:14.720 --> 00:14:21.120]  未必每個人都會很願意吃這顆藥丸
[00:14:21.120 --> 00:14:22.760]  我們再看下去
[00:14:22.760 --> 00:14:24.200]  但是
[00:14:24.200 --> 00:14:29.280]  無論你如何活在財富當中
[00:14:29.280 --> 00:14:31.440]  我相信大家在座
[00:14:31.440 --> 00:14:33.600]  每一個人都曾經肚餓過
[00:14:33.600 --> 00:14:36.480]  有誰從來沒有試過肚餓
[00:14:36.480 --> 00:14:37.760]  我相信沒有吧
[00:14:37.760 --> 00:14:40.560]  我們每一個人都試過肚餓
[00:14:40.560 --> 00:14:42.440]  但我跟著想問大家
[00:14:42.440 --> 00:14:47.360]  你有沒有試過屬靈上的肚餓
[00:14:47.360 --> 00:14:48.600]  屬靈上的肚餓
[00:14:48.600 --> 00:14:52.200]  有沒有試過
[00:14:52.200 --> 00:14:54.880]  或者大家可能
[00:14:54.880 --> 00:14:55.840]  說起肚餓
[00:14:55.840 --> 00:14:59.280]  現在大家都感覺到肚餓都未頂
[00:14:59.280 --> 00:15:01.000]  可能現在大家已經在想
[00:15:01.000 --> 00:15:05.880]  「牧師你快點說完,我可以去吃午餐了」
[00:15:05.880 --> 00:15:07.880]  有沒有這樣的感覺
[00:15:07.880 --> 00:15:10.400]  但是我們說到屬靈的肚餓
[00:15:10.400 --> 00:15:11.120]  主耶穌說
[00:15:11.120 --> 00:15:12.760]  「我就是生命的糧」
[00:15:12.760 --> 00:15:14.800]  「到我這裡來的必定不餓」
[00:15:14.800 --> 00:15:16.680]  「信我的永遠不渴」
[00:15:16.680 --> 00:15:17.480]  很明顯
[00:15:17.480 --> 00:15:20.040]  主耶穌所說的肚餓與口渴
[00:15:20.040 --> 00:15:23.760]  並不是指我們身體上的需要
[00:15:23.760 --> 00:15:25.640]  因為大家都知道
[00:15:25.640 --> 00:15:26.880]  信不信你是不是基督徒
[00:15:26.880 --> 00:15:29.320]  你都要吃東西,你都要喝水
[00:15:29.320 --> 00:15:31.200]  所以這裡所說的
[00:15:31.200 --> 00:15:33.880]  屬靈上的肚餓與口渴
[00:15:33.880 --> 00:15:37.920]  其實是源於我們對神的渴求
[00:15:37.920 --> 00:15:41.360]  是否得到滿足
[00:15:41.360 --> 00:15:43.440]  有人說「我都不信神的」
[00:15:43.440 --> 00:15:49.480]  「我從來都不知道也不管屬靈肚不肚餓」
[00:15:49.480 --> 00:15:52.840]  我想用一個例子來顯明
[00:15:52.840 --> 00:15:56.760]  有沒有下一張圖
[00:15:56.760 --> 00:15:59.400]  大家知道這是什麼嗎
[00:15:59.400 --> 00:16:01.680]  大家有沒有坐過高鐵
[00:16:01.680 --> 00:16:03.440]  我記得兩三年之前
[00:16:03.440 --> 00:16:05.720]  我去大陸旅遊的時候坐過高鐵
[00:16:05.720 --> 00:16:08.080]  我印象很深刻
[00:16:08.080 --> 00:16:08.720]  很好
[00:16:08.720 --> 00:16:12.320]  因為我坐在高鐵車廂裡面的時候
[00:16:12.320 --> 00:16:13.320]  很快的
[00:16:13.320 --> 00:16:17.680]  那個速度差不多到達300公里的時速
[00:16:17.680 --> 00:16:19.240]  但是雖然是這麼快
[00:16:19.240 --> 00:16:21.960]  我坐在裡面的時候很安靜
[00:16:21.960 --> 00:16:22.880]  很穩
[00:16:22.880 --> 00:16:25.120]  你完全不覺得那個速度是這麼快的
[00:16:25.120 --> 00:16:27.720]  有人甚至說坐在高鐵裡面的時候
[00:16:27.720 --> 00:16:29.520]  你甚至可以比銀幣更高
[00:16:29.520 --> 00:16:31.440]  站在那裡都可以
[00:16:31.440 --> 00:16:33.840]  定到一個這樣的地步
[00:16:33.840 --> 00:16:36.760]  所以在那個經驗告訴我們
[00:16:36.760 --> 00:16:40.560]  原來我感覺到的速度
[00:16:40.560 --> 00:16:45.320]  我的感覺和外面實際上的速度
[00:16:45.320 --> 00:16:48.600]  可以是兩回事
[00:16:48.600 --> 00:16:49.280]  大家問
[00:16:49.280 --> 00:16:50.320]  或者我都會問
[00:16:50.320 --> 00:16:55.760]  為什麼坐在高鐵裡面會這麼安靜
[00:16:55.760 --> 00:16:58.400]  這麼穩定呢
[00:16:58.400 --> 00:16:59.680]  什麼原因呢
[00:16:59.680 --> 00:17:01.840]  因為在車廂裡面
[00:17:01.840 --> 00:17:04.520]  我相信除了因為那個設計
[00:17:04.520 --> 00:17:06.960]  避震的設計做得好之外
[00:17:06.960 --> 00:17:08.240]  大家有沒有留意
[00:17:08.240 --> 00:17:11.960]  高鐵車廂是不是開窗的
[00:17:11.960 --> 00:17:13.640]  是密封的
[00:17:13.640 --> 00:17:14.640]  如果你說不是
[00:17:14.640 --> 00:17:16.560]  我在高鐵開過窗的
[00:17:16.560 --> 00:17:18.440]  我相信你坐過的應該不是高鐵
[00:17:18.440 --> 00:17:22.480]  因為高鐵裡面的窗是不能開的
[00:17:22.480 --> 00:17:23.840]  大家想像一下
[00:17:23.840 --> 00:17:28.240]  如果你真的開了一個窗
[00:17:28.240 --> 00:17:29.760]  你猜猜會有什麼事情發生
[00:17:29.760 --> 00:17:33.920]  在高鐵走這麼高速的時候
[00:17:33.920 --> 00:17:36.400]  開了一個窗會怎樣
[00:17:36.400 --> 00:17:40.000]  大家如果有假髮就馬上掩著
[00:17:40.000 --> 00:17:41.000]  隨時假牙
[00:17:41.000 --> 00:17:41.800]  假牙戰毛
[00:17:41.800 --> 00:17:44.280]  什麼假牙都丟到城裡
[00:17:44.280 --> 00:17:44.800]  是不是
[00:17:44.800 --> 00:17:46.560]  高鐵開窗搞不定
[00:17:46.560 --> 00:17:47.880]  大家知不知道我丟到下一張
[00:17:47.880 --> 00:17:48.800]  大家知不知道
[00:17:48.800 --> 00:17:52.880]  其實生命都是一樣
[00:17:52.880 --> 00:17:57.360]  我們感覺不到我們有屬靈的需要
[00:17:57.360 --> 00:17:59.600]  因為我們整個人生焦點
[00:17:59.600 --> 00:18:03.480]  其實就是放在我們的生活裡面
[00:18:03.480 --> 00:18:04.640]  我們的生活
[00:18:04.640 --> 00:18:06.480]  其實就是整個生命
[00:18:06.480 --> 00:18:08.560]  好像在一個車廂裡面一樣
[00:18:08.560 --> 00:18:09.880]  我們坐在一個車廂裡面
[00:18:09.880 --> 00:18:11.520]  外面發生什麼事呢
[00:18:11.520 --> 00:18:12.520]  我們不知道
[00:18:12.520 --> 00:18:16.800]  如果我們的生活節奏越平靜安穩的時候
[00:18:16.800 --> 00:18:18.840]  越舒適越美滿的時候
[00:18:18.840 --> 00:18:21.160]  我們對外面的需要
[00:18:21.160 --> 00:18:23.040]  或者對生命屬靈的需要
[00:18:23.040 --> 00:18:25.560]  我們是一無所知
[00:18:25.560 --> 00:18:27.160]  因為我們的焦點不是放在外面
[00:18:27.160 --> 00:18:32.440]  我們的焦點是放在我們車廂裡面的平靜安穩
[00:18:32.440 --> 00:18:34.040]  有一次有一個太太
[00:18:34.040 --> 00:18:35.240]  去到她的牧師那裡
[00:18:35.240 --> 00:18:36.280]  跟牧師說
[00:18:36.280 --> 00:18:37.520]  牧師呀
[00:18:37.520 --> 00:18:38.840]  我的老公不肯信耶穌
[00:18:38.840 --> 00:18:40.920]  你給我傳福音
[00:18:40.920 --> 00:18:43.880]  牧師就跟這個丈夫傳福音
[00:18:43.880 --> 00:18:48.200]  傳了很多次牧師的丈夫都不肯信
[00:18:48.200 --> 00:18:51.040]  牧師就跟太太說
[00:18:51.040 --> 00:18:52.360]  給他一點時間
[00:18:52.360 --> 00:18:55.000]  當你的丈夫患癌
[00:18:55.000 --> 00:18:57.920]  失去工作的時候
[00:18:57.920 --> 00:19:01.200]  他就可能會再考慮信耶穌
[00:19:01.200 --> 00:19:06.240]  這個牧師怎麼這麼說話
[00:19:06.240 --> 00:19:07.640]  雖然
[00:19:07.640 --> 00:19:11.400]  你可能會覺得這個牧師怎麼這麼說話
[00:19:11.400 --> 00:19:13.560]  說這麼不適當的話
[00:19:13.560 --> 00:19:16.040]  但是
[00:19:16.040 --> 00:19:19.560]  卻在裡面是有一些事實在裡面
[00:19:19.560 --> 00:19:23.800]  其實每一件人生不如意的事情
[00:19:23.800 --> 00:19:25.840]  發生的時候
[00:19:25.840 --> 00:19:27.640]  某一個程度上
[00:19:27.640 --> 00:19:29.000]  這個不如意的事情
[00:19:29.000 --> 00:19:32.520]  必定打亂我們日常的生活節奏
[00:19:32.520 --> 00:19:34.280]  是不是
[00:19:34.280 --> 00:19:35.520]  就好像
[00:19:35.520 --> 00:19:39.000]  就好像坐在高鐵的車廂裡面
[00:19:39.000 --> 00:19:42.760]  突然之間開了一點點的窗
[00:19:42.760 --> 00:19:45.080]  這個不如意的事情
[00:19:45.080 --> 00:19:46.520]  越慘痛
[00:19:46.520 --> 00:19:48.240]  越嚴重
[00:19:48.240 --> 00:19:50.720]  這個車廂的窗就開得越大
[00:19:50.720 --> 00:19:53.040]  你平時習以為常
[00:19:53.040 --> 00:19:55.880]  一直認為很美滿的人生生活的時候
[00:19:55.880 --> 00:19:57.640]  突然之間你發覺
[00:19:57.640 --> 00:20:00.760]  並不是一定的
[00:20:00.760 --> 00:20:02.120]  突然之間我們會發現
[00:20:02.120 --> 00:20:03.240]  在那個情況裡面
[00:20:03.240 --> 00:20:04.240]  我們就發覺
[00:20:04.240 --> 00:20:07.280]  其實生命和生活
