
[00:00:00.000 --> 00:00:05.680]  今天我們想跟大家分享一個信心的功課
[00:12:18.640 --> 00:12:21.680]  但神有祂的時間
[00:12:21.680 --> 00:12:24.640]  神一定垂聽我們的祈禱
[00:12:24.640 --> 00:12:26.320]  神按照祂的方法
[00:12:26.320 --> 00:12:29.120]  按照祂的時間來成就
[00:12:29.120 --> 00:12:32.560]  這裏說撒加利亞不要害怕
[00:12:32.560 --> 00:12:36.480]  因為你的祈禱已經被聽見了
[00:12:36.480 --> 00:12:37.680]  感謝神
[00:12:37.680 --> 00:12:39.200]  如果你今天甚麼都聽不到
[00:12:39.200 --> 00:12:40.560]  你只聽這幾句說話
[00:12:40.560 --> 00:12:44.240]  你的祈禱已經被聽見了
[00:12:44.240 --> 00:12:46.480]  神聽到我們的祈禱
[00:12:46.480 --> 00:12:49.120]  不過神何時動手
[00:12:49.120 --> 00:12:50.800]  用甚麼方法
[00:12:50.800 --> 00:12:53.360]  神沒有告訴我們
[00:12:53.360 --> 00:12:55.280]  到時候我們就知道
[00:12:55.280 --> 00:12:57.200]  但我們相信祈禱
[00:12:57.200 --> 00:12:58.240]  各位聽眾
[00:12:58.240 --> 00:13:00.800]  我們要相信祈禱
[00:13:00.800 --> 00:13:03.840]  祈禱祈甚麼呢
[00:13:03.840 --> 00:13:06.080]  一些事你做到的事
[00:13:06.080 --> 00:13:10.000]  你不會祈禱
[00:13:10.000 --> 00:13:12.800]  你今早吃早餐
[00:13:12.800 --> 00:13:14.400]  你不會祈禱
[00:13:14.400 --> 00:13:17.440]  當然謝飯祈禱都很重要
[00:13:17.440 --> 00:13:19.840]  不過你想吃早餐之前
[00:13:19.840 --> 00:13:21.600]  我今天去麥當勞
[00:13:21.600 --> 00:13:23.840]  神引領我去那間麥當勞
[00:13:23.840 --> 00:13:25.360]  我去那裏吃甚麼
[00:13:25.360 --> 00:13:26.480]  你沒有這樣的祈禱
[00:13:26.480 --> 00:13:28.480]  因為你做到了
[00:13:28.480 --> 00:13:30.400]  我們祈禱只是祈禱甚麼呢
[00:13:30.400 --> 00:13:32.560]  我們祈禱一些做不到的事
[00:13:32.560 --> 00:13:34.480]  對不對
[00:13:34.480 --> 00:13:38.800]  撒加利亞和他太太
[00:13:38.800 --> 00:13:41.200]  他們那麼久都沒有嬰兒
[00:13:41.200 --> 00:13:44.640]  他們就要求主給他們
[00:13:44.640 --> 00:13:50.400]  他們自己吃甚麼人參補品都沒有用
[00:13:50.400 --> 00:13:52.720]  神不給就不給
[00:13:52.720 --> 00:13:53.920]  我們祈禱甚麼呢
[00:13:53.920 --> 00:13:56.480]  祈一些我們自己做不到的事
[00:13:56.480 --> 00:13:58.640]  弟兄姊妹要記得這件事
[00:13:58.640 --> 00:14:01.600]  神才可以成就
[00:14:01.600 --> 00:14:05.120]  我想為弟兄姊妹祈禱
[00:14:05.120 --> 00:14:08.000]  為那些未信的朋友祈禱
[00:14:08.000 --> 00:14:10.400]  你可否帶他們信主呢
[00:14:10.400 --> 00:14:12.400]  不是靠我們的口才
[00:14:12.400 --> 00:14:16.480]  是靠神在他們心裏面的感動
[00:14:16.480 --> 00:14:19.440]  如果你的兒子離開了不信主
[00:14:19.440 --> 00:14:22.000]  如果你的父母不信主
[00:14:22.000 --> 00:14:24.720]  你怎樣辦法呢
[00:14:24.720 --> 00:14:28.400]  當然我們要活一個敬虔的生活
[00:14:28.400 --> 00:14:31.440]  但最重要的是為他祈禱
[00:14:31.440 --> 00:14:32.480]  我們要為一些事
[00:14:32.480 --> 00:14:36.480]  是我們自己做不到的事
[00:14:36.480 --> 00:14:39.600]  我們不要將神限制了
[00:14:39.600 --> 00:14:42.000]  一些信心要擴大
[00:14:42.000 --> 00:14:45.840]  神可以做到一些我們做不到的事
[00:14:45.840 --> 00:14:46.640]  我們感謝神
[00:14:46.640 --> 00:14:49.600]  所以第一個考驗是祈禱
[00:14:49.600 --> 00:14:53.200]  《馬達福音》第七節我想送給大家
[00:14:53.200 --> 00:14:54.320]  很容易記
[00:14:54.320 --> 00:14:56.560]  「祈禱就給你們
[00:14:56.560 --> 00:14:58.400]  尋找就給你們尋見
[00:14:58.400 --> 00:15:00.080]  叩門就給你們開門」
[00:15:00.080 --> 00:15:01.840]  記不記得
[00:15:01.840 --> 00:15:03.840]  「祈禱就給你們
[00:15:03.840 --> 00:15:06.320]  尋找就給你們尋見
[00:15:06.320 --> 00:15:08.320]  叩門就給你們開門
[00:15:08.320 --> 00:15:10.240]  因為凡祈求的就得著
[00:15:10.240 --> 00:15:11.920]  尋找的就給你們尋見
[00:15:11.920 --> 00:15:14.320]  叩門的就給他們開門」
[00:15:14.320 --> 00:15:16.000]  聖經裡面有個很小的字
[00:15:16.000 --> 00:15:17.200]  「凡」
[00:15:17.200 --> 00:15:21.200]  因為凡祈禱的
[00:15:21.200 --> 00:15:23.680]  這裡有沒有說求甚麼呢?
[00:15:23.680 --> 00:15:27.760]  沒有說
[00:15:27.760 --> 00:15:28.960]  聖經裡面沒有說
[00:15:28.960 --> 00:15:31.440]  第七章
[00:15:31.440 --> 00:15:33.280]  《馬達福音》是這樣說的
[00:15:33.280 --> 00:15:37.040]  耶穌沒有說祈甚麼
[00:15:37.040 --> 00:15:38.720]  有沒有說?
[00:15:38.720 --> 00:15:40.960]  沒有說
[00:15:40.960 --> 00:15:42.720]  我覺得這件事是甚麼呢?
[00:15:42.720 --> 00:15:47.120]  是祈禱神的旨意在你的身上
[00:15:47.120 --> 00:15:49.760]  你知不知道神的旨意呢?
[00:15:49.760 --> 00:15:51.200]  我記得十多歲的時候
[00:15:51.200 --> 00:15:54.000]  我心裡面也有這樣的祈禱
[00:15:54.000 --> 00:15:56.320]  如果大家有十多歲的時候就問了
[00:15:56.320 --> 00:15:57.840]  神是甚麼旨意呢?
[00:15:57.840 --> 00:15:59.120]  有沒有這樣的祈禱呢?
[00:15:59.120 --> 00:16:00.000]  一定有的
[00:16:00.000 --> 00:16:01.040]  是不是?
[00:16:01.040 --> 00:16:02.320]  一定有這樣的祈禱
[00:16:02.320 --> 00:16:05.520]  後來有一次唐佑芝牧師來講道
[00:16:05.520 --> 00:16:07.120]  在夏令會
[00:16:07.120 --> 00:16:08.320]  可能有些人不認識
[00:16:08.320 --> 00:16:09.280]  他已經去世了
[00:16:09.280 --> 00:16:10.080]  我問唐牧師
[00:16:10.080 --> 00:16:11.760]  我怎樣知道神的旨意?
[00:16:11.760 --> 00:16:13.280]  唐牧師很幽默
[00:16:13.280 --> 00:16:14.640]  他說你跟神熟不熟?
[00:16:14.640 --> 00:16:15.600]  我說不太熟
[00:16:15.600 --> 00:16:17.200]  他說我不知道
[00:16:17.200 --> 00:16:18.080]  回家吧
[00:16:18.080 --> 00:16:19.200]  不用問了
[00:16:19.200 --> 00:16:20.080]  可能他很睏
[00:16:20.080 --> 00:16:23.200]  不如跟我說話
[00:16:23.200 --> 00:16:25.120]  我們尋找
[00:16:25.120 --> 00:16:26.800]  就尋到的
[00:16:26.800 --> 00:16:28.480]  祈求就得著
[00:16:28.480 --> 00:16:29.760]  叩門咒
[00:16:29.760 --> 00:16:31.040]  讓我們開門
[00:16:31.040 --> 00:16:32.160]  神答應他
[00:16:32.160 --> 00:16:33.440]  但耶穌也說過
[00:16:33.440 --> 00:16:35.280]  很奇怪
[00:16:35.280 --> 00:16:37.440]  祂說你們未祈求以先
[00:16:37.440 --> 00:16:39.120]  在《馬達福音》第六章第八節
[00:16:39.120 --> 00:16:40.880]  我想告訴大家
[00:16:40.880 --> 00:16:42.480]  你們未祈求以先
[00:16:42.480 --> 00:16:43.760]  你們的需用
[00:16:43.760 --> 00:16:47.200]  主已經知道
[00:16:47.200 --> 00:16:49.280]  那為何要祈禱呢?
[00:16:49.280 --> 00:16:52.640]  《肥勒比書》四章六節最出名
[00:16:52.640 --> 00:16:54.000]  應當一無掛慮
[00:16:54.000 --> 00:16:56.000]  只要凡事直著禱告、祈求
[00:16:56.000 --> 00:16:58.480]  和感謝相應的所要的告訴神
[00:16:58.480 --> 00:16:59.120]  記不記得?
[00:16:59.120 --> 00:17:00.000]  背不記得?
[00:17:00.000 --> 00:17:01.520]  應當一無掛慮
[00:17:01.520 --> 00:17:06.240]  只要凡事直著祈禱、禱告和祈求
[00:17:06.240 --> 00:17:11.920]  把我們所要的告訴神
[00:17:11.920 --> 00:17:13.120]  那應該祈禱還是不祈禱?
[00:17:13.120 --> 00:17:15.200]  我問大家
[00:17:15.200 --> 00:17:16.320]  你們未祈求以先
[00:17:16.320 --> 00:17:18.960]  神已經得著了
[00:17:18.960 --> 00:17:21.760]  那為何要祈禱呢?
[00:17:21.760 --> 00:17:28.880]  原來祈禱是淨化我們的動機
[00:17:28.880 --> 00:17:30.720]  幫助我們的動機
[00:17:30.720 --> 00:17:34.080]  是否合神的心意
