
[00:00:00.000 --> 00:00:02.360]  各位聽眾姐妹 早安
[00:06:07.920 --> 00:06:13.920]  不應理解為信仰的穩當性崩潰
[00:06:13.920 --> 00:06:21.600]  而應理解為信仰的豐富內容的進一步顯明
[00:06:21.600 --> 00:06:23.600]  我經常在想
[00:06:23.600 --> 00:06:30.040]  信仰不應將一個活人放在一個死的框架裡
[00:06:30.040 --> 00:06:32.640]  而是應該讓一個開放的
[00:06:32.640 --> 00:06:36.160]  內容越來越豐富的框架
[00:06:36.160 --> 00:06:43.120]  去啟發承載一個人進入越來越豐盛的生命裡
[00:06:43.120 --> 00:06:48.520]  今天我用賴特(Anti-Right)的詮釋角度
[00:06:48.520 --> 00:06:53.400]  來講解羅馬書第八章的幾段經文
[00:06:53.400 --> 00:06:59.560]  時間關係當然無法交代前文後理
[00:06:59.560 --> 00:07:03.080]  無法一步一步進行推演
[00:07:03.080 --> 00:07:08.920]  只能從羅馬書第八章第十二節開始
[00:07:08.920 --> 00:07:11.800]  並且不能詳細逐段逐段解釋
[00:07:11.800 --> 00:07:16.280]  只能選幾段重要的來做講解
[00:07:16.280 --> 00:07:22.600]  第一段經文是羅馬書第八章第十二節至第十七節
[00:07:22.600 --> 00:07:26.440]  保羅說:弟兄,這樣看來
[00:07:26.440 --> 00:07:31.280]  我們並不是欠肉體的債去順從肉體活著
[00:07:31.280 --> 00:07:34.680]  你們若順從肉體活著必要死
[00:07:34.680 --> 00:07:39.560]  若是靠聖靈致死身體的惡行必要活著
[00:07:39.560 --> 00:07:42.040]  因為凡按上帝的靈引導的
[00:07:42.040 --> 00:07:44.960]  都是上帝的兒子
[00:07:44.960 --> 00:07:47.960]  你們所受的不是奴僕的心
[00:07:47.960 --> 00:07:50.320]  奴僕或者譯作奴弟
[00:07:50.320 --> 00:07:52.080]  不是奴弟的心
[00:07:52.080 --> 00:07:55.560]  奴弟的心仍然會很害怕
[00:07:55.560 --> 00:07:58.280]  所受的乃是兒子的心
[00:07:58.280 --> 00:08:02.280]  因此我們呼叫「阿爸父」
[00:08:02.280 --> 00:08:08.640]  聖靈與我們的心同證我們是上帝的兒女
[00:08:08.640 --> 00:08:10.800]  既是兒女就是後製
[00:08:10.800 --> 00:08:12.480]  就是上帝的後製
[00:08:12.480 --> 00:08:14.600]  和基督同作後製
[00:08:14.600 --> 00:08:17.840]  如果我們與祂一同受苦
[00:08:17.840 --> 00:08:22.080]  也必和祂一同得榮耀
[00:08:22.080 --> 00:08:26.120]  短短的經文帶我們回到伊甸園
[00:08:26.120 --> 00:08:30.400]  和出埃及的光景
[00:08:30.400 --> 00:08:33.080]  重返伊甸園
[00:08:33.080 --> 00:08:38.320]  人類在那裏面臨一個很基本的抉擇
[00:08:38.320 --> 00:08:40.080]  就是信從神
[00:08:40.080 --> 00:08:45.280]  還是信從肉體的渴望呢?
[00:08:45.280 --> 00:08:47.520]  在這裏我必須要澄清一下
[00:08:47.520 --> 00:08:49.520]  這裏所說的「肉體」
[00:08:49.520 --> 00:08:53.120]  是保羅神學專門的術語
[00:08:53.120 --> 00:08:58.920]  不等同於我們日常語言所說的「肉體」
[00:08:58.920 --> 00:09:02.240]  很多時我們經常錯誤地理解經文
[00:09:02.240 --> 00:09:05.880]  就是將神學的特別用語
[00:09:05.880 --> 00:09:13.040]  理解成生活的一般用法
[00:09:13.040 --> 00:09:16.200]  神創造的時候是創造肉體的
[00:09:16.200 --> 00:09:18.520]  神看著是好的
[00:09:18.520 --> 00:09:21.080]  故此肉體本身沒有什麼不好
[00:09:21.080 --> 00:09:24.640]  按照日常語言的用法
[00:09:24.640 --> 00:09:26.840]  但在保羅神學裏面
[00:09:26.840 --> 00:09:31.160]  肉體其實是指滿足自己
[00:09:31.160 --> 00:09:38.440]  和自大的敵對神的生活態度
[00:09:38.440 --> 00:09:42.040]  如果這個理解你掌握得到的話
[00:09:42.040 --> 00:09:50.400]  如果一個人很嚴厲地克制自己的肉體、慾望
[00:09:50.400 --> 00:09:54.120]  克制了肉體、致死了它
[00:09:54.120 --> 00:10:01.160]  但卻藉此向自己或其他人炫耀的話
[00:10:01.160 --> 00:10:04.160]  其實在保羅神學裏面
[00:10:04.160 --> 00:10:09.720]  這個人正正就是一個屬肉體的人
[00:10:09.720 --> 00:10:15.560]  所以保羅思想裏面的屬不屬肉體
[00:10:15.560 --> 00:10:20.480]  和克制肉體的慾望並不直接相關
[00:10:20.480 --> 00:10:23.560]  重要的是你是否滿足自己
[00:10:23.560 --> 00:10:27.600]  自大的敵對神的一個人
[00:10:27.600 --> 00:10:30.520]  經文在這裏做一個對比
[00:10:30.520 --> 00:10:32.360]  順從肉體
[00:10:32.360 --> 00:10:34.360]  其實就是漠視神
[00:10:34.360 --> 00:10:37.120]  就是選擇死亡
[00:10:37.120 --> 00:10:39.240]  就好像在伊甸園裏面
[00:10:39.240 --> 00:10:41.840]  人選擇吃禁果
[00:10:41.840 --> 00:10:45.240]  他選擇不順從神
[00:10:45.240 --> 00:10:48.720]  最後的結果就是死亡
[00:10:48.720 --> 00:10:51.040]  在基督的恩典底下
[00:10:51.040 --> 00:10:55.720]  現在人可以做一個選擇
[00:10:55.720 --> 00:10:59.200]  他可以選擇與基督聯合
[00:10:59.200 --> 00:11:00.840]  領受聖靈
[00:11:00.840 --> 00:11:04.880]  這樣他就活出一個復活的基督
[00:11:04.880 --> 00:11:09.160]  那種復活的生命
[00:11:09.160 --> 00:11:10.920]  所以在八章第十四節
[00:11:10.920 --> 00:11:17.400]  經文說 凡被上帝引導的都是上帝的兒子
[00:11:17.400 --> 00:11:22.280]  這裏其實他用了一個出埃及的意象
[00:11:22.280 --> 00:11:24.680]  聖靈就好像摩西
[00:11:24.680 --> 00:11:30.000]  他帶領著一些被囚禁的奴隸的人
[00:11:30.000 --> 00:11:33.640]  去解放他
[00:11:33.640 --> 00:11:35.320]  走出死亡
[00:11:35.320 --> 00:11:36.800]  進入復活
[00:11:36.800 --> 00:11:38.520]  成為神的子民
[00:11:38.520 --> 00:11:40.320]  成為神的兒女
[00:11:40.320 --> 00:11:42.560]  就好像出埃及之後
[00:11:42.560 --> 00:11:47.280]  那些奴隸有一個新的身份一樣
[00:11:47.280 --> 00:11:49.800]  在這裏經文說
[00:11:49.800 --> 00:11:51.000]  在聖靈裏面
[00:11:51.000 --> 00:11:54.840]  我們其實可以改變我們的身份
[00:11:54.840 --> 00:11:59.640]  從被死亡壓迫的奴隸
[00:11:59.640 --> 00:12:02.320]  即是十五節的奴僕
[00:12:02.320 --> 00:12:06.800]  一個被死亡壓迫的奴隸的身份
[00:12:06.800 --> 00:12:12.840]  可以改變成為神的兒女的身份
[00:12:12.840 --> 00:12:14.880]  一個抉擇
[00:12:14.880 --> 00:12:16.400]  你抵擋神
[00:12:16.400 --> 00:12:20.080]  還是迎接神進入你的生命呢?
[00:12:20.080 --> 00:12:23.840]  那就是進入你的生命的聖靈
[00:12:23.840 --> 00:12:26.360]  聖靈與我們的心同正
[00:12:26.360 --> 00:12:29.520]  我們是上帝的兒女
[00:12:29.520 --> 00:12:32.240]  這個身份的改變
[00:12:32.240 --> 00:12:37.240]  同時又意味著一個新的生活的開始
[00:12:37.240 --> 00:12:40.080]  有一種新的生活的態度
[00:12:40.080 --> 00:12:42.240]  在八章第十七節
[00:12:42.240 --> 00:12:45.040]  將這種新的生命
[00:12:45.040 --> 00:12:50.360]  那種生命發出來的三個特點
[00:12:50.360 --> 00:12:52.320]  說得明明白白
[00:12:52.320 --> 00:12:55.480]  我們看回八章第十七節
[00:12:55.480 --> 00:12:58.800]  如果你迎接神的生命進入
[00:12:58.800 --> 00:13:00.680]  就是神的兒女
[00:13:00.680 --> 00:13:02.600]  便是後製
[00:13:02.600 --> 00:13:04.240]  就是上帝的後製
[00:13:04.240 --> 00:13:06.360]  與基督同作後製
[00:13:06.360 --> 00:13:09.080]  如果我們與基督一同受苦
[00:13:09.080 --> 00:13:12.400]  也必和他一同得榮耀
[00:13:12.400 --> 00:13:14.000]  這裏說了三點
[00:13:14.000 --> 00:13:16.400]  第一點
[00:13:16.400 --> 00:13:19.400]  你接受聖靈
[00:13:19.400 --> 00:13:20.680]  信服神
[00:13:20.680 --> 00:13:22.920]  你就會成為神的兒女
[00:13:22.920 --> 00:13:25.000]  成為神的後製
[00:13:25.000 --> 00:13:29.840]  你就會與基督同作神的後製
[00:13:29.840 --> 00:13:32.240]  其實後製的重點是甚麼呢?
[00:13:32.240 --> 00:13:35.080]  後製的重點是領受產業
[00:13:35.080 --> 00:13:38.960]  那麼基督從天父那裏
[00:13:38.960 --> 00:13:43.680]  領受了甚麼呢?
[00:13:43.680 --> 00:13:45.160]  他在天父那裏
[00:13:45.160 --> 00:13:48.800]  領受了一個復活的生命
[00:13:48.800 --> 00:13:51.240]  我們作為神的兒女
[00:13:51.240 --> 00:13:54.240]  其實都會領受這份產業
[00:13:54.240 --> 00:13:57.000]  就是一個復活的生命
[00:13:57.000 --> 00:14:00.920]  但問題是復活的生命又意味著甚麼呢?
[00:14:00.920 --> 00:14:03.480]  這便是第二點
[00:14:03.480 --> 00:14:04.520]  他在這裏說
[00:14:04.520 --> 00:14:06.280]  復活的生命意味著
[00:14:06.280 --> 00:14:09.520]  與基督一同受苦
[00:14:09.520 --> 00:14:13.040]  一同承擔天國的責任
[00:14:13.040 --> 00:14:15.240]  以死而後已的決心
[00:14:15.240 --> 00:14:18.400]  實踐天父的旨意
[00:14:18.400 --> 00:14:20.480]  原來復活的生命
[00:14:20.480 --> 00:14:23.560]  或者說永生
[00:14:23.560 --> 00:14:26.840]  不是意味著享福
[00:14:26.840 --> 00:14:31.160]  它首先是意味著十字架的責任
[00:14:31.160 --> 00:14:35.000]  那麼這種生命又意味著甚麼呢?
[00:14:35.000 --> 00:14:37.400]  這便是牽涉到第三點
[00:14:37.400 --> 00:14:42.160]  它意味著與基督一同得榮耀
[00:14:42.160 --> 00:14:46.200]  榮耀即是一種榮光、一種光明
[00:14:46.200 --> 00:14:48.360]  基督發出榮光
[00:14:48.360 --> 00:14:51.120]  它好像一塊鏡一樣
[00:14:51.120 --> 00:14:57.000]  去反映出天父的榮光、天父的光明
[00:14:57.000 --> 00:15:00.280]  回到伊甸園
[00:15:00.280 --> 00:15:03.400]  當人被造的時候
[00:15:03.400 --> 00:15:07.760]  上帝在他的生命裏面
[00:15:07.760 --> 00:15:11.600]  擺了一個神的形象
[00:15:11.600 --> 00:15:15.760]  這個神的形象的主要功能
[00:15:15.760 --> 00:15:20.600]  就是去反照上帝的榮光
[00:15:20.600 --> 00:15:23.120]  人世間所有的神殿
[00:15:23.120 --> 00:15:26.120]  裏面都是有神像的
[00:15:26.120 --> 00:15:28.240]  但是在伊甸園裏面
[00:15:28.240 --> 00:15:31.920]  伊甸園作為一個聖殿
[00:15:31.920 --> 00:15:34.320]  裏面是沒有神像的
[00:15:34.320 --> 00:15:41.400]  因為人的生命作為神的形象
[00:15:41.400 --> 00:15:44.760]  他發揮這個神的形象的時候
[00:15:44.760 --> 00:15:49.000]  就足以反映出上帝的形象
[00:15:49.000 --> 00:15:53.840]  上帝的榮耀或光明
[00:15:53.840 --> 00:15:57.080]  所以在保羅的神學裏面
[00:15:57.080 --> 00:16:04.120]  基督被理解為神真正的形象
[00:16:04.120 --> 00:16:07.080]  任何一個人與基督連合
[00:16:07.080 --> 00:16:13.120]  就會修復我們人性裏面的神形象
[00:16:13.120 --> 00:16:16.880]  就會回復真正的人性
[00:16:16.880 --> 00:16:19.600]  而這個真正的人性
[00:16:19.600 --> 00:16:21.720]  就會與基督一樣
[00:16:21.720 --> 00:16:27.440]  可以反映出天父的光明
[00:16:27.440 --> 00:16:28.960]  在伊甸園裏面
[00:16:28.960 --> 00:16:30.600]  神做人
[00:16:30.600 --> 00:16:34.080]  給人有神的形象的時候
[00:16:34.080 --> 00:16:38.040]  他又不是單單給人有神的形象
[00:16:38.040 --> 00:16:40.120]  其實他是伴隨著
[00:16:40.120 --> 00:16:41.320]  神做人
[00:16:41.320 --> 00:16:43.000]  給人有神的形象的時候
[00:16:43.000 --> 00:16:44.400]  他是伴隨著
[00:16:44.400 --> 00:16:46.720]  他給人一個責任
[00:16:46.720 --> 00:16:53.240]  一個照管或看顧大地的責任
[00:16:53.240 --> 00:16:58.680]  故此現在我們信耶穌
[00:16:58.680 --> 00:17:01.480]  不是等上天堂
[00:17:01.480 --> 00:17:04.120]  而是作為神的兒女
[00:17:04.120 --> 00:17:09.520]  在人間修復生命裏面的神形象
[00:17:09.520 --> 00:17:12.160]  回復真正的人性
[00:17:12.160 --> 00:17:16.760]  面向人間的苦難
[00:17:16.760 --> 00:17:20.840]  就像基督一樣背起十家
[00:17:20.840 --> 00:17:22.960]  而這個過程
[00:17:22.960 --> 00:17:25.080]  向世界的人顯明
[00:17:25.080 --> 00:17:27.600]  天父大愛的真實
[00:17:27.600 --> 00:17:31.200]  天國實現的可能性
[00:17:31.200 --> 00:17:38.480]  和人類希望的真正現實
[00:17:38.480 --> 00:17:42.960]  這就是上帝在基督裏面
[00:17:42.960 --> 00:17:46.200]  救我們的心意
[00:17:46.200 --> 00:17:47.880]  我們看第二段經文
[00:17:47.880 --> 00:17:51.680]  《羅馬書》第八章第二十二節至二十七節
[00:17:51.680 --> 00:17:52.640]  保羅說:
[00:17:52.640 --> 00:17:55.240]  「我們知道一切受造之物
[00:17:55.240 --> 00:17:57.840]  一同嘆息勞苦直到如今
[00:17:57.840 --> 00:17:59.200]  不但如此
[00:17:59.200 --> 00:18:02.920]  就是我們有聖靈初結果子的
[00:18:02.920 --> 00:18:05.920]  也是心裏嘆息
[00:18:05.920 --> 00:18:08.400]  等候得著兒子的名分
[00:18:08.400 --> 00:18:11.000]  乃是我們的身體得贖
[00:18:11.000 --> 00:18:13.720]  我們得救是在乎盼望
[00:18:13.720 --> 00:18:17.040]  只是所見的盼望不是盼望
[00:18:17.040 --> 00:18:20.680]  誰還盼望他所得見的呢?
[00:18:20.680 --> 00:18:23.200]  但我們若盼望那所不見的
[00:18:23.200 --> 00:18:25.240]  就必忍耐等候
[00:18:25.240 --> 00:18:28.400]  況且我們的軟弱有聖靈的幫助
[00:18:28.400 --> 00:18:31.920]  我們本不曉得當怎樣禱告
[00:18:31.920 --> 00:18:36.320]  只是聖靈親自用說不出來的嘆息
[00:18:36.320 --> 00:18:38.400]  替我們禱告
[00:18:38.400 --> 00:18:39.840]  監察人心的
[00:18:39.840 --> 00:18:41.760]  曉得聖靈的意思
[00:18:41.760 --> 00:18:44.880]  因為聖靈照著上帝的旨意
[00:18:44.880 --> 00:18:48.200]  替聖徒祈求」
[00:18:48.200 --> 00:18:50.760]  我們是神的兒女
[00:18:50.760 --> 00:18:52.400]  但又很明顯
[00:18:52.400 --> 00:18:56.680]  作為神兒女的責任卻是遠遠未完成
[00:18:56.680 --> 00:18:58.960]  故此經文說
[00:18:58.960 --> 00:19:02.000]  我們是等候得著兒子的名分
[00:19:02.000 --> 00:19:04.880]  乃是我們的身體得贖
[00:19:04.880 --> 00:19:08.400]  剛才說在聖靈裡我們是神的兒女
[00:19:08.400 --> 00:19:13.360]  現在說我們是等候得著兒女的名分
[00:19:13.360 --> 00:19:16.000]  很明顯這裡有一種已然
[00:19:16.000 --> 00:19:18.920]  又未然的張力
[00:19:18.920 --> 00:19:20.400]  事情開始了
[00:19:20.400 --> 00:19:23.640]  但又有待完成
[00:19:23.640 --> 00:19:26.440]  信徒作為神兒女的身份
[00:19:26.440 --> 00:19:29.040]  有待身體復活的時候
[00:19:29.040 --> 00:19:36.560]  才得以圓滿在人間
[00:19:36.560 --> 00:19:40.240]  在復活的生命開始了
[00:19:40.240 --> 00:19:48.040]  但卻仍未完成的中間時間裡
[00:19:48.040 --> 00:19:52.960]  這就是信徒開展使命的時間
[00:19:52.960 --> 00:19:55.600]  信徒在這中間的時間裡
[00:19:55.600 --> 00:19:58.520]  不是由手好閒
[00:19:58.520 --> 00:20:02.600]  經文說而是懷著盼望地生活
[00:20:02.600 --> 00:20:07.240]  在盼望裡盡上自己的責任
[00:20:07.240 --> 00:20:14.120]  盼望天國終極的實現
[00:20:14.120 --> 00:20:16.640]  在這中間的時刻
[00:20:16.640 --> 00:20:19.080]  如果無視人間的苦難
[00:20:19.080 --> 00:20:22.720]  這肯定不是基督的跟從者
[00:20:22.720 --> 00:20:27.680]  但只強調人間的苦難而退縮的話
[00:20:27.680 --> 00:20:31.160]  這是漠視了神兒女的責任
[00:20:31.160 --> 00:20:33.520]  經文好像帶我們回到
[00:20:33.520 --> 00:20:35.720]  「赫西瑪利園」那裡
[00:20:35.720 --> 00:20:37.040]  在那裡
[00:20:37.040 --> 00:20:43.960]  耶穌為人間的苦難而悲嘆而禱告
[00:20:43.960 --> 00:20:47.400]  在十輛重擔的面前
[00:20:47.400 --> 00:20:51.840]  耶穌懇切的祈願天父的旨意
[00:20:51.840 --> 00:20:56.160]  能夠成就在地上
[00:20:56.160 --> 00:20:59.120]  信耶穌的人按照經文的上文
[00:20:59.120 --> 00:21:00.680]  大家都看到了
[00:21:00.680 --> 00:21:03.680]  是參與了基督的苦難
[00:21:03.680 --> 00:21:05.680]  我們好像基督一樣
[00:21:05.680 --> 00:21:08.280]  不忍人間的苦難
[00:21:08.280 --> 00:21:11.360]  而甘願獻上自己一己之力
[00:21:11.360 --> 00:21:14.160]  來願天國實現
[00:21:14.160 --> 00:21:16.440]  站在天地之間
[00:21:16.440 --> 00:21:20.880]  當我們為人間的苦難祈禱的時候
[00:21:20.880 --> 00:21:23.160]  我們會有一種體會
[00:21:23.160 --> 00:21:24.760]  就是我們體會到
[00:21:24.760 --> 00:21:26.760]  這同時也是
[00:21:26.760 --> 00:21:32.480]  內在於我們生命的聖靈的一種祈禱
[00:21:32.480 --> 00:21:36.360]  一種呼喊
[00:21:36.360 --> 00:21:40.200]  如果你明白到這樣的體會
[00:21:40.200 --> 00:21:42.680]  你就會明白
[00:21:42.680 --> 00:21:44.680]  在這個苦難的人間
[00:21:44.680 --> 00:21:50.440]  其實聖靈與人是會同土的
[00:21:50.440 --> 00:21:58.280]  神與人一起對這個世界有一種期盼
[00:21:58.280 --> 00:22:02.360]  就是祝願蒼生安好
[00:22:02.360 --> 00:22:04.720]  在神人合一之際
[00:22:04.720 --> 00:22:06.240]  我們更加明白
[00:22:06.240 --> 00:22:09.400]  活在這個世上的責任
[00:22:09.400 --> 00:22:13.040]  活著是一種天命
[00:22:13.040 --> 00:22:16.040]  面對這個黑暗的人間
[00:22:16.040 --> 00:22:22.320]  堅持閃耀出從神而來的一點光明
[00:22:47.040 --> 00:22:48.920]  按照神的目的
[00:22:48.920 --> 00:22:51.120]  有一個計劃在背後
[00:22:51.120 --> 00:22:52.640]  而被召的人
[00:22:52.640 --> 00:22:56.040]  因為他預先所知道的人
[00:22:56.040 --> 00:23:00.040]  就預先定下效法他兒子的模樣
[00:23:00.040 --> 00:23:02.960]  模樣就是神的形象
[00:23:02.960 --> 00:23:04.960]  形象的同一個字
[00:23:04.960 --> 00:23:06.960]  Image 英文就是
[00:23:06.960 --> 00:23:08.960]  其實我們是有一個
[00:23:08.960 --> 00:23:13.040]  上帝有一個目的在背後
[00:23:13.040 --> 00:23:17.040]  是讓我們發揮或者效法
[00:23:17.040 --> 00:23:19.040]  耶穌的那個Image
[00:23:19.040 --> 00:23:22.440]  那個形象就是神的形象
[00:23:22.440 --> 00:23:27.720]  使他在許多弟兄中作長子
[00:23:27.720 --> 00:23:30.520]  預先所定下的人又召他們來
[00:23:30.520 --> 00:23:34.120]  所召他們來的人又稱他們為義
[00:23:34.120 --> 00:23:35.840]  所稱他們為義的人
[00:23:35.840 --> 00:23:39.840]  又叫他們得到榮耀
[00:23:39.840 --> 00:23:47.840]  《羅馬書》第28章是基督徒常常引用的金句
[00:23:47.840 --> 00:23:49.840]  萬事都互相效力
[00:23:49.840 --> 00:23:52.840]  愛上帝的人得益處
[00:23:52.840 --> 00:23:56.840]  按照和合本現在的翻譯
[00:23:56.840 --> 00:23:59.240]  字面的理解就是
[00:23:59.240 --> 00:24:04.240]  萬事的發展總是很神奇的
[00:24:04.240 --> 00:24:10.240]  使愛上帝的人最後得到益處或者好處
[00:24:10.240 --> 00:24:12.240]  不過大家想想
[00:24:12.240 --> 00:24:14.240]  這個經文如果是這樣理解
[00:24:14.240 --> 00:24:17.240]  其實就會打斷了上文
[00:24:17.240 --> 00:24:24.240]  對神的兒女要承擔十字架責任的那種說法
[00:24:24.240 --> 00:24:29.240]  就會使神的兒女變成一種特權的分子
[00:24:29.240 --> 00:24:31.240]  特權的階級
[00:24:31.240 --> 00:24:35.240]  這些特權人士最後遇到什麼
[00:24:35.240 --> 00:24:39.240]  最後都會得到人間的好處
[00:24:39.240 --> 00:24:43.240]  按照和合本現在的翻譯就會變成這樣
[00:24:43.240 --> 00:24:47.240]  但是賴特做了一個新的翻譯
[00:24:47.240 --> 00:24:50.240]  當然他的翻譯不是他自己做的
[00:24:50.240 --> 00:24:56.240]  他按照原文的結構和意義的框架重新翻譯
[00:24:56.240 --> 00:24:58.240]  他用英文表達
[00:24:58.240 --> 00:25:05.240]  We know, in fact, that God works all things together for good
[00:25:05.240 --> 00:25:08.240]  with those who love Him
