
[00:00:00.000 --> 00:00:03.260]  上一個主日我們看薩姆爾基夏
[00:07:03.300 --> 00:07:09.300]  所以大衛生了一種敬畏的心,這種懼怕的心,這種懼怕是好的
[00:07:09.300 --> 00:07:12.300]  因為對神有一種認識,以致懼怕
[00:07:12.300 --> 00:07:15.300]  懼怕什麼呢?懼怕神的審判
[00:07:15.300 --> 00:07:20.300]  懼怕神的降災,懼怕神的擊殺
[00:07:20.300 --> 00:07:26.300]  所以這個就是大衛因此說,約貴不可以運到我這裡來
[00:07:26.300 --> 00:07:31.300]  因為他看見約貴代表上帝是一位興萬不得
[00:07:31.300 --> 00:07:35.300]  非常可敬佩和敬畏的神
[00:07:35.300 --> 00:07:37.300]  所以什麼叫盡心愛神呢?
[00:07:37.300 --> 00:07:41.300]  你要當神配受敬畏
[00:07:41.300 --> 00:07:44.300]  所以這個就是愛神的表現
[00:07:44.300 --> 00:07:48.300]  其實大衛是愛神先將約貴運回來
[00:07:48.300 --> 00:07:52.300]  為什麼呢?約貴已經被遺忘了很久
[00:07:52.300 --> 00:07:56.300]  剛才我們上次講過,在第五章的時候
[00:07:56.300 --> 00:08:01.300]  大衛統一全國,統一了猶大和其他所有之派
[00:08:01.300 --> 00:08:03.300]  統一了整個以色列國
[00:08:03.300 --> 00:08:07.300]  既然全國統一了,那他做什麼事呢?
[00:08:07.300 --> 00:08:10.300]  他想到約貴
[00:08:10.300 --> 00:08:16.300]  他想到約貴應該回到耶路撒冷的京城,全國的京城
[00:08:16.300 --> 00:08:21.300]  因為他是我們全國的中心,是我們敬拜的對象
[00:08:21.300 --> 00:08:24.300]  所以他想起這件事的時候
[00:08:24.300 --> 00:08:31.300]  他希望上帝的同在在這個京城,這個新的耶路撒冷
[00:08:31.300 --> 00:08:37.300]  所以他就想起上帝的約貴
[00:08:37.300 --> 00:08:39.300]  這裡看見愛神的人就是這樣
[00:08:39.300 --> 00:08:42.300]  他會想到神的事
[00:08:42.300 --> 00:08:45.300]  他不只是想自己的事,他會想到神的事
[00:08:45.300 --> 00:08:48.300]  他會想到神的國的事
[00:08:48.300 --> 00:08:51.300]  所以當他以色列國建立起來的時候
[00:08:51.300 --> 00:08:55.300]  他就想到這是上帝同在的國
[00:08:55.300 --> 00:08:58.300]  所以他想到神的國的事,想到神的家的事
[00:08:58.300 --> 00:09:01.300]  想到神的榮耀著想
[00:09:01.300 --> 00:09:04.300]  這個就叫做合神心意
[00:09:04.300 --> 00:09:07.300]  Heart after God's Heart
[00:09:07.300 --> 00:09:10.300]  他經常想到神的事
[00:09:10.300 --> 00:09:14.300]  他想到神的事,他就饒恕了他的敵人
[00:09:14.300 --> 00:09:19.300]  他想到神的事,神的國的時候,他就知道我們是同國的人
[00:09:19.300 --> 00:09:24.300]  他就去保守著蘇魯的疆
[00:09:24.300 --> 00:09:27.300]  所以他想到神的同在
[00:09:27.300 --> 00:09:30.300]  他就要將約貴來到耶路撒冷
[00:09:30.300 --> 00:09:34.300]  這個代表他一種的思想神、愛慕神
[00:09:34.300 --> 00:09:41.300]  和為神的國、神的家、神的榮耀的同在去設想
[00:09:41.300 --> 00:09:45.300]  說到約貴,我們知道為什麼這麼重要
[00:09:45.300 --> 00:09:49.300]  因為當時以色列剛剛成立
[00:09:49.300 --> 00:09:52.300]  從埃及出來成為一個以色列國
[00:09:52.300 --> 00:09:56.300]  當時還沒有分開大衛和蘇羅
[00:09:56.300 --> 00:09:59.300]  他們十二個支派成為一個國的時候
[00:09:59.300 --> 00:10:02.300]  神就吩咐摩西要建會幕
[00:10:02.300 --> 00:10:04.300]  大家記得嗎?
[00:10:04.300 --> 00:10:08.300]  要建會幕代表以瑤華為中心的地方
[00:10:08.300 --> 00:10:12.300]  所有紮營的地方就圍著會幕來紮營
[00:10:12.300 --> 00:10:17.300]  他們要起行的時候就按照次序來起行
[00:10:17.300 --> 00:10:19.300]  約貴就被抬去
[00:10:19.300 --> 00:10:23.300]  約貴停在那裡,那些紮營又再圍著他
[00:10:23.300 --> 00:10:26.300]  以約貴為中心來紮營
[00:10:26.300 --> 00:10:29.300]  所以約貴就代表神是他們的中心
[00:10:29.300 --> 00:10:32.300]  是他們敬拜的對象,和列國不同
[00:10:32.300 --> 00:10:35.300]  因為他們成為一個新的國度
[00:10:35.300 --> 00:10:38.300]  《出埃及記》第19章說到神說
[00:10:38.300 --> 00:10:42.300]  我帶你們出埃及要成為一個新的國度
[00:10:42.300 --> 00:10:47.300]  所以神在西禮山吩咐摩西建會幕
[00:10:47.300 --> 00:10:50.300]  各樣的器皿,各樣的設施
[00:10:50.300 --> 00:10:53.300]  每樣都代表一種神聖的意義
[00:10:53.300 --> 00:10:57.300]  而且當我們讀希伯來書新約的時候
[00:10:57.300 --> 00:11:01.300]  我們就知道它有預表基督的意思
[00:11:01.300 --> 00:11:05.300]  這裡我們可以看到神的榮光
[00:11:05.300 --> 00:11:09.300]  約貴是這樣的,大家有沒有見過那些模型
[00:11:09.300 --> 00:11:11.300]  我辦公室有一個小模型
[00:11:11.300 --> 00:11:14.300]  如果你們喜歡仔細研究可以來我辦公室看看
[00:11:14.300 --> 00:11:18.300]  這個就是約貴
[00:11:18.300 --> 00:11:20.300]  上面就是基路伯
[00:11:20.300 --> 00:11:24.300]  剛才說過,以基路伯遮蔽的約貴
[00:11:24.300 --> 00:11:27.300]  這個就是代表一個施恩座
[00:11:27.300 --> 00:11:29.300]  所以剛才他們祈禱的時候
[00:11:29.300 --> 00:11:32.300]  靠著我們耶穌基督這位大祭司
[00:11:32.300 --> 00:11:34.300]  來到神的施恩座前
[00:11:34.300 --> 00:11:36.300]  就是這個意思
[00:11:36.300 --> 00:11:38.300]  所以來到他的施恩座前
[00:11:38.300 --> 00:11:44.300]  下面就是這個約貴裏面可以裝東西的一個櫃
[00:11:44.300 --> 00:11:46.300]  所以這個就是約貴
[00:11:46.300 --> 00:11:51.300]  所以我們看到這個弓
[00:11:51.300 --> 00:11:55.300]  就是穿著這條棍
[00:11:55.300 --> 00:11:59.300]  有個圈,兩邊是一樣的
[00:11:59.300 --> 00:12:02.300]  所以代表約貴要做什麼?
[00:12:02.300 --> 00:12:04.300]  要抬的
[00:12:04.300 --> 00:12:06.300]  誰抬?
[00:12:06.300 --> 00:12:08.300]  祭司抬
[00:12:08.300 --> 00:12:12.300]  所以他們每逢在會望紮營去別的地方
[00:12:12.300 --> 00:12:15.300]  他就用海狗皮包著約貴
[00:12:15.300 --> 00:12:18.300]  然後祭司就在四個祭司前後左右
[00:12:18.300 --> 00:12:20.300]  抬約貴
[00:12:20.300 --> 00:12:22.300]  這個就是神的指示
[00:12:22.300 --> 00:12:25.300]  那麼約貴裏面有什麼?
[00:12:25.300 --> 00:12:27.300]  約貴裏面有法板
[00:12:27.300 --> 00:12:30.300]  有十戒法板
[00:12:30.300 --> 00:12:33.300]  這個希伯來書給我們看見了
[00:12:33.300 --> 00:12:36.300]  還有亞倫所發覺的象
[00:12:36.300 --> 00:12:38.300]  代表神的揀選
[00:12:38.300 --> 00:12:41.300]  神揀選祭司來做這些聖職
[00:12:41.300 --> 00:12:45.300]  然後這個就是馬拿
[00:12:45.300 --> 00:12:47.300]  代表神的供應
[00:12:47.300 --> 00:12:49.300]  代表他們在四十年曠野裏
[00:12:49.300 --> 00:12:53.300]  天降馬拿,餵養他們每日的靈糧
[00:12:53.300 --> 00:12:55.300]  每日肉身的糧食
[00:12:55.300 --> 00:12:57.300]  今天我們就用這個馬拿
[00:12:57.300 --> 00:12:59.300]  在約翰福音第六章
[00:12:59.300 --> 00:13:01.300]  耶穌代表這個就是我的血,我的肉
[00:13:01.300 --> 00:13:05.300]  所以今天我們這個就代表是真糧
[00:13:05.300 --> 00:13:09.300]  所以約翰福音第六章就講到生命的糧
[00:13:09.300 --> 00:13:11.300]  我們的教會就是從這個起來
[00:13:11.300 --> 00:13:14.300]  所以我們這裏就看見
[00:13:14.300 --> 00:13:18.300]  這個代表著神的同在
[00:13:18.300 --> 00:13:23.300]  這個藥櫃上面是私恩座
[00:13:23.300 --> 00:13:25.300]  本來就是神的審判
[00:13:25.300 --> 00:13:29.300]  但是因為基督派都遮掩了他們的身體
[00:13:29.300 --> 00:13:31.300]  遮掩了他們的眼睛
[00:13:31.300 --> 00:13:33.300]  在二賽書第六章給我們知道
[00:13:33.300 --> 00:13:35.300]  代表神的榮耀
[00:13:35.300 --> 00:13:37.300]  他們不可以親眼地看
[00:13:37.300 --> 00:13:39.300]  但同時間是一個私恩座
[00:13:39.300 --> 00:13:41.300]  代表著神向他的百姓私恩
[00:13:41.300 --> 00:13:44.300]  所以為什麼是預表基督的意思
[00:13:44.300 --> 00:13:47.300]  所以我們看到這個就是神的恩典
[00:13:47.300 --> 00:13:55.300]  覆蓋著他的審判的真實
[00:13:55.300 --> 00:13:58.300]  所以我們見到這個就是藥櫃
[00:13:58.300 --> 00:14:06.300]  所以藥櫃當時就是被摩西領袖指示建立了
[00:14:06.300 --> 00:14:10.300]  後來以色列人過約旦河
[00:14:10.300 --> 00:14:13.300]  約旦河就經過了約旦河進入迦南
[00:14:13.300 --> 00:14:19.300]  所以在約書記我們見到他們抬藥櫃過約旦河
[00:14:19.300 --> 00:14:21.300]  經過約旦河
[00:14:21.300 --> 00:14:23.300]  當時還是用祭司抬的
[00:14:23.300 --> 00:14:26.300]  但是後來到了三維基上
[00:14:26.300 --> 00:14:30.300]  我們發覺這個靈性越來越低落
[00:14:30.300 --> 00:14:34.300]  他們經過了事先幾百年的時候
[00:14:34.300 --> 00:14:37.300]  靈性就越來越差
[00:14:37.300 --> 00:14:41.300]  想到一個方法去打非利士人的時候
[00:14:41.300 --> 00:14:44.300]  藥櫃竟然被擄去
[00:14:44.300 --> 00:14:47.300]  因為他們把藥櫃抬出去
[00:14:47.300 --> 00:14:49.300]  以為靠著藥櫃
[00:14:49.300 --> 00:14:52.300]  神的同在我們就得勝了
[00:14:52.300 --> 00:14:56.300]  但其實神不是專注在物質的藥櫃
[00:14:56.300 --> 00:14:59.300]  神的同在不是整一件東西出來
[00:14:59.300 --> 00:15:02.300]  好像今天有些人掛十字架
[00:15:02.300 --> 00:15:05.300]  拿本聖經趕鬼
[00:15:05.300 --> 00:15:07.300]  不是因為物質
[00:15:07.300 --> 00:15:11.300]  是因為我們對這件事的認識和信心
[00:15:11.300 --> 00:15:14.300]  所以藥櫃是代表神的同在
[00:15:14.300 --> 00:15:16.300]  神的審判和神的恩典
[00:15:16.300 --> 00:15:20.300]  神的供應 神的揀選 神的律法
[00:15:20.300 --> 00:15:25.300]  但不是物質讓他們勝過非利士人
[00:15:25.300 --> 00:15:27.300]  當時有個錯誤的觀念
[00:15:27.300 --> 00:15:30.300]  好像他們指示神做事
[00:15:30.300 --> 00:15:32.300]  抬藥櫃出去就贏了
[00:15:32.300 --> 00:15:34.300]  抬藥櫃出去 神你幫我們打吧
[00:15:34.300 --> 00:15:37.300]  結果神要他們學好心的功課
[00:15:37.300 --> 00:15:41.300]  連藥櫃都被擄去
[00:15:41.300 --> 00:15:43.300]  所以今天我們做基督徒
[00:15:43.300 --> 00:15:47.300]  很多時候有些人認為
[00:15:47.300 --> 00:15:50.300]  信耶穌你要答應我某件事
[00:15:50.300 --> 00:15:51.300]  那我就信了
[00:15:51.300 --> 00:15:54.300]  或者你怎樣聽我祈禱
[00:15:54.300 --> 00:15:56.300]  那我就繼續信了
[00:15:56.300 --> 00:15:59.300]  好像我們指示神
[00:15:59.300 --> 00:16:01.300]  不是我們敬畏神的心
[00:16:01.300 --> 00:16:02.300]  認為信福神
[00:16:02.300 --> 00:16:06.300]  讓神在我們人生當中居首位
[00:16:06.300 --> 00:16:08.300]  我們要聽祂的命
[00:16:08.300 --> 00:16:13.300]  反過來有些時候我們叫神聽我們講
[00:16:13.300 --> 00:16:15.300]  敬畏神的心就是這裡看見
[00:16:15.300 --> 00:16:18.300]  就是祂讓神的主權
[00:16:18.300 --> 00:16:21.300]  祂的公義 祂的審判 祂的律法
[00:16:21.300 --> 00:16:23.300]  來定準我們的道路
[00:16:23.300 --> 00:16:25.300]  不是用我們支配神
[00:16:25.300 --> 00:16:28.300]  當時以色列人的靈性越來越差
[00:16:28.300 --> 00:16:30.300]  靈性就是他們與神的關係疏落
[00:16:30.300 --> 00:16:33.300]  他們以為把藥櫃擡出去就代表可以得勝
[00:16:33.300 --> 00:16:37.300]  這種就是錯誤的屬靈觀念
[00:16:37.300 --> 00:16:40.300]  我們有時候會有這個危險
[00:16:40.300 --> 00:16:43.300]  我們以為我們去叫神做事
[00:16:43.300 --> 00:16:47.300]  不是神去吩咐我們
[00:16:47.300 --> 00:16:51.300]  大家知道什麼叫Blending Machine
[00:16:51.300 --> 00:16:53.300]  就是你喜歡投錢進去
[00:16:53.300 --> 00:16:55.300]  你就按一下按鈕
[00:16:55.300 --> 00:16:57.300]  按那個按鈕出來
[00:16:57.300 --> 00:16:59.300]  我們有時候都會這樣
[00:16:59.300 --> 00:17:02.300]  我想要這個按個按鈕
[00:17:02.300 --> 00:17:04.300]  神就給我這個
[00:17:04.300 --> 00:17:07.300]  有個笑話可能大家不知道有沒有聽過
[00:17:07.300 --> 00:17:09.300]  有個人對神說
[00:17:09.300 --> 00:17:11.300]  如果你是真神
[00:17:11.300 --> 00:17:13.300]  神說當然我是真神
[00:17:13.300 --> 00:17:15.300]  請你回答我
[00:17:15.300 --> 00:17:19.300]  一千萬個世紀對你來說有多長
[00:17:19.300 --> 00:17:22.300]  一千萬個世紀對你來說有多長
[00:17:22.300 --> 00:17:24.300]  上帝就回答他
[00:17:24.300 --> 00:17:29.300]  好像一秒鐘那麼短
[00:17:29.300 --> 00:17:31.300]  這個人就很聰明
[00:17:31.300 --> 00:17:37.300]  他說一千萬元對你來說有多少
[00:17:37.300 --> 00:17:39.300]  神就對他說
[00:17:39.300 --> 00:17:44.300]  一千萬元對你來說就好像一毫子
[00:17:44.300 --> 00:17:48.300]  接著那個人就怎樣跟神說
[00:17:48.300 --> 00:17:50.300]  神說如果你是真神
[00:17:50.300 --> 00:17:57.300]  請你給我你的一毫子
[00:17:57.300 --> 00:18:00.300]  真是說神是真神
[00:18:00.300 --> 00:18:04.300]  所以我要你的東西請你給我
[00:18:04.300 --> 00:18:06.300]  上帝怎樣跟他說
[00:18:06.300 --> 00:18:09.300]  上帝說可以辦得到
[00:18:09.300 --> 00:18:21.300]  不過請你等我的一秒鐘
[00:18:21.300 --> 00:18:24.300]  我們時常都用我們自己認為的東西
[00:18:24.300 --> 00:18:29.300]  但我們沒有想到神他認為甚麼
[00:18:29.300 --> 00:18:32.300]  很多時候我們勸人信主
[00:18:32.300 --> 00:18:35.300]  或者勸他們怎樣愛神
[00:18:35.300 --> 00:18:37.300]  有時都無動於衷
[00:18:37.300 --> 00:18:40.300]  勸他講得聲嘶力竭
[00:18:40.300 --> 00:18:46.300]  都是當你發了瘋
[00:18:46.300 --> 00:18:50.300]  但是神雖是慈愛
[00:18:50.300 --> 00:18:52.300]  但腳是可敬可佩
[00:18:52.300 --> 00:18:55.300]  他是真神所以不是由我們操縱
[00:18:55.300 --> 00:18:57.300]  反過來我們應該有一個敬畏的心
[00:18:57.300 --> 00:18:59.300]  信服他
[00:18:59.300 --> 00:19:02.300]  我們要來向他敬拜
[00:19:02.300 --> 00:19:06.300]  不是經常照我們自己的想法
[00:19:06.300 --> 00:19:08.300]  聖經怎樣說
[00:19:08.300 --> 00:19:10.300]  神怎樣說
[00:19:10.300 --> 00:19:12.300]  我們就應該去信服
[00:19:12.300 --> 00:19:16.300]  這不是我們支配神
[00:19:16.300 --> 00:19:20.300]  因為我們不可以用我們的衡量去衡量神
[00:19:20.300 --> 00:19:23.300]  要用神的衡量去衡量我們
[00:19:23.300 --> 00:19:25.300]  所以結果我們見到
[00:19:25.300 --> 00:19:28.300]  菲律賓人把櫃子抬到他們的神廟
[00:19:28.300 --> 00:19:32.300]  這代表神的耶和華神
[00:19:32.300 --> 00:19:34.300]  抬來我們的神廟
[00:19:34.300 --> 00:19:36.300]  到底有什麼厲害
[00:19:36.300 --> 00:19:38.300]  結果第二天
[00:19:38.300 --> 00:19:40.300]  他們所有的大菌廟的偶像
[00:19:40.300 --> 00:19:42.300]  全部倒塌
[00:19:42.300 --> 00:19:44.300]  他們才知道
[00:19:44.300 --> 00:19:47.300]  這原來是興萬不得的上帝
[00:19:47.300 --> 00:19:51.300]  他連大菌廟的偶像的手腳都斷了
[00:19:51.300 --> 00:19:54.300]  然後還要向下躺下
[00:19:54.300 --> 00:19:56.300]  沒有眼睛看
[00:19:56.300 --> 00:19:58.300]  蓋在地上
[00:19:58.300 --> 00:20:00.300]  他們才知道原來我們拜的偶像
[00:20:00.300 --> 00:20:02.300]  相比耶和華神
[00:20:02.300 --> 00:20:04.300]  真是無可比喻
[00:20:04.300 --> 00:20:07.300]  發覺這位才是可敬的上帝
[00:20:07.300 --> 00:20:10.300]  所以連菲律賓人都生出敬畏的心
[00:20:10.300 --> 00:20:12.300]  他們不單止這樣
[00:20:12.300 --> 00:20:16.300]  令到他們全部的農作物受損害
[00:20:16.300 --> 00:20:20.300]  老鼠咬死了他們的農作物
[00:20:20.300 --> 00:20:22.300]  他們有些人驚慌過度
[00:20:22.300 --> 00:20:24.300]  甚至嚇死
[00:20:24.300 --> 00:20:26.300]  所以這就是當時菲律賓人在三國語記上
[00:20:26.300 --> 00:20:30.300]  第四章至第六章的記載
[00:20:30.300 --> 00:20:33.300]  結果菲律賓人說不要搞了
[00:20:33.300 --> 00:20:36.300]  麻煩把藥櫃運走
[00:20:36.300 --> 00:20:39.300]  所以他們就把他們的方法
[00:20:39.300 --> 00:20:42.300]  他們一向運東西都是用牛車運
[00:20:42.300 --> 00:20:44.300]  所以就把藥櫃放在牛車上
[00:20:44.300 --> 00:20:48.300]  然後把牛趕回以色列的境
[00:20:48.300 --> 00:20:51.300]  不要離開我們菲律賓地
[00:20:51.300 --> 00:20:54.300]  結果牛車帶著藥櫃
[00:20:54.300 --> 00:20:57.300]  去到一個地方叫做白氏墨
[00:20:57.300 --> 00:21:00.300]  當時的人就很好奇
[00:21:00.300 --> 00:21:03.300]  打開藥櫃看看裏面有什麼
[00:21:03.300 --> 00:21:06.300]  結果不打藥只可以一打
[00:21:06.300 --> 00:21:08.300]  又觸犯上帝
[00:21:08.300 --> 00:21:10.300]  那裏其實第一次已經看到
[00:21:10.300 --> 00:21:13.300]  他們死了70人
[00:21:13.300 --> 00:21:15.300]  所以在這個教佛裏面
[00:21:15.300 --> 00:21:19.300]  東美藥櫃停了在阿彼納達加20年
[00:21:19.300 --> 00:21:22.300]  現在再運出來
[00:21:22.300 --> 00:21:27.300]  烏薩又犯同一個錯誤
[00:21:27.300 --> 00:21:30.300]  擅自捉摸藥櫃
[00:21:30.300 --> 00:21:32.300]  所以我們看到
[00:21:32.300 --> 00:21:34.300]  歷史給我們看見
[00:21:34.300 --> 00:21:35.300]  無論是菲律賓人也好
[00:21:35.300 --> 00:21:36.300]  以色列人也好
[00:21:36.300 --> 00:21:37.300]  白氏墨也好
[00:21:37.300 --> 00:21:39.300]  阿彼納達加也好
[00:21:39.300 --> 00:21:42.300]  上帝是興萬不得的
[00:21:42.300 --> 00:21:46.300]  所以當大衛看到的時候
[00:21:46.300 --> 00:21:48.300]  他就生出敬畏的心
[00:21:48.300 --> 00:21:50.300]  這種因著愛神
[00:21:50.300 --> 00:21:53.300]  而對神有更準確的認識
[00:21:53.300 --> 00:21:55.300]  就是這種敬畏神
[00:21:55.300 --> 00:21:57.300]  興萬不得的心
[00:21:57.300 --> 00:21:59.300]  上次有解釋過
[00:21:59.300 --> 00:22:02.300]  有些學者認為
[00:22:02.300 --> 00:22:05.300]  阿彼納達加裏邊這兩個神棍仔
[00:22:05.300 --> 00:22:07.300]  差不多和藥櫃一起長大
[00:22:07.300 --> 00:22:09.300]  在那裏停了20年
[00:22:09.300 --> 00:22:12.300]  不止,可能超過20年
[00:22:12.300 --> 00:22:14.300]  所以自小看著
[00:22:14.300 --> 00:22:16.300]  此屬邁屬
[00:22:16.300 --> 00:22:18.300]  個個都不摸燈
[00:22:18.300 --> 00:22:20.300]  我就可以摸
[00:22:20.300 --> 00:22:22.300]  雖然摸他的藥櫃
[00:22:22.300 --> 00:22:24.300]  不是一個壞的動機
[00:22:24.300 --> 00:22:27.300]  但是事實上有一種驕傲
[00:22:27.300 --> 00:22:31.300]  和一種不認識上帝的聖潔的心
[00:22:31.300 --> 00:22:33.300]  更加沒有遵行神的律法
[00:22:33.300 --> 00:22:36.300]  這種做法也是惹神發怒
[00:22:36.300 --> 00:22:40.300]  結果被他們學了一個很嚴厲的功課
[00:22:40.300 --> 00:22:44.300]  誣殺即場被神擊殺而死
[00:22:44.300 --> 00:22:46.300]  所以這不是一朝一日
[00:22:46.300 --> 00:22:49.300]  如果看回前文後
[00:22:49.300 --> 00:22:51.300]  就發覺不是一時間的事
[00:22:51.300 --> 00:22:54.300]  他們經歷了超過20年
[00:22:54.300 --> 00:22:57.300]  他們慢慢放鬆
[00:22:57.300 --> 00:23:00.300]  慢慢對藥櫃覺得不重要
