
[00:00:00.000 --> 00:00:08.000]  大兄姊妹平安 昨晚睡得好嗎
[00:04:08.000 --> 00:04:12.000]  城牆不是已經建好嗎
[00:04:12.000 --> 00:04:16.000]  獻城禮不是已經完成了嗎
[00:04:16.000 --> 00:04:22.000]  復興不是已經來到以色列當中了嗎
[00:04:22.000 --> 00:04:25.000]  其實對於當時的百姓來說
[00:04:25.000 --> 00:04:28.000]  他們所認為的復興是甚麼
[00:04:28.000 --> 00:04:31.000]  就是城牆重建了
[00:04:31.000 --> 00:04:35.000]  他們的耶路撒冷可以得到保護
[00:04:35.000 --> 00:04:37.000]  他們的生命有保障
[00:04:37.000 --> 00:04:40.000]  他們的生命有供給
[00:04:40.000 --> 00:04:43.000]  這個對他們來說是他們所認為的復興
[00:04:43.000 --> 00:04:46.000]  他們以為能夠完成城牆的興建
[00:04:46.000 --> 00:04:49.000]  就是完成了一個很偉大的工程
[00:04:49.000 --> 00:04:51.000]  但今天我們看《尼希米記》
[00:04:51.000 --> 00:04:53.000]  神卻要讓我們明白
[00:04:53.000 --> 00:04:57.000]  真正的復興不單只是在講城牆的建立
[00:04:57.000 --> 00:05:01.000]  而是更加在講神在我們人生命當中
[00:05:01.000 --> 00:05:03.000]  重新去掌權
[00:05:03.000 --> 00:05:08.000]  這是神更加關心、更加重視的復興
[00:05:08.000 --> 00:05:10.000]  所以《尼希米記》的焦點
[00:05:10.000 --> 00:05:14.000]  從來不只是在講我們要重建城牆
[00:05:14.000 --> 00:05:16.000]  重建耶路撒冷
[00:05:16.000 --> 00:05:20.000]  而是在講重建神的百姓他們的生命
[00:05:20.000 --> 00:05:22.000]  外在城牆的重建
[00:05:22.000 --> 00:05:25.000]  只需要五十二天就能夠完成
[00:05:25.000 --> 00:05:31.000]  但內在的更新是一生之久的功課
[00:05:31.000 --> 00:05:35.000]  我們的生命是需要不斷地被神去更新
[00:05:35.000 --> 00:05:38.000]  以至我們的生命真的能夠得著復興
[00:05:38.000 --> 00:05:41.000]  可能我們和以色列人都很相似
[00:05:41.000 --> 00:05:44.000]  我們以為的復興都是一些很外在的
[00:05:44.000 --> 00:05:46.000]  就是以為復興
[00:05:46.000 --> 00:05:48.000]  譬如我們以為的就是
[00:05:48.000 --> 00:05:52.000]  我們在農華國搬到去榮輝新城
[00:05:52.000 --> 00:05:56.000]  我們有一個更新、一個更大的地方
[00:05:56.000 --> 00:05:58.000]  我們教會就會復興
[00:05:58.000 --> 00:06:01.000]  我們教會以為的就是教會多了人
[00:06:01.000 --> 00:06:03.000]  多些人回來,教會有增長
[00:06:03.000 --> 00:06:05.000]  那就是教會復興了
[00:06:05.000 --> 00:06:07.000]  我們也以為的就是
[00:06:07.000 --> 00:06:09.000]  教會不斷有事工
[00:06:09.000 --> 00:06:11.000]  一個事工又接一個事工
[00:06:11.000 --> 00:06:12.000]  一個事工又接一個事工
[00:06:12.000 --> 00:06:13.000]  很多聚會
[00:06:13.000 --> 00:06:15.000]  我們就覺得教會很復興了
[00:06:15.000 --> 00:06:17.000]  或者可能我們有聚會當中
[00:06:17.000 --> 00:06:18.000]  我們回來大家都很熱鬧
[00:06:18.000 --> 00:06:20.000]  我們又覺得很復興了
[00:06:20.000 --> 00:06:22.000]  又或者可能我們有些問題
[00:06:22.000 --> 00:06:23.000]  我們需要去處理的
[00:06:23.000 --> 00:06:25.000]  我們去解決到
[00:06:25.000 --> 00:06:27.000]  我們又覺得教會是復興了
[00:06:27.000 --> 00:06:29.000]  現在近來有很多問題我們要面對
[00:06:29.000 --> 00:06:31.000]  我們又要
[00:06:31.000 --> 00:06:33.000]  可能有些維修
[00:06:33.000 --> 00:06:35.000]  有些工程
[00:06:35.000 --> 00:06:37.000]  這一兩個多月
[00:06:37.000 --> 00:06:39.000]  我們就要面對冷氣的問題
[00:06:39.000 --> 00:06:41.000]  所以如果你九點回來
[00:06:41.000 --> 00:06:44.000]  你就會差點被迫死
[00:06:44.000 --> 00:06:46.000]  所以我們都在面對這些問題
[00:06:46.000 --> 00:06:49.000]  我們都會以為可能解決了這些問題
[00:06:49.000 --> 00:06:51.000]  可能教會就得到復興了
[00:06:51.000 --> 00:06:53.000]  但是神告訴我們
[00:06:53.000 --> 00:06:55.000]  原來神更加看重的復興
[00:06:55.000 --> 00:06:58.000]  不單止外在的事情去處理了
[00:06:58.000 --> 00:07:00.000]  去解決了
[00:07:00.000 --> 00:07:02.000]  見到外在的這些東西
[00:07:02.000 --> 00:07:04.000]  有一些增長的徵狀
[00:07:04.000 --> 00:07:06.000]  神告訴我們
[00:07:06.000 --> 00:07:08.000]  祂更加看重的復興是說
[00:07:08.000 --> 00:07:10.000]  究竟我們這一班神的子民
[00:07:10.000 --> 00:07:12.000]  我們屬神的人
[00:07:12.000 --> 00:07:14.000]  我們的生命究竟有沒有改變
[00:07:14.000 --> 00:07:16.000]  神究竟是不是有在我們生命裏面
[00:07:16.000 --> 00:07:18.000]  重新去掌權
[00:07:18.000 --> 00:07:20.000]  我們是不是一班都去順服神的話的人
[00:07:20.000 --> 00:07:22.000]  我們有沒有持續去
[00:07:22.000 --> 00:07:25.000]  順服神去更新我們的生命呢
[00:07:25.000 --> 00:07:30.000]  這個才是神更加看重的復興
[00:07:30.000 --> 00:07:34.000]  所以尼米提出了三個更新
[00:07:34.000 --> 00:07:37.000]  第一個更新是分別為聖的生命
[00:07:37.000 --> 00:07:39.000]  第二個更新是
[00:07:39.000 --> 00:07:42.000]  敬拜和安息的生活
[00:07:42.000 --> 00:07:44.000]  更加更新的是
[00:07:44.000 --> 00:07:47.000]  順服神話語的心
[00:07:47.000 --> 00:07:49.000]  我們先去看經文
[00:07:49.000 --> 00:07:54.000]  尼米去提出一個分別為聖的生命的更新
[00:07:54.000 --> 00:07:56.000]  當時經文第十三章
[00:07:56.000 --> 00:07:58.000]  一開始我們會見到
[00:07:58.000 --> 00:08:01.000]  百姓再次去聽律法
[00:08:01.000 --> 00:08:03.000]  我們就這樣看經文
[00:08:03.000 --> 00:08:05.000]  我們見不到有些什麼
[00:08:05.000 --> 00:08:09.000]  但經文其實表達的意思是
[00:08:09.000 --> 00:08:12.000]  百姓當他們再次去聽律法的時候
[00:08:12.000 --> 00:08:14.000]  他們才重新發現
[00:08:14.000 --> 00:08:16.000]  原來神對他們這班百姓
[00:08:16.000 --> 00:08:18.000]  這班神的子民是有要求的
[00:08:18.000 --> 00:08:21.000]  要求他們成為一個聖義的群體
[00:08:21.000 --> 00:08:24.000]  就是他們不要讓阿滿人和摩洛人
[00:08:24.000 --> 00:08:27.000]  去進入神的會
[00:08:27.000 --> 00:08:29.000]  弟兄姊妹
[00:08:29.000 --> 00:08:30.000]  這裏是在說什麼呢
[00:08:30.000 --> 00:08:32.000]  原來是在說神的吩咐
[00:08:32.000 --> 00:08:34.000]  他們是知道的
[00:08:34.000 --> 00:08:36.000]  神的吩咐他們是聽過的
[00:08:36.000 --> 00:08:40.000]  但他們似乎好像忘記了
[00:08:40.000 --> 00:08:46.000]  好像對神的吩咐輕忽了
[00:08:46.000 --> 00:08:49.000]  面對著這個律法的吩咐
[00:08:49.000 --> 00:08:51.000]  他們都有一個很好的回應
[00:08:51.000 --> 00:08:54.000]  他們就馬上與一切的閒雜人
[00:08:54.000 --> 00:08:57.000]  所以說其實不單止有外邦人在他們中間
[00:08:57.000 --> 00:08:59.000]  還有一些閒雜的人
[00:08:59.000 --> 00:09:02.000]  可能來自不同的國家也說不定
[00:09:02.000 --> 00:09:06.000]  在這裏要強調的
[00:09:06.000 --> 00:09:10.000]  他們不可以讓阿滿人和摩洛人進入神的會
[00:09:10.000 --> 00:09:12.000]  和要和這些閒雜人絕交
[00:09:12.000 --> 00:09:15.000]  不是在說一種種族隔離的問題
[00:09:15.000 --> 00:09:20.000]  而是在說一個信仰的分別
[00:09:20.000 --> 00:09:23.000]  然後經文交代了一個原因
[00:09:23.000 --> 00:09:28.000]  他說阿滿人和摩洛人當初沒有去迎接摩西和以色列
[00:09:28.000 --> 00:09:31.000]  還竟然僱用巴蘭去就坐以色列人
[00:09:31.000 --> 00:09:35.000]  神的介入使得就坐變為祝福
[00:09:35.000 --> 00:09:37.000]  如果你想了解這段歷史
[00:09:37.000 --> 00:09:42.000]  你可以回去看文數記22-24章
[00:09:42.000 --> 00:09:45.000]  阿滿人和摩洛人最大的問題
[00:09:45.000 --> 00:09:47.000]  不單止是他們不接受神
[00:09:47.000 --> 00:09:50.000]  更加他們是與神為敵
[00:09:50.000 --> 00:09:54.000]  但竟然今天以色列人容許這些與神為敵的人
[00:09:54.000 --> 00:09:58.000]  去進入神的會
[00:09:58.000 --> 00:10:00.000]  而當以色列人聽到這個律法
[00:10:00.000 --> 00:10:04.000]  他們就和那些住在耶路撒冷的外邦人分別出來
[00:10:04.000 --> 00:10:07.000]  他們不再被外邦人的影響同化
[00:10:07.000 --> 00:10:13.000]  但為什麼以色列人不可以和外邦人有來往
[00:10:13.000 --> 00:10:16.000]  最大的原因不是因為種族問題
[00:10:16.000 --> 00:10:19.000]  而是因為信仰的問題
[00:10:19.000 --> 00:10:23.000]  所以之後你會看到他們更加會說到通婚的問題
[00:10:23.000 --> 00:10:26.000]  和外邦人的問題
[00:10:26.000 --> 00:10:30.000]  所以我們看到大祭司以利亞實
[00:10:30.000 --> 00:10:33.000]  他竟然容許阿滿人多比亞
[00:10:33.000 --> 00:10:36.000]  這位當初極力反對他建造城牆的人
[00:10:36.000 --> 00:10:40.000]  去住在聖殿的庫房
[00:10:40.000 --> 00:10:44.000]  剛才你有沒有看到經文
[00:10:44.000 --> 00:10:49.000]  我不知道你讀的時候是否已經很努力地讀
[00:10:49.000 --> 00:10:53.000]  所以沒有特別看到經文的內容
[00:10:53.000 --> 00:10:55.000]  剛才經文說給我們聽
[00:10:55.000 --> 00:10:59.000]  讓外邦人住進去聖殿的地方
[00:10:59.000 --> 00:11:01.000]  那個房間那個大屋
[00:11:01.000 --> 00:11:03.000]  本身是用來裝什麼的
[00:11:03.000 --> 00:11:05.000]  大家有沒有留意
[00:11:05.000 --> 00:11:09.000]  是用來獻授祭祀的東西
[00:11:09.000 --> 00:11:15.000]  是用來獻祭工作的一切物品
[00:11:15.000 --> 00:11:19.000]  第一點我們可以想像得到
[00:11:19.000 --> 00:11:22.000]  以色列人特別是祭司
[00:11:22.000 --> 00:11:24.000]  他們竟然墮落到一個地步
[00:11:24.000 --> 00:11:29.000]  是容讓他們本來用來獻祭的地方
[00:11:29.000 --> 00:11:33.000]  現在給一個外邦人去住在裡面
[00:11:33.000 --> 00:11:37.000]  所以這裡不是單單說一個管理的問題
[00:11:37.000 --> 00:11:43.000]  更加是在說一個宋人界線失守的問題
[00:11:43.000 --> 00:11:47.000]  他已經沒有理會神的吩咐
[00:11:47.000 --> 00:11:50.000]  對敬拜更加輕率
[00:11:50.000 --> 00:11:52.000]  然後尼希米的回應是
[00:11:52.000 --> 00:11:54.000]  他立即去結證聖殿
[00:11:54.000 --> 00:11:58.000]  將他們的家具全部丟出來
[00:11:58.000 --> 00:12:00.000]  尼希米在這裡不是出於個人的喜好
[00:12:00.000 --> 00:12:02.000]  而是因為他知道
[00:12:02.000 --> 00:12:08.000]  神的殿必須屬於神
[00:12:08.000 --> 00:12:13.000]  所以屬神的人要和外邦人分別為聖
[00:12:13.000 --> 00:12:15.000]  以色列人他們違背文約
[00:12:15.000 --> 00:12:17.000]  尼希米就指出
[00:12:17.000 --> 00:12:19.000]  發生這事的時候
[00:12:19.000 --> 00:12:21.000]  尼希米是身處在皇宮
[00:12:21.000 --> 00:12:22.000]  過了多天
[00:12:22.000 --> 00:12:23.000]  當他回到耶路撒冷
[00:12:23.000 --> 00:12:25.000]  才知道多比亞這件事
[00:12:25.000 --> 00:12:28.000]  經文形容尼希米是怎樣
[00:12:28.000 --> 00:12:30.000]  他去到一個路不可結的程度
[00:12:30.000 --> 00:12:34.000]  你可以想像到當時發生了什麼事
[00:12:34.000 --> 00:12:38.000]  尼希米走轉背回到皇宮
[00:12:38.000 --> 00:12:40.000]  你不要以為回到皇宮很長時間
[00:12:40.000 --> 00:12:42.000]  只過了幾天
[00:12:42.000 --> 00:12:44.000]  這群人又怎樣
[00:12:44.000 --> 00:12:46.000]  又重蹈覆轍
[00:12:46.000 --> 00:12:49.000]  又繼續離棄神
[00:12:49.000 --> 00:12:51.000]  沒有去聽神的吩咐
[00:12:51.000 --> 00:12:54.000]  走開了幾天
[00:12:54.000 --> 00:12:56.000]  好像我幫女兒溫書一樣
[00:12:56.000 --> 00:12:57.000]  盯著她的時候
[00:12:57.000 --> 00:12:59.000]  她就很專心溫書
[00:12:59.000 --> 00:13:01.000]  走一走到洗手間
[00:13:01.000 --> 00:13:03.000]  她就在看手機
[00:13:03.000 --> 00:13:07.000]  好像是這樣的情況
[00:13:07.000 --> 00:13:09.000]  因為尼希米也看到
[00:13:09.000 --> 00:13:11.000]  更重要的一個問題
[00:13:11.000 --> 00:13:14.000]  為什麼尼希米會去到一個路不可結的情況
[00:13:14.000 --> 00:13:17.000]  如果你看尼希米的前面
[00:13:17.000 --> 00:13:19.000]  九至十章提到
[00:13:19.000 --> 00:13:23.000]  原來以色列人不單止聽到神的吩咐
[00:13:23.000 --> 00:13:25.000]  知道神的標準
[00:13:25.000 --> 00:13:26.000]  知道神的要求
[00:13:26.000 --> 00:13:28.000]  以色列人更加在認罪之後
[00:13:28.000 --> 00:13:30.000]  簽了公約
[00:13:30.000 --> 00:13:34.000]  但竟然當尼希米離開耶路撒冷回到皇宮
[00:13:34.000 --> 00:13:36.000]  他們很快就怎樣
[00:13:36.000 --> 00:13:38.000]  就故態覆文
[00:13:38.000 --> 00:13:40.000]  就重蹈覆轍
[00:13:40.000 --> 00:13:42.000]  所以弟兄姊妹
[00:13:42.000 --> 00:13:44.000]  聖戰當時的光景是怎樣
[00:13:44.000 --> 00:13:48.000]  說了不代表會做
[00:13:48.000 --> 00:13:50.000]  就算簽了約
[00:13:50.000 --> 00:13:54.000]  也不代表他們有去做
[00:13:54.000 --> 00:14:00.000]  但弟兄姊妹這種狀況像不像我們
[00:14:00.000 --> 00:14:04.000]  神的吩咐我們知不知道
[00:14:04.000 --> 00:14:10.000]  可能很多我們都知道
[00:14:10.000 --> 00:14:12.000]  說了給我們聽
[00:14:12.000 --> 00:14:14.000]  但不代表我們會做
[00:14:14.000 --> 00:14:17.000]  不代表我們會做
[00:14:17.000 --> 00:14:19.000]  就算簽了約
[00:14:19.000 --> 00:14:21.000]  我們可能都經常和神納約
[00:14:21.000 --> 00:14:23.000]  但我們最後都沒有做
[00:14:23.000 --> 00:14:25.000]  弟兄姊妹
[00:14:25.000 --> 00:14:27.000]  年初的時候我們很習慣
[00:14:27.000 --> 00:14:30.000]  很多人都很喜歡和神納約
[00:14:30.000 --> 00:14:35.000]  弟兄姊妹你今年和神納了什麼約
[00:14:35.000 --> 00:14:39.000]  是不是每一天都有靈修
[00:14:39.000 --> 00:14:43.000]  是不是每一天都有讀經
[00:14:43.000 --> 00:14:45.000]  最經典很多人都會出現
[00:14:45.000 --> 00:14:49.000]  就是有人納至每一年都去讀經
[00:14:49.000 --> 00:14:52.000]  結果讀到出埃及記的時候
[00:14:52.000 --> 00:14:55.000]  永遠都出不到埃及
[00:14:55.000 --> 00:14:58.000]  還是甚至弟兄姊妹去到今時今日
[00:14:58.000 --> 00:15:01.000]  做了基督徒這麼多年
[00:15:01.000 --> 00:15:04.000]  都已經不再和神納約
[00:15:04.000 --> 00:15:06.000]  免得最後做不到
[00:15:06.000 --> 00:15:09.000]  我認識一個弟兄
[00:15:09.000 --> 00:15:14.000]  這個弟兄本身上班經常遲到
[00:15:14.000 --> 00:15:16.000]  每天都遲到
[00:15:16.000 --> 00:15:19.000]  有一年他在年初的時候
[00:15:19.000 --> 00:15:23.000]  就說今年納至每天上班都要準時
[00:15:23.000 --> 00:15:25.000]  不再遲到
[00:15:25.000 --> 00:15:30.000]  結果那一年他真的全年都上班準時
[00:15:30.000 --> 00:15:33.000]  沒有遲到過一天
[00:15:33.000 --> 00:15:36.000]  但當到第二年的時候
[00:15:36.000 --> 00:15:40.000]  他又開始每天都遲到
[00:15:40.000 --> 00:15:43.000]  遲到到一個地步就被人解僱了
[00:15:43.000 --> 00:15:45.000]  我就問他
[00:15:45.000 --> 00:15:50.000]  你上年不是納至每天都不遲到嗎
[00:15:50.000 --> 00:15:51.000]  他就說是呀
[00:15:51.000 --> 00:15:52.000]  上年而已
[00:15:52.000 --> 00:15:55.000]  今年沒有想過要納至
[00:15:55.000 --> 00:15:57.000]  弟兄姊妹
[00:15:57.000 --> 00:16:00.000]  我們是不是都好像以色列人一樣
[00:16:00.000 --> 00:16:03.000]  神可能都告訴我們他的吩咐
[00:16:03.000 --> 00:16:06.000]  但不代表我們會做
[00:16:06.000 --> 00:16:09.000]  就算我們和神納了約
[00:16:09.000 --> 00:16:11.000]  但我們最後還是沒有去跟
[00:16:11.000 --> 00:16:13.000]  沒有去做
[00:16:13.000 --> 00:16:15.000]  所以弟兄姊妹今天當我們看見
[00:16:15.000 --> 00:16:18.000]  當以色列人容讓
[00:16:18.000 --> 00:16:22.000]  外邦人住在聖殿裏面
[00:16:22.000 --> 00:16:27.000]  更將憲制的物品拿走
[00:16:27.000 --> 00:16:31.000]  他們容讓了一些不屬於神的東西
[00:16:31.000 --> 00:16:33.000]  擺在了神的聖殿當中
[00:16:33.000 --> 00:16:36.000]  同樣的弟兄姊妹
[00:16:36.000 --> 00:16:38.000]  我們都要思想的是
[00:16:38.000 --> 00:16:39.000]  在我們的生命裏頭
[00:16:39.000 --> 00:16:42.000]  其實我們有沒有一些原本都屬於神的位置
[00:16:42.000 --> 00:16:47.000]  我們擺了一些不屬於神的東西在裏面呢
[00:16:47.000 --> 00:16:50.000]  那些東西是甚麼來的呢
[00:16:50.000 --> 00:16:52.000]  是不是錢
[00:16:52.000 --> 00:16:55.000]  是不是成就
[00:16:55.000 --> 00:16:58.000]  是不是享樂
[00:16:58.000 --> 00:17:00.000]  權力
[00:17:00.000 --> 00:17:02.000]  你的面子
[00:17:02.000 --> 00:17:05.000]  甚至自我中心
[00:17:05.000 --> 00:17:07.000]  可能還有其他
[00:17:07.000 --> 00:17:10.000]  弟兄姊妹今天我們在說更新
[00:17:10.000 --> 00:17:13.000]  我們真的要希望
[00:17:13.000 --> 00:17:16.000]  在我們的生命裏頭能夠得到更新的時候
[00:17:16.000 --> 00:17:20.000]  是我們需要讓神在我們生命裏居首位
[00:17:20.000 --> 00:17:23.000]  當我們真的讓神居首位的時候
[00:17:23.000 --> 00:17:27.000]  我們生命才可以得到真正的更新
[00:17:27.000 --> 00:17:30.000]  我們的生命的更新才會開始
[00:17:30.000 --> 00:17:34.000]  然後再進一步
[00:17:34.000 --> 00:17:36.000]  尼希米他回來了
[00:17:36.000 --> 00:17:38.000]  他發現一件事就是
[00:17:38.000 --> 00:17:41.000]  那些人離開了聖殿
[00:17:41.000 --> 00:17:45.000]  聖殿的服侍幾乎停頓
[00:17:45.000 --> 00:17:47.000]  原因很簡單
[00:17:47.000 --> 00:17:48.000]  百姓沒有奉獻
[00:17:48.000 --> 00:17:50.000]  每個人只顧著甚麼呢
[00:17:50.000 --> 00:17:53.000]  只顧著太平
[00:17:53.000 --> 00:17:54.000]  城牆建好
[00:17:54.000 --> 00:17:56.000]  我們安全
[00:17:56.000 --> 00:17:58.000]  我們顧著自己的生活
[00:17:58.000 --> 00:18:01.000]  我們忽略了神的家
[00:18:01.000 --> 00:18:03.000]  尼希米責備那些班長
[00:18:03.000 --> 00:18:08.000]  他們為何離棄神的殿呢
[00:18:08.000 --> 00:18:10.000]  因為對於當時的人
[00:18:10.000 --> 00:18:14.000]  神已經不再是優先
[00:18:14.000 --> 00:18:16.000]  奉獻停止
[00:18:16.000 --> 00:18:18.000]  侍奉到停止
[00:18:18.000 --> 00:18:21.000]  敬拜變成很次要的東西
[00:18:21.000 --> 00:18:24.000]  在這裏不是單純因為錢的問題
[00:18:24.000 --> 00:18:27.000]  而是在說敬拜的問題
[00:18:27.000 --> 00:18:28.000]  說屬靈的問題
[00:18:28.000 --> 00:18:31.000]  說他們生命的問題
[00:18:31.000 --> 00:18:34.000]  在這裏我們要留心
[00:18:34.000 --> 00:18:36.000]  我們很想說的
[00:18:36.000 --> 00:18:39.000]  我們不要單單留意
[00:18:39.000 --> 00:18:42.000]  為何百姓沒有做十一奉獻這麼簡單
[00:18:42.000 --> 00:18:44.000]  我們更加要看見
[00:18:44.000 --> 00:18:47.000]  為何利美人離開了聖殿
[00:18:47.000 --> 00:18:49.000]  為何沒有供給
[00:18:49.000 --> 00:18:51.000]  他們就不去服侍
[00:18:51.000 --> 00:18:55.000]  為何這班利美人會容讓侍奉停止
[00:18:55.000 --> 00:19:00.000]  容讓聖殿裏面所有的服侍都會停頓
[00:19:00.000 --> 00:19:02.000]  這個我們更加要問
[00:19:02.000 --> 00:19:04.000]  同樣的姐妹
[00:19:04.000 --> 00:19:06.000]  今天我們回教會
[00:19:06.000 --> 00:19:09.000]  不只是單單說有沒有十一奉獻
[00:19:09.000 --> 00:19:11.000]  究竟教會
[00:19:11.000 --> 00:19:14.000]  我們有沒有容讓它
[00:19:14.000 --> 00:19:16.000]  侍奉到停止
[00:19:16.000 --> 00:19:21.000]  敬拜變得次要
[00:19:21.000 --> 00:19:27.000]  這個不是單單說錢的問題
[00:19:27.000 --> 00:19:31.000]  是更加說我們生命的問題
[00:19:31.000 --> 00:19:37.000]  接著尼西米又再去處理安息日的問題
[00:19:37.000 --> 00:19:40.000]  百姓他們在安息日去做買賣
[00:19:40.000 --> 00:19:41.000]  他們搬運貨物
[00:19:41.000 --> 00:19:44.000]  他們追逐利益
[00:19:44.000 --> 00:19:48.000]  表面上看來只是工作和休息的安排
[00:19:48.000 --> 00:19:50.000]  這個對於我們來說我們很容易理解
[00:19:50.000 --> 00:19:51.000]  很簡單
[00:19:51.000 --> 00:19:53.000]  為何沒有回來崇拜
[00:19:53.000 --> 00:19:55.000]  我上班
[00:19:55.000 --> 00:19:57.000]  我有事要做
[00:19:57.000 --> 00:19:59.000]  這個我們可以理解
[00:19:59.000 --> 00:20:01.000]  但對於當時尼西米
[00:20:01.000 --> 00:20:03.000]  為何他要特別去處理
[00:20:03.000 --> 00:20:08.000]  其實是反映這班以色列人的信心問題
[00:20:08.000 --> 00:20:10.000]  因為安息日的核心
[00:20:10.000 --> 00:20:12.000]  不只是不工作這麼簡單
[00:20:12.000 --> 00:20:15.000]  不工作不是最重要的一件事
[00:20:15.000 --> 00:20:18.000]  最重要的是他們的信仰
[00:20:18.000 --> 00:20:22.000]  他們相信神是他們生命真正的供應者
[00:20:22.000 --> 00:20:26.000]  他們不要讓工作成為了他們生命的主
[00:20:26.000 --> 00:20:30.000]  生命的神
[00:20:30.000 --> 00:20:33.000]  所以面對著以色列人他們去違背律法
[00:20:33.000 --> 00:20:37.000]  尼西米就很嚴厲地糾正他們
[00:20:37.000 --> 00:20:40.000]  首先他恢復正常性的正常運作
[00:20:40.000 --> 00:20:43.000]  他去指責那些官長、貴族、祭司
