
[00:00:00.000 --> 00:00:03.040]  因為是感恩節 所以剛好
[00:01:57.480 --> 00:02:01.480]  人生很久的喜樂
[00:02:01.480 --> 00:02:05.480]  更需要心靈的平安
[00:02:05.480 --> 00:02:07.480]  聽到我們弟兄姐妹
[00:02:07.480 --> 00:02:09.480]  他們的分享見證
[00:02:09.480 --> 00:02:11.480]  不管你是自己做一生的
[00:02:11.480 --> 00:02:13.480]  一生會不會生病
[00:02:13.480 --> 00:02:15.480]  也會生病 是不是
[00:02:15.480 --> 00:02:17.480]  不管你再有錢
[00:02:17.480 --> 00:02:19.480]  有錢會不會不滿足
[00:02:19.480 --> 00:02:21.480]  仍然會不滿足
[00:02:21.480 --> 00:02:23.480]  人都在追求一個喜樂的
[00:02:23.480 --> 00:02:25.480]  一個充滿平安的
[00:02:25.480 --> 00:02:27.480]  一個盼望的生活
[00:02:27.480 --> 00:02:29.480]  而這樣子的生活
[00:02:29.480 --> 00:02:31.480]  保羅在這裡說
[00:02:31.480 --> 00:02:33.480]  他在這裡講到他自己的經歷
[00:02:33.480 --> 00:02:37.480]  他說我靠祖大大的喜樂
[00:02:37.480 --> 00:02:39.480]  哇 保羅講到說
[00:02:39.480 --> 00:02:41.480]  他靠祖大大的喜樂
[00:02:41.480 --> 00:02:43.480]  第十節一開始講的
[00:02:43.480 --> 00:02:45.480]  又再次講到他很喜樂
[00:02:45.480 --> 00:02:47.480]  奇怪了 保羅在這裡講他喜樂
[00:02:47.480 --> 00:02:49.480]  他在什麼情況之下喜樂呢
[00:02:49.480 --> 00:02:53.480]  他是在坐監牢的中間喜樂
[00:02:53.480 --> 00:02:57.480]  但是保羅在這個地方
[00:02:57.480 --> 00:02:59.480]  他講到了一個喜樂
[00:02:59.480 --> 00:03:01.480]  他提到一個原因
[00:03:01.480 --> 00:03:03.480]  他說因為你們失戀我的心
[00:03:03.480 --> 00:03:05.480]  如今又發生
[00:03:05.480 --> 00:03:07.480]  你們向來就失戀我
[00:03:07.480 --> 00:03:09.480]  只是沒得機會
[00:03:09.480 --> 00:03:11.480]  我並不是缺乏說這話
[00:03:11.480 --> 00:03:13.480]  保羅在這裡講什麼呢
[00:03:13.480 --> 00:03:15.480]  保羅在這裡講說
[00:03:15.480 --> 00:03:17.480]  他們在坐監牢的中間呢
[00:03:17.480 --> 00:03:19.480]  菲律賓的教會想念他
[00:03:19.480 --> 00:03:23.480]  雖然他們不能夠親自的來看他
[00:03:23.480 --> 00:03:25.480]  因為他坐監牢
[00:03:25.480 --> 00:03:27.480]  不像我們今天你還可以到監獄去看
[00:03:27.480 --> 00:03:29.480]  在那個年代不一樣
[00:03:29.480 --> 00:03:31.480]  走個路就很久了
[00:03:31.480 --> 00:03:33.480]  但是他們就託人
[00:03:33.480 --> 00:03:37.480]  就把這樣子對他的想念
[00:03:37.480 --> 00:03:41.480]  藉著帶著一些的奉獻
[00:03:41.480 --> 00:03:43.480]  這些需要的東西來給保羅
[00:03:43.480 --> 00:03:45.480]  所以保羅說
[00:03:45.480 --> 00:03:47.480]  他說我並不是因為缺乏
[00:03:47.480 --> 00:03:49.480]  我才說我靠主他得喜樂
[00:03:49.480 --> 00:03:51.480]  因為你們想念我
[00:03:51.480 --> 00:03:53.480]  不是
[00:03:53.480 --> 00:03:55.480]  他說我並不是因為我缺乏
[00:03:55.480 --> 00:03:57.480]  我需要
[00:03:57.480 --> 00:03:59.480]  所以你們來給我供應
[00:03:59.480 --> 00:04:01.480]  讓我感謝你 我想念你們
[00:04:01.480 --> 00:04:03.480]  不是 我是因為你們想念我的心
[00:04:03.480 --> 00:04:05.480]  所以呢
[00:04:05.480 --> 00:04:07.480]  我就覺得我好喜樂
[00:04:07.480 --> 00:04:09.480]  我好滿足
[00:04:09.480 --> 00:04:13.480]  保羅自己在患難的中間
[00:04:13.480 --> 00:04:15.480]  在他的心中
[00:04:15.480 --> 00:04:18.480]  他只有想到這些的弟兄姊妹
[00:04:18.480 --> 00:04:21.480]  所以接著在十一節 十二節
[00:04:21.480 --> 00:04:23.480]  保羅就講到了說
[00:04:23.480 --> 00:04:25.480]  他說我無論在什麼情況
[00:04:25.480 --> 00:04:27.480]  都可以知足
[00:04:27.480 --> 00:04:29.480]  我無論在什麼情況之下
[00:04:29.480 --> 00:04:31.480]  都可以知足
[00:04:31.480 --> 00:04:33.480]  現在留著為
[00:04:33.480 --> 00:04:37.480]  他說他無論是在富足的時候
[00:04:37.480 --> 00:04:39.480]  或者是在豐富的時候
[00:04:39.480 --> 00:04:43.480]  或者是在這些有餘的時候
[00:04:43.480 --> 00:04:45.480]  這是好的一面
[00:04:45.480 --> 00:04:47.480]  對不對
[00:04:47.480 --> 00:04:49.480]  我們豐衣足食每天都吃得很好
[00:04:49.480 --> 00:04:51.480]  會不會很快樂
[00:04:51.480 --> 00:04:53.480]  會不會
[00:04:53.480 --> 00:04:55.480]  去吃一頓把份會不會很快樂
[00:04:55.480 --> 00:04:57.480]  不會
[00:04:57.480 --> 00:04:59.480]  去吃了一個高檔餐廳別人付錢
[00:04:59.480 --> 00:05:01.480]  快不快樂
[00:05:01.480 --> 00:05:03.480]  快樂
[00:05:03.480 --> 00:05:05.480]  就是中國人
[00:05:05.480 --> 00:05:07.480]  白吃了就很快樂
[00:05:07.480 --> 00:05:09.480]  現在留著為
[00:05:09.480 --> 00:05:11.480]  但是這個快樂只有一個
[00:05:11.480 --> 00:05:13.480]  很短暫的
[00:05:13.480 --> 00:05:15.480]  人生的這些的快樂
[00:05:15.480 --> 00:05:17.480]  都是很短暫的
[00:05:17.480 --> 00:05:21.480]  有一個寓言的故事講到說
[00:05:21.480 --> 00:05:23.480]  有一個快樂的
[00:05:23.480 --> 00:05:25.480]  窮皮鞋匠
[00:05:25.480 --> 00:05:29.480]  他是一個很快樂的窮皮鞋匠
[00:05:29.480 --> 00:05:31.480]  雖然窮 但是他每一天
[00:05:31.480 --> 00:05:33.480]  幫人家補鞋 修鞋
[00:05:33.480 --> 00:05:35.480]  他很快樂
[00:05:35.480 --> 00:05:37.480]  結果呢
[00:05:37.480 --> 00:05:39.480]  沒有想到
[00:05:39.480 --> 00:05:41.480]  有一個銀行家
[00:05:41.480 --> 00:05:43.480]  就跟他講說
[00:05:43.480 --> 00:05:45.480]  他要送給他一百枚的金幣
[00:05:45.480 --> 00:05:49.480]  結果
[00:05:49.480 --> 00:05:51.480]  這個銀行家送給了他
[00:05:51.480 --> 00:05:53.480]  一百枚的金幣之後
[00:05:53.480 --> 00:05:55.480]  他開始變得不快樂了
[00:05:55.480 --> 00:05:57.480]  他每一天擔心這個金幣
[00:05:57.480 --> 00:05:59.480]  會不會別人來偷
[00:05:59.480 --> 00:06:01.480]  他擔心別人會不會來搶他
[00:06:01.480 --> 00:06:03.480]  所以他天天
[00:06:03.480 --> 00:06:05.480]  擔心到一個地步
[00:06:05.480 --> 00:06:07.480]  他想把那個金幣怎麼樣
[00:06:07.480 --> 00:06:09.480]  藏起來 想盡辦法
[00:06:09.480 --> 00:06:11.480]  真是天天都在
[00:06:11.480 --> 00:06:13.480]  擔心這件事情 到最後他發現
[00:06:13.480 --> 00:06:15.480]  受不了了 都快得抑鬱症了
[00:06:15.480 --> 00:06:17.480]  所以他最後就跟這個銀行家說
[00:06:17.480 --> 00:06:19.480]  他說
[00:06:19.480 --> 00:06:21.480]  我決定把這
[00:06:21.480 --> 00:06:23.480]  一百枚的金幣還給你
[00:06:23.480 --> 00:06:25.480]  這個銀行家覺得
[00:06:25.480 --> 00:06:27.480]  很稀奇 為什麼 你不要了
[00:06:27.480 --> 00:06:29.480]  他說我寧可
[00:06:29.480 --> 00:06:31.480]  要再找回我從前
[00:06:31.480 --> 00:06:33.480]  所擁有的快樂
[00:06:33.480 --> 00:06:37.480]  可是親愛的兄弟妹
[00:06:37.480 --> 00:06:39.480]  你會講說
[00:06:39.480 --> 00:06:41.480]  這個窮皮鞋匠
[00:06:41.480 --> 00:06:43.480]  真傻
[00:06:43.480 --> 00:06:45.480]  給我一百枚金幣
[00:06:45.480 --> 00:06:47.480]  怎麼辦
[00:06:47.480 --> 00:06:49.480]  拿去投資
[00:06:49.480 --> 00:06:53.480]  拿去放銀行存現的利率多少
[00:06:53.480 --> 00:06:55.480]  現在多少
[00:06:55.480 --> 00:06:57.480]  四點多吧 是不是
[00:06:57.480 --> 00:06:59.480]  所以好像我們
[00:06:59.480 --> 00:07:01.480]  都覺得說 只要有錢
[00:07:01.480 --> 00:07:03.480]  就快樂了
[00:07:03.480 --> 00:07:05.480]  但是親愛的兄弟妹
[00:07:05.480 --> 00:07:07.480]  有錢不一定快樂
[00:07:07.480 --> 00:07:09.480]  你有沒有發現有錢的人
[00:07:09.480 --> 00:07:11.480]  他不一定快樂 是嗎
[00:07:11.480 --> 00:07:15.480]  有一個在美國
[00:07:15.480 --> 00:07:17.480]  曾經是 可以說是
[00:07:17.480 --> 00:07:19.480]  美國最有錢的人叫做
[00:07:19.480 --> 00:07:21.480]  洛克菲勒 聽過嗎
[00:07:21.480 --> 00:07:23.480]  在我們教會旁邊有一塊地
[00:07:23.480 --> 00:07:25.480]  那個地方你去看
[00:07:25.480 --> 00:07:27.480]  他門口就寫著洛克菲勒基金會
[00:07:27.480 --> 00:07:29.480]  那個是屬於他們的
[00:07:29.480 --> 00:07:31.480]  在美國的歷史上面
[00:07:31.480 --> 00:07:33.480]  可能他是唯一一個
[00:07:33.480 --> 00:07:35.480]  不是富不過三代
[00:07:35.480 --> 00:07:39.480]  而是到現在已經富
[00:07:39.480 --> 00:07:41.480]  超過了六代了
[00:07:41.480 --> 00:07:43.480]  可是這個洛克菲勒
[00:07:43.480 --> 00:07:45.480]  曾經在他還沒有
[00:07:45.480 --> 00:07:47.480]  信耶穌之前呢
[00:07:47.480 --> 00:07:49.480]  他非常非常的
[00:07:49.480 --> 00:07:51.480]  貪心
[00:07:51.480 --> 00:07:53.480]  他甚至 你如果往上去搜尋一下
[00:07:53.480 --> 00:07:55.480]  他交給他
[00:07:55.480 --> 00:07:57.480]  遺留給他孩子的
[00:07:57.480 --> 00:07:59.480]  什麼三十八句話
[00:07:59.480 --> 00:08:01.480]  其中有一句話是什麼
[00:08:01.480 --> 00:08:03.480]  其中有一句話就是
[00:08:03.480 --> 00:08:05.480]  貪心是必要的
[00:08:05.480 --> 00:08:09.480]  他的意思就是說
[00:08:09.480 --> 00:08:11.480]  你貪 你才會有動力
[00:08:11.480 --> 00:08:13.480]  才會想要去
[00:08:13.480 --> 00:08:15.480]  上進去努力
[00:08:15.480 --> 00:08:17.480]  他也講他的道理
[00:08:17.480 --> 00:08:19.480]  有一次有一個人就問這個
[00:08:19.480 --> 00:08:21.480]  洛克菲勒 問他說
[00:08:21.480 --> 00:08:23.480]  他說洛克菲勒先生啊
[00:08:23.480 --> 00:08:25.480]  你現在已經是這麼有錢了
[00:08:25.480 --> 00:08:27.480]  可以說是
[00:08:27.480 --> 00:08:29.480]  富豪了
[00:08:29.480 --> 00:08:31.480]  百萬富翁了
[00:08:31.480 --> 00:08:33.480]  那麼
[00:08:33.480 --> 00:08:35.480]  你還想要嗎
[00:08:35.480 --> 00:08:37.480]  你還想要什麼
[00:08:37.480 --> 00:08:41.480]  這個洛克菲勒
[00:08:41.480 --> 00:08:43.480]  回答他
[00:08:43.480 --> 00:08:45.480]  他說
[00:08:45.480 --> 00:08:49.480]  I still want a little more
[00:08:51.480 --> 00:08:53.480]  他說我還想要
[00:08:53.480 --> 00:08:55.480]  再多一點
[00:08:55.480 --> 00:08:59.480]  哇 都已經這麼有錢了
[00:08:59.480 --> 00:09:01.480]  我還要再多一點
[00:09:01.480 --> 00:09:03.480]  所以你
[00:09:03.480 --> 00:09:05.480]  會覺得如果今天
[00:09:05.480 --> 00:09:07.480]  比爾蓋茨的
[00:09:07.480 --> 00:09:09.480]  錢都給你 你就滿足了嗎
[00:09:09.480 --> 00:09:13.480]  現在比爾蓋茨已經不看了 還有誰呢
[00:09:13.480 --> 00:09:15.480]  現在是馬克思最
[00:09:15.480 --> 00:09:17.480]  不是馬克思
[00:09:17.480 --> 00:09:19.480]  現在是馬斯克最紅了
[00:09:19.480 --> 00:09:21.480]  他的股票上漲
[00:09:21.480 --> 00:09:23.480]  他的這個車子以後
[00:09:23.480 --> 00:09:25.480]  可能在這個川普的
[00:09:25.480 --> 00:09:27.480]  做官員 他可能更發了
[00:09:27.480 --> 00:09:29.480]  你覺得像他好嗎
[00:09:29.480 --> 00:09:33.480]  你大概會很羨慕
[00:09:33.480 --> 00:09:35.480]  像他那麼有錢
[00:09:35.480 --> 00:09:37.480]  但是你不會羨慕他有一個兒子
[00:09:37.480 --> 00:09:39.480]  最後去變性 變成是女的了
[00:09:39.480 --> 00:09:43.480]  這是他一輩子的痛苦
[00:09:43.480 --> 00:09:45.480]  甚至這個兒子跟他斷絕關係
[00:09:45.480 --> 00:09:47.480]  說我不要你這個父親
[00:09:47.480 --> 00:09:49.480]  親愛的同志們 你不曉得
[00:09:49.480 --> 00:09:51.480]  其實有很多有錢的人
[00:09:51.480 --> 00:09:53.480]  他的背後
[00:09:53.480 --> 00:09:55.480]  其實他有多少的
[00:09:55.480 --> 00:09:57.480]  心酸
[00:09:57.480 --> 00:09:59.480]  所以人生不是有錢
[00:09:59.480 --> 00:10:01.480]  才會喜樂
[00:10:01.480 --> 00:10:03.480]  也不是說
[00:10:03.480 --> 00:10:05.480]  我沒錢
[00:10:05.480 --> 00:10:07.480]  我沒錢就喜了吧
[00:10:07.480 --> 00:10:09.480]  我們中國人講說
[00:10:09.480 --> 00:10:11.480]  這個叫做貧賤夫妻
[00:10:11.480 --> 00:10:13.480]  怎麼樣
[00:10:13.480 --> 00:10:15.480]  百思哀
[00:10:15.480 --> 00:10:17.480]  請記得
[00:10:17.480 --> 00:10:19.480]  這些中國的成語
[00:10:19.480 --> 00:10:21.480]  不是真理
[00:10:21.480 --> 00:10:23.480]  你信了耶穌之後
[00:10:23.480 --> 00:10:25.480]  請記得今天特別受洗
[00:10:25.480 --> 00:10:27.480]  你可能要慢慢過濾一些的毒素
[00:10:27.480 --> 00:10:29.480]  有很多東西
[00:10:29.480 --> 00:10:31.480]  這些東西是我們
[00:10:31.480 --> 00:10:33.480]  從以前所聽來的
[00:10:33.480 --> 00:10:35.480]  但不是真理
[00:10:35.480 --> 00:10:37.480]  貧賤夫妻就百思哀嗎
[00:10:37.480 --> 00:10:41.480]  富貴夫妻就百思樂嗎
[00:10:41.480 --> 00:10:43.480]  這叫百思可樂
[00:10:43.480 --> 00:10:45.480]  是嗎
[00:10:45.480 --> 00:10:47.480]  不是 不是的
[00:10:47.480 --> 00:10:49.480]  你看過更多的
[00:10:49.480 --> 00:10:51.480]  可能有錢的這個家庭
[00:10:51.480 --> 00:10:53.480]  我曾經在
[00:10:53.480 --> 00:10:55.480]  不知道是在澳大利亞還是哪一個地方
[00:10:55.480 --> 00:10:57.480]  我曾經去參觀過一個
[00:10:57.480 --> 00:10:59.480]  很有錢的一個 mansion
[00:10:59.480 --> 00:11:01.480]  一個大房子
[00:11:01.480 --> 00:11:03.480]  它一個房間跟另外一個房間講話
[00:11:03.480 --> 00:11:05.480]  都需要怎麼樣子呢
[00:11:05.480 --> 00:11:07.480]  都需要用那個對講機講的
[00:11:07.480 --> 00:11:09.480]  叫吃飯的時候
[00:11:09.480 --> 00:11:11.480]  必須要用那個麥克風
[00:11:11.480 --> 00:11:13.480]  都可以聽到的
[00:11:13.480 --> 00:11:15.480]  一講 吃飯啦
[00:11:15.480 --> 00:11:17.480]  但是你知道
[00:11:17.480 --> 00:11:19.480]  它那個房子為什麼讓人家看
[00:11:19.480 --> 00:11:21.480]  因為它出賣賣出去了
[00:11:21.480 --> 00:11:23.480]  後來去了解之後才知道
[00:11:23.480 --> 00:11:25.480]  原來
[00:11:25.480 --> 00:11:29.480]  夫妻兩個人離婚之後
[00:11:29.480 --> 00:11:33.480]  那麼這個先生是買給太太的
[00:11:33.480 --> 00:11:35.480]  但是離婚了之後
[00:11:35.480 --> 00:11:37.480]  這個房子就不具有意義了
[00:11:37.480 --> 00:11:39.480]  所以他們就決定把它賣掉
[00:11:41.480 --> 00:11:43.480]  所以錢
[00:11:43.480 --> 00:11:45.480]  富有
[00:11:45.480 --> 00:11:47.480]  這些財物的
[00:11:47.480 --> 00:11:49.480]  這些的物質的東西
[00:11:49.480 --> 00:11:51.480]  不能夠滿足我們的心
[00:11:51.480 --> 00:11:53.480]  所以保羅他說
[00:11:53.480 --> 00:11:55.480]  無論是在貧賤
[00:11:55.480 --> 00:11:57.480]  是在什麼樣子的情況之下
[00:11:57.480 --> 00:11:59.480]  或寶足或缺乏
[00:11:59.480 --> 00:12:01.480]  我都學會了
[00:12:01.480 --> 00:12:03.480]  學會了什麼
[00:12:03.480 --> 00:12:05.480]  學會了知足
[00:12:05.480 --> 00:12:09.480]  我們中國人講知足常樂
[00:12:09.480 --> 00:12:11.480]  但是聖經裡面講的
[00:12:11.480 --> 00:12:13.480]  這個知足是什麼意思呢
[00:12:13.480 --> 00:12:15.480]  他講的這個知足是
[00:12:15.480 --> 00:12:17.480]  其實原文的意思
[00:12:17.480 --> 00:12:19.480]  是兩個字加在一起的
[00:12:19.480 --> 00:12:21.480]  簡單的說就是
[00:12:21.480 --> 00:12:23.480]  自己有滿足
[00:12:23.480 --> 00:12:25.480]  safe content
[00:12:25.480 --> 00:12:29.480]  所以這一種的
[00:12:29.480 --> 00:12:31.480]  safe content
[00:12:31.480 --> 00:12:33.480]  它是不靠著外面的
[00:12:33.480 --> 00:12:35.480]  外面的外力外面的
[00:12:35.480 --> 00:12:37.480]  影響外面的這個環境的
[00:12:37.480 --> 00:12:39.480]  影響
[00:12:39.480 --> 00:12:41.480]  也就是說不受任何環境的影響
[00:12:41.480 --> 00:12:43.480]  它能夠自我滿足
[00:12:43.480 --> 00:12:47.480]  佛教也會說這個道理
[00:12:47.480 --> 00:12:49.480]  是不是
[00:12:49.480 --> 00:12:51.480]  你會發現
[00:12:51.480 --> 00:12:53.480]  佛教裡面也會告訴你
[00:12:53.480 --> 00:12:55.480]  也用中國這個成語
[00:12:55.480 --> 00:12:57.480]  知足怎麼樣
[00:12:57.480 --> 00:12:59.480]  常樂
[00:12:59.480 --> 00:13:01.480]  但是保羅在這裡讓我們看見
[00:13:01.480 --> 00:13:03.480]  他怎麼樣子能夠知足常樂呢
[00:13:03.480 --> 00:13:05.480]  他的秘訣在哪裡呢
[00:13:05.480 --> 00:13:07.480]  他的秘訣在哪裡
[00:13:07.480 --> 00:13:13.480]  關鍵在這個地方
[00:13:13.480 --> 00:13:15.480]  世界上的人講的道理都可以很好聽
[00:13:15.480 --> 00:13:17.480]  佛教也告訴你說要知足常樂
[00:13:17.480 --> 00:13:21.480]  但是
[00:13:21.480 --> 00:13:23.480]  為什麼今天我們道理都懂
[00:13:23.480 --> 00:13:25.480]  我們還是不能夠常樂呢
[00:13:25.480 --> 00:13:29.480]  有一位
[00:13:29.480 --> 00:13:31.480]  物理很有名的一個
[00:13:31.480 --> 00:13:33.480]  科學家
[00:13:33.480 --> 00:13:35.480]  叫做帕斯卡
[00:13:35.480 --> 00:13:37.480]  不知道大家有沒有聽過
[00:13:37.480 --> 00:13:39.480]  有聽過帕斯卡定律嗎
[00:13:39.480 --> 00:13:43.480]  有吧
[00:13:43.480 --> 00:13:45.480]  你們讀的書跟我讀的書不一樣嗎
[00:13:45.480 --> 00:13:49.480]  Anyway 這是一個非常有名的
[00:13:49.480 --> 00:13:51.480]  科學家
[00:13:51.480 --> 00:13:53.480]  非常知名的科學家
[00:13:53.480 --> 00:13:55.480]  但是
[00:13:55.480 --> 00:13:57.480]  他也是一位很愛主的基督徒
[00:13:57.480 --> 00:13:59.480]  他曾經講過一句話
[00:13:59.480 --> 00:14:01.480]  他說
[00:14:01.480 --> 00:14:03.480]  上帝
[00:14:03.480 --> 00:14:05.480]  在造
[00:14:05.480 --> 00:14:07.480]  創造人的時候
[00:14:07.480 --> 00:14:09.480]  在人的心裡留了一個洞
[00:14:09.480 --> 00:14:11.480]  這個洞是
[00:14:11.480 --> 00:14:13.480]  上帝為他自己留的
[00:14:13.480 --> 00:14:15.480]  除了他以外
[00:14:15.480 --> 00:14:17.480]  沒有任何人事物
[00:14:17.480 --> 00:14:19.480]  可以填滿這個洞
[00:14:19.480 --> 00:14:23.480]  這句話
[00:14:23.480 --> 00:14:25.480]  在聖經的傳道書
[00:14:25.480 --> 00:14:27.480]  第三章十一節
[00:14:27.480 --> 00:14:29.480]  就是在講這件事情
[00:14:29.480 --> 00:14:31.480]  我們來念這一節聖經
[00:14:31.480 --> 00:14:33.480]  神造萬物
[00:14:33.480 --> 00:14:35.480]  各按其時
[00:14:35.480 --> 00:14:37.480]  成為美好
[00:14:37.480 --> 00:14:39.480]  又將永生
[00:14:39.480 --> 00:14:41.480]  安置在世人心裡
[00:14:41.480 --> 00:14:43.480]  原文裡面這個
[00:14:43.480 --> 00:14:45.480]  永生
[00:14:45.480 --> 00:14:47.480]  其實原文就是
[00:14:47.480 --> 00:14:49.480]  永恆
[00:14:49.480 --> 00:14:51.480]  永遠的意思
[00:14:51.480 --> 00:14:53.480]  英文就是forever
[00:14:53.480 --> 00:14:55.480]  everlasting
[00:14:55.480 --> 00:14:57.480]  我們在形容上帝的時候
[00:14:57.480 --> 00:14:59.480]  lasting love
[00:14:59.480 --> 00:15:01.480]  就叫做慈愛
[00:15:01.480 --> 00:15:03.480]  神的慈愛怎麼樣
[00:15:03.480 --> 00:15:05.480]  永遠長存
[00:15:05.480 --> 00:15:07.480]  所以當我們講到永恆的時候
[00:15:07.480 --> 00:15:09.480]  這位永恆
[00:15:09.480 --> 00:15:11.480]  這個永恆是誰才有永恆呢
[00:15:11.480 --> 00:15:13.480]  就是為這個Eternal God
[00:15:13.480 --> 00:15:15.480]  就是這個永恆的神
[00:15:15.480 --> 00:15:17.480]  他有
[00:15:17.480 --> 00:15:19.480]  因此上帝在造人的時候
[00:15:19.480 --> 00:15:21.480]  在人的心裡面放下了一個
[00:15:21.480 --> 00:15:23.480]  永恆
[00:15:23.480 --> 00:15:25.480]  這是沒有任何的人事物
[00:15:25.480 --> 00:15:27.480]  任何的這些短暫的東西
[00:15:27.480 --> 00:15:29.480]  可以來滿足他的
[00:15:29.480 --> 00:15:31.480]  只有那個
[00:15:31.480 --> 00:15:33.480]  永恆的也就是上帝
[00:15:33.480 --> 00:15:35.480]  這位永恆的神
[00:15:35.480 --> 00:15:37.480]  才能夠填滿這個人的心靈
[00:15:37.480 --> 00:15:39.480]  這樣子你就能夠明白
[00:15:39.480 --> 00:15:41.480]  為什麼有錢他心中不滿足
[00:15:41.480 --> 00:15:43.480]  為什麼沒錢他也不滿足
[00:15:43.480 --> 00:15:45.480]  為什麼他有太太他也不滿足
[00:15:45.480 --> 00:15:47.480]  為什麼他有老公
[00:15:47.480 --> 00:15:49.480]  他也不滿足
[00:15:49.480 --> 00:15:51.480]  為什麼他單身的時候不滿足
[00:15:51.480 --> 00:15:53.480]  為什麼他結了婚也不滿足
[00:15:53.480 --> 00:15:55.480]  為什麼他生了孩子的時候不滿足
[00:15:55.480 --> 00:15:57.480]  他有了孩子還是不滿足
[00:15:57.480 --> 00:15:59.480]  他有一個孩子不滿足
[00:15:59.480 --> 00:16:01.480]  要生第二個孩子
[00:16:01.480 --> 00:16:03.480]  因為要生一個男孩子
[00:16:03.480 --> 00:16:05.480]  生了第二個還是女的
[00:16:05.480 --> 00:16:07.480]  第三個再生一個三千斤
[00:16:07.480 --> 00:16:11.480]  不是我不是我
[00:16:11.480 --> 00:16:13.480]  你不要亂對號了
[00:16:13.480 --> 00:16:15.480]  我告訴你
[00:16:15.480 --> 00:16:19.480]  沒有任何的人事物
[00:16:19.480 --> 00:16:21.480]  可以讓我們心中真正的滿足
[00:16:23.480 --> 00:16:25.480]  能夠叫我們滿足
[00:16:25.480 --> 00:16:29.480]  這就是保羅在這裡告訴我們的
[00:16:29.480 --> 00:16:31.480]  他說我靠誰啊
[00:16:31.480 --> 00:16:33.480]  我靠主大大喜樂
[00:16:33.480 --> 00:16:35.480]  然後第四三節又說
[00:16:35.480 --> 00:16:37.480]  我靠著那加給我力量的誰啊
[00:16:37.480 --> 00:16:39.480]  主我凡事都能做
[00:16:39.480 --> 00:16:41.480]  感謝讚美主
[00:16:41.480 --> 00:16:43.480]  我們剛才
[00:16:43.480 --> 00:16:45.480]  栗真跟這個
[00:16:45.480 --> 00:16:47.480]  張金姐妹
[00:16:47.480 --> 00:16:49.480]  經歷到神的醫治
