
[00:00:00.000 --> 00:00:02.000]  頂主每早晨
[00:01:04.000 --> 00:01:06.000]  講到家庭的時候離不開
[00:01:06.000 --> 00:01:08.000]  我們會由創世紀開始
[00:01:08.000 --> 00:01:10.000]  其實創世紀是
[00:01:10.000 --> 00:01:12.000]  其中一本書很重要
[00:01:12.000 --> 00:01:14.000]  講到家庭
[00:01:14.000 --> 00:01:16.000]  創世紀裏面其實有個循環不斷講到
[00:01:16.000 --> 00:01:18.000]  家庭的破壞 全世界的破壞
[00:01:18.000 --> 00:01:20.000]  家庭的破壞 全世界的破壞
[00:01:20.000 --> 00:01:22.000]  其實當我們讀
[00:01:22.000 --> 00:01:24.000]  創世紀的時候一開始
[00:01:24.000 --> 00:01:26.000]  其實講到神的創造
[00:01:26.000 --> 00:01:28.000]  第二章講到祂在裏面去建立家庭
[00:01:28.000 --> 00:01:30.000]  我們見到
[00:01:30.000 --> 00:01:32.000]  阿當和夏娃
[00:01:32.000 --> 00:01:34.000]  見到他們原本好端端的時候
[00:01:34.000 --> 00:01:36.000]  因為
[00:01:36.000 --> 00:01:38.000]  吃了樹上的果子的時候
[00:01:38.000 --> 00:01:40.000]  開始彼此裏面去抱怨
[00:01:40.000 --> 00:01:42.000]  開始彼此裏面去抱怨
[00:01:42.000 --> 00:01:44.000]  其實這個是家庭的破壞
[00:01:44.000 --> 00:01:46.000]  然後你見到第四章該忍殺阿伯
[00:01:46.000 --> 00:01:48.000]  是家庭的破壞
[00:01:48.000 --> 00:01:50.000]  然後去到第六章的時候
[00:01:50.000 --> 00:01:52.000]  講到神的眾子見到女子的面貌的時候
[00:01:52.000 --> 00:01:54.000]  然後在裏面去得罪神
[00:01:54.000 --> 00:01:56.000]  這個就帶來全世界的破壞
[00:01:56.000 --> 00:01:58.000]  然後你見到的是
[00:01:58.000 --> 00:02:00.000]  羅亞方舟透過一個家庭
[00:02:00.000 --> 00:02:02.000]  去施行拯救
[00:02:02.000 --> 00:02:04.000]  但與此同時
[00:02:04.000 --> 00:02:06.000]  亦都去審判全世界
[00:02:06.000 --> 00:02:08.000]  所以你見到是一個家庭的破壞
[00:02:08.000 --> 00:02:10.000]  然後帶來全世界的破壞
[00:02:10.000 --> 00:02:12.000]  然後讀到第
[00:02:12.000 --> 00:02:14.000]  閃含瓦窟的段落
[00:02:14.000 --> 00:02:16.000]  又是再一次家庭的破壞
[00:02:16.000 --> 00:02:18.000]  然後巴別塔
[00:02:18.000 --> 00:02:20.000]  就是全世界的破壞
[00:02:20.000 --> 00:02:22.000]  然後講到神透過阿伯拉罕
[00:02:22.000 --> 00:02:24.000]  興起一個新的民族
[00:02:24.000 --> 00:02:26.000]  去施行拯救
[00:02:26.000 --> 00:02:28.000]  然後阿伯拉罕、以撒、瓦角、約瑟
[00:02:28.000 --> 00:02:30.000]  其實對面都講到不同的家庭
[00:02:30.000 --> 00:02:32.000]  其實你見到阿伯拉罕跟後代
[00:02:32.000 --> 00:02:34.000]  有樣學樣
[00:02:34.000 --> 00:02:36.000]  所以在裏面
[00:02:36.000 --> 00:02:38.000]  涉及整個不同的家庭的時候
[00:02:38.000 --> 00:02:40.000]  當我們再仔細讀創世紀的時候
[00:02:40.000 --> 00:02:42.000]  你不單止讀一個人物
[00:02:42.000 --> 00:02:44.000]  而可能你畫下那些
[00:02:44.000 --> 00:02:46.000]  家庭的結構圖
[00:02:46.000 --> 00:02:48.000]  連繫圖、關係圖
[00:02:48.000 --> 00:02:50.000]  其實你可能看回
[00:02:50.000 --> 00:02:52.000]  他的原生家庭、父母、子女
[00:02:52.000 --> 00:02:54.000]  看回他們的族系
[00:02:54.000 --> 00:02:56.000]  是怎樣的時候
[00:02:56.000 --> 00:02:58.000]  你見到一直在講家庭
[00:02:58.000 --> 00:03:00.000]  所以在創世紀裏面
[00:03:00.000 --> 00:03:02.000]  我們亦都選取今天的經文
[00:03:02.000 --> 00:03:04.000]  在創世紀二章十八至二十五節
[00:03:04.000 --> 00:03:06.000]  是第一段講到家庭的經文
[00:03:06.000 --> 00:03:08.000]  其實為何要講家庭呢
[00:03:08.000 --> 00:03:10.000]  我在早前的時間
[00:03:10.000 --> 00:03:12.000]  一月初的時候都講
[00:03:12.000 --> 00:03:14.000]  無論今日香港、全世界裏面
[00:03:14.000 --> 00:03:16.000]  香港、新加坡、上海、北京
[00:03:16.000 --> 00:03:18.000]  台灣、美國
[00:03:18.000 --> 00:03:20.000]  不同的地方裏面
[00:03:20.000 --> 00:03:22.000]  離婚率今時今日都超過四成
[00:03:22.000 --> 00:03:24.000]  換言之
[00:03:24.000 --> 00:03:26.000]  每五對的婚姻裏面
[00:03:26.000 --> 00:03:28.000]  就有兩對遇到問題或考驗
[00:03:28.000 --> 00:03:30.000]  甚至有些
[00:03:30.000 --> 00:03:32.000]  不要講離婚的都未計在內
[00:03:32.000 --> 00:03:34.000]  所以在這個年代裏面
[00:03:34.000 --> 00:03:36.000]  要重新強調家庭
[00:03:36.000 --> 00:03:38.000]  我相信是一件非常重要的事
[00:03:38.000 --> 00:03:40.000]  就算我們牧養青少年的時候
[00:03:40.000 --> 00:03:42.000]  時時都見到青少年
[00:03:42.000 --> 00:03:44.000]  來自一些
[00:03:44.000 --> 00:03:46.000]  面對破損的家庭
[00:03:46.000 --> 00:03:48.000]  他們亦都面對一些困難
[00:03:48.000 --> 00:03:50.000]  所以今日我們會
[00:03:50.000 --> 00:03:52.000]  集中焦點在裏面去看家庭
[00:03:52.000 --> 00:03:54.000]  但講到家庭的時候
[00:03:54.000 --> 00:03:56.000]  其實非常之
[00:03:56.000 --> 00:03:58.000]  闊所以
[00:03:58.000 --> 00:04:00.000]  在有限的時間裏面講到三十分鐘
[00:04:00.000 --> 00:04:02.000]  就不會講完所有的東西
[00:04:02.000 --> 00:04:04.000]  我今日只是集中焦點
[00:04:04.000 --> 00:04:06.000]  講夫婦的關係
[00:04:06.000 --> 00:04:08.000]  可能你說牧師我都未是夫婦
[00:04:08.000 --> 00:04:10.000]  我還是獨生
[00:04:10.000 --> 00:04:12.000]  有關獨生
[00:04:12.000 --> 00:04:14.000]  離婚或者再婚
[00:04:14.000 --> 00:04:16.000]  等等的課題
[00:04:16.000 --> 00:04:18.000]  你可以回去參考江唔多前書第七章
[00:04:18.000 --> 00:04:20.000]  因為時間關係沒有那麼多時間
[00:04:20.000 --> 00:04:22.000]  講完不同的層面
[00:04:22.000 --> 00:04:24.000]  所以就不會講完
[00:04:24.000 --> 00:04:26.000]  所以一些獨生的弟兄姊妹
[00:04:26.000 --> 00:04:28.000]  你可以看我如何預備自己成為一個好的配偶
[00:04:28.000 --> 00:04:30.000]  找我怎樣去選擇配偶
[00:04:30.000 --> 00:04:32.000]  或者你已婚進入婚姻關係的時候
[00:04:32.000 --> 00:04:34.000]  我怎樣去建立我們的家庭
[00:04:34.000 --> 00:04:36.000]  或者可能你是透過這段經文
[00:04:36.000 --> 00:04:38.000]  又看看我和我的
[00:04:38.000 --> 00:04:40.000]  婆媳之間是怎樣去處理
[00:04:40.000 --> 00:04:42.000]  所以在有限的時間裏
[00:04:42.000 --> 00:04:44.000]  只會集中焦點
[00:04:44.000 --> 00:04:46.000]  講夫婦的關係
[00:04:46.000 --> 00:04:50.000]  讀到創世紀2章18至25節
[00:04:50.000 --> 00:04:52.000]  我們一起先讀這段經文
[00:04:52.000 --> 00:04:54.000]  一起讀這段經文
[00:04:54.000 --> 00:04:56.000]  預備起
[00:04:56.000 --> 00:04:58.000]  耶和華神說
[00:04:58.000 --> 00:05:00.000]  那人獨居不好
[00:05:00.000 --> 00:05:02.000]  我要為他做一個配偶幫助他
[00:05:02.000 --> 00:05:04.000]  耶和華神用土所造成的野地
[00:05:04.000 --> 00:05:06.000]  各樣走獸
[00:05:06.000 --> 00:05:08.000]  和空中各樣飛鳥
[00:05:08.000 --> 00:05:10.000]  都帶到那人面前
[00:05:10.000 --> 00:05:12.000]  看他叫什麼
[00:05:12.000 --> 00:05:14.000]  那人怎樣叫各樣的活物
[00:05:14.000 --> 00:05:16.000]  那就是他的名字
[00:05:16.000 --> 00:05:18.000]  那人便給一切生畜和空中飛鳥
[00:05:18.000 --> 00:05:20.000]  野地走獸都起了名
[00:05:20.000 --> 00:05:22.000]  只是那人沒有遇見配偶
[00:05:22.000 --> 00:05:24.000]  幫助他
[00:05:24.000 --> 00:05:26.000]  耶和華神使他沉睡
[00:05:26.000 --> 00:05:28.000]  他就睡了
[00:05:28.000 --> 00:05:30.000]  於是取了他的一條肋骨
[00:05:30.000 --> 00:05:32.000]  又把肉合起來
[00:05:32.000 --> 00:05:34.000]  那就是他的名字
[00:05:34.000 --> 00:05:36.000]  那人便給一切生畜和空中飛鳥
[00:05:36.000 --> 00:05:38.000]  又把肉合起來
[00:05:38.000 --> 00:05:40.000]  耶和華神就用
[00:05:40.000 --> 00:05:42.000]  那人身上所取的肋骨
[00:05:42.000 --> 00:05:44.000]  造成一個女人
[00:05:44.000 --> 00:05:46.000]  領她到那人面前
[00:05:46.000 --> 00:05:48.000]  那人說
[00:05:48.000 --> 00:05:50.000]  這是我骨中的骨
[00:05:50.000 --> 00:05:52.000]  肉中的肉
[00:05:52.000 --> 00:05:54.000]  可以稱她為女人
[00:05:54.000 --> 00:05:56.000]  因為她是從男人身上取出來的
[00:05:56.000 --> 00:05:58.000]  因此
[00:05:58.000 --> 00:06:00.000]  人要離開父母
[00:06:00.000 --> 00:06:02.000]  與妻子連合
[00:06:02.000 --> 00:06:04.000]  二人成為一體
[00:06:04.000 --> 00:06:06.000]  夫妻二人赤身露體
[00:06:06.000 --> 00:06:08.000]  並不羞恥
[00:06:34.000 --> 00:06:36.000]  我們只顧著教會
[00:06:36.000 --> 00:06:38.000]  更重要的是
[00:06:38.000 --> 00:06:40.000]  在這個年代裡
[00:06:40.000 --> 00:06:42.000]  我們需要重新恢復家庭的秩序
[00:06:42.000 --> 00:06:44.000]  在提摩太前書
[00:06:44.000 --> 00:06:46.000]  第三章裡說
[00:06:46.000 --> 00:06:48.000]  人如果不好好自己管理自己的家
[00:06:48.000 --> 00:06:50.000]  焉能管理成的教會
[00:06:50.000 --> 00:06:52.000]  提摩太前書五章八節說
[00:06:52.000 --> 00:06:54.000]  人若不看顧自己的親屬
[00:06:54.000 --> 00:06:56.000]  比那些不信的人
[00:06:56.000 --> 00:06:58.000]  更加不好
[00:06:58.000 --> 00:07:00.000]  這就是違背真道
[00:07:00.000 --> 00:07:02.000]  如果這樣
[00:07:02.000 --> 00:07:04.000]  我們做得不好
[00:07:04.000 --> 00:07:06.000]  我們更當如此注重家庭
[00:07:06.000 --> 00:07:08.000]  當我們說到
[00:07:08.000 --> 00:07:10.000]  與神的關係的時候
[00:07:10.000 --> 00:07:12.000]  很想今天透過這段經文
[00:07:12.000 --> 00:07:14.000]  我們再一次
[00:07:14.000 --> 00:07:16.000]  重新肯定家庭的重要
[00:07:16.000 --> 00:07:18.000]  重新肯定家庭的重要
[00:07:18.000 --> 00:07:20.000]  說到家庭的時候
[00:07:20.000 --> 00:07:22.000]  我都很狹義
[00:07:22.000 --> 00:07:24.000]  這段經文其實
[00:07:24.000 --> 00:07:26.000]  都是隱藏著
[00:07:26.000 --> 00:07:28.000]  一男一女
[00:07:28.000 --> 00:07:30.000]  一夫一妻
[00:07:30.000 --> 00:07:32.000]  一生一世的家庭婚姻制度
[00:07:32.000 --> 00:07:34.000]  我今天還是
[00:07:34.000 --> 00:07:36.000]  很保守
[00:07:36.000 --> 00:07:38.000]  依然我的定義都是一男一女
[00:07:38.000 --> 00:07:40.000]  一夫一妻一生一世
[00:07:40.000 --> 00:07:42.000]  至於你有不同的定義
[00:07:42.000 --> 00:07:44.000]  我不在這裡討論了
[00:07:44.000 --> 00:07:46.000]  這麼短的時間
[00:07:46.000 --> 00:07:48.000]  沒可能討論很多的事情
[00:07:48.000 --> 00:07:50.000]  所以我說的家庭都是一男一女
[00:07:50.000 --> 00:07:52.000]  一夫一妻一生一世
[00:07:52.000 --> 00:07:54.000]  在這段經文裡
[00:07:54.000 --> 00:07:56.000]  當我們看到家庭的時候
[00:07:56.000 --> 00:07:58.000]  我們看到神自己設立家庭
[00:07:58.000 --> 00:08:00.000]  神說:那人獨居不好
[00:08:00.000 --> 00:08:02.000]  其實在整個創造裡
[00:08:02.000 --> 00:08:04.000]  你看到神每做完一件事
[00:08:04.000 --> 00:08:06.000]  創造天地萬物的時候
[00:08:06.000 --> 00:08:08.000]  神都看是好的
[00:08:08.000 --> 00:08:10.000]  唯一當他創造
[00:08:10.000 --> 00:08:12.000]  去到做男做女的時候
[00:08:12.000 --> 00:08:14.000]  特別做完阿當的時候
[00:08:14.000 --> 00:08:16.000]  神說:那人獨居不好
[00:08:16.000 --> 00:08:18.000]  我要為他做一個配偶幫助他
[00:08:18.000 --> 00:08:20.000]  神看到他創造完阿當的時候
[00:08:20.000 --> 00:08:22.000]  看到他自己一個人
[00:08:22.000 --> 00:08:24.000]  覺得他那種孤單不好
[00:08:24.000 --> 00:08:26.000]  是唯一講到的不好
[00:08:26.000 --> 00:08:28.000]  要為阿當做一個配偶幫助他
[00:08:28.000 --> 00:08:30.000]  神說:那人獨居不好
[00:08:30.000 --> 00:08:32.000]  神就用各樣造成的野地走獸
[00:08:32.000 --> 00:08:34.000]  和各樣空中的飛鳥
[00:08:34.000 --> 00:08:36.000]  帶到阿當面前
[00:08:36.000 --> 00:08:38.000]  看阿當叫那些動物做什麼名字
[00:08:38.000 --> 00:08:40.000]  他叫什麼名字就什麼名字
[00:08:40.000 --> 00:08:42.000]  那人就將一切生畜
[00:08:42.000 --> 00:08:44.000]  空中的飛鳥野地走獸全部都改名
[00:08:44.000 --> 00:08:46.000]  你想想都幾不簡單的事
[00:08:46.000 --> 00:08:48.000]  他叫貓就貓
[00:08:48.000 --> 00:08:50.000]  狗就狗 豬就豬 牛就牛
[00:08:50.000 --> 00:08:52.000]  獅子老虎就是一隻一隻叫
[00:08:52.000 --> 00:08:54.000]  叫了什麼就是什麼
[00:08:54.000 --> 00:08:56.000]  他在這些動物裡面
[00:08:56.000 --> 00:08:58.000]  沒有遇見配偶去幫助他
[00:08:58.000 --> 00:09:00.000]  看完所有動物
[00:09:00.000 --> 00:09:02.000]  都不覺得那些動物
[00:09:02.000 --> 00:09:04.000]  可以成為他的配偶
[00:09:04.000 --> 00:09:06.000]  然後說神就洗他沉睡
[00:09:06.000 --> 00:09:08.000]  他就睡著
[00:09:08.000 --> 00:09:10.000]  教於是取下一條肋骨
[00:09:10.000 --> 00:09:12.000]  又用他的肉合起來
[00:09:12.000 --> 00:09:14.000]  然後說神就用那人身上所造成的肋骨
[00:09:14.000 --> 00:09:16.000]  造成一個女人
[00:09:16.000 --> 00:09:18.000]  帶領到他面前
[00:09:18.000 --> 00:09:20.000]  然後他就說這是我骨中的骨 肉中的肉
[00:09:20.000 --> 00:09:22.000]  可以稱他為女人
[00:09:22.000 --> 00:09:24.000]  其實是從男人身上取出來
[00:09:24.000 --> 00:09:26.000]  其實你看聖經一直說
[00:09:26.000 --> 00:09:28.000]  阿當稱他為我骨中的骨 肉中的肉
[00:09:28.000 --> 00:09:30.000]  稱他為女人
[00:09:30.000 --> 00:09:32.000]  其實去到第三章的時候
[00:09:32.000 --> 00:09:34.000]  阿當都是稱他為女人
[00:09:34.000 --> 00:09:36.000]  直到三章第二十節的時候
[00:09:36.000 --> 00:09:38.000]  阿當說這個成為眾生之母
[00:09:38.000 --> 00:09:40.000]  才叫他做夏娃
[00:09:40.000 --> 00:09:42.000]  所以你看到阿當一直都是稱他為女人
[00:09:42.000 --> 00:09:44.000]  你看到整個過程裡面
[00:09:44.000 --> 00:09:46.000]  其實是神自己主動
[00:09:46.000 --> 00:09:48.000]  在裡面為他設立家庭
[00:09:48.000 --> 00:09:50.000]  神看見阿當的需要
[00:09:50.000 --> 00:09:52.000]  設立配偶去幫助他
[00:09:52.000 --> 00:09:54.000]  有些神學家就說
[00:09:54.000 --> 00:09:56.000]  這個幫助
[00:09:56.000 --> 00:09:58.000]  甚至可以譯作拯救
[00:09:58.000 --> 00:10:00.000]  要透過配偶拯救他
[00:10:00.000 --> 00:10:02.000]  所以有人說婚姻
[00:10:02.000 --> 00:10:04.000]  好像生命裡面第二次的拯救
[00:10:04.000 --> 00:10:06.000]  當然第一次的拯救是主耶穌的拯救
[00:10:06.000 --> 00:10:08.000]  第二次的拯救就是在生命成長裡面
[00:10:08.000 --> 00:10:10.000]  幫助他建立的時候
[00:10:10.000 --> 00:10:12.000]  疑似好像再一次拯救他
[00:10:12.000 --> 00:10:14.000]  所以在裡面
[00:10:14.000 --> 00:10:16.000]  講到神親自在裡面去設立
[00:10:16.000 --> 00:10:18.000]  家庭
[00:10:18.000 --> 00:10:20.000]  神的主角
[00:10:20.000 --> 00:10:22.000]  是神自己
[00:10:22.000 --> 00:10:24.000]  詩篇說
[00:10:24.000 --> 00:10:26.000]  若不是耶和華建造房屋
[00:10:26.000 --> 00:10:28.000]  建造的人就枉然勞力
[00:10:28.000 --> 00:10:30.000]  若不是耶和華自己看守城池
[00:10:30.000 --> 00:10:32.000]  看守的人就枉然警醒
[00:10:32.000 --> 00:10:34.000]  所以是神自己
[00:10:34.000 --> 00:10:36.000]  在家庭裡面去建立
[00:10:36.000 --> 00:10:38.000]  這是神自己的心意
[00:10:38.000 --> 00:10:42.000]  十九二十節我們看到
[00:10:42.000 --> 00:10:44.000]  其實阿當去尋找配偶
[00:10:44.000 --> 00:10:46.000]  其實剛才也讀過
[00:10:46.000 --> 00:10:48.000]  在動物飛鳥生畜裡面
[00:10:48.000 --> 00:10:50.000]  他改完名的時候
[00:10:50.000 --> 00:10:52.000]  只是阿當沒有在這些配偶裡面
[00:10:52.000 --> 00:10:54.000]  沒有在這些動物裡面
[00:10:54.000 --> 00:10:56.000]  遇見他的配偶
[00:10:56.000 --> 00:10:58.000]  然後神為他
[00:10:58.000 --> 00:11:00.000]  使他沉睡
[00:11:00.000 --> 00:11:02.000]  用他肋骨去做了一個女人
[00:11:02.000 --> 00:11:04.000]  帶領到他面前
[00:11:04.000 --> 00:11:06.000]  阿當就說這是我骨中的骨
[00:11:06.000 --> 00:11:08.000]  肉中的肉
[00:11:08.000 --> 00:11:10.000]  可以稱他為女人
[00:11:10.000 --> 00:11:12.000]  因為他是從我身上取出來
[00:11:12.000 --> 00:11:14.000]  所以神為他做的配偶
[00:11:14.000 --> 00:11:16.000]  幫助他建立生命
[00:11:16.000 --> 00:11:18.000]  幫助他在裡面去成長
[00:11:18.000 --> 00:11:20.000]  然後阿當一見到這個配偶的時候
[00:11:20.000 --> 00:11:22.000]  他說這是我骨中的骨
[00:11:22.000 --> 00:11:24.000]  肉中的肉
[00:11:24.000 --> 00:11:26.000]  可以稱他為女人
[00:11:26.000 --> 00:11:28.000]  一個骨肉至親骨肉相連
[00:11:28.000 --> 00:11:30.000]  一個最緊密的關係
[00:11:30.000 --> 00:11:32.000]  有神學家甚至說
[00:11:32.000 --> 00:11:34.000]  將這骨中的骨肉中的肉
[00:11:34.000 --> 00:11:36.000]  逆做的字根
[00:11:36.000 --> 00:11:38.000]  我終於找到了
[00:11:38.000 --> 00:11:40.000]  就是當阿當一見到
[00:11:40.000 --> 00:11:42.000]  這個女人的時候
[00:11:42.000 --> 00:11:44.000]  他就說找到我的配偶了
[00:11:44.000 --> 00:11:46.000]  在座的兄弟姐妹
[00:11:46.000 --> 00:11:48.000]  我不知道你們怎樣尋找配偶
[00:11:48.000 --> 00:11:50.000]  可能是一些年少的
[00:11:50.000 --> 00:11:52.000]  青少年團契
[00:11:52.000 --> 00:11:54.000]  即稱團契
[00:11:54.000 --> 00:11:56.000]  他們時時都會問怎樣求問神的心意
[00:11:56.000 --> 00:11:58.000]  去找配偶
[00:11:58.000 --> 00:12:00.000]  但當你問他們怎樣找配偶的時候
[00:12:00.000 --> 00:12:02.000]  其實
[00:12:02.000 --> 00:12:04.000]  你問兄弟姐妹就知道
[00:12:04.000 --> 00:12:06.000]  通常我見他們找配偶都是一班人
[00:12:06.000 --> 00:12:08.000]  一班人的時候不知道團契裡面有團契
[00:12:08.000 --> 00:12:10.000]  團契裡面有再小一點的小組
[00:12:10.000 --> 00:12:12.000]  小組裡面
[00:12:12.000 --> 00:12:14.000]  又不知為何
[00:12:14.000 --> 00:12:16.000]  在雲雲裡面眾裡尋他千百度
[00:12:16.000 --> 00:12:18.000]  雲雲這麼多團契
[00:12:18.000 --> 00:12:20.000]  這麼多團友裡面
[00:12:20.000 --> 00:12:22.000]  他就突然間說就是這個了
[00:12:22.000 --> 00:12:24.000]  跟著他們自己就有小組活動
[00:12:24.000 --> 00:12:26.000]  跟著他們就通常開始
[00:12:26.000 --> 00:12:28.000]  跟著很多時候
[00:12:28.000 --> 00:12:30.000]  我見到兄弟姐妹
[00:12:30.000 --> 00:12:32.000]  其實是先尋找
[00:12:32.000 --> 00:12:34.000]  後求問
[00:12:34.000 --> 00:12:36.000]  你覺得是先尋找
[00:12:36.000 --> 00:12:38.000]  後求問多
[00:12:38.000 --> 00:12:40.000]  還是先求問
[00:12:40.000 --> 00:12:42.000]  後尋找多呢
[00:12:42.000 --> 00:12:44.000]  我見通常都是自己
[00:12:44.000 --> 00:12:46.000]  看一看
[00:12:46.000 --> 00:12:48.000]  跟著就覺得那個
[00:12:48.000 --> 00:12:50.000]  很別具吸引力
[00:12:50.000 --> 00:12:52.000]  我都認定是這個了
[00:12:52.000 --> 00:12:54.000]  跟著就回去問上帝
[00:12:54.000 --> 00:12:56.000]  通常我見問都說是
[00:12:56.000 --> 00:12:58.000]  我好少見到
[00:12:58.000 --> 00:13:00.000]  問完說不是
[00:13:00.000 --> 00:13:02.000]  所以通常我見他們的尋找過程
[00:13:02.000 --> 00:13:04.000]  裡面都是自己物色
[00:13:04.000 --> 00:13:06.000]  自己在裡面用各樣的需要
[00:13:06.000 --> 00:13:08.000]  用各樣的情況
[00:13:08.000 --> 00:13:10.000]  覺得這個就是了
[00:13:10.000 --> 00:13:12.000]  認定了跟著就說
[00:13:12.000 --> 00:13:14.000]  上帝我想都是了
[00:13:14.000 --> 00:13:16.000]  所以我見兄弟姐妹多數都是先尋找
[00:13:16.000 --> 00:13:18.000]  後求問
[00:13:18.000 --> 00:13:20.000]  好少是先求問後尋找
[00:13:20.000 --> 00:13:22.000]  你可以問結婚的兄弟姐妹
[00:13:22.000 --> 00:13:24.000]  他們尋找的過程是怎樣
[00:13:24.000 --> 00:13:26.000]  我想大同小異
[00:13:26.000 --> 00:13:28.000]  無論是
[00:13:28.000 --> 00:13:30.000]  怎樣去尋找都好
[00:13:30.000 --> 00:13:32.000]  其實上帝都讓我們去尋找
[00:13:32.000 --> 00:13:34.000]  亦都讓我們去選
[00:13:34.000 --> 00:13:36.000]  去尋找合適的配偶
[00:13:36.000 --> 00:13:38.000]  你見阿當都去尋找
[00:13:38.000 --> 00:13:40.000]  去尋找合適的配偶以至去幫助他
[00:13:40.000 --> 00:13:42.000]  建立他的生命
[00:13:42.000 --> 00:13:46.000]  繼續他講的時候
[00:13:46.000 --> 00:13:48.000]  因此人要離開父母與妻子
[00:13:48.000 --> 00:13:50.000]  聯合二人成為一體
[00:13:50.000 --> 00:13:52.000]  當時夫妻二人赤身露體並不羞恥
[00:13:52.000 --> 00:13:54.000]  其實你覺得這段經文都好特別
[00:13:54.000 --> 00:13:56.000]  即是前面講阿當
[00:13:56.000 --> 00:13:58.000]  遇到骨中的骨肉中的肉
[00:13:58.000 --> 00:14:00.000]  跟著突然間有個小結
[00:14:00.000 --> 00:14:02.000]  因此人要離開父母與妻子
[00:14:02.000 --> 00:14:04.000]  聯合二人成為一體
[00:14:04.000 --> 00:14:06.000]  赤身露體並不羞恥
[00:14:06.000 --> 00:14:08.000]  其實你看這段經文阿當根本就沒有爸爸媽媽
[00:14:08.000 --> 00:14:10.000]  但是突然間有個小結
[00:14:10.000 --> 00:14:12.000]  人要離開父母與妻子
[00:14:12.000 --> 00:14:14.000]  聯合二人成為一體
[00:14:14.000 --> 00:14:16.000]  所以我逐樣去看一看
[00:14:16.000 --> 00:14:18.000]  這段經文講什麼
[00:14:18.000 --> 00:14:20.000]  因此人要離開父母
[00:14:20.000 --> 00:14:22.000]  什麼叫離開呢
[00:14:22.000 --> 00:14:24.000]  其實離開父母
[00:14:24.000 --> 00:14:26.000]  包括那種
[00:14:26.000 --> 00:14:28.000]  捨棄那種捨掉
[00:14:28.000 --> 00:14:30.000]  那種放棄
[00:14:30.000 --> 00:14:32.000]  表示他願意丈夫
[00:14:32.000 --> 00:14:34.000]  為了太太的緣故
[00:14:34.000 --> 00:14:36.000]  將太太的利益放在首位
[00:14:36.000 --> 00:14:38.000]  甘願離開自己的原生家庭
[00:14:38.000 --> 00:14:40.000]  甚至有些
[00:14:40.000 --> 00:14:42.000]  逆本逆做
[00:14:42.000 --> 00:14:44.000]  離開的意思其實是割掉
[00:14:44.000 --> 00:14:46.000]  跟爸爸媽媽那種的臍帶
[00:14:46.000 --> 00:14:48.000]  這種叫離開
[00:14:48.000 --> 00:14:50.000]  其實離開不代表
[00:14:50.000 --> 00:14:52.000]  我們不理我們的父母
[00:14:52.000 --> 00:14:54.000]  不照顧我們的父母
[00:14:54.000 --> 00:14:56.000]  絕對不是這個意思
[00:14:56.000 --> 00:14:58.000]  離開是講我們的成長
[00:14:58.000 --> 00:15:00.000]  今日要建立家庭
[00:15:00.000 --> 00:15:02.000]  今日要成家立室
[00:15:02.000 --> 00:15:04.000]  今日要有他自己的生活
[00:15:04.000 --> 00:15:06.000]  今日要有他自己的家庭
[00:15:06.000 --> 00:15:08.000]  離開也不是
[00:15:08.000 --> 00:15:10.000]  同住或不同住
