
[00:00:00.000 --> 00:00:02.000]  大英姊妹,很久不見
[00:08:50.000 --> 00:08:54.000]  是因為他們在荷里山的上面領受上帝律法
[00:08:54.000 --> 00:08:56.000]  十一天的路程去到迦底斯巴里亞
[00:08:56.000 --> 00:09:00.000]  就是過一個的境界就已經去到迦南地
[00:09:00.000 --> 00:09:03.000]  那時候派十二個探子進去迦南地裡面
[00:09:03.000 --> 00:09:04.000]  大家記得吧
[00:09:04.000 --> 00:09:06.000]  十二個探子最後回來
[00:09:06.000 --> 00:09:08.000]  兩個探子說正
[00:09:08.000 --> 00:09:09.000]  十個探子說不正
[00:09:09.000 --> 00:09:11.000]  然後就只有兩個人說正
[00:09:11.000 --> 00:09:12.000]  二百萬人說不正
[00:09:12.000 --> 00:09:15.000]  二百萬人說不要進去
[00:09:15.000 --> 00:09:16.000]  然後上帝就跟他說
[00:09:16.000 --> 00:09:18.000]  你這一刻你不跟從我
[00:09:18.000 --> 00:09:21.000]  好 你們就不要進去了
[00:09:21.000 --> 00:09:23.000]  然後聽到上帝說
[00:09:23.000 --> 00:09:24.000]  你不要進去了
[00:09:24.000 --> 00:09:25.000]  然後馬上就震了
[00:09:25.000 --> 00:09:26.000]  不要 不要 不要
[00:09:26.000 --> 00:09:27.000]  上帝 上帝
[00:09:27.000 --> 00:09:28.000]  不是 不是 不是
[00:09:28.000 --> 00:09:29.000]  我們說笑而已
[00:09:29.000 --> 00:09:31.000]  我們進去了 進去了
[00:09:31.000 --> 00:09:34.000]  然後死了幾萬人
[00:09:34.000 --> 00:09:35.000]  上帝說我沒有叫你去
[00:09:35.000 --> 00:09:37.000]  你幹嘛去
[00:09:37.000 --> 00:09:42.000]  那件事件是兩次沒有聽上帝的話
[00:09:42.000 --> 00:09:44.000]  而上帝這樣回應
[00:09:44.000 --> 00:09:46.000]  是你們要成為老物的
[00:09:46.000 --> 00:09:49.000]  是你們那幫不知善惡的子女
[00:09:49.000 --> 00:09:51.000]  他們可以進入迦南地
[00:09:51.000 --> 00:09:52.000]  為什麼
[00:09:52.000 --> 00:09:56.000]  你們那幫說得那麼害怕
[00:09:56.000 --> 00:09:59.000]  那些亞立族人多大
[00:09:59.000 --> 00:10:00.000]  然後上帝說
[00:10:00.000 --> 00:10:03.000]  那幫連自己都保護不了的人
[00:10:03.000 --> 00:10:04.000]  你在戰爭裡面
[00:10:04.000 --> 00:10:05.000]  哪些人會成為老物
[00:10:05.000 --> 00:10:07.000]  就是連自己都沒辦法保護的人
[00:10:07.000 --> 00:10:08.000]  你不會拿槍
[00:10:08.000 --> 00:10:09.000]  你不會有能力打
[00:10:09.000 --> 00:10:11.000]  就是沒能力的人
[00:10:11.000 --> 00:10:12.000]  上不知善惡
[00:10:12.000 --> 00:10:16.000]  是一幫廣東話就很全盛
[00:10:16.000 --> 00:10:18.000]  腦筍都還沒關起來的人
[00:10:18.000 --> 00:10:19.000]  他們進入迦南地
[00:10:19.000 --> 00:10:21.000]  是不是很諷刺
[00:10:21.000 --> 00:10:22.000]  但是上帝說
[00:10:22.000 --> 00:10:23.000]  這幫人
[00:10:23.000 --> 00:10:26.000]  他要親手在曠野裡面模造他們
[00:10:26.000 --> 00:10:28.000]  所以他寫了《新命記》
[00:10:28.000 --> 00:10:29.000]  《新命記》就是
[00:10:29.000 --> 00:10:31.000]  要為著這幫新一代人
[00:10:31.000 --> 00:10:36.000]  要承接迦南地的一個美好的狀態之下
[00:10:36.000 --> 00:10:38.000]  所寫的這本書
[00:10:38.000 --> 00:10:41.000]  所以新一代人很需要成長
[00:10:41.000 --> 00:10:42.000]  新一代人
[00:10:42.000 --> 00:10:45.000]  他們沒有父輩這樣去經歷這個曠野
[00:10:45.000 --> 00:10:47.000]  經歷這個紅海
[00:10:47.000 --> 00:10:49.000]  但是他們要很深刻地
[00:10:49.000 --> 00:10:51.000]  透過父輩之間學到教訓
[00:10:51.000 --> 00:10:53.000]  因為他們是眼白白
[00:10:53.000 --> 00:10:55.000]  看著他們父母都死去曠野的
[00:10:55.000 --> 00:10:58.000]  去到約旦河邊
[00:10:58.000 --> 00:11:01.000]  看著對面就是要過河的時候
[00:11:01.000 --> 00:11:02.000]  他們回想
[00:11:02.000 --> 00:11:04.000]  他們個個都是四十歲以下的
[00:11:04.000 --> 00:11:06.000]  因為他們曠野流浪四十年
[00:11:06.000 --> 00:11:07.000]  四十歲以下的人
[00:11:07.000 --> 00:11:08.000]  簡單來講
[00:11:08.000 --> 00:11:10.000]  最年長的就是我們巴即清
[00:11:10.000 --> 00:11:13.000]  說的是即清流下的人
[00:11:13.000 --> 00:11:15.000]  看著自己所有父輩都走了
[00:11:15.000 --> 00:11:16.000]  都死了
[00:11:16.000 --> 00:11:20.000]  這個群體要進入到迦南地
[00:11:20.000 --> 00:11:23.000]  所以他們要學習的是
[00:11:23.000 --> 00:11:26.000]  不再是在曠野兜圈的生活
[00:11:26.000 --> 00:11:28.000]  要是進入到迦南地
[00:11:28.000 --> 00:11:31.000]  所以我們進入到這段經文裡面
[00:11:31.000 --> 00:11:33.000]  我們會從一個宏觀的角度
[00:11:33.000 --> 00:11:34.000]  然後進入到微觀
[00:11:34.000 --> 00:11:35.000]  去看這段經文
[00:11:35.000 --> 00:11:37.000]  它所坐落的位置的重要性
[00:11:37.000 --> 00:11:40.000]  《新明記》第八章是在
[00:11:40.000 --> 00:11:42.000]  《新明記》五到十一章裡面
[00:11:42.000 --> 00:11:45.000]  是講一個重新聖約的一個篇章
[00:11:45.000 --> 00:11:48.000]  這個篇章裡面是從四章四十四節
[00:11:48.000 --> 00:11:50.000]  去到十一章的三十二節
[00:11:50.000 --> 00:11:53.000]  大致可以分為三個重要的段落
[00:11:53.000 --> 00:11:55.000]  這三個重要的段落
[00:11:55.000 --> 00:11:58.000]  都以一句我們很熟悉的說話開始
[00:11:58.000 --> 00:12:00.000]  就是以色列啊你不要聽
[00:12:00.000 --> 00:12:02.000]  Shema Israel
[00:12:02.000 --> 00:12:04.000]  就是如果大家有記得
[00:12:04.000 --> 00:12:08.000]  六章四節就是猶太人最重要的士馬
[00:12:08.000 --> 00:12:09.000]  聽啊以色列
[00:12:09.000 --> 00:12:13.000]  耶和華說你們的神是獨一的主
[00:12:13.000 --> 00:12:16.000]  你要盡心盡心盡意愛主你的神
[00:12:16.000 --> 00:12:17.000]  就是這段經文
[00:12:17.000 --> 00:12:20.000]  你會見到其實這個的篇章裡面
[00:12:20.000 --> 00:12:22.000]  其實是在解釋聖約
[00:12:22.000 --> 00:12:23.000]  在聖約裡面
[00:12:23.000 --> 00:12:24.000]  大家剛才留意到
[00:12:24.000 --> 00:12:26.000]  你們所讀的經文裡面
[00:12:26.000 --> 00:12:28.000]  不斷提到一個字
[00:12:28.000 --> 00:12:29.000]  叫做《誡命》
[00:12:29.000 --> 00:12:30.000]  《誡命》是甚麼?
[00:12:30.000 --> 00:12:33.000]  《誡命》就是在講十誡
[00:12:33.000 --> 00:12:34.000]  我們的教會生活
[00:12:34.000 --> 00:12:35.000]  我們的信仰生活裡面
[00:12:35.000 --> 00:12:37.000]  其實我們很少提及十誡
[00:12:37.000 --> 00:12:40.000]  但是我作為奴德會的會友
[00:12:40.000 --> 00:12:42.000]  我的教會裡面
[00:12:42.000 --> 00:12:43.000]  我的講壇的下面
[00:12:43.000 --> 00:12:46.000]  就有一個展開了的一到十
[00:12:46.000 --> 00:12:48.000]  其實意思就是十誡
[00:12:48.000 --> 00:12:50.000]  所以十誡其實本身
[00:12:50.000 --> 00:12:53.000]  在基督徒的生活裡面是相當重要
[00:12:53.000 --> 00:12:56.000]  但是十誡不只是停留在十誡
[00:12:56.000 --> 00:12:57.000]  在這個篇章裡面
[00:12:57.000 --> 00:13:00.000]  十誡是被廣泛地詮釋
[00:13:00.000 --> 00:13:03.000]  它不只是講不可以拜偶像
[00:13:03.000 --> 00:13:06.000]  不可以拜偶像的意思是很豐富的
[00:13:06.000 --> 00:13:08.000]  在這段經文裡面
[00:13:08.000 --> 00:13:11.000]  它是會不斷地去仔細去解釋
[00:13:11.000 --> 00:13:12.000]  拜偶像的意思
[00:13:12.000 --> 00:13:15.000]  不只是講拜黃大仙那麼簡單
[00:13:15.000 --> 00:13:17.000]  所以我們會見到的是
[00:13:17.000 --> 00:13:19.000]  其實我們今天是進行一個
[00:13:19.000 --> 00:13:23.000]  在詮釋上帝的聖約的內容裡面
[00:13:23.000 --> 00:13:25.000]  而去到今天的經文裡面
[00:13:25.000 --> 00:13:28.000]  我會將它分為三個大的段落
[00:13:28.000 --> 00:13:31.000]  每個段落其實它都有一個很獨特的結構
[00:13:31.000 --> 00:13:35.000]  有上過我賢經深造班的大英姊妹應該知道
[00:13:35.000 --> 00:13:38.000]  對於一個經文你怎樣去處理
[00:13:38.000 --> 00:13:39.000]  其中一個很重要的方式
[00:13:39.000 --> 00:13:42.000]  就是透過這個重複的用詞
[00:13:42.000 --> 00:13:44.000]  或者一些見到的短句
[00:13:44.000 --> 00:13:45.000]  我通常鼓勵大英姊妹
[00:13:45.000 --> 00:13:48.000]  你將它用不同的顏色去區分
[00:13:48.000 --> 00:13:51.000]  你就這樣見到這一段經文裡面
[00:13:51.000 --> 00:13:54.000]  你會見到一頭一尾都是會講到
[00:13:54.000 --> 00:13:57.000]  吩咐你去遵守誡命的這個講法
[00:13:57.000 --> 00:14:00.000]  第一節是講我吩咐你的誡命你們要遵守
[00:14:00.000 --> 00:14:04.000]  第六節是你們要遵守耶和華里神的誡命
[00:14:04.000 --> 00:14:06.000]  你會見到已經是一個反轉了
[00:14:06.000 --> 00:14:08.000]  然後你在中間你會見到
[00:14:08.000 --> 00:14:10.000]  如果用希伯來原文去看
[00:14:10.000 --> 00:14:13.000]  其實裡面是有六個知道
[00:14:13.000 --> 00:14:14.000]  因為第三節
[00:14:14.000 --> 00:14:18.000]  你將你和你列祖所不認識的瑪拿的這一句
[00:14:18.000 --> 00:14:20.000]  其實有兩個知道
[00:14:20.000 --> 00:14:25.000]  是將你不認識和你列祖不認識的瑪拿
[00:14:25.000 --> 00:14:28.000]  而它的原文都是知道這個字
[00:14:28.000 --> 00:14:30.000]  所以這裡出現了六次
[00:14:30.000 --> 00:14:32.000]  而你會見到有另一個很重要的字
[00:14:32.000 --> 00:14:34.000]  就是你的心
[00:14:34.000 --> 00:14:36.000]  所以我們可以很簡略地
[00:14:36.000 --> 00:14:39.000]  將這些我們見到的
[00:14:39.000 --> 00:14:41.000]  一些重複的字眼
[00:14:41.000 --> 00:14:42.000]  重複的用詞
[00:14:42.000 --> 00:14:45.000]  我們可以整理成為一個結構
[00:14:45.000 --> 00:14:47.000]  很簡單地看是一個線的結構
[00:14:47.000 --> 00:14:50.000]  它的核心就是第三節的核心的教導
[00:14:50.000 --> 00:14:52.000]  而中間那裡你會見到
[00:14:52.000 --> 00:14:54.000]  就是一個反轉了的狀態
[00:14:54.000 --> 00:14:56.000]  吩咐你的誡命要遵守
[00:14:56.000 --> 00:14:58.000]  謹守遵行它的道
[00:14:58.000 --> 00:15:00.000]  中間就是要知道你的心如何
[00:15:00.000 --> 00:15:03.000]  然後下面就是你的心要知道
[00:15:03.000 --> 00:15:06.000]  中間就是核心的教導
[00:15:06.000 --> 00:15:08.000]  所以今天在這裡分享
[00:15:08.000 --> 00:15:11.000]  關於當你要記得的是什麼的時候
[00:15:11.000 --> 00:15:13.000]  這裡我們會見到有四樣東西
[00:15:13.000 --> 00:15:16.000]  就是究竟作者摩西
[00:15:16.000 --> 00:15:17.000]  很想我們記得的是什麼呢
[00:15:17.000 --> 00:15:18.000]  這裡有四個點
[00:15:18.000 --> 00:15:22.000]  我們逐一細看
[00:15:22.000 --> 00:15:25.000]  在第一個點當這四十年
[00:15:25.000 --> 00:15:27.000]  摩西的曠野一直引導你
[00:15:27.000 --> 00:15:29.000]  磨練你 考驗你
[00:15:29.000 --> 00:15:31.000]  是為了你要知道你的心是怎樣
[00:15:31.000 --> 00:15:33.000]  是否願意遵守它的誡命
[00:15:33.000 --> 00:15:35.000]  這四十年 等一下
[00:15:35.000 --> 00:15:36.000]  你剛才說
[00:15:36.000 --> 00:15:38.000]  他們在加底斯巴尼亞
[00:15:38.000 --> 00:15:40.000]  說不想去加南地
[00:15:40.000 --> 00:15:43.000]  信得是懲罰他們
[00:15:43.000 --> 00:15:45.000]  為什麼摩西這裡會說是
[00:15:45.000 --> 00:15:49.000]  引導 磨練 考驗呢
[00:15:49.000 --> 00:15:52.000]  這個是總結了摩西一百二十年
[00:15:52.000 --> 00:15:54.000]  人生跟隨神的歲月
[00:15:54.000 --> 00:15:58.000]  它怎樣看一個人看來是一個奏作
[00:15:58.000 --> 00:16:01.000]  甚至上帝都明明說是一個奏作
[00:16:01.000 --> 00:16:03.000]  大家想一下
[00:16:03.000 --> 00:16:05.000]  這一幫意識獵民
[00:16:05.000 --> 00:16:09.000]  上帝如果真的想捉死他們
[00:16:09.000 --> 00:16:11.000]  一下子就可以了
[00:16:11.000 --> 00:16:14.000]  為什麼還要他們在曠野磨四十年
[00:16:14.000 --> 00:16:16.000]  除了是因為他們要應許
[00:16:16.000 --> 00:16:18.000]  上帝對他們的約之外
[00:16:18.000 --> 00:16:21.000]  其實它有它教導的作用
[00:16:21.000 --> 00:16:23.000]  不過 我們有沒有領略到
[00:16:23.000 --> 00:16:27.000]  上帝的管教裏面的教導的作用
[00:16:27.000 --> 00:16:30.000]  引導 磨練 考驗
[00:16:30.000 --> 00:16:33.000]  要我們搖的是什麼
[00:16:33.000 --> 00:16:36.000]  是在搖我們這個人的心
[00:16:36.000 --> 00:16:38.000]  是不是真的想
[00:16:38.000 --> 00:16:42.000]  真的願意遵行上帝的旨意
[00:16:42.000 --> 00:16:44.000]  當我們人很多時候去看
[00:16:44.000 --> 00:16:48.000]  一件我們不是很想接受的事
[00:16:48.000 --> 00:16:50.000]  有沙石的事
[00:16:50.000 --> 00:16:52.000]  很卡的事
[00:16:52.000 --> 00:16:56.000]  其實上帝是想用這件事去磨練我們
[00:16:56.000 --> 00:16:58.000]  在《成長神學》的課程當中
[00:16:58.000 --> 00:17:00.000]  剛剛第七講到
[00:17:00.000 --> 00:17:01.000]  第七還是第六講
[00:17:01.000 --> 00:17:03.000]  講到苦難這件事
[00:17:03.000 --> 00:17:05.000]  《成長神學》的作者
[00:17:05.000 --> 00:17:06.000]  克勞德 阿克勞
[00:17:06.000 --> 00:17:08.000]  他不斷地強調
[00:17:08.000 --> 00:17:11.000]  苦難在人生當中有一個很重要的意義
[00:17:11.000 --> 00:17:14.000]  但是人要用正確的方式來回應
[00:17:14.000 --> 00:17:16.000]  你所經歷的苦難
[00:17:16.000 --> 00:17:19.000]  上帝將人視為苦難助紂的事情
[00:17:19.000 --> 00:17:22.000]  化為整個民族成長的歷練
[00:17:22.000 --> 00:17:24.000]  四十年在曠野裏面
[00:17:24.000 --> 00:17:26.000]  他們學到的是什麼
[00:17:26.000 --> 00:17:29.000]  學到的就是第二點所講到
