
[00:00:00.000 --> 00:00:01.980]  感謝施班代表我們
[00:01:41.200 --> 00:01:42.200]  但是你看看
[00:01:42.200 --> 00:01:47.200]  怎麼大隻都不及旁邊的中國隊和韓國隊大隻
[00:01:47.200 --> 00:01:49.200]  另外一個close up
[00:01:49.200 --> 00:01:50.200]  再close up
[00:01:50.200 --> 00:01:52.200]  看看當時
[00:01:52.200 --> 00:01:54.200]  我現在沒有整容
[00:01:54.200 --> 00:01:56.200]  現在瘦臉一點
[00:01:56.200 --> 00:01:58.200]  當時都是肥妹仔
[00:01:58.200 --> 00:01:59.200]  好了五秒鐘看完了
[00:01:59.200 --> 00:02:00.200]  我們回到正題
[00:02:00.200 --> 00:02:01.200]  讓大家知道
[00:02:01.200 --> 00:02:03.200]  是真的
[00:02:03.200 --> 00:02:05.200]  所以我這個過氣運動員
[00:02:05.200 --> 00:02:06.200]  在看奧運的時候
[00:02:06.200 --> 00:02:08.200]  真是熱血沸騰
[00:02:08.200 --> 00:02:10.200]  很多回憶湧現
[00:02:10.200 --> 00:02:12.200]  特別是衝線的那一刻
[00:02:12.200 --> 00:02:14.200]  和決勝負的時刻
[00:02:14.200 --> 00:02:16.200]  我心裏都百感交集
[00:02:16.200 --> 00:02:20.200]  一來為勝利的運動員喝彩
[00:02:20.200 --> 00:02:25.200]  二來為未能晉級的運動員感到可惜
[00:02:25.200 --> 00:02:28.200]  因為我知道無論得獎和不得獎都好
[00:02:28.200 --> 00:02:30.200]  其實他們背後所付出的努力
[00:02:30.200 --> 00:02:32.200]  所忍受的傷痛
[00:02:32.200 --> 00:02:36.200]  真的不是外人能夠明白和理解的
[00:02:36.200 --> 00:02:38.200]  想當年
[00:02:38.200 --> 00:02:42.200]  我這個雖然不是一個全職的運動員
[00:02:42.200 --> 00:02:44.200]  但是那時候我又要工作
[00:02:44.200 --> 00:02:45.200]  又要訓練
[00:02:45.200 --> 00:02:49.200]  幸運的是當時我在蛙艇總會工作
[00:02:49.200 --> 00:02:52.200]  剛剛在體院隔離
[00:02:52.200 --> 00:02:54.200]  當時六點鐘就要起身
[00:02:54.200 --> 00:02:56.200]  然後就要蛙艇訓練
[00:02:56.200 --> 00:03:00.200]  訓練完吃完早餐就要馬上上班
[00:03:00.200 --> 00:03:04.200]  午飯的時候就順便舉蟲
[00:03:04.200 --> 00:03:06.200]  然後又要上班
[00:03:06.200 --> 00:03:09.200]  下班之後又要做一些蛙艇訓練
[00:03:09.200 --> 00:03:12.200]  甚至可能也要做一些蛙艇機的訓練
[00:03:12.200 --> 00:03:15.200]  所以當時九點鐘就睡覺
[00:03:15.200 --> 00:03:18.200]  所以那時候除了隊友
[00:03:18.200 --> 00:03:19.200]  沒有朋友
[00:03:19.200 --> 00:03:21.200]  因為都試過約朋友出街吃飯
[00:03:21.200 --> 00:03:23.200]  但是八點半就睏了
[00:03:23.200 --> 00:03:27.200]  所以很不容易
[00:03:27.200 --> 00:03:29.200]  雖然很辛苦
[00:03:29.200 --> 00:03:31.200]  但是那時候覺得很熱血
[00:03:31.200 --> 00:03:32.200]  很值得
[00:03:32.200 --> 00:03:35.200]  因為覺得運動員就是這樣的
[00:03:35.200 --> 00:03:39.200]  因為在努力訓練的時候
[00:03:39.200 --> 00:03:41.200]  能夠令我們進步
[00:03:41.200 --> 00:03:43.200]  而在比賽場
[00:03:43.200 --> 00:03:48.200]  我們也可以測試和表現我們進步的機會
[00:03:48.200 --> 00:03:51.200]  所以在上場比賽之前
[00:03:51.200 --> 00:03:54.200]  運動員就要很努力地鍛鍊
[00:03:54.200 --> 00:03:57.200]  這些就是運動員的特質
[00:03:57.200 --> 00:04:00.200]  其實和我們的信仰都很相似
[00:04:00.200 --> 00:04:02.200]  我們每一天都要學習
[00:04:02.200 --> 00:04:06.200]  怎樣活出跟隨基督的特質
[00:04:06.200 --> 00:04:08.200]  以致當我們面對困難
[00:04:08.200 --> 00:04:10.200]  或者各樣狀況的時候
[00:04:10.200 --> 00:04:12.200]  我們都知道怎樣去面對
[00:04:12.200 --> 00:04:16.200]  這些都是我們信仰生命的一些鍛鍊
[00:04:16.200 --> 00:04:19.200]  正如《已不鎖書》頭三章
[00:04:19.200 --> 00:04:23.200]  亦是我過去半年不斷講
[00:04:23.200 --> 00:04:25.200]  有關《已不鎖書》的內容的時候
[00:04:25.200 --> 00:04:28.200]  《已不鎖書》的頭三章就提醒我們
[00:04:28.200 --> 00:04:30.200]  我們已經在基督
[00:04:30.200 --> 00:04:32.200]  和基督一同復活
[00:04:32.200 --> 00:04:34.200]  所以我們在基督裏
[00:04:34.200 --> 00:04:37.200]  是要活出一個復活的生命
[00:04:37.200 --> 00:04:39.200]  一個新我的生命
[00:04:39.200 --> 00:04:42.200]  所以之後《已不鎖書》的後三章就講到
[00:04:42.200 --> 00:04:45.200]  這個新我的生命是怎樣的
[00:04:45.200 --> 00:04:50.200]  我們生活是要建構在以基督耶穌為基礎之上
[00:04:50.200 --> 00:04:53.200]  也就是活在基督裏面
[00:04:53.200 --> 00:04:58.200]  所以去到第五章二十一至六章九節
[00:04:58.200 --> 00:05:01.200]  亦是今天我們宣講經文前的一段經文
[00:05:01.200 --> 00:05:07.200]  本來以這個基礎去講到基督徒家庭的生活態度
[00:05:07.200 --> 00:05:09.200]  無論是講到夫妻之間的事
[00:05:09.200 --> 00:05:12.200]  或者父母和子女之間的問題
[00:05:12.200 --> 00:05:15.200]  或者主人和僕人之間的關係
[00:05:15.200 --> 00:05:18.200]  他都以五章二十一節
[00:05:18.200 --> 00:05:22.200]  敬畏基督作為一個開始去談論
[00:05:22.200 --> 00:05:24.200]  換句話來說
[00:05:24.200 --> 00:05:27.200]  如果我們忘記了敬畏基督的心
[00:05:27.200 --> 00:05:29.200]  我們就算談夫妻的問題
[00:05:29.200 --> 00:05:33.200]  或者子女與父母之間的關係
[00:05:33.200 --> 00:05:35.200]  主人和僕人之間的關係
[00:05:35.200 --> 00:05:38.200]  就會失去了立論的基礎
[00:05:38.200 --> 00:05:42.200]  因此在二弗所書來到最後
[00:05:42.200 --> 00:05:44.200]  第六章將要結束的時候
[00:05:44.200 --> 00:05:48.200]  保羅就勸信徒必須要知道
[00:05:48.200 --> 00:05:52.200]  怎樣將信靠基督的基礎準備好
[00:05:52.200 --> 00:05:56.200]  並且挑戰讀者要將全卷書講到有關
[00:05:56.200 --> 00:05:58.200]  他們在基督裏面的身份
[00:05:58.200 --> 00:06:00.200]  要怎樣真實地活出來
[00:06:00.200 --> 00:06:04.200]  即使面對魔鬼的挑戰
[00:06:04.200 --> 00:06:09.200]  保羅承認邪惡仍然很活躍
[00:06:09.200 --> 00:06:11.200]  所以信徒要做好準備
[00:06:11.200 --> 00:06:13.200]  就好像備戰一樣
[00:06:13.200 --> 00:06:17.200]  因為行義不是一件易事
[00:06:17.200 --> 00:06:20.200]  惡勢力總是在虎視眈眈
[00:06:20.200 --> 00:06:22.200]  蓄勢待發
[00:06:22.200 --> 00:06:26.200]  所以在第十一節提到魔鬼的詭計
[00:06:26.200 --> 00:06:30.200]  令我們想起其實我們日常的生活
[00:06:30.200 --> 00:06:33.200]  我們都會面對罪惡和試探
[00:06:33.200 --> 00:06:39.200]  並且他們以各種陷阱和手段去引誘我們
[00:06:39.200 --> 00:06:42.200]  罪惡通常很懂得掩飾自己
[00:06:42.200 --> 00:06:44.200]  除非他奸計得逞
[00:06:44.200 --> 00:06:47.200]  否則他未必露出真面目
[00:06:47.200 --> 00:06:51.200]  而我們很多時候又因為那些人事或物
[00:06:51.200 --> 00:06:52.200]  看上去很吸引
[00:06:52.200 --> 00:06:55.200]  好像過得自己的關一樣
[00:06:55.200 --> 00:06:58.200]  於是就向他大開中門
[00:06:58.200 --> 00:07:02.200]  其實他是一個掩飾得很好的陷阱
[00:07:02.200 --> 00:07:06.200]  保祿在第十二節又用了四個詞語
[00:07:06.200 --> 00:07:10.200]  那些執政的、掌權的、管轄者幽暗世代的
[00:07:10.200 --> 00:07:14.200]  以及天空屬靈氣的惡魔
[00:07:14.200 --> 00:07:18.200]  來表示魔鬼會利用不同的邪惡勢力
[00:07:18.200 --> 00:07:21.200]  有些會影響一個國家或城市
[00:07:21.200 --> 00:07:25.200]  有些會影響領袖甚至普通人
[00:07:25.200 --> 00:07:31.200]  務求引我們去罪的地方
[00:07:31.200 --> 00:07:34.200]  所以有一個學者莫里斯就曾經說過
[00:07:34.200 --> 00:07:37.200]  當你萬不驚心的時候
[00:07:37.200 --> 00:07:40.200]  就很容易進入罪的領域
[00:07:40.200 --> 00:07:44.200]  而不是進入義的範圍
[00:07:44.200 --> 00:07:46.200]  在第十二節就形容
[00:07:46.200 --> 00:07:50.200]  我們要和魔鬼爭戰
[00:07:50.200 --> 00:07:53.200]  爭戰原本的意思就是摔跤
[00:07:53.200 --> 00:07:58.200]  而希臘式的摔跤就是靠近前來前去推倒對方
[00:07:58.200 --> 00:08:01.200]  如果你有看奧運的柔道
[00:08:01.200 --> 00:08:03.200]  就是這樣靠近前來拼搏
[00:08:03.200 --> 00:08:08.200]  所以邪惡勢力的攻擊很多時候是靠近前來的
[00:08:08.200 --> 00:08:13.200]  所以教會要面對這個爭戰不是挨打
[00:08:13.200 --> 00:08:18.200]  而是第十一、十二和第十三節所提到的抵擋
[00:08:18.200 --> 00:08:20.200]  而抵擋首要做的
[00:08:20.200 --> 00:08:23.200]  就是第十節所提到的「作剛強的人」
[00:08:23.200 --> 00:08:27.200]  即是說你要強壯、有力量的人
[00:08:27.200 --> 00:08:31.200]  試想想,如果你是一個奧運運動員
[00:08:31.200 --> 00:08:35.200]  你完全不訓練,不令自己變強壯的話
[00:08:35.200 --> 00:08:37.200]  當你去比賽的那一刻
[00:08:37.200 --> 00:08:41.200]  其實你就沒有力量去面對你所要面對的挑戰
[00:08:41.200 --> 00:08:45.200]  所以同樣,我們都要成為一個剛強的人
[00:08:45.200 --> 00:08:49.200]  以致於當我們面對魔鬼的挑戰和誘惑的時候
[00:08:49.200 --> 00:08:52.200]  我們知道怎樣抵擋它
[00:08:52.200 --> 00:08:55.200]  不過,要知道能夠作剛強的人
[00:08:55.200 --> 00:08:58.200]  不是靠我們自己能力獲得的
[00:08:58.200 --> 00:09:02.200]  抵擋也不是靠自己的
[00:09:02.200 --> 00:09:05.200]  《耳乏所書》第六章第十節就這樣說
[00:09:05.200 --> 00:09:07.200]  「你們要靠著主
[00:09:07.200 --> 00:09:11.200]  依靠祂的大能大力作剛強的人」
[00:09:11.200 --> 00:09:14.200]  「作剛強」這個字是一個被動詞
[00:09:14.200 --> 00:09:16.200]  原文就是說
[00:09:16.200 --> 00:09:21.200]  在主裡面被祂的大能大力變強壯
[00:09:21.200 --> 00:09:25.200]  變得有能力
[00:09:25.200 --> 00:09:28.200]  「變」這個字有時是一個過程
[00:09:28.200 --> 00:09:32.200]  不是一下子就像超人一樣
[00:09:32.200 --> 00:09:34.200]  換了衣服就很厲害
[00:09:34.200 --> 00:09:37.200]  「變」可能需要我們慢慢調節
[00:09:37.200 --> 00:09:43.200]  但是,我們有沒有被上帝令我們變得強壯呢?
[00:09:43.200 --> 00:09:47.200]  要知道,邪惡的確是很活躍
[00:09:47.200 --> 00:09:50.200]  如果我們不留意自己的生活
[00:09:50.200 --> 00:09:53.200]  就很容易讓魔鬼乘虛而入
[00:09:53.200 --> 00:09:56.200]  逐步引領我們犯罪
[00:09:56.200 --> 00:10:00.200]  不過,同時我們也不可以過度驚慌
[00:10:00.200 --> 00:10:02.200]  以為魔鬼無所不在
[00:10:02.200 --> 00:10:04.200]  無所不知,無所不能
[00:10:04.200 --> 00:10:06.200]  要知道,無所不在
[00:10:06.200 --> 00:10:08.200]  無所不知,無所不能
[00:10:08.200 --> 00:10:10.200]  是上帝的權能
[00:10:10.200 --> 00:10:14.200]  魔鬼雖然有一種經常搞擾人的勢力
[00:10:14.200 --> 00:10:19.200]  但它不是擁有極大的威力
[00:10:19.200 --> 00:10:22.200]  它的威脅仍然在這裡
[00:10:22.200 --> 00:10:27.200]  但是這個敵人已經被基督籍十字架和復活所擊敗
[00:10:27.200 --> 00:10:29.200]  它沒有任何的控制權
[00:10:29.200 --> 00:10:32.200]  它本身的力量也有限
[00:10:32.200 --> 00:10:35.200]  我們無需要誇大它的力量
[00:10:35.200 --> 00:10:39.200]  不過,我們同樣要正視它的影響力
[00:10:39.200 --> 00:10:43.200]  所以我們每一天都要確保自己在基督裡面
[00:10:43.200 --> 00:10:47.200]  與基督連繫,活在基督裡面
[00:10:47.200 --> 00:10:50.200]  我記得當時我做運動員的時候
[00:10:50.200 --> 00:10:53.200]  因為太著重力的表現
[00:10:53.200 --> 00:10:57.200]  所以沒有留意到自己蛙艇的錯誤姿勢
[00:10:57.200 --> 00:11:00.200]  所以不小心弄傷了腰
[00:11:00.200 --> 00:11:04.200]  本來當年也有機會去參加亞運
[00:11:04.200 --> 00:11:07.200]  但最終因為腰傷落空
[00:11:07.200 --> 00:11:10.200]  當時真的非常傷心
[00:11:10.200 --> 00:11:12.200]  因為對於一個運動員來說
[00:11:12.200 --> 00:11:17.200]  與這些大型運動會是很興奮的事
[00:11:17.200 --> 00:11:20.200]  不過當時也很害怕
[00:11:20.200 --> 00:11:21.200]  因為醫生跟我說
[00:11:21.200 --> 00:11:23.200]  如果我不治好腰的話
[00:11:23.200 --> 00:11:26.200]  最嚴重的時候可能會半身不遂
[00:11:26.200 --> 00:11:28.200]  下半輩子要坐輪椅
[00:11:28.200 --> 00:11:31.200]  你知不知道腰痛是多麼痛苦?
[00:11:31.200 --> 00:11:33.200]  大家可能也試過
[00:11:33.200 --> 00:11:35.200]  就是你坐著、睡著、站著
[00:11:35.200 --> 00:11:38.200]  甚至打個噴嚏,你都痛到流眼淚
[00:11:38.200 --> 00:11:41.200]  所以我用了很長一段時間
[00:11:41.200 --> 00:11:44.200]  很乖地按照各種療程
[00:11:44.200 --> 00:11:49.200]  包括看物理治療、做強壯背部的運動、游泳
[00:11:49.200 --> 00:11:53.200]  游泳簡直是游到懷疑人生
[00:11:53.200 --> 00:11:56.200]  游到你都不知道那些是泳池水還是淚水
[00:11:56.200 --> 00:11:59.200]  因為每天都要游一個小時左右
[00:11:59.200 --> 00:12:01.200]  而且你很孤單
[00:12:01.200 --> 00:12:03.200]  一個人自己在游
[00:12:03.200 --> 00:12:05.200]  好像不知道為了什麼
[00:12:05.200 --> 00:12:09.200]  但是就是因為這個腰傷
[00:12:09.200 --> 00:12:13.200]  令我更加注重正確的蛙艇姿勢
[00:12:13.200 --> 00:12:16.200]  改正了一些錯誤的姿勢
[00:12:16.200 --> 00:12:18.200]  並且我們更加了解
[00:12:18.200 --> 00:12:20.200]  什麼是自己軟弱的地方
[00:12:20.200 --> 00:12:22.200]  例如是腰部
[00:12:22.200 --> 00:12:26.200]  那我就要做多一點強化腰部的運動
[00:12:26.200 --> 00:12:29.200]  錯誤的姿勢會令自己受傷
[00:12:29.200 --> 00:12:31.200]  自己較軟弱的地方
[00:12:31.200 --> 00:12:33.200]  不好好鍛鍊的話
[00:12:33.200 --> 00:12:35.200]  同樣會製造傷患
[00:12:35.200 --> 00:12:39.200]  同樣當我們在變剛強的過程裏
[00:12:39.200 --> 00:12:41.200]  有些什麼地方
[00:12:41.200 --> 00:12:44.200]  我們都需要被上帝去變我們剛強
[00:12:44.200 --> 00:12:46.200]  讓我們成為剛強
[00:12:46.200 --> 00:12:49.200]  可能有些我們特別軟弱的地方
[00:12:49.200 --> 00:12:52.200]  或者我們甚至是
[00:12:52.200 --> 00:12:55.200]  可能很難受住那些誘惑的地方
[00:12:55.200 --> 00:12:59.200]  我們就要祈求上帝額外的幫助
[00:12:59.200 --> 00:13:02.200]  的確對於魔鬼的詭計
[00:13:02.200 --> 00:13:04.200]  我們無需要過度的驚慌
[00:13:04.200 --> 00:13:06.200]  但我們又不容忽視
[00:13:06.200 --> 00:13:09.200]  特別當我們脆弱的時候
[00:13:09.200 --> 00:13:11.200]  魔鬼總是會尋找機會
[00:13:11.200 --> 00:13:14.200]  要向我們施展他邪惡的詭計
[00:13:14.200 --> 00:13:17.200]  他想引誘我們遠離神
[00:13:17.200 --> 00:13:20.200]  透過叛逆、無知和污穢的思想
[00:13:20.200 --> 00:13:23.200]  令我們與神的關係隔絕
[00:13:23.200 --> 00:13:26.200]  另外他也製造了各樣的機會
[00:13:26.200 --> 00:13:30.200]  令我們因著貪婪、虛假和怒氣等等相關的罪
[00:13:30.200 --> 00:13:34.200]  令我們與其他人的關係產生嫌隙
[00:13:34.200 --> 00:13:36.200]  疏離甚至紛爭
[00:13:36.200 --> 00:13:39.200]  全心破壞了我們與人的關係
[00:13:39.200 --> 00:13:44.200]  因為我們的生命的確原本很脆弱和有限
[00:13:44.200 --> 00:13:46.200]  我們之所以成為剛強
[00:13:46.200 --> 00:13:49.200]  並不是因為我們可以靠自己剛強
[00:13:49.200 --> 00:13:52.200]  而是上帝親自令我們剛強
[00:13:52.200 --> 00:13:55.200]  一個時刻在主裡面的人
[00:13:55.200 --> 00:13:57.200]  靠著祂力量的人
[00:13:57.200 --> 00:14:00.200]  就能夠在他裡面變得剛強
[00:14:00.200 --> 00:14:05.200]  而上帝令我們變得剛強的途徑
[00:14:05.200 --> 00:14:09.200]  就是祂賜下一個全副的軍裝給我們
[00:14:09.200 --> 00:14:11.200]  在第十一節說到
[00:14:11.200 --> 00:14:16.200]  「穿戴上上帝所賜下的全副軍裝」
[00:14:16.200 --> 00:14:21.200]  「穿戴」這個字讓我們想起四章二十四節
[00:14:21.200 --> 00:14:22.200]  那一句這樣說
[00:14:22.200 --> 00:14:27.200]  「穿上身我,這身我是照著上帝的形象造的
[00:14:27.200 --> 00:14:30.200]  有從真理來的公義和聖義」
[00:14:30.200 --> 00:14:35.200]  「穿上身我」是保羅形容活在基督裡面的人是怎樣的
[00:14:35.200 --> 00:14:39.200]  保羅在這裡再次以「穿戴上」提醒我們
[00:14:39.200 --> 00:14:43.200]  這一副軍裝同樣有上帝的形象
[00:14:43.200 --> 00:14:45.200]  是上帝所賜的
[00:14:45.200 --> 00:14:47.200]  我們現在一起看看
[00:14:47.200 --> 00:14:50.200]  上帝賜給我們的軍裝有些甚麼
[00:14:50.200 --> 00:14:52.200]  第十四節說到
[00:14:52.200 --> 00:14:55.200]  「用真理當作帶子束腰」
[00:14:55.200 --> 00:14:58.200]  古代社會所說的「束腰」
[00:14:58.200 --> 00:15:00.200]  通常是用一條帶子
[00:15:00.200 --> 00:15:03.200]  箍著他們所穿的長袍
[00:15:03.200 --> 00:15:07.200]  那個概念其實是有準備行動的觀念
[00:15:07.200 --> 00:15:09.200]  所以這裡所指的
[00:15:09.200 --> 00:15:11.200]  「用真理當作帶子束腰」
[00:15:11.200 --> 00:15:14.200]  除了指上帝藉著福音顯明真理
[00:15:14.200 --> 00:15:16.200]  令我們剛強起來之外
[00:15:16.200 --> 00:15:23.200]  另一方面也指「身我」是要決心在言行裡面活出真理
[00:15:23.200 --> 00:15:25.200]  是一個行動的意思
[00:15:25.200 --> 00:15:31.200]  而既然「身我」是按照神的形象被造
[00:15:31.200 --> 00:15:35.200]  因此「穿上公義的護心鏡」的意思
[00:15:35.200 --> 00:15:42.200]  就是表示基督徒要在行事為人上反映上帝公義的屬性
[00:15:42.200 --> 00:15:44.200]  第三點
[00:15:44.200 --> 00:15:46.200]  第十五節說到
[00:15:46.200 --> 00:15:50.200]  「用和平的福音當作預備走路的鞋穿上腳上」
[00:15:50.200 --> 00:15:52.200]  很多時候我們說這句話
[00:15:52.200 --> 00:15:54.200]  就是傳福音
[00:15:54.200 --> 00:15:57.200]  告訴別人上帝和平的福音
[00:15:57.200 --> 00:15:59.200]  也是有這個含義
[00:15:59.200 --> 00:16:01.200]  但不止這個含義
[00:16:01.200 --> 00:16:07.200]  因為更加表示我們需要在生活的每一個方面都做好準備
[00:16:07.200 --> 00:16:09.200]  有準備的意思
[00:16:09.200 --> 00:16:11.200]  它的原意就是說
[00:16:11.200 --> 00:16:13.200]  一個認識福音的人
[00:16:13.200 --> 00:16:15.200]  他會知道怎樣去警醒
[00:16:15.200 --> 00:16:18.200]  並且為他的人生作好準備
[00:16:18.200 --> 00:16:21.200]  我們基督徒是受教在基督的門下
[00:16:21.200 --> 00:16:24.200]  我們不是活在黑暗的裡面
[00:16:24.200 --> 00:16:26.200]  所以我們有生活的智慧
[00:16:26.200 --> 00:16:28.200]  有明白神的旨意
[00:16:28.200 --> 00:16:32.200]  這樣基督徒不單止向人分享福音
[00:16:32.200 --> 00:16:36.200]  我們本身就已經是和平的使者
[00:16:36.200 --> 00:16:40.200]  預備要進行神所所有的旨意
[00:16:40.200 --> 00:16:44.200]  所以我們就是一個和平的使者
[00:16:44.200 --> 00:16:46.200]  穿上這個福音的鞋
[00:16:46.200 --> 00:16:48.200]  至於第十六節就說
[00:16:48.200 --> 00:16:52.200]  「要拿信德當作盾牌」
[00:16:52.200 --> 00:16:54.200]  本來所想到的就是
[00:16:54.200 --> 00:16:56.200]  其實當時羅馬的步兵
[00:16:56.200 --> 00:17:01.200]  他們手持的保護全身的盾牌是用藤做的
[00:17:01.200 --> 00:17:04.200]  當藤牌在水裡浸一浸之後
[00:17:04.200 --> 00:17:07.200]  拿出來就可以抵擋火箭
[00:17:07.200 --> 00:17:10.200]  就能夠發揮最好的功效
[00:17:10.200 --> 00:17:15.200]  不過藤牌不是單純用於防衛
[00:17:15.200 --> 00:17:17.200]  也可以進攻
[00:17:17.200 --> 00:17:20.200]  當一排士兵手持著藤牌的時候
[00:17:20.200 --> 00:17:25.200]  他們不單止可以抵擋敵軍推進
[00:17:25.200 --> 00:17:28.200]  也可以擊退敵軍
[00:17:28.200 --> 00:17:30.200]  而從保羅海提出
[00:17:30.200 --> 00:17:34.200]  「信德的藤牌」之後的補充所顯示
[00:17:34.200 --> 00:17:36.200]  這個字是很重要的
[00:17:36.200 --> 00:17:40.200]  信德也就是信心的意思
[00:17:40.200 --> 00:17:42.200]  以信心作保護
[00:17:42.200 --> 00:17:47.200]  但是並不是表示靠自己所信的能力來保護自己
[00:17:47.200 --> 00:17:50.200]  這個不是關於人的信念
[00:17:50.200 --> 00:17:56.200]  信心這個字的意思是關於上帝的信實
[00:17:56.200 --> 00:17:58.200]  上帝的應許
[00:17:58.200 --> 00:18:03.200]  所以保護我們敵黨那惡者的不是我們的信心
[00:18:03.200 --> 00:18:05.200]  而是上帝的信實
[00:18:05.200 --> 00:18:09.200]  所以當我們與上帝建立美好的關係的時候
[00:18:09.200 --> 00:18:13.200]  上帝的信實就能夠保護我們
[00:18:13.200 --> 00:18:16.200]  接著我們說說「救恩的頭盔」
[00:18:16.200 --> 00:18:21.200]  頭是人體身體最重要的部份
[00:18:21.200 --> 00:18:24.200]  一旦你的頭被受擊的時候
[00:18:24.200 --> 00:18:25.200]  頭暈失去平衡
[00:18:25.200 --> 00:18:28.200]  甚至會影響全身失去活動能力
[00:18:28.200 --> 00:18:33.200]  上帝的救恩就是人獲得保護的至終保證
[00:18:33.200 --> 00:18:37.200]  而我們知道救恩不是屬於將來的事
[00:18:37.200 --> 00:18:41.200]  也是影響著我們現今怎樣去生活
[00:18:41.200 --> 00:18:45.200]  接著就論到聖靈的寶劍
[00:18:45.200 --> 00:18:47.200]  劍是神的道
[00:18:47.200 --> 00:18:51.200]  令到劍發揮能力的正正是聖靈
[00:18:51.200 --> 00:18:53.200]  神的道所指的不是聖經
[00:18:53.200 --> 00:18:55.200]  而是福音的訊息
[00:18:55.200 --> 00:19:00.200]  我們基督徒是需要靠著那個聖靈而得的能力
[00:19:00.200 --> 00:19:03.200]  所傳的福音在我們生命裏
[00:19:03.200 --> 00:19:06.200]  在我們生活裏帶來保護和能力
[00:19:06.200 --> 00:19:07.200]  好了
[00:19:07.200 --> 00:19:11.200]  一口氣說了這麼多這些配件
[00:19:11.200 --> 00:19:12.200]  但是有一樣東西
[00:19:12.200 --> 00:19:14.200]  我們驟眼看的時候
[00:19:14.200 --> 00:19:16.200]  你會發現
[00:19:16.200 --> 00:19:19.200]  真理、公義、和平的福音
[00:19:19.200 --> 00:19:23.200]  信德、救恩、聖靈的寶劍
[00:19:23.200 --> 00:19:26.200]  都不是靠我們努力去獲得
[00:19:26.200 --> 00:19:28.200]  而是上帝所賜的
[00:19:28.200 --> 00:19:31.200]  是上帝已經賜下的
[00:19:31.200 --> 00:19:34.200]  而我們應該做或者我們該做的事
[00:19:34.200 --> 00:19:37.200]  就是穿上這副軍裝
[00:19:37.200 --> 00:19:42.200]  我們可以透過什麼途徑去穿上這個軍裝呢?
[00:19:42.200 --> 00:19:43.200]  第十八節
[00:19:43.200 --> 00:19:47.200]  保羅提過三次禱告和祈求
[00:19:47.200 --> 00:19:53.200]  去強調禱告是那些穿上這副軍裝該有的表現
[00:19:53.200 --> 00:19:54.200]  顧名思義
[00:19:54.200 --> 00:19:56.200]  穿上軍裝的人
[00:19:56.200 --> 00:19:59.200]  是常常在聖靈裏面禱告
[00:19:59.200 --> 00:20:03.200]  以至於他警醒自己是否穿上這副軍裝
[00:20:03.200 --> 00:20:06.200]  是否活在真理、公義、和平、福音
[00:20:06.200 --> 00:20:09.200]  信德、救恩、聖靈裏面
