
[00:00:00.000 --> 00:00:02.360]  今日我依然用返呢個主題
[00:03:52.420 --> 00:03:52.900]  係咪
[00:03:52.900 --> 00:03:54.700]  你唔係天上嚟嘅
[00:03:54.700 --> 00:03:55.780]  但如果佢話
[00:03:55.780 --> 00:03:56.860]  要納
[00:03:56.860 --> 00:03:58.740]  即係要納稅畀政府啦
[00:03:58.740 --> 00:03:59.620]  咁
[00:03:59.620 --> 00:04:00.620]  你
[00:04:00.620 --> 00:04:02.500]  即係如果要納嘅
[00:04:02.500 --> 00:04:03.660]  你就屈服地上嘅權柄
[00:04:03.660 --> 00:04:05.100]  如果你話唔使納
[00:04:05.100 --> 00:04:05.780]  係天上嚟嘅
[00:04:05.780 --> 00:04:06.860]  唔需要納嘅
[00:04:06.860 --> 00:04:08.020]  咁你即係觸犯政府
[00:04:08.020 --> 00:04:09.860]  你就會被殺㗎喇喎
[00:04:09.860 --> 00:04:12.540]  所以呢個問題嘅回答
[00:04:12.540 --> 00:04:13.580]  納
[00:04:13.580 --> 00:04:14.300]  要納
[00:04:14.300 --> 00:04:15.060]  又死
[00:04:15.060 --> 00:04:15.540]  納
[00:04:15.540 --> 00:04:16.260]  唔要納
[00:04:16.260 --> 00:04:17.460]  亦都死
[00:04:17.460 --> 00:04:18.540]  所以呢
[00:04:18.540 --> 00:04:19.500]  呢個
[00:04:19.500 --> 00:04:22.060]  佢前面講得好好聽啦
[00:04:22.060 --> 00:04:22.900]  你係誠實人啦
[00:04:22.900 --> 00:04:24.260]  等等我哋唔睇啦
[00:04:24.260 --> 00:04:25.180]  總之佢係惡意
[00:04:25.180 --> 00:04:26.660]  第一二三四
[00:04:26.660 --> 00:04:27.260]  第五項
[00:04:27.260 --> 00:04:29.380]  耶穌看出佢唔係啲惡意
[00:04:29.380 --> 00:04:30.980]  後面係一個惡意
[00:04:30.980 --> 00:04:32.620]  並且係試探耶穌
[00:04:32.620 --> 00:04:34.220]  所以所謂嘅試探嘅意思
[00:04:34.220 --> 00:04:35.740]  為甚麼試探我呀
[00:04:35.740 --> 00:04:36.620]  試探嘅意思
[00:04:36.620 --> 00:04:39.100]  即係從魔鬼而嚟嘅一種意念
[00:04:39.100 --> 00:04:40.060]  就叫試探
[00:04:40.060 --> 00:04:42.060]  好啦
[00:04:42.060 --> 00:04:42.620]  咁然後呢
[00:04:42.620 --> 00:04:43.900]  耶穌係點樣回答呢
[00:04:43.900 --> 00:04:46.300]  佢話攞一個錢畀我睇
[00:04:46.300 --> 00:04:48.380]  攞一個銀畀佢睇
[00:04:48.380 --> 00:04:48.940]  一個銀
[00:04:48.940 --> 00:04:50.340]  我哋知道上面
[00:04:50.340 --> 00:04:51.060]  係
[00:04:51.060 --> 00:04:54.540]  有一個皇帝嘅頭像
[00:04:54.540 --> 00:04:56.380]  同埋佢嘅稱號嘅
[00:04:56.380 --> 00:04:58.500]  所以像同埋號
[00:04:58.500 --> 00:04:59.380]  所以佢就問
[00:04:59.380 --> 00:05:01.300]  這像和這號
[00:05:01.300 --> 00:05:03.260]  係誰的呢
[00:05:03.260 --> 00:05:04.260]  即係呢個
[00:05:04.260 --> 00:05:05.300]  問返佢哋啦
[00:05:05.300 --> 00:05:05.820]  咁佢哋話
[00:05:05.820 --> 00:05:07.460]  呢個係皇帝嘅頭
[00:05:07.460 --> 00:05:08.940]  佢話既然係皇帝嘅頭
[00:05:08.940 --> 00:05:10.580]  皇帝嘅嘢
[00:05:10.580 --> 00:05:12.860]  應該歸返畀皇帝
[00:05:12.860 --> 00:05:14.220]  神嘅嘢
[00:05:14.220 --> 00:05:15.500]  歸畀神
[00:05:15.500 --> 00:05:16.100]  咁呢個呢
[00:05:16.100 --> 00:05:20.580]  係一個好出名嘅答案
[00:05:20.580 --> 00:05:21.700]  咁但係真正嘅意思
[00:05:21.700 --> 00:05:23.380]  係咩意思呢
[00:05:23.380 --> 00:05:24.340]  乜嘢叫做
[00:05:24.340 --> 00:05:27.020]  皇帝嘅嘢呢
[00:05:27.020 --> 00:05:28.780]  乜嘢叫皇帝嘅嘢呢
[00:05:28.780 --> 00:05:30.100]  如果用今日嘅講法
[00:05:30.100 --> 00:05:32.660]  即係呢個世界嘅事物
[00:05:32.660 --> 00:05:34.820]  物質嘅事物
[00:05:34.820 --> 00:05:37.100]  或者係人造出嚟嘅事物
[00:05:37.100 --> 00:05:38.180]  你知咗呢個世界
[00:05:38.180 --> 00:05:40.460]  除咗天父所創造嘅
[00:05:40.460 --> 00:05:42.740]  花草樹木嘅世界之外
[00:05:42.740 --> 00:05:45.460]  仲有一個人為嘅世界
[00:05:45.460 --> 00:05:47.340]  就係整個世界嘅制度
[00:05:47.340 --> 00:05:48.500]  佢嘅主義
[00:05:48.500 --> 00:05:50.780]  民主也罷 獨裁也罷
[00:05:50.780 --> 00:05:54.460]  都係人所製造出嚟嘅東西
[00:05:54.460 --> 00:05:58.060]  所以我哋就係活一個世界嘅制度
[00:05:58.060 --> 00:06:00.820]  建制 編制之下
[00:06:00.820 --> 00:06:02.140]  就唔算我哋去銀行
[00:06:02.140 --> 00:06:04.780]  呢個都係世界嘅制度
[00:06:04.780 --> 00:06:06.860]  好啦
[00:06:06.860 --> 00:06:10.220]  即係我哋今日活喺呢個世界
[00:06:10.220 --> 00:06:13.340]  我哋仍然活緊喺呢個世界
[00:06:13.340 --> 00:06:14.420]  如果我哋信咗主
[00:06:14.420 --> 00:06:17.020]  理論上我哋就離開呢個世界
[00:06:17.020 --> 00:06:19.460]  好多罪惡嘅事物
[00:06:19.460 --> 00:06:22.060]  好似法律錯人嘅分別出嚟
[00:06:22.060 --> 00:06:23.060]  但係又好難
[00:06:23.060 --> 00:06:25.660]  因為我哋依然活喺呢個世界
[00:06:25.660 --> 00:06:27.020]  我哋要用錢
[00:06:27.020 --> 00:06:28.340]  我哋要賺錢
[00:06:28.340 --> 00:06:29.700]  我哋要交稅
[00:06:29.700 --> 00:06:30.660]  我哋要買
[00:06:30.660 --> 00:06:32.020]  去超級市場要買嘢
[00:06:32.020 --> 00:06:33.820]  我哋要食飯
[00:06:33.820 --> 00:06:37.020]  呢啲我哋都需要
[00:06:37.020 --> 00:06:38.900]  用世界嘅事物
[00:06:38.900 --> 00:06:40.500]  所以該殺嘅物
[00:06:40.500 --> 00:06:42.100]  後面嗰句
[00:06:42.100 --> 00:06:45.500]  咁樣該殺的物當歸給該殺
[00:06:45.500 --> 00:06:47.700]  該殺嘅物
[00:06:47.700 --> 00:06:50.300]  應該耶穌嘅意思
[00:06:50.300 --> 00:06:51.140]  唔關我哋事
[00:06:51.140 --> 00:06:52.900]  我哋信咗主嘅人
[00:06:52.900 --> 00:06:54.900]  係應該嗰套嘢
[00:06:54.900 --> 00:06:55.820]  係另一個軌道
[00:06:55.820 --> 00:06:57.700]  以前我哋從個軌道出嚟嘅
[00:06:57.700 --> 00:06:59.220]  而家嗰套嘢呢
[00:06:59.220 --> 00:07:02.300]  係我哋可以喺度攞錢
[00:07:02.300 --> 00:07:04.060]  即係錢我哋照樣可以攞
[00:07:04.060 --> 00:07:06.860]  但係呢套嘢唔摸著我哋嘅心
[00:07:06.860 --> 00:07:09.180]  主權已經唔係
[00:07:09.180 --> 00:07:10.500]  即係唔可以
[00:07:10.500 --> 00:07:11.900]  抓住我哋嘅主權
[00:07:11.900 --> 00:07:15.220]  你知我哋通常
[00:07:15.220 --> 00:07:19.460]  開頭我哋賺錢
[00:07:19.460 --> 00:07:20.500]  嚟用
[00:07:20.500 --> 00:07:22.300]  即係我哋用緊錢
[00:07:22.300 --> 00:07:24.700]  我哋操縱緊啲錢
[00:07:24.700 --> 00:07:26.700]  錢係為我所用
[00:07:26.700 --> 00:07:29.100]  但係慢慢慢慢
[00:07:29.100 --> 00:07:31.420]  我哋就畀錢用
[00:07:31.420 --> 00:07:33.300]  你唔知你冇發覺
[00:07:33.300 --> 00:07:35.300]  即係本來我哋
[00:07:35.300 --> 00:07:37.300]  攞啲錢嚟買嘢
[00:07:37.300 --> 00:07:38.500]  但係慢慢呢
[00:07:38.500 --> 00:07:39.620]  我哋損失啲錢
[00:07:39.620 --> 00:07:41.180]  我哋嘅心就掛住咗
[00:07:41.180 --> 00:07:42.380]  哎呀
[00:07:42.380 --> 00:07:43.740]  食抵喎
[00:07:43.740 --> 00:07:45.140]  買貴咗喎
[00:07:45.140 --> 00:07:46.780]  賣平咗喎
[00:07:46.780 --> 00:07:48.700]  買咗股票之後
[00:07:48.700 --> 00:07:49.620]  即刻跌喎
[00:07:49.620 --> 00:07:50.620]  嘩下個心臟
[00:07:50.620 --> 00:07:51.940]  即刻跳喎
[00:07:51.940 --> 00:07:54.420]  你冇試過呢個感覺呀
[00:07:54.420 --> 00:07:55.460]  好似
[00:07:55.460 --> 00:07:56.500]  即係人哋一波風
[00:07:56.500 --> 00:07:57.740]  你佢就去買喇
[00:07:57.740 --> 00:07:58.660]  怕蝕底
[00:07:58.660 --> 00:07:59.740]  你買咗之後
[00:07:59.740 --> 00:08:00.300]  嘩
[00:08:00.300 --> 00:08:01.900]  嗰個位套住咗
[00:08:01.900 --> 00:08:02.940]  你又哎呀死喇
[00:08:02.940 --> 00:08:03.700]  買多咗喇
[00:08:03.700 --> 00:08:04.180]  係咪
[00:08:04.180 --> 00:08:04.700]  有時
[00:08:04.700 --> 00:08:06.340]  我哋嘅心
[00:08:06.340 --> 00:08:07.180]  本來
[00:08:07.180 --> 00:08:09.220]  錢係為我所用
[00:08:09.220 --> 00:08:10.820]  慢慢呢我哋畀
[00:08:10.820 --> 00:08:12.660]  錢用返轉頭
[00:08:12.660 --> 00:08:15.100]  捆綁住我哋嘅心
[00:08:15.100 --> 00:08:16.540]  但呢個就困難喇
[00:08:16.540 --> 00:08:17.660]  呢個就困難
[00:08:17.660 --> 00:08:18.540]  所以耶穌喺度
[00:08:18.540 --> 00:08:19.740]  公正我哋嘅
[00:08:19.740 --> 00:08:20.180]  就係話
[00:08:20.180 --> 00:08:22.180]  該殺嘅物
[00:08:22.180 --> 00:08:22.820]  係有嘅
[00:08:22.820 --> 00:08:24.140]  擾他處罷
[00:08:24.140 --> 00:08:25.180]  我哋可以用
[00:08:25.180 --> 00:08:27.060]  但係
[00:08:27.060 --> 00:08:28.420]  如果損失
[00:08:28.420 --> 00:08:31.060]  如果有咩唔摸著我哋嘅心
[00:08:31.060 --> 00:08:32.900]  歸畀該殺
[00:08:32.900 --> 00:08:33.900]  咁嘅事實係呀
[00:08:33.900 --> 00:08:35.420]  我哋走嘅時候
[00:08:35.420 --> 00:08:37.180]  我哋離開呢個世界
[00:08:37.180 --> 00:08:39.700]  肉身離開嘅時候
[00:08:39.700 --> 00:08:41.700]  我哋一蚊都帶唔走㗎
[00:08:41.700 --> 00:08:42.420]  係咪
[00:08:42.420 --> 00:08:43.820]  哈力山大
[00:08:43.820 --> 00:08:45.180]  死嘅時候佢嘅棺材
[00:08:45.180 --> 00:08:45.780]  即係呢個
[00:08:45.780 --> 00:08:47.260]  哈力山大大帝
[00:08:47.260 --> 00:08:48.860]  棺材兩邊開兩個窿
[00:08:48.860 --> 00:08:50.380]  個手擺畀人
[00:08:50.380 --> 00:08:52.980]  即係咁樣抬返去京城
[00:08:52.980 --> 00:08:54.140]  即係佢喺
[00:08:54.140 --> 00:08:55.420]  戰場
[00:08:55.420 --> 00:08:57.340]  路途之中
[00:08:57.340 --> 00:08:58.340]  急病
[00:08:58.340 --> 00:08:59.100]  逝世
[00:08:59.100 --> 00:09:01.860]  然後叫人喺棺材兩邊開兩個窿
[00:09:01.860 --> 00:09:03.340]  將佢嘅手伸咗出嚟
[00:09:03.340 --> 00:09:04.660]  哇 呢個皇帝
[00:09:04.660 --> 00:09:06.460]  哈力山大係皇帝嚟㗎
[00:09:06.460 --> 00:09:08.980]  咁樣抬返嚟好冇面喎
[00:09:08.980 --> 00:09:10.540]  但係佢話畀世人聽
[00:09:10.540 --> 00:09:11.140]  我
[00:09:11.140 --> 00:09:12.580]  我哋知道哈力山大喺
[00:09:12.580 --> 00:09:14.060]  三十三歲就死啦
[00:09:14.060 --> 00:09:15.700]  好短好年青嘅時候
[00:09:15.700 --> 00:09:18.180]  已經佔據大半個世界
[00:09:18.180 --> 00:09:19.700]  但係
[00:09:19.700 --> 00:09:21.140]  佢鬥唔過天
[00:09:21.140 --> 00:09:22.580]  鬥唔過佢條命
[00:09:22.580 --> 00:09:23.820]  三十三歲
[00:09:23.820 --> 00:09:26.660]  佢話我想佔據全世界
[00:09:26.660 --> 00:09:28.100]  但係唔掂
[00:09:28.100 --> 00:09:31.020]  依時佢叫人將佢嘅手伸出嚟
[00:09:31.020 --> 00:09:32.940]  乜嘢都冇
[00:09:32.940 --> 00:09:35.860]  咁樣抬返京城
[00:09:35.860 --> 00:09:38.140]  雖然我哋係知道
[00:09:38.140 --> 00:09:39.660]  我哋係帶唔走
[00:09:39.660 --> 00:09:42.420]  但係唔知點解我哋就係貪錢
[00:09:42.420 --> 00:09:43.980]  你有冇覺得係
[00:09:43.980 --> 00:09:45.660]  基督徒你又應該唔貪呢
[00:09:45.660 --> 00:09:48.260]  基督徒一樣貪錢
[00:09:48.260 --> 00:09:50.460]  法利塞人分別出嚟應該唔貪呢
[00:09:50.460 --> 00:09:51.420]  聖經話
[00:09:51.420 --> 00:09:54.740]  法利塞人是貪愛錢財的
[00:09:54.740 --> 00:09:56.500]  嘩 呢個真係好困難
[00:09:56.500 --> 00:09:57.860]  所以耶穌呢句說話
[00:09:57.860 --> 00:09:59.900]  係振醒咗我哋
[00:09:59.900 --> 00:10:00.620]  即係話
[00:10:00.620 --> 00:10:03.900]  世界嘅事物係被我哋可以用嘅
[00:10:03.900 --> 00:10:04.820]  但係
[00:10:04.820 --> 00:10:07.300]  唔會摸著我哋嘅心嘅
[00:10:07.300 --> 00:10:08.220]  如果係損失咗
[00:10:08.220 --> 00:10:10.260]  你應該唔在意嘅
[00:10:10.260 --> 00:10:10.660]  但係
[00:10:10.660 --> 00:10:13.660]  不知不覺我哋就好在意
[00:10:13.660 --> 00:10:15.100]  呢個就係我哋
[00:10:15.100 --> 00:10:19.140]  所面臨嘅一個最大嘅困難
[00:10:19.140 --> 00:10:19.740]  好啦
[00:10:19.740 --> 00:10:21.420]  該殺統治下嘅世界
[00:10:21.420 --> 00:10:22.380]  其實
[00:10:22.380 --> 00:10:23.620]  慢慢
[00:10:23.620 --> 00:10:25.820]  呢個世界嘅制度變成一個
[00:10:25.820 --> 00:10:26.900]  空虛嘅
[00:10:26.900 --> 00:10:29.540]  變成一個物質嘅世代
[00:10:29.540 --> 00:10:32.820]  前兩日我仔帶我遊車河
[00:10:32.820 --> 00:10:34.380]  佢返嚟難得
[00:10:34.380 --> 00:10:35.860]  佢就嚟要
[00:10:35.860 --> 00:10:37.060]  要飛去制度
[00:10:37.060 --> 00:10:38.580]  所以呢 佢話
[00:10:38.580 --> 00:10:40.500]  帶我遊下車河
[00:10:40.500 --> 00:10:41.300]  我話去邊度呢
[00:10:41.300 --> 00:10:43.500]  佢話不如去呢個馬里布
[00:10:43.500 --> 00:10:45.860]  馬里布海灘好靚
[00:10:45.860 --> 00:10:47.980]  去食海鮮
[00:10:47.980 --> 00:10:49.180]  結果我一去到馬里布
[00:10:49.180 --> 00:10:50.940]  我話呢個咩地方嚟㗎
[00:10:50.940 --> 00:10:51.740]  我以前去過
[00:10:51.740 --> 00:10:53.020]  你去過馬里布咩
[00:10:53.020 --> 00:10:54.060]  去過啦
[00:10:54.060 --> 00:10:55.540]  好靚㗎
[00:10:55.540 --> 00:10:57.740]  嗰個
[00:10:57.740 --> 00:10:59.100]  太平洋
[00:10:59.100 --> 00:11:01.180]  好靚嘅公路
[00:11:01.180 --> 00:11:03.260]  然後好靚嘅海
[00:11:03.260 --> 00:11:05.540]  好靚嘅海鮮
[00:11:05.540 --> 00:11:06.900]  一去到之後
[00:11:06.900 --> 00:11:08.060]  變咗廢墟
[00:11:08.060 --> 00:11:10.180]  你有冇去過
[00:11:10.180 --> 00:11:11.420]  我同個仔嚇一跳
[00:11:11.420 --> 00:11:13.540]  我話咩地方嚟㗎呢個
[00:11:13.540 --> 00:11:15.260]  我哋都去慣㗎呢個地方
[00:11:15.260 --> 00:11:16.220]  忽然間變咗咁㗎
[00:11:16.220 --> 00:11:17.580]  個海邊呀
[00:11:17.580 --> 00:11:22.180]  全部燒到一廢墟一樣
[00:11:22.180 --> 00:11:25.460]  我唔知道加州大火幾個月前
[00:11:25.460 --> 00:11:26.500]  係咪嗰度燒呀
[00:11:26.500 --> 00:11:27.660]  我唔好知
[00:11:27.660 --> 00:11:30.060]  總之嗰啲爛車喺晒度喎
[00:11:30.060 --> 00:11:32.100]  幾個月都未清
[00:11:32.100 --> 00:11:33.860]  嗰啲工人仲喺度剷嚟剷嚟
[00:11:33.860 --> 00:11:35.540]  嗰啲建築物喺晒度
[00:11:35.540 --> 00:11:37.500]  所有我哋想食嘅海鮮檔
[00:11:37.500 --> 00:11:39.380]  全部冇晒
[00:11:39.380 --> 00:11:41.940]  所有嘅旅遊全部冇晒
[00:11:41.940 --> 00:11:43.700]  你諗下嗰度值幾多錢呀
[00:11:43.700 --> 00:11:46.220]  馬里布爾啲屋價係好高㗎
[00:11:46.220 --> 00:11:48.460]  海邊呀嘛
[00:11:48.460 --> 00:11:50.900]  逢海都貴三分㗎啦
[00:11:50.900 --> 00:11:52.740]  咁靚嘅景
[00:11:52.740 --> 00:11:55.540]  喺嗰度賣海先好賺錢㗎嘛
[00:11:55.540 --> 00:11:57.820]  乜嘢都冇晒
[00:11:57.820 --> 00:12:01.900]  我哋真係好唏噓我話
[00:12:01.900 --> 00:12:03.300]  呢一場火
[00:12:03.300 --> 00:12:04.300]  對於我哋加州人
[00:12:04.300 --> 00:12:08.220]  加州人係美國算係比較有錢嘅一班人
[00:12:08.220 --> 00:12:09.540]  唔好成日都話自己冇錢呀
[00:12:09.540 --> 00:12:10.740]  喺美國你算有錢呀
[00:12:10.740 --> 00:12:13.020]  喺世界你更加算係有錢㗎啦
[00:12:13.020 --> 00:12:13.980]  好
[00:12:13.980 --> 00:12:16.860]  呢個算係比較有錢嘅地方
[00:12:16.860 --> 00:12:18.820]  但係罪惡滔天
[00:12:18.820 --> 00:12:21.660]  呢個我哋亦都係知道㗎
[00:12:21.660 --> 00:12:23.820]  男女關係嗰種嘅淫亂
[00:12:23.820 --> 00:12:25.700]  嗰種毒品嘅氾濫
[00:12:25.700 --> 00:12:28.700]  嗰種嘅零元購去搶supermarket
[00:12:28.700 --> 00:12:30.420]  嗰種嘅猖獗
[00:12:30.420 --> 00:12:32.300]  都係令我哋好猛整㗎
[00:12:32.300 --> 00:12:36.540]  點解美國咁好嘅地方變成咁呢
[00:12:36.540 --> 00:12:39.620]  但係我哋睇見喺呢個世界嘅制度之下
[00:12:39.620 --> 00:12:41.340]  慢慢
[00:12:41.340 --> 00:12:42.980]  呢一場火
[00:12:42.980 --> 00:12:45.780]  就係一個警示
[00:12:45.780 --> 00:12:47.100]  就係一個警告
[00:12:47.100 --> 00:12:48.980]  對我哋
[00:12:48.980 --> 00:12:49.980]  美國人好
[00:12:49.980 --> 00:12:51.260]  對加州人好
[00:12:51.260 --> 00:12:52.780]  都係一個警告
[00:12:52.780 --> 00:12:56.620]  對基督徒更加係一個警告
[00:12:56.620 --> 00:12:57.940]  我哋求主呀
[00:12:57.940 --> 00:13:00.300]  真係打開我哋嘅心
[00:13:00.300 --> 00:13:02.700]  我哋今日唔知有幾多
[00:13:02.700 --> 00:13:06.340]  係第一次嚟到呢度嘅人喎
[00:13:06.340 --> 00:13:09.060]  第一次聽福音嘅有冇呀
[00:13:09.060 --> 00:13:10.060]  冇呀
[00:13:10.060 --> 00:13:11.500]  都係我嗰邊度啦
[00:13:11.500 --> 00:13:14.300]  anyway
[00:13:14.300 --> 00:13:16.060]  我有個好好嘅朋友
[00:13:16.060 --> 00:13:18.060]  我
[00:13:18.060 --> 00:13:20.180]  當然啦我
[00:13:20.180 --> 00:13:21.780]  有啲年紀啦
[00:13:21.780 --> 00:13:23.660]  所以我亦都喺電視台做過
[00:13:23.660 --> 00:13:25.740]  所以
[00:13:25.740 --> 00:13:27.900]  嗰啲喺電視台好有名利嘅人
[00:13:27.900 --> 00:13:29.380]  我亦都識多啲
[00:13:29.380 --> 00:13:32.260]  嗰啲所謂有錢人我亦都識多啲
[00:13:32.260 --> 00:13:34.820]  譬如梁振英 咁都係好朋友嚟㗎
[00:13:34.820 --> 00:13:38.260]  當年又梗係唔係特首啦
[00:13:38.260 --> 00:13:39.820]  即係等等
[00:13:39.820 --> 00:13:40.820]  咁
[00:13:40.820 --> 00:13:42.580]  呃 倪匡
[00:13:42.580 --> 00:13:44.580]  倪匡知唔知呀
[00:13:44.580 --> 00:13:48.260]  係一個寫科幻小說 武俠小說嘅一個
[00:13:48.260 --> 00:13:50.260]  好出名嘅作家
