
[00:00:00.000 --> 00:00:06.120]  我請大家再一次低頭祈禱
[00:05:08.200 --> 00:05:11.360]  聖靈有什麼能力呢?
[00:05:11.360 --> 00:05:12.960]  你認為你遇到什麼事情
[00:05:12.960 --> 00:05:14.040]  足以讓你認同
[00:05:14.040 --> 00:05:18.680]  這是聖靈在彰顯祂的能力
[00:05:18.680 --> 00:05:21.120]  正如剛才弟兄所說
[00:05:21.120 --> 00:05:23.080]  在危難面前
[00:05:23.080 --> 00:05:25.760]  你能夠逢凶化吉
[00:05:25.760 --> 00:05:29.080]  在珍貴的東西你失落了
[00:05:29.080 --> 00:05:32.000]  你再次失而復得
[00:05:32.000 --> 00:05:35.600]  又或者你的病患得著醫治
[00:05:35.600 --> 00:05:37.680]  這當然是
[00:05:37.680 --> 00:05:38.720]  不過不信的人
[00:05:38.720 --> 00:05:40.920]  我發現總之他遇到這些事情
[00:05:40.920 --> 00:05:43.200]  他都可以繼續不信
[00:05:43.200 --> 00:05:45.560]  早前我有一個朋友他不見了錢包
[00:05:45.560 --> 00:05:47.200]  他很失落
[00:05:47.200 --> 00:05:49.280]  除了不見了錢
[00:05:49.280 --> 00:05:51.520]  要申請所有的證件
[00:05:51.520 --> 00:05:53.400]  不單止很煩
[00:05:53.400 --> 00:05:55.320]  很浪費時間之外
[00:05:55.320 --> 00:05:56.720]  更加讓他失落的地方是
[00:05:56.720 --> 00:06:02.160]  他不見了很多珍貴的照片
[00:06:02.160 --> 00:06:04.080]  更加大件事的地方是
[00:06:04.080 --> 00:06:06.840]  他都不知道自己在哪裡不見
[00:06:06.840 --> 00:06:10.240]  想嘗試回去找回都沒有機會
[00:06:10.240 --> 00:06:11.920]  他失落了幾天之後
[00:06:11.920 --> 00:06:13.920]  竟然奇蹟地
[00:06:13.920 --> 00:06:16.680]  有人送回這個錢包
[00:06:16.680 --> 00:06:20.280]  去他經常出沒的地方
[00:06:20.280 --> 00:06:22.480]  我知道之後
[00:06:22.480 --> 00:06:23.360]  第一句說
[00:06:23.360 --> 00:06:24.920]  感謝上帝
[00:06:24.920 --> 00:06:26.600]  認為是聖靈顯出祂的能力
[00:06:26.600 --> 00:06:28.840]  顧念我這個朋友的需要
[00:06:28.840 --> 00:06:30.840]  不過我這個朋友未回應的時候
[00:06:30.840 --> 00:06:33.280]  他身邊的人已經說了
[00:06:33.280 --> 00:06:35.720]  牧師你是否有職業病
[00:06:35.720 --> 00:06:38.960]  應該說幸運才對
[00:06:38.960 --> 00:06:40.840]  我想也是
[00:06:40.840 --> 00:06:43.160]  在人類科技越來越發達的今天
[00:06:43.160 --> 00:06:46.480]  連複製靈長類動物猴子都可以
[00:06:46.480 --> 00:06:47.560]  也就是說
[00:06:47.560 --> 00:06:51.320]  距離複製人都應該不是很久
[00:06:51.320 --> 00:06:54.880]  有什麼人類是做不到的呢
[00:06:54.880 --> 00:06:56.800]  或者還有一點點
[00:06:56.800 --> 00:07:00.360]  就是這個一點點未能被人類破解的部分
[00:07:00.360 --> 00:07:02.240]  人類才會稍稍認同
[00:07:02.240 --> 00:07:05.800]  可能真的可能有上帝
[00:07:05.800 --> 00:07:09.360]  我們要嘗試從另一個角度來提一提
[00:07:09.360 --> 00:07:12.560]  如果人類真的邁向全知全能的話
[00:07:12.560 --> 00:07:13.920]  不再需要上帝
[00:07:13.920 --> 00:07:14.920]  否定有上帝
[00:07:14.920 --> 00:07:17.080]  甚至取代上帝
[00:07:17.080 --> 00:07:18.520]  這樣人類
[00:07:18.520 --> 00:07:21.280]  應該生活得越來越好才對
[00:07:21.280 --> 00:07:25.000]  地球應該是更加可持續發展才對
[00:07:25.000 --> 00:07:26.080]  我相信大家都會知道
[00:07:26.080 --> 00:07:31.800]  這不是我們大家今天共同所面對的經歷
[00:07:31.800 --> 00:07:33.360]  我們看到很多先進的國家
[00:07:33.360 --> 00:07:35.840]  正在宇宙的四圍去探索
[00:07:35.840 --> 00:07:39.440]  希望可以找到一個足以代替地球
[00:07:39.440 --> 00:07:43.880]  讓人類去移居生活的地方
[00:07:43.880 --> 00:07:46.400]  人類的能力沒錯真的很大
[00:07:46.400 --> 00:07:47.560]  大到他自己
[00:07:47.560 --> 00:07:49.960]  大到我們自己所做出來的事
[00:07:49.960 --> 00:07:54.200]  是連我們自己都承擔不到的後果
[00:07:54.200 --> 00:07:57.040]  這個究竟是屬於人類的無知
[00:07:57.040 --> 00:08:00.800]  還是我們的全知呢
[00:08:00.800 --> 00:08:02.800]  人類的科技再發達
[00:08:02.800 --> 00:08:05.560]  始終不能夠處理的是人的心
[00:08:05.560 --> 00:08:07.240]  《史經》說得對
[00:08:07.240 --> 00:08:10.680]  人心比萬物更詭詐
[00:08:10.680 --> 00:08:13.920]  一個詭詐的人類擁有無窮的能力
[00:08:13.920 --> 00:08:18.720]  只會帶來不可逆轉的災禍
[00:08:18.720 --> 00:08:20.200]  從今天的經文我們看到
[00:08:20.200 --> 00:08:21.400]  聖靈顯出他的能力
[00:08:21.400 --> 00:08:26.360]  除了吸引人類百姓眼球的神蹟之外
[00:08:26.360 --> 00:08:29.760]  他們醫好一個出世之前
[00:08:29.760 --> 00:08:33.800]  出世的時候就已經是瘸腿的人
[00:08:33.800 --> 00:08:37.120]  這個神蹟之外還有很多
[00:08:37.120 --> 00:08:39.160]  可能我們都不覺得是神蹟
[00:08:39.160 --> 00:08:42.120]  它是人最需要的神蹟
[00:08:42.120 --> 00:08:47.080]  那個就是上帝在人心裡作供
[00:08:47.080 --> 00:08:51.520]  做轉化做醫治的工作
[00:08:51.520 --> 00:08:53.400]  我們認識彼得
[00:08:53.400 --> 00:08:56.080]  我們來到他打科目書的時候
[00:08:56.080 --> 00:08:57.280]  寫了科目書
[00:08:57.280 --> 00:09:00.240]  我們就能夠明白稍稍去看看
[00:09:00.240 --> 00:09:02.160]  彼得是一個什麼樣的人
[00:09:02.160 --> 00:09:04.960]  其實都是一個有著你
[00:09:04.960 --> 00:09:09.560]  有著我軟弱的人
[00:09:09.560 --> 00:09:12.720]  第一我們看到他貪生怕死
[00:09:12.720 --> 00:09:14.160]  不過我問一問自己
[00:09:14.160 --> 00:09:16.560]  有誰不怕呢
[00:09:16.560 --> 00:09:18.640]  所以在耶穌被捉拿的當下
[00:09:18.640 --> 00:09:23.840]  他實在不敢去認他認識耶穌
[00:09:23.840 --> 00:09:27.440]  第二是彼得他為自己的利益而努力
[00:09:27.440 --> 00:09:29.240]  接著當我反省的時候去問
[00:09:29.240 --> 00:09:32.560]  有誰敢說自己不是呢
[00:09:32.560 --> 00:09:35.320]  當雅各和約翰來到求耶穌
[00:09:35.320 --> 00:09:36.520]  當耶穌得國的時候
[00:09:36.520 --> 00:09:40.760]  他們兩個要做耶穌的左右大將軍
[00:09:40.760 --> 00:09:41.760]  其他十個門徒
[00:09:41.760 --> 00:09:47.360]  包括彼得在內聽到之後就很憤怒
[00:09:47.360 --> 00:09:49.840]  十二個門徒跟著耶穌
[00:09:49.840 --> 00:09:54.120]  他們各自有各自的盤算
[00:09:54.120 --> 00:09:56.480]  就好像我們一樣
[00:09:56.480 --> 00:10:01.720]  第三彼得有真正比較嫉妒的心
[00:10:01.720 --> 00:10:03.320]  當我去反問自己的時候
[00:10:03.320 --> 00:10:07.400]  我就問有誰可以避免呢
[00:10:07.400 --> 00:10:09.520]  所以當耶穌指出彼得要怎樣死
[00:10:09.520 --> 00:10:12.080]  來榮耀他的時候
[00:10:12.080 --> 00:10:15.240]  彼得也很想知道
[00:10:15.240 --> 00:10:19.640]  約翰的將來跟自己有什麼不同
[00:10:19.640 --> 00:10:21.360]  在今日經文裏所描述的彼得
[00:10:21.360 --> 00:10:24.960]  有什麼分別呢
[00:10:24.960 --> 00:10:27.720]  彼得當然不是一個完美的人
[00:10:27.720 --> 00:10:29.800]  不過跟之前
[00:10:29.800 --> 00:10:32.800]  我們見到他有很大的轉化
[00:10:32.800 --> 00:10:36.200]  第一他竟然好像不怕死一樣
[00:10:36.200 --> 00:10:39.560]  他當面去指出百姓的罪
[00:10:39.560 --> 00:10:42.600]  他不怕百姓群情洶湧
[00:10:42.600 --> 00:10:46.360]  要用石頭扔死他嗎
[00:10:46.360 --> 00:10:48.360]  這一幕他見過的
[00:10:48.360 --> 00:10:50.080]  就好像曾經見過群情洶湧
[00:10:50.080 --> 00:10:52.560]  要扔死耶穌的那一幕一樣
[00:10:52.560 --> 00:10:54.400]  耶穌還是由始至終
[00:10:54.400 --> 00:10:57.280]  沒有出過一句聲
[00:10:57.280 --> 00:10:58.760]  根據聖經的描述
[00:10:58.760 --> 00:11:01.680]  當時為了彼得聽他說話的人
[00:11:01.680 --> 00:11:06.280]  只是男人就已經有五千了
[00:11:06.280 --> 00:11:07.920]  第二
[00:11:07.920 --> 00:11:11.880]  我們見到彼得不再為自己的利益而努力
[00:11:11.880 --> 00:11:14.920]  他是為愛耶穌而努力
[00:11:14.920 --> 00:11:17.840]  耶穌在《約翰福音書》第21章
[00:11:17.840 --> 00:11:22.800]  他復活之後顯現給門徒看的時候
[00:11:22.800 --> 00:11:24.880]  他三問彼得
[00:11:24.880 --> 00:11:29.320]  你愛我比這些更深
[00:11:29.320 --> 00:11:30.880]  我很好奇
[00:11:30.880 --> 00:11:33.480]  其實這個「這些」是甚麼來的呢
[00:11:33.480 --> 00:11:37.720]  這個「這些」兩個字代表甚麼呢
[00:11:37.720 --> 00:11:39.800]  對彼得來說
[00:11:39.800 --> 00:11:42.160]  難道是死亡嗎
[00:11:42.160 --> 00:11:45.960]  你愛我比死亡更深
[00:11:45.960 --> 00:11:48.240]  是這樣嗎
[00:11:48.240 --> 00:11:49.880]  是否代表利益呢
[00:11:49.880 --> 00:11:51.040]  是否代表榮耀呢
[00:11:51.040 --> 00:11:52.680]  是否代表明星呢
[00:11:52.680 --> 00:11:54.360]  我們不知道
[00:11:54.360 --> 00:11:55.560]  不過我們知道的地方是
[00:11:55.560 --> 00:11:56.880]  彼得立志要愛耶穌
[00:11:56.880 --> 00:12:01.640]  比那些他原本看為很重要的事情更加深刻
[00:12:01.640 --> 00:12:03.640]  而且他三次這樣再強調
[00:12:03.640 --> 00:12:08.760]  我真的愛你比這些更加深的耶穌
[00:12:08.760 --> 00:12:10.760]  我記得保羅
[00:12:10.760 --> 00:12:14.440]  保羅說看萬事當作糞土
[00:12:14.440 --> 00:12:18.200]  說要得著耶穌為致寶
[00:12:18.200 --> 00:12:20.680]  那些人瘋了
[00:12:20.680 --> 00:12:24.080]  是不是信耶穌信到瘋了
[00:12:24.080 --> 00:12:26.680]  當時的人真的這樣來描述
[00:12:26.680 --> 00:12:31.320]  使徒時代的信徒
[00:12:31.320 --> 00:12:32.520]  愛的理論真的很大
[00:12:32.520 --> 00:12:34.280]  前幾天我看了一段短片
[00:12:34.280 --> 00:12:36.440]  螢光幕首先看到一隻動物
[00:12:36.440 --> 00:12:37.720]  看來應該是羚羊
[00:12:37.720 --> 00:12:39.600]  牠在過河
[00:12:39.600 --> 00:12:43.440]  然後看到另一隻羚羊從牠身後游過來
[00:12:43.440 --> 00:12:45.800]  接著沒多久在螢幕裡面
[00:12:45.800 --> 00:12:51.120]  看到一條大的鱷魚飛快地閃入螢幕當中
[00:12:51.120 --> 00:12:54.080]  在這個時候第二隻羚羊停在河的中間
[00:12:54.080 --> 00:12:57.520]  隔開第一隻羚羊和大鱷魚之間
[00:12:57.520 --> 00:12:58.880]  不需要一秒
[00:12:58.880 --> 00:13:06.040]  這隻鱷魚已經大口地咬在第二隻羚羊的身上
[00:13:06.040 --> 00:13:09.280]  很明顯第二隻羚羊是特意游過來
[00:13:09.280 --> 00:13:11.720]  擋開這隻鱷魚
[00:13:11.720 --> 00:13:15.720]  讓第一隻羚羊可以逃脫
[00:13:15.720 --> 00:13:20.480]  螢幕的字顯示估計第二隻羚羊是媽媽
[00:13:20.480 --> 00:13:22.960]  愛的理論真的很偉大
[00:13:22.960 --> 00:13:27.880]  不過我們又不會說這個媽媽是神經病
[00:13:27.880 --> 00:13:32.080]  或者有關係的犧牲是天經地義
[00:13:32.080 --> 00:13:39.400]  沒有關係的犧牲是傻子才會做出來的行為
[00:13:39.400 --> 00:13:43.160]  彼得不單是為指出百姓的罪而說話
[00:13:43.160 --> 00:13:47.760]  在他的言辭裡面充滿了體諒和明白
[00:13:47.760 --> 00:13:50.160]  就好像耶穌在十字架上所說
[00:13:50.160 --> 00:13:56.360]  「父啊,赦免他們,因為他們所做的他們不知道」
[00:13:56.360 --> 00:14:00.640]  這句話顯示了耶穌愛那些釘死他的人
[00:14:00.640 --> 00:14:05.440]  在今天的經文裡面我們再一次見到同一種的愛
[00:14:05.440 --> 00:14:08.800]  在彼得的口裡面來發出
[00:14:08.800 --> 00:14:12.920]  彼得愛百姓出於他對耶穌的愛
[00:14:12.920 --> 00:14:18.840]  於是耶穌就將他的羊交給彼得牧羊
[00:14:18.840 --> 00:14:22.200]  彼得愛百姓的舉動就是愛著耶穌
[00:14:22.200 --> 00:14:24.760]  彼得能以愛心去說出誠實的話
[00:14:24.760 --> 00:14:31.080]  他的目標不是只是想指出百姓你們有罪
[00:14:31.080 --> 00:14:35.040]  而是期望百姓能夠知罪去悔改
[00:14:35.040 --> 00:14:37.960]  被上帝所寬恕
[00:14:37.960 --> 00:14:42.960]  彼得裡面的愛替代了他裡面的懼怕
[00:14:42.960 --> 00:14:44.760]  於是在百姓面前
[00:14:44.760 --> 00:14:48.360]  他可以用愛心說出勸導的話
[00:14:48.360 --> 00:14:51.800]  他可以不畏懼宗教領袖來捉拿迫害
[00:14:51.800 --> 00:14:55.880]  他可以不畏懼自己的命運是拿出你的手來
[00:14:55.880 --> 00:14:59.400]  人家要帶你去你所不願意的地方
[00:14:59.400 --> 00:15:02.120]  這句話是耶穌親自跟彼得說
[00:15:02.120 --> 00:15:06.400]  願他將來要怎樣死的描述
[00:15:06.400 --> 00:15:08.600]  彼得裡面的愛讓他放下
[00:15:08.600 --> 00:15:13.080]  和約翰以及其他門徒的真正比較嫉妒的心
[00:15:13.080 --> 00:15:15.600]  而能夠一起去服侍上帝
[00:15:15.600 --> 00:15:17.240]  去見證基督
[00:15:17.240 --> 00:15:20.680]  為要讓上帝的名德做榮耀
[00:15:20.680 --> 00:15:22.240]  所以他能夠理直氣壯
[00:15:22.240 --> 00:15:24.280]  很自然地去說
[00:15:24.280 --> 00:15:26.720]  不是他們的能力
[00:15:26.720 --> 00:15:28.600]  不是他們的虔誠
[00:15:28.600 --> 00:15:31.400]  去促使眼前的神蹟去發生
[00:15:31.400 --> 00:15:36.560]  那完全是耶穌的名所發出來的能力
[00:15:36.560 --> 00:15:38.160]  各位靈智妹
[00:15:38.160 --> 00:15:40.480]  你看不看到聖靈所顯出的能力
[00:15:40.480 --> 00:15:45.640]  你同不同意這個都是神蹟來的
[00:15:45.640 --> 00:15:49.040]  如果我們去坦白去承受它對自己的時候
[00:15:49.040 --> 00:15:51.560]  我相信我們連我們自己都知道
[00:15:51.560 --> 00:15:54.480]  想改變自己哪怕只是一個習慣
[00:15:54.480 --> 00:15:56.360]  甚至是一個好的習慣
[00:15:56.360 --> 00:15:58.920]  都非常艱難
[00:15:58.920 --> 00:16:01.640]  不要說改變我們的壞習慣或者
[00:16:01.640 --> 00:16:03.160]  更加重要的是你很想
[00:16:03.160 --> 00:16:06.560]  我們很想去改變別人
[00:16:06.560 --> 00:16:08.200]  真是一件不容易的事
[00:16:08.200 --> 00:16:09.320]  所以中國人說
[00:16:09.320 --> 00:16:11.960]  浪子回頭金不換
[00:16:11.960 --> 00:16:14.000]  死性難改
[00:16:14.000 --> 00:16:15.400]  學好需要三年
[00:16:15.400 --> 00:16:17.040]  學壞只是三天
[00:16:17.040 --> 00:16:19.160]  這些是金句
[00:16:19.160 --> 00:16:22.360]  正正告訴我們一個人的心靈轉變
[00:16:22.360 --> 00:16:23.960]  悔罪歸正
[00:16:23.960 --> 00:16:28.040]  真是一件很艱難的事
[00:16:28.040 --> 00:16:30.720]  不過在神的手裡它是萬事
[00:16:30.720 --> 00:16:32.920]  它是凡事都能
[00:16:32.920 --> 00:16:36.000]  只要你願意
[00:16:36.000 --> 00:16:37.800]  讓它隔離在你的生命當中
[00:16:37.800 --> 00:16:40.240]  做醫治和轉化的工作
[00:16:40.240 --> 00:16:42.120]  正如今天的經文所說
[00:16:42.120 --> 00:16:45.640]  你是需要信心
[00:16:45.640 --> 00:16:48.760]  不過那個信心只有上帝能賜給你
[00:16:48.760 --> 00:16:52.040]  你需要相信耶穌的名所顯出的能力
[00:16:52.040 --> 00:16:55.960]  所以我鼓勵你每一天去為自己祈禱
[00:16:55.960 --> 00:17:01.320]  去求上帝加添你對祂有更深的渴望和信靠
[00:17:01.320 --> 00:17:02.960]  其實
[00:17:02.960 --> 00:17:04.520]  當我們決絕信耶穌的時候
[00:17:04.520 --> 00:17:09.120]  其實我們站在一個寶山的門口
[00:17:09.120 --> 00:17:12.520]  我們不要只是站在寶山的門口就滿足
[00:17:12.520 --> 00:17:14.600]  我們要深入這個寶山
[00:17:14.600 --> 00:17:21.080]  去領取上帝要給我們每一個人的寶藏
[00:17:21.080 --> 00:17:24.560]  沒有人會喜歡死水
[00:17:24.560 --> 00:17:26.880]  各位聽眾 我想問問大家
[00:17:26.880 --> 00:17:32.200]  你覺不覺得你的信仰好像沒有了活力呢?
[00:17:32.200 --> 00:17:35.080]  你的信仰有沒有生命力呢?
[00:17:35.080 --> 00:17:39.280]  你覺得你信的時候和不信的時候
[00:17:39.280 --> 00:17:41.680]  有沒有分別呢?
[00:17:41.680 --> 00:17:44.480]  你有沒有成長呢?
[00:17:44.480 --> 00:17:47.600]  我們來看看瀑布的雄偉
[00:17:47.600 --> 00:17:51.400]  溫泉全眼的水不斷起泡的那種活力
[00:17:51.400 --> 00:17:53.760]  浪濤拍岸的鋼徑
[00:17:53.760 --> 00:17:56.240]  那份動力 那份生命力
[00:17:56.240 --> 00:18:00.120]  有沒有令你著迷呢?
[00:18:00.120 --> 00:18:02.960]  當我們願意讓聖靈去鑑我們的生命裡面的時候
[00:18:02.960 --> 00:18:07.360]  我們透過每一次續的祈禱去表達你這份願望
[00:18:07.360 --> 00:18:11.680]  我們祈求上帝加添你對祂有更深的渴望和信靠
[00:18:11.680 --> 00:18:14.280]  祈求聖靈的活存
[00:18:14.280 --> 00:18:17.200]  在你裡面不斷的湧流 直湧到永生
[00:18:17.200 --> 00:18:20.360]  這個是耶穌對我們的應許
[00:18:20.360 --> 00:18:24.680]  我們要祈求自己好像黃山上面的奇蟲
[00:18:24.680 --> 00:18:30.440]  雖然現在在石縫 很擠迫 很險要
[00:18:30.440 --> 00:18:35.480]  環境似乎不鼓勵祂前進
[00:18:35.480 --> 00:18:40.160]  祂卻有無比的生命力去過關斬將
[00:18:40.160 --> 00:18:42.480]  那份生命的奇蹟
[00:18:42.480 --> 00:18:48.040]  正是上帝 正是聖靈在顯示祂的能力
[00:18:48.040 --> 00:18:51.200]  你願不願意這份生命的奇蹟
[00:18:51.200 --> 00:18:55.120]  在你生命裡面來發生呢?
[00:18:55.120 --> 00:18:58.880]  你羨慕不羨慕這種生命的滾動呢?
[00:18:58.880 --> 00:19:02.720]  你想不想聖靈在你身上顯出祂的能力呢?
[00:19:02.720 --> 00:19:05.640]  如果你想的話 你呼求上主
[00:19:05.640 --> 00:19:08.680]  並且跟祂說 我願意
[00:19:08.680 --> 00:19:10.640]  讓聖經的人物
[00:19:10.640 --> 00:19:13.680]  他們的生命活在你的眼前
[00:19:13.680 --> 00:19:18.320]  並且就是你生命的實況
[00:19:18.320 --> 00:19:22.600]  聖經不是過時的產物
