
[00:00:00.000 --> 00:00:01.840]  因為今天是父親節
[00:02:06.660 --> 00:02:09.540]  就是當我們小朋友出生的時候
[00:02:09.540 --> 00:02:13.300]  所有男性都成為一個父親
[00:02:13.300 --> 00:02:16.580]  有兩段經文一段放在頭一段放在尾
[00:02:16.580 --> 00:02:18.180]  我想大家讀
[00:02:18.180 --> 00:02:19.940]  先第一段經文
[00:02:19.940 --> 00:02:24.320]  就是《馬太福音》第七章九至十一節
[00:02:24.320 --> 00:02:28.720]  想請弟兄和我們讀出來好不好?
[00:02:28.720 --> 00:02:29.860]  1、2、3
[00:02:43.300 --> 00:02:51.080]  父親的理解
[00:02:51.080 --> 00:02:53.580]  這個角色的理解和愛
[00:02:53.580 --> 00:02:56.420]  是沿著我們天上的父親
[00:02:56.420 --> 00:02:58.620]  他賦予我們每一個人類
[00:02:58.620 --> 00:03:00.780]  去到那個階段不知道為什麼
[00:03:00.780 --> 00:03:04.860]  我們就會明白父親要做的事
[00:03:04.860 --> 00:03:06.860]  就好像母親一樣
[00:03:06.860 --> 00:03:09.600]  那些女孩子都很有母性
[00:03:09.600 --> 00:03:12.500]  我的孫女雖然兩歲多
[00:03:12.500 --> 00:03:15.700]  她對家裡所有的嬰兒公仔
[00:03:15.700 --> 00:03:19.400]  都是極盡母親那種溫柔的
[00:03:19.400 --> 00:03:22.640]  這個嬰兒沒有吃東西沒有穿衣服
[00:03:22.640 --> 00:03:25.480]  他要睡覺不知道為什麼
[00:03:25.480 --> 00:03:27.180]  當然男孩子就不同
[00:03:27.180 --> 00:03:29.320]  男孩子就是煮飯
[00:03:29.320 --> 00:03:31.620]  買東西去上班
[00:03:31.620 --> 00:03:34.760]  我的男孫就每天拿著檔案說我上班了
[00:03:34.760 --> 00:03:37.120]  我今晚不回來吃飯了
[00:03:37.120 --> 00:03:38.560]  不知道他在哪裡學了
[00:03:38.560 --> 00:03:41.960]  這些東西很有趣的
[00:03:41.960 --> 00:03:47.260]  神給我們一份做父親
[00:03:47.260 --> 00:03:49.340]  今天父親節我特別強調父親
[00:03:49.340 --> 00:03:51.640]  有一種難以解釋的愛
[00:03:51.640 --> 00:03:55.000]  我記得很久以前美國有一齣電視劇
[00:03:55.000 --> 00:03:57.880]  叫做Root
[00:03:57.880 --> 00:03:59.540]  中文譯做根
[00:03:59.540 --> 00:04:04.920]  就說那些白人在非洲抓一類的黑人
[00:04:04.920 --> 00:04:07.820]  六尺多高很健碩很健碩
[00:04:07.820 --> 00:04:12.060]  那類的黑人叫做曼丁哥
[00:04:12.060 --> 00:04:15.560]  是黑人裡面最勇猛最健壯的
[00:04:15.560 --> 00:04:17.960]  可能是蘇魯族那些也不一定
[00:04:17.960 --> 00:04:21.760]  就抓了去美國南方的棉花田
[00:04:21.760 --> 00:04:23.940]  那裡做奴隸耕作
[00:04:23.940 --> 00:04:27.840]  說這個少年有一次被人打獵在草堆
[00:04:27.840 --> 00:04:32.780]  被那些白人獵人抓了去到美洲
[00:04:32.780 --> 00:04:34.980]  當他後來娶了一個黑奴
[00:04:34.980 --> 00:04:37.780]  生他第一個女兒的時候
[00:04:37.780 --> 00:04:41.360]  我記得一幕就是他在月光底下
[00:04:41.360 --> 00:04:45.620]  將赤裸裸黑色的女嬰舉起來
[00:04:45.620 --> 00:04:47.500]  體裏交力
[00:04:47.500 --> 00:04:51.060]  然後許願和感恩
[00:04:51.060 --> 00:04:57.000]  我相信這個黑奴在這個女孩子身上
[00:04:57.000 --> 00:04:59.040]  看到他自己的未來
[00:04:59.040 --> 00:05:01.280]  看到他生命的延續
[00:05:01.280 --> 00:05:04.580]  甚至看到他自己這個遺老的民族
[00:05:04.580 --> 00:05:08.120]  未來的自由和釋放
[00:05:08.120 --> 00:05:10.280]  退休後其中一項工作
[00:05:10.280 --> 00:05:14.480]  就是整理那些黑白的照片
[00:05:14.480 --> 00:05:17.020]  那些黏在那裡撕不掉的
[00:05:17.020 --> 00:05:18.920]  很久的時間
[00:05:18.920 --> 00:05:21.120]  當我看回這些舊照片的時候
[00:05:21.120 --> 00:05:22.760]  很有感觸
[00:05:22.760 --> 00:05:27.400]  因為看到不單止是自己的生命歷程
[00:05:27.400 --> 00:05:32.480]  也看到自己的兒女成長的過程
[00:05:32.480 --> 00:05:35.840]  看到滿臉是豬腸粉漿
[00:05:35.840 --> 00:05:39.840]  下面不知道有沒有進尿片
[00:05:39.840 --> 00:05:42.680]  赤裸裸的小女孩
[00:05:42.680 --> 00:05:45.780]  今天已經成為別人的媽媽
[00:05:45.780 --> 00:05:49.660]  那個感觸是很深的
[00:05:49.660 --> 00:05:52.700]  我其實也是一個很感性的人
[00:05:52.700 --> 00:05:57.660]  不過我不敢在大家面前太多去表達
[00:05:57.660 --> 00:06:03.040]  其實我很容易看到這種場景會感動
[00:06:03.040 --> 00:06:06.380]  日本有一個漫畫叫《叮噹》
[00:06:06.380 --> 00:06:08.340]  就是有個3D版
[00:06:08.340 --> 00:06:10.680]  裡面就講到那個主角
[00:06:10.680 --> 00:06:12.620]  傻乎乎的大雄
[00:06:12.620 --> 00:06:16.760]  就很喜歡那個很聰明又漂亮的女孩叫靜儀
[00:06:16.760 --> 00:06:18.860]  他就用了時光機器
[00:06:18.860 --> 00:06:22.900]  搞到這個女孩不知為什麼到長大了都喜歡他
[00:06:22.900 --> 00:06:24.920]  他其實就好像小時候
[00:06:24.920 --> 00:06:27.160]  又是劉備體又是什麼
[00:06:27.160 --> 00:06:29.300]  喜歡了之後要嫁給他
[00:06:29.300 --> 00:06:32.240]  這個靜儀臨出門的一晚
[00:06:32.240 --> 00:06:34.700]  就跟他的爸爸
[00:06:34.700 --> 00:06:36.800]  好像想表達
[00:06:36.800 --> 00:06:39.300]  但他爸爸仍然很冷靜、很舒服
[00:06:39.300 --> 00:06:42.280]  擔著煙斗沒什麼反應
[00:06:42.280 --> 00:06:44.440]  後來他抱著他爸爸就說
[00:06:44.440 --> 00:06:47.640]  爸爸我很不捨得離開你們
[00:06:47.640 --> 00:06:50.620]  他爸爸終於表達了他的感情
[00:06:50.620 --> 00:06:53.820]  他說其實當你出生的時候
[00:06:53.820 --> 00:06:56.020]  我們就已經很感恩
[00:06:56.020 --> 00:07:00.800]  因為你是上天給我們最大的禮物
[00:07:00.800 --> 00:07:03.560]  我相信這段很簡單的對白
[00:07:03.560 --> 00:07:08.000]  任何一個女孩都很想聽到
[00:07:08.000 --> 00:07:12.540]  一個平時很少表達感情的男性
[00:07:12.540 --> 00:07:13.880]  是他的父親
[00:07:13.880 --> 00:07:16.940]  講一樣窩心的話
[00:07:16.940 --> 00:07:18.540]  任何一個爸爸
[00:07:18.540 --> 00:07:20.680]  也都很想聽到女兒
[00:07:20.680 --> 00:07:22.720]  明知他想嫁
[00:07:22.720 --> 00:07:25.620]  他仍然抱著你說很不捨得
[00:07:25.620 --> 00:07:28.660]  究竟有幾分真都不知道
[00:07:28.660 --> 00:07:31.020]  我想當中有很多人
[00:07:31.020 --> 00:07:32.560]  巫醫、黎醫
[00:07:32.560 --> 00:07:38.000]  恭喜巫醫最近再榮升做祖父
[00:07:38.000 --> 00:07:40.700]  很多我們的弟兄
[00:07:40.700 --> 00:07:42.840]  報我之後去看一齣電影
[00:07:42.840 --> 00:07:44.880]  叫《Father of the Bride》
[00:07:44.880 --> 00:07:46.280]  看完之後你就知道
[00:07:46.280 --> 00:07:50.580]  嫁女兒是多麼慘和辛苦
[00:07:50.580 --> 00:07:52.220]  原來嫁的時候
[00:07:52.220 --> 00:07:55.480]  之前要跟女兒打籃球
[00:07:55.480 --> 00:07:59.760]  又要查問女婿的背景
[00:07:59.760 --> 00:08:03.820]  究竟是否可以信任將這個人委託給他
[00:08:03.820 --> 00:08:07.560]  他做爸爸的人擔心很多事情
[00:08:07.560 --> 00:08:12.260]  當我們看見我們的兒女長大
[00:08:12.260 --> 00:08:17.840]  我自己為我自己的女兒感到很感恩
[00:08:17.840 --> 00:08:20.380]  很多時候我感動的時候
[00:08:20.380 --> 00:08:22.180]  晚上去工作
[00:08:22.180 --> 00:08:25.720]  我就走過去抱著她、親她的額頭
[00:08:25.720 --> 00:08:28.120]  她會覺得爸爸你做什麼
[00:08:28.120 --> 00:08:30.860]  你是不是退休有些抑鬱
[00:08:30.860 --> 00:08:33.120]  有些情緒的事
[00:08:33.120 --> 00:08:35.360]  我會表達
[00:08:35.360 --> 00:08:40.120]  我看見她有時做母親
[00:08:40.120 --> 00:08:42.500]  那種忍耐很大
[00:08:42.500 --> 00:08:46.000]  讓孫子無論如何頑皮
[00:08:46.000 --> 00:08:49.000]  她都未罰過他們
[00:08:49.000 --> 00:08:52.380]  她用很溫柔但很堅定的態度
[00:08:52.380 --> 00:08:54.980]  拒絕他們不合理的要求
[00:08:54.980 --> 00:08:57.640]  然後去訓練他們
[00:08:57.640 --> 00:09:02.220]  我覺得年輕時候私務都做不到
[00:09:02.220 --> 00:09:05.920]  兩個女兒一惹他們生氣
[00:09:05.920 --> 00:09:07.520]  然後她這樣
[00:09:07.520 --> 00:09:09.660]  我就護妻心切
[00:09:09.660 --> 00:09:11.360]  體罰兩個女兒
[00:09:11.360 --> 00:09:14.260]  打她的腳、打她的手、扮她
[00:09:14.260 --> 00:09:17.400]  我覺得我們年輕的時候二十多歲
[00:09:17.400 --> 00:09:20.300]  不及現在新一代
[00:09:20.300 --> 00:09:22.000]  他們愛主
[00:09:22.000 --> 00:09:23.340]  又看很多書
[00:09:23.340 --> 00:09:24.640]  懂得怎樣教導
[00:09:24.640 --> 00:09:28.140]  我覺得真是為他們感恩
[00:09:28.140 --> 00:09:32.580]  女兒的愛有時是難捨難棄
[00:09:32.580 --> 00:09:34.780]  有人說做父親的責任
[00:09:34.780 --> 00:09:36.780]  就是她未結婚之前
[00:09:36.780 --> 00:09:39.920]  你能夠賺錢養家、供書、教學
[00:09:39.920 --> 00:09:42.120]  養育成人就行了
[00:09:42.120 --> 00:09:44.500]  但俗語有句話這樣說
[00:09:44.500 --> 00:09:48.400]  養兒一百歲長憂九十九
[00:09:48.400 --> 00:09:52.600]  就算到你行將就木未留之際
[00:09:52.600 --> 00:09:57.180]  你仍然會為你的兒女擔憂愁善
[00:09:57.180 --> 00:10:00.680]  為他們來祈禱、教堂
[00:10:00.680 --> 00:10:05.040]  所以其實做父母的責任是一生一世
[00:10:05.040 --> 00:10:08.220]  是整個人生歷程裏面
[00:10:08.220 --> 00:10:12.860]  不同階段都有不同角色和責任
[00:10:12.860 --> 00:10:18.060]  特別是做父母並不比做母親簡單
[00:10:18.060 --> 00:10:21.500]  雖然母親節我賺錢賺得不得了
[00:10:21.500 --> 00:10:25.200]  父親節我又要賺些弟兄又賺得不得了
[00:10:25.200 --> 00:10:28.040]  很多家庭的決定最後
[00:10:28.040 --> 00:10:31.980]  其實在一個男性一念之間
[00:10:31.980 --> 00:10:36.680]  你的兒女、你的婚姻、你的家庭
[00:10:36.680 --> 00:10:39.380]  是決定在你一念之間
[00:10:39.380 --> 00:10:41.920]  你試想想
[00:10:41.920 --> 00:10:45.060]  你太太比你厲害或者你尊重她
[00:10:45.060 --> 00:10:49.220]  但最後你一念之間的決定
[00:10:49.220 --> 00:10:52.260]  是影響你整身、影響你的兒孫
[00:10:52.260 --> 00:10:54.940]  影響你和妻子的關係
[00:10:54.940 --> 00:10:56.740]  我在飛機上看到一齣
[00:10:56.740 --> 00:11:00.240]  忘記了片名的日本電影
[00:11:00.240 --> 00:11:02.980]  就講那個日本明星
[00:11:02.980 --> 00:11:06.080]  比鄭伊健漂亮的那個
[00:11:06.080 --> 00:11:08.920]  樣子又像鄭伊健又比鄭伊健漂亮
[00:11:08.920 --> 00:11:12.220]  那個不知道什麼雅致
[00:11:12.220 --> 00:11:16.120]  做一個中產的專業人士
[00:11:16.120 --> 00:11:19.360]  誰知他回到太太家鄉的時候
[00:11:19.360 --> 00:11:21.060]  太太早生
[00:11:21.060 --> 00:11:24.700]  就在醫院生了這個小孩子
[00:11:24.700 --> 00:11:27.900]  幾年後醫院才打電話來告訴他
[00:11:27.900 --> 00:11:31.400]  很對不起原來那個兒子不是你的
[00:11:31.400 --> 00:11:35.640]  是有個護士失戀情緒有問題
[00:11:35.640 --> 00:11:39.840]  將兩個同時出生的小孩子調亂了
[00:11:39.840 --> 00:11:42.420]  真是晴天霹靂
[00:11:42.420 --> 00:11:45.320]  結果他們就在一個計劃裡面
[00:11:45.320 --> 00:11:48.120]  就說慢慢兩個家庭
[00:11:48.120 --> 00:11:50.160]  玩在一起互相認識
[00:11:50.160 --> 00:11:52.660]  然後將小孩子交換
[00:11:52.660 --> 00:11:55.760]  先去寄宿一個週末
[00:11:55.760 --> 00:11:59.740]  然後最後完全斷絕關係
[00:11:59.740 --> 00:12:01.700]  都很痛
[00:12:01.700 --> 00:12:04.780]  我記得其中一個中產家庭
[00:12:04.780 --> 00:12:08.340]  成長的小孩子回到那個基層家庭
[00:12:08.340 --> 00:12:10.720]  有很多弟弟妹妹洗澡
[00:12:10.720 --> 00:12:13.580]  還有一個爸爸躺在浴缸裡面
[00:12:13.580 --> 00:12:17.320]  這個是他在中產家庭裡面是不容許
[00:12:17.320 --> 00:12:19.220]  他回去要打胞胎
[00:12:19.220 --> 00:12:20.960]  那種差距很大
[00:12:20.960 --> 00:12:22.860]  他爸爸打電話來的時候
[00:12:22.860 --> 00:12:25.160]  他知道是他以前的爸爸
[00:12:25.160 --> 00:12:27.100]  但是他爸爸沒有叫他聽電話
[00:12:27.100 --> 00:12:30.400]  來我家訪問的時候又不叫他
[00:12:30.400 --> 00:12:33.900]  這個小孩子的心傷到不得了
[00:12:33.900 --> 00:12:37.840]  因為這個中產的人是覺得
[00:12:37.840 --> 00:12:42.880]  很怕這個基層家庭影響他自己的生活
[00:12:42.880 --> 00:12:45.380]  還有拿他什麼好處
[00:12:45.380 --> 00:12:48.660]  於是交換了之後大家決絕
[00:12:48.660 --> 00:12:52.020]  到最後這個父親沒辦法
[00:12:52.020 --> 00:12:55.220]  他的情緒是處理不了
[00:12:55.220 --> 00:12:59.060]  他走回去破了例去找回他
[00:12:59.060 --> 00:13:00.000]  找回這個小孩子
[00:13:00.000 --> 00:13:05.140]  但是這個小孩子一直離開走 避開他
[00:13:05.140 --> 00:13:05.740]  為什麼呢?
[00:13:05.740 --> 00:13:08.840]  這個小孩子的心靈受到很大的傷害
[00:13:08.840 --> 00:13:11.980]  覺得他是被遺棄
[00:13:11.980 --> 00:13:14.280]  他是被不存在
[00:13:14.280 --> 00:13:17.580]  他是由他出生的時候
[00:13:17.580 --> 00:13:22.520]  愛他的父母所棄養 所忘事
[00:13:22.520 --> 00:13:24.360]  那個導演在那個時候
[00:13:24.360 --> 00:13:29.560]  是用一種很平淡的手法描寫
[00:13:29.560 --> 00:13:34.000]  如果我的家庭或者周圍的人當中
[00:13:34.000 --> 00:13:37.180]  有經歷這件事 我受不了
[00:13:37.180 --> 00:13:38.780]  我跟師母談過有一個方案
[00:13:38.780 --> 00:13:42.740]  就是不要交換 由他
[00:13:42.740 --> 00:13:45.680]  然後偷偷去偷看那個人是怎樣
[00:13:45.680 --> 00:13:46.280]  不要交換
[00:13:46.280 --> 00:13:50.460]  因為情感 你付出的情感是很難
[00:13:50.460 --> 00:13:55.460]  但是另外後來我想到一個更好的方案
[00:13:55.460 --> 00:13:59.300]  雖然交換 但是互相領養
[00:13:59.300 --> 00:14:03.400]  兩個小孩子都是自己的小孩子
[00:14:03.400 --> 00:14:05.840]  那個掉轉了
[00:14:05.840 --> 00:14:08.900]  沒有了幾年在親生父母的小孩子
[00:14:08.900 --> 00:14:10.840]  是自己的小孩子
[00:14:10.840 --> 00:14:12.580]  因為驗血驗到
[00:14:12.580 --> 00:14:15.920]  但是那個自己曾經將愛
[00:14:15.920 --> 00:14:20.920]  和做一個父母那種關係感情建立的小孩子
[00:14:20.920 --> 00:14:23.180]  都是自己的小孩子
[00:14:23.180 --> 00:14:25.760]  我覺得這個方案應該是最好的
[00:14:25.760 --> 00:14:29.100]  好過大家交換了不來了
[00:14:29.100 --> 00:14:32.600]  或者不去交換
[00:14:32.600 --> 00:14:37.400]  這個電影我看的時候都是眼濕濕
[00:14:37.400 --> 00:14:40.400]  覺得很悲慘 很平淡
[00:14:40.400 --> 00:14:43.740]  所以我寫了一篇都沒有發表的影評
[00:14:43.740 --> 00:14:49.140]  來說一下自己的一種感情
[00:14:49.140 --> 00:14:55.020]  所以我看見整個電影其實要什麼結局呢
[00:14:55.020 --> 00:14:57.520]  是這個中產的爸爸
[00:14:57.520 --> 00:14:59.300]  他決定了自己的家庭
[00:14:59.300 --> 00:15:03.800]  他也都決定了這個基層家庭的命運
[00:15:03.800 --> 00:15:06.040]  父親的角色好像我說的
[00:15:06.040 --> 00:15:09.100]  是在人生的生命歷程裡面
[00:15:09.100 --> 00:15:12.640]  有不同的階段 有不同的職責
[00:15:12.640 --> 00:15:15.100]  年輕的時候的爸爸
[00:15:15.100 --> 00:15:18.140]  結婚沒多久 身份證還是小
[00:15:18.140 --> 00:15:21.920]  做爸爸絕大部分 除了少數
[00:15:21.920 --> 00:15:24.220]  是要負上養育的責任
[00:15:24.220 --> 00:15:28.420]  讓家庭有經濟上的安全感
[00:15:28.420 --> 00:15:34.160]  在那時候正是自己事業的蓬勃 掙扎期
[00:15:34.160 --> 00:15:37.200]  會有矛盾 會有搶時間
[00:15:37.200 --> 00:15:41.240]  這個禮拜我才跟一個退休的市長吃過一個午飯
[00:15:41.240 --> 00:15:44.440]  大家分享了 他又做了一個公
[00:15:44.440 --> 00:15:47.400]  他這次真的做公公
[00:15:47.400 --> 00:15:49.980]  大家如果知道 知道我說什麼
[00:15:49.980 --> 00:15:53.280]  他又弄酸為樂
[00:15:53.280 --> 00:15:58.320]  而且他又說到跟我有一個經歷
[00:15:58.320 --> 00:15:59.960]  在九七的時候
[00:15:59.960 --> 00:16:03.320]  回歸有些突發的事 他要處理
[00:16:03.320 --> 00:16:07.220]  他miss了他的小孩的畢業禮
[00:16:07.220 --> 00:16:09.560]  本來他跟他太太都要去的
[00:16:09.560 --> 00:16:13.160]  但是結果他沒辦法去
[00:16:13.160 --> 00:16:14.500]  那我年輕的時候
[00:16:14.500 --> 00:16:18.740]  很多家庭的責任給了小孩
[00:16:18.740 --> 00:16:22.240]  因為我覺得我要專心在我的服侍上
[00:16:22.240 --> 00:16:26.640]  但是錯過了很多人生旅程裏面
[00:16:26.640 --> 00:16:29.020]  重要的時刻和光陰
[00:16:29.020 --> 00:16:30.960]  我現在回想起來
[00:16:30.960 --> 00:16:34.560]  是覺得是頗為遺憾的
[00:16:34.560 --> 00:16:37.320]  所以我很欣賞現在我們教會裏面
[00:16:37.320 --> 00:16:39.720]  新一代一些年青
[00:16:39.720 --> 00:16:40.800]  在很多場合裏面
[00:16:40.800 --> 00:16:43.640]  我見到那些爸爸 不單是媽媽
[00:16:43.640 --> 00:16:46.000]  爸爸一起去玩波波池
[00:16:46.000 --> 00:16:47.940]  爸爸一起去旅行
[00:16:47.940 --> 00:16:50.380]  爸爸一起去生日派對
[00:16:50.380 --> 00:16:55.340]  在公司穿著西裝拿著來參與
[00:16:55.340 --> 00:16:57.540]  我很欣賞你們
[00:16:57.540 --> 00:17:00.680]  因為你們是愛惜自己的小孩
[00:17:00.680 --> 00:17:03.460]  也愛惜教會其他的小朋友
[00:17:03.460 --> 00:17:06.120]  你們很懂得教這些小朋友
[00:17:06.120 --> 00:17:09.060]  跟他們玩 令他們歡心
[00:17:09.060 --> 00:17:13.500]  甚至願意付出時間來參與他們的活動
[00:17:13.500 --> 00:17:17.900]  共度一些難忘歡樂的時光
[00:17:17.900 --> 00:17:20.100]  我個人十分之欣賞
[00:17:20.100 --> 00:17:22.300]  和鼓勵你們繼續這樣做
[00:17:22.300 --> 00:17:26.380]  因為這些是我年輕的時候錯過的
[00:17:26.380 --> 00:17:27.480]  作為一個父親
[00:17:27.480 --> 00:17:29.840]  無論我們多麼忙碌
[00:17:29.840 --> 00:17:32.880]  這是你人生一個重要責任
[00:17:32.880 --> 00:17:37.220]  不讓你的職業上責任輕散
[00:17:37.220 --> 00:17:39.120]  就是教導你的兒女
[00:17:39.120 --> 00:17:41.360]  陪伴他們成長
[00:17:41.360 --> 00:17:44.220]  因為這些會是你年老的時候
[00:17:44.220 --> 00:17:48.000]  人生重要的記憶和回憶
[00:17:48.000 --> 00:17:50.960]  你如果不在這個歷程裡面
[00:17:50.960 --> 00:17:53.940]  好好去享受 品嘗
[00:17:53.940 --> 00:17:55.800]  過中的苦與樂
[00:17:55.800 --> 00:17:57.780]  我告訴你
[00:17:57.780 --> 00:18:01.180]  當你有一天好像我請你這些賞寶的時候
[00:18:01.180 --> 00:18:05.080]  你會發現有很多片段是空白的
[00:18:05.080 --> 00:18:06.480]  是你失去了
[00:18:06.480 --> 00:18:08.960]  你會感覺到很惡悔
[00:18:08.960 --> 00:18:11.720]  當一個父親來到中年的時候
[00:18:11.720 --> 00:18:15.220]  他自己的事業可能潛出穩定
[00:18:15.220 --> 00:18:17.400]  當然也有些爸爸
[00:18:17.400 --> 00:18:20.220]  在中年的時候有second career
[00:18:20.220 --> 00:18:25.500]  或者只是公司裁員要轉型的時候
[00:18:25.500 --> 00:18:27.000]  但是無論如何
[00:18:27.000 --> 00:18:29.500]  面對成功和失敗
[00:18:29.500 --> 00:18:33.140]  你那種反應足以成為
[00:18:33.140 --> 00:18:36.680]  影響兒女一生的榜樣
[00:18:36.680 --> 00:18:39.020]  昨天早上我不知道為什麼
[00:18:39.020 --> 00:18:42.620]  通常權能時間是星期天早上九點半
[00:18:42.620 --> 00:18:44.820]  昨天不知道為什麼我都看到
[00:18:44.820 --> 00:18:49.520]  在玻璃教堂的燒栗柏還是燒柏栗
[00:18:49.520 --> 00:18:54.500]  Robert Shuler的訪問
[00:18:54.500 --> 00:18:58.300]  好像是他的孫出來講
[00:18:58.300 --> 00:19:01.100]  訪問郭培里
[00:19:01.100 --> 00:19:05.680]  有關他如何發展出樂觀積極的人生
[00:19:05.680 --> 00:19:07.880]  我大概在中學讀者文集
[00:19:07.880 --> 00:19:10.380]  我就讀到書澤清華
[00:19:10.380 --> 00:19:12.080]  讀到有關這本書
[00:19:12.080 --> 00:19:13.780]  有關這個人
[00:19:13.780 --> 00:19:16.120]  其中一個印象最深刻就是說
[00:19:16.120 --> 00:19:18.820]  他其實出身很寒微
[00:19:18.820 --> 00:19:20.520]  是在Kansas
[00:19:20.520 --> 00:19:23.300]  即是龍捲風之都的地方
[00:19:23.300 --> 00:19:26.360]  他爸爸是一個普通的農夫
[00:19:26.360 --> 00:19:28.760]  不過在饑荒龍捲風
[00:19:28.760 --> 00:19:31.860]  個個決定搬離這個地方之後
[00:19:31.860 --> 00:19:35.540]  他爸爸仍然留在那裡重建
[00:19:35.540 --> 00:19:38.640]  他說影響他對人生積極有信心
[00:19:38.640 --> 00:19:41.240]  是他爸爸這個舉動
[00:19:41.240 --> 00:19:46.540]  中年的父親在你被裁員
[00:19:46.540 --> 00:19:53.420]  或者在你事業的低波下潮的時候
[00:19:53.420 --> 00:19:55.220]  你怎樣反應呢
[00:19:55.220 --> 00:19:56.720]  他爸爸的反應
[00:19:56.720 --> 00:20:01.900]  令到這個兒子成為在困難逆境當中
[00:20:01.900 --> 00:20:03.200]  不單止自己
[00:20:03.200 --> 00:20:09.900]  也教人如何樂觀積極有信心
[00:20:09.900 --> 00:20:12.480]  我中學的時候有個同學很聰明
[00:20:12.480 --> 00:20:15.140]  讀書比我厲害很多倍
[00:20:15.140 --> 00:20:17.480]  但是他中學未畢業
[00:20:17.480 --> 00:20:19.740]  就被迫要出來工作
[00:20:19.740 --> 00:20:21.440]  要養家
[00:20:21.440 --> 00:20:23.920]  我去他家的時候我發現到
[00:20:23.920 --> 00:20:26.520]  他有一個中年的爸爸
[00:20:26.520 --> 00:20:31.820]  是穿著睡衣整天在家裡看報紙雜誌
[00:20:31.820 --> 00:20:33.760]  家裡的客廳當時來說
[00:20:33.760 --> 00:20:37.760]  我覺得是一個多中產多好的環境
[00:20:37.760 --> 00:20:39.700]  堆滿了一堆堆的東西
[00:20:39.700 --> 00:20:40.840]  他幾兄弟姊妹
[00:20:40.840 --> 00:20:44.540]  個個中學未畢業就出來養家
[00:20:44.540 --> 00:20:48.880]  原因就是他媽媽是有另外一段感情
[00:20:48.880 --> 00:20:50.940]  所以離開了他爸爸
[00:20:50.940 --> 00:20:53.440]  這個爸爸本來有很高的學歷
[00:20:53.440 --> 00:20:55.620]  有很專長的職業
[00:20:55.620 --> 00:20:57.480]  有很好的收入
[00:20:57.480 --> 00:21:00.960]  自此他的心靈一蹶不振
[00:21:00.960 --> 00:21:06.560]  就變成自己的人生差不多在這裡
[00:21:06.560 --> 00:21:07.960]  不能夠向前
[00:21:07.960 --> 00:21:11.560]  而且影響著他自己兒女的前途
[00:21:11.560 --> 00:21:13.960]  我怎樣去想這幾件事呢
[00:21:13.960 --> 00:21:17.740]  大家看過我寫《教兒女》那本小冊子都有提到
[00:21:17.740 --> 00:21:19.700]  就是有一天我看報紙
[00:21:19.700 --> 00:21:23.300]  說在香港南區有一個女浮屍
