
[00:00:00.000 --> 00:00:03.080]  有一個農夫有一次走過田間
[00:04:03.600 --> 00:04:04.800]  不過如果我們來到第十一章
[00:04:04.800 --> 00:04:05.600]  我們看的時候
[00:04:05.600 --> 00:04:08.800]  我們想看到一個挺不同的圖畫
[00:04:08.800 --> 00:04:13.400]  神用一個父親的比喻來指出
[00:04:13.400 --> 00:04:15.600]  天父上帝就是
[00:04:15.600 --> 00:04:19.000]  人的就是以色列人的天父
[00:04:19.000 --> 00:04:25.000]  以色列人就是神的兒女
[00:04:25.000 --> 00:04:28.800]  由神通過摩西
[00:04:28.800 --> 00:04:33.600]  將以色列人帶出埃及的那個時候開始
[00:04:33.600 --> 00:04:35.400]  聖經不斷告訴我們
[00:04:35.400 --> 00:04:37.400]  神是好像一個父親一樣
[00:04:37.400 --> 00:04:41.000]  來照顧愛護這一班百姓的
[00:04:41.000 --> 00:04:43.800]  經文剛才讀的第三和第四節
[00:04:43.800 --> 00:04:44.800]  講得很清楚
[00:04:44.800 --> 00:04:45.800]  我帶著以色列人
[00:04:45.800 --> 00:04:48.400]  以色列人就是指到北國的百姓
[00:04:48.400 --> 00:04:50.200]  我帶著這班百姓行走
[00:04:50.200 --> 00:04:53.800]  用蚌臂來抱著他們
[00:04:53.800 --> 00:04:56.400]  是我依次他們這班人的
[00:04:56.400 --> 00:05:00.600]  我用慈誠愛索來牽引他們
[00:05:00.600 --> 00:05:03.200]  代他們好像放鬆牛的兩腮夾板
[00:05:03.200 --> 00:05:05.000]  把糧食放在他們面前
[00:05:05.000 --> 00:05:06.400]  所有的形容都告訴我們
[00:05:06.400 --> 00:05:07.800]  這個神是怎樣
[00:05:07.800 --> 00:05:08.800]  很照顧
[00:05:08.800 --> 00:05:10.000]  很愛護
[00:05:10.000 --> 00:05:15.200]  很細心來看顧這一班百姓
[00:05:15.200 --> 00:05:16.400]  充滿愛
[00:05:16.400 --> 00:05:20.200]  不過人卻是沒有用愛
[00:05:20.200 --> 00:05:22.800]  來回應神的愛
[00:05:22.800 --> 00:05:25.200]  如果我們看《新寧記》
[00:05:25.200 --> 00:05:27.800]  那裡有一段記載是這樣的
[00:05:27.800 --> 00:05:29.400]  它說耶和華你的神
[00:05:29.400 --> 00:05:32.400]  將你們帶入美地
[00:05:32.400 --> 00:05:33.800]  那裡有什麼不好呢
[00:05:33.800 --> 00:05:35.600]  那裡什麼都有
[00:05:35.600 --> 00:05:36.600]  有各樣的供應
[00:05:36.600 --> 00:05:38.400]  各樣的土產
[00:05:38.400 --> 00:05:40.400]  你們在那裡不缺食物
[00:05:40.400 --> 00:05:41.600]  一無所缺
[00:05:41.600 --> 00:05:42.400]  不只是這樣
[00:05:42.400 --> 00:05:44.600]  地裡面有鐵有銅
[00:05:44.600 --> 00:05:47.600]  就是說物質相當的豐富
[00:05:47.600 --> 00:05:48.400]  看到嗎
[00:05:48.400 --> 00:05:50.200]  神帶了他們一個這樣的美地
[00:05:50.200 --> 00:05:53.000]  讓他們在當中來享受
[00:05:53.000 --> 00:05:55.000]  這個就是神怎樣來對待他們
[00:05:55.000 --> 00:05:55.800]  而同一個時間
[00:05:55.800 --> 00:05:57.600]  神也是提醒他們一樣東西
[00:05:57.600 --> 00:06:00.200]  不過你們要謹慎
[00:06:00.200 --> 00:06:02.200]  因為當你們吃得飽
[00:06:02.200 --> 00:06:05.200]  穿得暖的時候
[00:06:05.200 --> 00:06:06.400]  就會怎樣
[00:06:06.400 --> 00:06:09.400]  你們就會心高氣傲
[00:06:09.400 --> 00:06:11.200]  忘記耶和華你的神
[00:06:11.200 --> 00:06:13.600]  兼且說我的一切
[00:06:13.600 --> 00:06:15.600]  都是因為我有力量
[00:06:15.600 --> 00:06:16.800]  因為我有能力
[00:06:16.800 --> 00:06:19.800]  而得到這些這麼美好的生活
[00:06:19.800 --> 00:06:21.200]  我們大家都知道
[00:06:21.200 --> 00:06:22.400]  歷史上
[00:06:22.400 --> 00:06:25.200]  這一段經文神所提醒他們
[00:06:25.200 --> 00:06:26.800]  警告他們的事情
[00:06:26.800 --> 00:06:29.600]  確實是發生了
[00:06:29.600 --> 00:06:33.600]  確實這幫人沒多久就忘記了這個神
[00:06:33.600 --> 00:06:36.600]  他們以為所有他們得到的一切的豐盛
[00:06:36.600 --> 00:06:38.200]  都是來自什麼
[00:06:38.200 --> 00:06:39.600]  他們的能力
[00:06:39.600 --> 00:06:41.800]  他們的力量
[00:06:41.800 --> 00:06:45.400]  他們錯誤地以為
[00:06:45.400 --> 00:06:46.800]  進入這個地方
[00:06:46.800 --> 00:06:52.200]  將當地的加南人驅趕出去
[00:06:52.200 --> 00:06:56.000]  打到大部分的仗都贏的
[00:06:56.000 --> 00:06:58.400]  以為是因為他們的怎麼樣
[00:06:58.400 --> 00:06:59.400]  他們的能力
[00:06:59.400 --> 00:07:01.400]  他們在神面前的公義
[00:07:01.400 --> 00:07:05.200]  他們在神面前是超越過聖過其他的百姓
[00:07:05.200 --> 00:07:06.200]  他們這麼認為
[00:07:06.200 --> 00:07:07.400]  不過神要說得很清楚
[00:07:07.400 --> 00:07:08.200]  他說什麼
[00:07:08.200 --> 00:07:10.000]  耶和華將他們
[00:07:10.000 --> 00:07:12.000]  就是當時的加南人
[00:07:12.000 --> 00:07:15.200]  將他們從你面前趕出去
[00:07:15.200 --> 00:07:18.000]  是因為他們的惡
[00:07:18.000 --> 00:07:19.800]  不是因為你們的義
[00:07:19.800 --> 00:07:21.600]  很大的分別
[00:07:21.600 --> 00:07:24.000]  我們再看下去
[00:07:24.000 --> 00:07:25.600]  他們也都以為
[00:07:25.600 --> 00:07:29.800]  他們得到的所有的地上的五穀
[00:07:29.800 --> 00:07:33.000]  牛羊 美酒
[00:07:33.000 --> 00:07:34.400]  全部都是來自什麼
[00:07:34.400 --> 00:07:37.400]  他們以為全部都是來自他們所拜的偶像
[00:07:37.400 --> 00:07:38.000]  為什麼這麼說
[00:07:38.000 --> 00:07:40.200]  如果我們看第十章一到二節
[00:07:40.200 --> 00:07:42.400]  那裡指出就是說
[00:07:42.400 --> 00:07:46.000]  果子越多就越爭添祭壇
[00:07:46.000 --> 00:07:49.600]  地上越肥美就越做美麗的柱象
[00:07:49.600 --> 00:07:52.200]  這個不是為神而做的東西
[00:07:52.200 --> 00:07:54.400]  而是為他們的偶像而做的東西
[00:07:54.400 --> 00:07:55.200]  就是說什麼
[00:07:55.200 --> 00:07:57.600]  就是說他們只覺得
[00:07:57.600 --> 00:08:01.800]  一切的五穀豐收 財源廣進
[00:08:01.800 --> 00:08:07.200]  都是因為他們所敬拜的偶像而來的
[00:08:07.200 --> 00:08:10.000]  如果你說
[00:08:10.000 --> 00:08:12.600]  將以色列民比喻為
[00:08:12.600 --> 00:08:16.400]  一個慈愛父親的兒子的話
[00:08:16.400 --> 00:08:18.200]  這個絕對是一個什麼
[00:08:18.200 --> 00:08:20.600]  叛逆的兒子
[00:08:20.600 --> 00:08:22.400]  我真的衷心的盼望
[00:08:22.400 --> 00:08:24.400]  我們沒有這一類的兒子
[00:08:24.400 --> 00:08:27.600]  不過現實上也都經常發生
[00:08:27.600 --> 00:08:29.600]  很多時候我們都在報紙裡面
[00:08:29.600 --> 00:08:30.800]  都會看到什麼
[00:08:30.800 --> 00:08:33.800]  父母和兒女斷絕關係
[00:08:33.800 --> 00:08:36.000]  種種的原因
[00:08:36.000 --> 00:08:37.000]  這個就是今天社會
[00:08:37.000 --> 00:08:39.800]  我們對一個絕望的兒女的時候
[00:08:39.800 --> 00:08:45.000]  我們迫於無奈要做的行動
[00:08:45.000 --> 00:08:46.800]  不過在舊約時候
[00:08:46.800 --> 00:08:50.800]  是怎樣處理這些叛逆的兒女的呢
[00:08:50.800 --> 00:08:54.000]  如果我們看新明記的一段經文
[00:08:54.000 --> 00:08:57.200]  這裡在《摩西律法》書上這樣說
[00:08:57.200 --> 00:09:01.000]  人若果有橫梗叛逆的兒子
[00:09:01.000 --> 00:09:03.200]  你教他都不聽
[00:09:03.200 --> 00:09:06.000]  還要做一些傷害你的事情
[00:09:06.000 --> 00:09:08.400]  那怎樣處理這些兒子呢
[00:09:08.400 --> 00:09:16.400]  本城的眾人就要用石頭將他打死
[00:09:16.400 --> 00:09:19.600]  在《摩西律法》裡面
[00:09:19.600 --> 00:09:22.200]  這個叛逆的兒女
[00:09:22.200 --> 00:09:26.800]  絕對不是一件很簡單的過錯
[00:09:26.800 --> 00:09:28.600]  這個在眾民當中
[00:09:28.600 --> 00:09:30.000]  兒女的不忠不義
[00:09:30.000 --> 00:09:32.600]  在整個百姓裡面
[00:09:32.600 --> 00:09:35.000]  是一個很嚴厲的罪
[00:09:35.000 --> 00:09:39.200]  如果不即時去制止這個罪的時候
[00:09:39.200 --> 00:09:40.800]  這個罪就會慢慢的蔓延
[00:09:40.800 --> 00:09:45.000]  將整個百姓的群體都會怎樣
[00:09:45.000 --> 00:09:48.800]  帶入罪惡的深淵裡面
[00:09:48.800 --> 00:09:50.800]  但是之前的兩篇講道
[00:09:50.800 --> 00:09:51.600]  我們都提到
[00:09:51.600 --> 00:09:54.200]  第一個皇帝耶羅邦安
[00:09:54.200 --> 00:09:56.600]  一上位就立刻
[00:09:56.600 --> 00:09:58.900]  帶領他的百姓來到
[00:09:58.900 --> 00:10:01.200]  競拜偶像是不是
[00:10:01.200 --> 00:10:02.800]  那個是一個開始
[00:10:02.800 --> 00:10:04.000]  但是以色列民
[00:10:04.000 --> 00:10:08.200]  沒有在這個競拜偶像的開始的時候
[00:10:08.200 --> 00:10:13.000]  沒有做任何事情來制止罪惡的發生
[00:10:13.000 --> 00:10:15.200]  反而怎樣
[00:10:15.200 --> 00:10:17.400]  反而參與這個競拜
[00:10:17.400 --> 00:10:19.400]  競拜偶像
[00:10:19.400 --> 00:10:24.800]  慢慢在不知不覺之間
[00:10:24.800 --> 00:10:30.800]  神就離開了這幫百姓
[00:10:30.800 --> 00:10:32.400]  不過
[00:10:32.400 --> 00:10:37.000]  神從來沒有完全地離開他的百姓
[00:10:37.000 --> 00:10:40.200]  用回剛才我們新令記的語言
[00:10:40.200 --> 00:10:43.600]  神沒有進行到執行到
[00:10:43.600 --> 00:10:47.400]  這個用石頭打死的終極刑罰
[00:10:47.400 --> 00:10:49.400]  神沒有這樣做
[00:10:49.400 --> 00:10:53.600]  神只不過用懲罰和警告
[00:10:53.600 --> 00:10:58.200]  希望將這幫走失了的百姓
[00:10:58.200 --> 00:11:03.400]  帶回去正道
[00:11:03.400 --> 00:11:04.800]  神說
[00:11:04.800 --> 00:11:08.600]  我的民偏要背道離開我
[00:11:08.600 --> 00:11:12.200]  縱先至雖然呼召他們歸向至上的主
[00:11:12.200 --> 00:11:15.200]  卻無人尊崇主
[00:11:15.200 --> 00:11:18.200]  不但這幫百姓沒有尊崇
[00:11:18.200 --> 00:11:21.400]  沒有聽這幫先知的說話
[00:11:21.400 --> 00:11:22.400]  他們還怎樣
[00:11:22.400 --> 00:11:24.600]  惡待這幫先知
[00:11:24.600 --> 00:11:28.200]  甚至是追殺這幫先知
[00:11:28.200 --> 00:11:32.200]  當所有先知說一說的信息警告
[00:11:32.200 --> 00:11:35.400]  被百姓所藐視
[00:11:35.400 --> 00:11:37.600]  所不理會
[00:11:37.600 --> 00:11:43.000]  神就讓刀劍臨到百姓
[00:11:43.000 --> 00:11:48.000]  希望懲罰能夠將這幫迷失了的百姓
[00:11:48.000 --> 00:11:50.200]  叫醒
[00:11:50.200 --> 00:11:52.600]  到了河西亞這個年代
[00:11:52.600 --> 00:11:57.600]  整個北國上上下下進入很混亂的狀態
[00:11:57.600 --> 00:11:59.000]  在最後25年
[00:11:59.000 --> 00:12:02.000]  在滅國之前的25年
[00:12:02.000 --> 00:12:03.800]  有四次這麼多
[00:12:03.800 --> 00:12:07.000]  皇帝被他下面的權臣
[00:12:07.000 --> 00:12:13.600]  就殺了謀權奪權篡位
[00:12:13.600 --> 00:12:15.400]  而當時的北邊
[00:12:15.400 --> 00:12:18.000]  北國的北邊的亞述國
[00:12:18.000 --> 00:12:22.000]  是一個很強大的政治力量
[00:12:22.000 --> 00:12:23.400]  虎視眈眈
[00:12:23.400 --> 00:12:25.800]  看著其他的國家
[00:12:25.800 --> 00:12:29.000]  看何時吞併他們
[00:12:29.000 --> 00:12:31.800]  我在《獵王記》有一段記載
[00:12:31.800 --> 00:12:34.400]  講到以色列王比加
[00:12:34.400 --> 00:12:36.400]  比加就是滅國之前
[00:12:36.400 --> 00:12:38.600]  倒數的第二個皇帝
[00:12:38.600 --> 00:12:40.600]  就是很近滅國了
[00:12:40.600 --> 00:12:46.000]  那個時候亞述王就揮軍進攻以色列北國
[00:12:46.000 --> 00:12:50.400]  將以色列北國的很大片的地土搶奪了
[00:12:50.400 --> 00:12:53.200]  也都是擄走了很多的國民
[00:12:53.200 --> 00:12:54.000]  我想問問大家
[00:12:54.000 --> 00:12:56.200]  如果你是當時北國的皇帝
[00:12:56.200 --> 00:12:57.200]  你會怎麼想
[00:12:57.200 --> 00:13:00.000]  讓我的敵國走到我的國家那裡
[00:13:00.000 --> 00:13:01.000]  擄走這麼多人
[00:13:01.000 --> 00:13:02.400]  兼且拿了這麼多地土
[00:13:02.400 --> 00:13:05.600]  你會怎麼做
[00:13:05.600 --> 00:13:07.200]  看回今天哈馬斯說
[00:13:07.200 --> 00:13:11.000]  打仗之後立即全軍來還擊
[00:13:11.000 --> 00:13:14.000]  當時的那個皇帝
[00:13:14.000 --> 00:13:15.600]  你覺得他會怎麼做
[00:13:15.600 --> 00:13:16.800]  會不會招兵買馬
[00:13:16.800 --> 00:13:19.200]  看看找其他國家來幫忙
[00:13:19.200 --> 00:13:21.000]  來抵禦這個敵人
[00:13:21.000 --> 00:13:23.800]  還是識事寧人算了
[00:13:23.800 --> 00:13:25.200]  給錢去進攻
[00:13:25.200 --> 00:13:26.200]  讓他開開心心
[00:13:26.200 --> 00:13:27.600]  大家和平相處
[00:13:27.600 --> 00:13:29.800]  沒了地土就算了
[00:13:29.800 --> 00:13:37.200]  還是將你的問題帶到神面前認罪悔改
[00:13:37.200 --> 00:13:41.200]  求寬恕求幫助
[00:13:41.200 --> 00:13:44.400]  到了北國的最後一個皇帝
[00:13:44.400 --> 00:13:46.600]  何世亞
[00:13:46.600 --> 00:13:49.200]  何世亞選擇服侍他
[00:13:49.200 --> 00:13:52.800]  他就是亞述國的皇帝
[00:13:52.800 --> 00:13:53.800]  服侍他
[00:13:53.800 --> 00:13:55.800]  給他進攻
[00:13:55.800 --> 00:13:57.400]  不過可能進攻到差不多
[00:13:57.400 --> 00:13:59.000]  不過不行
[00:13:59.000 --> 00:14:00.200]  進攻到亞述國
[00:14:00.200 --> 00:14:01.800]  搞到我自己沒飯吃
[00:14:01.800 --> 00:14:03.400]  所以他沒多久之後
[00:14:03.400 --> 00:14:05.400]  就想著密謀造反
[00:14:05.400 --> 00:14:06.600]  不再進攻
[00:14:06.600 --> 00:14:07.800]  那不再進攻怎麼辦
[00:14:07.800 --> 00:14:11.800]  就偷偷找埃及王來幫忙
[00:14:11.800 --> 00:14:13.400]  紙包不住火
[00:14:13.400 --> 00:14:16.800]  很快事情就串了一波
[00:14:16.800 --> 00:14:18.000]  亞述王知道
[00:14:18.000 --> 00:14:20.000]  這個何世亞竟然想造反
[00:14:20.000 --> 00:14:23.000]  不再進攻給我
[00:14:23.000 --> 00:14:26.000]  揮軍南下
[00:14:26.000 --> 00:14:30.000]  將整個以色列北國
[00:14:30.000 --> 00:14:35.000]  很快就攻陷了
[00:14:35.000 --> 00:14:44.800]  我再看下一節的經文
[00:14:44.800 --> 00:14:46.000]  這裡講到
[00:14:46.000 --> 00:14:53.200]  其實遠在亞述國攻陷以色列北國之前
[00:14:53.200 --> 00:14:56.000]  其實何世亞才知道
[00:14:56.000 --> 00:14:59.800]  已經一早將這個會發生的事情
[00:14:59.800 --> 00:15:01.600]  來向百姓講了
[00:15:01.600 --> 00:15:03.000]  在第五節那裡
[00:15:03.000 --> 00:15:05.800]  他們必不歸回埃及地
[00:15:05.800 --> 00:15:07.200]  因為他們只要以色列文
[00:15:07.200 --> 00:15:09.200]  這幫人不會再回去埃及地了
[00:15:09.200 --> 00:15:11.200]  所以你找埃及來幫忙
[00:15:11.200 --> 00:15:11.800]  沒用的
[00:15:11.800 --> 00:15:15.600]  而亞述人也都會作他們的王
[00:15:15.600 --> 00:15:16.200]  就是說什麼
[00:15:16.200 --> 00:15:18.400]  就是說亞述國很快
[00:15:18.400 --> 00:15:23.000]  有一天就會攻陷以色列北國
[00:15:23.000 --> 00:15:26.600]  成為他們的王
[00:15:26.600 --> 00:15:28.800]  一早已經講了
[00:15:28.800 --> 00:15:31.200]  不過不幸的事實就是
[00:15:31.200 --> 00:15:33.000]  這幫百姓聽了等於沒聽
[00:15:33.000 --> 00:15:37.800]  完全不理會何世亞的警告
[00:15:37.800 --> 00:15:39.000]  很可惜
[00:15:39.000 --> 00:15:41.800]  其實這個亞述國的進攻
[00:15:41.800 --> 00:15:43.400]  其實是一個很好的機會
[00:15:43.400 --> 00:15:45.200]  讓以色列文怎樣
[00:15:45.200 --> 00:15:48.600]  去警覺他們現在所在的處境
[00:15:48.600 --> 00:15:52.800]  他們面對這個國破家亡的厄運的時候
[00:15:52.800 --> 00:15:55.600]  其實他們應該把握這個時間
[00:15:55.600 --> 00:16:01.200]  反省究竟我為什麼會搞成這樣
[00:16:01.200 --> 00:16:05.800]  但是他們沒有去到神那裡來求幫助
[00:16:05.800 --> 00:16:10.200]  他們反而去了埃及來求幫助
[00:16:10.200 --> 00:16:11.800]  這個舉動告訴我們
[00:16:11.800 --> 00:16:14.200]  這幫以色列文已經是什麼
[00:16:14.200 --> 00:16:15.800]  這幫叛逆到一個地步
[00:16:15.800 --> 00:16:18.200]  已經是沒有希望再回轉的了
[00:16:18.200 --> 00:16:21.800]  這幫是一幫愚蠢的硬頸背叛
[00:16:21.800 --> 00:16:24.000]  的子民
[00:16:24.000 --> 00:16:25.000]  不單是這樣
[00:16:25.000 --> 00:16:29.000]  他們還用神所給過他們的資源
[00:16:29.000 --> 00:16:33.400]  來供奉假神偶像
[00:16:33.400 --> 00:16:38.800]  甚至稱這些假神偶像為他們的父親
[00:16:38.800 --> 00:16:40.000]  如果你有一個這樣的兒子
[00:16:40.000 --> 00:16:42.000]  你會怎麼做
[00:16:42.000 --> 00:16:45.600]  我相信大部分都會放棄
[00:16:45.600 --> 00:16:48.200]  不過聖經裡面說
[00:16:48.200 --> 00:16:51.400]  神沒有放棄
[00:16:51.400 --> 00:16:56.400]  神的反應是
[00:16:56.400 --> 00:16:58.000]  以法年
[00:16:58.000 --> 00:17:00.000]  我怎能捨棄你
[00:17:00.000 --> 00:17:01.000]  以色列
[00:17:01.000 --> 00:17:02.800]  我怎能氣絕你
[00:17:02.800 --> 00:17:05.400]  我怎能使你如鴨馬
[00:17:05.400 --> 00:17:07.400]  怎能使你如洗匾
[00:17:07.400 --> 00:17:08.800]  這個地方
[00:17:08.800 --> 00:17:10.200]  鴨馬和洗匾
[00:17:10.200 --> 00:17:15.600]  就是很接近所多瑪和俄摩拉這兩個地方的城市
[00:17:15.600 --> 00:17:17.200]  大家記得這兩個城市怎麼樣
[00:17:17.200 --> 00:17:19.200]  當年是罪惡滔天
[00:17:19.200 --> 00:17:20.200]  所以神就怎麼樣
[00:17:20.200 --> 00:17:24.600]  神就要用天火來滅城
[00:17:24.600 --> 00:17:28.200]  所以滅所多瑪和俄摩拉的同時
[00:17:28.200 --> 00:17:32.800]  也都滅了鴨馬和洗匾這兩個城市
[00:17:32.800 --> 00:17:35.000]  因為這兩個城市是怎樣
[00:17:35.000 --> 00:17:36.600]  罪惡滔天
[00:17:36.600 --> 00:17:41.000]  所以神就將這些城市一同毀滅
[00:17:41.000 --> 00:17:42.600]  大家留意
[00:17:42.600 --> 00:17:45.200]  神毀滅之後的形容
[00:17:45.200 --> 00:17:50.600]  形容記載在新寧記二十九章二十三節說
[00:17:50.600 --> 00:17:52.000]  遍地硫磺
[00:17:52.000 --> 00:17:53.400]  炎焚燒
[00:17:53.400 --> 00:17:54.200]  不能耕種
[00:17:54.200 --> 00:17:55.600]  也不再有出產
[00:17:55.600 --> 00:17:58.800]  連草都不生長
[00:17:58.800 --> 00:18:00.800]  令大家聯想到什麼
[00:18:00.800 --> 00:18:02.400]  我聯想到的就是
[00:18:02.400 --> 00:18:06.400]  好像被人扔了一個核子彈下去的地方
[00:18:06.400 --> 00:18:08.000]  什麼都沒有
[00:18:08.000 --> 00:18:10.000]  只有死亡
[00:18:10.000 --> 00:18:11.000]  沒有希望
[00:18:11.000 --> 00:18:11.800]  寸草不生
[00:18:11.800 --> 00:18:13.200]  沒有生命
[00:18:13.200 --> 00:18:16.000]  我想大家留意這裡一句的形容
[00:18:16.000 --> 00:18:17.400]  它說
[00:18:17.400 --> 00:18:23.200]  夜禍說在憤怒中所傾覆的城市
[00:18:23.200 --> 00:18:24.800]  什麼叫做在憤怒中
[00:18:24.800 --> 00:18:25.800]  我想大家想一想
[00:18:25.800 --> 00:18:28.000]  什麼叫做在憤怒中
[00:18:28.000 --> 00:18:29.200]  大家有沒有試過
[00:18:29.200 --> 00:18:30.800]  很生氣很生氣很生氣到一個極點
[00:18:30.800 --> 00:18:33.200]  你會怎樣的
[00:18:33.200 --> 00:18:36.600]  人如果陷入一個極度的憤怒當中的時候
[00:18:36.600 --> 00:18:37.800]  是很危險的
