
[00:00:00.000 --> 00:00:11.700]  羅馬書第十章,第十五節,羅馬書第十章,第十五節,我們一起來唸,好不好?
[00:02:22.200 --> 00:02:27.000]  其實先知以色列在那個地方所說的,不但是指當時的情形,
[00:02:27.000 --> 00:02:31.700]  而且是在七百年後,他指的是施洗約翰和耶穌。
[00:02:31.700 --> 00:02:37.600]  那麼所以保羅當他看到,他自己被聖靈感動,他引用這一段經文,
[00:02:37.600 --> 00:02:45.000]  就是他是用來指這些在耶穌以後傳講耶穌基督福音的人,
[00:02:45.000 --> 00:02:49.400]  那麼他的意思是什麼呢?我自己在看的時候,從聖經上面看,
[00:02:49.400 --> 00:02:56.200]  我就想到說,這些人當他們走到的地方,走過的地方,就有生命的改變。
[00:02:56.200 --> 00:03:01.200]  他們走過的地方,那些在黑暗中的人就能夠看見光,
[00:03:01.200 --> 00:03:08.200]  那些在傷痛的心情的人,那些人就能夠得到安慰。
[00:03:08.200 --> 00:03:15.400]  迦梅的教宗其實就是形容他們有好的事情,他們走過之後有好的事情發生。
[00:03:15.400 --> 00:03:20.400]  那麼在菲律賓書第一章第六節裡面,保羅他很有信心的告訴他,
[00:03:20.400 --> 00:03:26.200]  我真的是很有把握,我相信他在你們心裡動了善功的,
[00:03:26.200 --> 00:03:29.400]  必成全這功,直到耶穌基督的日子。
[00:03:29.400 --> 00:03:35.200]  那麼他在那裡就講到說,那一位聖靈在他們心裡面動了善功的,
[00:03:35.200 --> 00:03:38.200]  心一本翻譯成美好的事情。
[00:03:38.200 --> 00:03:40.200]  所以我就把它連起來。
[00:03:40.200 --> 00:03:45.200]  那麼弟兄姊妹,當你想像,你要想像一下,你能夠想像這一幅圖畫嗎?
[00:03:45.200 --> 00:03:50.200]  這些人走過去之後,就有美好的事情發生。
[00:03:50.200 --> 00:03:57.200]  我現在呢,我藉著這個呢,我要跟你們講一個帶著一個迦梅教宗的教會的故事。
[00:03:57.200 --> 00:04:01.200]  那麼我們很感謝神,在聖經裡面我們可以看得見,
[00:04:01.200 --> 00:04:04.200]  那麼當然這個歷史歷代我們也能夠看到。
[00:04:04.200 --> 00:04:11.200]  所以如果你有聖經的話,請你打開到《使徒行傳》第十七章,
[00:04:11.200 --> 00:04:13.200]  第一節到第四節。
[00:04:13.200 --> 00:04:16.200]  在這裡就是這個故事的開始。
[00:04:16.200 --> 00:04:21.200]  第一節他講保羅和希拉經過安非波利亞波羅尼亞,
[00:04:21.200 --> 00:04:25.200]  來到天上羅尼加,就是在現在巴爾幹半島那一帶。
[00:04:25.200 --> 00:04:30.200]  那麼在那裡有猶太人的會堂,保羅照他俗常的規矩進去,
[00:04:30.200 --> 00:04:36.200]  一連三個安息日,本著聖經與他們辯論,講解成名基督必須受害,
[00:04:36.200 --> 00:04:42.200]  從死裡復活,又說我所傳於你們的,這位耶穌就是基督。
[00:04:42.200 --> 00:04:44.200]  這是故事的開始。
[00:04:44.200 --> 00:04:47.200]  那麼在那個時候呢,我們剛剛從聖經上面看到,
[00:04:47.200 --> 00:04:52.200]  就是這個故事開始,就是有一個猶太人的拉比,其實就是保羅,
[00:04:52.200 --> 00:04:56.200]  他和兩個年輕人,一個叫做提摩泰,一個叫做希拉。
[00:04:56.200 --> 00:05:01.200]  那麼他們兩個要把這個好消息呢,帶給那些從來沒有聽過這個消息的人。
[00:05:01.200 --> 00:05:06.200]  所以當他們還在土耳其北邊一帶傳福音的時候,傳這個好消息的時候,
[00:05:06.200 --> 00:05:12.200]  有一天在意象中,保羅他就看見有一個馬其頓人向他呼喊,
[00:05:12.200 --> 00:05:18.200]  希望他能夠過海,到馬其頓來傳這個好消息。
[00:05:18.200 --> 00:05:23.200]  那麼他們經過跋山涉水,然後經過了許許多多的困難,
[00:05:23.200 --> 00:05:29.200]  如果你去看《使徒行傳》,或者是這個提撒羅尼迦前後書,
[00:05:29.200 --> 00:05:31.200]  或者是菲律賓書的時候,你就發現,
[00:05:31.200 --> 00:05:34.200]  你就知道他們真的是受到了許許多多的逼迫。
[00:05:34.200 --> 00:05:40.200]  那麼這個時候他們到了一個城,這個城叫做提撒羅尼迦。
[00:05:40.200 --> 00:05:45.200]  那麼保羅在那個地方,他們就花了三個禮拜,三個星期的時間,
[00:05:45.200 --> 00:05:52.200]  就像我們現在一樣,他向猶太人和希拉人宣講這個好消息。
[00:05:52.200 --> 00:05:57.200]  他講解成名基督必須受害,他甚至告訴他們,
[00:05:57.200 --> 00:06:00.200]  他就是告訴他們這個好消息,
[00:06:00.200 --> 00:06:04.200]  他說這位創造宇宙萬物獨一的真神,
[00:06:04.200 --> 00:06:08.200]  為了要救世人脫離這個邪惡的世代,
[00:06:08.200 --> 00:06:12.200]  脫離他們的罪所帶來給他們的死亡,
[00:06:12.200 --> 00:06:20.200]  脫離他們將來要面對神來的審判。
[00:06:20.200 --> 00:06:29.200]  這個是記載在迦拉太書,迦拉太書第一章第四節。
[00:06:29.200 --> 00:06:31.200]  如果你有聖經的話,我們可以看一下。
[00:06:31.200 --> 00:06:40.200]  我覺得這就是保羅所說的福音,就是好消息,第一章第四節。
[00:06:40.200 --> 00:06:43.200]  他說基督照我們父神的旨意,看到沒有?
[00:06:43.200 --> 00:06:45.200]  基督照我們父神的旨意,
[00:06:45.200 --> 00:06:52.200]  有一位父神為我們的罪捨己,要救我們脫離這罪惡的世代。
[00:06:52.200 --> 00:06:54.200]  有一件事情很有意思,
[00:06:54.200 --> 00:06:59.200]  如果我們看保羅當他傳福音的時候,
[00:06:59.200 --> 00:07:02.200]  他告訴我們他只傳講基督和他釘十字架,
[00:07:02.200 --> 00:07:05.200]  這就是主耶穌來的最大的目的。
[00:07:05.200 --> 00:07:09.200]  所以當他傳講這個時候,他就是告訴他們這個消息。
[00:07:09.200 --> 00:07:12.200]  然後我們從聖經裡面繼續看到,
[00:07:12.200 --> 00:07:17.200]  他的兒子在地上的時候,就是這位從天上下來的神的兒子,
[00:07:17.200 --> 00:07:23.200]  在地上的時候,他被羅馬的政府判了一個無罪的死刑。
[00:07:23.200 --> 00:07:25.200]  你們有沒有聽清楚?
[00:07:25.200 --> 00:07:29.200]  他被羅馬的政府判了一個無罪的死刑。
[00:07:29.200 --> 00:07:32.200]  我想從來沒有這種事情發生的。
[00:07:32.200 --> 00:07:38.200]  他被釘死在十字架上,三天之後神使他從死裡復活。
[00:07:38.200 --> 00:07:42.200]  所以只要凡是信他名的人,接待他的人,
[00:07:42.200 --> 00:07:45.200]  他就能夠脫離了他的罪的捆綁,
[00:07:45.200 --> 00:07:48.200]  他就能夠脫離了罪所帶來的死亡,
[00:07:48.200 --> 00:07:51.200]  他就能夠脫離了將來神的審判。
[00:07:51.200 --> 00:07:55.200]  保羅向他們傳講的時候,他也向他們證明,
[00:07:55.200 --> 00:08:01.200]  他就是要證明耶穌就是基督,是神所拆來的。
[00:08:01.200 --> 00:08:05.200]  更神奇的是,故事還沒有結束,還繼續下去。
[00:08:05.200 --> 00:08:08.200]  神奇的是,這些天上農曆家人,
[00:08:08.200 --> 00:08:13.200]  他們聽了保羅他們所宣傳的耶穌基督的福音,
[00:08:13.200 --> 00:08:16.200]  他們就信了。
[00:08:16.200 --> 00:08:20.200]  這個新一本,我們從和賀本的話,
[00:08:20.200 --> 00:08:24.200]  在《使徒刑傳》第十七章,他就講第四節,
[00:08:24.200 --> 00:08:28.200]  他說他們中間有些人聽了勸,就服從保羅和希臘,
[00:08:28.200 --> 00:08:32.200]  並有許多虔敬的希利尼人,就是希臘人,
[00:08:32.200 --> 00:08:34.200]  尊貴的婦女也不少。
[00:08:34.200 --> 00:08:37.200]  然後看到新一本,新一本他是這樣講,
[00:08:37.200 --> 00:08:42.200]  他說他們中間有人給說服了,就服從了他們,
[00:08:42.200 --> 00:08:45.200]  還有一大群虔誠的希臘人,
[00:08:45.200 --> 00:08:49.200]  跟一群很有地位的婦女也都信了。
[00:08:49.200 --> 00:08:52.200]  這是故事,這個故事繼續的發生。
[00:08:52.200 --> 00:08:55.200]  那麼跟著我們要看,他們信了主之後,
[00:08:55.200 --> 00:08:58.200]  他們接受了之後,發生了什麼事情呢?
[00:08:58.200 --> 00:09:02.200]  現在我們就翻到天上農曆家前書第一章,
[00:09:02.200 --> 00:09:10.200]  故事繼續下去。
[00:09:10.200 --> 00:09:12.200]  更美的是什麼呢?
[00:09:12.200 --> 00:09:16.200]  很奇妙的,就這群人,他們聽了這個福音之後,
[00:09:16.200 --> 00:09:20.200]  聽信了這個福音之後,他們就有很大的改變,
[00:09:20.200 --> 00:09:24.200]  他們原來是不信的,原來是拜偶像的,
[00:09:24.200 --> 00:09:26.200]  原來你知道希臘人,
[00:09:26.200 --> 00:09:31.200]  他們原來是相信那些神奇鬼怪的希臘神話,
[00:09:31.200 --> 00:09:32.200]  對不對?
[00:09:32.200 --> 00:09:38.200]  那麼聖經還說,他們很喜歡跟保羅辯論,
[00:09:38.200 --> 00:09:41.200]  這在《使徒行傳》第十七章第二節所說的。
[00:09:41.200 --> 00:09:46.200]  你們有沒有想過,發生在你身上的故事,
[00:09:46.200 --> 00:09:48.200]  神的聖靈在你身上的工作,
[00:09:48.200 --> 00:09:50.200]  在我們還沒有信主以前,
[00:09:50.200 --> 00:09:53.200]  你真的是很喜歡辯論,對不對?
[00:09:53.200 --> 00:09:54.200]  特別是碰到基督徒了,
[00:09:54.200 --> 00:09:56.200]  基督徒跟你傳福音的時候,
[00:09:56.200 --> 00:09:59.200]  你就拼命跟他辯,辯了半天,
[00:09:59.200 --> 00:10:01.200]  反正也不知道誰是贏,
[00:10:01.200 --> 00:10:03.200]  但是很多時候我們也會想到說,
[00:10:03.200 --> 00:10:06.200]  我真的是把他辯的,沒話可以說了,
[00:10:06.200 --> 00:10:12.200]  也沒有答案了,但是最後怎麼樣?
[00:10:12.200 --> 00:10:16.200]  你還是信了,對不對?
[00:10:16.200 --> 00:10:18.200]  你辯他辯了半天也辯不過,
[00:10:18.200 --> 00:10:22.200]  所以有的時候我們常常聽到很多牧師告訴我們,
[00:10:22.200 --> 00:10:23.200]  他說不要隨便跟人家辯,
[00:10:23.200 --> 00:10:28.200]  他說你辯了半天,最後你把那個人辯成你的仇敵,
[00:10:28.200 --> 00:10:33.200]  不要跟他辯,讓神的靈在他身上工作,
[00:10:33.200 --> 00:10:35.200]  那麼這些人也是一樣,
[00:10:35.200 --> 00:10:38.200]  他們也很喜歡跟保羅他們辯論,
[00:10:38.200 --> 00:10:42.200]  他們過去也是不信的,也是拜偶像的,
[00:10:42.200 --> 00:10:44.200]  相信那些神奇鬼怪的事情,
[00:10:44.200 --> 00:10:46.200]  但是他們聽信了福音之後,
[00:10:46.200 --> 00:10:50.200]  他們就信了,他們就離棄偶像,
[00:10:50.200 --> 00:10:52.200]  而且我們從聖經上面看,
[00:10:52.200 --> 00:10:55.200]  他們就在一起組成了一個教會,
[00:10:55.200 --> 00:10:58.200]  就是叫做天上羅尼迦的教會,
[00:10:58.200 --> 00:11:00.200]  他們做什麼呢?
[00:11:00.200 --> 00:11:03.200]  在天上羅尼迦前書第一章第九節,
[00:11:03.200 --> 00:11:05.200]  他說因為他們自己已經報名,
[00:11:05.200 --> 00:11:07.200]  我們是怎樣進到你們那裡,
[00:11:07.200 --> 00:11:10.200]  你們是怎樣離棄偶像歸向神,
[00:11:10.200 --> 00:11:14.200]  要服事那又真又活的神,
[00:11:14.200 --> 00:11:16.200]  我們再看第一章第三節,
[00:11:16.200 --> 00:11:20.200]  他說在神我們的父面前不住的紀念你們,
[00:11:20.200 --> 00:11:22.200]  因信心所做的功夫,
[00:11:22.200 --> 00:11:25.200]  因愛心所受的勞苦,
[00:11:25.200 --> 00:11:29.200]  因盼望我們主耶穌基督所存的忍耐,
[00:11:29.200 --> 00:11:31.200]  真的是當他們聽到了這個福音,
[00:11:31.200 --> 00:11:33.200]  他們改變了之後,
[00:11:33.200 --> 00:11:35.200]  他們丟棄了他們過去所拜的偶像,
[00:11:35.200 --> 00:11:37.200]  然後他們在那邊,
[00:11:37.200 --> 00:11:41.200]  這個叫做又侍奉那一位又真又活的神,
[00:11:41.200 --> 00:11:45.200]  他們衷心的在教會裡面出於信心的服事,
[00:11:45.200 --> 00:11:47.200]  並且因為他們身上有神的愛,
[00:11:47.200 --> 00:11:49.200]  他們裡面有神的愛,
[00:11:49.200 --> 00:11:54.200]  所以他們能夠以愛心彼此相待,
[00:11:54.200 --> 00:11:58.200]  再加上他們對永生有盼望,
[00:11:58.200 --> 00:12:01.200]  所以他們真的是能夠不辭辛勞的,
[00:12:01.200 --> 00:12:04.200]  在他們的教會裡面服事別人,
[00:12:04.200 --> 00:12:08.200]  這是我們剛才從第一章第三節裡面所看到的,
[00:12:08.200 --> 00:12:11.200]  再加上又因為主耶穌已經復活,
[00:12:11.200 --> 00:12:12.200]  而且會再來,
[00:12:12.200 --> 00:12:14.200]  這是好消息的內容,
[00:12:14.200 --> 00:12:17.200]  所以我們看第十節他們的轉變,
[00:12:17.200 --> 00:12:20.200]  然後等候他兒子從天降臨,
[00:12:20.200 --> 00:12:29.200]  就是他從死裡復活的那位救我們脫離將來憤怒的耶穌,
[00:12:29.200 --> 00:12:31.200]  因為主耶穌已經從死裡復活,
[00:12:31.200 --> 00:12:34.200]  而且這個消息告訴他們主耶穌還要再來,
[00:12:34.200 --> 00:12:39.200]  所以給他們的人生帶來了一個真正的目標和盼望,
[00:12:39.200 --> 00:12:40.200]  他們活在這個世界上,
[00:12:40.200 --> 00:12:44.200]  不再是為了今世世界上的事情而活,
[00:12:44.200 --> 00:12:48.200]  而是全心全力的去追求這些事情,
[00:12:48.200 --> 00:12:53.200]  等候主耶穌這件事情反而成了他們生活的中心,
[00:12:53.200 --> 00:12:57.200]  所以他們所有的事情都是放在主耶穌復活,
[00:12:57.200 --> 00:12:59.200]  主耶穌將來還要再來的事情上面,
[00:12:59.200 --> 00:13:01.200]  影響了他們的生命,
[00:13:01.200 --> 00:13:05.200]  影響了他們的生活,
[00:13:05.200 --> 00:13:08.200]  而我們在前面第一章第六節那邊的時候,
[00:13:08.200 --> 00:13:09.200]  我們也看見,
[00:13:09.200 --> 00:13:14.200]  傳福音的人他們所接的果子,
[00:13:14.200 --> 00:13:17.200]  這些人他們聽了保羅所傳給他們的福音,
[00:13:17.200 --> 00:13:19.200]  他們生命被改變,
[00:13:19.200 --> 00:13:27.200]  他們就能夠效法保羅他們一行人的生命,
[00:13:27.200 --> 00:13:30.200]  所以保羅真的是很大膽地告訴我們,
[00:13:30.200 --> 00:13:32.200]  他從聖經上告訴我們,
[00:13:32.200 --> 00:13:33.200]  他讓我們知道,
[00:13:33.200 --> 00:13:35.200]  他教我們效法他,
[00:13:35.200 --> 00:13:37.200]  像他效法基督一樣,
[00:13:37.200 --> 00:13:40.200]  那麼這些人聽見了保羅他們所傳的福音,
[00:13:40.200 --> 00:13:42.200]  聽見了這個好消息,
[00:13:42.200 --> 00:13:43.200]  他們自己也改變了,
[00:13:43.200 --> 00:13:46.200]  他們能夠效法保羅他們的生命,
[00:13:46.200 --> 00:13:47.200]  不但如此,
[00:13:47.200 --> 00:13:51.200]  而且他們還能夠把這個好消息,
[00:13:51.200 --> 00:13:53.200]  也帶給在他們周圍的人,
[00:13:53.200 --> 00:13:56.200]  就是當時所說的馬其頓和雅蓋雅,
[00:13:56.200 --> 00:13:59.200]  那麼如果我們了解這個教會地圖的話,
[00:13:59.200 --> 00:14:00.200]  我們就曉得,
[00:14:00.200 --> 00:14:03.200]  馬其頓就是現在巴爾幹半島那一帶,
[00:14:03.200 --> 00:14:05.200]  然後雅蓋雅就是現在的希臘半島,
[00:14:05.200 --> 00:14:07.200]  主要是在希臘這個國家,
[00:14:07.200 --> 00:14:08.200]  這個地方,
[00:14:08.200 --> 00:14:11.200]  那麼他們就繼續的把這個好消息,
[00:14:11.200 --> 00:14:14.200]  帶給他們周圍的人,
[00:14:14.200 --> 00:14:17.200]  也能夠看見這些周圍的人,
[00:14:17.200 --> 00:14:19.200]  也能夠結出生命的果子,
[00:14:19.200 --> 00:14:21.200]  也成為人的榜樣,
[00:14:21.200 --> 00:14:25.200]  那麼這些天上人一家人的弟兄姊妹,
[00:14:25.200 --> 00:14:28.200]  他們也能夠成為他們所傳福音的,
[00:14:28.200 --> 00:14:30.200]  這些人接受了,
[00:14:30.200 --> 00:14:32.200]  能夠成為他們的榜樣,
[00:14:32.200 --> 00:14:35.200]  一代一代的能夠繼續的傳下去,
[00:14:35.200 --> 00:14:36.200]  弟兄姊妹,
[00:14:36.200 --> 00:14:39.200]  這真的是一個加美的絞盅,
[00:14:39.200 --> 00:14:43.200]  所以對保羅來說,
[00:14:43.200 --> 00:14:44.200]  他傳講福音,
[00:14:44.200 --> 00:14:47.200]  傳講這個福音給別人,
[00:14:47.200 --> 00:14:49.200]  給他帶來的是什麼?
[00:14:49.200 --> 00:14:51.200]  給他帶來的是喜樂,
[00:14:51.200 --> 00:14:53.200]  給他帶來的是感謝,
[00:14:53.200 --> 00:14:55.200]  因為他知道,
[00:14:55.200 --> 00:14:58.200]  當他們把這個基督的福音,
[00:14:58.200 --> 00:15:00.200]  傳給別人的時候,
[00:15:00.200 --> 00:15:04.200]  他知道一定能夠看見生命的改變,
[00:15:04.200 --> 00:15:07.200]  他知道一定會有一個結果,
[00:15:07.200 --> 00:15:12.200]  就是福音往外傳,
[00:15:12.200 --> 00:15:13.200]  那麼是什麼原因,
[00:15:13.200 --> 00:15:16.200]  讓這些美好的事情會發生呢?
[00:15:16.200 --> 00:15:17.200]  我們現在回到
[00:15:17.200 --> 00:15:20.200]  天上榮利家前書第一章第五節,
[00:15:20.200 --> 00:15:22.200]  天上榮利家前書第一章第五節,
[00:15:22.200 --> 00:15:25.200]  他說因為我們的福音傳到你們那裡,
[00:15:25.200 --> 00:15:27.200]  不獨在乎言語,
[00:15:27.200 --> 00:15:32.200]  也在乎全能和聖靈並充足的信心,
[00:15:32.200 --> 00:15:35.200]  正如你們知道我們在你們那裡,
[00:15:35.200 --> 00:15:45.200]  為你們的緣故是怎樣的為人。
[00:15:45.200 --> 00:15:47.200]  保羅的意思是什麼?
[00:15:47.200 --> 00:15:49.200]  保羅的意思他就是說,
[00:15:49.200 --> 00:15:51.200]  當他們進到他們那裡的時候,
[00:15:51.200 --> 00:15:53.200]  他們不只是用嘴巴,
[00:15:53.200 --> 00:15:57.200]  不只是用口把福音告訴他們,
[00:15:57.200 --> 00:16:01.200]  而且第五節他的意思就是說,
[00:16:01.200 --> 00:16:05.200]  而且是有聖靈的全能,
[00:16:05.200 --> 00:16:09.200]  他的意思就是聖靈在人的身上改變生命,
[00:16:09.200 --> 00:16:14.200]  他的意思就是聖靈在人的身上掌權,
[00:16:14.200 --> 00:16:17.200]  讓人能夠順服他,
[00:16:17.200 --> 00:16:20.200]  然後他說並有充足的信心,
[00:16:20.200 --> 00:16:24.200]  這個充足的信心也是透過聖靈而來的,
[00:16:24.200 --> 00:16:26.200]  聖靈賜給他們充足的信心,
[00:16:26.200 --> 00:16:29.200]  讓他們能夠相信這個福音,
[00:16:29.200 --> 00:16:31.200]  讓他們能夠相信耶穌基督,
[00:16:31.200 --> 00:16:36.200]  讓他們能夠相信神所說的話,
[00:16:36.200 --> 00:16:38.200]  不單是口講,
[00:16:38.200 --> 00:16:40.200]  還有聖靈的工作,
[00:16:40.200 --> 00:16:42.200]  被聖靈改變的生命,
[00:16:42.200 --> 00:16:45.200]  從聖靈而來的充足的信心。
[00:16:45.200 --> 00:16:47.200]  那麼從聖經上讓我們看見,
[00:16:47.200 --> 00:16:50.200]  保羅他知道這些事情,
[00:16:50.200 --> 00:16:56.200]  真的是見證了他們自己所傳的這個是真正的福音,
[00:16:56.200 --> 00:16:58.200]  所以保羅他很喜樂,
[00:16:58.200 --> 00:16:59.200]  我們從聖經上面看,
[00:16:59.200 --> 00:17:01.200]  保羅為教會禱告的時候,
[00:17:01.200 --> 00:17:03.200]  他真的是充滿了一種喜樂的心,
[00:17:03.200 --> 00:17:07.200]  而且他能夠很肯定的為他們禱告,
[00:17:07.200 --> 00:17:08.200]  真的是不像我們,
[00:17:08.200 --> 00:17:10.200]  有的時候我們禱告就是不肯定,
[00:17:10.200 --> 00:17:11.200]  所以我們就在那邊講,
[00:17:11.200 --> 00:17:12.200]  神會不會答應,
[00:17:12.200 --> 00:17:14.200]  怎麼搞的,神還是不答應,
[00:17:14.200 --> 00:17:16.200]  所以他不答應,
[00:17:16.200 --> 00:17:19.200]  他就是有他的旨意,
[00:17:19.200 --> 00:17:23.200]  我們聽了的人還是覺得說莫名其妙,
[00:17:23.200 --> 00:17:25.200]  但是保羅的禱告不一樣,
[00:17:25.200 --> 00:17:26.200]  保羅他知道,
[00:17:26.200 --> 00:17:28.200]  他很確定,
[00:17:28.200 --> 00:17:30.200]  所以當他把福音傳出去的時候,
[00:17:30.200 --> 00:17:32.200]  他自己預想到的,
[00:17:32.200 --> 00:17:43.200]  一定會有生命的改變,
[00:17:43.200 --> 00:17:47.200]  而且他很有把握,
[00:17:47.200 --> 00:17:48.200]  所以如果我們看,
[00:17:48.200 --> 00:17:51.200]  天上的論述第一章的時候,
[00:17:51.200 --> 00:17:52.200]  第四節他說,
[00:17:52.200 --> 00:17:54.200]  被神所愛的弟兄,
[00:17:54.200 --> 00:17:59.200]  我知道你們是蒙簡選的,
[00:17:59.200 --> 00:18:01.200]  他知道他們是被神所愛的,
[00:18:01.200 --> 00:18:05.200]  保羅很清楚的可以講出這一句話來,
[00:18:05.200 --> 00:18:06.200]  我們很多時候,
[00:18:06.200 --> 00:18:09.200]  當我們談到神的簡選的時候,
[00:18:09.200 --> 00:18:11.200]  或者是重生的時候,
[00:18:11.200 --> 00:18:13.200]  你們回想一下,
[00:18:13.200 --> 00:18:15.200]  當我們談到簡選的時候,
[00:18:15.200 --> 00:18:16.200]  我們就在那邊講,
[00:18:16.200 --> 00:18:18.200]  我有自由意志,
[00:18:18.200 --> 00:18:22.200]  我到底有沒有得救,
[00:18:22.200 --> 00:18:23.200]  保羅不一樣,
[00:18:23.200 --> 00:18:25.200]  保羅他在這裡,
[00:18:25.200 --> 00:18:26.200]  他預想到,
[00:18:26.200 --> 00:18:27.200]  當這個福音傳出去的時候,
[00:18:27.200 --> 00:18:30.200]  他預想到他們一定會有生命的改變,
[00:18:30.200 --> 00:18:32.200]  而且他很有把握,
[00:18:32.200 --> 00:18:34.200]  他知道他們一定是蒙簡選,
[00:18:34.200 --> 00:18:38.200]  而且一定是重生得救的,
[00:18:38.200 --> 00:18:39.200]  換句話講,
[00:18:39.200 --> 00:18:43.200]  他們真的是與神和好,
[00:18:43.200 --> 00:18:49.200]  沒有懷疑的,
[00:18:49.200 --> 00:18:51.200]  這些事情發生,
[00:18:51.200 --> 00:18:53.200]  發生在這個提倡隆利家的地方,
[00:18:53.200 --> 00:18:55.200]  這些故事,
[00:18:55.200 --> 00:18:58.200]  都是因為一個猶太人的老師,
[00:18:58.200 --> 00:18:59.200]  我們或者是叫拉比,
[00:18:59.200 --> 00:19:00.200]  叫做老師,
[00:19:00.200 --> 00:19:01.200]  因為主耶穌,
[00:19:01.200 --> 00:19:02.200]  人家叫他拉比,
[00:19:02.200 --> 00:19:04.200]  然後有的人稱他是老師,
[00:19:04.200 --> 00:19:07.200]  那麼保羅他聽了神的話,
[00:19:07.200 --> 00:19:09.200]  叫他從土耳其到歐洲,
[00:19:09.200 --> 00:19:12.200]  叫他們去把福音傳給他們,
[00:19:12.200 --> 00:19:13.200]  叫他們去傳福音,
[00:19:13.200 --> 00:19:16.200]  叫他們去報好信息,
[00:19:16.200 --> 00:19:18.200]  這個加美的教宗,
[00:19:18.200 --> 00:19:21.200]  就一直的繼續的傳下去,
[00:19:21.200 --> 00:19:24.200]  一直的繼續的走下去,
[00:19:24.200 --> 00:19:26.200]  我們從教會歷史上,
[00:19:26.200 --> 00:19:28.200]  我們看見自從主耶穌基督,
[00:19:28.200 --> 00:19:32.200]  他說他要把他的教會建造在這個磐石上面,
[00:19:32.200 --> 00:19:34.200]  就是建造在他自己的身體上面,
[00:19:34.200 --> 00:19:36.200]  那麼保羅他也告訴我們,
[00:19:36.200 --> 00:19:38.200]  他是一個聰明的公頭,
[00:19:38.200 --> 00:19:40.200]  把教會建造在一個根基上面,
[00:19:40.200 --> 00:19:42.200]  這個根基是誰呢?
[00:19:42.200 --> 00:19:44.200]  這個根基就是主耶穌基督,
[00:19:44.200 --> 00:19:47.200]  那麼自從這些事情一發生之後,
[00:19:47.200 --> 00:19:49.200]  那麼接著基督所設立的教會,
[00:19:49.200 --> 00:19:52.200]  把這個加美的教宗走出來,
[00:19:52.200 --> 00:19:54.200]  把這個好的信息傳出去,
[00:19:54.200 --> 00:19:58.200]  從來沒有停過,
[00:19:58.200 --> 00:20:00.200]  沒有被任何的政治力量,
[00:20:00.200 --> 00:20:03.200]  沒有被任何的軍事力量,
[00:20:03.200 --> 00:20:11.200]  或者是人的勢力使他停止。
[00:20:11.200 --> 00:20:14.200]  拿破侖很有名,對不對?
[00:20:14.200 --> 00:20:16.200]  我在看他傳記的時候,
[00:20:16.200 --> 00:20:21.200]  拿破侖是矮矮的,你知道嗎?
[00:20:21.200 --> 00:20:24.200]  但是他真的是很驕傲,
[00:20:24.200 --> 00:20:29.200]  當然他有他值得驕傲的地方,對不對?
