
[00:00:00.000 --> 00:00:01.240]  丁志榮 午安
[00:14:41.560 --> 00:14:42.960]  鳥寶寶還在不在樹上
[00:14:42.960 --> 00:14:47.760]  看到那些雛鳥飛走了
[00:14:47.760 --> 00:14:49.760]  應該長大了
[00:14:49.760 --> 00:14:51.760]  懂得飛,所以不見了
[00:14:51.760 --> 00:14:57.760]  於是他就回頭將那棵樹斬下來
[00:14:57.760 --> 00:15:01.760]  當然,當那棵樹倒下來的時候
[00:15:01.760 --> 00:15:07.960]  原先那棵樹上的鳥巢也隨之而跌在地上
[00:15:07.960 --> 00:15:13.960]  跌在地上的時候,發現那些用來築巢的材料
[00:15:13.960 --> 00:15:16.960]  都跌到一地都散了
[00:15:16.960 --> 00:15:24.960]  你知道鳥寶寶都是撿一些樹枝、草,甚至爛紙去整他的鳥巢
[00:15:24.960 --> 00:15:29.960]  竟然在地上看到有一張爛了的紙
[00:15:29.960 --> 00:15:32.960]  原來是來自一個小朋友
[00:15:32.960 --> 00:15:35.960]  他上兒童主義學的時候的手冊
[00:15:35.960 --> 00:15:41.960]  上面寫著「主必看顧」
[00:15:41.960 --> 00:15:44.960]  神就是這樣
[00:15:44.960 --> 00:15:47.960]  我深信到了今天
[00:15:47.960 --> 00:15:55.960]  我們每一個人都曾經經歷過類似這樣的經驗
[00:15:55.960 --> 00:16:01.960]  不僅如此,第十七至第十八節更加接著說
[00:16:01.960 --> 00:16:07.960]  主耶和華如此說:我必從萬民中招聚你們
[00:16:07.960 --> 00:16:10.960]  從分散的列國內聚集你們
[00:16:10.960 --> 00:16:14.960]  又要將以色列地賜給你們
[00:16:14.960 --> 00:16:21.960]  他們必到那裡也必從其中除掉一切可憎可厭的物
[00:16:21.960 --> 00:16:27.960]  神是要招聚那些已經分散到不同地方的人回來
[00:16:27.960 --> 00:16:32.960]  然後將那些偶像除去
[00:16:32.960 --> 00:16:37.960]  所以要保持跟神緊密的關係
[00:16:37.960 --> 00:16:44.960]  不像那些在耶路撒冷城裡的以色列人一樣
[00:16:44.960 --> 00:16:48.960]  認為自己行,別人不行
[00:16:48.960 --> 00:16:56.960]  而是在於除掉偶像,回轉,單單歸向神
[00:16:56.960 --> 00:17:01.960]  經文接著在第十九至二十節這樣說
[00:17:01.960 --> 00:17:04.960]  我要使他們有合一的心
[00:17:04.960 --> 00:17:07.960]  也要將心靈放在他們裡面
[00:17:07.960 --> 00:17:11.960]  又從他們肉體中除掉錫心
[00:17:11.960 --> 00:17:13.960]  賜給他們肉心
[00:17:13.960 --> 00:17:16.960]  使他們順從我的律例
[00:17:16.960 --> 00:17:19.960]  謹守遵行我的典章
[00:17:19.960 --> 00:17:21.960]  他們要作我的子民
[00:17:21.960 --> 00:17:23.960]  我要作他們的神
[00:17:23.960 --> 00:17:27.960]  這個教導有多重要呢?
[00:17:27.960 --> 00:17:34.960]  其實這番說話去到以色列書三十六章二十六、二十七節
[00:17:34.960 --> 00:17:36.960]  又再說多一次
[00:17:36.960 --> 00:17:38.960]  我讀給大家聽
[00:17:38.960 --> 00:17:40.960]  我也要賜給你們一個新心
[00:17:40.960 --> 00:17:43.960]  將心靈放在你們裡面
[00:17:43.960 --> 00:17:46.960]  又從你們的肉體中除掉錫心
[00:17:46.960 --> 00:17:48.960]  賜給你們肉心
[00:17:48.960 --> 00:17:52.960]  我必將我的靈放在你們裡面
[00:17:52.960 --> 00:17:55.960]  使你們順從我的律例
[00:17:55.960 --> 00:17:58.960]  謹守遵行我的典章
[00:17:58.960 --> 00:18:01.960]  是不是差不多一模一樣呢?
[00:18:01.960 --> 00:18:04.960]  去到新約
[00:18:04.960 --> 00:18:07.960]  多不多後書三章第三節
[00:18:07.960 --> 00:18:09.960]  你回去查一下
[00:18:09.960 --> 00:18:14.960]  保羅在當中的教導是很相似的
[00:18:14.960 --> 00:18:23.960]  我深信很可能是來自以色列書這一段聖經
[00:18:23.960 --> 00:18:28.960]  只是在第十九節一節聖經裡
[00:18:28.960 --> 00:18:31.960]  就有三個心字
[00:18:31.960 --> 00:18:38.960]  當中是包含了意志和屬靈的導向在其中
[00:18:38.960 --> 00:18:44.960]  第一個有心字的就是「合一的心」
[00:18:44.960 --> 00:18:48.960]  如果我們看其他的聖經翻譯
[00:18:48.960 --> 00:18:52.960]  我們就知道這裡不是說有很多不同的想法
[00:18:52.960 --> 00:18:55.960]  於是我們將它凝聚在一起就合一
[00:18:55.960 --> 00:18:57.960]  不是的
[00:18:57.960 --> 00:19:00.960]  呂鎮忠譯本將它譯作「新的心」
[00:19:00.960 --> 00:19:03.960]  然後括弧「一心」
[00:19:03.960 --> 00:19:05.960]  傳統的譯法
[00:19:05.960 --> 00:19:12.960]  所以作者的意思是提醒我們不要再心懷異議
[00:19:12.960 --> 00:19:18.960]  要有單一純全的心的意思
[00:19:18.960 --> 00:19:24.960]  另外這裡說也有古卷叫它譯作「新的心」
[00:19:24.960 --> 00:19:29.960]  所以這個也是現代中文譯本打給你的譯法
[00:19:29.960 --> 00:19:33.960]  作者要說「新的心」
[00:19:33.960 --> 00:19:35.960]  有一個改變
[00:19:35.960 --> 00:19:36.960]  什麼改變?
[00:19:36.960 --> 00:19:37.960]  簡單而已
[00:19:37.960 --> 00:19:40.960]  「錫心」就變成「玉心」
[00:19:40.960 --> 00:19:43.960]  兩個要做一個對比
[00:19:43.960 --> 00:19:45.960]  「錫」就一定是硬的
[00:19:45.960 --> 00:19:48.960]  所以如果你在拳打到石頭上
[00:19:48.960 --> 00:19:50.960]  痛的是你
[00:19:50.960 --> 00:19:54.960]  那個石頭是沒有感覺的
[00:19:54.960 --> 00:19:57.960]  因此「錫心」是什麼意思呢?
[00:19:57.960 --> 00:19:59.960]  很容易理解吧?
[00:19:59.960 --> 00:20:06.960]  除此之外「錫心」也是跟古埃及人的想法有關係
[00:20:06.960 --> 00:20:08.960]  他們不相信上帝
[00:20:08.960 --> 00:20:13.960]  不過他們在製造木乃伊的過程的時候
[00:20:13.960 --> 00:20:15.960]  就會將人的心臟
[00:20:15.960 --> 00:20:18.960]  即是在屍體上拿出來
[00:20:18.960 --> 00:20:19.960]  為什麼呢?
[00:20:19.960 --> 00:20:21.960]  因為他們相信有審判
[00:20:21.960 --> 00:20:23.960]  去到審判的時候
[00:20:23.960 --> 00:20:28.960]  人的心會被他的罪咎拖累
[00:20:28.960 --> 00:20:31.960]  影響他的來生
[00:20:31.960 --> 00:20:33.960]  所以這裡說
[00:20:33.960 --> 00:20:36.960]  換回來的是一個「玉心」
[00:20:36.960 --> 00:20:38.960]  相對來說
[00:20:38.960 --> 00:20:39.960]  即是有感覺
[00:20:39.960 --> 00:20:40.960]  有生命力
[00:20:40.960 --> 00:20:42.960]  亦都是願意受教
[00:20:42.960 --> 00:20:50.960]  有能力去接受並且遵行上帝給我們的誡命和律法
[00:20:50.960 --> 00:20:55.960]  如果我們回顧以色列民以往的歷史
[00:20:55.960 --> 00:20:59.960]  他們是一次又一次地失敗
[00:20:59.960 --> 00:21:02.960]  他們的活躍的劣根性
[00:21:02.960 --> 00:21:05.960]  根本上是沒有辦法改變的
[00:21:05.960 --> 00:21:11.960]  唯有神在他們裏面做一個喚心大手術
[00:21:11.960 --> 00:21:18.960]  才能夠將他們有一份徹底更新改變
[00:21:18.960 --> 00:21:20.960]  來到這裡
[00:21:20.960 --> 00:21:22.960]  很值得問一個問題
[00:21:22.960 --> 00:21:25.960]  我們信了耶穌很久了
[00:21:25.960 --> 00:21:29.960]  相信在在當中絕大部分的弟兄姊妹
[00:21:29.960 --> 00:21:32.960]  我們信了耶穌已經很多年了
[00:21:32.960 --> 00:21:42.960]  究竟我們的心是一個「石心」還是一個「玉心」?
[00:21:42.960 --> 00:21:49.960]  其實第20節就給了我們一個很好的測試
[00:21:49.960 --> 00:21:56.960]  當19節所說的新的靈在我們裏面工作的時候
[00:21:56.960 --> 00:22:00.960]  20節是告訴我們應該有果效的
[00:22:00.960 --> 00:22:02.960]  果效是什麼?
[00:22:02.960 --> 00:22:04.960]  使他們順從我的律例
[00:22:04.960 --> 00:22:07.960]  謹守遵行我的典章
[00:22:07.960 --> 00:22:09.960]  他們要作我的子民
[00:22:09.960 --> 00:22:12.960]  我要作他們的神
[00:22:12.960 --> 00:22:16.960]  這個就是得來的結果
[00:22:16.960 --> 00:22:19.960]  羅馬書8章第7節告訴我們
[00:22:19.960 --> 00:22:21.960]  人的罪性就是這樣的
[00:22:21.960 --> 00:22:24.960]  往往使我們體貼肉體
[00:22:24.960 --> 00:22:28.960]  不服從神的律法也不能服
[00:22:28.960 --> 00:22:32.960]  但是透過上述這個喚心手術
[00:22:32.960 --> 00:22:34.960]  我們知道我們可以依靠神
[00:22:34.960 --> 00:22:38.960]  然後我們有力量去順從我的律例
[00:22:38.960 --> 00:22:42.960]  謹守遵行我的典章
[00:22:42.960 --> 00:22:46.960]  他們要作我的子民
[00:22:46.960 --> 00:22:48.960]  我要作他們的神
[00:22:48.960 --> 00:22:52.960]  這個是一個盟約的公式
[00:22:52.960 --> 00:22:59.960]  其實這個公式在以西傑書34和37章都出現過
[00:22:59.960 --> 00:23:06.960]  而這個說法只不過是重申在十誡裏的第一誡
[00:23:06.960 --> 00:23:10.960]  除了我以外,你不可有別的神
[00:23:10.960 --> 00:23:12.960]  就是在說這個
[00:23:12.960 --> 00:23:17.960]  去到新約馬達科姆第22章37節
[00:23:17.960 --> 00:23:20.960]  主耶穌提及大誡命的時候
[00:23:20.960 --> 00:23:21.960]  都是這樣說的
[00:23:21.960 --> 00:23:26.960]  你要盡心盡性盡義愛主你的神
[00:23:26.960 --> 00:23:30.960]  所以這種愛和馴服神的力量
[00:23:30.960 --> 00:23:32.960]  是出於神
[00:23:32.960 --> 00:23:34.960]  讓我們可以學習耶穌基督
[00:23:34.960 --> 00:23:37.960]  對上帝完全馴服
[00:23:37.960 --> 00:23:41.960]  我相信馴服這個課題
[00:23:41.960 --> 00:23:43.960]  真的說得太多了
[00:23:43.960 --> 00:23:45.960]  變成一個老生常談
[00:23:45.960 --> 00:23:48.960]  不是在於我們明不明
[00:23:48.960 --> 00:23:49.960]  一定明
[00:23:49.960 --> 00:23:52.960]  問題是我們做不做
[00:23:52.960 --> 00:23:55.960]  問題是我們做不做
[00:23:55.960 --> 00:23:57.960]  有人會說
[00:23:57.960 --> 00:23:59.960]  真的做不到
[00:23:59.960 --> 00:24:02.960]  這兩節英文說得很清楚
[00:24:02.960 --> 00:24:03.960]  對不起
[00:24:03.960 --> 00:24:06.960]  這個是神的工作
[00:24:06.960 --> 00:24:08.960]  靠我們自己
[00:24:08.960 --> 00:24:10.960]  我寫包單
[00:24:10.960 --> 00:24:12.960]  我們一定做不到
[00:24:12.960 --> 00:24:18.960]  不過我們願意承認自己做不到
[00:24:18.960 --> 00:24:20.960]  順從我的律例
[00:24:20.960 --> 00:24:22.960]  謹守遵行我的典章
[00:24:22.960 --> 00:24:27.960]  我們願意承認我們做不到
[00:24:27.960 --> 00:24:32.960]  願意承認自己做不到
[00:24:32.960 --> 00:24:35.960]  不等於放屁
[00:24:35.960 --> 00:24:37.960]  不是這樣的
[00:24:37.960 --> 00:24:39.960]  相反來說
[00:24:39.960 --> 00:24:47.960]  願意其實是整個生命改變的開始
[00:24:47.960 --> 00:24:49.960]  學習依靠神
[00:24:49.960 --> 00:24:54.960]  直到做到為止
[00:24:54.960 --> 00:25:00.960]  直到有一天我們見主面離開世界為止
