
[00:00:00.000 --> 00:00:04.440]  讓姊妹孫教士在工場常常面對困難
[00:06:45.120 --> 00:06:46.120]  他逃走了
[00:06:46.120 --> 00:06:47.880]  希望肥利門接納他
[00:06:47.880 --> 00:06:49.880]  中間就提到阿彌陀佛
[00:06:49.880 --> 00:06:52.880]  他說與我同宮的馬可
[00:06:52.880 --> 00:06:54.120]  阿彌陀佛
[00:06:54.120 --> 00:06:57.400]  抵馬路加也到文尼安
[00:06:57.400 --> 00:06:59.200]  所以這裏我們清楚看到
[00:06:59.200 --> 00:07:04.240]  原來阿彌陀佛是保羅在第三次宣教旅程的時候
[00:07:04.240 --> 00:07:05.560]  一直跟著他
[00:07:05.560 --> 00:07:07.040]  雖然有一個地方他沒有去
[00:07:07.040 --> 00:07:10.360]  因為保羅叫他在特洛亞等他
[00:07:10.360 --> 00:07:12.080]  到了耶路撒冷的時候
[00:07:12.080 --> 00:07:13.680]  阿彌陀佛也一起
[00:07:13.680 --> 00:07:19.480]  保羅視他為他在宣教路上的同宮
[00:07:19.480 --> 00:07:21.480]  第二個關係
[00:07:21.480 --> 00:07:23.840]  是剛才我們讀的那段經文說的
[00:07:23.840 --> 00:07:28.400]  原來這個阿彌陀佛曾經因為保羅的緣故
[00:07:28.400 --> 00:07:31.440]  而被拘禁過
[00:07:31.440 --> 00:07:36.280]  阿彌陀佛曾經因為保羅的緣故而被拘禁過
[00:07:36.280 --> 00:07:37.560]  23節
[00:07:37.560 --> 00:07:41.400]  那時因為這道喜的擾亂不少
[00:07:41.400 --> 00:07:44.320]  前文已經說保羅跟其他人有衝突
[00:07:44.320 --> 00:07:45.640]  來到這裏
[00:07:45.640 --> 00:07:47.960]  不少又有一個衝突
[00:07:47.960 --> 00:07:49.520]  有一個銀像
[00:07:49.520 --> 00:07:51.600]  這個銀像是做銀器的
[00:07:51.600 --> 00:07:53.000]  特別是做什麼銀器呢
[00:07:53.000 --> 00:07:54.440]  它叫做底米雕
[00:07:54.440 --> 00:07:58.120]  它是專門製造亞底米神
[00:07:58.120 --> 00:08:03.240]  銀、鵪、坎的雕像
[00:08:03.240 --> 00:08:07.400]  當地在爾佛所有一個女神叫做亞底米
[00:08:07.400 --> 00:08:09.760]  眾人就拜這個女神
[00:08:09.760 --> 00:08:12.240]  拜這個女神就有雕像
[00:08:12.240 --> 00:08:14.240]  還有廟裏有很多器具
[00:08:14.240 --> 00:08:17.800]  這個銀像叫做底米雕
[00:08:17.800 --> 00:08:22.000]  它使這手藝的人生意發達
[00:08:22.000 --> 00:08:24.200]  是黃的
[00:08:24.200 --> 00:08:24.800]  25節
[00:08:24.800 --> 00:08:29.280]  它聚集他們和同行的人
[00:08:29.280 --> 00:08:32.440]  其實同行的人是同行的人
[00:08:32.440 --> 00:08:34.200]  是行家
[00:08:34.200 --> 00:08:39.440]  它聚集的行家都是銀像的人
[00:08:39.440 --> 00:08:40.880]  跟他們說
[00:08:40.880 --> 00:08:42.280]  這麼多位兄弟
[00:08:42.280 --> 00:08:43.400]  這麼多位行家
[00:08:43.400 --> 00:08:47.520]  你們知道我們是倚靠生意發達的
[00:08:47.520 --> 00:08:49.280]  倚靠生意發財的
[00:08:49.280 --> 00:08:51.200]  生意很好
[00:08:51.200 --> 00:08:55.000]  但是保羅不單在他們所處的爾佛所城
[00:08:55.000 --> 00:08:58.040]  甚至幾乎在亞細亞全區
[00:08:58.040 --> 00:08:58.960]  你們可以想像
[00:08:58.960 --> 00:08:59.840]  不單在大埔
[00:08:59.840 --> 00:09:00.840]  在新界
[00:09:00.840 --> 00:09:01.720]  不單在新界
[00:09:01.720 --> 00:09:02.920]  在香港
[00:09:02.920 --> 00:09:03.720]  做什麼
[00:09:03.720 --> 00:09:05.880]  他引誘迷惑很多人
[00:09:05.880 --> 00:09:10.320]  說人手所做的不是神
[00:09:10.320 --> 00:09:11.160]  保羅之前說
[00:09:11.160 --> 00:09:13.000]  人手所做的不是神
[00:09:13.000 --> 00:09:16.160]  因為爾佛所的人拜很多偶像
[00:09:16.160 --> 00:09:17.680]  保羅曾經挑戰他們
[00:09:17.680 --> 00:09:19.560]  你們那些都是人手所做的
[00:09:19.560 --> 00:09:20.720]  不是神
[00:09:20.720 --> 00:09:22.880]  人手所做的不是神是大件事
[00:09:22.880 --> 00:09:23.720]  他說
[00:09:23.720 --> 00:09:25.400]  你們行家都聽見的
[00:09:25.400 --> 00:09:26.320]  你們都看見的
[00:09:26.320 --> 00:09:28.040]  不是我說的
[00:09:28.040 --> 00:09:29.760]  接著怎樣呢
[00:09:29.760 --> 00:09:31.080]  他說這樣
[00:09:31.080 --> 00:09:34.360]  不單單是我們這個事業會被人藐視
[00:09:34.360 --> 00:09:38.440]  連女神阿底米的廟都被人輕忽
[00:09:38.440 --> 00:09:39.160]  還有
[00:09:39.160 --> 00:09:42.640]  我沒有間道紅色
[00:09:42.640 --> 00:09:44.400]  連亞細亞全地
[00:09:44.400 --> 00:09:48.080]  和普天下所敬拜的大女神的威榮
[00:09:48.080 --> 00:09:49.080]  都要消滅
[00:09:49.080 --> 00:09:50.680]  三樣的影響
[00:09:50.680 --> 00:09:52.000]  保羅你所說的話
[00:09:52.000 --> 00:09:54.720]  說人手所做的不是神
[00:09:54.720 --> 00:09:56.120]  生意怎樣
[00:09:56.120 --> 00:09:57.320]  受影響
[00:09:57.320 --> 00:09:58.680]  這個
[00:09:58.680 --> 00:10:01.200]  這個阿底米女神的廟
[00:10:01.200 --> 00:10:02.840]  都被人小看
[00:10:02.840 --> 00:10:03.840]  不是神嘛
[00:10:03.840 --> 00:10:05.440]  還去拜祂
[00:10:05.440 --> 00:10:06.320]  大件事
[00:10:06.320 --> 00:10:07.720]  連這個
[00:10:07.720 --> 00:10:09.880]  大阿底米女神
[00:10:09.880 --> 00:10:11.480]  她的威榮
[00:10:11.480 --> 00:10:13.520]  威嚴
[00:10:13.520 --> 00:10:16.320]  都沒有了
[00:10:16.320 --> 00:10:17.720]  接著眾人聽見
[00:10:17.720 --> 00:10:19.240]  有什麼反應
[00:10:19.240 --> 00:10:22.120]  這些都是拜這個女神的
[00:10:22.120 --> 00:10:24.800]  聽見之後就怒氣填空
[00:10:24.800 --> 00:10:25.560]  哭著說
[00:10:25.560 --> 00:10:30.000]  大災已忽所人的阿底米
[00:10:30.000 --> 00:10:34.200]  呼叫自己所拜的神明的名字
[00:10:34.200 --> 00:10:37.040]  接著滿城都轟動起來
[00:10:37.040 --> 00:10:40.080]  眾人就拿著與保羅同行的馬其頓人
[00:10:40.080 --> 00:10:41.520]  戈尤和阿里達古
[00:10:41.520 --> 00:10:44.360]  齊心湧進戲園裡去
[00:10:44.360 --> 00:10:49.040]  推他們進入一個觀賞劇目的地方
[00:10:49.040 --> 00:10:51.280]  可能是一個廣場
[00:10:51.280 --> 00:10:53.720]  他們在爾忽所
[00:10:53.720 --> 00:10:58.320]  他們很多集中做重要事情的地方
[00:10:58.320 --> 00:10:59.320]  保羅想要進去
[00:10:59.320 --> 00:11:00.440]  他們不是抓保羅
[00:11:00.440 --> 00:11:02.160]  是抓保羅同行的人
[00:11:02.160 --> 00:11:03.560]  抓了另外兩個人
[00:11:03.560 --> 00:11:04.920]  保羅想要進去
[00:11:04.920 --> 00:11:05.800]  去百姓那裡
[00:11:05.800 --> 00:11:07.360]  但門徒不讓他去
[00:11:07.360 --> 00:11:09.160]  還有亞西亞的幾位領袖
[00:11:09.160 --> 00:11:10.040]  是保羅的朋友
[00:11:10.040 --> 00:11:11.240]  打發人來勸保羅
[00:11:11.240 --> 00:11:12.040]  都不要去
[00:11:12.040 --> 00:11:15.640]  不要冒險去戲園那裡
[00:11:15.640 --> 00:11:16.520]  這件事
[00:11:16.520 --> 00:11:17.520]  接著怎樣
[00:11:17.520 --> 00:11:19.320]  平息怎樣解決呢
[00:11:19.320 --> 00:11:21.320]  三十二節
[00:11:21.320 --> 00:11:23.440]  聚集的人紛紛亂亂
[00:11:23.440 --> 00:11:24.880]  有喊叫這個的
[00:11:24.880 --> 00:11:26.680]  有喊叫那個的
[00:11:26.680 --> 00:11:31.880]  但是大半不知道為什麼聚集
[00:11:31.880 --> 00:11:34.360]  群城洶湧
[00:11:34.360 --> 00:11:35.840]  這個叫那個叫
[00:11:35.840 --> 00:11:39.400]  但原來大家不知道在叫什麼
[00:11:39.400 --> 00:11:40.840]  想像一下
[00:11:40.840 --> 00:11:42.320]  你有沒有試過走在街上
[00:11:42.320 --> 00:11:43.960]  望向天
[00:11:43.960 --> 00:11:46.200]  接著有些人會跟著你望
[00:11:46.200 --> 00:11:47.720]  一會兒聚會完了你試一下
[00:11:47.720 --> 00:11:49.760]  不要只能在學校外面
[00:11:49.760 --> 00:11:52.000]  你走去海報花園的十字路口
[00:11:52.000 --> 00:11:53.840]  五個弟兄姐妹一起望向天
[00:11:53.840 --> 00:11:55.400]  接著人們會怎樣
[00:11:55.400 --> 00:11:56.440]  都跟著你望
[00:11:56.440 --> 00:11:57.920]  接著人家問你望什麼
[00:11:57.920 --> 00:12:00.760]  沒什麼
[00:12:00.760 --> 00:12:02.040]  又試一下找五個弟兄姐妹
[00:12:02.040 --> 00:12:03.520]  甚至十個弟兄姐妹
[00:12:03.520 --> 00:12:06.200]  你走去萬寧那裡排隊
[00:12:06.200 --> 00:12:07.120]  接著你怎樣
[00:12:07.120 --> 00:12:08.880]  人們是不是都跟著排隊
[00:12:08.880 --> 00:12:10.720]  接著問你排什麼
[00:12:10.720 --> 00:12:13.240]  不知道
[00:12:13.240 --> 00:12:14.640]  香港都是這樣
[00:12:14.640 --> 00:12:15.720]  當時是怎樣
[00:12:15.720 --> 00:12:17.280]  當時有大件事發生
[00:12:17.280 --> 00:12:19.160]  但原來很多人是不知道的
[00:12:19.160 --> 00:12:22.920]  三十三節
[00:12:22.920 --> 00:12:26.880]  有人將亞歷山大從眾人中帶出來
[00:12:26.880 --> 00:12:29.040]  猶太人推他向前
[00:12:29.040 --> 00:12:32.040]  亞歷山大就擺手要向百姓分數
[00:12:32.040 --> 00:12:33.880]  亞歷山大是什麼人呢
[00:12:33.880 --> 00:12:34.880]  三十四節告訴他
[00:12:34.880 --> 00:12:37.840]  只因認出他是猶太人
[00:12:37.840 --> 00:12:38.760]  停一停在這裡
[00:12:38.760 --> 00:12:39.720]  猶太人
[00:12:39.720 --> 00:12:41.400]  原來當時的猶太人
[00:12:41.400 --> 00:12:44.000]  就抓了這個亞歷山大出來
[00:12:44.000 --> 00:12:45.800]  不是抓他來做什麼
[00:12:45.800 --> 00:12:49.080]  為什麼要猶太人推他向前呢
[00:12:49.080 --> 00:12:51.240]  亞歷山大叫他們不要吵
[00:12:51.240 --> 00:12:53.400]  他要跟百姓解釋
[00:12:53.400 --> 00:12:55.920]  他很想告訴他
[00:12:55.920 --> 00:12:59.760]  保羅和他一起的人是基督徒
[00:12:59.760 --> 00:13:00.680]  是他們
[00:13:00.680 --> 00:13:01.920]  我們這些猶太人
[00:13:01.920 --> 00:13:02.960]  沒有抵禮你們
[00:13:02.960 --> 00:13:05.080]  很想劃清界線
[00:13:05.080 --> 00:13:06.480]  接著三十四節
[00:13:06.480 --> 00:13:07.680]  認出他是猶太人
[00:13:07.680 --> 00:13:08.720]  就不理三七二十一了
[00:13:08.720 --> 00:13:09.760]  那群人繼續
[00:13:09.760 --> 00:13:10.880]  同聲的喊著說
[00:13:10.880 --> 00:13:13.280]  大哉爾忽所人的亞底米亞
[00:13:13.280 --> 00:13:15.400]  叫了多久
[00:13:15.400 --> 00:13:18.120]  兩個小時
[00:13:18.120 --> 00:13:21.040]  兩個小時
[00:13:21.040 --> 00:13:23.240]  事情還沒平息
[00:13:23.240 --> 00:13:24.160]  來了一個人
[00:13:24.160 --> 00:13:25.520]  那城裡的書記
[00:13:25.520 --> 00:13:27.080]  安撫了眾人就說
[00:13:27.080 --> 00:13:28.080]  以忽所人
[00:13:28.080 --> 00:13:30.000]  誰不知
[00:13:30.000 --> 00:13:32.080]  誰不知以忽所人的城
[00:13:32.080 --> 00:13:35.960]  是看守大亞底米的廟
[00:13:35.960 --> 00:13:40.520]  和從雕師或咒師那裡下來的將
[00:13:40.520 --> 00:13:41.680]  書記是誰呢
[00:13:41.680 --> 00:13:45.760]  原來當時猶太人在羅馬的地方被管治
[00:13:45.760 --> 00:13:47.840]  你又想像香港
[00:13:47.840 --> 00:13:48.680]  曾經是殖民地
[00:13:48.680 --> 00:13:50.080]  英國人來管治
[00:13:50.080 --> 00:13:52.920]  但也會派香港人來管治
[00:13:52.920 --> 00:13:54.680]  中間有些人來做調停
[00:13:54.680 --> 00:13:55.840]  這個書記就是這樣
[00:13:55.840 --> 00:13:59.720]  是羅馬政府和猶太人自治機構
[00:13:59.720 --> 00:14:01.440]  管治的中間一個人
[00:14:01.440 --> 00:14:03.400]  經常由他來擔任
[00:14:03.400 --> 00:14:04.720]  如果有什麼事要處理
[00:14:04.720 --> 00:14:06.800]  就由他擔任大會主席
[00:14:06.800 --> 00:14:08.920]  他出面
[00:14:08.920 --> 00:14:10.440]  出面來平息
[00:14:10.440 --> 00:14:13.720]  他就說這件事是駁不倒的
[00:14:13.720 --> 00:14:14.360]  什麼事啊
[00:14:14.360 --> 00:14:15.520]  剛才說
[00:14:15.520 --> 00:14:18.000]  我們全城的人都知道
[00:14:18.000 --> 00:14:20.880]  這個女神
[00:14:20.880 --> 00:14:23.600]  甚至連咒師的將
[00:14:23.600 --> 00:14:25.600]  一直都是他們看管著
[00:14:25.600 --> 00:14:27.040]  沒問題
[00:14:27.040 --> 00:14:27.960]  沒人可以反駁
[00:14:27.960 --> 00:14:29.080]  你們安靜
[00:14:29.080 --> 00:14:30.640]  不可造次
[00:14:30.640 --> 00:14:33.320]  不要魯莽行動
[00:14:33.320 --> 00:14:35.480]  不要觸犯法例
[00:14:35.480 --> 00:14:36.080]  停下來
[00:14:36.080 --> 00:14:37.520]  他不想有擾亂的事
[00:14:37.520 --> 00:14:39.200]  不想有騷亂的事
[00:14:39.200 --> 00:14:40.960]  你們將這些人帶來
[00:14:40.960 --> 00:14:43.120]  他們沒有偷竊廟宗之物
[00:14:43.120 --> 00:14:46.040]  他們也沒有謗讀我們的女神
[00:14:46.040 --> 00:14:47.040]  可能曾經有
[00:14:47.040 --> 00:14:47.800]  這個保羅
[00:14:47.800 --> 00:14:49.720]  你們兩個沒有
[00:14:49.720 --> 00:14:52.720]  如果是抵米雕和他同行的人
[00:14:52.720 --> 00:14:55.600]  有控告人的事至有放告的日子
[00:14:55.600 --> 00:14:56.600]  什麼放告日子呢
[00:14:56.600 --> 00:14:57.920]  就是公堂
[00:14:57.920 --> 00:15:00.160]  他們有方式來審訊
[00:15:00.160 --> 00:15:01.000]  這個方法
[00:15:01.000 --> 00:15:03.680]  他們可以彼此對告
[00:15:03.680 --> 00:15:07.600]  原來羅馬有派巡撫來
[00:15:07.600 --> 00:15:10.240]  如果他們做生意的人
[00:15:10.240 --> 00:15:11.760]  有彼此控告的話
[00:15:11.760 --> 00:15:13.360]  會有人處理的
[00:15:13.360 --> 00:15:15.080]  你們稍安毋躁
[00:15:15.080 --> 00:15:16.400]  言下之意
[00:15:16.400 --> 00:15:19.480]  如果你們問其他事情
[00:15:19.480 --> 00:15:22.520]  你們可以照常例聚集斷定
[00:15:22.520 --> 00:15:23.920]  他們也有定期
[00:15:23.920 --> 00:15:27.480]  可能開居民大會
[00:15:27.480 --> 00:15:30.440]  不要在這個時候搗亂
[00:15:30.440 --> 00:15:31.960]  今天的擾亂
[00:15:31.960 --> 00:15:34.520]  本是無緣無故
[00:15:34.520 --> 00:15:36.600]  我們難免被查問
[00:15:36.600 --> 00:15:37.720]  其實說到底
[00:15:37.720 --> 00:15:39.000]  他也是怕有什麼事
[00:15:39.000 --> 00:15:41.360]  他要向上頭交代
[00:15:41.360 --> 00:15:43.280]  論到這樣罪重
[00:15:43.280 --> 00:15:46.040]  我們也說不出所以然來
[00:15:46.040 --> 00:15:48.240]  沒有原因
[00:15:48.240 --> 00:15:49.280]  說完這番話之後
[00:15:49.280 --> 00:15:50.800]  就叫大家散去
[00:15:50.800 --> 00:15:52.160]  那就散去了
[00:15:52.160 --> 00:15:54.360]  這個阿里達古和龜尤
[00:15:54.360 --> 00:15:57.240]  應該是短暫被拘禁之後
[00:15:57.240 --> 00:16:00.520]  就釋放了
