
[00:00:00.000 --> 00:00:03.440]  剛才主席帶我們讀了那段經文
[00:04:30.200 --> 00:04:32.080]  一些學習的刺激
[00:04:32.080 --> 00:04:35.640]  在電子產品的技術的操作
[00:04:35.640 --> 00:04:37.240]  更加能力是十分之高
[00:04:37.240 --> 00:04:39.280]  我最近才
[00:04:39.280 --> 00:04:43.880]  因為我偶爾要去出外公幹
[00:04:43.880 --> 00:04:47.960]  所以我便去買一部MacBook Air
[00:04:47.960 --> 00:04:50.800]  我第一次用這些蘋果產品
[00:04:50.800 --> 00:04:53.480]  我都帶著我一個二十多歲的侄子
[00:04:53.480 --> 00:04:54.760]  帶著他做甚麼呢?
[00:04:54.760 --> 00:04:56.920]  因為我要買的時候
[00:04:56.920 --> 00:04:58.920]  都要安裝一些軟件
[00:04:58.920 --> 00:05:01.240]  同時都要學習去用
[00:05:01.240 --> 00:05:06.040]  我怕我自己連問都不會問
[00:05:06.040 --> 00:05:08.880]  所以帶著一個年輕的侄子
[00:05:08.880 --> 00:05:11.040]  他就很厲害
[00:05:11.040 --> 00:05:12.880]  他真的幫我問一些
[00:05:12.880 --> 00:05:16.840]  我心裏面或日後有需要學懂的東西
[00:05:16.840 --> 00:05:19.240]  他就很懂得幫我問
[00:05:19.240 --> 00:05:21.840]  這是我們年輕的一代
[00:05:21.840 --> 00:05:24.000]  就算我現在讀
[00:05:24.000 --> 00:05:26.120]  即將升中二的女兒
[00:05:26.120 --> 00:05:29.560]  當我的手機回到不懂得用的時候
[00:05:29.560 --> 00:05:31.080]  我就發覺有很大的分別
[00:05:31.080 --> 00:05:34.320]  我就是那些看
[00:05:34.320 --> 00:05:36.360]  無論網上或印刷版
[00:05:36.360 --> 00:05:44.400]  我都要仔細閱讀那些手冊的菜單
[00:05:44.400 --> 00:05:45.640]  介紹那些操作
[00:05:45.640 --> 00:05:48.440]  我要看清楚我才懂得用
[00:05:48.440 --> 00:05:49.440]  但他們不用
[00:05:49.440 --> 00:05:52.640]  他們摸著摸著便會摸出來
[00:05:52.640 --> 00:05:54.040]  在座的新一代都是這樣
[00:05:54.040 --> 00:05:55.520]  我相信你們
[00:05:55.520 --> 00:05:59.640]  所以在這些技術操作上
[00:05:59.640 --> 00:06:02.120]  其實能力是十分之高的
[00:06:02.120 --> 00:06:04.240]  不過在另一方面
[00:06:04.240 --> 00:06:06.040]  回到剛才我所描述的
[00:06:06.040 --> 00:06:08.440]  我們所身處的世界
[00:06:08.440 --> 00:06:10.320]  社會的氛圍
[00:06:10.320 --> 00:06:12.560]  我又恐怕我們的社會的氛圍
[00:06:12.560 --> 00:06:16.040]  會令我們年輕的一代
[00:06:16.040 --> 00:06:18.240]  不懂得看到一些事情
[00:06:18.240 --> 00:06:20.280]  哪些是輕哪些是重
[00:06:20.280 --> 00:06:23.240]  甚至是是非不分
[00:06:23.240 --> 00:06:25.840]  亦有機會教曉了他們
[00:06:25.840 --> 00:06:28.440]  如何去花言巧語
[00:06:28.440 --> 00:06:33.560]  現在流行用一個詞彙叫「語言藝術」
[00:06:33.560 --> 00:06:37.640]  或者以謊言為了保護自身的利益
[00:06:37.640 --> 00:06:38.880]  為了逃避責任
[00:06:38.880 --> 00:06:42.960]  亦可以將是非顛倒過來
[00:06:42.960 --> 00:06:44.480]  不過與此同時
[00:06:44.480 --> 00:06:45.800]  在一個這麼惡劣
[00:06:45.800 --> 00:06:48.160]  或者不公義的社會裏
[00:06:48.160 --> 00:06:51.080]  今天仍然有人願意挺身而出
[00:06:51.080 --> 00:06:52.880]  寧願自己受罰
[00:06:52.880 --> 00:06:57.440]  為了為下一代爭取福祉
[00:06:57.440 --> 00:07:02.240]  較早前有些學生、家長走上街頭
[00:07:02.240 --> 00:07:06.080]  為了要保存我們香港的社會
[00:07:06.080 --> 00:07:07.840]  能夠不分貧富
[00:07:07.840 --> 00:07:10.760]  可以得到平等教育的機會
[00:07:10.760 --> 00:07:12.160]  在這個時代
[00:07:12.160 --> 00:07:15.160]  我們身處一個這樣的城市
[00:07:15.160 --> 00:07:18.040]  我們作為一群敬拜上帝的群體
[00:07:18.040 --> 00:07:20.000]  我們又當如何呢?
[00:07:20.000 --> 00:07:24.120]  剛才讀的《羅馬書》十二章一節說
[00:07:24.120 --> 00:07:28.080]  弟兄們我以神的憐憫勸你們
[00:07:28.080 --> 00:07:30.760]  這是《新漢語聖經》的譯本
[00:07:30.760 --> 00:07:33.440]  要將身體作為活祭獻上
[00:07:33.440 --> 00:07:34.880]  這個祭是聖潔的
[00:07:34.880 --> 00:07:37.360]  是神所喜悅的
[00:07:37.360 --> 00:07:39.680]  聖潔是什麼意思呢?
[00:07:39.680 --> 00:07:41.880]  就是要分別出來
[00:07:41.880 --> 00:07:43.760]  我們是屬乎神的
[00:07:43.760 --> 00:07:45.640]  神本身是未善
[00:07:45.640 --> 00:07:47.680]  所以我們都要被改變過來
[00:07:47.680 --> 00:07:50.360]  按著神的旨意去成善
[00:07:50.360 --> 00:07:51.720]  得到神的悅納
[00:07:51.720 --> 00:07:54.520]  作完全的事
[00:07:54.520 --> 00:07:57.720]  我們要將這樣的身體作為祭
[00:07:57.720 --> 00:07:59.400]  去獻情給神
[00:07:59.400 --> 00:08:02.360]  保羅說這是理所當然的
[00:08:02.360 --> 00:08:05.160]  因為我們本來是屬乎神的
[00:08:05.160 --> 00:08:06.800]  在《羅馬書》十一章三十六節
[00:08:06.800 --> 00:08:08.680]  我們如果看前一點
[00:08:08.680 --> 00:08:09.680]  保羅是這樣說的
[00:08:09.680 --> 00:08:12.600]  「因為萬有都事本於神
[00:08:12.600 --> 00:08:15.200]  倚靠祂和歸於祂
[00:08:15.200 --> 00:08:16.960]  我們是理當如此
[00:08:16.960 --> 00:08:19.320]  敬拜我們的神」
[00:08:19.320 --> 00:08:20.800]  當保羅勸勉教會
[00:08:20.800 --> 00:08:24.000]  要從世界分別出來的時候
[00:08:24.000 --> 00:08:25.680]  我們就要看清楚
[00:08:25.680 --> 00:08:28.640]  究竟我們所活在的世界
[00:08:28.640 --> 00:08:30.680]  這個世界是怎樣呢?
[00:08:30.680 --> 00:08:32.600]  剛才我略略描述了
[00:08:32.600 --> 00:08:34.880]  近來世界發生的事
[00:08:34.880 --> 00:08:36.920]  其實大家可以再描述多一點
[00:08:36.920 --> 00:08:39.080]  再看清楚一點
[00:08:39.080 --> 00:08:40.240]  我們都要審視一下
[00:08:40.240 --> 00:08:42.320]  我們活在一個怎樣的城市
[00:08:42.320 --> 00:08:44.560]  一個怎樣的香港城市
[00:08:44.560 --> 00:08:47.840]  我們同時間都要自我審視
[00:08:47.840 --> 00:08:49.200]  審視教會
[00:08:49.200 --> 00:08:52.840]  我們今日在世的日子是怎樣過
[00:08:52.840 --> 00:08:54.800]  我們可以問我們自己
[00:08:54.800 --> 00:08:57.560]  我們跟這個經濟主導
[00:08:57.560 --> 00:08:59.320]  追求物質豐富
[00:08:59.320 --> 00:09:02.920]  甚至倚仗地上權勢的世界
[00:09:02.920 --> 00:09:04.560]  裏面心存詭詐
[00:09:04.560 --> 00:09:06.080]  充滿惡念
[00:09:06.080 --> 00:09:09.600]  只求自保而多行不義的世界之子
[00:09:09.600 --> 00:09:13.080]  我們有甚麼根本上的不同呢?
[00:09:13.080 --> 00:09:17.840]  最近我跟一位補習老師聊天
[00:09:17.840 --> 00:09:20.000]  他告訴我
[00:09:20.000 --> 00:09:22.880]  他跟一個學生補習的時候
[00:09:22.880 --> 00:09:24.960]  他有跟一個補習學生聊天
[00:09:24.960 --> 00:09:28.920]  他說這個學生來自一間名校
[00:09:28.920 --> 00:09:32.640]  雖然有人都曾經更正過這個說法
[00:09:32.640 --> 00:09:34.400]  因為所有學校都有名的
[00:09:34.400 --> 00:09:36.960]  所以所有學校都應該是名校
[00:09:36.960 --> 00:09:38.400]  不過我們有時都會喜歡
[00:09:38.400 --> 00:09:40.560]  這樣去標籤一些學校
[00:09:40.560 --> 00:09:42.360]  叫名校
[00:09:42.360 --> 00:09:45.080]  那個學生就要
[00:09:45.080 --> 00:09:50.120]  現在學校很喜歡分組做一些專題研習
[00:09:50.120 --> 00:09:54.360]  他就在那個雜作裏面
[00:09:54.360 --> 00:09:55.960]  有些出錯
[00:09:55.960 --> 00:09:57.680]  他搞錯了一些東西
[00:09:57.680 --> 00:10:00.840]  但很快要在課堂裏面做報告
[00:10:00.840 --> 00:10:04.160]  他的老師就知道了
[00:10:04.160 --> 00:10:06.720]  要幫這個學生
[00:10:06.720 --> 00:10:10.320]  但這個老師是這樣提醒學生
[00:10:10.320 --> 00:10:12.920]  他說你自己快快手手
[00:10:12.920 --> 00:10:15.440]  改正了那些錯誤
[00:10:15.440 --> 00:10:19.160]  不過當你站出來做報告的時候
[00:10:19.160 --> 00:10:23.400]  你千萬不可以承認自己搞錯
[00:10:23.400 --> 00:10:24.960]  為什麼呢?因為他說
[00:10:24.960 --> 00:10:27.280]  我們的學校是製造精英
[00:10:27.280 --> 00:10:29.240]  製造將來的領袖
[00:10:29.240 --> 00:10:31.560]  領袖是需要有威嚴的
[00:10:31.560 --> 00:10:33.560]  所以是不可以站出來認錯
[00:10:33.560 --> 00:10:38.120]  當你認錯你就輸了
[00:10:38.120 --> 00:10:43.040]  這間學校是這位補習老師口中所說的名校
[00:10:43.040 --> 00:10:45.520]  而且是一間教會的學校
[00:10:45.520 --> 00:10:47.240]  這位我認識的補習老師
[00:10:47.240 --> 00:10:50.560]  他是一位初信者
[00:10:50.560 --> 00:10:52.560]  他很強調是名校
[00:10:52.560 --> 00:10:55.160]  亦都很強調是一間教會的學校
[00:10:55.160 --> 00:10:58.800]  他說為什麼教會的學校都是這樣教學生的
[00:10:58.800 --> 00:11:00.360]  我當然是無言
[00:11:00.360 --> 00:11:03.160]  心裏面都感到十分難過
[00:11:03.160 --> 00:11:05.560]  究竟今日我們的教會
[00:11:05.560 --> 00:11:08.640]  我們傳媒在這個世上
[00:11:08.640 --> 00:11:11.240]  我們追求的是什麼呢?
[00:11:11.240 --> 00:11:13.360]  我們重視的是什麼呢?
[00:11:13.360 --> 00:11:17.880]  和這個世界有什麼本質上的分別呢?
[00:11:17.880 --> 00:11:19.200]  當我問教會
[00:11:19.200 --> 00:11:23.720]  我們今日要向著什麼目標去進發的時候
[00:11:23.720 --> 00:11:25.480]  這個其實都是我自己
[00:11:25.480 --> 00:11:27.200]  現在在學生幫團體
[00:11:27.200 --> 00:11:29.840]  或者我們叫FES服侍的時候
[00:11:29.840 --> 00:11:30.960]  我自己會問
[00:11:30.960 --> 00:11:35.560]  我都會和同工不斷去問的問題
[00:11:35.560 --> 00:11:39.440]  FES已經在香港服侍了五十多年
[00:11:39.440 --> 00:11:43.000]  今年五十六年
[00:11:43.000 --> 00:11:44.040]  或者在座當中
[00:11:44.040 --> 00:11:47.440]  可能都在你在學的時間
[00:11:47.440 --> 00:11:49.360]  都有機會去接觸
[00:11:49.360 --> 00:11:50.760]  或者是受FES的操作
[00:11:50.760 --> 00:11:52.960]  我自己本身在大專的時期
[00:11:52.960 --> 00:11:56.560]  都是有FES的同工進到院校
[00:11:56.560 --> 00:11:58.240]  去帶我們去查經
[00:11:58.240 --> 00:11:59.640]  慢慢長大
[00:11:59.640 --> 00:12:01.720]  因為我進FES之前
[00:12:01.720 --> 00:12:03.360]  我本身都是教書的
[00:12:03.360 --> 00:12:08.800]  都是FES幫我去塑造我
[00:12:08.800 --> 00:12:14.520]  成為一個帶有使命感的一個基督徒的老師
[00:12:14.520 --> 00:12:16.680]  我自己在這個年代
[00:12:16.680 --> 00:12:19.760]  做FES的總幹事都很有壓力
[00:12:19.760 --> 00:12:23.600]  因為都容易背著一些包袱
[00:12:23.600 --> 00:12:26.240]  身邊都有些前輩不斷會提醒我
[00:12:26.240 --> 00:12:28.800]  FES以前是這樣的
[00:12:28.800 --> 00:12:31.400]  文說在五十多年前
[00:12:31.400 --> 00:12:33.800]  FES在香港的校園
[00:12:33.800 --> 00:12:36.920]  是首先去建立校園的團契
[00:12:36.920 --> 00:12:39.120]  在中學 在大學
[00:12:39.120 --> 00:12:40.040]  直到今日
[00:12:40.040 --> 00:12:46.600]  我們都是站在一個去支援校園團契的角色身份
[00:12:46.600 --> 00:12:50.600]  但今日已經不同了
[00:12:50.600 --> 00:12:52.800]  以前很少有FES
[00:12:52.800 --> 00:12:56.920]  甚至是第一個組織進入校園
[00:12:56.920 --> 00:13:00.880]  上帝興起一些弟兄姊妹進入校園
[00:13:00.880 --> 00:13:03.800]  去做一個學校的工作
[00:13:03.800 --> 00:13:09.080]  但今日已經有校園是很廣泛
[00:13:09.080 --> 00:13:12.120]  上帝都興起了不同的群體進入校園
[00:13:12.120 --> 00:13:17.040]  包括今日教會都有差派了童工進入校園去服侍
[00:13:17.040 --> 00:13:22.000]  我們有很多校園的夥伴一起去做
[00:13:22.000 --> 00:13:23.880]  今日我們都會問
[00:13:23.880 --> 00:13:25.800]  我和FES的童工都會問
[00:13:25.800 --> 00:13:28.440]  究竟走了五十五年
[00:13:28.440 --> 00:13:31.160]  進入第五十六年的時候
[00:13:31.160 --> 00:13:33.560]  上帝今日繼續去使用FES的時候
[00:13:33.560 --> 00:13:35.280]  祂的心意如何
[00:13:35.280 --> 00:13:36.960]  我們的份是在哪裏
[00:13:36.960 --> 00:13:39.920]  而我們繼續要忠心去跟從
[00:13:39.920 --> 00:13:43.960]  和去履行我們的本份
[00:13:43.960 --> 00:13:48.600]  我們今日繼續在中學生服侍
[00:13:48.600 --> 00:13:51.160]  亦都在大學生裏面服侍
[00:13:51.160 --> 00:13:57.400]  中學生最近每一年都做一些校園的領袖訓練
[00:13:57.400 --> 00:14:00.040]  我們給了名字叫「金吉」
[00:14:00.040 --> 00:14:02.160]  即是他們是一個吉仔
[00:14:02.160 --> 00:14:05.080]  吉是一隻
[00:14:05.080 --> 00:14:07.200]  裏面有很多楷
[00:14:07.200 --> 00:14:10.880]  我們每年學期初的時候都會做一些職員
[00:14:10.880 --> 00:14:13.880]  或者是校園的侍奉人員的培訓
[00:14:13.880 --> 00:14:17.080]  我們都鼓勵他們要成為一體
[00:14:17.080 --> 00:14:19.320]  這樣才可以是一個金
[00:14:19.320 --> 00:14:21.040]  即是一個金吉
[00:14:21.040 --> 00:14:24.720]  我們在主的裏面是一體
[00:14:24.720 --> 00:14:26.520]  但我們是裏面的其中一楷
[00:14:26.520 --> 00:14:28.680]  每一個都是裏面的其中一楷
[00:14:28.680 --> 00:14:32.880]  我們裏面都要包含著一些成份
[00:14:32.880 --> 00:14:37.440]  而且我們是可以將自己向外去分享出去
[00:14:37.440 --> 00:14:40.640]  叫人去嘗到主人的滋味
[00:14:40.640 --> 00:14:42.000]  那種的金鐵
[00:14:42.000 --> 00:14:47.480]  這個是我們在中學生的群體裏面的一些鼓勵
[00:14:47.480 --> 00:14:48.720]  在大學生裏面
[00:14:48.720 --> 00:14:51.840]  我們在幾年前大專報
[00:14:51.840 --> 00:14:56.160]  每一年都有一些侍工的主題去訂立
[00:14:56.160 --> 00:14:59.920]  在幾年前我們在大學生群體裏面
[00:14:59.920 --> 00:15:03.760]  凸顯基督徒的雙重身份
[00:15:03.760 --> 00:15:07.000]  就是包括做耶穌基督的門徒
[00:15:07.000 --> 00:15:10.360]  同時間都是社會的公民
[00:15:10.360 --> 00:15:12.800]  所以門徒公民的雙重身份
[00:15:12.800 --> 00:15:17.360]  我們就會在大學生群體裏面講述
[00:15:17.360 --> 00:15:20.160]  去年我們就轉了一個新的主題
[00:15:20.160 --> 00:15:23.800]  因為我們發覺大學的教育比較普及
[00:15:23.800 --> 00:15:26.480]  或者大專的教育比較普及
[00:15:26.480 --> 00:15:29.640]  我們想跟我們服侍的大學生說
[00:15:29.640 --> 00:15:31.240]  大學生的身份
[00:15:31.240 --> 00:15:33.760]  或者基督徒的大學生的身份
[00:15:33.760 --> 00:15:36.760]  所以去年大專報就訂了一個新的主題
[00:15:36.760 --> 00:15:39.000]  叫「大學之道」
[00:15:39.000 --> 00:15:41.760]  大學原先是怎樣出來的呢?
[00:15:41.760 --> 00:15:45.480]  在大學裏面其實是一個尋求真理
[00:15:45.480 --> 00:15:49.120]  不是好像我們現在大學是要製造一些
[00:15:49.120 --> 00:15:51.080]  是為了這個經濟主導
[00:15:51.080 --> 00:15:55.960]  市場主導去製造這些工人
[00:15:55.960 --> 00:15:58.320]  學生只是好像一個工具一樣
[00:15:58.320 --> 00:16:01.760]  我們跟他們講述大學真正之道
[00:16:01.760 --> 00:16:04.680]  一個尋求真理的地方
[00:16:04.680 --> 00:16:06.640]  當然我們都是鼓勵他們
[00:16:06.640 --> 00:16:12.360]  作為基督徒他們要在大學裏面繼續有團契
[00:16:12.360 --> 00:16:19.040]  在裏面作為一個信徒的群體去作見證
[00:16:19.040 --> 00:16:25.240]  而今年我們又為大學的同學訂立一個新的主題
[00:16:25.240 --> 00:16:26.800]  先賣一賣廣告
[00:16:26.800 --> 00:16:31.960]  「今晚我們有一個為大專生而設的一個培靈奮進大會」
[00:16:31.960 --> 00:16:35.160]  我們給的主題就好像今天的講題
[00:16:35.160 --> 00:16:39.120]  其實今天我的講題是參考我們大專報的主題
[00:16:39.120 --> 00:16:43.360]  就是「大學品格零星」
[00:16:43.360 --> 00:16:47.640]  我們鼓勵同學在校園裏面作見證
[00:16:47.640 --> 00:16:50.480]  我們告訴同學我們有基督徒的身份
[00:16:50.480 --> 00:16:53.120]  有跟從耶穌一個門徒的身份
[00:16:53.120 --> 00:16:55.960]  同樣我們都有一個公民的身份
[00:16:55.960 --> 00:17:01.920]  但是甚麼承托著我們去做一個使命的實踐呢?
[00:17:01.920 --> 00:17:04.040]  就是我們生命的本質
[00:17:04.040 --> 00:17:05.880]  面向著今天的世界
[00:17:05.880 --> 00:17:08.400]  我們所身處的社會
[00:17:08.400 --> 00:17:11.480]  剛才所描述的警方
[00:17:11.480 --> 00:17:14.640]  我們重提「品格零星」這個題目
[00:17:14.640 --> 00:17:19.400]  因為我們知道唯有我們回到我們的信仰
[00:17:19.400 --> 00:17:23.160]  我們要選取我們信仰所提供的價值
[00:17:23.160 --> 00:17:27.560]  同時我們要有在主裏面有一個美好的「零星」
[00:17:27.560 --> 00:17:30.480]  才可以承載一個這樣的生命
[00:17:30.480 --> 00:17:33.880]  承載著我們所有的生活和行為
[00:17:33.880 --> 00:17:35.280]  今晚的「奮進大會」
[00:17:35.280 --> 00:17:37.200]  我們就請到中文大學的校長
[00:17:37.200 --> 00:17:42.560]  沈祖堯校長幫我們分享訊息
[00:17:42.560 --> 00:17:44.480]  這個是FES不斷
[00:17:44.480 --> 00:17:48.480]  每一年我們都會在上帝的面前重新去領受
[00:17:48.480 --> 00:17:50.880]  今天我們學生方團契
[00:17:50.880 --> 00:17:53.040]  上帝繼續去用我們的時候
[00:17:53.040 --> 00:17:56.960]  我們有什麼份是我們要去履行
[00:17:56.960 --> 00:17:58.400]  我們要進到校園
[00:17:58.400 --> 00:18:00.280]  進到學生的群體裏面
[00:18:00.280 --> 00:18:06.360]  我們要跟他們傳遞的訊息
[00:18:06.360 --> 00:18:08.040]  教會在世
[00:18:08.040 --> 00:18:11.000]  今天我們是向著一個什麼目標進發
[00:18:11.000 --> 00:18:13.120]  我們追求的是什麼呢?
[00:18:13.120 --> 00:18:14.560]  作為教會的一員
[00:18:14.560 --> 00:18:18.080]  我們對我們自身個人的生活
[00:18:18.080 --> 00:18:20.800]  我們又有什麼祈求呢?
[00:18:20.800 --> 00:18:22.120]  在座當中都有家長
[00:18:22.120 --> 00:18:23.360]  剛才和大家分享
[00:18:23.360 --> 00:18:25.880]  我都是兩個女兒的家長
[00:18:25.880 --> 00:18:28.240]  去年或者前年
[00:18:28.240 --> 00:18:30.600]  為了大女兒要升大學
[00:18:30.600 --> 00:18:33.160]  小女兒要升中學
[00:18:33.160 --> 00:18:36.800]  都有很多心思要花上去
[00:18:36.800 --> 00:18:39.120]  做過家長的
[00:18:39.120 --> 00:18:41.720]  你們都會經歷過
[00:18:41.720 --> 00:18:45.080]  今年又輪到新一屆的家長
[00:18:45.080 --> 00:18:47.080]  我身邊都有些弟兄姊妹
[00:18:47.080 --> 00:18:48.520]  最近都很緊張
[00:18:48.520 --> 00:18:55.040]  要幫兒女報考一些中學
[00:18:55.040 --> 00:18:58.040]  究竟我們身為基督徒的家長
[00:18:58.040 --> 00:19:00.440]  我們要考慮為我們的子女
[00:19:00.440 --> 00:19:03.760]  去找升學的途徑
[00:19:03.760 --> 00:19:05.360]  為他們的前途
[00:19:05.360 --> 00:19:07.320]  去做一些準備的時候
[00:19:07.320 --> 00:19:09.600]  究竟我們朝向的目標
[00:19:09.600 --> 00:19:11.840]  和不是基督徒的家長
[00:19:11.840 --> 00:19:16.280]  有沒有根本上的分別呢?
[00:19:16.280 --> 00:19:18.320]  FES是做學生工作的
[00:19:18.320 --> 00:19:21.640]  不少教會都會做青少年的士工
[00:19:21.640 --> 00:19:23.320]  究竟我們青少年的士工
[00:19:23.320 --> 00:19:27.600]  又是朝著一個怎樣的目標和方向呢?
[00:19:27.600 --> 00:19:30.520]  今日的教育已經是走向
[00:19:30.520 --> 00:19:34.440]  一種市場主導的方向
