
[00:00:00.000 --> 00:00:02.440]  馬可福音曾經說過
[00:07:55.200 --> 00:07:56.240]  所以很重要
[00:07:56.240 --> 00:07:57.360]  OIA很重要
[00:07:57.360 --> 00:07:59.640]  我們知道要遵守神的話
[00:07:59.640 --> 00:08:00.360]  很重要
[00:08:00.360 --> 00:08:01.240]  但是之先
[00:08:01.240 --> 00:08:03.240]  我們必須要遵守
[00:08:03.240 --> 00:08:05.880]  明白神的教導是甚麼
[00:08:05.880 --> 00:08:07.680]  所以我們一定要有OIA
[00:08:07.680 --> 00:08:09.000]  這三個英文字記得
[00:08:09.000 --> 00:08:10.320]  大家記不記得OIA是甚麼
[00:08:10.320 --> 00:08:11.240]  Observation
[00:08:11.240 --> 00:08:11.960]  Interpretation
[00:08:11.960 --> 00:08:12.840]  和Application
[00:08:12.840 --> 00:08:13.600]  很重要
[00:08:13.600 --> 00:08:14.960]  以至到我們能夠按著
[00:08:14.960 --> 00:08:16.720]  這三個很基本的步驟
[00:08:16.720 --> 00:08:18.120]  來去明白聖經
[00:08:18.120 --> 00:08:19.600]  耶穌講完一篇道之後
[00:08:19.600 --> 00:08:21.880]  祂就開始呼召門徒
[00:08:21.880 --> 00:08:23.360]  當然一開始的時候
[00:08:23.360 --> 00:08:25.320]  就呼召了兩對兄弟
[00:08:25.320 --> 00:08:26.920]  就是西門和安德烈
[00:08:26.920 --> 00:08:28.840]  和約翰、雅各
[00:08:28.840 --> 00:08:30.080]  祂一開始呼召的時候
[00:08:30.080 --> 00:08:31.720]  呼召了兩對兄弟
[00:08:31.720 --> 00:08:32.720]  這四個人
[00:08:32.720 --> 00:08:34.520]  所以很明顯
[00:08:34.520 --> 00:08:35.880]  耶穌讓我們看到
[00:08:35.880 --> 00:08:37.960]  當祂出來傳道的時候
[00:08:37.960 --> 00:08:40.640]  祂會呼召門徒
[00:08:40.640 --> 00:08:42.560]  祂要找接班人
[00:08:42.560 --> 00:08:43.800]  為什麼我說
[00:08:43.800 --> 00:08:46.040]  耶穌找接班人很重要呢
[00:08:46.040 --> 00:08:48.520]  因為耶穌可以不用接班人
[00:08:48.520 --> 00:08:49.480]  大家明白我的意思嗎
[00:08:49.480 --> 00:08:50.920]  耶穌是神
[00:08:50.920 --> 00:08:52.480]  祂可以一講到
[00:08:52.480 --> 00:08:53.240]  個個信耶穌
[00:08:53.240 --> 00:08:54.360]  就是個個信耶穌
[00:08:54.360 --> 00:08:56.320]  祂根本不需要找接班人
[00:08:56.320 --> 00:08:59.400]  但是耶穌在祂一個人的角色裡面
[00:08:59.400 --> 00:09:00.240]  耶穌是神
[00:09:00.240 --> 00:09:01.600]  也是人的角色裡面
[00:09:01.600 --> 00:09:04.320]  祂知道祂自己在地上
[00:09:04.320 --> 00:09:06.120]  的時間是有限的
[00:09:06.120 --> 00:09:07.520]  祂知道自己有一天
[00:09:07.520 --> 00:09:09.040]  祂要回到天家
[00:09:09.040 --> 00:09:11.560]  以致祂在地上那幾年的當中
[00:09:11.560 --> 00:09:13.480]  祂必須要找人
[00:09:13.480 --> 00:09:15.720]  來承接祂的使命
[00:09:15.720 --> 00:09:17.040]  所以當耶穌升天的時候
[00:09:17.040 --> 00:09:17.920]  祂曾經說過
[00:09:17.920 --> 00:09:18.720]  祂在天上地下
[00:09:18.720 --> 00:09:20.720]  所有的權柄都給了我
[00:09:20.720 --> 00:09:24.240]  所以你們要去使萬民作我的門徒
[00:09:24.240 --> 00:09:25.520]  換言之今天你和我
[00:09:25.520 --> 00:09:28.960]  都要傳承上帝給我們的使命
[00:09:28.960 --> 00:09:33.320]  我們繼續要去訓練更多的門徒出來
[00:09:33.320 --> 00:09:34.280]  所以換言之
[00:09:34.280 --> 00:09:36.680]  耶穌讓我們看到一個傳承
[00:09:36.680 --> 00:09:40.440]  當然耶穌找的門徒並不是耶穌
[00:09:40.440 --> 00:09:42.680]  大家要明白
[00:09:42.680 --> 00:09:44.520]  耶穌找的門徒
[00:09:44.520 --> 00:09:46.480]  那些門徒並不是耶穌
[00:09:46.480 --> 00:09:51.400]  因為有時候我們選一些承繼者
[00:09:51.400 --> 00:09:52.840]  我們發覺是很不容易的
[00:09:52.840 --> 00:09:54.480]  我們發覺這個這樣
[00:09:54.480 --> 00:09:55.720]  這個那麼差
[00:09:55.720 --> 00:09:56.920]  所以過去十幾年
[00:09:56.920 --> 00:09:59.360]  在坊間那邊有很多很多的書
[00:09:59.360 --> 00:10:02.880]  就是說怎樣去找一些接班人
[00:10:02.880 --> 00:10:04.040]  當然大家會問我
[00:10:04.040 --> 00:10:05.920]  何牧師你有沒有接班人
[00:10:05.920 --> 00:10:07.200]  我想跟大家說
[00:10:07.200 --> 00:10:07.840]  有的
[00:10:07.840 --> 00:10:08.960]  不過你不知道是誰
[00:10:08.960 --> 00:10:10.200]  我可能知道是誰
[00:10:10.200 --> 00:10:11.160]  你不知道是誰
[00:10:11.160 --> 00:10:12.240]  就是這個意思
[00:10:12.240 --> 00:10:13.800]  當然我要面對接班人
[00:10:13.800 --> 00:10:14.400]  為什麼呢
[00:10:14.400 --> 00:10:16.040]  就是因為我的年紀
[00:10:16.040 --> 00:10:17.160]  都有一點點
[00:10:17.160 --> 00:10:18.800]  因為我昨天坐地鐵
[00:10:18.800 --> 00:10:20.120]  又有人讓座
[00:10:20.120 --> 00:10:21.720]  而且讓座的那個是四十幾歲
[00:10:21.720 --> 00:10:22.600]  我多不開心
[00:10:22.600 --> 00:10:24.960]  四十幾歲的人讓我這個人讓座
[00:10:24.960 --> 00:10:26.680]  但是我也都欣然坐下
[00:10:26.680 --> 00:10:28.520]  因為我覺得我的頭髮都開始白了
[00:10:28.520 --> 00:10:30.920]  都要去面對人家對我的欣賞
[00:10:30.920 --> 00:10:33.240]  給我一個愛心的包容
[00:10:33.240 --> 00:10:34.800]  所以我現在坐關愛座
[00:10:34.800 --> 00:10:36.840]  完全沒有任何的罪疚感
[00:10:36.840 --> 00:10:39.360]  因為我知道自己一定會有人讓座
[00:10:39.360 --> 00:10:41.520]  換言之我一定要想接班人
[00:10:41.520 --> 00:10:43.600]  第一次見到耶穌已經講了給我聽
[00:10:43.600 --> 00:10:45.480]  一定有接班人
[00:10:45.480 --> 00:10:46.320]  傳承
[00:10:46.320 --> 00:10:47.480]  我記得三十幾年前
[00:10:47.480 --> 00:10:48.960]  當我自己去台灣
[00:10:48.960 --> 00:10:50.600]  去侍奉的時候
[00:10:50.600 --> 00:10:53.640]  當時要去一個宣教機構受訓練
[00:10:53.640 --> 00:10:56.080]  因為當時受訓練的老師
[00:10:56.080 --> 00:10:58.440]  就是我們的機構的總幹事
[00:10:58.440 --> 00:11:00.440]  這個總幹事就叫做戴紹珍牧師
[00:11:00.440 --> 00:11:01.960]  當然他現在回到天家
[00:11:01.960 --> 00:11:04.200]  這個牧師當時教導我們
[00:11:04.200 --> 00:11:06.000]  他說如果你去做宣教時
[00:11:06.000 --> 00:11:07.680]  第一件事很重要的
[00:11:07.680 --> 00:11:09.400]  去到任何地方
[00:11:09.400 --> 00:11:10.520]  一開始侍奉
[00:11:10.520 --> 00:11:12.400]  你就一定要找一個接班人
[00:11:12.400 --> 00:11:13.800]  當時我不太明白
[00:11:13.800 --> 00:11:15.360]  就是說我自己都未坐暖
[00:11:15.360 --> 00:11:16.520]  都未知什麼事
[00:11:16.520 --> 00:11:17.800]  怎樣去找接班人呢?
[00:11:17.800 --> 00:11:18.920]  接著他就說
[00:11:18.920 --> 00:11:21.160]  他說因為你去做宣教時
[00:11:21.160 --> 00:11:22.920]  你絕對不知道自己
[00:11:22.920 --> 00:11:24.560]  可以在那個地方有多久
[00:11:24.560 --> 00:11:26.520]  甚至可能四年你就要走
[00:11:26.520 --> 00:11:27.800]  所以你四年之內
[00:11:27.800 --> 00:11:29.360]  你不去找一個接班人
[00:11:29.360 --> 00:11:32.480]  一走了之後 這個侍工就化為烏有
[00:11:32.480 --> 00:11:34.480]  所以換言之當我一開始侍奉的時候
[00:11:34.480 --> 00:11:36.720]  就必須要找一個人去準備
[00:11:36.720 --> 00:11:39.800]  去承接有一天我要離開這個侍奉
[00:11:39.800 --> 00:11:41.920]  所以耶穌基督就給我們一個榜樣
[00:11:41.920 --> 00:11:43.040]  這個榜樣就是說
[00:11:43.040 --> 00:11:45.240]  耶穌基督自己來到這個世界上
[00:11:45.240 --> 00:11:47.760]  他都開始找接班人
[00:11:47.760 --> 00:11:51.000]  當然這個接班人有很多的軟弱
[00:11:51.000 --> 00:11:54.400]  西門彼得曾經三次不認主
[00:11:54.400 --> 00:11:56.200]  並不是一個敬人
[00:11:56.200 --> 00:11:58.880]  同樣約翰也不是一個敬人
[00:11:58.880 --> 00:12:00.920]  約翰也是一個脾氣暴躁的人
[00:12:00.920 --> 00:12:03.440]  因為他的綽號就是雷子
[00:12:03.440 --> 00:12:05.040]  就是Son of Thunder
[00:12:05.040 --> 00:12:06.920]  他是一個脾氣暴躁的人
[00:12:06.920 --> 00:12:08.200]  你是不是雷子?
[00:12:08.200 --> 00:12:10.360]  Son of Thunder
[00:12:10.360 --> 00:12:11.680]  為什麼我們說他是雷子呢?
[00:12:11.680 --> 00:12:14.880]  因為他試過有一次和耶穌去一個城市
[00:12:14.880 --> 00:12:15.880]  去一個鄉鎮
[00:12:15.880 --> 00:12:18.240]  結果這個鄉鎮不歡迎耶穌
[00:12:18.240 --> 00:12:19.920]  不歡迎耶穌等於我拍門去你家
[00:12:19.920 --> 00:12:20.680]  你不開門
[00:12:20.680 --> 00:12:21.480]  你明白我的意思嗎?
[00:12:21.480 --> 00:12:22.120]  不開門
[00:12:22.120 --> 00:12:23.440]  於是這個雷子說什麼呢?
[00:12:23.440 --> 00:12:24.280]  這個雷子和耶穌說
[00:12:24.280 --> 00:12:26.240]  耶穌說他們不歡迎我
[00:12:26.240 --> 00:12:27.080]  不如去祈禱
[00:12:27.080 --> 00:12:30.000]  叫天上放一把火燒了他們
[00:12:30.000 --> 00:12:32.080]  你說他有多暴躁
[00:12:32.080 --> 00:12:33.960]  聽完之後
[00:12:33.960 --> 00:12:36.840]  耶穌選人並不是一個完美的人
[00:12:36.840 --> 00:12:38.400]  但耶穌卻選了他
[00:12:38.400 --> 00:12:40.360]  能夠成為他自己的門徒
[00:12:40.360 --> 00:12:42.360]  所以耶穌的傳承讓我們看到
[00:12:42.360 --> 00:12:43.880]  將來我們選擇的人
[00:12:43.880 --> 00:12:45.280]  未必是一個完美的人
[00:12:45.280 --> 00:12:49.080]  但我們仍然希望按照上帝給他的使命
[00:12:49.080 --> 00:12:51.280]  繼續去承接我們的工作
[00:12:51.280 --> 00:12:51.880]  第二
[00:12:51.880 --> 00:12:55.640]  我們看到耶穌基督是很懂得去依靠
[00:12:55.640 --> 00:12:56.600]  什麼意思呢?
[00:12:56.600 --> 00:12:59.480]  如果由二十一節一直到三十五節
[00:12:59.480 --> 00:13:01.480]  我們發覺耶穌真的很忙
[00:13:01.480 --> 00:13:03.000]  他治完病又趕鬼
[00:13:03.000 --> 00:13:04.760]  治完病又趕鬼
[00:13:04.760 --> 00:13:06.880]  有很多很多的事情
[00:13:06.880 --> 00:13:08.880]  一個約會接著一個約會
[00:13:08.880 --> 00:13:10.280]  一個約會接著一個約會
[00:13:10.280 --> 00:13:11.080]  剛才我說過
[00:13:11.080 --> 00:13:12.240]  他是走路的
[00:13:12.240 --> 00:13:14.320]  我們不知道他是走路還是走路
[00:13:14.320 --> 00:13:14.920]  我不知道
[00:13:14.920 --> 00:13:16.840]  但他是不斷走不斷走
[00:13:16.840 --> 00:13:19.120]  不斷侍奉不斷侍奉
[00:13:19.120 --> 00:13:20.400]  在當中《一大傳聖經》
[00:13:20.400 --> 00:13:23.320]  有很多時間上的關係的描述
[00:13:23.320 --> 00:13:24.160]  在安息日
[00:13:24.160 --> 00:13:27.240]  然後第二十九節就說他一出會堂
[00:13:27.240 --> 00:13:28.400]  然後去到三十二節
[00:13:28.400 --> 00:13:30.480]  天晚日落的時候
[00:13:30.480 --> 00:13:31.840]  然後去到第三十五節
[00:13:31.840 --> 00:13:33.440]  他是次日早晨
[00:13:33.440 --> 00:13:34.720]  天還未亮的時候
[00:13:34.720 --> 00:13:37.000]  你會發覺有很多的時間的描述
[00:13:37.000 --> 00:13:37.640]  換言之
[00:13:37.640 --> 00:13:39.040]  耶穌的時間表
[00:13:39.040 --> 00:13:40.080]  一個接著一個
[00:13:40.080 --> 00:13:40.960]  一個接著一個
[00:13:40.960 --> 00:13:41.760]  天都還未亮
[00:13:41.760 --> 00:13:42.600]  他就要起床了
[00:13:42.600 --> 00:13:43.680]  他就要工作了
[00:13:43.680 --> 00:13:44.520]  但我們發覺
[00:13:44.520 --> 00:13:46.880]  去到這麼忙碌的裡面
[00:13:46.880 --> 00:13:48.400]  去到第三十五節
[00:13:48.400 --> 00:13:49.200]  很有趣
[00:13:49.200 --> 00:13:49.920]  三十五節
[00:13:49.920 --> 00:13:51.440]  我們讀讀三十五節
[00:13:51.440 --> 00:13:52.360]  準備
[00:13:52.360 --> 00:13:53.360]  一二三
[00:13:53.360 --> 00:13:54.880]  次日早晨
[00:13:54.880 --> 00:13:56.720]  天還未亮的時候
[00:13:56.720 --> 00:13:57.920]  耶穌起來
[00:13:57.920 --> 00:13:59.800]  到曠野地方去
[00:13:59.800 --> 00:14:02.760]  在那裡禱告
[00:14:02.760 --> 00:14:04.120]  弟兄姊妹
[00:14:04.120 --> 00:14:05.320]  耶穌
[00:14:05.320 --> 00:14:05.880]  他說
[00:14:05.880 --> 00:14:07.040]  第二天早上
[00:14:07.040 --> 00:14:08.440]  天都還未亮
[00:14:08.440 --> 00:14:09.840]  就好像那些人拍螞蟻床
[00:14:09.840 --> 00:14:10.880]  天都還未亮
