
[00:00:00.000 --> 00:00:01.840]  各位聽眾姐妹,早安!
[00:02:46.440 --> 00:02:48.320]  幸好上帝沒有這麼吩咐我
[00:02:48.320 --> 00:02:49.600]  娶了什麼老婆呢?
[00:02:49.600 --> 00:02:51.400]  娶了一個淫婦為妻
[00:02:51.400 --> 00:02:52.600]  真的可怕了
[00:02:52.600 --> 00:02:55.360]  所以就生了孩子
[00:02:55.360 --> 00:02:56.440]  生了兩個兒子
[00:02:56.440 --> 00:02:57.480]  這兩個兒子
[00:02:57.480 --> 00:02:59.920]  生出來之後樣子都不像自己
[00:02:59.920 --> 00:03:01.240]  是不是很可怕呢?
[00:03:01.240 --> 00:03:04.640]  於是他就編了一個非我民的名字
[00:03:04.640 --> 00:03:05.880]  這個不蒙愛
[00:03:05.880 --> 00:03:10.480]  這些名字的含義都像是趕他出門似的
[00:03:10.480 --> 00:03:12.840]  那時候也挺難受的
[00:03:12.840 --> 00:03:14.480]  那些人走來走去可能很多
[00:03:14.480 --> 00:03:16.920]  生了孩子完全跟你不一樣
[00:03:16.920 --> 00:03:19.240]  於是趕他出門也好
[00:03:19.240 --> 00:03:20.360]  都是非我民
[00:03:20.360 --> 00:03:23.360]  但是上帝還有一個更難以接受的
[00:03:23.360 --> 00:03:24.360]  對我們今天來說
[00:03:24.360 --> 00:03:26.280]  或者當天也很難接受的
[00:03:26.280 --> 00:03:28.040]  就是上帝還要吩咐多一次
[00:03:28.040 --> 00:03:29.640]  河西亞先知做多一件事
[00:03:29.640 --> 00:03:31.600]  那件事就很可怕了
[00:03:31.600 --> 00:03:33.240]  就是再愛這個淫婦
[00:03:33.240 --> 00:03:35.360]  收納她的兒子
[00:03:35.360 --> 00:03:37.800]  幸好上帝沒有叫我這麼做
[00:03:37.800 --> 00:03:38.680]  不過我也不怕
[00:03:38.680 --> 00:03:39.720]  我老婆是很好的
[00:03:39.720 --> 00:03:44.080]  所以上帝真的很特別地派河西亞先知
[00:03:44.080 --> 00:03:47.040]  所以當天就讀了這段
[00:03:47.040 --> 00:03:49.840]  上帝啟示他就寫了這段經文
[00:03:49.840 --> 00:03:52.080]  「本來不是我民的,就要稱為愛子民」
[00:03:52.080 --> 00:03:54.960]  「本來不是蒙愛的,就要稱為蒙愛的」
[00:03:54.960 --> 00:03:58.680]  「從前在什麼地方對他們說你們不是我子民」
[00:03:58.680 --> 00:04:02.440]  「將來就在那裡稱他為永生神的兒子」
[00:04:02.440 --> 00:04:03.760]  就是收納他們
[00:04:03.760 --> 00:04:05.160]  只要他們回轉
[00:04:05.160 --> 00:04:08.600]  不過本來他們是阿伯拉罕的後裔
[00:04:08.600 --> 00:04:09.600]  是上帝的子民
[00:04:09.600 --> 00:04:11.000]  但是他們拒絕上帝
[00:04:11.000 --> 00:04:12.200]  上帝又沒有監禁他們
[00:04:12.200 --> 00:04:13.840]  你不是我子民,你不要
[00:04:13.840 --> 00:04:15.720]  上帝守約,私持愛
[00:04:15.720 --> 00:04:17.560]  但是我們不守的,我們不愛
[00:04:17.560 --> 00:04:19.080]  所以上帝又沒有監禁你
[00:04:19.080 --> 00:04:20.880]  但是上帝打開大門
[00:04:20.880 --> 00:04:21.680]  這段聖經就提到
[00:04:21.680 --> 00:04:23.040]  你願意回轉
[00:04:23.040 --> 00:04:25.080]  就是那個淫婦願意回轉
[00:04:25.080 --> 00:04:26.080]  帶著孩子回來
[00:04:26.080 --> 00:04:27.160]  OK,明白
[00:04:27.160 --> 00:04:30.400]  河西亞先知就用他的生命行為裡面
[00:04:30.400 --> 00:04:31.560]  去彰顯了這個
[00:04:31.560 --> 00:04:32.840]  他們本來都不明白的道理
[00:04:32.840 --> 00:04:34.360]  可能是在北角年代
[00:04:34.360 --> 00:04:37.600]  就是亡國之前的年代
[00:04:37.600 --> 00:04:38.840]  他告訴他們的
[00:04:38.840 --> 00:04:39.600]  收不收到
[00:04:39.600 --> 00:04:42.280]  於是今天保羅引用了
[00:04:42.280 --> 00:04:44.640]  就再超越了那個含義
[00:04:44.640 --> 00:04:45.560]  超越了什麼呢?
[00:04:45.560 --> 00:04:47.000]  外邦人都可以得救
[00:04:47.000 --> 00:04:49.200]  本來不是神子民的都可以得救
[00:04:49.200 --> 00:04:52.000]  這個根本就是一路上帝的心意
[00:04:52.000 --> 00:04:54.080]  不過以色列人不明白
[00:04:54.080 --> 00:04:55.720]  當日創世紀十二
[00:04:55.720 --> 00:04:57.240]  將上帝呼召阿巴拉罕
[00:04:57.240 --> 00:04:58.080]  已經說到什麼?
[00:04:58.080 --> 00:05:00.120]  萬國都要因你得福
[00:05:00.120 --> 00:05:02.480]  其實本來就是想萬國都得福
[00:05:02.480 --> 00:05:04.120]  不過慢慢以色列人
[00:05:04.120 --> 00:05:05.440]  只想著自己救
[00:05:05.440 --> 00:05:07.040]  不用傳統給其他人
[00:05:07.040 --> 00:05:08.800]  我們自己做上帝子民就夠了
[00:05:08.800 --> 00:05:11.680]  為什麼招惹那麼多外人來做什麼?
[00:05:11.680 --> 00:05:12.680]  我們教會都坐滿了
[00:05:12.680 --> 00:05:14.000]  不要其他人來
[00:05:14.000 --> 00:05:17.200]  於是他們慢慢失去了
[00:05:17.200 --> 00:05:18.840]  上帝本來給他們的心意
[00:05:18.840 --> 00:05:21.480]  今天新約聖經同樣更清楚告訴我們
[00:05:21.480 --> 00:05:23.080]  我們如何能夠做神的子民
[00:05:23.080 --> 00:05:24.080]  做神的兒女
[00:05:24.080 --> 00:05:25.920]  凡接待主耶穌的
[00:05:25.920 --> 00:05:27.600]  就是信他名的人
[00:05:27.600 --> 00:05:29.600]  他就要賜他們權柄
[00:05:29.600 --> 00:05:30.720]  做神的兒女
[00:05:30.720 --> 00:05:33.040]  我們每一個願意接受神的人
[00:05:33.040 --> 00:05:35.040]  接受主耶穌做救主的人
[00:05:35.040 --> 00:05:36.360]  就成為神的兒女
[00:05:36.360 --> 00:05:39.040]  這個先人一路天父的心意
[00:05:39.040 --> 00:05:40.920]  本來不是的
[00:05:40.920 --> 00:05:42.600]  有時候可能他們最初
[00:05:42.600 --> 00:05:44.320]  都不是想著追求上帝
[00:05:44.320 --> 00:05:46.200]  或者本來都不認識神
[00:05:46.200 --> 00:05:49.200]  但是成為了神的子民
[00:05:49.200 --> 00:05:50.520]  我今天想說明
[00:05:50.520 --> 00:05:51.720]  我自己見證也是
[00:05:51.720 --> 00:05:54.080]  我自己最初都不是想著
[00:05:54.080 --> 00:05:55.840]  最初回教會
[00:05:55.840 --> 00:05:57.120]  總有不同的軟弱缺陷
[00:05:57.120 --> 00:05:59.360]  動機有時候都不正確不純正的
[00:05:59.360 --> 00:06:01.160]  我剛剛回教會的時候
[00:06:01.160 --> 00:06:02.280]  其實當年是這樣的
[00:06:02.280 --> 00:06:03.320]  我回教會
[00:06:03.320 --> 00:06:05.880]  我小時候經常夢想
[00:06:05.880 --> 00:06:07.560]  從世界盃來這裡看
[00:06:07.560 --> 00:06:10.320]  我夢想成為一個足球員
[00:06:10.320 --> 00:06:13.720]  我在想我是香港的匹根鮑娃
[00:06:13.720 --> 00:06:14.920]  還是香港的高佬夫
[00:06:14.920 --> 00:06:16.280]  只是在想而已
[00:06:16.280 --> 00:06:18.520]  但是我慢慢的美夢破碎
[00:06:18.520 --> 00:06:19.280]  為什麼呢?
[00:06:19.280 --> 00:06:20.400]  因為發覺
[00:06:20.400 --> 00:06:22.120]  我被人改了一個綽號
[00:06:22.120 --> 00:06:24.120]  有時候我不明白這個綽號
[00:06:24.120 --> 00:06:25.240]  波屎
[00:06:25.240 --> 00:06:26.480]  我沒有請你吃東西
[00:06:26.480 --> 00:06:28.280]  經常叫我做波屎
[00:06:28.280 --> 00:06:29.280]  直到有一次
[00:06:29.280 --> 00:06:30.880]  猜選人
[00:06:30.880 --> 00:06:32.400]  猜完之後
[00:06:32.400 --> 00:06:33.520]  波屎是你的
[00:06:33.520 --> 00:06:35.760]  我突然間明白了
[00:06:35.760 --> 00:06:37.080]  我美夢破碎
[00:06:37.080 --> 00:06:39.040]  原來我的波屎是這個意思
[00:06:39.040 --> 00:06:40.880]  因為波比較相似
[00:06:40.880 --> 00:06:43.320]  所以我做了波屎
[00:06:43.320 --> 00:06:45.040]  於是我美夢破碎了
[00:06:45.040 --> 00:06:46.680]  直到我回教會的時候
[00:06:46.680 --> 00:06:47.800]  才改變
[00:06:47.800 --> 00:06:49.600]  令我重現希望
[00:06:49.600 --> 00:06:50.640]  因為我回教會的時候
[00:06:50.640 --> 00:06:54.120]  灣仔堂有個操場在下面
[00:06:54.120 --> 00:06:57.960]  那時候灣仔堂足球運動非常興盛
[00:06:57.960 --> 00:06:58.880]  每次團體結束後
[00:06:58.880 --> 00:07:00.880]  就有大量青年人在這裡踢球
[00:07:00.880 --> 00:07:03.440]  踢香港之寶
[00:07:03.440 --> 00:07:04.720]  西瓜球
[00:07:04.720 --> 00:07:05.760]  為什麼呢?
[00:07:05.760 --> 00:07:07.560]  因為我其實是怕球的
[00:07:07.560 --> 00:07:09.800]  真的有球撞過來
[00:07:09.800 --> 00:07:10.600]  我會很害怕
[00:07:10.600 --> 00:07:11.680]  但西瓜球不同
[00:07:11.680 --> 00:07:12.880]  撞過來就沒事
[00:07:12.880 --> 00:07:14.040]  有時候踢西瓜球
[00:07:14.040 --> 00:07:14.760]  靈示什麼呢?
[00:07:14.760 --> 00:07:16.680]  如果不是四處有西瓜球
[00:07:16.680 --> 00:07:17.400]  就有人跟你踢
[00:07:17.400 --> 00:07:19.200]  而且最重要的是什麼呢?
[00:07:19.200 --> 00:07:20.640]  我回到灣仔堂
[00:07:20.640 --> 00:07:22.240]  團體結束後
[00:07:22.240 --> 00:07:25.240]  每個人都爭著叫我進他們的隊伍
[00:07:25.240 --> 00:07:28.240]  我從來沒有感覺過這麼受歡迎
[00:07:28.240 --> 00:07:30.240]  所以我發現
[00:07:30.240 --> 00:07:31.960]  最開始的時候
[00:07:31.960 --> 00:07:33.360]  動機不是很正確
[00:07:33.360 --> 00:07:34.280]  尤其是什麼呢?
[00:07:34.280 --> 00:07:35.240]  聽著聽著
[00:07:35.240 --> 00:07:36.560]  都浸了一點
[00:07:36.560 --> 00:07:38.760]  後來我當然不是為了足球
[00:07:38.760 --> 00:07:40.360]  接著就可以回轉
[00:07:40.360 --> 00:07:41.760]  本來不是神的子民
[00:07:41.760 --> 00:07:43.160]  慢慢成為神的子民
[00:07:43.160 --> 00:07:45.200]  神慈情愛護所牽引我們
[00:07:45.200 --> 00:07:47.040]  使我們本來不蒙愛
[00:07:47.040 --> 00:07:48.160]  現在也蒙愛
[00:07:48.160 --> 00:07:49.000]  多說一件事
[00:07:49.000 --> 00:07:50.120]  剛剛發生的
[00:07:50.120 --> 00:07:51.040]  剛剛接觸的
[00:07:51.040 --> 00:07:52.240]  有一位弟兄
[00:07:52.240 --> 00:07:53.880]  我剛剛跟他主持完安息禮拜
[00:07:53.880 --> 00:07:54.800]  叫蔡厚正弟兄
[00:07:54.800 --> 00:07:57.240]  我在東區醫院認識他的
[00:07:57.240 --> 00:07:58.120]  他怎麼信主呢?
[00:07:58.120 --> 00:08:00.000]  本來他說他在國內成長
[00:08:00.000 --> 00:08:01.200]  偷渡來香港
[00:08:01.200 --> 00:08:03.480]  本來受教育的時候是無神教育的
[00:08:03.480 --> 00:08:05.440]  也覺得靠自己
[00:08:05.440 --> 00:08:07.720]  因為他游泳來是靠自己的
[00:08:07.720 --> 00:08:09.080]  但是為什麼後來會信主呢?
[00:08:09.080 --> 00:08:11.080]  原來他女兒先信主
[00:08:11.080 --> 00:08:13.080]  但是他女兒信主之後
[00:08:13.080 --> 00:08:14.280]  又沒有回教會
[00:08:14.280 --> 00:08:15.880]  就是出去工作
[00:08:15.880 --> 00:08:18.000]  後來他還搬離開了家裡
[00:08:18.000 --> 00:08:19.480]  結了婚就離開了家裡
[00:08:19.480 --> 00:08:21.280]  但是他有一件事
[00:08:21.280 --> 00:08:23.600]  女兒遺留給了爸爸
[00:08:23.600 --> 00:08:24.280]  是什麼呢?
[00:08:24.280 --> 00:08:27.360]  因為他搬家沒有改地址
[00:08:27.360 --> 00:08:28.000]  為什麼呢?
[00:08:28.000 --> 00:08:30.000]  很多時候我都收到羅牧師的東西
[00:08:30.000 --> 00:08:32.600]  為什麼不改地址呢?
[00:08:32.600 --> 00:08:33.400]  每個人都不改地址
[00:08:33.400 --> 00:08:34.880]  於是他收到一個什麼呢?
[00:08:34.880 --> 00:08:36.760]  就是《中信》月刊
[00:08:36.760 --> 00:08:38.080]  《中信》你也有看
[00:08:38.080 --> 00:08:40.840]  原來他女兒搬家十幾年
[00:08:40.840 --> 00:08:43.120]  他都沒有刪除地址
[00:08:43.120 --> 00:08:45.120]  現在《中信》寄了給他十幾年
[00:08:45.120 --> 00:08:47.600]  而且他爸爸全部都看了
[00:08:47.600 --> 00:08:48.720]  看完之後
[00:08:48.720 --> 00:08:50.000]  他慢慢看著看著
[00:08:50.000 --> 00:08:51.080]  他等著信
[00:08:51.080 --> 00:08:54.520]  直到他去東區醫院院務探的時候
[00:08:54.520 --> 00:08:56.080]  我想著信很久了
[00:08:56.080 --> 00:08:57.240]  你來到最好
[00:08:57.240 --> 00:08:58.720]  於是跟著耶穌
[00:08:58.720 --> 00:08:59.920]  我又幫他洗禮
[00:08:59.920 --> 00:09:01.440]  我問他信仰的時候
[00:09:01.440 --> 00:09:03.960]  問信得全部是《中信》
[00:09:03.960 --> 00:09:05.880]  很《中信》的風格
[00:09:05.880 --> 00:09:07.480]  我不懂得延傳
[00:09:07.480 --> 00:09:09.480]  不過總之感受都是《中信》
[00:09:09.480 --> 00:09:11.280]  所以神的心意真是奇妙
[00:09:11.280 --> 00:09:12.040]  而且
[00:09:12.040 --> 00:09:13.240]  不僅如此
[00:09:13.240 --> 00:09:15.600]  他女兒本來信了主沒有回教會
[00:09:15.600 --> 00:09:16.560]  自此之後
[00:09:16.560 --> 00:09:18.240]  她也回教會了
[00:09:18.240 --> 00:09:20.360]  她離開了神
[00:09:20.360 --> 00:09:21.520]  神又帶回她
[00:09:21.520 --> 00:09:24.240]  神透過她
[00:09:24.240 --> 00:09:25.120]  將方案帶給了爸爸
[00:09:25.120 --> 00:09:26.040]  其實是爸爸
[00:09:26.040 --> 00:09:27.400]  神又透過她
[00:09:27.400 --> 00:09:28.720]  將方案帶回給他
[00:09:28.720 --> 00:09:29.320]  明白嗎?
[00:09:29.320 --> 00:09:30.480]  現在我介紹她回去
[00:09:30.480 --> 00:09:31.280]  因為住沙田
[00:09:31.280 --> 00:09:33.320]  介紹她回家樓下那一間
[00:09:33.320 --> 00:09:35.320]  已經連接起來了
[00:09:35.320 --> 00:09:36.440]  求神也幫助我們
[00:09:36.440 --> 00:09:37.680]  本來不是她指紋的
[00:09:37.680 --> 00:09:38.280]  神不是她指紋
[00:09:38.280 --> 00:09:39.160]  有她的心意
[00:09:39.160 --> 00:09:39.920]  第二段
[00:09:39.920 --> 00:09:41.960]  大段引用《舊約聖經》的廣告
[00:09:41.960 --> 00:09:43.160]  「以塞雅先知」
[00:09:43.160 --> 00:09:46.040]  這裡有兩段經文同一個含義
[00:09:46.040 --> 00:09:47.800]  「以色列人雖然多如海沙
[00:09:47.800 --> 00:09:51.080]  得救的不過是剩下的餘數
[00:09:51.080 --> 00:09:53.000]  因為主要在地上施行他的話
[00:09:53.000 --> 00:09:54.200]  叫他的話盛傳
[00:09:54.200 --> 00:09:56.000]  速速完結
[00:09:56.000 --> 00:09:58.600]  猶如以塞雅先知先前說過
[00:09:58.600 --> 00:09:59.920]  若不是萬軍之搖
[00:09:59.920 --> 00:10:01.160]  給我們存留餘種
[00:10:01.160 --> 00:10:04.080]  我們早已像所多瑪俄摩拉的養子了」
[00:10:04.080 --> 00:10:06.840]  所多瑪俄摩拉的養子是什麼?
[00:10:06.840 --> 00:10:07.640]  死光了
[00:10:07.640 --> 00:10:08.640]  全部沒有剩下
[00:10:08.640 --> 00:10:10.200]  但是神的心意
[00:10:10.200 --> 00:10:12.240]  無論如何我們存留餘種
[00:10:12.240 --> 00:10:14.200]  餘種很少
[00:10:14.200 --> 00:10:15.600]  其實耶穌也說過
[00:10:15.600 --> 00:10:17.400]  我們能夠跟隨主信主
[00:10:17.400 --> 00:10:19.520]  不是主不想萬人得救
[00:10:19.520 --> 00:10:20.720]  主的心意是萬人得救
[00:10:20.720 --> 00:10:22.520]  不過我們不一定每個人都選擇
[00:10:22.520 --> 00:10:24.720]  我們不一定每個人都選擇跟隨祂
[00:10:24.720 --> 00:10:27.920]  其實我們走進的門是什麼門?
[00:10:27.920 --> 00:10:29.200]  閘門
[00:10:29.200 --> 00:10:30.040]  進的路是什麼?
[00:10:30.040 --> 00:10:30.880]  走的路是什麼?
[00:10:30.880 --> 00:10:31.960]  是閘路
[00:10:31.960 --> 00:10:34.640]  所以走進的人一向都是少的
[00:10:34.640 --> 00:10:35.680]  耶穌早就說了
[00:10:35.680 --> 00:10:37.440]  不是每個人都選擇跟隨
[00:10:37.440 --> 00:10:39.720]  但是神的心意是萬人得救
[00:10:39.720 --> 00:10:40.920]  但是話說回來
[00:10:40.920 --> 00:10:42.200]  餘種有時候也不少
[00:10:42.200 --> 00:10:44.240]  因為人數海沙這麼多
[00:10:44.240 --> 00:10:46.800]  所以整合起來也很厲害
[00:10:46.800 --> 00:10:49.000]  是否能夠收到我的感覺?
[00:10:49.000 --> 00:10:50.200]  雖然是餘種
[00:10:50.200 --> 00:10:52.040]  但是餘數也很多
[00:10:52.040 --> 00:10:53.960]  餘數數量也不少
[00:10:53.960 --> 00:10:56.960]  近年教會也有心裡很難過的
[00:10:56.960 --> 00:10:59.480]  就是覺得青少年流失
[00:10:59.480 --> 00:11:01.760]  但是我想說神是會存留餘種的
[00:11:01.760 --> 00:11:03.680]  近年教會也留意一件事情
[00:11:03.680 --> 00:11:05.800]  就是國內教會越來越收緊
[00:11:05.800 --> 00:11:07.960]  這樣搞下去我們還不能安靜
[00:11:07.960 --> 00:11:09.000]  這樣壓迫的話
[00:11:09.000 --> 00:11:09.920]  會全部死掉的
[00:11:09.920 --> 00:11:12.040]  我說神有祂自己的心意
[00:11:12.040 --> 00:11:13.960]  要承傳祂的話
[00:11:13.960 --> 00:11:15.680]  而且要速速地完結
[00:11:15.680 --> 00:11:17.200]  就是要很快地承傳
[00:11:17.200 --> 00:11:19.760]  神的話語是不能夠改變的
[00:11:19.760 --> 00:11:21.400]  而且是要承傳
[00:11:21.400 --> 00:11:23.000]  我說等於什麼意思呢?
[00:11:23.000 --> 00:11:25.960]  國內教會其實還沒有試過的
[00:11:25.960 --> 00:11:27.440]  現在是不是艱難呢?
[00:11:27.440 --> 00:11:28.040]  現在是艱難的
[00:11:28.040 --> 00:11:30.040]  幾年前開始說拆十字架
[00:11:30.040 --> 00:11:33.400]  接著又說不讓青年人去開營會
[00:11:33.400 --> 00:11:34.680]  離開教會活動
[00:11:34.680 --> 00:11:35.360]  不准的
[00:11:35.360 --> 00:11:37.600]  接著近年又聽到新風聲
[00:11:37.600 --> 00:11:39.720]  說不准開兒童主義學
[00:11:39.720 --> 00:11:41.080]  覺得越來越收窄
[00:11:41.080 --> 00:11:41.720]  你覺不覺得?
[00:11:41.720 --> 00:11:43.040]  但是神在地上
[00:11:43.040 --> 00:11:44.160]  要承受祂的話
[00:11:44.160 --> 00:11:45.120]  速速地完結
[00:11:45.120 --> 00:11:46.480]  剩下餘種
[00:11:46.480 --> 00:11:50.320]  不過數量也可以很多的
[00:11:50.320 --> 00:11:51.720]  我想說什麼意思呢?
[00:11:51.720 --> 00:11:54.040]  其實我們中國教會不是沒經歷過的
[00:11:54.040 --> 00:11:58.600]  中國教會有十年的時間
[00:11:58.600 --> 00:12:01.400]  是一間都在地上不存在的
[00:12:01.400 --> 00:12:02.960]  十年這麼久
[00:12:02.960 --> 00:12:04.040]  一間都不存在
[00:12:04.040 --> 00:12:05.080]  不存在變成什麼呢?
[00:12:05.080 --> 00:12:07.000]  變成了貨倉
[00:12:07.000 --> 00:12:08.800]  幼稚園
[00:12:08.800 --> 00:12:10.080]  變成了工廠
[00:12:10.080 --> 00:12:11.480]  全部改了
[00:12:11.480 --> 00:12:14.720]  後來才開放做教會的
[00:12:14.720 --> 00:12:17.120]  十年時間一間都不存在
[00:12:17.120 --> 00:12:18.120]  是不是死光了呢?
[00:12:18.120 --> 00:12:19.400]  索多瑪、俄摩拉
[00:12:19.400 --> 00:12:21.120]  神有祂自己獨特的心意
[00:12:21.120 --> 00:12:24.240]  還沒關門之前的教會
[00:12:24.240 --> 00:12:26.320]  中國教會做統計的時候
[00:12:26.320 --> 00:12:27.400]  估計有多少人
[00:12:27.400 --> 00:12:29.480]  基督徒數目
[00:12:29.480 --> 00:12:31.880]  有百多萬
[00:12:31.880 --> 00:12:33.320]  關門之後
[00:12:33.320 --> 00:12:34.880]  再開放幾年
[00:12:34.880 --> 00:12:35.640]  再做統計
[00:12:35.640 --> 00:12:38.080]  你猜猜有多少人呢?
[00:12:38.080 --> 00:12:39.360]  一千多萬
[00:12:39.360 --> 00:12:40.920]  人們都不知道從哪裡來的
[00:12:40.920 --> 00:12:42.160]  明明關閉了教會
[00:12:42.160 --> 00:12:43.320]  又關閉了
[00:12:43.320 --> 00:12:46.400]  當然要開放幾年再做統計
[00:12:46.400 --> 00:12:49.280]  現在說統計不同
[00:12:49.280 --> 00:12:50.960]  有些說三千至六千萬
[00:12:50.960 --> 00:12:54.280]  但我覺得最神奇的是那段時間
[00:12:54.280 --> 00:12:55.840]  那是謎
[00:12:55.840 --> 00:12:57.680]  為什麼突然多了這麼多要求
[00:12:57.680 --> 00:12:59.040]  明明沒有教會開放
[00:12:59.040 --> 00:13:00.480]  但是神的心意
[00:13:00.480 --> 00:13:01.960]  留下餘種有祂的心意
[00:13:01.960 --> 00:13:03.040]  今天也是
[00:13:03.040 --> 00:13:05.240]  上帝有祂自己的心意
[00:13:05.240 --> 00:13:07.040]  祂要承傳祂的話
[00:13:07.040 --> 00:13:08.560]  會為我們留下餘種
[00:13:08.560 --> 00:13:10.000]  今天我們努力做一件事
[00:13:10.000 --> 00:13:13.080]  將福音的種子放在我們子女兒孫的心裡面
[00:13:13.080 --> 00:13:15.360]  神在當中會動功
[00:13:15.360 --> 00:13:16.120]  會救我們
[00:13:16.120 --> 00:13:17.280]  雖然餘數
[00:13:17.280 --> 00:13:19.760]  餘數都多於海沙的餘數
[00:13:19.760 --> 00:13:22.440]  所以我們努力做好我們今天能夠做的工作
[00:13:22.440 --> 00:13:26.320]  將福音的種子努力地放在我們子女兒孫的心裡面
[00:13:26.320 --> 00:13:27.840]  我們知道
[00:13:27.840 --> 00:13:31.240]  我們並不會很像索摩拉和俄摩拉
[00:13:31.240 --> 00:13:33.520]  餘數都可以很多
[00:13:33.520 --> 00:13:34.920]  求神保守我們
