
[00:00:00.000 --> 00:00:02.000]  各位頂智媒,平安!
[00:07:08.000 --> 00:07:10.000]  不要說是錯的
[00:07:10.000 --> 00:07:15.000]  只不過他們是回歷史和原文的傳統而已
[00:07:15.000 --> 00:07:17.000]  無論怎樣都好
[00:07:17.000 --> 00:07:20.000]  這個信仰告白
[00:07:20.000 --> 00:07:24.000]  並不是由教會的會議裡面產生
[00:07:24.000 --> 00:07:27.000]  而是從洗禮裡面
[00:07:27.000 --> 00:07:29.000]  當一個新的生命
[00:07:29.000 --> 00:07:34.000]  它對主做出的第一個效忠的誓言
[00:07:34.000 --> 00:07:39.000]  也是代表著信徒與基督的聯合
[00:07:39.000 --> 00:07:44.000]  正如羅馬書第六章第三至第五節所說的
[00:07:44.000 --> 00:07:47.000]  我們藉著洗禮歸入死
[00:07:47.000 --> 00:07:49.000]  和他一同埋葬
[00:07:49.000 --> 00:07:51.000]  原是叫我們一舉一動
[00:07:51.000 --> 00:07:54.000]  有新生的樣式
[00:07:54.000 --> 00:07:57.000]  我相信不只是說了就算
[00:07:57.000 --> 00:07:58.000]  其實大家有沒有想過
[00:07:58.000 --> 00:07:59.000]  當你說的時候
[00:07:59.000 --> 00:08:03.000]  其實是有代價的
[00:08:03.000 --> 00:08:05.000]  今天我們講信耶穌
[00:08:05.000 --> 00:08:08.000]  講得好像很輕鬆很簡單
[00:08:08.000 --> 00:08:09.000]  但是有沒有想過
[00:08:09.000 --> 00:08:13.000]  早期基督徒當他要說這句話的時候
[00:08:13.000 --> 00:08:15.000]  其實他是要預備
[00:08:15.000 --> 00:08:21.000]  他會走向獅子坑的呢
[00:08:21.000 --> 00:08:23.000]  因為當時的羅馬公民
[00:08:23.000 --> 00:08:26.000]  他們是需要效忠羅馬皇帝
[00:08:26.000 --> 00:08:29.000]  稱凱撒先是主的
[00:08:29.000 --> 00:08:31.000]  而基督徒他們見稱
[00:08:31.000 --> 00:08:34.000]  耶穌是主的時候
[00:08:34.000 --> 00:08:37.000]  是有什麼問題呢
[00:08:37.000 --> 00:08:39.000]  特別是你在受洗的時候
[00:08:39.000 --> 00:08:41.000]  要公開來宣告
[00:08:41.000 --> 00:08:44.000]  我信我主耶穌基督
[00:08:44.000 --> 00:08:50.000]  這個很明顯是對羅馬皇帝的冒犯
[00:08:50.000 --> 00:08:52.000]  這個時候
[00:08:52.000 --> 00:08:55.000]  他們的心裡面一定要準備好
[00:08:55.000 --> 00:08:58.000]  他們會因此而失去一切
[00:08:58.000 --> 00:09:01.000]  當然是包括他們的生命
[00:09:01.000 --> 00:09:03.000]  特別是那些
[00:09:03.000 --> 00:09:07.000]  改信基督的猶太人
[00:09:07.000 --> 00:09:08.000]  他們更加會
[00:09:08.000 --> 00:09:11.000]  首先會被認為你是叛教
[00:09:11.000 --> 00:09:14.000]  你們放棄了猶太的信仰
[00:09:14.000 --> 00:09:16.000]  會被趕出會堂
[00:09:16.000 --> 00:09:20.000]  正所謂豬八戒照鏡
[00:09:20.000 --> 00:09:21.000]  兩面不是人
[00:09:21.000 --> 00:09:24.000]  他們的代價更加大
[00:09:24.000 --> 00:09:25.000]  但是從另一方面來看
[00:09:25.000 --> 00:09:28.000]  當我們每次講我信的時候
[00:09:28.000 --> 00:09:31.000]  我們這個不只是信仰的獨白
[00:09:31.000 --> 00:09:33.000]  當然是與全地
[00:09:33.000 --> 00:09:36.000]  全歷史裡面所有信主的人
[00:09:36.000 --> 00:09:38.000]  一起來發聲
[00:09:38.000 --> 00:09:42.000]  其實是一個信仰的合一的表達
[00:09:42.000 --> 00:09:44.000]  同時也是一份
[00:09:44.000 --> 00:09:51.000]  我們如何有效分辨異端邪說的信仰準則
[00:09:51.000 --> 00:09:57.000]  因為當時在社會裡面流行的異端
[00:09:57.000 --> 00:09:59.000]  大家都知道那個落絲底主義
[00:09:59.000 --> 00:10:01.000]  所以你在《信經》裡面
[00:10:01.000 --> 00:10:05.000]  你會看到講我信耶穌那一段是特別長的
[00:10:05.000 --> 00:10:08.000]  就是來反駁落絲底主義
[00:10:08.000 --> 00:10:16.000]  他們對耶穌的身份的看法
[00:10:16.000 --> 00:10:18.000]  在教會歷史裡面
[00:10:18.000 --> 00:10:21.000]  無數的信徒在不同的文化
[00:10:21.000 --> 00:10:23.000]  語言和時代裡面
[00:10:23.000 --> 00:10:26.000]  一同來宣認我信的內容的時候
[00:10:26.000 --> 00:10:30.000]  這個不只是在維繫信仰的一致性
[00:10:30.000 --> 00:10:37.000]  也是在見證著福音的普世和歷久常新
[00:10:37.000 --> 00:10:40.000]  所以我們今天在洗禮儀式裡面
[00:10:40.000 --> 00:10:42.000]  你可能發覺
[00:10:42.000 --> 00:10:45.000]  與當時的情況可能有些不同
[00:10:45.000 --> 00:10:50.000]  但是它代表的意義其實都是一樣的
[00:10:50.000 --> 00:10:54.000]  既然我信讓我們能夠去連結到歷史
[00:10:54.000 --> 00:10:56.000]  連結到這個群體
[00:10:56.000 --> 00:11:01.000]  那麼它對我們的生命是產生了什麼樣的影響呢
[00:11:01.000 --> 00:11:03.000]  接下來我們會探討一下我信
[00:11:03.000 --> 00:11:06.000]  怎樣能夠使我們從一個熟悉的身份
[00:11:06.000 --> 00:11:09.000]  轉變成為一個屬神的身份
[00:11:09.000 --> 00:11:15.000]  首先我信的我到底是代表誰呢
[00:11:15.000 --> 00:11:18.000]  很明顯我們現在現代的文化裡面
[00:11:18.000 --> 00:11:21.000]  很多人都是以自己的立場來出發
[00:11:21.000 --> 00:11:23.000]  來思考問題
[00:11:23.000 --> 00:11:26.000]  很少會從這個群體裡面出發
[00:11:26.000 --> 00:11:32.000]  但是當你在眾人面前說我信的時候
[00:11:32.000 --> 00:11:38.000]  你不只是代表你自己來分享
[00:11:38.000 --> 00:11:41.000]  你個人的信仰和你的價值觀
[00:11:41.000 --> 00:11:44.000]  而更加是一種生命的轉向
[00:11:44.000 --> 00:11:48.000]  是一種屬靈生命的重新定位
[00:11:48.000 --> 00:11:53.000]  就好像婚姻上面那句「我願意」
[00:11:53.000 --> 00:11:56.000]  好像很簡單說出來三個字
[00:11:56.000 --> 00:11:58.000]  但是對一個新人來說
[00:11:58.000 --> 00:11:59.000]  這對新人來說
[00:11:59.000 --> 00:12:06.000]  他是需要將自己完全地交託給對方
[00:12:06.000 --> 00:12:08.000]  同樣當我們說我信的時候
[00:12:08.000 --> 00:12:11.000]  也是帶來了這種身份的轉化
[00:12:11.000 --> 00:12:17.000]  這個轉化有下列的三個方面
[00:12:17.000 --> 00:12:21.000]  首先就是說我們是屬神的兒女
[00:12:21.000 --> 00:12:23.000]  這是第一種的轉化
[00:12:23.000 --> 00:12:28.000]  因為神將我們從罪惡的合制裡面釋放出來
[00:12:28.000 --> 00:12:30.000]  成為他的兒女
[00:12:30.000 --> 00:12:33.000]  好像彼得前書第二章第九節那裡
[00:12:33.000 --> 00:12:41.000]  「美門是被簡宣的族類,是君尊的祭司,是聖潔的多道,是屬神的子民」
[00:12:41.000 --> 00:12:44.000]  我們不再是屬世漂泊者
[00:12:44.000 --> 00:12:51.000]  而是屬於那位創造我們、拯救我們的主
[00:12:51.000 --> 00:12:58.000]  這種身份的轉化不只是名稱的改變
[00:12:58.000 --> 00:13:01.000]  而是一個關係的建立
[00:13:01.000 --> 00:13:06.000]  我信其實表示我不會再依靠我自己
[00:13:06.000 --> 00:13:10.000]  我願意接受神作為我們生命的主
[00:13:10.000 --> 00:13:12.000]  我們生命的王
[00:13:12.000 --> 00:13:15.000]  所以這個是很重要的
[00:13:15.000 --> 00:13:19.000]  第二點就是屬基督的身體
[00:13:19.000 --> 00:13:22.000]  除了個人和神的關係之外
[00:13:22.000 --> 00:13:27.000]  我信更加是帶領我們進入一個新的群體
[00:13:27.000 --> 00:13:30.000]  這個群體當然是指教會
[00:13:30.000 --> 00:13:34.000]  而教會就是基督的身體
[00:13:34.000 --> 00:13:40.000]  所以我們在裡面是一堂要承接教會對真理的共同責任
[00:13:40.000 --> 00:13:42.000]  我們說「我信」的時候
[00:13:42.000 --> 00:13:48.000]  是等於我們願意加入這個世世代代、忠心、張信、耶穌
[00:13:48.000 --> 00:13:53.000]  為耶穌來做見證的人裡面的中間一位
[00:13:53.000 --> 00:14:00.000]  這個群體不只是今天你和我在這裡聚會的教會
[00:14:00.000 --> 00:14:04.000]  更加是包括歷代所有的基督徒
[00:14:04.000 --> 00:14:11.000]  當然是和使徒、遵道者包括其他一起信耶穌的人
[00:14:11.000 --> 00:14:15.000]  可以說是橫跨時空的大公教會
[00:14:15.000 --> 00:14:20.000]  就正如《以不所書》第四章第四至六節所說
[00:14:20.000 --> 00:14:22.000]  身體只有一個
[00:14:22.000 --> 00:14:24.000]  同有一個指望
[00:14:24.000 --> 00:14:29.000]  一主一信一洗一上帝
[00:14:29.000 --> 00:14:35.000]  正如我們剛才所讀的永恆一書一至一章第三節所說
[00:14:35.000 --> 00:14:42.000]  「使你們與我們相交,我們乃是與父並他兒子耶穌基督相交」
[00:14:42.000 --> 00:14:46.000]  這個相交不只是一個普通的友誼
[00:14:46.000 --> 00:14:49.000]  更加是深層的合一
[00:14:49.000 --> 00:14:52.000]  是屬靈的團契
[00:14:52.000 --> 00:14:58.000]  這也是《信經》裡面所說的聖徒相通的意思
[00:14:58.000 --> 00:15:02.000]  因此我信從來不是你一個人的事
[00:15:02.000 --> 00:15:05.000]  你不會覺得是孤單
[00:15:05.000 --> 00:15:09.000]  即使是你在你的家或者你的工作地方
[00:15:09.000 --> 00:15:11.000]  只有你一個人相信
[00:15:11.000 --> 00:15:18.000]  但是你卻是與所有有共同信仰的信徒連結在一起
[00:15:18.000 --> 00:15:24.000]  並且一起負起傳揚福音的責任
[00:15:24.000 --> 00:15:28.000]  這個群體雖然並不完美
[00:15:28.000 --> 00:15:29.000]  大家都知道
[00:15:29.000 --> 00:15:34.000]  但是卻是神是用重價所買贖回來的
[00:15:34.000 --> 00:15:36.000]  其中我們在裡面
[00:15:36.000 --> 00:15:40.000]  我們要學習我們怎樣能夠彼此相愛
[00:15:40.000 --> 00:15:41.000]  我們彼此接納
[00:15:41.000 --> 00:15:43.000]  彼此扶持
[00:15:43.000 --> 00:15:48.000]  這個更加是一個人能夠看得到神的地方
[00:15:48.000 --> 00:15:51.000]  也就是我們信仰得以實踐
[00:15:51.000 --> 00:15:56.000]  我們見證得以活出來的那個地方
[00:15:56.000 --> 00:15:59.000]  我曾經聽過一個弟兄這麼說
[00:15:59.000 --> 00:16:01.000]  說現在教會有這麼多問題
[00:16:01.000 --> 00:16:04.000]  我還是不回這間教會
[00:16:04.000 --> 00:16:06.000]  我想大家都可能都聽過吧
[00:16:06.000 --> 00:16:08.000]  你心裡面是怎麼想的
[00:16:08.000 --> 00:16:11.000]  你是不是很聖潔呢
[00:16:11.000 --> 00:16:13.000]  你到現在選一間教會
[00:16:13.000 --> 00:16:18.000]  就弄到另一間教會都不聖潔
[00:16:18.000 --> 00:16:25.000]  真的 我們不可以嫌棄我們現在的教會
[00:16:25.000 --> 00:16:27.000]  一首詩也說得很好
[00:16:27.000 --> 00:16:29.000]  玫瑰雖好
[00:16:29.000 --> 00:16:32.000]  但是玫瑰是會有刺的
[00:16:32.000 --> 00:16:35.000]  但願我們每個人都能夠委身於
[00:16:35.000 --> 00:16:38.000]  我們所屬的不完美的教會
[00:16:38.000 --> 00:16:41.000]  並且相信神在我們當中
[00:16:41.000 --> 00:16:46.000]  仍然是掌管著的
[00:16:46.000 --> 00:16:49.000]  第三點就是我們屬於聖靈的殿余
[00:16:49.000 --> 00:16:53.000]  我信不只是一份信仰的理念
[00:16:53.000 --> 00:16:56.000]  更加是聖靈的內注
[00:16:56.000 --> 00:17:00.000]  能夠讓我們的生命得到掌盡
[00:17:00.000 --> 00:17:03.000]  正如在臨前三章第十六節說
[00:17:03.000 --> 00:17:05.000]  你們是神的殿
[00:17:05.000 --> 00:17:08.000]  神的靈是住在你們裡面
[00:17:08.000 --> 00:17:13.000]  當我們願意信服著聖靈的帶領的時候
[00:17:13.000 --> 00:17:15.000]  我們的生命就會結出聖靈的果子
[00:17:15.000 --> 00:17:19.000]  信仰再不是頭腦上的認知
[00:17:19.000 --> 00:17:25.000]  而是在內在生命的轉化和行動的流露
[00:17:25.000 --> 00:17:27.000]  所以各位親愛的弟兄姊妹
[00:17:27.000 --> 00:17:30.000]  今天當我們說「我信」的時候
[00:17:30.000 --> 00:17:37.000]  請讓我們這個屬神的尊貴身份提醒我們
[00:17:37.000 --> 00:17:41.000]  以致我們能夠好好的過每一天
[00:17:41.000 --> 00:17:45.000]  讓神的榮耀得盡高舉
[00:17:45.000 --> 00:17:47.000]  接下來我們進一步去思想
[00:17:47.000 --> 00:17:51.000]  這樣信是代表著什麼呢
[00:17:51.000 --> 00:17:54.000]  有哪些方面呢
[00:17:54.000 --> 00:17:56.000]  很多時候我們以為
[00:17:56.000 --> 00:18:01.000]  信只不過是一個信念和情感的表達
[00:18:01.000 --> 00:18:06.000]  但在聖經裡面說信其實是有更豐富的內涵
[00:18:06.000 --> 00:18:11.000]  在裡面信這個字的稀薄內涵
[00:18:11.000 --> 00:18:13.000]  我想大家都很熟悉的了
[00:18:13.000 --> 00:18:16.000]  每一次我都聽到大家都說的
[00:18:16.000 --> 00:18:18.000]  就是「阿門」
[00:18:18.000 --> 00:18:20.000]  意思是什麼呢
[00:18:20.000 --> 00:18:22.000]  「阿門」的意思就是很堅定
[00:18:22.000 --> 00:18:23.000]  是很可靠
[00:18:23.000 --> 00:18:26.000]  是可以站立的住的
[00:18:26.000 --> 00:18:28.000]  就是說我們每一次祈禱之後
[00:18:28.000 --> 00:18:29.000]  我們說「阿門」的時候
[00:18:29.000 --> 00:18:31.000]  是表示我們很同意
[00:18:31.000 --> 00:18:34.000]  剛才我們所說的話是誠實可靠
[00:18:34.000 --> 00:18:38.000]  我們的神也是信實的
[00:18:38.000 --> 00:18:42.000]  而新約裡面希臘文那個「信」字
[00:18:42.000 --> 00:18:45.000]  也是包含了這兩方面的意思
[00:18:45.000 --> 00:18:47.000]  除了表示信心
[00:18:47.000 --> 00:18:51.000]  我們是要接受神的啟示的真理之外
[00:18:51.000 --> 00:18:55.000]  也是表達到信實和忠誠
[00:18:55.000 --> 00:18:59.000]  我們是要願意一生來偉生於祂
[00:18:59.000 --> 00:19:05.000]  所以「信」其實是一種傳人投入的生命狀態
[00:19:05.000 --> 00:19:09.000]  我們既是信靠祂
[00:19:09.000 --> 00:19:13.000]  也是我們要對祂來表達我們的忠誠
[00:19:13.000 --> 00:19:17.000]  所以神學家通常用了三個字
[00:19:17.000 --> 00:19:22.000]  來代表信心的不可分割的層面
[00:19:22.000 --> 00:19:28.000]  就是認識、同意和信靠
[00:19:28.000 --> 00:19:30.000]  首先我們說一下認識
[00:19:30.000 --> 00:19:33.000]  這是信心的第一步
[00:19:33.000 --> 00:19:36.000]  你知不知道你所信的那個是誰
[00:19:36.000 --> 00:19:41.000]  你知不知道你信仰的內容是甚麼
[00:19:41.000 --> 00:19:44.000]  這個不是憑感覺
[00:19:44.000 --> 00:19:46.000]  不是我們迷信
[00:19:46.000 --> 00:19:48.000]  不是我們盲目地聽別人說
[00:19:48.000 --> 00:19:49.000]  我們就接受
[00:19:49.000 --> 00:19:50.000]  而是我們所信的
[00:19:50.000 --> 00:19:52.000]  我們是有對象
[00:19:52.000 --> 00:19:54.000]  我們是有內容的
[00:19:54.000 --> 00:19:56.000]  來去認識的
[00:19:56.000 --> 00:19:59.000]  在《尤大書》第三節說到
[00:19:59.000 --> 00:20:03.000]  我們要為從前一次交付聖徒的真道
[00:20:03.000 --> 00:20:05.000]  來竭力地爭辯
[00:20:05.000 --> 00:20:10.000]  這裡的「真道」其實是信的那個字的名詞
[00:20:10.000 --> 00:20:15.000]  是代表著信仰的事實的所有
[00:20:15.000 --> 00:20:16.000]  就是告訴我們
[00:20:16.000 --> 00:20:19.000]  我們有關於神的所有事情
[00:20:19.000 --> 00:20:24.000]  當然包括祂的衛格、祂的工作
[00:20:24.000 --> 00:20:26.000]  怎樣是三位一體
[00:20:26.000 --> 00:20:28.000]  基督怎樣待我們死
[00:20:28.000 --> 00:20:31.000]  聽十字架、聖靈、教會等等
[00:20:31.000 --> 00:20:33.000]  如果沒有了這些知識
[00:20:33.000 --> 00:20:37.000]  我們根本就是無從地相信
[00:20:37.000 --> 00:20:40.000]  所以在以後的幾個星期裡
[00:20:40.000 --> 00:20:45.000]  我們會專注於每一個不同的主題
[00:20:45.000 --> 00:20:48.000]  而保羅在《提摩太後書》
[00:20:48.000 --> 00:20:51.000]  第一章第十二節更加說到
[00:20:51.000 --> 00:20:55.000]  「我知道我所信的是誰」
[00:20:55.000 --> 00:20:59.000]  在《楊若翰一書》第一章第一至二節
[00:20:59.000 --> 00:21:02.000]  若翰說到這個生命之道
[00:21:02.000 --> 00:21:06.000]  就是我們所聽見、所看見
[00:21:06.000 --> 00:21:11.000]  親眼看過、親手摸過
[00:21:11.000 --> 00:21:14.000]  就是說試圖的見證
[00:21:14.000 --> 00:21:17.000]  是這個福音的核心
[00:21:17.000 --> 00:21:20.000]  表明耶穌基督不是一個抽象的道理
[00:21:20.000 --> 00:21:22.000]  而是一個歷史的人物
[00:21:22.000 --> 00:21:26.000]  是試圖他們親身經歷過的
[00:21:26.000 --> 00:21:29.000]  就是說信仰從來都不是那些
[00:21:29.000 --> 00:21:32.000]  所謂的虛無的情感的連結
[00:21:32.000 --> 00:21:36.000]  而是建立在神對我們的啟示
[00:21:36.000 --> 00:21:40.000]  和試圖的見證之上
[00:21:40.000 --> 00:21:43.000]  是有根有基
[00:21:43.000 --> 00:21:45.000]  這樣的時候
[00:21:45.000 --> 00:21:50.000]  我們對這位主的認識有多少呢?
[00:21:50.000 --> 00:21:54.000]  我們是否很模糊地覺得
[00:21:54.000 --> 00:21:58.000]  他只是一位神呢?
[00:21:58.000 --> 00:22:02.000]  就好像我們很多時候都聽人說
[00:22:02.000 --> 00:22:05.000]  我很信這個宗約的
[00:22:05.000 --> 00:22:08.000]  他們信宗約比信神更快
[00:22:08.000 --> 00:22:13.000]  我不在這裡說有意排斥宗約
[00:22:13.000 --> 00:22:15.000]  沒有這個意思
[00:22:15.000 --> 00:22:17.000]  只不過我們說
[00:22:17.000 --> 00:22:21.000]  當人們聽到吃了這個什麼寶丸的時候
[00:22:21.000 --> 00:22:23.000]  就馬上買來試
[00:22:23.000 --> 00:22:27.000]  他們永遠都不會去看看裡面有什麼成分
[00:22:27.000 --> 00:22:29.000]  有什麼要出的
[00:22:29.000 --> 00:22:31.000]  又沒有問醫生到底吃什麼藥
[00:22:31.000 --> 00:22:35.000]  和其他的藥有沒有衝突
[00:22:35.000 --> 00:22:38.000]  童俗語都說得很好
[00:22:38.000 --> 00:22:41.000]  「生草藥,噏噏噏」
[00:22:41.000 --> 00:22:43.000]  如果是這樣的時候
[00:22:43.000 --> 00:22:47.000]  我們的信仰也是出於這樣的心態的時候
[00:22:47.000 --> 00:22:51.000]  那就不是一些很理性的認識
