
[00:00:00.000 --> 00:00:02.000]  第一節早晨
[00:01:44.000 --> 00:01:45.000]  你要看清楚
[00:01:45.000 --> 00:01:49.000]  這個人是主動來找耶穌的
[00:01:49.000 --> 00:01:52.000]  而這段經文的上文
[00:01:52.000 --> 00:01:55.000]  上文在說什麼呢
[00:01:55.000 --> 00:01:56.000]  這個
[00:01:56.000 --> 00:01:58.000]  大家一起讀
[00:01:58.000 --> 00:02:00.000]  若有人要跟從我
[00:02:00.000 --> 00:02:03.000]  就當社己天天背起
[00:02:03.000 --> 00:02:05.000]  他的十字架來跟從
[00:02:05.000 --> 00:02:06.000]  如果你相信耶穌
[00:02:06.000 --> 00:02:09.000]  這句話都很熟悉
[00:02:09.000 --> 00:02:11.000]  要社己背十字架
[00:02:11.000 --> 00:02:13.000]  什麼叫社己
[00:02:13.000 --> 00:02:15.000]  什麼叫背十字架
[00:02:15.000 --> 00:02:18.000]  你看看這幾樣東西
[00:02:18.000 --> 00:02:20.000]  洗禮
[00:02:20.000 --> 00:02:22.000]  慶拜
[00:02:22.000 --> 00:02:23.000]  參加聚會
[00:02:23.000 --> 00:02:25.000]  讀經祈禱
[00:02:25.000 --> 00:02:26.000]  基督徒是不是做這些
[00:02:26.000 --> 00:02:28.000]  這些是不是基督徒做的
[00:02:28.000 --> 00:02:31.000]  是不是
[00:02:31.000 --> 00:02:33.000]  你做這些慶拜
[00:02:33.000 --> 00:02:35.000]  洗禮
[00:02:35.000 --> 00:02:36.000]  讀經祈禱
[00:02:36.000 --> 00:02:39.000]  要不要社己
[00:02:39.000 --> 00:02:43.000]  要不要背十字架
[00:02:43.000 --> 00:02:44.000]  不用
[00:02:44.000 --> 00:02:45.000]  我們回來聚會
[00:02:45.000 --> 00:02:46.000]  我們回來聚會
[00:02:46.000 --> 00:02:48.000]  最多就是
[00:02:48.000 --> 00:02:50.000]  你們教會十一點半聚會
[00:02:50.000 --> 00:02:51.000]  不用早起
[00:02:51.000 --> 00:02:53.000]  有些教會八點多聚會
[00:02:53.000 --> 00:02:54.000]  真的很早起
[00:02:54.000 --> 00:02:57.000]  沒有什麼
[00:02:57.000 --> 00:03:00.000]  很多時候我們以為
[00:03:00.000 --> 00:03:01.000]  信耶穌就是
[00:03:01.000 --> 00:03:02.000]  什麼信耶穌
[00:03:02.000 --> 00:03:04.000]  就是洗禮
[00:03:04.000 --> 00:03:06.000]  星期天回教會
[00:03:06.000 --> 00:03:08.000]  讀經
[00:03:08.000 --> 00:03:09.000]  祈禱
[00:03:09.000 --> 00:03:10.000]  我們以為這些
[00:03:10.000 --> 00:03:11.000]  就是等於信耶穌
[00:03:11.000 --> 00:03:13.000]  如果只是這些
[00:03:13.000 --> 00:03:14.000]  就是等於信耶穌
[00:03:14.000 --> 00:03:17.000]  那什麼叫負代價
[00:03:17.000 --> 00:03:26.000]  什麼叫背十字架
[00:03:26.000 --> 00:03:28.000]  耶穌在提醒這個人
[00:03:28.000 --> 00:03:30.000]  這個主動說
[00:03:30.000 --> 00:03:32.000]  主要我要跟隨你的人
[00:03:32.000 --> 00:03:35.000]  你要想清楚
[00:03:35.000 --> 00:03:37.000]  你要付代價
[00:03:37.000 --> 00:03:39.000]  不是說我們每一個
[00:03:39.000 --> 00:03:40.000]  跟隨耶穌的人
[00:03:40.000 --> 00:03:42.000]  都做無家可歸
[00:03:42.000 --> 00:03:43.000]  沒有地方睡覺
[00:03:43.000 --> 00:03:47.000]  而是有這種可能
[00:03:47.000 --> 00:03:49.000]  我們今天的情況就是
[00:03:49.000 --> 00:03:50.000]  我們今天就是
[00:03:50.000 --> 00:03:51.000]  我們經常說
[00:03:51.000 --> 00:03:54.000]  我們聽過為主受苦
[00:03:54.000 --> 00:03:55.000]  說真的
[00:03:55.000 --> 00:03:56.000]  今天真的沒什麼機會
[00:03:56.000 --> 00:03:58.000]  為主受苦的
[00:03:58.000 --> 00:03:59.000]  你想想你為主
[00:03:59.000 --> 00:04:00.000]  受了什麼苦
[00:04:00.000 --> 00:04:01.000]  你最多就是
[00:04:01.000 --> 00:04:04.000]  被人誤會一兩句
[00:04:04.000 --> 00:04:05.000]  你最多就是
[00:04:05.000 --> 00:04:07.000]  覺得委屈一點點
[00:04:07.000 --> 00:04:08.000]  最多就是
[00:04:08.000 --> 00:04:09.000]  辛苦一點點
[00:04:09.000 --> 00:04:12.000]  都不是什麼為主受苦
[00:04:12.000 --> 00:04:15.000]  而耶穌就是特別提醒他
[00:04:15.000 --> 00:04:17.000]  原來有這個可能性
[00:04:17.000 --> 00:04:18.000]  我們不是說
[00:04:18.000 --> 00:04:20.000]  沒有苦就找苦來受
[00:04:20.000 --> 00:04:21.000]  不是這個意思
[00:04:21.000 --> 00:04:24.000]  但是你要有個心理準備
[00:04:24.000 --> 00:04:26.000]  是要付代價的
[00:04:26.000 --> 00:04:28.000]  最近大家都很留意
[00:04:28.000 --> 00:04:30.000]  俄羅斯的新聞
[00:04:30.000 --> 00:04:32.000]  現在變成了全球英雄
[00:04:32.000 --> 00:04:33.000]  有人說
[00:04:33.000 --> 00:04:35.000]  澤寧斯基
[00:04:35.000 --> 00:04:37.000]  你知道他本身是一個
[00:04:37.000 --> 00:04:38.000]  喜劇演員
[00:04:38.000 --> 00:04:42.000]  現在他那套讓他當總統的電視劇
[00:04:42.000 --> 00:04:43.000]  現在Netflix都在看
[00:04:43.000 --> 00:04:44.000]  我現在正在看
[00:04:44.000 --> 00:04:47.000]  不過是俄羅斯文的
[00:04:47.000 --> 00:04:49.000]  不過你有看字幕的
[00:04:49.000 --> 00:04:53.000]  他有點像美國的德斯汀·荷夫曼
[00:04:53.000 --> 00:04:55.000]  無論德森豪夫曼
[00:04:55.000 --> 00:04:56.000]  他又不是很高
[00:04:56.000 --> 00:04:59.000]  他講話動靜有點像他
[00:04:59.000 --> 00:05:01.000]  接著
[00:05:01.000 --> 00:05:03.000]  因為他那個電視劇
[00:05:03.000 --> 00:05:04.000]  當總統是很好的
[00:05:04.000 --> 00:05:05.000]  所以大家選了他當總統
[00:05:05.000 --> 00:05:08.000]  你知道他選他當總統的時候
[00:05:08.000 --> 00:05:11.000]  全國的投票率
[00:05:11.000 --> 00:05:12.000]  approval rate
[00:05:12.000 --> 00:05:15.000]  認同率是70%
[00:05:15.000 --> 00:05:16.000]  很厲害
[00:05:16.000 --> 00:05:17.000]  但是你知道嗎
[00:05:17.000 --> 00:05:20.000]  兩年前他跌到20%就行
[00:05:20.000 --> 00:05:22.000]  在疫情期間他找不到疫苗
[00:05:22.000 --> 00:05:23.000]  俄羅斯說給他疫苗
[00:05:23.000 --> 00:05:25.000]  他又不肯要
[00:05:25.000 --> 00:05:28.000]  但是現在因為打仗的緣故
[00:05:28.000 --> 00:05:29.000]  突然間
[00:05:29.000 --> 00:05:32.000]  全世界好像都注目在他那裡
[00:05:32.000 --> 00:05:33.000]  其中一樣東西就是
[00:05:33.000 --> 00:05:34.000]  他做了一個決定
[00:05:34.000 --> 00:05:36.000]  當時美國就說
[00:05:36.000 --> 00:05:38.000]  俄羅斯要打你們了
[00:05:38.000 --> 00:05:39.000]  不如這樣
[00:05:39.000 --> 00:05:41.000]  我給你一架飛機
[00:05:41.000 --> 00:05:42.000]  讓你飛走
[00:05:42.000 --> 00:05:44.000]  做流亡政府
[00:05:44.000 --> 00:05:46.000]  他就說了這句名言
[00:05:46.000 --> 00:05:48.000]  I need ammunition not a ride
[00:05:48.000 --> 00:05:50.000]  我需要武器
[00:05:50.000 --> 00:05:54.000]  我不是需要一個搭順風車
[00:05:54.000 --> 00:05:56.000]  他預了
[00:05:56.000 --> 00:05:58.000]  將他的生命擺上
[00:05:58.000 --> 00:06:01.000]  不是每一個做總統的都要死
[00:06:01.000 --> 00:06:05.000]  但是他是預了有這樣的可能性
[00:06:05.000 --> 00:06:08.000]  相對大概半年前
[00:06:08.000 --> 00:06:13.000]  當阿富汗的美軍撤出的時候
[00:06:13.000 --> 00:06:16.000]  馬上兵敗如山倒
[00:06:16.000 --> 00:06:19.000]  那時候的總統叫做阿什拉夫
[00:06:19.000 --> 00:06:20.000]  聲譯
[00:06:20.000 --> 00:06:21.000]  不是聲譯
[00:06:21.000 --> 00:06:23.000]  新聞報導
[00:06:23.000 --> 00:06:28.000]  他當時逃走去杜拜
[00:06:28.000 --> 00:06:29.000]  帶著多少錢呢
[00:06:29.000 --> 00:06:35.000]  一億六千九百萬美金的cash
[00:06:35.000 --> 00:06:38.000]  兩個都是總統
[00:06:38.000 --> 00:06:42.000]  兩個不同的回應
[00:06:42.000 --> 00:06:45.000]  什麼叫做信仰
[00:06:45.000 --> 00:06:48.000]  什麼叫做基督教的信仰
[00:06:48.000 --> 00:06:50.000]  是不是讀經、祈禱、回教會
[00:06:50.000 --> 00:06:53.000]  洗禮、敬拜就是這樣
[00:06:53.000 --> 00:07:00.000]  還是我們要預了為主賦上代價
[00:07:00.000 --> 00:07:04.000]  這位二次世界大戰的牧師叫做潘霍華
[00:07:04.000 --> 00:07:06.000]  這個當然是譯名
[00:07:06.000 --> 00:07:08.000]  他寫了一本書叫做
[00:07:08.000 --> 00:07:10.000]  The cause of discipleship
[00:07:10.000 --> 00:07:11.000]  有兩個翻譯
[00:07:11.000 --> 00:07:13.000]  一個叫做做門徒的代價
[00:07:13.000 --> 00:07:14.000]  這個直譯
[00:07:14.000 --> 00:07:17.000]  另一個可能是更加不認識的名字
[00:07:17.000 --> 00:07:19.000]  就叫做追隨基督
[00:07:19.000 --> 00:07:23.000]  他不是在圖書館裡寫這本書
[00:07:23.000 --> 00:07:27.000]  他是用他的生命去詮釋這本書
[00:07:27.000 --> 00:07:35.000]  這首歌是他自己寫的
[00:07:49.000 --> 00:08:07.000]  非常聰明的一個人
[00:08:07.000 --> 00:08:17.000]  21歲已經當了神學的博士學位
[00:08:19.000 --> 00:08:21.000]  20歲已經當了神學的博士學位
[00:08:21.000 --> 00:08:23.000]  20歲已經當了神學的博士學位
[00:08:23.000 --> 00:08:25.000]  20歲已經當了神學的博士學位
[00:08:25.000 --> 00:08:27.000]  20歲已經當了神學的博士學位
[00:08:27.000 --> 00:08:29.000]  20歲已經當了神學的博士學位
[00:08:29.000 --> 00:08:31.000]  20歲已經當了神學的博士學位
[00:08:31.000 --> 00:08:33.000]  20歲已經當了神學的博士學位
[00:08:33.000 --> 00:08:35.000]  20歲已經當了神學的博士學位
[00:08:35.000 --> 00:08:37.000]  20歲已經當了神學的博士學位
[00:08:37.000 --> 00:08:39.000]  20歲已經當了神學的博士學位
[00:08:39.000 --> 00:08:41.000]  20歲已經當了神學的博士學位
[00:08:41.000 --> 00:08:43.000]  20歲已經當了神學的博士學位
[00:08:43.000 --> 00:08:45.000]  20歲已經當了神學的博士學位
[00:08:45.000 --> 00:08:47.000]  20歲已經當了神學的博士學位
[00:08:47.000 --> 00:08:49.000]  20歲已經當了神學的博士學位
[00:08:49.000 --> 00:08:51.000]  20歲已經當了神學的博士學位
[00:08:51.000 --> 00:08:53.000]  20歲已經當了神學的博士學位
[00:08:53.000 --> 00:08:55.000]  20歲已經當了神學的博士學位
[00:08:55.000 --> 00:08:57.000]  20歲已經當了神學的博士學位
[00:08:57.000 --> 00:08:59.000]  20歲已經當了神學的博士學位
[00:08:59.000 --> 00:09:01.000]  20歲已經當了神學的博士學位
[00:09:01.000 --> 00:09:03.000]  20歲已經當了神學的博士學位
[00:09:03.000 --> 00:09:05.000]  20歲已經當了神學的博士學位
[00:09:05.000 --> 00:09:07.000]  20歲已經當了神學的博士學位
[00:09:07.000 --> 00:09:09.000]  20歲已經當了神學的博士學位
[00:09:09.000 --> 00:09:11.000]  20歲已經當了神學的博士學位
[00:09:11.000 --> 00:09:13.000]  20歲已經當了神學的博士學位
[00:09:13.000 --> 00:09:15.000]  20歲已經當了神學的博士學位
[00:09:15.000 --> 00:09:17.000]  20歲已經當了神學的博士學位
[00:09:17.000 --> 00:09:19.000]  20歲已經當了神學的博士學位
[00:09:19.000 --> 00:09:21.000]  20歲已經當了神學的博士學位
[00:09:21.000 --> 00:09:23.000]  20歲已經當了神學的博士學位
[00:09:23.000 --> 00:09:25.000]  20歲已經當了神學的博士學位
[00:09:25.000 --> 00:09:27.000]  20歲已經當了神學的博士學位
[00:09:27.000 --> 00:09:29.000]  20歲已經當了神學的博士學位
[00:09:29.000 --> 00:09:31.000]  20歲已經當了神學的博士學位
[00:09:31.000 --> 00:09:33.000]  20歲已經當了神學的博士學位
[00:09:33.000 --> 00:09:35.000]  20歲已經當了神學的博士學位
[00:09:35.000 --> 00:09:37.000]  20歲已經當了神學的博士學位
[00:09:37.000 --> 00:09:39.000]  20歲已經當了神學的博士學位
[00:09:39.000 --> 00:09:41.000]  20歲已經當了神學的博士學位
[00:09:41.000 --> 00:09:43.000]  20歲已經當了神學的博士學位
[00:09:43.000 --> 00:09:45.000]  20歲已經當了神學的博士學位
[00:09:45.000 --> 00:09:47.000]  20歲已經當了神學的博士學位
[00:09:47.000 --> 00:09:49.000]  20歲已經當了神學的博士學位
[00:09:49.000 --> 00:09:51.000]  20歲已經當了神學的博士學位
[00:09:51.000 --> 00:09:53.000]  20歲已經當了神學的博士學位
[00:09:53.000 --> 00:09:55.000]  20歲已經當了神學的博士學位
[00:09:55.000 --> 00:09:57.000]  20歲已經當了神學的博士學位
[00:09:57.000 --> 00:09:59.000]  20歲已經當了神學的博士學位
[00:09:59.000 --> 00:10:01.000]  20歲已經當了神學的博士學位
[00:10:01.000 --> 00:10:03.000]  20歲已經當了神學的博士學位
[00:10:03.000 --> 00:10:05.000]  20歲已經當了神學的博士學位
[00:10:05.000 --> 00:10:07.000]  20歲已經當了神學的博士學位
[00:10:07.000 --> 00:10:09.000]  20歲已經當了神學的博士學位
[00:10:09.000 --> 00:10:11.000]  20歲已經當了神學的博士學位
[00:10:11.000 --> 00:10:13.000]  20歲已經當了神學的博士學位
[00:10:13.000 --> 00:10:15.000]  20歲已經當了神學的博士學位
[00:10:15.000 --> 00:10:17.000]  20歲已經當了神學的博士學位
[00:10:17.000 --> 00:10:19.000]  20歲已經當了神學的博士學位
[00:10:19.000 --> 00:10:21.000]  20歲已經當了神學的博士學位
[00:10:21.000 --> 00:10:23.000]  20歲已經當了神學的博士學位
[00:10:23.000 --> 00:10:25.000]  20歲已經當了神學的博士學位
[00:10:25.000 --> 00:10:27.000]  20歲已經當了神學的博士學位
[00:10:27.000 --> 00:10:29.000]  20歲已經當了神學的博士學位
[00:10:29.000 --> 00:10:31.000]  20歲已經當了神學的博士學位
[00:10:31.000 --> 00:10:33.000]  20歲已經當了神學的博士學位
[00:10:33.000 --> 00:10:35.000]  20歲已經當了神學的博士學位
[00:10:35.000 --> 00:10:37.000]  20歲已經當了神學的博士學位
[00:10:37.000 --> 00:10:39.000]  20歲已經當了神學的博士學位
[00:10:39.000 --> 00:10:41.000]  20歲已經當了神學的博士學位
[00:10:41.000 --> 00:10:43.000]  20歲已經當了神學的博士學位
[00:10:43.000 --> 00:10:45.000]  20歲已經當了神學的博士學位
[00:10:45.000 --> 00:10:47.000]  20歲已經當了神學的博士學位
[00:10:47.000 --> 00:10:49.000]  20歲已經當了神學的博士學位
[00:10:49.000 --> 00:10:51.000]  20歲已經當了神學的博士學位
[00:10:51.000 --> 00:10:53.000]  20歲已經當了神學的博士學位
[00:10:53.000 --> 00:10:55.000]  20歲已經當了神學的博士學位
[00:10:55.000 --> 00:10:57.000]  20歲已經當了神學的博士學位
[00:10:57.000 --> 00:10:59.000]  20歲已經當了神學的博士學位
[00:10:59.000 --> 00:11:01.000]  20歲已經當了神學的博士學位
[00:11:01.000 --> 00:11:03.000]  20歲已經當了神學的博士學位
[00:11:03.000 --> 00:11:05.000]  20歲已經當了神學的博士學位
[00:11:05.000 --> 00:11:07.000]  20歲已經當了神學的博士學位
[00:11:07.000 --> 00:11:09.000]  20歲已經當了神學的博士學位
[00:11:09.000 --> 00:11:11.000]  20歲已經當了神學的博士學位
[00:11:11.000 --> 00:11:13.000]  20歲已經當了神學的博士學位
[00:11:13.000 --> 00:11:15.000]  20歲已經當了神學的博士學位
[00:11:15.000 --> 00:11:17.000]  20歲已經當了神學的博士學位
[00:11:17.000 --> 00:11:19.000]  20歲已經當了神學的博士學位
[00:11:19.000 --> 00:11:21.000]  20歲已經當了神學的博士學位
[00:11:21.000 --> 00:11:23.000]  20歲已經當了神學的博士學位
[00:11:23.000 --> 00:11:25.000]  20歲已經當了神學的博士學位
[00:11:25.000 --> 00:11:27.000]  20歲已經當了神學的博士學位
[00:11:27.000 --> 00:11:29.000]  20歲已經當了神學的博士學位
[00:11:29.000 --> 00:11:31.000]  20歲已經當了神學的博士學位
[00:11:31.000 --> 00:11:33.000]  20歲已經當了神學的博士學位
[00:11:33.000 --> 00:11:35.000]  20歲已經當了神學的博士學位
[00:11:35.000 --> 00:11:37.000]  20歲已經當了神學的博士學位
[00:11:37.000 --> 00:11:39.000]  20歲已經當了神學的博士學位
[00:11:39.000 --> 00:11:41.000]  20歲已經當了神學的博士學位
[00:11:41.000 --> 00:11:43.000]  20歲已經當了神學的博士學位
[00:11:43.000 --> 00:11:45.000]  20歲已經當了神學的博士學位
[00:11:45.000 --> 00:11:47.000]  20歲已經當了神學的博士學位
[00:11:47.000 --> 00:11:49.000]  20歲已經當了神學的博士學位
[00:11:49.000 --> 00:11:51.000]  20歲已經當了神學的博士學位
[00:11:51.000 --> 00:11:53.000]  20歲已經當了神學的博士學位
[00:11:53.000 --> 00:11:55.000]  20歲已經當了神學的博士學位
[00:11:55.000 --> 00:11:57.000]  20歲已經當了神學的博士學位
[00:11:57.000 --> 00:11:59.000]  20歲已經當了神學的博士學位
[00:11:59.000 --> 00:12:01.000]  20歲已經當了神學的博士學位
[00:12:01.000 --> 00:12:03.000]  20歲已經當了神學的博士學位
[00:12:03.000 --> 00:12:05.000]  20歲已經當了神學的博士學位
[00:12:05.000 --> 00:12:07.000]  20歲已經當了神學的博士學位
[00:12:07.000 --> 00:12:09.000]  20歲已經當了神學的博士學位
[00:12:09.000 --> 00:12:11.000]  20歲已經當了神學的博士學位
[00:12:11.000 --> 00:12:13.000]  20歲已經當了神學的博士學位
[00:12:13.000 --> 00:12:15.000]  20歲已經當了神學的博士學位
[00:12:15.000 --> 00:12:17.000]  20歲已經當了神學的博士學位
[00:12:17.000 --> 00:12:19.000]  20歲已經當了神學的博士學位
[00:12:19.000 --> 00:12:21.000]  20歲已經當了神學的博士學位
[00:12:21.000 --> 00:12:23.000]  20歲已經當了神學的博士學位
[00:12:23.000 --> 00:12:25.000]  20歲已經當了神學的博士學位
[00:12:25.000 --> 00:12:27.000]  20歲已經當了神學的博士學位
[00:12:27.000 --> 00:12:29.000]  20歲已經當了神學的博士學位
[00:12:29.000 --> 00:12:31.000]  20歲已經當了神學的博士學位
[00:12:31.000 --> 00:12:33.000]  20歲已經當了神學的博士學位
[00:12:33.000 --> 00:12:35.000]  20歲已經當了神學的博士學位
[00:12:35.000 --> 00:12:37.000]  20歲已經當了神學的博士學位
[00:12:37.000 --> 00:12:39.000]  20歲已經當了神學的博士學位
[00:12:39.000 --> 00:12:41.000]  20歲已經當了神學的博士學位
[00:12:41.000 --> 00:12:43.000]  20歲已經當了神學的博士學位
[00:12:43.000 --> 00:12:45.000]  20歲已經當了神學的博士學位
[00:12:45.000 --> 00:12:47.000]  20歲已經當了神學的博士學位
[00:12:47.000 --> 00:12:49.000]  20歲已經當了神學的博士學位
[00:12:49.000 --> 00:12:51.000]  20歲已經當了神學的博士學位
[00:12:51.000 --> 00:12:53.000]  20歲已經當了神學的博士學位
[00:12:53.000 --> 00:12:55.000]  20歲已經當了神學的博士學位
[00:12:55.000 --> 00:12:57.000]  20歲已經當了神學的博士學位
[00:12:57.000 --> 00:12:59.000]  20歲已經當了神學的博士學位
[00:12:59.000 --> 00:13:01.000]  20歲已經當了神學的博士學位
[00:13:01.000 --> 00:13:03.000]  20歲已經當了神學的博士學位
[00:13:03.000 --> 00:13:05.000]  20歲已經當了神學的博士學位
[00:13:05.000 --> 00:13:07.000]  20歲已經當了神學的博士學位
[00:13:07.000 --> 00:13:09.000]  20歲已經當了神學的博士學位
[00:13:09.000 --> 00:13:11.000]  20歲已經當了神學的博士學位
[00:13:11.000 --> 00:13:13.000]  20歲已經當了神學的博士學位
[00:13:13.000 --> 00:13:15.000]  20歲已經當了神學的博士學位
[00:13:15.000 --> 00:13:17.000]  20歲已經當了神學的博士學位
[00:13:17.000 --> 00:13:19.000]  20歲已經當了神學的博士學位
[00:13:19.000 --> 00:13:21.000]  20歲已經當了神學的博士學位
[00:13:21.000 --> 00:13:23.000]  20歲已經當了神學的博士學位
[00:13:23.000 --> 00:13:25.000]  20歲已經當了神學的博士學位
[00:13:25.000 --> 00:13:27.000]  20歲已經當了神學的博士學位
[00:13:27.000 --> 00:13:29.000]  20歲已經當了神學的博士學位
[00:13:29.000 --> 00:13:31.000]  20歲已經當了神學的博士學位
[00:13:31.000 --> 00:13:33.000]  20歲已經當了神學的博士學位
[00:13:33.000 --> 00:13:35.000]  20歲已經當了神學的博士學位
[00:13:35.000 --> 00:13:37.000]  20歲已經當了神學的博士學位
[00:13:37.000 --> 00:13:39.000]  20歲已經當了神學的博士學位
[00:13:39.000 --> 00:13:41.000]  20歲已經當了神學的博士學位
[00:13:41.000 --> 00:13:43.000]  20歲已經當了神學的博士學位
[00:13:43.000 --> 00:13:45.000]  20歲已經當了神學的博士學位
[00:13:45.000 --> 00:13:47.000]  20歲已經當了神學的博士學位
[00:13:47.000 --> 00:13:49.000]  20歲已經當了神學的博士學位
[00:13:49.000 --> 00:13:51.000]  20歲已經當了神學的博士學位
[00:13:51.000 --> 00:13:53.000]  20歲已經當了神學的博士學位
[00:13:53.000 --> 00:13:55.000]  20歲已經當了神學的博士學位
[00:13:55.000 --> 00:13:57.000]  20歲已經當了神學的博士學位
[00:13:57.000 --> 00:13:59.000]  20歲已經當了神學的博士學位
[00:13:59.000 --> 00:14:01.000]  20歲已經當了神學的博士學位
[00:14:01.000 --> 00:14:03.000]  20歲已經當了神學的博士學位
[00:14:03.000 --> 00:14:05.000]  20歲已經當了神學的博士學位
[00:14:05.000 --> 00:14:07.000]  20歲已經當了神學的博士學位
[00:14:07.000 --> 00:14:09.000]  20歲已經當了神學的博士學位
[00:14:09.000 --> 00:14:11.000]  20歲已經當了神學的博士學位
[00:14:11.000 --> 00:14:13.000]  20歲已經當了神學的博士學位
[00:14:13.000 --> 00:14:15.000]  20歲已經當了神學的博士學位
[00:14:15.000 --> 00:14:17.000]  20歲已經當了神學的博士學位
[00:14:17.000 --> 00:14:19.000]  20歲已經當了神學的博士學位
[00:14:19.000 --> 00:14:21.000]  20歲已經當了神學的博士學位
[00:14:21.000 --> 00:14:23.000]  20歲已經當了神學的博士學位
[00:14:23.000 --> 00:14:25.000]  20歲已經當了神學的博士學位
[00:14:25.000 --> 00:14:27.000]  20歲已經當了神學的博士學位
[00:14:27.000 --> 00:14:29.000]  20歲已經當了神學的博士學位
[00:14:29.000 --> 00:14:31.000]  20歲已經當了神學的博士學位
[00:14:31.000 --> 00:14:33.000]  20歲已經當了神學的博士學位
[00:14:33.000 --> 00:14:35.000]  20歲已經當了神學的博士學位
[00:14:35.000 --> 00:14:37.000]  20歲已經當了神學的博士學位
[00:14:37.000 --> 00:14:39.000]  20歲已經當了神學的博士學位
[00:14:39.000 --> 00:14:41.000]  20歲已經當了神學的博士學位
[00:14:41.000 --> 00:14:43.000]  20歲已經當了神學的博士學位
[00:14:43.000 --> 00:14:45.000]  20歲已經當了神學的博士學位
[00:14:45.000 --> 00:14:47.000]  20歲已經當了神學的博士學位
[00:14:47.000 --> 00:14:49.000]  20歲已經當了神學的博士學位
[00:14:49.000 --> 00:14:51.000]  20歲已經當了神學的博士學位
[00:14:51.000 --> 00:14:53.000]  20歲已經當了神學的博士學位
[00:14:53.000 --> 00:14:55.000]  20歲已經當了神學的博士學位
[00:14:55.000 --> 00:14:57.000]  20歲已經當了神學的博士學位
[00:14:57.000 --> 00:14:59.000]  20歲已經當了神學的博士學位
[00:14:59.000 --> 00:15:01.000]  20歲已經當了神學的博士學位
[00:15:01.000 --> 00:15:03.000]  20歲已經當了神學的博士學位
[00:15:03.000 --> 00:15:05.000]  20歲已經當了神學的博士學位
[00:15:05.000 --> 00:15:07.000]  20歲已經當了神學的博士學位
[00:15:07.000 --> 00:15:09.000]  20歲已經當了神學的博士學位
[00:15:09.000 --> 00:15:11.000]  20歲已經當了神學的博士學位
[00:15:11.000 --> 00:15:13.000]  20歲已經當了神學的博士學位
[00:15:13.000 --> 00:15:15.000]  20歲已經當了神學的博士學位
