
[00:00:00.000 --> 00:00:05.000]  我們的教會可以多些關心婦女以及婦女的權益
[00:02:31.000 --> 00:02:33.000]  因為你創造人類的時候
[00:02:33.000 --> 00:02:36.000]  你又做男 又做女
[00:02:36.000 --> 00:02:38.000]  你愛我們每一個人
[00:02:38.000 --> 00:02:40.000]  不單只是女 也是男
[00:02:40.000 --> 00:02:43.000]  因為我們都是你的兒女
[00:02:43.000 --> 00:02:46.000]  我們都相信你 也都知道你
[00:02:46.000 --> 00:02:48.000]  我們每一個人 無論是男女
[00:02:48.000 --> 00:02:50.000]  甚至是個別的個體
[00:02:50.000 --> 00:02:52.000]  都有不同的恩賜
[00:02:52.000 --> 00:02:55.000]  為要的就是在我們不同的崗位裏面
[00:02:55.000 --> 00:02:56.000]  盡量去發揮
[00:02:56.000 --> 00:02:58.000]  為了去建立你的身體
[00:02:58.000 --> 00:03:00.000]  由你親自幫助我們
[00:03:00.000 --> 00:03:05.000]  懂得去尊重 愛惜和珍貴
[00:03:05.000 --> 00:03:07.000]  這些你所給我們的恩賜
[00:03:07.000 --> 00:03:09.000]  和人類的恩賜
[00:03:09.000 --> 00:03:11.000]  讓我們學懂彼此的尊重
[00:03:11.000 --> 00:03:13.000]  互相的欣賞的時候
[00:03:13.000 --> 00:03:15.000]  也是一幅最美麗的圖畫
[00:03:15.000 --> 00:03:17.000]  在這一刻 我們特別祈求上帝
[00:03:17.000 --> 00:03:19.000]  你打開我們的心門
[00:03:19.000 --> 00:03:21.000]  讓聖靈在當中幫助我們
[00:03:21.000 --> 00:03:23.000]  去聆聽你的說話
[00:03:23.000 --> 00:03:26.000]  願講的和聽的都同蒙你的月亮
[00:03:26.000 --> 00:03:28.000]  祈禱奉主耶穌基督的名求
[00:03:28.000 --> 00:03:29.000]  阿門
[00:03:29.000 --> 00:03:38.000]  今天經文一開始就是十章三十八節
[00:03:38.000 --> 00:03:41.000]  描述耶穌和祂的門徒
[00:03:41.000 --> 00:03:44.000]  沒有說到門徒兩個字
[00:03:44.000 --> 00:03:46.000]  我們在字裡床間都看到
[00:03:46.000 --> 00:03:48.000]  他們繼續前行
[00:03:48.000 --> 00:03:51.000]  我相信不是只有耶穌一個
[00:03:51.000 --> 00:03:53.000]  有一個女人叫馬大
[00:03:53.000 --> 00:03:57.000]  接耶穌和門徒到自己家裡
[00:03:57.000 --> 00:03:59.000]  如果我們有機會去看聖經
[00:03:59.000 --> 00:04:01.000]  十章一節
[00:04:01.000 --> 00:04:04.000]  原來耶穌在之前曾經差演過72個人
[00:04:04.000 --> 00:04:08.000]  叫我們兩個兩個在耶穌面前
[00:04:08.000 --> 00:04:12.000]  去耶穌將要去的各城各村
[00:04:12.000 --> 00:04:15.000]  吩咐他們不要帶錢
[00:04:15.000 --> 00:04:17.000]  不要帶錢包
[00:04:17.000 --> 00:04:18.000]  也不要帶背包
[00:04:18.000 --> 00:04:20.000]  不要帶鞋
[00:04:20.000 --> 00:04:22.000]  吩咐他們要住在
[00:04:22.000 --> 00:04:24.000]  進到村莊的時候
[00:04:24.000 --> 00:04:27.000]  要住在接待他們的家
[00:04:27.000 --> 00:04:29.000]  接待他們
[00:04:29.000 --> 00:04:31.000]  住他們
[00:04:31.000 --> 00:04:34.000]  但是他們不要在村莊裡
[00:04:34.000 --> 00:04:37.000]  從這個家搬到另一個家
[00:04:37.000 --> 00:04:39.000]  要說去到哪裡
[00:04:39.000 --> 00:04:40.000]  吃到哪裡
[00:04:40.000 --> 00:04:41.000]  住到哪裡
[00:04:41.000 --> 00:04:43.000]  仰賴上帝的公營
[00:04:43.000 --> 00:04:47.000]  也有一個做客人的禮貌
[00:04:47.000 --> 00:04:49.000]  就是不要揀飲
[00:04:49.000 --> 00:04:51.000]  紮住
[00:04:51.000 --> 00:04:53.000]  住人家擺上什麼
[00:04:53.000 --> 00:04:55.000]  你又吃什麼
[00:04:55.000 --> 00:04:56.000]  是農場也好
[00:04:56.000 --> 00:04:57.000]  是狗窩也好
[00:04:57.000 --> 00:05:02.000]  也不要從這個家搬到另一個家
[00:05:02.000 --> 00:05:05.000]  直至你離開村莊為止
[00:05:05.000 --> 00:05:07.000]  所以當馬大接耶穌
[00:05:07.000 --> 00:05:09.000]  以及他的門徒到自己家的時候
[00:05:09.000 --> 00:05:12.000]  就表示他會供應
[00:05:12.000 --> 00:05:15.000]  膳食和睡覺的地方
[00:05:15.000 --> 00:05:18.000]  睡覺所一切的用品給他們
[00:05:18.000 --> 00:05:21.000]  所以他立刻就要做出這份準備
[00:05:21.000 --> 00:05:23.000]  以免去怠慢客人
[00:05:23.000 --> 00:05:26.000]  聖經沒有說明一共有多少個人
[00:05:26.000 --> 00:05:28.000]  進到馬大的家
[00:05:28.000 --> 00:05:32.000]  估計耶穌和門徒都應該至少有兩個
[00:05:32.000 --> 00:05:35.000]  因為聖經剛才說是兩個兩個出去的
[00:05:35.000 --> 00:05:38.000]  也有可能耶穌和12個門徒
[00:05:38.000 --> 00:05:41.000]  一共13個人進入了這個家庭
[00:05:41.000 --> 00:05:44.000]  所以我相信馬大很忙碌地去準備
[00:05:44.000 --> 00:05:46.000]  包括他一家三口
[00:05:46.000 --> 00:05:47.000]  因為他有一個妹妹
[00:05:47.000 --> 00:05:49.000]  有一個弟弟
[00:05:49.000 --> 00:05:54.000]  以及這13個人的膳食和床鋪
[00:05:54.000 --> 00:05:59.000]  而且也有可能沒有預先打電話約定
[00:05:59.000 --> 00:06:01.000]  猶太人有一個傳統
[00:06:01.000 --> 00:06:05.000]  就是客人要有很好的款待
[00:06:05.000 --> 00:06:08.000]  所以可以想像馬大的開心
[00:06:08.000 --> 00:06:13.000]  可以邀請老師到他家裏做客人
[00:06:13.000 --> 00:06:17.000]  同時間很忙碌地準備一切
[00:06:17.000 --> 00:06:18.000]  剛才我所說
[00:06:18.000 --> 00:06:21.000]  馬大也有一個妹妹叫瑪麗亞
[00:06:21.000 --> 00:06:26.000]  當姐姐忙得頭昏腦脹的時候
[00:06:26.000 --> 00:06:30.000]  瑪麗亞竟然坐在耶穌的腳前
[00:06:30.000 --> 00:06:33.000]  去聽耶穌講道
[00:06:33.000 --> 00:06:37.000]  瑪麗亞的舉動就好像一位男士
[00:06:37.000 --> 00:06:38.000]  坐在大廳裏
[00:06:38.000 --> 00:06:41.000]  和其他男士一起去聽老師講書
[00:06:41.000 --> 00:06:45.000]  情況就好像幾十年之前的中國
[00:06:45.000 --> 00:06:49.000]  男士大部分都在大廳談笑風生
[00:06:49.000 --> 00:06:53.000]  又或者談論家國這些正經大事
[00:06:53.000 --> 00:06:58.000]  女人應該要去廚房幫忙料理
[00:06:58.000 --> 00:07:01.000]  又或者準備一切事後男人的工作
[00:07:01.000 --> 00:07:04.000]  女人不去廚房幫忙
[00:07:04.000 --> 00:07:06.000]  又或者不在自己的房間裏
[00:07:06.000 --> 00:07:09.000]  做刺繡針紙這些女紅
[00:07:09.000 --> 00:07:11.000]  好像一個男人站在大廳
[00:07:11.000 --> 00:07:12.000]  或者坐在大廳裏
[00:07:12.000 --> 00:07:16.000]  和其他男人一起去聊天
[00:07:16.000 --> 00:07:20.000]  議論正事或者一些學習的說話
[00:07:20.000 --> 00:07:23.000]  是一種不成體統的表現
[00:07:23.000 --> 00:07:26.000]  也丟盡了家裏的面子
[00:07:26.000 --> 00:07:27.000]  當然我們也知道
[00:07:27.000 --> 00:07:29.000]  現在的香港或者中國
[00:07:29.000 --> 00:07:32.000]  已經甚少這種情況出現
[00:07:32.000 --> 00:07:36.000]  瑪麗亞就是這個很丟臉的女兒
[00:07:36.000 --> 00:07:42.000]  既沒有盡她自己作為女孩的責任
[00:07:42.000 --> 00:07:44.000]  去廚房幫忙
[00:07:44.000 --> 00:07:47.000]  也把自己看起來像一個男人
[00:07:47.000 --> 00:07:50.000]  坐在耶穌的座位前去聽
[00:07:50.000 --> 00:07:52.000]  如果你是瑪大
[00:07:52.000 --> 00:07:54.000]  你會怎樣呢
[00:07:54.000 --> 00:07:56.000]  當然會生氣
[00:07:56.000 --> 00:07:58.000]  於是瑪大就向耶穌投訴
[00:07:58.000 --> 00:08:02.000]  希望耶穌可以出口幫忙
[00:08:02.000 --> 00:08:05.000]  去吩咐瑪麗亞去幫忙
[00:08:05.000 --> 00:08:07.000]  再呈再禮
[00:08:07.000 --> 00:08:10.000]  這顯然是一個很合理的要求
[00:08:10.000 --> 00:08:12.000]  但是耶穌的回應
[00:08:12.000 --> 00:08:15.000]  竟然是認同瑪麗亞
[00:08:15.000 --> 00:08:18.000]  她坐在這裏不用做
[00:08:18.000 --> 00:08:22.000]  認同瑪麗亞這個選擇
[00:08:22.000 --> 00:08:24.000]  我不知道你會不會為了瑪大
[00:08:24.000 --> 00:08:26.000]  覺得好感不停
[00:08:26.000 --> 00:08:30.000]  如果沒有瑪大在忙碌地準備
[00:08:30.000 --> 00:08:32.000]  哪有飯吃呢
[00:08:32.000 --> 00:08:34.000]  那麼耶穌說他的門徒
[00:08:34.000 --> 00:08:36.000]  睡在哪裏呢
[00:08:36.000 --> 00:08:38.000]  瑪麗亞選擇
[00:08:38.000 --> 00:08:42.000]  那個被耶穌稱為是上好的福分
[00:08:42.000 --> 00:08:46.000]  是不是表示不需要盡自己當盡的責任
[00:08:46.000 --> 00:08:52.000]  只是靜靜地坐在這裏不用做呢
[00:08:52.000 --> 00:08:54.000]  我們先來看看瑪大
[00:08:54.000 --> 00:08:56.000]  我知道我們都有一個疑惑
[00:08:56.000 --> 00:08:58.000]  如果連瑪大都選擇
[00:08:58.000 --> 00:09:01.000]  這個耶穌稱為的上好的福分
[00:09:01.000 --> 00:09:04.000]  坐在耶穌的庚前
[00:09:04.000 --> 00:09:07.000]  那麼誰去準備床鋪呢
[00:09:07.000 --> 00:09:10.000]  誰去準備飯吃呢
[00:09:10.000 --> 00:09:12.000]  到吃飯睡覺的時候
[00:09:12.000 --> 00:09:14.000]  而尚未準備好的時候
[00:09:14.000 --> 00:09:18.000]  那麼應該責怪誰呢
[00:09:18.000 --> 00:09:20.000]  瑪大身為姐姐
[00:09:20.000 --> 00:09:24.000]  也是他主動邀請耶穌到他的家
[00:09:24.000 --> 00:09:30.000]  他不是應該要盡主人家應該盡的責任嗎
[00:09:30.000 --> 00:09:32.000]  耶穌的意思
[00:09:32.000 --> 00:09:34.000]  是不是就是鼓勵我們
[00:09:34.000 --> 00:09:37.000]  只需要安靜在上帝的面前
[00:09:37.000 --> 00:09:39.000]  沉靜學道
[00:09:39.000 --> 00:09:41.000]  祈禱靈修
[00:09:41.000 --> 00:09:44.000]  連自己的責任都可以忽略
[00:09:44.000 --> 00:09:46.000]  可以推卸呢
[00:09:46.000 --> 00:09:50.000]  我們留意一下第40節的形容
[00:09:50.000 --> 00:09:52.000]  姐姐知道的時候
[00:09:52.000 --> 00:09:55.000]  瑪大說他事後的事很多
[00:09:55.000 --> 00:09:57.000]  心裡忙亂
[00:09:57.000 --> 00:09:59.000]  於是他就去到耶穌的庚前
[00:09:59.000 --> 00:10:01.000]  去投誓埋怨
[00:10:01.000 --> 00:10:03.000]  從他接下來的那句話
[00:10:03.000 --> 00:10:04.000]  我們可以看到
[00:10:04.000 --> 00:10:06.000]  他心裏面有少少
[00:10:06.000 --> 00:10:08.000]  有一點點的苦澀
[00:10:08.000 --> 00:10:12.000]  我的妹妹留下我一個人事後
[00:10:12.000 --> 00:10:16.000]  只有我一個人去做
[00:10:16.000 --> 00:10:18.000]  第二
[00:10:18.000 --> 00:10:23.000]  他心裏面帶著一點點的妒忌
[00:10:23.000 --> 00:10:26.000]  你不在意嗎耶穌
[00:10:26.000 --> 00:10:28.000]  你沒有理會
[00:10:28.000 --> 00:10:29.000]  沒有關心我的情況
[00:10:29.000 --> 00:10:31.000]  我的感受嗎耶穌
[00:10:31.000 --> 00:10:32.000]  第三
[00:10:32.000 --> 00:10:37.000]  他心裏面帶著指正耶穌的味道
[00:10:37.000 --> 00:10:40.000]  請吩咐他過來幫我
[00:10:40.000 --> 00:10:42.000]  如果不是的話
[00:10:42.000 --> 00:10:46.000]  為什麼不直接去叫他的妹妹來幫忙呢
[00:10:46.000 --> 00:10:48.000]  當然聖經沒有說
[00:10:48.000 --> 00:10:49.000]  也有可能是
[00:10:49.000 --> 00:10:52.000]  瑪大曾經叫過他的妹妹來幫忙
[00:10:52.000 --> 00:10:54.000]  不過瑪利亞搖不動
[00:10:54.000 --> 00:10:57.000]  於是他就開口
[00:10:57.000 --> 00:10:59.000]  希望用耶穌的權威
[00:10:59.000 --> 00:11:03.000]  來壓住自己的妹妹的不聽話
[00:11:03.000 --> 00:11:05.000]  雖然現在是這樣
[00:11:05.000 --> 00:11:06.000]  不過我們看到
[00:11:06.000 --> 00:11:09.000]  整句瑪大對耶穌的說話裏面
[00:11:09.000 --> 00:11:13.000]  我也體會到那份埋怨
[00:11:13.000 --> 00:11:16.000]  和那份投訴
[00:11:16.000 --> 00:11:17.000]  我跟大家這樣說
[00:11:17.000 --> 00:11:18.000]  不是鼓勵大家
[00:11:18.000 --> 00:11:22.000]  千萬千萬不要來耶穌的面前投訴埋怨
[00:11:22.000 --> 00:11:24.000]  不是
[00:11:24.000 --> 00:11:25.000]  我更加鼓勵大家
[00:11:25.000 --> 00:11:26.000]  要在上帝的面前
[00:11:26.000 --> 00:11:30.000]  真誠去說出你裏面的感受
[00:11:30.000 --> 00:11:32.000]  有碗話碗
[00:11:32.000 --> 00:11:34.000]  有碟話碟
[00:11:34.000 --> 00:11:36.000]  有那句說那句
[00:11:36.000 --> 00:11:37.000]  正因為這樣
[00:11:37.000 --> 00:11:40.000]  我們才能夠更加明白我們自己
[00:11:40.000 --> 00:11:44.000]  我們才能夠讓耶穌真正的幫助我們
[00:11:44.000 --> 00:11:45.000]  耶穌回應說
[00:11:45.000 --> 00:11:48.000]  瑪大
[00:11:48.000 --> 00:11:51.000]  你為很多事操心煩惱
[00:11:51.000 --> 00:11:55.000]  但不可以少的只有一件
[00:11:55.000 --> 00:11:56.000]  在耶穌的眼裏面
[00:11:56.000 --> 00:11:58.000]  瑪大的困難是甚麼呢
[00:11:58.000 --> 00:12:02.000]  他為很多事操心煩惱
[00:12:02.000 --> 00:12:04.000]  這個操心
[00:12:04.000 --> 00:12:10.000]  正顯示出他體重對耶穌的服侍
[00:12:10.000 --> 00:12:13.000]  這個正正是
[00:12:13.000 --> 00:12:16.000]  符合了耶穌的吩咐
[00:12:16.000 --> 00:12:19.000]  就是要盡心盡性盡義盡力
[00:12:19.000 --> 00:12:22.000]  愛主你的上帝
[00:12:22.000 --> 00:12:24.000]  困難不是在操心
[00:12:24.000 --> 00:12:27.000]  困難只是在煩惱
[00:12:27.000 --> 00:12:30.000]  只是在忙亂
[00:12:30.000 --> 00:12:33.000]  我記得耶穌在路加芬的八七十四節這樣說
[00:12:33.000 --> 00:12:36.000]  在荊棘裏的就是人廳那裏
[00:12:36.000 --> 00:12:38.000]  走開之後
[00:12:38.000 --> 00:12:40.000]  被今生的憂慮
[00:12:40.000 --> 00:12:41.000]  善財
[00:12:41.000 --> 00:12:42.000]  燕落
[00:12:42.000 --> 00:12:44.000]  擠住了
[00:12:44.000 --> 00:12:47.000]  結不出果實來
[00:12:47.000 --> 00:12:51.000]  瑪大沒錯是圓滿了社會給他的責任
[00:12:51.000 --> 00:12:56.000]  甚至是完成了上帝對他的吩咐的誡命
[00:12:56.000 --> 00:12:58.000]  努力地去做好自己的本份
[00:12:58.000 --> 00:13:04.000]  不過同時間他是被自己這些責任所充塞
[00:13:04.000 --> 00:13:07.000]  就好像那些落在荊棘裏面的種子
[00:13:07.000 --> 00:13:10.000]  讓我們被工作被責任所擠住
[00:13:10.000 --> 00:13:15.000]  終日為這些事情操心忙亂煩躁
[00:13:15.000 --> 00:13:18.000]  而結不出一些果實來
[00:13:18.000 --> 00:13:22.000]  從瑪大對耶穌的說話我們看到他裏面那份苦澀
[00:13:22.000 --> 00:13:24.000]  那份妒忌
[00:13:24.000 --> 00:13:27.000]  這個其實沒有錯的
[00:13:27.000 --> 00:13:29.000]  當我們看到我們有苦澀
[00:13:29.000 --> 00:13:30.000]  我們有妒忌的時候
[00:13:30.000 --> 00:13:32.000]  千萬不要說自己錯
[00:13:32.000 --> 00:13:36.000]  當然也不是去批評自己的時候
[00:13:36.000 --> 00:13:38.000]  這個苦澀
[00:13:38.000 --> 00:13:39.000]  這個妒忌
[00:13:39.000 --> 00:13:41.000]  只不過是我們的心靈
[00:13:41.000 --> 00:13:44.000]  給我們一個訊號
[00:13:44.000 --> 00:13:46.000]  我裏面有一些不妥
[00:13:46.000 --> 00:13:49.000]  就好像我們發現我們發燒
[00:13:49.000 --> 00:13:50.000]  沒有錯的
[00:13:50.000 --> 00:13:53.000]  只是身體給我們一個訊號
[00:13:53.000 --> 00:13:56.000]  說身體被細菌入侵
[00:13:56.000 --> 00:13:58.000]  正在打仗
[00:13:58.000 --> 00:14:00.000]  需要做的就是可能我們要去看醫生
[00:14:00.000 --> 00:14:01.000]  去吃藥
[00:14:01.000 --> 00:14:02.000]  去休息
[00:14:02.000 --> 00:14:03.000]  去喝水
[00:14:03.000 --> 00:14:07.000]  以及多吃一些有營養的食物
[00:14:07.000 --> 00:14:11.000]  幫助我們的身體去打勝這一場仗
[00:14:11.000 --> 00:14:15.000]  所以我們留意到耶穌沒有責備過瑪大
[00:14:15.000 --> 00:14:21.000]  祂只不過是不同意瑪大對瑪利亞的投訴和埋怨
[00:14:21.000 --> 00:14:28.000]  耶穌更加邀請他看清楚什麼事情才是最重要
[00:14:28.000 --> 00:14:32.000]  所以當我們留意到我們裏面為了一些事情
[00:14:32.000 --> 00:14:36.000]  當我們為了我們的侍奉盡心竭力的同時
[00:14:36.000 --> 00:14:39.000]  我們發現裏面的情緒有一些些的苦澀
[00:14:39.000 --> 00:14:42.000]  有一些些的不太憤氣
[00:14:42.000 --> 00:14:43.000]  有一些些的嫉妒
[00:14:43.000 --> 00:14:46.000]  有一些些的埋怨投訴
[00:14:46.000 --> 00:14:48.000]  又或者忙亂煩惱的時候
[00:14:48.000 --> 00:14:51.000]  我們不是去怪責自己
[00:14:51.000 --> 00:14:53.000]  或者怪責其他人
[00:14:53.000 --> 00:14:56.000]  而是找時間安靜下來去看一看自己
[00:14:56.000 --> 00:14:58.000]  就好像瑪利亞一樣
[00:14:58.000 --> 00:15:01.000]  去柬上那位的上好的福分
[00:15:01.000 --> 00:15:02.000]  安靜在上帝的面前
[00:15:02.000 --> 00:15:04.000]  跟祂傾心吐意
[00:15:04.000 --> 00:15:06.000]  講自己的不開心
[00:15:06.000 --> 00:15:07.000]  講自己的煩惱
[00:15:07.000 --> 00:15:12.000]  讓這位的醫生去幫我們把把脈
[00:15:12.000 --> 00:15:14.000]  去聽一聽這位的醫生
[00:15:14.000 --> 00:15:16.000]  去幫我們開開藥
[00:15:16.000 --> 00:15:19.000]  告訴我們我們當行的路
[00:15:19.000 --> 00:15:22.000]  早幾天我有一位的老師跟我分享
[00:15:22.000 --> 00:15:23.000]  這位老師提到
[00:15:23.000 --> 00:15:27.000]  他將要去到內地的教會裏面去教書
[00:15:27.000 --> 00:15:29.000]  因為時間太緊迫的關係
[00:15:29.000 --> 00:15:31.000]  所以他心裏面有些緊張
[00:15:31.000 --> 00:15:33.000]  有些忙亂
[00:15:33.000 --> 00:15:35.000]  他裏面就開始催迫他自己
[00:15:35.000 --> 00:15:37.000]  要快點去完成
[00:15:37.000 --> 00:15:41.000]  同時間都催迫其他人跟他合作
[00:15:41.000 --> 00:15:45.000]  因為他們阻礙著自己的進度
[00:15:45.000 --> 00:15:47.000]  同時間他發現
[00:15:47.000 --> 00:15:49.000]  他都在催迫上帝
[00:15:49.000 --> 00:15:53.000]  快點來為他成就他的祈禱
[00:15:53.000 --> 00:15:55.000]  這位老師的反應就是
[00:15:55.000 --> 00:15:57.000]  合理呀 是不是呀
[00:15:57.000 --> 00:15:59.000]  我又不是為我自己
[00:15:59.000 --> 00:16:02.000]  我只是為上帝的工作
[00:16:02.000 --> 00:16:04.000]  我可以侍奉我去做義工
[00:16:04.000 --> 00:16:06.000]  我可以建立其他人的生命
[00:16:06.000 --> 00:16:08.000]  催迫自己
[00:16:08.000 --> 00:16:10.000]  催迫其他人
[00:16:10.000 --> 00:16:13.000]  甚至催迫上帝快點回應工作
[00:16:13.000 --> 00:16:16.000]  好像是一件很合理的事
[00:16:16.000 --> 00:16:18.000]  不過我們當然知道
[00:16:18.000 --> 00:16:20.000]  答案是 不是
[00:16:20.000 --> 00:16:23.000]  這是我們需要小心的地方
[00:16:23.000 --> 00:16:25.000]  當我們看重事情
[00:16:25.000 --> 00:16:28.000]  看重侍奉 是對的
[00:16:28.000 --> 00:16:30.000]  但卻不要因為這樣
[00:16:30.000 --> 00:16:36.000]  而令自己去忙 亂 煩 嘈
[00:16:36.000 --> 00:16:38.000]  並且在不知不覺之間
[00:16:38.000 --> 00:16:42.000]  忘記了應該安靜在上帝的面前
[00:16:42.000 --> 00:16:44.000]  在不知不覺之間
[00:16:44.000 --> 00:16:46.000]  既催迫了自己
[00:16:46.000 --> 00:16:48.000]  催迫了其他人
[00:16:48.000 --> 00:16:51.000]  更加催迫上帝
[00:16:51.000 --> 00:16:53.000]  我們來看看瑪利亞
[00:16:53.000 --> 00:16:55.000]  瑪利亞去務盡自己
[00:16:55.000 --> 00:16:56.000]  作為女兒家的責任
[00:16:56.000 --> 00:16:58.000]  去廚房幫忙
[00:16:58.000 --> 00:17:00.000]  也覺得自己
[00:17:00.000 --> 00:17:01.000]  等同一個男人
[00:17:01.000 --> 00:17:03.000]  坐在耶穌的根前去聽道
[00:17:03.000 --> 00:17:05.000]  其實是一件當時社會
[00:17:05.000 --> 00:17:07.000]  所不容許的
[00:17:07.000 --> 00:17:09.000]  一件很丟架的事
[00:17:09.000 --> 00:17:12.000]  但同時我們也留意到
[00:17:12.000 --> 00:17:14.000]  耶穌並沒有摘怪馬
[00:17:14.000 --> 00:17:17.000]  就好像沒有摘怪馬一樣
[00:17:17.000 --> 00:17:19.000]  耶穌只是指出
[00:17:19.000 --> 00:17:22.000]  什麼是上海的福分
[00:17:22.000 --> 00:17:26.000]  什麼是我們首先需要重視
[00:17:26.000 --> 00:17:28.000]  不要錯過
[00:17:28.000 --> 00:17:29.000]  我們要抓緊
[00:17:29.000 --> 00:17:32.000]  有安靜在耶穌的根前的時間
[00:17:32.000 --> 00:17:33.000]  去聆聽真理
[00:17:33.000 --> 00:17:35.000]  去聆聽耶穌
[00:17:35.000 --> 00:17:38.000]  對我們自己有什麼吩咐
[00:17:38.000 --> 00:17:41.000]  那是不是代表瑪利亞
[00:17:41.000 --> 00:17:42.000]  可以不去承擔
[00:17:42.000 --> 00:17:44.000]  可以不需要去做
[00:17:44.000 --> 00:17:46.000]  她應該做的工作和責任呢
[00:17:46.000 --> 00:17:49.000]  《路加方子》是寫到42節
[00:17:49.000 --> 00:17:51.000]  沒有再寫下去
[00:17:51.000 --> 00:17:52.000]  但我相信
[00:17:52.000 --> 00:17:54.000]  如果要耶穌再去講解
[00:17:54.000 --> 00:17:55.000]  關於飯食
[00:17:55.000 --> 00:17:57.000]  應該由誰負責
[00:17:57.000 --> 00:17:59.000]  床鋪應該由誰主理
[00:17:59.000 --> 00:18:01.000]  我相信他並不重視這些
[00:18:01.000 --> 00:18:03.000]  我相信他會說
[00:18:03.000 --> 00:18:05.000]  一起來負責
[00:18:05.000 --> 00:18:07.000]  一起來主理
[00:18:07.000 --> 00:18:09.000]  因為他曾經說過
[00:18:09.000 --> 00:18:11.000]  狐狸有洞
[00:18:11.000 --> 00:18:13.000]  天空的飛鳥有窩
[00:18:13.000 --> 00:18:17.000]  但人子連枕首的地方都沒有
[00:18:17.000 --> 00:18:19.000]  睡在什麼床上
[00:18:19.000 --> 00:18:21.000]  床鋪是弄成怎樣
[00:18:21.000 --> 00:18:23.000]  我相信他並不重視
[00:18:23.000 --> 00:18:25.000]  也不介意
[00:18:25.000 --> 00:18:26.000]  因為他曾經說過
[00:18:26.000 --> 00:18:29.000]  人活著不是單靠食物
[00:18:29.000 --> 00:18:34.000]  而是靠上帝口中所出的一切說話
[00:18:34.000 --> 00:18:38.000]  耶穌只是想將我們的心力
[00:18:38.000 --> 00:18:40.000]  我們的時間
[00:18:40.000 --> 00:18:42.000]  放在一些重要
[00:18:42.000 --> 00:18:44.000]  一些永恆的事情上
[00:18:44.000 --> 00:18:46.000]  但他並沒有否定
[00:18:46.000 --> 00:18:51.000]  我們每個人應該盡當盡本份和責任
