
[00:00:00.000 --> 00:00:03.160]  那在我自己大學
[00:02:54.080 --> 00:02:57.800]  或者其實中國幾千年的文化
[00:02:57.800 --> 00:03:01.600]  請問是不是男人當家
[00:03:01.600 --> 00:03:03.960]  財務權經濟權原則上
[00:03:03.960 --> 00:03:06.440]  在古時候是不是在男人
[00:03:06.440 --> 00:03:08.680]  女人那個年代是大門不出
[00:03:08.680 --> 00:03:11.480]  二門不邁不可以讀書對不對
[00:03:11.480 --> 00:03:17.320]  然後甚至很多在我知道的一些家庭裡頭
[00:03:17.320 --> 00:03:19.000]  特別我在台灣成長
[00:03:19.000 --> 00:03:21.240]  在台灣成長的很多的婦女
[00:03:21.240 --> 00:03:23.960]  其實是很可憐的
[00:03:23.960 --> 00:03:28.040]  吃飯的時候只有男人可以上桌
[00:03:28.040 --> 00:03:31.240]  只有那種祖母級的可以上桌
[00:03:31.240 --> 00:03:33.000]  其他的媽媽不可以上桌
[00:03:33.000 --> 00:03:35.320]  女兒也不可以上桌
[00:03:35.320 --> 00:03:36.920]  這種家庭有的
[00:03:36.920 --> 00:03:39.280]  我的家沒有這麼嚴重
[00:03:39.280 --> 00:03:42.120]  不過我家也很嚴重
[00:03:42.120 --> 00:03:44.840]  我跟我爸爸跟我媽媽討論
[00:03:44.840 --> 00:03:46.400]  他們都不承認
[00:03:46.400 --> 00:03:49.200]  但是我從小我就很清楚
[00:03:49.200 --> 00:03:50.480]  當我們家
[00:03:50.480 --> 00:03:53.000]  我爸爸有時候吃飯的時候
[00:03:53.000 --> 00:03:54.840]  我爸爸吃一吃
[00:03:54.840 --> 00:03:58.160]  他就說今天為什麼沒有什麼菜
[00:03:58.160 --> 00:04:01.720]  他說去煎兩個荷包蛋
[00:04:01.720 --> 00:04:03.240]  就去煎兩個荷包蛋
[00:04:03.240 --> 00:04:05.720]  還真煎兩個荷包蛋
[00:04:05.720 --> 00:04:09.400]  你知道在桌子上有多少人嗎
[00:04:09.400 --> 00:04:11.400]  在桌子上
[00:04:11.400 --> 00:04:14.560]  我家我有三個姐姐
[00:04:14.560 --> 00:04:18.160]  我媽還有旁邊也許
[00:04:18.160 --> 00:04:20.160]  那時候我們家還有個傭人
[00:04:20.160 --> 00:04:23.920]  然後我爸爸還有我哥哥跟我
[00:04:23.920 --> 00:04:29.480]  煎兩個荷包蛋給誰吃
[00:04:29.480 --> 00:04:31.080]  爸爸吃以外
[00:04:31.080 --> 00:04:35.080]  我跟我哥一人一半
[00:04:35.080 --> 00:04:38.120]  你覺得這個有沒有問題
[00:04:38.120 --> 00:04:41.560]  我從小我就一直打個問號
[00:04:41.560 --> 00:04:44.480]  為什麼姐姐不吃
[00:04:44.480 --> 00:04:45.840]  後來呢
[00:04:45.840 --> 00:04:48.720]  我有一天當著我爸爸面問說
[00:04:48.720 --> 00:04:51.480]  為什麼他們每一次你說煎兩個荷包蛋
[00:04:51.480 --> 00:04:52.360]  他們就煎兩個
[00:04:52.360 --> 00:04:55.440]  然後你一個我跟哥哥一人一半
[00:04:55.440 --> 00:04:59.080]  我說姐姐們你們都不抗議嗎
[00:04:59.080 --> 00:05:00.280]  姐姐們
[00:05:00.280 --> 00:05:02.400]  有的姐姐說
[00:05:02.400 --> 00:05:03.800]  我覺得這很自然
[00:05:03.800 --> 00:05:05.560]  我也不知道為什麼
[00:05:05.560 --> 00:05:09.360]  我覺得我從來沒有要吃那個荷包蛋
[00:05:09.360 --> 00:05:11.720]  然後我就問我爸爸說為什麼這樣
[00:05:11.720 --> 00:05:13.120]  他說不會吧
[00:05:13.120 --> 00:05:14.400]  要煎應該大家都有
[00:05:14.400 --> 00:05:15.360]  我說從來沒有
[00:05:15.360 --> 00:05:16.560]  我有一個姐姐說
[00:05:16.560 --> 00:05:19.120]  對我記得永遠只煎兩個
[00:05:19.120 --> 00:05:20.480]  然後呢我那個姐姐就說
[00:05:20.480 --> 00:05:22.280]  對啊我也從來沒有問過
[00:05:22.280 --> 00:05:26.320]  不過我現在很想問為什麼
[00:05:26.320 --> 00:05:27.600]  我自己覺得
[00:05:27.600 --> 00:05:30.800]  在中國的我們古老的文化裡頭
[00:05:30.800 --> 00:05:32.560]  我覺得特別是一些
[00:05:32.560 --> 00:05:34.720]  如果有錢有勢的家庭
[00:05:34.720 --> 00:05:36.400]  其實男人或者爸爸
[00:05:36.400 --> 00:05:40.320]  他其實天天過父親節對不對
[00:05:40.320 --> 00:05:42.880]  因為他吃香喝辣的嘛對不對
[00:05:42.880 --> 00:05:44.200]  那甚至如果大戶人家
[00:05:44.200 --> 00:05:46.440]  他可能三妻四妾
[00:05:46.440 --> 00:05:50.600]  然後兒女或者妻子其實都是配角
[00:05:50.600 --> 00:05:54.000]  所有的事情包括孩子讀不讀書
[00:05:54.000 --> 00:05:55.360]  嫁娶的事情
[00:05:55.360 --> 00:05:57.160]  家裡的房產地產
[00:05:57.160 --> 00:05:58.600]  家中的大事小事
[00:05:58.600 --> 00:06:01.160]  其實是父親說了算
[00:06:01.160 --> 00:06:03.000]  是這樣嗎
[00:06:03.000 --> 00:06:06.360]  你們現在已經美國文化都改了
[00:06:06.360 --> 00:06:08.760]  現在是媽媽說了算
[00:06:08.760 --> 00:06:11.800]  對不對現在可能是很多是媽媽說了算
[00:06:11.800 --> 00:06:15.840]  那所以我覺得現在在我們台灣的文化裡頭
[00:06:15.840 --> 00:06:17.760]  包括我的同學對不對
[00:06:17.760 --> 00:06:19.000]  我們都六十幾歲了
[00:06:19.000 --> 00:06:20.360]  我們的小孩其實也都大了
[00:06:20.360 --> 00:06:22.280]  都可以自立了都可以
[00:06:22.280 --> 00:06:25.160]  可是呢媽媽母親過節的時候
[00:06:25.160 --> 00:06:27.680]  他們一定會給媽媽過節
[00:06:27.680 --> 00:06:29.320]  可是呢奇怪
[00:06:29.320 --> 00:06:31.080]  在我們台灣的文化裡頭
[00:06:31.080 --> 00:06:34.760]  爸爸現在仍然沒有身份地位會被過節
[00:06:34.760 --> 00:06:37.800]  其實現在財務權已經不在我們手裡了
[00:06:37.800 --> 00:06:41.560]  應該也要過節吧是不是
[00:06:41.560 --> 00:06:46.120]  我今天願意跟大家一起來思想
[00:06:46.120 --> 00:06:49.600]  真的我覺得其實很多的父親
[00:06:49.600 --> 00:06:52.360]  在家裡面其實沒有過節
[00:06:52.360 --> 00:06:53.800]  我們也忍氣吞聲
[00:06:53.800 --> 00:06:54.280]  為什麼
[00:06:54.280 --> 00:06:56.000]  因為我們真的感覺到
[00:06:56.000 --> 00:06:57.600]  媽媽真的比我們辛苦
[00:06:57.600 --> 00:06:59.000]  同意嗎
[00:06:59.000 --> 00:07:01.720]  現在的媽媽一樣要上班對不對
[00:07:01.720 --> 00:07:03.600]  一樣也是白天很忙碌
[00:07:03.600 --> 00:07:05.960]  可是回家以後其實很多時候
[00:07:05.960 --> 00:07:09.240]  媽媽真的比爸爸還要再辛苦很多
[00:07:09.240 --> 00:07:13.040]  所以孩子們也就覺得應該給媽媽過節
[00:07:13.040 --> 00:07:14.320]  至於爸爸們
[00:07:14.320 --> 00:07:17.800]  很多爸爸這個脾氣不太好
[00:07:17.800 --> 00:07:19.240]  溝通很差
[00:07:19.240 --> 00:07:20.560]  不善言詞
[00:07:20.560 --> 00:07:23.120]  有時候人生裡頭也蠻多軟弱
[00:07:23.120 --> 00:07:24.480]  犯錯
[00:07:24.480 --> 00:07:27.240]  或者有一些成癮的現象
[00:07:27.240 --> 00:07:32.080]  那於是兒女其實就不怎麼想給他過節
[00:07:32.080 --> 00:07:33.840]  那今天我要來思想
[00:07:33.840 --> 00:07:37.480]  特別你們很多人在美國的文化裡頭很久
[00:07:37.480 --> 00:07:41.240]  其實現在有很多改變對不對
[00:07:41.240 --> 00:07:43.160]  包括我在我的教會裡頭
[00:07:43.160 --> 00:07:46.600]  我也發現很多的爸爸不像以前的爸爸
[00:07:46.600 --> 00:07:48.680]  我們今天一起來從聖經來看
[00:07:48.680 --> 00:07:50.280]  我這邊用轉型
[00:07:50.280 --> 00:07:53.560]  請問我們要怎麼轉型
[00:07:53.560 --> 00:07:58.160]  如果從夫妻的角色跟夫妻的互動裡頭
[00:07:58.160 --> 00:07:59.800]  我今天要跟大家思想
[00:07:59.800 --> 00:08:01.360]  我們要改變對不對
[00:08:01.360 --> 00:08:04.400]  有人說要隨著時代而變化對不對
[00:08:04.400 --> 00:08:06.720]  以前是男人為主的世界
[00:08:06.720 --> 00:08:09.640]  那我們要轉轉要男女平等的世界
[00:08:09.640 --> 00:08:11.640]  其實這個世界已經不是男女平等了
[00:08:11.640 --> 00:08:15.840]  這個世界已經是女權至上的世界了
[00:08:15.840 --> 00:08:17.760]  是不是啦
[00:08:17.760 --> 00:08:19.520]  很多你看
[00:08:19.520 --> 00:08:20.840]  很多男人講話了
[00:08:20.840 --> 00:08:23.720]  我們現在已經轉到一種情形
[00:08:23.720 --> 00:08:26.480]  這個剛剛在讀聖經的時候我就發現
[00:08:26.480 --> 00:08:27.760]  那個毒氣聲音來
[00:08:27.760 --> 00:08:30.520]  女生的聲音大很多倍
[00:08:30.520 --> 00:08:31.120]  是不是
[00:08:31.120 --> 00:08:34.640]  其實男人在教會是弱勢你懂嗎
[00:08:34.640 --> 00:08:37.440]  你知道嗎這個聚會
[00:08:37.440 --> 00:08:39.200]  教會辦的聚會
[00:08:39.200 --> 00:08:41.480]  其實以女性為主導
[00:08:41.480 --> 00:08:43.040]  是嗎
[00:08:43.040 --> 00:08:43.880]  你看
[00:08:43.880 --> 00:08:45.600]  對不起我真的講
[00:08:45.600 --> 00:08:47.320]  教會的聚會
[00:08:47.320 --> 00:08:51.840]  十個聚會有八九個都比較女性化
[00:08:51.840 --> 00:08:54.680]  那個比較男性化的聚會其實很少
[00:08:54.680 --> 00:08:56.520]  所以很多男人他不喜歡來教會聚會
[00:08:56.520 --> 00:08:57.440]  原因是為什麼
[00:08:57.440 --> 00:08:59.520]  因為教會的聚會你看
[00:08:59.520 --> 00:09:01.600]  唱詩唱歌
[00:09:01.600 --> 00:09:07.880]  男人愛唱嘛
[00:09:07.880 --> 00:09:11.480]  其實我今天要跟大家來再一次的思想
[00:09:11.480 --> 00:09:14.280]  有關男女的角色
[00:09:14.280 --> 00:09:15.760]  我覺得我們今天要轉型
[00:09:15.760 --> 00:09:17.480]  我要轉到聖經裡頭
[00:09:17.480 --> 00:09:19.240]  我們剛剛看以佛所述
[00:09:19.240 --> 00:09:21.120]  雖然這一段聖經
[00:09:21.120 --> 00:09:22.480]  我們非常熟悉
[00:09:22.480 --> 00:09:24.080]  結婚的時候常讀對不對
[00:09:24.080 --> 00:09:26.000]  但是我今天要跟大家來思想
[00:09:26.000 --> 00:09:28.000]  到底怎麼樣讓這段聖經
[00:09:28.000 --> 00:09:31.160]  可以在我們的生活裡頭來實踐
[00:09:31.160 --> 00:09:32.600]  不過講這段聖經的時候
[00:09:32.600 --> 00:09:35.000]  我會有一個小小的要求
[00:09:35.000 --> 00:09:38.120]  當我講到妻子的部分的時候
[00:09:38.120 --> 00:09:41.080]  所有的男人請你們暫時打瞌睡
[00:09:41.080 --> 00:09:43.200]  你們不合適聽好不好
[00:09:43.200 --> 00:09:44.720]  因為如果你們也聽了
[00:09:44.720 --> 00:09:46.880]  回家有人會吵架
[00:09:46.880 --> 00:09:47.960]  那我先說明
[00:09:47.960 --> 00:09:49.240]  當我講弟兄的時候
[00:09:49.240 --> 00:09:52.400]  姊妹們請你們也睡一下
[00:09:52.400 --> 00:09:54.000]  你們千萬不要聽對方的
[00:09:54.000 --> 00:09:55.920]  因為聽了對方回去會吵架
[00:09:55.920 --> 00:09:57.640]  那我已經講清楚了
[00:09:57.640 --> 00:09:59.600]  請你只聽你的部分
[00:09:59.600 --> 00:10:01.960]  免得回去吵架你怪我
[00:10:01.960 --> 00:10:03.240]  那我有講清楚了
[00:10:03.240 --> 00:10:05.120]  請我講姊妹的時候
[00:10:05.120 --> 00:10:08.120]  請你不要聽弟兄們
[00:10:08.120 --> 00:10:11.640]  那因為這樣我已經講清楚了
[00:10:11.640 --> 00:10:13.680]  所以你們萬一今天回去吵架
[00:10:13.680 --> 00:10:14.440]  罪不在我
[00:10:14.440 --> 00:10:16.280]  這樣可以嗎
[00:10:16.280 --> 00:10:17.160]  好
[00:10:17.160 --> 00:10:18.400]  我先講姊妹
[00:10:18.400 --> 00:10:19.400]  Lady first
[00:10:19.400 --> 00:10:21.680]  我們來看聖經裡頭
[00:10:21.680 --> 00:10:23.800]  這個其實不用讀姊妹也知道
[00:10:23.800 --> 00:10:26.560]  不過我還是要對姊妹們讀一下
[00:10:26.560 --> 00:10:27.560]  第22節
[00:10:27.560 --> 00:10:28.920]  你們做妻子的
[00:10:28.920 --> 00:10:30.880]  我們姊妹們大家一起來讀
[00:10:30.880 --> 00:10:32.760]  弟兄稍微休息一下睡一下
[00:10:32.760 --> 00:10:34.280]  不要讀也不要聽
[00:10:34.280 --> 00:10:35.160]  一起來姊妹們
[00:10:35.160 --> 00:10:36.200]  22節
[00:10:36.200 --> 00:10:37.760]  請你們
[00:10:37.760 --> 00:10:46.320]  這邊講得很清楚
[00:10:46.320 --> 00:10:48.280]  妻子在家庭中的角色
[00:10:48.280 --> 00:10:50.720]  你需要順服你自己的丈夫
[00:10:50.720 --> 00:10:51.600]  對不對
[00:10:51.600 --> 00:10:55.280]  而且這邊說如同順服主
[00:10:55.280 --> 00:10:56.240]  姊妹們
[00:10:56.240 --> 00:10:57.640]  你結了婚以後
[00:10:57.640 --> 00:10:59.120]  你要順服你的丈夫
[00:10:59.120 --> 00:11:01.640]  好像順服主
[00:11:01.640 --> 00:11:03.920]  因為教會順服主耶穌
[00:11:03.920 --> 00:11:06.320]  是那樣子的順服
[00:11:06.320 --> 00:11:06.880]  姊妹們
[00:11:06.880 --> 00:11:08.760]  我必須說這不是我講的
[00:11:08.760 --> 00:11:09.440]  如果是我
[00:11:09.440 --> 00:11:11.760]  我絕對不敢講
[00:11:11.760 --> 00:11:13.600]  因為順服這件事情
[00:11:13.600 --> 00:11:16.080]  是聖經很清楚
[00:11:16.080 --> 00:11:17.400]  要姊妹們
[00:11:17.400 --> 00:11:20.200]  你們順服你們的丈夫
[00:11:20.200 --> 00:11:22.960]  如同要順服主一樣
[00:11:22.960 --> 00:11:24.280]  那這邊講到原因
[00:11:24.280 --> 00:11:25.880]  23節姊妹們來念
[00:11:25.880 --> 00:11:26.960]  為什麼要順服呢
[00:11:26.960 --> 00:11:28.080]  請念
[00:11:28.080 --> 00:11:29.120]  因為
[00:11:29.120 --> 00:11:39.560]  這邊講的是說丈夫是頭
[00:11:39.560 --> 00:11:42.520]  不是因為丈夫優秀成功
[00:11:42.520 --> 00:11:44.480]  有能力會賺錢
[00:11:44.480 --> 00:11:45.800]  特別要強調
[00:11:45.800 --> 00:11:47.320]  你順服你的丈夫
[00:11:47.320 --> 00:11:49.640]  不是因為他很優秀
[00:11:49.640 --> 00:11:50.800]  讓你很佩服
[00:11:50.800 --> 00:11:53.720]  或者他的品德道德很高尚
[00:11:53.720 --> 00:11:55.640]  都不是
[00:11:55.640 --> 00:11:56.880]  只有一個原因
[00:11:56.880 --> 00:11:58.800]  因為你的丈夫
[00:11:58.800 --> 00:12:02.880]  是上帝設立你家庭中的頭
[00:12:02.880 --> 00:12:05.840]  我覺得這個對所有的妻子
[00:12:05.840 --> 00:12:07.400]  都是很大的挑戰
[00:12:07.400 --> 00:12:08.600]  為什麼呢
[00:12:08.600 --> 00:12:09.360]  只有一種
[00:12:09.360 --> 00:12:10.040]  有一些
[00:12:10.040 --> 00:12:11.320]  你有沒有碰過有一些女人
[00:12:11.320 --> 00:12:13.920]  是天生小女人有沒有
[00:12:13.920 --> 00:12:16.320]  所謂叫天生小女人就是說
[00:12:16.320 --> 00:12:17.960]  她需要依附丈夫
[00:12:17.960 --> 00:12:19.040]  她才能過日子
[00:12:19.040 --> 00:12:21.120]  有沒有這種女人
[00:12:21.120 --> 00:12:22.360]  有
[00:12:22.360 --> 00:12:23.280]  古時候很多
[00:12:23.280 --> 00:12:24.560]  現在不多
[00:12:24.560 --> 00:12:26.360]  但是還是有對不對
[00:12:26.360 --> 00:12:28.160]  她一定需要依附丈夫
[00:12:28.160 --> 00:12:29.160]  她沒有依附丈夫
[00:12:29.160 --> 00:12:31.480]  她覺得很難過日子
[00:12:31.480 --> 00:12:34.840]  但是我覺得多半的妻子
[00:12:34.840 --> 00:12:37.640]  其實要順服丈夫是非常困難的
[00:12:37.640 --> 00:12:39.560]  那特別是腦子好
[00:12:39.560 --> 00:12:41.000]  還有聰明的
[00:12:41.000 --> 00:12:41.800]  能幹的
[00:12:41.800 --> 00:12:44.720]  困不困難
[00:12:44.720 --> 00:12:46.640]  我真的
[00:12:46.640 --> 00:12:49.560]  我真的發現順服這件事情
[00:12:49.560 --> 00:12:51.240]  要很認真的
[00:12:51.240 --> 00:12:53.120]  很嚴肅的
[00:12:53.120 --> 00:12:55.120]  很努力的去放下自己
[00:12:55.120 --> 00:12:56.360]  因為為什麼呢
[00:12:56.360 --> 00:12:58.280]  我結婚三十六年
[00:12:58.280 --> 00:13:00.400]  我覺得對我太太
[00:13:00.400 --> 00:13:01.880]  一直到如今
[00:13:01.880 --> 00:13:03.680]  我們已經結婚三十六年
[00:13:03.680 --> 00:13:04.360]  一直到現在
[00:13:04.360 --> 00:13:05.880]  我覺得我太太都很困難
[00:13:05.880 --> 00:13:07.480]  順服
[00:13:07.480 --> 00:13:09.640]  我不是控告她
[00:13:09.640 --> 00:13:11.240]  因為我太太真的超級聰明
[00:13:11.240 --> 00:13:13.720]  我太太是超級聰明的那種太太
[00:13:13.720 --> 00:13:16.200]  我太太又聰明又能幹的
[00:13:16.200 --> 00:13:17.040]  我今天沒帶來
[00:13:17.040 --> 00:13:20.200]  我帶來你會知道
[00:13:20.200 --> 00:13:21.320]  你看嘛
[00:13:21.320 --> 00:13:23.000]  那個葛慕斯要去要奶
[00:13:23.000 --> 00:13:24.360]  他居然還可以給她
[00:13:24.360 --> 00:13:26.840]  你就知道這種女人很偉大
[00:13:26.840 --> 00:13:29.200]  我太太真的很厲害
[00:13:29.200 --> 00:13:30.840]  現在我每一次
[00:13:30.840 --> 00:13:33.400]  當我常跟我太太的意見不太一樣
[00:13:33.400 --> 00:13:35.680]  我跟她是不同個性的人
[00:13:35.680 --> 00:13:39.520]  那我太太每一次跟我意見不同
[00:13:39.520 --> 00:13:43.080]  我太太向來是會跟我辯論的
[00:13:43.080 --> 00:13:45.800]  她古時候
[00:13:45.800 --> 00:13:46.600]  她大學的時候
[00:13:46.600 --> 00:13:49.160]  她得過我們那邊叫
[00:13:49.160 --> 00:13:53.920]  全國大專盃的辯論比賽冠軍
[00:13:53.920 --> 00:13:55.520]  那個我們大陸來的
[00:13:55.520 --> 00:13:56.720]  你不會同意
[00:13:56.720 --> 00:13:59.040]  那是全省不是全國
[00:13:59.040 --> 00:14:01.000]  沒關係
[00:14:01.000 --> 00:14:05.280]  我太太得過那種辯論比賽冠軍
[00:14:05.280 --> 00:14:06.680]  所以我很慘的
[00:14:06.680 --> 00:14:08.600]  我每一次跟她意見不同的時候
[00:14:08.600 --> 00:14:11.160]  她就會把她所有的辯論的技術
[00:14:11.160 --> 00:14:12.200]  全部用上
[00:14:12.200 --> 00:14:13.720]  慘不慘
[00:14:13.720 --> 00:14:15.960]  我真的覺得
[00:14:15.960 --> 00:14:19.920]  我非常辛苦的跟她抗爭
[00:14:19.920 --> 00:14:21.840]  她絕不放棄的
[00:14:21.840 --> 00:14:23.360]  她會跟我一直抗爭
[00:14:23.360 --> 00:14:24.320]  一直抗辯
[00:14:24.320 --> 00:14:27.560]  然後她每一次需要很忍耐
[00:14:27.560 --> 00:14:32.080]  可是後來
[00:14:32.080 --> 00:14:33.960]  每一次到了這種時候
[00:14:33.960 --> 00:14:37.280]  我發現她要順服的話
[00:14:37.280 --> 00:14:40.120]  她需要深呼吸
[00:14:40.120 --> 00:14:44.360]  而且我覺得她要好幾次的深呼吸
[00:14:44.360 --> 00:14:47.280]  然後咬著牙
[00:14:47.280 --> 00:14:50.920]  並且不住的禱告
[00:14:50.920 --> 00:14:52.240]  好多次她跟我講
[00:14:52.240 --> 00:14:54.480]  她說我真的順服不下去
[00:14:54.480 --> 00:14:57.080]  不過主對我說話
[00:14:57.080 --> 00:14:57.680]  你知道嗎
[00:14:57.680 --> 00:14:58.040]  真的
[00:14:58.040 --> 00:15:00.600]  她說她嘗試到最後沒辦法
[00:15:00.600 --> 00:15:03.240]  因為她發現要順服我是很困難
[00:15:03.240 --> 00:15:04.960]  可是她最後的咬著牙
[00:15:04.960 --> 00:15:06.240]  深呼吸還是沒有辦法
[00:15:06.240 --> 00:15:08.040]  她說最後
[00:15:08.040 --> 00:15:09.960]  我真的發現很多時候
[00:15:09.960 --> 00:15:12.280]  她說主對我說話
[00:15:12.280 --> 00:15:14.320]  其實我現在更多的經驗是
[00:15:14.320 --> 00:15:16.520]  我常常跟她到晚上
[00:15:16.520 --> 00:15:19.520]  因為以前我都會跟她辯論到半夜
[00:15:19.520 --> 00:15:22.440]  到我發瘋為止
[00:15:22.440 --> 00:15:24.480]  後來我發現不行
[00:15:24.480 --> 00:15:27.800]  因為到了晚上12點半以後
[00:15:27.800 --> 00:15:29.440]  那個筋疲力竭
[00:15:29.440 --> 00:15:31.280]  絕對講不贏她
[00:15:31.280 --> 00:15:32.640]  我後來我就常常跟她說
[00:15:32.640 --> 00:15:34.480]  太太我現在已經
[00:15:34.480 --> 00:15:36.160]  今天忙了一天我太累了
[00:15:36.160 --> 00:15:37.800]  我可不可以睡個好覺
[00:15:37.800 --> 00:15:39.280]  明天早上睡足了
[00:15:39.280 --> 00:15:40.600]  我一定好好跟你討論
[00:15:40.600 --> 00:15:42.080]  我現在已經漲幅了
[00:15:42.080 --> 00:15:43.440]  腦子是漲幅
[00:15:43.440 --> 00:15:45.280]  我明天早上跟你討論
[00:15:45.280 --> 00:15:50.320]  常常睡好覺早晨差不多7點8點的時候
[00:15:50.320 --> 00:15:51.640]  我就跟太太說
[00:15:51.640 --> 00:15:54.280]  太太我準備好了
[00:15:54.280 --> 00:15:56.120]  特別我早上禱告的靈修完了
[00:15:56.120 --> 00:15:57.840]  我說太太我準備好了
[00:15:57.840 --> 00:15:59.160]  我們繼續談吧
[00:15:59.160 --> 00:16:00.560]  她常常跟我說
[00:16:00.560 --> 00:16:02.400]  上帝昨天告訴我說
[00:16:02.400 --> 00:16:03.200]  算了吧
[00:16:03.200 --> 00:16:05.960]  就聽吧
[00:16:05.960 --> 00:16:06.840]  我說真的
[00:16:06.840 --> 00:16:07.480]  沒關係
[00:16:07.480 --> 00:16:08.680]  我們再來討論一下
[00:16:08.680 --> 00:16:10.840]  昨天好辯論到沒有結論
[00:16:10.840 --> 00:16:13.320]  我說我們再來一回合
[00:16:13.320 --> 00:16:14.400]  沒關係
[00:16:14.400 --> 00:16:15.960]  她說不用了
[00:16:15.960 --> 00:16:19.120]  上帝說叫我放下
[00:16:19.120 --> 00:16:19.760]  困不困難
[00:16:19.760 --> 00:16:21.640]  姊妹們
[00:16:21.640 --> 00:16:24.600]  你知道我太太
[00:16:24.600 --> 00:16:26.560]  我自己發現
[00:16:26.560 --> 00:16:29.920]  她要順服是需要上帝的恩典
[00:16:29.920 --> 00:16:31.160]  我覺得太難了
[00:16:31.160 --> 00:16:33.640]  事實上我在教會牧養三十多年
