
[00:00:00.000 --> 00:00:02.000]  我們一起做個簡短的禱告
[00:01:04.000 --> 00:01:06.000]  你知道晚上
[00:01:06.000 --> 00:01:08.000]  是你們去看電影嗎
[00:01:08.000 --> 00:01:09.000]  都是年輕的
[00:01:09.000 --> 00:01:12.000]  十五六歲的男孩子女孩子
[00:01:12.000 --> 00:01:14.000]  就進到裡面去看電影
[00:01:14.000 --> 00:01:16.000]  然後他進去
[00:01:16.000 --> 00:01:18.000]  拿著大概兩三把槍
[00:01:18.000 --> 00:01:20.000]  掃射這樣
[00:01:20.000 --> 00:01:22.000]  電影院裡面一下子
[00:01:22.000 --> 00:01:24.000]  十個人就當場死亡
[00:01:24.000 --> 00:01:26.000]  兩個人送到醫院裡面
[00:01:26.000 --> 00:01:27.000]  也死亡
[00:01:27.000 --> 00:01:29.000]  所以總共死了十二個人
[00:01:29.000 --> 00:01:31.000]  然後五十幾個受傷
[00:01:31.000 --> 00:01:33.000]  在五十幾個受傷當中
[00:01:33.000 --> 00:01:36.000]  有十幾個生命是非常危險的
[00:01:36.000 --> 00:01:41.000]  那這個人叫做James Holmes
[00:01:41.000 --> 00:01:44.000]  他是住在南加州
[00:01:44.000 --> 00:01:46.000]  他是UC
[00:01:46.000 --> 00:01:48.000]  加州大學
[00:01:48.000 --> 00:01:50.000]  Riverside畢業的學生
[00:01:50.000 --> 00:01:53.000]  然後去卡羅萊多讀博士
[00:01:53.000 --> 00:01:55.000]  是在醫學院裡面
[00:01:55.000 --> 00:01:57.000]  他是讀神經
[00:01:57.000 --> 00:02:00.000]  Neuroscience的博士生
[00:02:00.000 --> 00:02:02.000]  沒想到他過去幾個月
[00:02:02.000 --> 00:02:06.000]  連續買了四把槍
[00:02:06.000 --> 00:02:09.000]  可能好幾把是衝鋒槍
[00:02:09.000 --> 00:02:10.000]  半自動的
[00:02:10.000 --> 00:02:14.000]  一個大概一分鐘可以
[00:02:14.000 --> 00:02:17.000]  打五十到六十顆的子彈
[00:02:17.000 --> 00:02:18.000]  很厲害
[00:02:18.000 --> 00:02:20.000]  他買了六千把
[00:02:20.000 --> 00:02:21.000]  六千個子彈
[00:02:21.000 --> 00:02:26.000]  在美國你們知道有幾支槍嗎
[00:02:26.000 --> 00:02:31.000]  人們擁有兩億六千萬支槍
[00:02:31.000 --> 00:02:34.000]  所以人們所擁有的槍數
[00:02:34.000 --> 00:02:37.000]  比美國人口都還高
[00:02:37.000 --> 00:02:40.000]  所以發生這樣的事情
[00:02:40.000 --> 00:02:46.000]  其實也是很有可能
[00:02:46.000 --> 00:02:48.000]  因為這麼多人有槍
[00:02:48.000 --> 00:02:50.000]  所以我們看到這個社會的景象
[00:02:50.000 --> 00:02:53.000]  美國真是不知道什麼時候
[00:02:53.000 --> 00:02:56.000]  會有槍枝的控制
[00:02:56.000 --> 00:02:57.000]  因為憲法上規定
[00:02:57.000 --> 00:03:00.000]  人民是可以擁有槍枝的
[00:03:00.000 --> 00:03:05.000]  但是就造成許許多多的困難
[00:03:05.000 --> 00:03:06.000]  這一兩天
[00:03:06.000 --> 00:03:08.000]  歐巴馬跟Romey
[00:03:08.000 --> 00:03:10.000]  他們就停止他們的競選
[00:03:10.000 --> 00:03:15.000]  去安慰這些受難的家庭
[00:03:15.000 --> 00:03:16.000]  但是老實說
[00:03:16.000 --> 00:03:18.000]  我覺得是在作秀
[00:03:18.000 --> 00:03:20.000]  你們知道他們就是這樣
[00:03:20.000 --> 00:03:22.000]  盼望人家能夠選他們
[00:03:22.000 --> 00:03:24.000]  我們看到社會的景象
[00:03:24.000 --> 00:03:27.000]  我們看到最近敘利亞
[00:03:27.000 --> 00:03:30.000]  好像在內戰一樣
[00:03:30.000 --> 00:03:33.000]  西方國家就供給很多武器
[00:03:33.000 --> 00:03:35.000]  給這些反叛軍
[00:03:35.000 --> 00:03:38.000]  然後蘇俄就供給很多的武器
[00:03:38.000 --> 00:03:43.000]  給敘利亞的軍隊
[00:03:43.000 --> 00:03:45.000]  兩方就為了賺錢
[00:03:45.000 --> 00:03:47.000]  還是為了各方的利益
[00:03:47.000 --> 00:03:51.000]  然後很多國家在United Nations
[00:03:51.000 --> 00:03:53.000]  在那邊談判
[00:03:53.000 --> 00:03:55.000]  一方面供給很多的武器
[00:03:55.000 --> 00:03:59.000]  一方面又在紐約的聯合國談判
[00:03:59.000 --> 00:04:02.000]  我不曉得會造成什麼樣的後果
[00:04:02.000 --> 00:04:05.000]  你們看最近的埃及
[00:04:05.000 --> 00:04:07.000]  埃及總統當選
[00:04:07.000 --> 00:04:13.000]  他是被穆斯林兄弟會
[00:04:13.000 --> 00:04:15.000]  所支持的一個總統
[00:04:15.000 --> 00:04:17.000]  當選以後
[00:04:17.000 --> 00:04:19.000]  我們不曉得穆斯林的總統
[00:04:19.000 --> 00:04:21.000]  還有他的背後人
[00:04:21.000 --> 00:04:23.000]  會帶來什麼樣的影響
[00:04:23.000 --> 00:04:26.000]  我們看到這個世界的景象的時候
[00:04:26.000 --> 00:04:28.000]  我們再看看加州
[00:04:28.000 --> 00:04:30.000]  加州在六月的時候
[00:04:30.000 --> 00:04:32.000]  有連續幾個禮拜
[00:04:32.000 --> 00:04:35.000]  有三個城市宣布破產
[00:04:35.000 --> 00:04:38.000]  第一個是在Vallejo
[00:04:38.000 --> 00:04:41.000]  然後Stoughton離我們這裡不遠
[00:04:41.000 --> 00:04:43.000]  第三個是在San Bernardino
[00:04:43.000 --> 00:04:45.000]  是在洛杉磯的旁邊
[00:04:45.000 --> 00:04:47.000]  一個城市
[00:04:47.000 --> 00:04:49.000]  所以我是不曉得
[00:04:49.000 --> 00:04:52.000]  加州什麼時候會宣布破產
[00:04:52.000 --> 00:04:54.000]  不只是城市
[00:04:54.000 --> 00:04:59.000]  最後會不會整個加州宣布破產
[00:04:59.000 --> 00:05:03.000]  我們看到這個社會的景象
[00:05:03.000 --> 00:05:06.000]  我們也感覺無能為力
[00:05:06.000 --> 00:05:09.000]  這個世界的走向問題很多
[00:05:09.000 --> 00:05:11.000]  但是其實我們再看看我們的生活
[00:05:11.000 --> 00:05:13.000]  其實我們也是很忙碌
[00:05:13.000 --> 00:05:15.000]  在公司上班
[00:05:15.000 --> 00:05:18.000]  年輕的要保住這個工作
[00:05:18.000 --> 00:05:19.000]  上下班
[00:05:19.000 --> 00:05:20.000]  公司的壓力
[00:05:20.000 --> 00:05:23.000]  還有家庭的壓力
[00:05:23.000 --> 00:05:26.000]  年長的有時候為了身體健康
[00:05:26.000 --> 00:05:27.000]  有很多的事情
[00:05:27.000 --> 00:05:32.000]  我們好像沒有辦法去掌握
[00:05:32.000 --> 00:05:35.000]  有時候我們看看這個世界的景象的時候
[00:05:35.000 --> 00:05:36.000]  我們會問一個問題
[00:05:36.000 --> 00:05:41.000]  到底我的信仰對這個世界有多大的影響
[00:05:41.000 --> 00:05:45.000]  對我的家庭有多大的影響
[00:05:45.000 --> 00:05:47.000]  對加州有多大的影響
[00:05:47.000 --> 00:05:49.000]  我們有時候會思想一下
[00:05:49.000 --> 00:05:50.000]  我們這個信仰
[00:05:50.000 --> 00:05:55.000]  真是帶給我們的生命有很大的影響嗎
[00:05:55.000 --> 00:05:57.000]  我們會問這個問題
[00:05:57.000 --> 00:06:03.000]  我們有時候會有懷疑
[00:06:03.000 --> 00:06:06.000]  會有思想說
[00:06:06.000 --> 00:06:08.000]  我是不是真正的
[00:06:08.000 --> 00:06:13.000]  完全把我的信心擺在主耶穌的面前
[00:06:13.000 --> 00:06:15.000]  你們有沒有人家常說一句話
[00:06:15.000 --> 00:06:17.000]  爸爸媽媽說你信
[00:06:17.000 --> 00:06:18.000]  信沒關係
[00:06:18.000 --> 00:06:19.000]  你可以信
[00:06:19.000 --> 00:06:21.000]  但是不要太信
[00:06:21.000 --> 00:06:22.000]  不要太信
[00:06:22.000 --> 00:06:25.000]  不要說你把所有的時間都投入了
[00:06:25.000 --> 00:06:30.000]  今天我的題目叫做
[00:06:30.000 --> 00:06:36.000]  將來將要來的是你嗎
[00:06:36.000 --> 00:06:39.000]  Are you the one who is to come
[00:06:39.000 --> 00:06:44.000]  這是從剛才約翰所說的一句話
[00:06:44.000 --> 00:06:47.000]  Are you the one who is to come
[00:06:47.000 --> 00:06:51.000]  將來要來的就是你嗎
[00:06:51.000 --> 00:06:53.000]  這是約翰的問題
[00:06:53.000 --> 00:06:57.000]  這是約翰的疑惑
[00:06:57.000 --> 00:07:00.000]  我們剛才所讀的經文
[00:07:00.000 --> 00:07:03.000]  約翰有兩個門徒來找約翰
[00:07:03.000 --> 00:07:05.000]  告訴他說
[00:07:05.000 --> 00:07:10.000]  耶穌在加利利所做的一些神蹟騎士
[00:07:10.000 --> 00:07:14.000]  請問一下約翰這個時候在什麼地方
[00:07:14.000 --> 00:07:16.000]  他被關在監獄裡面
[00:07:16.000 --> 00:07:19.000]  因為他指責西利王
[00:07:19.000 --> 00:07:22.000]  西利王娶了他的弟弟
[00:07:22.000 --> 00:07:25.000]  他兄弟的妻子
[00:07:25.000 --> 00:07:27.000]  有一些淫亂的事情
[00:07:27.000 --> 00:07:30.000]  所以約翰就指責西利王
[00:07:30.000 --> 00:07:31.000]  就被西利王抓起來
[00:07:31.000 --> 00:07:34.000]  就關到監獄裡面去
[00:07:34.000 --> 00:07:38.000]  那約翰在監獄裡面就會思想
[00:07:38.000 --> 00:07:43.000]  到底我所預備那位
[00:07:43.000 --> 00:07:45.000]  我常常跟人家說那位
[00:07:45.000 --> 00:07:47.000]  要來的這個耶穌
[00:07:47.000 --> 00:07:48.000]  那個彌賽亞
[00:07:48.000 --> 00:07:51.000]  我是彌賽亞的先鋒
[00:07:51.000 --> 00:07:53.000]  那這位彌賽亞
[00:07:53.000 --> 00:07:55.000]  到底是不是就是耶穌
[00:07:55.000 --> 00:07:57.000]  這個時候他被關在監獄裡面
[00:07:57.000 --> 00:07:59.000]  他有這個疑惑
[00:07:59.000 --> 00:08:03.000]  他認為主耶穌來是要成為彌賽亞
[00:08:03.000 --> 00:08:07.000]  拯救以色列人脫離羅馬帝國的統治
[00:08:07.000 --> 00:08:10.000]  然後建立起以色列王國
[00:08:10.000 --> 00:08:12.000]  就像大衛王國一樣
[00:08:12.000 --> 00:08:16.000]  但是耶穌來好像沒有做這些事情
[00:08:16.000 --> 00:08:18.000]  所以他在監獄裡面
[00:08:18.000 --> 00:08:20.000]  他有這個疑惑
[00:08:20.000 --> 00:08:23.000]  他就打發他的門徒來說
[00:08:23.000 --> 00:08:25.000]  你們去問主耶穌
[00:08:25.000 --> 00:08:28.000]  說你是那位要來的嗎
[00:08:28.000 --> 00:08:31.000]  還是我們還要再等別人
[00:08:31.000 --> 00:08:34.000]  所以那兩個門徒就到耶穌那裡去了
[00:08:34.000 --> 00:08:35.000]  找到耶穌
[00:08:35.000 --> 00:08:37.000]  就問他說
[00:08:37.000 --> 00:08:40.000]  我們的老師約翰
[00:08:40.000 --> 00:08:42.000]  叫我們來問你
[00:08:42.000 --> 00:08:46.000]  你是那位要來的嗎
[00:08:46.000 --> 00:08:49.000]  還是我們要再等別人
[00:08:49.000 --> 00:08:52.000]  在有一個大學團聚裡面
[00:08:52.000 --> 00:08:56.000]  有一些大學生聚會
[00:08:56.000 --> 00:08:58.000]  有一對他們在談戀愛
[00:08:58.000 --> 00:09:00.000]  談了很久了
[00:09:00.000 --> 00:09:02.000]  男的都沒有表示什麼意見
[00:09:02.000 --> 00:09:04.000]  意識
[00:09:04.000 --> 00:09:06.000]  所以有一天這個女的姪妹
[00:09:06.000 --> 00:09:07.000]  就寫一個信
[00:09:07.000 --> 00:09:09.000]  她就說請你看
[00:09:09.000 --> 00:09:13.000]  路加福音第七章第十九節
[00:09:13.000 --> 00:09:16.000]  那個男的一收到這個信
[00:09:16.000 --> 00:09:19.000]  他就翻開路加福音第七章十九節
[00:09:19.000 --> 00:09:22.000]  那要來的是你嗎
[00:09:22.000 --> 00:09:24.000]  Are you the one who is to come
[00:09:24.000 --> 00:09:27.000]  還是我要再等別人
[00:09:27.000 --> 00:09:30.000]  這個弟兄他每天有靈修
[00:09:30.000 --> 00:09:31.000]  他就看看看
[00:09:31.000 --> 00:09:33.000]  他就讀到馬太福音
[00:09:33.000 --> 00:09:34.000]  你們還沒有結婚的
[00:09:34.000 --> 00:09:36.000]  寫下來
[00:09:36.000 --> 00:09:40.000]  馬太福音第十四章二十七節
[00:09:40.000 --> 00:09:41.000]  他就說
[00:09:41.000 --> 00:09:42.000]  寫回信的時候
[00:09:42.000 --> 00:09:49.000]  他說你就看馬太福音第十四章二十七節
[00:09:49.000 --> 00:09:51.000]  結婚的不要抄起來
[00:09:51.000 --> 00:09:54.000]  沒有結婚的抄起來可以
[00:09:54.000 --> 00:09:56.000]  姪妹一翻開馬太福音
[00:09:56.000 --> 00:09:58.000]  十四章二十七節
[00:09:58.000 --> 00:10:01.000]  你們知道耶穌不是在迦勒底海上嗎
[00:10:01.000 --> 00:10:03.000]  在海面上行走
[00:10:03.000 --> 00:10:05.000]  門徒在船上
[00:10:05.000 --> 00:10:06.000]  看到耶穌來
[00:10:06.000 --> 00:10:09.000]  好像以為是鬼魂一樣
[00:10:09.000 --> 00:10:10.000]  然後他們就說
[00:10:10.000 --> 00:10:12.000]  耶穌是你嗎
[00:10:12.000 --> 00:10:13.000]  是你嗎
[00:10:13.000 --> 00:10:14.000]  耶穌說
[00:10:14.000 --> 00:10:16.000]  就是我
[00:10:16.000 --> 00:10:18.000]  不要怕
[00:10:18.000 --> 00:10:20.000]  所以不久以後
[00:10:20.000 --> 00:10:24.000]  這對年輕人就走到教會的台前
[00:10:24.000 --> 00:10:26.000]  然後紅地毯的一段
[00:10:26.000 --> 00:10:30.000]  以後就過著美滿快樂的生活
[00:10:30.000 --> 00:10:31.000]  是你嗎
[00:10:31.000 --> 00:10:33.000]  還是我們要等別人
[00:10:33.000 --> 00:10:36.000]  Are you the one who is to come
[00:10:36.000 --> 00:10:38.000]  這句話很出名
[00:10:38.000 --> 00:10:41.000]  我在準備完這張講道的時候
[00:10:41.000 --> 00:10:46.000]  到Google去把這句話打上去
[00:10:46.000 --> 00:10:50.000]  哇就出來好多牧師的講道
[00:10:50.000 --> 00:10:52.000]  因為這一句話很特別
[00:10:52.000 --> 00:10:56.000]  這一句話是出自施許約翰的口
[00:10:56.000 --> 00:10:58.000]  他有這個疑惑
[00:10:58.000 --> 00:11:00.000]  要來詢問耶穌
[00:11:00.000 --> 00:11:05.000]  照理講施許約翰應該是信心最堅定的人
[00:11:05.000 --> 00:11:07.000]  我相信我們大家的信心
[00:11:07.000 --> 00:11:10.000]  可能沒有施許約翰這麼堅定
[00:11:10.000 --> 00:11:14.000]  他在還沒出生之前
[00:11:14.000 --> 00:11:16.000]  我們來看一下
[00:11:16.000 --> 00:11:17.000]  你們如果有聖經請你們翻開
[00:11:17.000 --> 00:11:20.000]  路加福音第一章
[00:11:20.000 --> 00:11:22.000]  在六十七節之前
[00:11:22.000 --> 00:11:24.000]  第一章的十五節
[00:11:24.000 --> 00:11:28.000]  就是記載著約翰的爸爸
[00:11:28.000 --> 00:11:30.000]  他的爸爸在聖殿
[00:11:30.000 --> 00:11:32.000]  在聖所
[00:11:32.000 --> 00:11:35.000]  聖所裡面有香壇
[00:11:35.000 --> 00:11:37.000]  有這個橙色柄
[00:11:37.000 --> 00:11:38.000]  有十二個柄
[00:11:38.000 --> 00:11:39.000]  還有這個燈台
[00:11:39.000 --> 00:11:42.000]  所以他是祭司
[00:11:42.000 --> 00:11:43.000]  要去點燈
[00:11:43.000 --> 00:11:44.000]  要去關燈
[00:11:44.000 --> 00:11:45.000]  要去熄燈
[00:11:45.000 --> 00:11:48.000]  然後要去燒香
[00:11:48.000 --> 00:11:49.000]  他就在燒香的時候
[00:11:49.000 --> 00:11:51.000]  這個天使加白列
[00:11:51.000 --> 00:11:53.000]  Gabriel就顯現
[00:11:53.000 --> 00:11:56.000]  他說
[00:11:56.000 --> 00:11:57.000]  撒加利亞
[00:11:57.000 --> 00:11:59.000]  撒加利亞那個時候已經很老了
[00:11:59.000 --> 00:12:01.000]  他已經一生都沒有孩子
[00:12:01.000 --> 00:12:02.000]  他說撒加利亞
[00:12:02.000 --> 00:12:04.000]  你要生一個兒子
[00:12:04.000 --> 00:12:06.000]  給他取名叫什麼
[00:12:06.000 --> 00:12:08.000]  約翰
[00:12:08.000 --> 00:12:10.000]  連名字都給他了
[00:12:10.000 --> 00:12:11.000]  撒加利亞說我已經年老了
[00:12:11.000 --> 00:12:13.000]  我怎麼還會有小孩子
[00:12:13.000 --> 00:12:14.000]  我太太都已經年老了
[00:12:14.000 --> 00:12:15.000]  小孩子
[00:12:15.000 --> 00:12:18.000]  他說聖靈要給你
[00:12:18.000 --> 00:12:20.000]  神要給你一個孩子
[00:12:20.000 --> 00:12:22.000]  所以這個名字都取了
[00:12:22.000 --> 00:12:25.000]  小孩子的使命是什麼
[00:12:25.000 --> 00:12:27.000]  他要擁有
[00:12:27.000 --> 00:12:30.000]  這個伊麗莎
[00:12:30.000 --> 00:12:31.000]  伊麗亞
[00:12:31.000 --> 00:12:33.000]  伊麗亞是舊約的大先知
[00:12:33.000 --> 00:12:35.000]  非常有能力的
[00:12:35.000 --> 00:12:38.000]  伊麗亞是指責亞哈王
[00:12:38.000 --> 00:12:42.000]  指責
[00:12:42.000 --> 00:12:49.000]  這個是亞哈王的耶洗別
[00:12:49.000 --> 00:12:52.000]  指責王后跟國王的錯誤
[00:12:52.000 --> 00:12:55.000]  非常有能力
[00:12:55.000 --> 00:12:57.000]  所以這個司許約翰
[00:12:57.000 --> 00:13:01.000]  他的能力就好像伊麗亞一樣
[00:13:01.000 --> 00:13:04.000]  他有他的心智跟能力
[00:13:04.000 --> 00:13:08.000]  接下來在67節的時候
[00:13:08.000 --> 00:13:09.000]  同一章
[00:13:09.000 --> 00:13:11.000]  約翰的爸爸
[00:13:11.000 --> 00:13:12.000]  他被聖靈感動
[00:13:12.000 --> 00:13:13.000]  被聖靈充滿
[00:13:13.000 --> 00:13:14.000]  他讚美神
[00:13:14.000 --> 00:13:15.000]  歌頌神
[00:13:15.000 --> 00:13:18.000]  因為他說我要讚美我的神
[00:13:18.000 --> 00:13:21.000]  因為在他大衛的家中
[00:13:21.000 --> 00:13:24.000]  為我們新齊位拯救的腳
[00:13:24.000 --> 00:13:27.000]  這個舊約裡面腳就是一個很大的能力
[00:13:27.000 --> 00:13:31.000]  新齊位救世主
[00:13:31.000 --> 00:13:32.000]  這個Messiah
[00:13:32.000 --> 00:13:35.000]  來拯救我們這個以色列人
[00:13:35.000 --> 00:13:38.000]  救我們脫離仇敵和一切
[00:13:38.000 --> 00:13:42.000]  恨我們之人的手
[00:13:42.000 --> 00:13:43.000]  你們知道
[00:13:43.000 --> 00:13:47.000]  以色列這個國家什麼時候滅亡嗎
[00:13:47.000 --> 00:13:51.000]  他是在公元前586年
[00:13:51.000 --> 00:13:53.000]  是南國猶大國
[00:13:53.000 --> 00:13:56.000]  公元前586年滅亡
[00:13:56.000 --> 00:14:00.000]  北國是在公元前722年
[00:14:00.000 --> 00:14:01.000]  請問一下
[00:14:01.000 --> 00:14:04.000]  撒加利亞在這個時候
[00:14:04.000 --> 00:14:06.000]  就是新約開始的時候
[00:14:06.000 --> 00:14:08.000]  是幾乎在公元
[00:14:08.000 --> 00:14:12.000]  所以以色列已經滅亡了580多年
[00:14:12.000 --> 00:14:15.000]  他們就在期待著這個Messiah
[00:14:15.000 --> 00:14:17.000]  來拯救他們
[00:14:17.000 --> 00:14:22.000]  脫離仇敵的一切苦難
[00:14:22.000 --> 00:14:25.000]  然後他們可以來敬拜神
[00:14:25.000 --> 00:14:28.000]  所以這是你想一想
[00:14:28.000 --> 00:14:30.000]  這個約翰的爸爸
[00:14:30.000 --> 00:14:31.000]  當約翰慢慢長大的時候
[00:14:31.000 --> 00:14:32.000]  他說爸爸會不會常說
[00:14:32.000 --> 00:14:33.000]  約翰約翰來啊
[00:14:33.000 --> 00:14:35.000]  你的名字是誰取的嗎
[00:14:35.000 --> 00:14:36.000]  你都是神給的
[00:14:36.000 --> 00:14:38.000]  然後這個天使告訴我
[00:14:38.000 --> 00:14:40.000]  然後神也感動我
[00:14:40.000 --> 00:14:46.000]  你要是成為神的使者的開路先鋒
[00:14:46.000 --> 00:14:49.000]  你要為這個Messiah
[00:14:49.000 --> 00:14:51.000]  他要來拯救我們
[00:14:51.000 --> 00:14:54.000]  你看這個羅馬人
[00:14:54.000 --> 00:14:57.000]  對我們是多麼的逼迫
[00:14:57.000 --> 00:15:03.000]  但是你要為這個Messiah來預備道路
[00:15:03.000 --> 00:15:06.000]  所以在這個76節的時候
[00:15:06.000 --> 00:15:08.000]  第一章76節的時候
[00:15:08.000 --> 00:15:10.000]  而且這個爸爸就說
[00:15:10.000 --> 00:15:11.000]  孩兒啊
[00:15:11.000 --> 00:15:14.000]  你要成為至高者的先知
[00:15:14.000 --> 00:15:16.000]  成為這個Messiah的先知
[00:15:16.000 --> 00:15:19.000]  因為你要行在主的前面
[00:15:19.000 --> 00:15:21.000]  預備他的道路
[00:15:21.000 --> 00:15:24.000]  叫他的百姓因罪得勝
[00:15:24.000 --> 00:15:26.000]  知道救恩
[00:15:26.000 --> 00:15:28.000]  在這些黑暗的當中的人
[00:15:28.000 --> 00:15:30.000]  能夠看到光明
[00:15:30.000 --> 00:15:32.000]  所以你看爸爸被聖靈感動
[00:15:32.000 --> 00:15:35.000]  然後跟這個兒子講話一樣
[00:15:35.000 --> 00:15:36.000]  司祺約翰呢
[00:15:36.000 --> 00:15:38.000]  他長大以後呢
[00:15:38.000 --> 00:15:39.000]  他就在曠野裡面
[00:15:39.000 --> 00:15:41.000]  預備主的道路
[00:15:41.000 --> 00:15:43.000]  然後
[00:15:43.000 --> 00:15:45.000]  而且他知道他的使命
[00:15:45.000 --> 00:15:48.000]  正如先知以賽亞書所記載的
[00:15:48.000 --> 00:15:51.000]  在曠野有人聲呼喊
[00:15:51.000 --> 00:15:52.000]  預備主的道路
[00:15:52.000 --> 00:15:54.000]  修直他的路
[00:15:54.000 --> 00:15:57.000]  一切山窪都要填滿
[00:15:57.000 --> 00:16:01.000]  大小山崗都要削平
[00:16:01.000 --> 00:16:03.000]  彎曲的路都要變成直的
[00:16:03.000 --> 00:16:04.000]  高高低低的
[00:16:04.000 --> 00:16:07.000]  都要成為平坦
[00:16:07.000 --> 00:16:10.000]  所以這是司祺約翰的這個Mission
[00:16:10.000 --> 00:16:11.000]  他的使命
[00:16:11.000 --> 00:16:13.000]  他一生的Passion
[00:16:13.000 --> 00:16:14.000]  他的熱情
[00:16:14.000 --> 00:16:16.000]  他要把他所有的精力
[00:16:16.000 --> 00:16:21.000]  都放在為這個以賽亞預備道路
[00:16:21.000 --> 00:16:23.000]  而且要應驗以賽亞書
[00:16:23.000 --> 00:16:26.000]  所說的話語
[00:16:26.000 --> 00:16:27.000]  所以司祺約翰
[00:16:27.000 --> 00:16:30.000]  他是非常的一個有剛硬的
[00:16:30.000 --> 00:16:32.000]  剛強的人
[00:16:32.000 --> 00:16:33.000]  他在曠野上
[00:16:33.000 --> 00:16:37.000]  他是穿著這個駱駝的衣服
[00:16:37.000 --> 00:16:42.000]  然後吃的是這個蜂蜜跟這個蚱蜢
[00:16:42.000 --> 00:16:44.000]  所以他是一個很粗獷的人
[00:16:44.000 --> 00:16:47.000]  他看到這個不公義的
[00:16:47.000 --> 00:16:48.000]  他就指責
[00:16:48.000 --> 00:16:51.000]  他看到這個法利塞人
[00:16:51.000 --> 00:16:54.000]  看到這個薩都蓋人
[00:16:54.000 --> 00:16:56.000]  是一個一些政治的領袖
[00:16:56.000 --> 00:16:58.000]  一些是宗教的領袖
[00:16:58.000 --> 00:16:59.000]  他就責備他們
[00:16:59.000 --> 00:17:01.000]  他說你們是好像
[00:17:01.000 --> 00:17:03.000]  這是毒蛇的種類
[00:17:03.000 --> 00:17:04.000]  要悔改
[00:17:04.000 --> 00:17:07.000]  要逃避神的審判這樣
[00:17:07.000 --> 00:17:09.000]  不然神要從這些石頭
[00:17:09.000 --> 00:17:13.000]  要興起他的子民一樣
[00:17:13.000 --> 00:17:19.000]  斧頭已經放在這個樹根底下
[00:17:19.000 --> 00:17:20.000]  我們教會有一個人
[00:17:20.000 --> 00:17:22.000]  種了一個cherry tree
[00:17:22.000 --> 00:17:24.000]  哇這個cherry tree
[00:17:24.000 --> 00:17:25.000]  不曉得種了二十幾年
[00:17:25.000 --> 00:17:26.000]  這麼大
[00:17:26.000 --> 00:17:28.000]  一顆cherry都不長
[00:17:28.000 --> 00:17:30.000]  想盡了各樣的辦法
[00:17:30.000 --> 00:17:33.000]  這個cherry都不長
[00:17:33.000 --> 00:17:36.000]  有一根斧頭就放在樹的底下
[00:17:36.000 --> 00:17:37.000]  準備把它砍掉
[00:17:37.000 --> 00:17:38.000]  不長
[00:17:38.000 --> 00:17:40.000]  當然要砍掉
[00:17:40.000 --> 00:17:43.000]  所以就是說代表這個審判就要領導
[00:17:43.000 --> 00:17:45.000]  你們這些猶大人
[00:17:45.000 --> 00:17:46.000]  猶大百姓
[00:17:46.000 --> 00:17:47.000]  以色列人
[00:17:47.000 --> 00:17:48.000]  你們都不悔改
[00:17:48.000 --> 00:17:50.000]  這個米賽亞來的時候
[00:17:50.000 --> 00:17:54.000]  就實行他的審判
[00:17:54.000 --> 00:17:56.000]  而且
[00:17:56.000 --> 00:17:59.000]  司祺約翰很知道他不是米賽亞
[00:17:59.000 --> 00:18:02.000]  所以當門徒問他的時候
[00:18:02.000 --> 00:18:04.000]  他說我不是米賽亞
[00:18:04.000 --> 00:18:05.000]  我給他
[00:18:05.000 --> 00:18:06.000]  米賽亞來的時候
