
[00:00:00.000 --> 00:00:02.140]  丁姊妹大家好
[00:05:27.420 --> 00:05:29.740]  而是因為你眼所看不見的
[00:05:29.740 --> 00:05:31.180]  我們這位上帝
[00:05:31.180 --> 00:05:34.980]  他的保守和看顧才是最重要的
[00:05:34.980 --> 00:05:38.180]  我覺得我們要明白整個過程的時候
[00:05:38.180 --> 00:05:42.540]  猶太人原初是要誣告保羅
[00:05:42.540 --> 00:05:43.780]  要殺他
[00:05:43.780 --> 00:05:46.060]  甚至置他於死地
[00:05:46.060 --> 00:05:52.980]  他要被羅馬兵帶他押去羅馬
[00:05:52.980 --> 00:05:57.140]  在這個過程後審的那兩年期間
[00:05:57.140 --> 00:05:59.780]  他先在蓋薩利亞那個地方
[00:05:59.780 --> 00:06:02.020]  但他仍然沒有忘記
[00:06:02.020 --> 00:06:06.180]  他要來與這些人分享福音
[00:06:06.180 --> 00:06:08.500]  甚至他在蓋薩利亞那兩年
[00:06:08.500 --> 00:06:12.820]  他就來寫了監獄書信
[00:06:12.820 --> 00:06:14.420]  包括以弗所書
[00:06:14.420 --> 00:06:17.460]  菲拉比書、哥羅西書和肥里門書
[00:06:17.460 --> 00:06:22.460]  這個時候大概是公元後60年
[00:06:22.460 --> 00:06:27.380]  後來保羅去到羅馬
[00:06:27.380 --> 00:06:30.220]  也是在那裏多遠兩年
[00:06:30.220 --> 00:06:31.420]  兩年之後
[00:06:31.420 --> 00:06:33.420]  在主要62年他獲釋
[00:06:33.420 --> 00:06:35.700]  但他獲釋之後
[00:06:35.700 --> 00:06:39.420]  他就開始他第四度的旅行報道
[00:06:39.420 --> 00:06:41.860]  這個不是聖經所記載的
[00:06:41.860 --> 00:06:48.100]  我們看到他按照他寫羅馬書的心願
[00:06:48.100 --> 00:06:51.900]  他真的去到當時他們以為是世界的地極
[00:06:51.900 --> 00:06:56.660]  就是去到最西面的角落地方
[00:06:56.660 --> 00:06:58.020]  去到哪裏?
[00:06:58.020 --> 00:07:01.580]  就是去到西班牙這個城市
[00:07:01.580 --> 00:07:03.540]  他去到西班牙之後
[00:07:03.540 --> 00:07:05.460]  即是在羅馬以西
[00:07:05.460 --> 00:07:06.420]  去到西班牙之後
[00:07:06.420 --> 00:07:08.860]  他就回頭
[00:07:08.860 --> 00:07:15.620]  他會來與我們去克里特島那個地方
[00:07:15.620 --> 00:07:16.780]  建立教會
[00:07:16.780 --> 00:07:17.860]  然後
[00:07:17.860 --> 00:07:19.460]  如果我們看前一點
[00:07:19.460 --> 00:07:24.700]  我們可以看到克里特島
[00:07:24.700 --> 00:07:28.300]  然後他就會回到馬其頓
[00:07:28.300 --> 00:07:30.500]  在這個馬其頓的地方
[00:07:30.500 --> 00:07:35.860]  他就在所謂
[00:07:35.860 --> 00:07:37.980]  當他在菲律賓的時候
[00:07:37.980 --> 00:07:41.780]  他就寫了提摩太前書和提多書
[00:07:41.780 --> 00:07:46.300]  他寫完提摩太前書和提多書之後
[00:07:46.300 --> 00:07:48.700]  他就隨後再回到羅馬
[00:07:48.700 --> 00:07:50.060]  再回到羅馬
[00:07:50.060 --> 00:07:52.140]  當他回到羅馬的時候
[00:07:52.140 --> 00:07:54.820]  大概是主後67年
[00:07:54.820 --> 00:07:56.580]  保羅再度被囚
[00:07:56.580 --> 00:07:58.620]  然後在68年的時候
[00:07:58.620 --> 00:08:00.220]  他就被處死
[00:08:00.220 --> 00:08:02.940]  這件事和過程
[00:08:02.940 --> 00:08:05.620]  我們要明白這個歷史的背景
[00:08:05.620 --> 00:08:08.900]  當你知道保羅的生命
[00:08:08.900 --> 00:08:12.740]  他可以說在他最後7年的時間
[00:08:12.740 --> 00:08:18.860]  他在第三第四次報道的過程裏面
[00:08:18.860 --> 00:08:22.620]  宣教報道 旅行報道
[00:08:22.620 --> 00:08:24.300]  我們要明白一件事
[00:08:24.300 --> 00:08:28.860]  他和他一起現在坐船
[00:08:28.860 --> 00:08:30.860]  這個所謂旅行報道
[00:08:30.860 --> 00:08:32.940]  就不是我們今天說的短宣
[00:08:32.940 --> 00:08:35.620]  也不是說在郵輪上的報道
[00:08:35.620 --> 00:08:38.100]  這個他也不是坐高鐵
[00:08:38.100 --> 00:08:39.460]  不是坐飛機
[00:08:39.460 --> 00:08:46.060]  是坐這些當時羅馬時代的商船
[00:08:46.060 --> 00:08:47.820]  商船都不能走得很快
[00:08:47.820 --> 00:08:49.620]  他要載著貨物
[00:08:49.620 --> 00:08:51.980]  而且他在過程裏面
[00:08:51.980 --> 00:08:55.700]  我們看見那個環境絕對不理想
[00:08:55.700 --> 00:08:59.420]  現在這個船照聖經給我們看到
[00:08:59.420 --> 00:09:02.340]  當中有276人
[00:09:02.340 --> 00:09:04.380]  在第37節27章
[00:09:04.380 --> 00:09:08.860]  還有保羅和其他囚犯一起坐在船上
[00:09:08.860 --> 00:09:10.220]  而且還有什麼
[00:09:10.220 --> 00:09:16.300]  還有八夫長和其他的囚犯
[00:09:16.300 --> 00:09:22.580]  以及有阿利達古陪同保羅一起去坐牢
[00:09:22.580 --> 00:09:28.380]  當時囚犯他們可以有一個親人或者朋友
[00:09:28.380 --> 00:09:33.180]  可以陪同一起去照顧他一些飲食
[00:09:33.180 --> 00:09:36.340]  阿利達古就是一個保羅所形容的
[00:09:36.340 --> 00:09:37.980]  是一個很好的僱傭
[00:09:37.980 --> 00:09:42.140]  他無論在哥羅西書或者肥利門書都有提及的
[00:09:42.140 --> 00:09:49.620]  這位僱傭不是只是帶書信給哥羅西教會那麼簡單
[00:09:49.620 --> 00:09:53.780]  他是跟他出死入生的一個很好的僱傭
[00:09:53.780 --> 00:10:00.420]  還有這個船長是負責掌舵的人和船主
[00:10:00.420 --> 00:10:06.620]  而這個八夫長他的名字叫尤劉
[00:10:06.620 --> 00:10:13.940]  八夫長一班的士兵包括當時一個營的八夫長的士兵
[00:10:13.940 --> 00:10:16.740]  是管著80多個士兵
[00:10:16.740 --> 00:10:18.900]  所以我們可以估計
[00:10:18.900 --> 00:10:25.700]  這一團人其實除了水手、工作人員、士兵
[00:10:25.700 --> 00:10:29.580]  其實大部份也是一些囚犯
[00:10:29.580 --> 00:10:32.060]  他們和保羅在一起
[00:10:32.060 --> 00:10:39.940]  而他們是透過海上的路準備去羅馬這個地方
[00:10:39.940 --> 00:10:45.700]  我們看《士徒行傳》的原讀
[00:10:45.700 --> 00:10:49.940]  我們必須要很清晰明白當時的地理環境
[00:10:49.940 --> 00:10:54.660]  有些人質疑這兩章聖經裏所講的
[00:10:54.660 --> 00:10:56.980]  是不是好像小說一樣
[00:10:56.980 --> 00:11:00.140]  那些情節不一定是那麼真實
[00:11:00.140 --> 00:11:02.260]  很清楚可以跟大家說
[00:11:02.260 --> 00:11:05.660]  如果仔細去考究一下
[00:11:05.660 --> 00:11:10.340]  這幾章所講的每一個細節
[00:11:10.340 --> 00:11:14.180]  其實全部都有根有據的
[00:11:14.180 --> 00:11:18.020]  在昔日保羅在第一世紀那個時代
[00:11:18.020 --> 00:11:22.380]  其實他們已經是很流行的一種文學
[00:11:22.380 --> 00:11:28.860]  包括一些海上歷險記這一類的故事
[00:11:28.860 --> 00:11:33.660]  但在十九世紀有一位學者叫James Smith
[00:11:33.660 --> 00:11:36.220]  他寫了一本書很出名的
[00:11:36.220 --> 00:11:38.860]  他叫做《保羅航海歷險記》
[00:11:38.860 --> 00:11:41.780]  他和我們很仔細去分析
[00:11:41.780 --> 00:11:47.300]  在地中海這個領域裏面
[00:11:47.300 --> 00:11:48.860]  關於在《士徒行傳》裏面
[00:11:48.860 --> 00:11:53.140]  保羅所講的、所描述的每一個島嶼
[00:11:53.140 --> 00:11:58.060]  每一個城市都完全是準確無誤的
[00:11:58.060 --> 00:12:06.380]  我們稍後一路看海上遇到的颶風和海濫
[00:12:06.380 --> 00:12:11.660]  導致整艘船後來都沒有了
[00:12:11.660 --> 00:12:16.460]  不過這二百多人的生命沒有一個是失落的
[00:12:16.460 --> 00:12:19.780]  這是神的特別的一個保守和恩典
[00:12:19.780 --> 00:12:24.220]  我們現在大家勒上你的船鈴
[00:12:24.220 --> 00:12:26.380]  我們現在試一下坐船
[00:12:26.380 --> 00:12:30.340]  我們知道這個時候
[00:12:30.340 --> 00:12:35.340]  保羅已經由蓋薩尼亞去到這個佳奧
[00:12:35.340 --> 00:12:37.940]  這個佳奧就是這個島
[00:12:37.940 --> 00:12:42.540]  這個島英文叫做Crete
[00:12:42.540 --> 00:12:49.180]  這是今天大家仍然很熟悉的
[00:12:49.180 --> 00:12:51.340]  甚至是旅遊的一個地方
[00:12:51.340 --> 00:12:54.660]  當時他們去到這個佳奧的時候
[00:12:54.660 --> 00:12:57.540]  亦都是遇上冬天的時候
[00:12:57.540 --> 00:12:59.940]  大概是十月
[00:12:59.940 --> 00:13:01.780]  當時為什麼我們這麼肯定呢
[00:13:01.780 --> 00:13:05.420]  因為保羅說他們已經去到那個地方的時候
[00:13:05.420 --> 00:13:10.140]  已經接近過了禁食的節期
[00:13:10.140 --> 00:13:12.500]  其實就是在講這個贖罪日
[00:13:12.500 --> 00:13:16.740]  在當年他們這個贖罪日大概是在十月五日
[00:13:16.740 --> 00:13:18.940]  冬天已經開始來臨
[00:13:18.940 --> 00:13:20.940]  開始天氣是冷的
[00:13:20.940 --> 00:13:23.460]  而且風浪是越來越大
[00:13:23.460 --> 00:13:30.660]  保羅起初就勸船長和伯夫長
[00:13:30.660 --> 00:13:33.820]  我們現在不要啟航了
[00:13:33.820 --> 00:13:37.260]  我們不如在佳奧這個地方休息一下
[00:13:37.260 --> 00:13:38.660]  我們先不要走
[00:13:38.660 --> 00:13:42.860]  我們就留在這裡
[00:13:42.860 --> 00:13:47.020]  但是伯夫長就不聽保羅的話
[00:13:47.020 --> 00:13:50.180]  他說我們不要留在佳奧
[00:13:50.180 --> 00:13:53.020]  因為佳奧不是一個好的地方過冬
[00:13:53.020 --> 00:13:55.020]  我們試試去肥尼基
[00:13:55.020 --> 00:13:56.620]  就是十二節所講的
[00:13:56.620 --> 00:13:58.300]  肥尼基這個地方
[00:13:58.300 --> 00:14:02.100]  他們真的想著可以開船
[00:14:02.100 --> 00:14:03.900]  誰知道走不到一陣子
[00:14:03.900 --> 00:14:06.700]  風大到將他們的船
[00:14:06.700 --> 00:14:08.700]  就不是去肥尼基那個方向
[00:14:08.700 --> 00:14:10.300]  去了下面
[00:14:10.300 --> 00:14:11.380]  不是去西
[00:14:11.380 --> 00:14:13.980]  去了西南面
[00:14:13.980 --> 00:14:15.300]  去了西南面
[00:14:15.300 --> 00:14:16.940]  扯著他們的船
[00:14:16.940 --> 00:14:18.820]  他們甚至整個船
[00:14:18.820 --> 00:14:21.420]  是遇到一個很大的巨風
[00:14:21.420 --> 00:14:22.740]  是什麼巨風呢
[00:14:22.740 --> 00:14:23.860]  請大家看
[00:14:23.860 --> 00:14:30.620]  接著在第十三節到第十七節
[00:14:30.620 --> 00:14:32.500]  我們一起來讀
[00:14:32.500 --> 00:14:35.140]  當南風微微吹起時
[00:14:35.140 --> 00:14:38.060]  他們以為對目的地已有了把握
[00:14:38.060 --> 00:14:38.980]  就起駡
[00:14:38.980 --> 00:14:41.260]  貼近克里特開去
[00:14:41.260 --> 00:14:42.380]  過了不久
[00:14:42.380 --> 00:14:46.340]  有一股叫友拉格羅的東北巨風
[00:14:46.340 --> 00:14:47.580]  從島上撲來
[00:14:47.580 --> 00:14:49.220]  船被風抓住
[00:14:49.220 --> 00:14:50.780]  無法頂風航行
[00:14:50.780 --> 00:14:52.540]  我們只好任他漂流
[00:14:52.540 --> 00:14:57.220]  我們貼著一個叫高大的小島的背風
[00:14:57.220 --> 00:14:58.500]  急航
[00:14:58.500 --> 00:15:01.260]  好不容易才保住了救生艇
[00:15:01.260 --> 00:15:04.060]  既然把救生艇拉上來
[00:15:04.060 --> 00:15:07.460]  他們就用纜索捆綁船底
[00:15:07.460 --> 00:15:11.020]  又恐怕在塞爾底淺灘上擱淺
[00:15:11.020 --> 00:15:12.180]  就下了浮
[00:15:12.180 --> 00:15:13.700]  任船漂流
[00:15:13.700 --> 00:15:15.100]  大家看到
[00:15:15.100 --> 00:15:17.460]  連風的名字都有
[00:15:17.460 --> 00:15:20.220]  叫做友拉格羅
[00:15:20.220 --> 00:15:23.220]  當時東北巨風帶到這個地方
[00:15:23.220 --> 00:15:25.060]  他們結果發覺
[00:15:25.060 --> 00:15:31.300]  連救生艇都要拉上來
[00:15:31.300 --> 00:15:34.060]  否則會被風吹走
[00:15:34.060 --> 00:15:35.460]  給大家看一張圖畫
[00:15:35.460 --> 00:15:36.620]  你就大概知道
[00:15:36.620 --> 00:15:39.220]  當時這艘商船
[00:15:39.220 --> 00:15:41.580]  可以住276人
[00:15:41.580 --> 00:15:45.740]  大部份囚犯會睡在甲板上
[00:15:45.740 --> 00:15:46.860]  他們沒有房間
[00:15:46.860 --> 00:15:48.340]  不要以為是郵輪
[00:15:48.340 --> 00:15:51.540]  保羅在一個非常惡劣的環境裏面
[00:15:51.540 --> 00:15:54.100]  這些小船就是那些救生船
[00:15:54.100 --> 00:15:57.180]  他們要把這些浮
[00:15:57.180 --> 00:15:58.900]  後來就發覺
[00:15:58.900 --> 00:16:01.100]  他們要捉得很緊
[00:16:01.100 --> 00:16:02.980]  甚至也怕擱淺
[00:16:02.980 --> 00:16:06.100]  結果就下了這些頭浮
[00:16:06.100 --> 00:16:07.660]  和這些風帆
[00:16:07.660 --> 00:16:11.740]  就等船自己慢慢漂流
[00:16:11.740 --> 00:16:13.380]  這艘船怎樣呢
[00:16:13.380 --> 00:16:14.660]  我們再看下去
[00:16:14.660 --> 00:16:17.740]  去到18節到20節
[00:16:17.740 --> 00:16:19.740]  我們一起讀
[00:16:19.740 --> 00:16:21.980]  我們被風浪逼得很急
[00:16:21.980 --> 00:16:23.940]  第二天眾人就放放物
[00:16:23.940 --> 00:16:25.260]  拋在海裏
[00:16:25.260 --> 00:16:29.260]  第三天他們又親手放船上的器具
[00:16:29.260 --> 00:16:30.620]  拋棄了
[00:16:30.620 --> 00:16:34.220]  許多天都沒有看到太陽和星辰
[00:16:34.220 --> 00:16:36.860]  又有狂風大浪吹迫
[00:16:36.860 --> 00:16:41.060]  我們獲救的子望都放棄了
[00:16:41.060 --> 00:16:41.780]  弟兄姊妹
[00:16:41.780 --> 00:16:43.580]  我不知道你試過
[00:16:43.580 --> 00:16:46.940]  你人生遇過這種處境沒有
[00:16:46.940 --> 00:16:49.060]  絕望
[00:16:49.060 --> 00:16:50.700]  完全在當時
[00:16:50.700 --> 00:16:52.780]  已經很多天了
[00:16:52.780 --> 00:16:54.220]  太陽又見不到
[00:16:54.220 --> 00:16:55.460]  星辰都見不到
[00:16:55.460 --> 00:16:56.580]  什麼意思
[00:16:56.580 --> 00:16:58.940]  原來是烏雲密佈
[00:16:58.940 --> 00:17:01.780]  而且到晚上星又看不到
[00:17:01.780 --> 00:17:03.500]  白天又看不到太陽
[00:17:03.500 --> 00:17:05.140]  而且狂風大浪
[00:17:05.140 --> 00:17:06.540]  如果你試一下
[00:17:06.540 --> 00:17:07.500]  幻想一下
[00:17:07.500 --> 00:17:09.420]  如果當時是這200多人
[00:17:09.420 --> 00:17:10.780]  和保羅一起同船
[00:17:10.780 --> 00:17:12.100]  你怕不怕
[00:17:12.100 --> 00:17:14.340]  我想真的怕到
[00:17:14.340 --> 00:17:16.300]  不單止飆冷汗
[00:17:16.300 --> 00:17:21.260]  每個人都可能只是來求他們的神明
[00:17:21.260 --> 00:17:22.700]  他們的上帝
[00:17:22.700 --> 00:17:25.060]  這是一個絕望的處境
[00:17:25.060 --> 00:17:28.540]  生命受到最嚴重的威脅
[00:17:28.540 --> 00:17:30.140]  正是在這個時候
[00:17:30.140 --> 00:17:34.780]  我們去到今天這麼長的經文的重點
[00:17:34.780 --> 00:17:36.540]  最中心的地方
[00:17:36.540 --> 00:17:39.260]  我很想弟兄姊妹學到保羅
[00:17:39.260 --> 00:17:42.140]  為什麼他能夠處之泰然
[00:17:42.140 --> 00:17:46.580]  就是在一個這麼絕望這麼危險的境況裏
[00:17:46.580 --> 00:17:49.260]  他竟然可以
[00:17:49.260 --> 00:17:50.820]  不是口出狂言
[00:17:50.820 --> 00:17:52.860]  他是有根有據的
[00:17:52.860 --> 00:17:55.580]  是將上帝給過他的說話
[00:17:55.580 --> 00:17:58.300]  去鼓勵和安頓人心
[00:17:58.300 --> 00:18:01.660]  這一段說話對我們每一個人都是很重要
[00:18:01.660 --> 00:18:02.700]  我們一起來讀一下
[00:18:02.700 --> 00:18:05.420]  在21節到26節
[00:18:05.420 --> 00:18:06.420]  我們一起讀
[00:18:06.420 --> 00:18:08.700]  中人已有好幾天
[00:18:08.700 --> 00:18:10.180]  沒有吃東西
[00:18:10.180 --> 00:18:13.180]  保羅就出來站在他們中間說
[00:18:13.180 --> 00:18:16.180]  諸位你們本該聽我的話
[00:18:16.180 --> 00:18:18.620]  不離開克里特島
[00:18:18.620 --> 00:18:21.820]  就不致遭到這樣的損失和破壞
[00:18:21.820 --> 00:18:24.860]  現在我勸你們放心
[00:18:24.860 --> 00:18:26.900]  除了損失這條船
[00:18:26.900 --> 00:18:29.780]  你們中間沒有一人會喪失性命
[00:18:29.780 --> 00:18:33.900]  因為昨夜我所屬所侍奉的神的使者
[00:18:33.900 --> 00:18:36.180]  站在我旁邊說
[00:18:36.180 --> 00:18:38.100]  保羅不要害怕
[00:18:38.100 --> 00:18:41.100]  你必定站在凱撒面前
[00:18:41.100 --> 00:18:43.700]  並且神已擺安全
[00:18:43.700 --> 00:18:46.700]  賜給與你同船的人了
[00:18:46.700 --> 00:18:49.260]  所以諸位可以放心
[00:18:49.260 --> 00:18:51.900]  我信神怎樣對我說
[00:18:51.900 --> 00:18:54.740]  事情也要怎樣成就
[00:18:54.740 --> 00:18:58.940]  只是我們必須在一個島上擱淺
[00:18:58.940 --> 00:19:00.220]  你看到嗎
[00:19:00.220 --> 00:19:01.860]  保羅很清楚知道
[00:19:01.860 --> 00:19:05.100]  神找了他的一個使者是天使
[00:19:05.100 --> 00:19:07.660]  向保羅來到他命名的說
[00:19:07.660 --> 00:19:09.500]  你不用害怕
[00:19:09.500 --> 00:19:12.220]  你必然能夠去到羅馬
[00:19:12.220 --> 00:19:13.860]  見到凱撒
[00:19:13.860 --> 00:19:16.300]  你要站在他的面前
[00:19:16.300 --> 00:19:21.700]  而且你同行的沒有一個人會喪命
[00:19:21.700 --> 00:19:23.460]  這是一個保證
[00:19:23.460 --> 00:19:27.580]  這裡讓我們看到有三樣東西在當中
[00:19:27.580 --> 00:19:29.100]  如果今天你知道
[00:19:29.100 --> 00:19:32.780]  神在你生命裡最危險的境況裡
[00:19:32.780 --> 00:19:38.340]  有神親自差遣他的使者跟你說話
[00:19:38.340 --> 00:19:40.540]  他的說話就是保證
[00:19:40.540 --> 00:19:44.220]  而他的旨意就必定要成就
[00:19:44.220 --> 00:19:46.500]  詩人大衛也是這樣教導我們
[00:19:46.500 --> 00:19:48.540]  在詩篇三十七篇第五節
[00:19:48.540 --> 00:19:50.860]  我們當來到是怎樣
[00:19:50.860 --> 00:19:53.260]  依靠我們這位上帝
[00:19:53.260 --> 00:19:57.500]  我們凡事都要來尋求祂
[00:19:57.500 --> 00:19:59.980]  當我們願意來到
[00:19:59.980 --> 00:20:04.060]  真的在這個地上以祂的信實為糧
[00:20:04.060 --> 00:20:06.700]  當我們願意在神的面前
[00:20:06.700 --> 00:20:13.740]  我們好好的以祂成為我們真正的依靠
[00:20:13.740 --> 00:20:15.660]  我們去行善
[00:20:15.660 --> 00:20:17.860]  你就會以耶和華為樂
[00:20:17.860 --> 00:20:21.500]  將你心裡所求的賜給你
[00:20:21.500 --> 00:20:24.780]  當將你的事交託耶和華並依靠祂
[00:20:24.780 --> 00:20:26.220]  祂就必成全
[00:20:26.220 --> 00:20:29.980]  這是我們今天必須要認定的事
[00:20:29.980 --> 00:20:32.540]  在這裏我想讓姐妹們看到
[00:20:32.540 --> 00:20:37.100]  這段經文裏出現了兩次
[00:20:37.100 --> 00:20:40.140]  在第二十二節和二十四節
[00:20:40.140 --> 00:20:42.020]  是什麼字
[00:20:42.020 --> 00:20:43.900]  就是「放心」這個字
[00:20:43.900 --> 00:20:46.500]  「放心」這個字不單在這兩節出現
[00:20:46.500 --> 00:20:49.420]  而且在第三十七節也出現
[00:20:49.420 --> 00:20:51.500]  其實「放心」這個字的原文
[00:20:51.500 --> 00:20:54.660]  希臘文的Euphemian這個字
[00:20:54.660 --> 00:20:59.260]  解作是振奮和歡欣鼓舞
[00:20:59.260 --> 00:21:01.580]  Be of good cheer 這樣的意思
[00:21:01.580 --> 00:21:06.100]  所以我覺得在和合本 和修本 甚至新譯本
[00:21:06.100 --> 00:21:09.900]  譯作「放心」是不能譯出味道的
[00:21:09.900 --> 00:21:13.860]  「放心」即是「你放心吧」
[00:21:13.860 --> 00:21:17.140]  「你不要懼怕」
[00:21:17.140 --> 00:21:20.100]  「你鎮定點來吧」
