
[00:00:00.000 --> 00:00:04.000]  弟兄姊妹新年好
[00:14:28.000 --> 00:14:31.000]  耶穌說人的生命不在乎什麼
[00:14:31.000 --> 00:14:32.000]  家道豐富
[00:14:32.000 --> 00:14:33.000]  我不是說豐富不好
[00:14:33.000 --> 00:14:35.000]  我不是說財務不好
[00:14:35.000 --> 00:14:37.000]  但是基督徒我們一定要想清楚
[00:14:37.000 --> 00:14:38.000]  到底我生命中間
[00:14:38.000 --> 00:14:40.000]  那個最重要的是什麼
[00:14:40.000 --> 00:14:42.000]  耶穌提醒我們
[00:14:42.000 --> 00:14:44.000]  一個人不能夠侍奉兩個主
[00:14:44.000 --> 00:14:46.000]  我們不能夠把我們的信心
[00:14:46.000 --> 00:14:47.000]  把我們的安全感
[00:14:47.000 --> 00:14:50.000]  建立在財務的上面
[00:14:50.000 --> 00:14:52.000]  建立在物業的上面
[00:14:52.000 --> 00:14:53.000]  建立在存款的上面
[00:14:53.000 --> 00:14:56.000]  甚至建立在兒女的上面
[00:14:56.000 --> 00:14:59.000]  中國人講養兒防老對不對
[00:14:59.000 --> 00:15:00.000]  現在有一個新名詞
[00:15:00.000 --> 00:15:02.000]  現在已經不能叫養兒防老
[00:15:02.000 --> 00:15:04.000]  你不啃老就不錯了對不對
[00:15:04.000 --> 00:15:06.000]  兒子還跟你要對不對
[00:15:06.000 --> 00:15:09.000]  已經不是養兒防老那個年代
