
[00:00:00.000 --> 00:00:04.000]  今天我們會有一個新的講道系列
[00:02:36.400 --> 00:02:38.160]  但是耶穌說道
[00:02:38.160 --> 00:02:41.400]  這就是我們存在的目的
[00:02:41.400 --> 00:02:42.740]  但是存在的目的
[00:02:42.740 --> 00:02:44.360]  如果我們失去了目的的話
[00:02:44.360 --> 00:02:46.160]  我們根本不會再有意思
[00:02:46.160 --> 00:02:48.640]  或者在上帝的眼中
[00:02:48.640 --> 00:02:52.840]  我們根本沒有做到上帝要我們存在在地上的目的
[00:02:52.840 --> 00:02:54.480]  如果你買一包鹽
[00:02:54.480 --> 00:02:55.340]  為了什麼呢?
[00:02:55.340 --> 00:02:56.520]  可能有很多原因
[00:02:56.520 --> 00:02:57.220]  我不知道
[00:02:57.220 --> 00:02:59.380]  可能你種蕃茄啊
[00:02:59.380 --> 00:03:00.880]  或者你煮菜啊
[00:03:00.880 --> 00:03:02.560]  或者你要醃東西啊
[00:03:02.560 --> 00:03:05.520]  鹽有它的目的嘛
[00:03:05.520 --> 00:03:06.400]  是不是?
[00:03:06.400 --> 00:03:10.360]  很少人知道買一包鹽回來就是放在這裡看的
[00:03:10.360 --> 00:03:15.560]  鹽的作用不是放在廚房裡只是給你看的
[00:03:15.560 --> 00:03:17.920]  可能有些人會
[00:03:17.920 --> 00:03:19.920]  買一些很貴的鹽放在這裡給人看
[00:03:19.920 --> 00:03:22.240]  證明你自己是會煮東西的
[00:03:22.240 --> 00:03:26.900]  或者在某些地方買一些很貴的鹽回來
[00:03:26.900 --> 00:03:27.820]  同樣地
[00:03:27.820 --> 00:03:32.060]  你找到全世界最光的一盞燈
[00:03:32.060 --> 00:03:35.880]  你的目的就是想照亮整個房間
[00:03:35.880 --> 00:03:38.660]  但是你把那盞燈放在床底下
[00:03:38.660 --> 00:03:41.220]  那它是不是沒有了那個目的呢?
[00:03:41.220 --> 00:03:43.160]  沒錯,你仍然有一盞燈
[00:03:43.160 --> 00:03:47.000]  但是那盞燈已經沒有了它存在的目的
[00:03:47.000 --> 00:03:51.200]  這個就是今天上帝要藉著這個時詩記
[00:03:51.200 --> 00:03:52.880]  要告訴我們一段歷史
[00:03:52.880 --> 00:03:55.200]  我們知道以色列人的歷史就是
[00:03:55.200 --> 00:03:57.320]  在舊約裡面出埃及記
[00:03:57.320 --> 00:04:01.440]  就是描述到或者記載到
[00:04:01.440 --> 00:04:04.360]  摩西帶領以色列人出埃及
[00:04:04.360 --> 00:04:05.980]  接著40年的抗野
[00:04:05.980 --> 00:04:10.040]  如何在抗野裡跟抗野的民族周旋
[00:04:10.040 --> 00:04:12.160]  然後約書亞記的歷史就記載到
[00:04:12.160 --> 00:04:15.500]  以色列人怎樣上帝帶他們過了約旦河
[00:04:15.500 --> 00:04:17.500]  進到迦南地裡面
[00:04:17.500 --> 00:04:19.660]  去攻佔了迦南地
[00:04:19.660 --> 00:04:22.460]  但是攻佔還沒有完全
[00:04:22.460 --> 00:04:27.740]  大部分主要的城市都已經攻佔了
[00:04:27.740 --> 00:04:29.960]  但是還有很多不同的
[00:04:29.960 --> 00:04:31.800]  小的城市在當中
[00:04:31.800 --> 00:04:35.940]  還有很多當中的迦南人仍然盤踞在當中
[00:04:35.940 --> 00:04:37.080]  如果你試想一下
[00:04:37.080 --> 00:04:39.540]  很多年前我們伊拉克戰爭
[00:04:39.540 --> 00:04:41.580]  在美國佔據了伊拉克
[00:04:41.580 --> 00:04:42.820]  但實際上
[00:04:42.820 --> 00:04:44.060]  還沒有完全太平
[00:04:44.060 --> 00:04:46.220]  因為還有很多不同的
[00:04:46.220 --> 00:04:49.400]  小小的城市、地方
[00:04:49.400 --> 00:04:52.620]  仍然被敵人去控制著
[00:04:52.620 --> 00:04:55.860]  所以史詩記記載的歷史就是
[00:04:55.860 --> 00:04:58.660]  以色列人進到迦南地之後
[00:04:58.660 --> 00:05:03.700]  他們怎樣去跟這些外邦人周旋
[00:05:03.700 --> 00:05:05.560]  上帝給他們一個吩咐就是
[00:05:05.560 --> 00:05:08.860]  你要將外邦人全部趕絕
[00:05:08.860 --> 00:05:09.940]  但很可惜的是
[00:05:09.940 --> 00:05:12.260]  以色列人沒有這樣做
[00:05:12.260 --> 00:05:13.560]  不僅他們沒有這樣做
[00:05:13.560 --> 00:05:18.500]  他們更加被外邦人同化了
[00:05:18.500 --> 00:05:23.140]  等於你說有時候是不是很矛盾一樣的東西
[00:05:23.140 --> 00:05:27.860]  上帝叫我們進到世界裏面要作炎作光
[00:05:27.860 --> 00:05:30.540]  進到世界裏面如羊進入狼群當中
[00:05:30.540 --> 00:05:31.620]  我們要感染他們
[00:05:31.620 --> 00:05:33.140]  我們要影響他們的生命
[00:05:33.140 --> 00:05:34.840]  我們要見證上帝
[00:05:34.840 --> 00:05:37.100]  但反過來我們活在這個世上裏面
[00:05:37.100 --> 00:05:39.740]  我們竟然被世界的潮流
[00:05:39.740 --> 00:05:43.680]  或者世界的黑暗去籠罩我們
[00:05:43.680 --> 00:05:47.700]  最後反而我們離棄了上帝
[00:05:47.700 --> 00:05:52.520]  這是一段很悲慘的歷史
[00:05:52.520 --> 00:05:55.920]  這是一個歷史值得我們細心去看看
[00:05:55.920 --> 00:05:58.740]  所以史詩記我們會去看看這段歷史
[00:05:58.740 --> 00:06:01.380]  每逢以色列人離開上帝
[00:06:01.380 --> 00:06:02.840]  他們受壓迫
[00:06:02.840 --> 00:06:06.180]  上帝就興起一些叫做士師
[00:06:06.180 --> 00:06:07.580]  士師就是英文叫做Judges
[00:06:07.580 --> 00:06:09.400]  即是法官
[00:06:09.400 --> 00:06:11.840]  這班所謂的法官領袖
[00:06:11.840 --> 00:06:16.780]  就要帶領以色列人去正確的判斷
[00:06:16.780 --> 00:06:19.680]  判斷就是你要選擇跟從耶和華
[00:06:19.680 --> 00:06:21.460]  接著以色列人就回到神的身邊
[00:06:21.460 --> 00:06:22.700]  神就拯救他們
[00:06:22.700 --> 00:06:25.200]  接著以色列人又離開上帝
[00:06:25.200 --> 00:06:27.360]  為甚麼呢?有很多原因
[00:06:27.360 --> 00:06:32.140]  但史詩記第21章最後一句就講得很好
[00:06:32.140 --> 00:06:35.560]  就總結了整本史詩記
[00:06:35.560 --> 00:06:41.840]  聖經這樣講就是「各人任意而行」
[00:06:41.840 --> 00:06:44.340]  NIV的英文譯叫做
[00:06:44.340 --> 00:06:48.280]  They did whatever they saw fit
[00:06:48.280 --> 00:06:51.140]  即不是憑主的意行
[00:06:51.140 --> 00:06:53.020]  是憑我自己的意行
[00:06:53.020 --> 00:06:55.400]  我喜歡做甚麼都可以
[00:06:55.400 --> 00:06:57.300]  所以史詩記記載了一段這樣的歷史
[00:06:57.300 --> 00:07:00.040]  每一幅圖我們都知道
[00:07:00.040 --> 00:07:03.080]  以色列人的歷史對我們都是一個寫照
[00:07:03.080 --> 00:07:05.200]  我們看看以色列人的歷史
[00:07:05.200 --> 00:07:07.660]  其實跟我們很相似
[00:07:07.660 --> 00:07:09.680]  所以史詩記就記載了一段
[00:07:09.680 --> 00:07:12.420]  我們叫做用人眼看的歷史
[00:07:12.420 --> 00:07:15.380]  以及用上帝的眼去看的歷史
[00:07:15.380 --> 00:07:17.620]  用人的眼去看歷史
[00:07:17.620 --> 00:07:19.560]  我們知道有很多原因
[00:07:19.560 --> 00:07:23.680]  為甚麼以色列人不能將加林人趕出去
[00:07:23.680 --> 00:07:25.420]  反而被人同化呢?
[00:07:25.420 --> 00:07:27.780]  基本上都有兩個原因
[00:07:27.780 --> 00:07:29.260]  下一章
[00:07:29.260 --> 00:07:30.620]  第一個原因我們叫試探
[00:07:30.620 --> 00:07:31.540]  我叫那兩個T
[00:07:31.540 --> 00:07:33.300]  第二個就是Trials
[00:07:33.300 --> 00:07:34.700]  試煉
[00:07:34.700 --> 00:07:37.040]  或者叫引誘 或者試煉
[00:07:37.040 --> 00:07:40.100]  這兩個其實都是環境的因素
[00:07:40.100 --> 00:07:41.820]  所以很多人說
[00:07:41.820 --> 00:07:45.500]  牧師 我不是說不想跟從上帝
[00:07:45.500 --> 00:07:47.860]  但是你知道
[00:07:47.860 --> 00:07:51.640]  美國在世界上有很多的引誘
[00:07:51.640 --> 00:07:54.980]  引誘一來的時候我們真的很難忍受
[00:07:54.980 --> 00:07:58.100]  所以我們就沒有辦法完全跟從上帝
[00:07:58.100 --> 00:08:02.000]  你看 以色列人來到這個流乃於物之地
[00:08:02.000 --> 00:08:03.180]  下一章
[00:08:03.180 --> 00:08:05.180]  因為聖經說這是流乃於物之地
[00:08:05.180 --> 00:08:07.380]  你知道如果你去過以色列
[00:08:07.380 --> 00:08:09.860]  我很多年前去過以色列的時候
[00:08:09.860 --> 00:08:12.180]  北面有加利利海
[00:08:12.180 --> 00:08:13.600]  有約旦河
[00:08:13.600 --> 00:08:15.380]  就是一個很富庶的地方
[00:08:15.380 --> 00:08:17.060]  所以叫流乃於物
[00:08:17.060 --> 00:08:22.140]  就是牛啊 奶啊 蜜蜂啊 花朵啊
[00:08:22.140 --> 00:08:25.820]  很豐盛 很肥沃的土地
[00:08:25.820 --> 00:08:27.020]  你要想想
[00:08:27.020 --> 00:08:31.620]  以色列人四百年當奴隸
[00:08:31.620 --> 00:08:35.380]  四十年在曠野的地方
[00:08:35.380 --> 00:08:37.820]  花草也很少見
[00:08:37.820 --> 00:08:41.160]  一下子進入到這個英許地裡面
[00:08:41.160 --> 00:08:44.300]  豈不是很雀躍
[00:08:44.300 --> 00:08:48.020]  見到所有的東西都不是以前見過的
[00:08:48.020 --> 00:08:50.580]  你說這些是attraction也好
[00:08:50.580 --> 00:08:52.300]  distraction也好
[00:08:52.300 --> 00:08:55.860]  都是一些外來的引誘
[00:08:55.860 --> 00:08:58.020]  這麼棒的地方
[00:08:58.020 --> 00:09:04.740]  又有農田 又有養魚業 捕魚業
[00:09:04.740 --> 00:09:07.540]  又有可以去釣魚 又有彈河
[00:09:07.540 --> 00:09:09.340]  又可以養生畜
[00:09:09.340 --> 00:09:12.060]  很多東西在曠野裡面 或者當奴隸的時候
[00:09:12.060 --> 00:09:13.700]  你不會有機會面對的
[00:09:13.700 --> 00:09:16.700]  有多大的引誘
[00:09:16.700 --> 00:09:18.060]  當我一開始來美國的時候
[00:09:18.060 --> 00:09:21.340]  我1981年來美國讀書
[00:09:21.340 --> 00:09:24.420]  我選擇了West Virginia
[00:09:24.420 --> 00:09:27.100]  因為那時候聽了一首歌叫Almost Heaven
[00:09:27.100 --> 00:09:28.420]  West Virginia
[00:09:28.420 --> 00:09:33.420]  想著全世界有什麼地方比天堂好呢
[00:09:33.420 --> 00:09:35.820]  所以選擇了West Virginia去讀書
[00:09:35.820 --> 00:09:38.860]  去到那時候真的差不多是天堂
[00:09:38.860 --> 00:09:41.020]  因為每個人都說自己是基督徒
[00:09:41.020 --> 00:09:42.940]  每個人星期天都會去教會
[00:09:42.940 --> 00:09:44.540]  每個人都會去
[00:09:44.540 --> 00:09:47.780]  所以如果你想入屋行劫
[00:09:47.780 --> 00:09:49.380]  星期天早上是最好的
[00:09:49.380 --> 00:09:50.300]  因為沒有人在家
[00:09:50.300 --> 00:09:52.220]  每個人都會去教會
[00:09:52.220 --> 00:09:57.380]  那些人去教會每個星期至少三天 星期三晚祈禱會
[00:09:57.380 --> 00:09:58.900]  星期五晚 星期六會去團計
[00:09:58.900 --> 00:10:00.940]  星期天主要是學和崇拜
[00:10:00.940 --> 00:10:03.180]  基本上每天都沒有什麼事情做的
[00:10:03.180 --> 00:10:05.580]  除了上班之外 或者讀書
[00:10:05.580 --> 00:10:09.340]  九點鐘就有人睡覺了
[00:10:09.340 --> 00:10:11.260]  你不會有什麼娛樂的
[00:10:11.260 --> 00:10:14.900]  六點鐘所有店鋪都關門了
[00:10:14.900 --> 00:10:16.500]  你說我想去看電影
[00:10:16.500 --> 00:10:19.220]  你要開一個半小時穿越山區
[00:10:19.220 --> 00:10:22.580]  才能去到一個小店鋪 你可以去看電影
[00:10:22.580 --> 00:10:25.500]  你說我想吃中國菜
[00:10:25.500 --> 00:10:26.980]  三個小時
[00:10:26.980 --> 00:10:28.980]  One way
[00:10:28.980 --> 00:10:30.940]  一是一程
[00:10:30.940 --> 00:10:32.620]  你開來回六個小時
[00:10:32.620 --> 00:10:34.220]  洛杉磯都能去到
[00:10:34.220 --> 00:10:35.060]  是不是
[00:10:35.060 --> 00:10:37.180]  還要吃那些
[00:10:37.180 --> 00:10:38.700]  Muesli pork
[00:10:38.700 --> 00:10:39.220]  是不是
[00:10:39.220 --> 00:10:40.540]  Beef Chapsuey
[00:10:40.540 --> 00:10:41.380]  Almond Chicken
[00:10:41.380 --> 00:10:42.300]  嘩 真是
[00:10:42.300 --> 00:10:42.940]  那你不如不要去
[00:10:42.940 --> 00:10:44.580]  所以你完全沒有意欲
[00:10:44.580 --> 00:10:46.180]  就是受引誘
[00:10:46.180 --> 00:10:47.060]  沒有引誘
[00:10:47.060 --> 00:10:49.140]  嘩 嘗試就
[00:10:49.140 --> 00:10:50.900]  聖經班
[00:10:50.900 --> 00:10:52.220]  上教會也沒什麼事做
[00:10:52.220 --> 00:10:54.580]  接著我讀完書之後就去了
[00:10:54.580 --> 00:10:56.140]  讀大學就去了
[00:10:56.140 --> 00:10:57.580]  德州Austin, Texas
[00:10:57.580 --> 00:11:00.340]  比較高文化一點
[00:11:00.340 --> 00:11:01.900]  但是也會是
[00:11:01.900 --> 00:11:03.100]  是不是 人們都是
[00:11:03.100 --> 00:11:04.180]  星期三上教會
[00:11:04.180 --> 00:11:05.180]  Bible Bell
[00:11:05.180 --> 00:11:08.180]  就是那個聖經的州
[00:11:08.180 --> 00:11:09.500]  我還記得那時候
[00:11:09.500 --> 00:11:10.500]  我不知道Muesli記不記得
[00:11:10.500 --> 00:11:13.180]  那時候80年代初期
[00:11:13.180 --> 00:11:16.020]  德州才剛剛通過法律
[00:11:16.020 --> 00:11:18.700]  就是星期天店鋪可以開檔
[00:11:18.700 --> 00:11:20.020]  我們那個年代
[00:11:20.020 --> 00:11:21.420]  我和你差不多
[00:11:21.420 --> 00:11:22.340]  那個年代
[00:11:22.340 --> 00:11:23.700]  去到德州的時候
[00:11:23.700 --> 00:11:27.140]  星期天不准營業的店鋪
[00:11:27.140 --> 00:11:28.260]  是不是每個人都要上教會
[00:11:28.260 --> 00:11:29.020]  你不上教會也可以
[00:11:29.020 --> 00:11:30.420]  但是你不准開店鋪
[00:11:30.420 --> 00:11:31.780]  但是我那時候剛剛去到
[00:11:31.780 --> 00:11:36.060]  星期天都可以吃點東西
[00:11:36.060 --> 00:11:37.660]  但是那些人星期六都沒什麼事做
[00:11:37.660 --> 00:11:38.940]  都是上團契
[00:11:38.940 --> 00:11:41.860]  去一些City Park
[00:11:41.860 --> 00:11:43.580]  當我一個85年
[00:11:43.580 --> 00:11:44.820]  畢業之後
[00:11:44.820 --> 00:11:48.100]  來到三藩市金門仇人院讀書
[00:11:48.100 --> 00:11:50.220]  Oh My God
[00:11:50.220 --> 00:11:51.300]  Promised Land
[00:11:51.300 --> 00:11:53.140]  英許之地
[00:11:53.140 --> 00:11:54.500]  嘩 來到真的是
[00:11:54.500 --> 00:11:55.980]  第二個世界
[00:11:55.980 --> 00:11:56.620]  你想一下
[00:11:56.620 --> 00:12:01.380]  嘩 這裡跟其他的美國城市
[00:12:01.380 --> 00:12:01.940]  有多不同呢
[00:12:01.940 --> 00:12:04.220]  你知不知道在Bay Area
[00:12:04.220 --> 00:12:06.260]  Asian最近的研究
[00:12:06.260 --> 00:12:07.700]  特別是Hosea
[00:12:07.700 --> 00:12:09.220]  Asian已經去到38%
[00:12:09.220 --> 00:12:11.180]  是No.1的athlete group
[00:12:11.180 --> 00:12:13.940]  Asian包括中國人
[00:12:13.940 --> 00:12:16.500]  或者印度人
[00:12:16.500 --> 00:12:18.420]  Hispanic已經變成第二了
[00:12:18.420 --> 00:12:20.980]  白人當然更加少一點
[00:12:20.980 --> 00:12:24.700]  我們已經有很多好的中國食物了
[00:12:24.700 --> 00:12:27.140]  大家想想現在多開心
[00:12:27.140 --> 00:12:29.900]  又可以吃85度
[00:12:29.900 --> 00:12:31.180]  不是說賣告白
[00:12:31.180 --> 00:12:33.700]  就是告訴大家有這些東西而已
[00:12:33.700 --> 00:12:36.180]  又可以吃鼎泰豐
[00:12:36.180 --> 00:12:40.340]  又可以去吃滿記甜品
[00:12:40.340 --> 00:12:41.660]  Honeymoon Dessert
[00:12:41.660 --> 00:12:43.420]  開到三點
[00:12:43.420 --> 00:12:47.460]  夜晚三點 凌晨
[00:12:47.460 --> 00:12:49.540]  那麼多好東西吃
[00:12:49.540 --> 00:12:52.580]  你知不知道在CNN 2015年
[00:12:52.580 --> 00:12:53.860]  CNN Travel
[00:12:53.860 --> 00:12:55.660]  你上網可以找到
[00:12:55.660 --> 00:12:57.980]  全美國50大
[00:12:57.980 --> 00:13:00.740]  就是50間最好評價的
[00:13:00.740 --> 00:13:03.100]  中國食物
[00:13:03.100 --> 00:13:04.980]  就是中國菜的餐廳
[00:13:04.980 --> 00:13:07.180]  加州佔了12間
[00:13:07.180 --> 00:13:09.140]  是No.1
[00:13:09.140 --> 00:13:10.980]  你知不知道加州National Park
[00:13:10.980 --> 00:13:15.940]  是全國50個州裏面最多National Park的地方
[00:13:15.940 --> 00:13:18.820]  你知不知道加州的theme park
[00:13:18.820 --> 00:13:20.100]  那些主題公園
[00:13:20.100 --> 00:13:23.500]  迪士尼 荷里活那些
[00:13:23.500 --> 00:13:25.900]  是全國最多
[00:13:25.900 --> 00:13:27.380]  你不喜歡去Great America
[00:13:27.380 --> 00:13:28.820]  你可以去迪士尼
[00:13:28.820 --> 00:13:33.620]  有32個大的theme park
[00:13:33.620 --> 00:13:35.180]  在加州你說不喜歡
[00:13:35.180 --> 00:13:36.700]  我喜歡去Reno
[00:13:36.700 --> 00:13:38.420]  Lake Tahoe 滑雪
[00:13:38.420 --> 00:13:39.900]  我喜歡看live show
[00:13:39.900 --> 00:13:42.100]  周慧敏都要走過來
[00:13:42.100 --> 00:13:44.500]  是吧 最近周慧敏都要
[00:13:44.500 --> 00:13:48.060]  好像Reno 我也不知道
[00:13:48.060 --> 00:13:52.260]  去找美金
[00:13:52.260 --> 00:13:55.420]  我們很多東西可以被吸引
[00:13:55.420 --> 00:13:57.980]  所以有些頂尖的就說牧師
[00:13:57.980 --> 00:13:59.980]  我們有很多人友在外邊
[00:13:59.980 --> 00:14:03.620]  所以你叫我去倚靠上帝
[00:14:03.620 --> 00:14:05.620]  星期六回教會
[00:14:05.620 --> 00:14:07.340]  不要啦
[00:14:07.340 --> 00:14:10.660]  當然要去鯉魚門喝一杯茶
[00:14:10.660 --> 00:14:13.020]  或者多說幾間
[00:14:13.020 --> 00:14:14.860]  免得好像我宣傳那樣
[00:14:14.860 --> 00:14:17.980]  或者Mayflower等等
[00:14:17.980 --> 00:14:19.180]  很多人有
[00:14:19.180 --> 00:14:19.900]  第二件事
[00:14:19.900 --> 00:14:23.620]  為什麼以色列人不能將那些外族推出去
[00:14:23.620 --> 00:14:25.740]  第二件事就是試煉
[00:14:25.740 --> 00:14:28.140]  就是敵人太勁
[00:14:28.140 --> 00:14:29.540]  聖經記載到
[00:14:29.540 --> 00:14:31.100]  不能趕出平原的居民
[00:14:31.100 --> 00:14:35.420]  因為他們有鐵的戰車
[00:14:35.420 --> 00:14:39.380]  我們要知道當時的文化
[00:14:39.380 --> 00:14:40.660]  有些歷史家說
[00:14:40.660 --> 00:14:42.380]  以色列人當時的文化
[00:14:42.380 --> 00:14:46.180]  還是維持在所謂的銅器時代
[00:14:46.180 --> 00:14:47.700]  銅器時代的特徵就是
[00:14:47.700 --> 00:14:50.340]  他們只能夠有一小部分的工具
[00:14:50.340 --> 00:14:52.540]  而這些工具通常都是用來耕種
[00:14:52.540 --> 00:14:54.340]  用來狩獵
[00:14:54.340 --> 00:14:58.300]  用來幫自己的鎚子做事
[00:14:58.300 --> 00:15:06.180]  沒有一些很大規模的鑄造金屬的武器
[00:15:06.180 --> 00:15:09.020]  但是當時的迦南人的文化
[00:15:09.020 --> 00:15:12.180]  已經到了鐵器時代
[00:15:12.180 --> 00:15:19.940]  鐵器時代就是鑄造鐵造的大型工具
[00:15:19.940 --> 00:15:21.940]  包括戰車
[00:15:21.940 --> 00:15:24.220]  用今天的術語來說
[00:15:24.220 --> 00:15:29.820]  當時的迦南人有很多坦克車
[00:15:29.820 --> 00:15:34.540]  像現在美軍用的M1A1坦克
[00:15:34.540 --> 00:15:36.940]  如果你有留意軍事就知道
[00:15:36.940 --> 00:15:40.180]  M1A1就是美軍的王牌
[00:15:40.180 --> 00:15:44.060]  而以色列人剛剛攻入迦南地區
[00:15:44.060 --> 00:15:46.340]  他們以前是奴隸
[00:15:46.340 --> 00:15:47.500]  哪會認識這些東西
[00:15:47.500 --> 00:15:50.340]  因為他們一直都是游牧民族
[00:15:50.340 --> 00:15:52.860]  他們之後步兵
[00:15:52.860 --> 00:15:56.500]  大家試想想,步兵對著坦克車
[00:15:56.500 --> 00:16:00.660]  哪有得廢呀,敵人太強了
[00:16:00.660 --> 00:16:03.740]  不是我們不想把持聖經的教導
[00:16:03.740 --> 00:16:05.740]  不是我們不想依靠上帝
[00:16:05.740 --> 00:16:08.420]  但是你想想我們面對加州
[00:16:08.420 --> 00:16:12.340]  我們經常說加州是很開放
[00:16:12.340 --> 00:16:13.860]  我們叫Liberal
[00:16:13.860 --> 00:16:15.780]  我們不是叫Liberal,我們叫Progressive
[00:16:15.780 --> 00:16:17.380]  我們叫進步
[00:16:17.380 --> 00:16:19.380]  你們這些做基督徒的
[00:16:19.380 --> 00:16:22.420]  就是搜救
[00:16:22.420 --> 00:16:25.140]  所以一樣一樣在聖經裏面
[00:16:25.140 --> 00:16:27.660]  本來立國的時候在聖經裏面
[00:16:27.660 --> 00:16:30.140]  或者立州的時候在聖經裏面有的東西
[00:16:30.140 --> 00:16:31.460]  都拿走了
[00:16:31.460 --> 00:16:34.340]  大家都知道我們活在加州裏面的時候
[00:16:34.340 --> 00:16:35.820]  很多東西
[00:16:35.820 --> 00:16:37.260]  我們怎麼跟我們下一代說
[00:16:37.260 --> 00:16:39.620]  我們怎麼跟周圍的微信主義的人說呢
[00:16:39.620 --> 00:16:41.220]  因為聖經是這樣說的
[00:16:41.220 --> 00:16:44.380]  人們說你食古不化
[00:16:44.380 --> 00:16:48.220]  聖經,每個人都吸大麻
[00:16:48.220 --> 00:16:50.500]  每個人都做這些事
[00:16:50.500 --> 00:16:53.700]  你做基督徒你怎麼跟別人說呢
[00:16:53.700 --> 00:16:55.380]  怎麼跟別人說這個就是
[00:16:55.380 --> 00:16:56.900]  對還是不對呢
[00:16:56.900 --> 00:17:00.980]  敵人的武器太厲害了
[00:17:00.980 --> 00:17:03.700]  但是等於我們看這些的話
[00:17:03.700 --> 00:17:06.740]  這場仗是沒得打的
[00:17:06.740 --> 00:17:08.740]  但是我們看聖經卻不是這樣
[00:17:08.740 --> 00:17:11.500]  因為聖經裏面告訴我們很多的戰役
[00:17:11.500 --> 00:17:15.860]  如果你看《采合記》或者《約書合記》
[00:17:15.860 --> 00:17:17.220]  我們已經知道
[00:17:17.220 --> 00:17:21.620]  上帝幫以色列人幫他的子民去打仗
[00:17:21.620 --> 00:17:26.260]  往往都是他的子民是不能碰的
[00:17:26.260 --> 00:17:28.260]  武器不夠人厲害
[00:17:28.260 --> 00:17:31.180]  卻上帝用神蹟騎士
[00:17:31.180 --> 00:17:33.220]  無論是叫白天停住也好
[00:17:33.220 --> 00:17:35.220]  叫耶利哥城倒塌也好
[00:17:35.220 --> 00:17:38.060]  叫約旦河的河水停下來也好
[00:17:38.060 --> 00:17:40.260]  這些全部都是上帝的工作
[00:17:40.260 --> 00:17:41.940]  問題是我們信不信
[00:17:41.940 --> 00:17:45.700]  會不會依靠上帝
[00:17:45.700 --> 00:17:47.700]  但是上帝一路開始的時候
[00:17:47.700 --> 00:17:49.700]  就告訴我們一個很重要的條件
[00:17:49.700 --> 00:17:51.180]  這個什麼條件呢
[00:17:51.180 --> 00:17:52.580]  我們看看聖經怎麼說
[00:17:52.580 --> 00:17:53.620]  摩西
[00:17:53.620 --> 00:17:56.020]  下一章
[00:17:56.020 --> 00:17:57.700]  摩西告訴我們
[00:17:57.700 --> 00:18:01.860]  毀身上帝其實是一件強制的選擇
[00:18:01.860 --> 00:18:03.140]  強制就是
[00:18:03.140 --> 00:18:06.100]  你一定逼你要做一個選擇
[00:18:06.100 --> 00:18:07.620]  你不可以兩樣都選
[00:18:07.620 --> 00:18:09.620]  上帝說你一是選擇我
