
[00:00:00.000 --> 00:00:02.720]  今天與弟兄姊妹一起分享的經文
[00:04:27.080 --> 00:04:30.080]  而用愛我們就去接納一切
[00:04:30.080 --> 00:04:32.080]  能夠包容一切
[00:04:32.080 --> 00:04:34.080]  所以很多時候有些人
[00:04:34.080 --> 00:04:37.080]  甚至我們會聽過一些這樣的事件
[00:04:37.080 --> 00:04:38.580]  有一個基督徒的家庭
[00:04:38.580 --> 00:04:40.080]  他的一個兒子
[00:04:40.080 --> 00:04:42.580]  因為某種緣故和人發生爭執
[00:04:42.580 --> 00:04:45.580]  然後那個人就開槍殺死了他的兒子
[00:04:45.580 --> 00:04:49.580]  接著被槍殺的人死了之後
[00:04:49.580 --> 00:04:51.580]  那個槍殺人的走了
[00:04:51.580 --> 00:04:54.080]  警察正在緝兇的時候
[00:04:54.080 --> 00:04:57.080]  那個被殺的家庭就出來這樣說
[00:04:57.080 --> 00:05:02.580]  我現在已經寬恕了你去殺了我的兒子
[00:05:02.580 --> 00:05:06.580]  我希望你快點回來去認罪
[00:05:06.580 --> 00:05:10.580]  你的罪我已經在上帝的面前
[00:05:10.580 --> 00:05:12.580]  已經饒恕了你了
[00:05:12.580 --> 00:05:14.580]  對不起 青青們
[00:05:14.580 --> 00:05:17.580]  這種不是聖經的教導
[00:05:17.580 --> 00:05:20.580]  聖經不是叫我們去寬恕一些人
[00:05:20.580 --> 00:05:24.080]  如果他死口都說他不認錯的
[00:05:24.080 --> 00:05:26.580]  或者那個人我都不知道他是不是認錯
[00:05:26.580 --> 00:05:29.080]  認為自己是做錯的人
[00:05:29.080 --> 00:05:31.580]  我就說我已經饒恕了他了
[00:05:31.580 --> 00:05:33.080]  聖經不是這樣的
[00:05:33.080 --> 00:05:37.080]  在聖經裏面其實對錯對黑白
[00:05:37.080 --> 00:05:39.080]  其實很多時候要我們做基督徒的
[00:05:39.080 --> 00:05:41.080]  我們要辨認清楚
[00:05:41.080 --> 00:05:43.080]  不過很可怕的就是
[00:05:43.080 --> 00:05:45.080]  今天因為很多的基督徒
[00:05:45.080 --> 00:05:49.580]  受著這些扭曲了的聖經的解說
[00:05:49.580 --> 00:05:51.580]  於是乎做了一件什麼事
[00:05:51.580 --> 00:05:56.080]  還以為自己已經修煉成為一個超越一切
[00:05:56.080 --> 00:05:58.080]  超越這個世界的標準
[00:05:58.080 --> 00:05:59.580]  甚至這個世界是錯的
[00:05:59.580 --> 00:06:04.080]  我已經是很接近上帝的了
[00:06:04.080 --> 00:06:07.080]  他以為自己已經成性了很多
[00:06:07.080 --> 00:06:09.080]  其實不是的
[00:06:09.080 --> 00:06:11.580]  有時候這種做法反而表現出
[00:06:11.580 --> 00:06:15.080]  我們基督徒那種思維的扭曲
[00:06:15.080 --> 00:06:18.080]  並且到達了一個地步
[00:06:18.080 --> 00:06:21.080]  其實我們已經中了魔鬼的詭計
[00:06:21.080 --> 00:06:22.580]  我們都不知道
[00:06:22.580 --> 00:06:27.080]  還以為我自己的靈性是非常之好
[00:06:27.080 --> 00:06:30.580]  但是這種的狀態
[00:06:30.580 --> 00:06:34.080]  其實發生在不是今天的時間
[00:06:34.080 --> 00:06:36.080]  在昔日的教會裏面
[00:06:36.080 --> 00:06:38.080]  其實同樣有這樣的情況
[00:06:38.080 --> 00:06:40.580]  而我們今天所繼續看的《迦太書》
[00:06:40.580 --> 00:06:42.580]  《迦太教會的重信圖》
[00:06:42.580 --> 00:06:46.080]  其實他們當時面對被誤導的情況
[00:06:46.080 --> 00:06:48.080]  就好像今天很多的基督徒
[00:06:48.080 --> 00:06:51.580]  被很多扭曲了的教導誤導的情況
[00:06:51.580 --> 00:06:54.580]  其實相差無幾
[00:06:54.580 --> 00:06:57.580]  而且他們的中毒的情況
[00:06:57.580 --> 00:07:01.080]  其實是很值得我們去思想
[00:07:01.080 --> 00:07:03.080]  和值得我們去作為參考
[00:07:03.080 --> 00:07:06.580]  免得我們今天自己也同樣掉入了
[00:07:06.580 --> 00:07:12.580]  這些扭曲了、畸形化了的信仰解說
[00:07:12.580 --> 00:07:16.580]  而我們因此在這段經文裏面
[00:07:16.580 --> 00:07:17.580]  今天我們所看的
[00:07:17.580 --> 00:07:21.580]  就是要保羅幫助不單止適由的迦太教會
[00:07:21.580 --> 00:07:24.580]  和今天我們作為這本書的讀者
[00:07:24.580 --> 00:07:27.580]  也幫助我們怎樣去解除這種
[00:07:27.580 --> 00:07:31.580]  被扭曲了的聖經解說的毒害
[00:07:31.580 --> 00:07:34.580]  這種毒害絕對不容易去解決
[00:07:34.580 --> 00:07:37.580]  不過不是沒有辦法去解決
[00:07:37.580 --> 00:07:40.580]  最重要的就是當一個信徒
[00:07:40.580 --> 00:07:45.580]  中了這些毒被迷惑或者被誤導了之後
[00:07:45.580 --> 00:07:48.580]  他們能不能夠有一種醒覺
[00:07:48.580 --> 00:07:51.580]  的一種知覺能夠恢復過來
[00:07:51.580 --> 00:07:55.580]  這種醒覺是很需要我們信徒
[00:07:55.580 --> 00:08:00.580]  藉著去辨識哪些是假的信徒
[00:08:00.580 --> 00:08:02.580]  他們的模樣是怎樣
[00:08:02.580 --> 00:08:04.580]  我們要擁有這份能力
[00:08:04.580 --> 00:08:08.580]  我們才能夠逐步逐步能夠重新走出來
[00:08:08.580 --> 00:08:11.580]  這種被錯誤引導的光景
[00:08:11.580 --> 00:08:15.580]  於是乎在今天我們所看這段聖經裏面
[00:08:15.580 --> 00:08:19.580]  保羅就要迦太教會的信徒
[00:08:19.580 --> 00:08:22.580]  他們能夠準確辨認出
[00:08:22.580 --> 00:08:27.580]  在他們當中裏面的假的教會領袖
[00:08:27.580 --> 00:08:33.580]  假的信徒、假的弟兄究竟他們是怎樣的樣子
[00:08:33.580 --> 00:08:36.580]  讓這幫走迷了的基督徒
[00:08:36.580 --> 00:08:39.580]  能夠重新還他們的本色
[00:08:39.580 --> 00:08:43.580]  這個就正正是今天我們所看的這段經文的主旨
[00:08:43.580 --> 00:08:45.580]  在看這段經文之前
[00:08:45.580 --> 00:08:48.580]  或者我們先熟悉一下這段經文
[00:08:48.580 --> 00:08:51.580]  究竟它裏面所講的是甚麼東西
[00:08:51.580 --> 00:08:54.580]  從而讓我們能夠更好好的掌握
[00:08:54.580 --> 00:08:56.580]  保羅當中的解讀
[00:08:56.580 --> 00:08:59.580]  讓我們一起打開聖經
[00:08:59.580 --> 00:09:01.580]  迦太太書第五章
[00:09:01.580 --> 00:09:04.580]  從第七節至第十二節
[00:09:04.580 --> 00:09:08.580]  我會和大家一起去讀和合本的版本
[00:09:08.580 --> 00:09:12.580]  然後我會為大家去讀出英文的版本
[00:09:12.580 --> 00:09:14.580]  請大家一起打開
[00:09:14.580 --> 00:09:18.580]  我們一起去讀和合本的版本
[00:09:18.580 --> 00:09:24.580]  迦太太書Galatians 5:7-12
[00:09:24.580 --> 00:09:28.580]  你們向來跑得好
[00:09:28.580 --> 00:09:30.580]  有誰攔阻你們
[00:09:30.580 --> 00:09:33.580]  叫你們不信從真理呢
[00:09:33.580 --> 00:09:38.580]  這樣的勸導不是出於那召你們的
[00:09:38.580 --> 00:09:43.580]  一點面孝能使全團都發起來
[00:09:43.580 --> 00:09:49.580]  我在主裡肯信你們必不懷別樣的心
[00:09:49.580 --> 00:09:54.580]  但攪擾你們的無論是誰必擔當他的罪名
[00:09:54.580 --> 00:09:58.580]  弟兄們我若營救全國你
[00:09:58.580 --> 00:10:01.580]  為甚麼還受逼迫呢
[00:10:01.580 --> 00:10:05.580]  若是這樣這十個討厭的地方就沒有了
[00:10:05.580 --> 00:10:11.580]  恨不得那攪擾你們的人把自己割絕了
[00:10:11.580 --> 00:10:14.580]  New English Translation
[00:10:14.580 --> 00:10:19.580]  你們向來跑得好
[00:10:19.580 --> 00:10:21.580]  有誰攔阻你們
[00:10:21.580 --> 00:10:23.580]  叫你們不信從真理呢
[00:10:23.580 --> 00:10:27.580]  這樣的勸導不是出於那召你們的
[00:10:27.580 --> 00:10:33.580]  一點面孝能使全團都發起來
[00:10:33.580 --> 00:10:39.580]  我在主裡肯定你們必不懷別樣的心
[00:10:39.580 --> 00:10:47.580]  但攪擾你們的無論是誰必擔當他的罪名
[00:10:47.580 --> 00:10:53.580]  弟兄們我若營救全國你
[00:10:53.580 --> 00:10:56.580]  為甚麼還受逼迫呢
[00:10:56.580 --> 00:11:01.580]  若是這樣這十個討厭的地方就沒有了
[00:11:01.580 --> 00:11:12.580]  恨不得那攪擾你們的人把自己割絕了
[00:11:12.580 --> 00:11:16.580]  在這裡我們首先分開幾部分去看
[00:11:16.580 --> 00:11:21.580]  第一部分就是第五章的第七節至第八節
[00:11:21.580 --> 00:11:24.580]  在這裡我們會看到保羅發出了一條問題
[00:11:24.580 --> 00:11:26.580]  這條問題就是
[00:11:26.580 --> 00:11:30.580]  是誰把我們弄到這樣的田地
[00:11:30.580 --> 00:11:36.580]  Who are the one preventing us from obeying the truth
[00:11:36.580 --> 00:11:39.580]  成前文我們已經說過了
[00:11:39.580 --> 00:11:45.580]  主耶穌基督是超越一切地去幫助我們
[00:11:45.580 --> 00:11:49.580]  重新成就了那份在父神當中的
[00:11:49.580 --> 00:11:52.580]  這份自由的身份和生命
[00:11:52.580 --> 00:11:58.580]  這個已經在下格和撒拉的比喻當中
[00:11:58.580 --> 00:12:00.580]  我們已經看到了
[00:12:00.580 --> 00:12:03.580]  來到今天這段聖經裏面
[00:12:03.580 --> 00:12:06.580]  保羅就正正要告訴
[00:12:06.580 --> 00:12:09.580]  佳太教會的信徒知道
[00:12:09.580 --> 00:12:11.580]  或者要知道些甚麼
[00:12:11.580 --> 00:12:13.580]  首先給他們一個肯定
[00:12:13.580 --> 00:12:17.580]  保羅一開始說你們向來跑得好
[00:12:17.580 --> 00:12:23.580]  簡單來說保羅是知道佳太宗教會的弟兄姊妹
[00:12:23.580 --> 00:12:26.580]  他們原本本來是走著一條
[00:12:26.580 --> 00:12:30.580]  是符合著聖經裏面耶穌基督所成就的
[00:12:30.580 --> 00:12:33.580]  這條福音拯救的路上
[00:12:33.580 --> 00:12:35.580]  走得非常好的
[00:12:35.580 --> 00:12:39.580]  不過在走得好好的時候
[00:12:39.580 --> 00:12:42.580]  過往其實你們在做的很好
[00:12:42.580 --> 00:12:45.580]  但是突然之間發生了一些錯誤
[00:12:45.580 --> 00:12:47.580]  甚麼錯誤呢?
[00:12:47.580 --> 00:12:51.580]  其實老祖在第一章第六節裏面我們已經說過了
[00:12:51.580 --> 00:12:53.580]  如果大家去看到的
[00:12:53.580 --> 00:12:57.580]  不記得的可以回到第一章第六節裏面
[00:12:57.580 --> 00:12:59.580]  其實保羅告訴他們知道
[00:12:59.580 --> 00:13:04.580]  我很詫異你們突然間走了另一條的道路
[00:13:04.580 --> 00:13:09.580]  而那條道路是由別樣的福音去塑造的
[00:13:09.580 --> 00:13:12.580]  因此保羅在這裏
[00:13:12.580 --> 00:13:16.580]  就向佳太教會的宗信徒發出這條問題
[00:13:16.580 --> 00:13:18.580]  究竟是哪一個
[00:13:18.580 --> 00:13:26.580]  搞到你們這樣的田地竟然不能夠讓你們繼續去守聖經的真理
[00:13:26.580 --> 00:13:29.580]  保羅發出這條問題
[00:13:29.580 --> 00:13:33.580]  如果保羅在今天的幕會就死定了
[00:13:33.580 --> 00:13:37.580]  為甚麼呢?保羅這樣一定很快被炒魷魚
[00:13:37.580 --> 00:13:39.580]  有沒有搞錯啊?保羅
[00:13:39.580 --> 00:13:41.580]  你在這個時候問一條這樣的問題
[00:13:41.580 --> 00:13:44.580]  這條用香港人廣東話的術語
[00:13:44.580 --> 00:13:50.580]  是很挑機的問題 很有引發爭議性的問題
[00:13:50.580 --> 00:13:55.580]  究竟你在這裏這樣問有沒有搞錯啊?
[00:13:55.580 --> 00:14:01.580]  竟然問是哪一個搞到你們不能夠去堅守真理
[00:14:01.580 --> 00:14:05.580]  有多少個大目者在今天或者傳道人
[00:14:05.580 --> 00:14:10.580]  甚至那些名講員或者稱之為教務科博士的人
[00:14:10.580 --> 00:14:13.580]  叫我們不要去論斷
[00:14:13.580 --> 00:14:16.580]  不要去批評人
[00:14:16.580 --> 00:14:20.580]  要用愛去接納我們的仇敵
[00:14:20.580 --> 00:14:22.580]  耶穌都這樣教了
[00:14:22.580 --> 00:14:25.580]  你竟然在這裏見到這幫人
[00:14:25.580 --> 00:14:28.580]  是 沒錯 他們是傳假的福音
[00:14:28.580 --> 00:14:31.580]  要他們回去那個要行割禮
[00:14:31.580 --> 00:14:37.580]  才能夠有拯救成為神兒女的這個身份的這種教導
[00:14:37.580 --> 00:14:40.580]  這種福音 是 沒錯 是假的
[00:14:40.580 --> 00:14:44.580]  不過你要用寬恕的心去對待他們
[00:14:44.580 --> 00:14:49.580]  保羅你為什麼還要向加泰教會的信徒
[00:14:49.580 --> 00:14:53.580]  發出這樣的問題 你這樣去問這些問題
[00:14:53.580 --> 00:14:56.580]  擺明就是針對人的 是不是?
[00:14:56.580 --> 00:15:00.580]  你這樣做 保羅 你有沒有愛心啊?
[00:15:00.580 --> 00:15:04.580]  你有沒有進行聖經的教導啊?
[00:15:04.580 --> 00:15:12.580]  弟兄姊妹 保羅在這裏是不是真的要讓加泰教會裏面的信徒
[00:15:12.580 --> 00:15:17.580]  找那些人出來 集合他們所有人
[00:15:17.580 --> 00:15:22.580]  然後將他們一網打盡 將他們去進行出氣呢?
[00:15:22.580 --> 00:15:27.580]  還是保羅也在這裏要組織一個去反假教師
[00:15:27.580 --> 00:15:33.580]  反假領袖 這些人的一個團隊呢?
[00:15:33.580 --> 00:15:38.580]  保羅 如果你是這樣 你是不是在搞黨爭啊?
[00:15:38.580 --> 00:15:41.580]  這個問題我們之後會再去處理
[00:15:41.580 --> 00:15:43.580]  因為我之後會再去到最後的時候
[00:15:43.580 --> 00:15:45.580]  我會和大家一起來看一下
[00:15:45.580 --> 00:15:48.580]  這個在加泰書這段經文裏面的寫作
[00:15:48.580 --> 00:15:50.580]  告訴我們一個真的很清楚的答案
[00:15:50.580 --> 00:15:52.580]  究竟保羅是不是真的要搞黨爭?
[00:15:52.580 --> 00:15:54.580]  保羅是不是要搞對抗?
[00:15:54.580 --> 00:15:57.580]  保羅是不是要搞針對人的事情?
[00:15:57.580 --> 00:15:59.580]  不過從這一段的聖經裏面
[00:15:59.580 --> 00:16:04.580]  首先我們要去看一下 保羅問這條問題的時候
[00:16:04.580 --> 00:16:09.580]  其實保羅帶著一個什麼的動機去問這條問題呢?
[00:16:09.580 --> 00:16:11.580]  其實要知道這個動機很簡單
[00:16:11.580 --> 00:16:13.580]  回到那條問題就很簡單了
[00:16:13.580 --> 00:16:15.580]  保羅在這裏問什麼呢?
[00:16:15.580 --> 00:16:22.580]  他說 有誰攔阻你們 叫你們不順從真理呢?
[00:16:22.580 --> 00:16:31.580]  保羅在這一句問題裏面 其實是要讓加泰教會的信徒
[00:16:31.580 --> 00:16:37.580]  重新找回那個什麼的原因
[00:16:37.580 --> 00:16:42.580]  是導致到你會去給那些人講了的東西
[00:16:42.580 --> 00:16:45.580]  你就會去聽 然後你們不去守真理
[00:16:45.580 --> 00:16:48.580]  其實答案保羅早就給了
[00:16:48.580 --> 00:16:52.580]  在加泰書的第一章第十節
[00:16:52.580 --> 00:16:55.580]  Galatians 1:10
[00:16:55.580 --> 00:16:58.580]  保羅其實說了給他們知道那個問題所在
[00:16:58.580 --> 00:17:00.580]  如果我們看回第一章第十節裏面
[00:17:00.580 --> 00:17:02.580]  保羅怎麼說的呢?
[00:17:02.580 --> 00:17:05.580]  他說 我現在是要得人的心呢?
[00:17:05.580 --> 00:17:08.580]  還是要得上帝的心呢?
[00:17:08.580 --> 00:17:10.580]  我是要討人的喜悅嗎?
[00:17:10.580 --> 00:17:13.580]  若營救討人的喜歡
[00:17:13.580 --> 00:17:16.580]  我就不是基督的僕人了
[00:17:16.580 --> 00:17:20.580]  我現在是要得人的喜悅嗎?
[00:17:20.580 --> 00:17:23.580]  還是要得上帝的喜悅呢?
[00:17:23.580 --> 00:17:26.580]  還是要討人的喜悅呢?
[00:17:26.580 --> 00:17:29.580]  若我還要討人的喜悅
[00:17:29.580 --> 00:17:32.580]  我就不是基督的僕人了
[00:17:32.580 --> 00:17:37.580]  保羅其實在這一章第十節裏面已經放下了前設
[00:17:37.580 --> 00:17:39.580]  前設是什麼呢?
[00:17:39.580 --> 00:17:41.580]  就是原來在信徒當中
[00:17:41.580 --> 00:17:44.580]  當我們仍然活在地上的時候
[00:17:44.580 --> 00:17:47.580]  我們在作一個什麼抉擇的問題呢?
[00:17:47.580 --> 00:17:50.580]  我們是要去取悅人呢?
[00:17:50.580 --> 00:17:53.580]  還是去取悅神呢?
[00:17:53.580 --> 00:17:57.580]  當焦點如果我們是放在人的身上
[00:17:57.580 --> 00:18:02.580]  我們要去爭取其他人對我自己的認同的時候呢?
[00:18:02.580 --> 00:18:04.580]  簡單來說
[00:18:04.580 --> 00:18:10.580]  我們的人生價值就變成被別人去定定
[00:18:10.580 --> 00:18:14.580]  別人定定我 我究竟是什麼價值
[00:18:14.580 --> 00:18:17.580]  如果他肯定我 那就是我有價值
[00:18:17.580 --> 00:18:19.580]  他不肯定我 那就是沒有價值
[00:18:19.580 --> 00:18:22.580]  這個是一個很大的試探和引誘
[00:18:22.580 --> 00:18:25.580]  今天我們在這個地上
[00:18:25.580 --> 00:18:29.580]  但當如果我們去嚮往的是
[00:18:29.580 --> 00:18:33.580]  在神裏面得到上帝的認可的話呢
[00:18:33.580 --> 00:18:38.580]  我們的人生價值就由上帝去定定
[00:18:38.580 --> 00:18:41.580]  而由上帝去定定的時候呢
[00:18:41.580 --> 00:18:45.580]  我們的生命生活就會像上帝
[00:18:45.580 --> 00:18:48.580]  因此保羅來到這裏
[00:18:48.580 --> 00:18:51.580]  跟著第八章裏面就講得非常之明白
[00:18:51.580 --> 00:18:52.580]  他講什麼呢?
[00:18:52.580 --> 00:18:56.580]  「這樣的勸導不是出於那召你們的」
[00:18:56.580 --> 00:18:59.580]  保羅在這裏很強調說的
[00:18:59.580 --> 00:19:01.580]  是哪一個導致到你們呢?
[00:19:01.580 --> 00:19:07.580]  其實是因為一個不是召你們的那個
[00:19:07.580 --> 00:19:12.580]  導致到你們跟隨了他們而不去守真理
[00:19:12.580 --> 00:19:15.580]  那個其實是什麼人呢?
[00:19:15.580 --> 00:19:16.580]  那些人其實不重要
[00:19:16.580 --> 00:19:19.580]  但最重要你知道不是那個召你們
[00:19:19.580 --> 00:19:21.580]  不是召你們那個 是誰呢?
[00:19:21.580 --> 00:19:23.580]  那究竟誰是召你們呢?
[00:19:23.580 --> 00:19:26.580]  就是耶穌基督囉 上帝囉
[00:19:26.580 --> 00:19:29.580]  這個其實早在第一章第一節開始
[00:19:29.580 --> 00:19:31.580]  直到第六節已經講得很清楚
[00:19:31.580 --> 00:19:34.580]  耶穌在北角去到第一章第十節
[00:19:34.580 --> 00:19:38.580]  坦白的講給他們知道是耶穌基督召你們
[00:19:38.580 --> 00:19:42.580]  保羅在這裏其實是要讓加拿大
[00:19:42.580 --> 00:19:45.580]  宗教會的信徒他們要明白
[00:19:45.580 --> 00:19:50.580]  如果你不肯定你自己的人生
[00:19:50.580 --> 00:19:53.580]  是在上帝裏面的時候
[00:19:53.580 --> 00:19:57.580]  是那位召你回轉到上帝裏面的時候
[00:19:57.580 --> 00:20:03.580]  你就很容易隨波逐流去聽其他人的講話
[00:20:03.580 --> 00:20:06.580]  這個就是問題所在
[00:20:06.580 --> 00:20:11.580]  也是這條問題背後保羅的動機
[00:20:11.580 --> 00:20:15.580]  保羅的動機是要他重新反思
[00:20:15.580 --> 00:20:17.580]  究竟我的錯在哪一點
[00:20:17.580 --> 00:20:19.580]  我們今天都經常講
[00:20:19.580 --> 00:20:22.580]  在哪裏跌倒你就要在哪裏站起來
[00:20:22.580 --> 00:20:25.580]  鼓勵那些人在哪裏錯的
[00:20:25.580 --> 00:20:28.580]  那個人能夠再次站立起來
[00:20:28.580 --> 00:20:30.580]  人最大的問題
[00:20:30.580 --> 00:20:32.580]  特別我們作為信徒
[00:20:32.580 --> 00:20:35.580]  就是我們去取悅人
[00:20:35.580 --> 00:20:38.580]  我們去選擇人而捨棄上帝
[00:20:38.580 --> 00:20:41.580]  這個就是他一切問題的起點
[00:20:41.580 --> 00:20:43.580]  保羅其實這條問題的動機
[00:20:43.580 --> 00:20:46.580]  就是要問他們起點在哪裏
[00:20:46.580 --> 00:20:47.580]  是否針對人
[00:20:47.580 --> 00:20:49.580]  不是 起點在哪裏
[00:20:49.580 --> 00:20:52.580]  在這段聖經另外有一個很有趣的地方
[00:20:52.580 --> 00:20:53.580]  就是甚麼呢
[00:20:53.580 --> 00:20:55.580]  在這裏我們所講到
[00:20:55.580 --> 00:20:57.580]  這個第七節的順從
[00:20:57.580 --> 00:21:00.580]  和在第八節裏面的勸導
[00:21:00.580 --> 00:21:03.580]  跟著我們遲些會看的第十節
[00:21:03.580 --> 00:21:06.580]  那個所謂信的問題
[00:21:06.580 --> 00:21:08.580]  我在主裏面肯信
[00:21:08.580 --> 00:21:09.580]  我們一會兒會講
[00:21:09.580 --> 00:21:12.580]  保羅其實在這裏做了一個文字遊戲
[00:21:12.580 --> 00:21:13.580]  很有趣
