
[00:00:00.000 --> 00:00:05.240]  請問,什麼是你生命當中最寶貴的一件東西?
[00:02:21.820 --> 00:02:25.340]  就是一生一世住在耶和華的殿中,
[00:02:25.340 --> 00:02:29.880]  張揚他的榮美,在他的殿裏求問。
[00:02:29.880 --> 00:02:33.700]  大衛王你想想看,是一個偉大的君王,
[00:02:33.700 --> 00:02:37.540]  他有一個非常富麗堂皇的皇宮可以居住,
[00:02:37.540 --> 00:02:41.220]  他享盡了人間所有的榮華富貴,
[00:02:41.220 --> 00:02:46.280]  但是他說,我只有一件事情,我過去尋求,我仍要繼續尋求,
[00:02:46.280 --> 00:02:50.200]  是什麼呢?不是國家富強,不是他的百姓能夠平安度日,
[00:02:50.200 --> 00:02:55.660]  乃是一生一世,不是一天兩天,五分鐘十分鐘,
[00:02:55.660 --> 00:03:03.760]  乃是一生一世住在耶和華的殿中,張揚他的榮美,在他的殿裏求問。
[00:03:03.760 --> 00:03:07.700]  換句話說,大衛王所可慕的,他所擁有的這一切,
[00:03:07.700 --> 00:03:12.720]  無論是榮華富貴,偉大的國家,都不能夠使他感到滿足,
[00:03:12.720 --> 00:03:20.800]  他心中裏面最渴望,最想要的一件事,就是神的同在。
[00:03:20.800 --> 00:03:29.540]  一生一世住在耶和華的殿中,張揚他的榮美,在他的殿裏求問。
[00:03:29.540 --> 00:03:33.300]  因爲他知道神的同在比世上任何的東西都寶貴,
[00:03:33.300 --> 00:03:37.000]  因爲當你有主的同在的時候,你就有一切;
[00:03:37.000 --> 00:03:41.800]  當你沒有主的同在的時候,一切都沒有意義。
[00:03:41.800 --> 00:03:43.880]  所以今天早上,跟大家一起來思想,
[00:03:43.880 --> 00:03:48.600]  爲什麼主的同在是那麼的寶貴,那麼的重要。
[00:03:48.600 --> 00:03:52.220]  幫忙透過今天的信息,你心中裏面更加可慕,
[00:03:52.220 --> 00:03:54.920]  主的同在降臨在你的生命裏面。
[00:03:54.920 --> 00:03:58.660]  你會更加的可慕,每天都要有主的同在。
[00:03:58.660 --> 00:04:02.580]  因此,跟大家分享主同在所帶來的祝福,
[00:04:02.580 --> 00:04:05.740]  特別是主同在所帶來三方面的祝福。
[00:04:05.740 --> 00:04:09.200]  首先,第一個祝福,主同在,你就會多結果子。
[00:04:09.200 --> 00:04:13.180]  告訴旁邊的所有人,主同在,你就會多結果子。
[00:04:13.180 --> 00:04:17.060]  主同在,有主同在,你就能多結果子。
[00:04:17.060 --> 00:04:18.660]  什麼叫多結果子?
[00:04:18.660 --> 00:04:21.400]  就是讓你的生命不但是豐盛,
[00:04:21.400 --> 00:04:25.260]  而且你的生命充滿活力,充滿神的祝福,
[00:04:25.260 --> 00:04:29.380]  你的生命能夠有影響力,你的生命能夠有吸引力,
[00:04:29.380 --> 00:04:33.140]  你的生命能夠成爲多人的祝福。
[00:04:33.140 --> 00:04:37.680]  其實這是神在我們每個人的生命當中所定的旨意和命定。
[00:04:37.680 --> 00:04:41.960]  所以在約翰福音第15章第5節,耶穌怎麼說呢?
[00:04:41.960 --> 00:04:45.560]  祂說:「我是葡萄樹,你們是梔子,
[00:04:45.560 --> 00:04:49.480]  藏在我裏面的,我也藏在它裏面。
[00:04:49.480 --> 00:04:57.100]  這人就必多結果子,因爲離了我,你們就不能做什麼。」
[00:04:57.100 --> 00:05:01.540]  耶穌非常清楚地告訴我們,祂是一棵葡萄樹,
[00:05:01.540 --> 00:05:05.440]  我們要連結在這個葡萄樹上,因爲我們是梔子。
[00:05:05.440 --> 00:05:08.640]  這裏講到我們要常常活在主同在裏面,
[00:05:08.640 --> 00:05:10.580]  那麼連結在葡萄樹上的時候,
[00:05:10.580 --> 00:05:12.320]  祂也在我們裏面,
[00:05:12.320 --> 00:05:17.620]  我們的生命就由主的生命不斷地湧流在我們的生命當中。
[00:05:17.620 --> 00:05:20.740]  這就是主同在的寶貴。
[00:05:20.740 --> 00:05:23.120]  主說我是葡萄樹,爲什麼那麼重要呢?
[00:05:23.120 --> 00:05:25.880]  因爲主是有生命的葡萄樹,
[00:05:25.880 --> 00:05:29.940]  當你自己的生命連結在主生命的葡萄樹上的時候,
[00:05:29.940 --> 00:05:32.040]  你的生命就更加豐盛,
[00:05:32.040 --> 00:05:34.940]  你的生命就能夠成爲祝福多人的管道,
[00:05:34.940 --> 00:05:41.240]  然後主耶穌基督這棵葡萄樹也是充滿智慧、充滿能力的葡萄樹。
[00:05:41.240 --> 00:05:45.420]  當你的生命連結在耶穌基督的葡萄樹上的時候,
[00:05:45.420 --> 00:05:47.840]  你就有智慧、就有能力,
[00:05:47.840 --> 00:05:53.740]  就有能力、智慧來解決你生活中所面對的每一個問題、每一個挑戰。
[00:05:53.740 --> 00:05:55.920]  不但你自己能夠勝過這一切,
[00:05:55.920 --> 00:05:59.920]  而且你能夠成爲別人祝福的管道,
[00:05:59.920 --> 00:06:01.940]  所以這是何等何等的寶貴。
[00:06:01.940 --> 00:06:04.920]  當我們的生命連結於主的時候,
[00:06:04.920 --> 00:06:08.140]  當我們緊緊地連結在葡萄樹上的時候,
[00:06:08.140 --> 00:06:12.080]  常常有主的同在在我們生命裏面,
[00:06:12.080 --> 00:06:14.980]  我們的生命就從此以後不再一樣。
[00:06:14.980 --> 00:06:18.740]  那你說我們怎樣能夠常常連結在葡萄樹上,
[00:06:18.740 --> 00:06:20.720]  讓主也在我們裏面呢?
[00:06:20.720 --> 00:06:24.120]  透過主的話,各位朋友,透過主的話。
[00:06:24.120 --> 00:06:26.720]  所以你會更可悟主的話,
[00:06:26.720 --> 00:06:28.920]  當你知道葡萄樹是何等的寶貴,
[00:06:28.920 --> 00:06:31.440]  你只不過是只離開了主,
[00:06:31.440 --> 00:06:32.980]  你不能夠做什麼,
[00:06:32.980 --> 00:06:34.580]  你說我還能做很多事情啊?
[00:06:34.580 --> 00:06:35.980]  是,你還能做很多事情。
[00:06:35.980 --> 00:06:37.880]  但這些事情不能造就人,
[00:06:37.880 --> 00:06:38.980]  不能影響人,
[00:06:38.980 --> 00:06:40.880]  不能夠成爲別人的祝福,
[00:06:40.880 --> 00:06:43.480]  因爲你離了我,你們就不能做什麼。
[00:06:43.480 --> 00:06:45.980]  所以你會更加可悟主的話,
[00:06:45.980 --> 00:06:51.780]  其實主的話是我們連結於葡萄樹裏面的最重要的一個管道。
[00:06:51.780 --> 00:06:54.180]  當我們想要連結於葡萄樹上,
[00:06:54.180 --> 00:06:55.180]  我們怎麼連結呢?
[00:06:55.180 --> 00:07:00.380]  透過讀主的話語,透過常常默想,常常背記主的話語。
[00:07:00.380 --> 00:07:01.980]  爲什麼如此說呢?
[00:07:01.980 --> 00:07:03.780]  在約翰福音第15章第7節,
[00:07:03.780 --> 00:07:05.180]  耶穌很清楚告訴我們,
[00:07:05.180 --> 00:07:07.980]  你們若藏在我裏面,
[00:07:07.980 --> 00:07:11.380]  我的話也藏在你們裏面,
[00:07:11.380 --> 00:07:18.180]  凡你們所願意的祈求就給你們成就。
[00:07:18.180 --> 00:07:20.380]  你們若藏在我裏面,
[00:07:20.380 --> 00:07:23.280]  我的話也藏在你裏面。
[00:07:23.280 --> 00:07:27.680]  換句話說,當我們透過讀經,透過默想聽進主的時候,
[00:07:27.680 --> 00:07:31.280]  主的話就藏藏在我們裏面。
[00:07:31.280 --> 00:07:33.380]  然後更寶貴的是,
[00:07:33.380 --> 00:07:40.280]  凡你所願意的祈求就給你們成就。
[00:07:40.280 --> 00:07:44.180]  換句話說,你的禱告是有求必應的。
[00:07:44.180 --> 00:07:46.680]  這不是我們所想要的嗎?
[00:07:46.680 --> 00:07:48.980]  你不論是爲你的孩子,爲你的家人,
[00:07:48.980 --> 00:07:51.080]  爲你的婚姻,爲你的工作服侍,
[00:07:51.080 --> 00:07:54.880]  凡你所願意的祈求就給你們成就。
[00:07:54.880 --> 00:07:57.580]  主要是當你連結在主的葡萄樹上,
[00:07:57.580 --> 00:08:00.680]  你常常活在神的話語當中的時候,
[00:08:00.680 --> 00:08:04.380]  你才發現原來神的話語裏面充滿了神的應許,
[00:08:04.380 --> 00:08:06.380]  充滿了神寶貴的應許,
[00:08:06.380 --> 00:08:11.980]  所以當你按照神寶貴的應許、旨意來禱告、祈求的時候,
[00:08:11.980 --> 00:08:14.580]  你肯定你的禱告是有求必應的。
[00:08:14.580 --> 00:08:17.080]  因爲這本來就是神所定的旨意,
[00:08:17.080 --> 00:08:21.580]  本來就是神所定的要成就在你的婚姻、家庭、你的工作服侍上。
[00:08:21.580 --> 00:08:24.880]  因此當你越明白神的話語、越住在主裏面的時候,
[00:08:24.880 --> 00:08:26.880]  越有神的話語在你裏面的時候,
[00:08:26.880 --> 00:08:30.980]  你的生命就能夠多結果子。
[00:08:30.980 --> 00:08:32.980]  你還記得嗎?當你剛剛信主的時候,
[00:08:32.980 --> 00:08:35.080]  你是何等渴慕主的話語?
[00:08:35.080 --> 00:08:37.680]  每天早上起來的第一件事情不是看手機,
[00:08:37.680 --> 00:08:39.380]  乃是看神的話語。
[00:08:39.380 --> 00:08:43.880]  晚上躺下來,最後一件事情不是想一想今天你按了多少賬,
[00:08:43.880 --> 00:08:47.580]  乃是心中裏面在默想神寶貴的話語。
[00:08:47.580 --> 00:08:50.980]  求神再次讓我們心中更加渴慕神的話語,
[00:08:50.980 --> 00:08:54.280]  這是我們連結與主,連結在這個葡萄樹裏面,
[00:08:54.280 --> 00:08:57.080]  最直接、最具體的一個管道。
[00:08:57.080 --> 00:08:59.480]  常常思想讀好神的話語,
[00:08:59.480 --> 00:09:03.280]  讓神的話語藏在你心中,你又藏在主裏面,
[00:09:03.280 --> 00:09:05.680]  這樣的話你的生命就能夠多結果子。
[00:09:05.680 --> 00:09:09.280]  不然是你的生命能夠多結果子,因爲有主的同在。
[00:09:09.280 --> 00:09:11.480]  更寶貴的是,你是耶穌的朋友。
[00:09:11.480 --> 00:09:15.480]  不要靠在旁邊,靠在旁邊的時候,你是耶穌的朋友。
[00:09:15.480 --> 00:09:20.880]  哇!你沒有想過與主同在,你會成爲主的朋友啊!
[00:09:20.880 --> 00:09:23.380]  耶穌也會是你的朋友啊!
[00:09:23.380 --> 00:09:25.480]  是耶穌基督自己應許我們的。
[00:09:25.480 --> 00:09:30.480]  不相信嗎?我們來看看一下約翰福音第十五章第十四節跟第十五節。
[00:09:30.480 --> 00:09:33.480]  他說:你們若遵行我所吩咐的,
[00:09:33.480 --> 00:09:37.680]  就是我的話,就是我的朋友啦!
[00:09:37.680 --> 00:09:39.480]  以後我不再稱你們爲僕人,
[00:09:39.480 --> 00:09:44.780]  因僕人不知道主人所做的事,我乃稱你們爲朋友。
[00:09:44.780 --> 00:09:50.280]  因我從我父所聽見的,已經都告訴你們了。
[00:09:50.280 --> 00:09:53.280]  哦!親愛的弟兄姐妹,你有沒有想過,
[00:09:53.280 --> 00:09:57.080]  你是耶穌的朋友啊!
[00:09:57.080 --> 00:10:00.880]  當你有了主的話語後,又遵行主話語的時候,
[00:10:00.880 --> 00:10:05.880]  你成爲神的兒子,耶穌基督的朋友啊!
[00:10:05.880 --> 00:10:08.080]  這是很大的祝福啊!
[00:10:08.080 --> 00:10:10.080]  耶穌是你的朋友。
[00:10:10.080 --> 00:10:12.380]  耶穌自己的朋友有什麼好處啊?
[00:10:12.380 --> 00:10:16.280]  當耶穌是你的朋友的話,誰敢欺負你啊?
[00:10:16.280 --> 00:10:17.980]  當耶穌基督是你朋友的時候,
[00:10:17.980 --> 00:10:22.080]  祂說:我從父所領受的,我都告訴你。
[00:10:22.080 --> 00:10:25.180]  你有內部消息啊!
[00:10:25.180 --> 00:10:29.680]  難怪你的禱告這麼有能力,難怪你的福事這麼有能力。
[00:10:29.680 --> 00:10:33.080]  因爲天父所向耶穌基督所指示的,
[00:10:33.080 --> 00:10:36.480]  祂說:因爲你是我的朋友,我都告訴你了。
[00:10:36.480 --> 00:10:39.080]  所以你爲你的孩子禱告,神就爲你成就。
[00:10:39.080 --> 00:10:41.480]  你爲你的婚姻禱告,神就爲你成就。
[00:10:41.480 --> 00:10:43.880]  你爲你的工作福事禱告,神就爲你成就。
[00:10:43.880 --> 00:10:46.780]  爲什麼呢?因爲你有內部消息啊!
[00:10:46.780 --> 00:10:50.180]  神告訴你,你的生命當中要有什麼樣的事情發生,
[00:10:50.180 --> 00:10:53.880]  神會把祂的心意向你來顯明。
[00:10:53.880 --> 00:10:58.480]  很多時候我們都想結交一些有權有勢的人做朋友,對不對?
[00:10:58.480 --> 00:11:01.380]  好,我們能夠搭好關係,有關係就沒有關係,
[00:11:01.380 --> 00:11:04.080]  沒有關係就有關係嘛,對不對?
[00:11:04.080 --> 00:11:09.480]  那你可否知道,比有權有勢,有力的人更加有能力,
[00:11:09.480 --> 00:11:14.080]  更加厲害的,是我們耶穌基督神的兒子。
[00:11:14.080 --> 00:11:16.080]  你可以成爲他的朋友。
[00:11:16.080 --> 00:11:19.180]  那朋友說你可以成爲他的朋友。
[00:11:19.180 --> 00:11:21.180]  因此你必須回到神的話語裏面,
[00:11:21.180 --> 00:11:24.880]  遵行神的話,耶穌你就是我的朋友了。
[00:11:24.880 --> 00:11:27.380]  教弟兄姐妹,你有沒有想過,
[00:11:27.380 --> 00:11:32.480]  耶穌基督是何等盼望我們都是祂的好朋友?
[00:11:32.480 --> 00:11:34.980]  最令我感動難忘的一個見證,
[00:11:34.980 --> 00:11:39.380]  莫過於在紐西蘭的牧師Ken Wright他所做的一個見證。
[00:11:39.380 --> 00:11:42.980]  這個Ken Wright牧師真的是與主同在,
[00:11:42.980 --> 00:11:46.280]  與主連接的非常密切的一個牧者。
[00:11:46.280 --> 00:11:48.180]  你來到他的面前,他一眼看你,
[00:11:48.180 --> 00:11:51.580]  就能夠說出神在你生命中所做的工作。
[00:11:51.580 --> 00:11:54.280]  大家都非常害怕來到他的面前,
[00:11:54.280 --> 00:11:58.280]  他一眼就能夠看中你心中所想的是什麼。
[00:11:58.280 --> 00:12:02.780]  所以很多基督徒就問他,到底你的祕訣在哪裏?
[00:12:02.780 --> 00:12:07.380]  然後在大家不斷的追問底下,他才透露說,
[00:12:07.380 --> 00:12:13.180]  其實我每天花很長一段時間在神的面前親近他。
[00:12:13.180 --> 00:12:14.680]  他沒有說出具體的時間,
[00:12:14.680 --> 00:12:17.780]  害怕大家會成爲律法諸位去遵行多少時間。
[00:12:17.780 --> 00:12:22.180]  他每天花很長的時間在主的面前親近他,
[00:12:22.180 --> 00:12:24.380]  坐在我的書房裏面,
[00:12:24.380 --> 00:12:29.780]  就是淡淡地來張揚主的容美,在他的殿裏求問。
[00:12:29.780 --> 00:12:33.680]  到有一天,當我同樣坐在我的書房裏面親近主的時候,
[00:12:33.680 --> 00:12:38.280]  忽然間房間的門打開了,我以爲是太太走進來,
[00:12:38.280 --> 00:12:42.780]  忽然間有一個手搭在我的肩膀上,
[00:12:42.780 --> 00:12:46.180]  然後我就把我的手也搭上去,
[00:12:46.180 --> 00:12:49.880]  忽然間就有淚水滴在我的手掌上,
[00:12:49.880 --> 00:12:52.080]  然後我聽見主對我說,
[00:12:52.080 --> 00:13:00.580]  "孩子啊,我多麼希望我所有的孩子們都成爲我的好朋友。"
[00:13:00.580 --> 00:13:08.780]  "我多麼希望我所有的孩子們都成爲我的好朋友。"
[00:13:08.780 --> 00:13:10.280]  親愛的弟兄姐妹,
[00:13:10.280 --> 00:13:15.180]  能夠成爲耶穌基督的朋友是何等大的福氣。
[00:13:15.180 --> 00:13:20.280]  但你是否知道耶穌基督每天都在等候我們來親近他,
[00:13:20.280 --> 00:13:25.280]  透過他的話語與他連結,常住在他裏面,
[00:13:25.280 --> 00:13:27.380]  他也住在我們裏面。
[00:13:27.380 --> 00:13:33.280]  遵行主的話,我們就是主的朋友了。
[00:13:33.280 --> 00:13:37.480]  他從父所領受的,他都要告訴你。
[00:13:37.480 --> 00:13:40.180]  難怪你的生命會多結果子,
[00:13:40.180 --> 00:13:42.480]  從此就不再一樣,阿們。
[00:13:42.480 --> 00:13:45.680]  所以有主同在,你就能多結果子。
[00:13:45.680 --> 00:13:47.680]  這是第一個主同在帶來的祝福。
[00:13:47.680 --> 00:13:51.280]  第二個主帶來的祝福是,有主同在,你就有聖靈的恩高。
[00:13:51.280 --> 00:13:56.280]  爲什麼旁邊的人說,有主的同在,你就有聖靈的恩高?
[00:13:56.280 --> 00:13:59.480]  有主同在,你就有聖靈的恩高。
[00:13:59.480 --> 00:14:02.380]  這是我們每一位工作服事的弟兄姐妹,
[00:14:02.380 --> 00:14:05.880]  我們心中所向往的,所想要有的,
[00:14:05.880 --> 00:14:08.280]  是有聖靈和聖靈的恩高,
[00:14:08.280 --> 00:14:09.980]  讓我們能夠事半功倍,
[00:14:09.980 --> 00:14:13.580]  讓我們的工作有果效,服事有能力。
[00:14:13.580 --> 00:14:16.380]  但你可不知道當耶穌基督道成肉身,
[00:14:16.380 --> 00:14:18.980]  聖的兒子住在我們中間的時候,
[00:14:18.980 --> 00:14:24.080]  他沒有依靠他自己,他仍然是依靠聖靈的恩高。
[00:14:24.080 --> 00:14:26.880]  因此他行了這麼多的神奇奇事,
[00:14:26.880 --> 00:14:30.680]  醫病、感鬼、傳講天國的福音。
[00:14:30.680 --> 00:14:35.580]  所以有一次當西門彼得在哥尼留家裏面來爲主做見證的時候,
[00:14:35.580 --> 00:14:39.580]  他就很清楚地告訴我們耶穌是靠着什麼能力來服事的。
[00:14:39.580 --> 00:14:43.180]  我們來看看《使徒行傳》第十章第38節。
[00:14:43.180 --> 00:14:49.480]  第十章第38節說:神怎樣以聖靈和能力高納撒勒人耶穌?
[00:14:49.480 --> 00:14:51.480]  這都是你們知道的。
[00:14:51.480 --> 00:14:55.780]  他周流四方,行善事,醫好防備,
[00:14:55.780 --> 00:15:01.980]  魔鬼壓制的人,因爲神與他同在。
[00:15:01.980 --> 00:15:04.480]  耶穌的能力從哪裏來?
[00:15:04.480 --> 00:15:08.380]  因爲有神與他同在。
[00:15:08.380 --> 00:15:13.580]  乃是由聖靈和能力來高納撒勒人耶穌。
[00:15:13.580 --> 00:15:17.780]  所以他能夠周流四方,走遍各城各鄉,
[00:15:17.780 --> 00:15:19.180]  傳講天國的福音。
[00:15:19.180 --> 00:15:23.180]  他能夠行善事,幫助許許多多有需要的人。
[00:15:23.180 --> 00:15:26.680]  他能夠醫好防備,魔鬼壓制的人,
[00:15:26.680 --> 00:15:30.480]  使人重新得自由,享受豐盛的生命。
[00:15:30.480 --> 00:15:32.680]  他自己在路加福音第四章告訴我們說:
[00:15:32.680 --> 00:15:35.080]  神的靈高我,讓我能夠有恩高,
[00:15:35.080 --> 00:15:39.380]  能夠傳福音給貧窮的人,使被壓制的得自由,
[00:15:39.380 --> 00:15:45.080]  使被擄的得釋放,宣告神願納人的喜憐。
[00:15:45.080 --> 00:15:50.780]  親愛的弟兄姐妹,有主同在,你就有恩高。
[00:15:50.780 --> 00:15:54.280]  你就能夠做耶穌所做的事。
[00:15:54.280 --> 00:15:59.080]  告訴旁邊的人說:你能夠做耶穌所做的事。
[00:15:59.080 --> 00:16:01.480]  你說:哇!這怎麼可能呢?
[00:16:01.480 --> 00:16:03.480]  靠你自己當然不可能了。
[00:16:03.480 --> 00:16:08.580]  靠着聖靈和能力,你是可以做耶穌所做的事。
[00:16:08.580 --> 00:16:11.480]  你不信嗎?耶穌自己親自允許我們。
[00:16:11.480 --> 00:16:13.980]  在約翰福音第十四章十二節,他說什麼?
[00:16:13.980 --> 00:16:17.180]  他說:我實實在在地告訴你們,
[00:16:17.180 --> 00:16:19.980]  每一次讓你看到我實實在在的時候,
[00:16:19.980 --> 00:16:24.780]  你要做什麼?把一些東西都放下來,
[00:16:24.780 --> 00:16:30.380]  專心豎起你的耳朵,聽以下耶穌基督要告訴你的話。
[00:16:30.380 --> 00:16:33.680]  當他每一次說:我實實在在地告訴你們的時候,
[00:16:33.680 --> 00:16:37.880]  那是非常非常重要一句永不改變的真理。
[00:16:37.880 --> 00:16:41.980]  我實實在在地告訴你們,我所做的事,
[00:16:41.980 --> 00:16:45.280]  周流四方,行善,衣病趕鬼。
[00:16:45.280 --> 00:16:50.580]  信我的人也要做,並且做比這更大的事,
[00:16:50.580 --> 00:16:52.880]  因爲我往復哪裏去。
[00:16:52.880 --> 00:16:55.980]  親愛的弟兄姐妹,這是天大的好消息。
[00:16:55.980 --> 00:16:58.680]  當我們有聖靈的恩高,因爲有主的同在,
[00:16:58.680 --> 00:17:00.880]  我們連結在葡萄樹上的時候,
[00:17:00.880 --> 00:17:04.480]  聖靈就把恩高能力賜給我們,
[00:17:04.480 --> 00:17:09.880]  我們要做耶穌基督所做的事,而且要做得更大。
[00:17:09.880 --> 00:17:14.180]  爲什麼呢?理由很簡單,因爲我往復哪裏去。
[00:17:14.180 --> 00:17:15.580]  所以在約翰福音第十六章,
[00:17:15.580 --> 00:17:19.280]  耶穌基督告訴門徒說:我去是爲你們好的。
[00:17:19.280 --> 00:17:23.080]  我若不去的話,聖靈就不會降臨在你們當中。
[00:17:23.080 --> 00:17:25.780]  我去的話,復會纔派聖靈來,
[00:17:25.780 --> 00:17:29.580]  因此聖靈要給你們能力爲我做見證。
[00:17:29.580 --> 00:17:31.580]  所以親愛的弟兄姐妹,親愛的小組長,
[00:17:31.580 --> 00:17:34.080]  服侍的同工們,鼓勵你,
[00:17:34.080 --> 00:17:38.580]  在你的小組裏面做耶穌基督所做的事情,
[00:17:38.580 --> 00:17:42.080]  在你的工作場所做耶穌基督所做的事情,
[00:17:42.080 --> 00:17:46.480]  在你所居住的城市、社區裏面做耶穌基督所做的事情,
[00:17:46.480 --> 00:17:49.580]  因爲有主的同在,
[00:17:49.580 --> 00:17:53.580]  有聖靈、恩高和能力在你身上,阿們。
[00:17:53.580 --> 00:17:56.080]  當你知道原來這麼寶貴的時候,
[00:17:56.080 --> 00:18:00.580]  你可以想象你是有何等何等的權力在你身上。
[00:18:00.580 --> 00:18:03.580]  我們看到在《四福音書》裏面,
[00:18:03.580 --> 00:18:05.580]  只有耶穌基督在行神蹟,
[00:18:05.580 --> 00:18:09.080]  他的門徒在那裏觀看耶穌基督所行的神蹟,
[00:18:09.080 --> 00:18:11.080]  一直到使徒行傳,
[00:18:11.080 --> 00:18:14.580]  當聖靈降臨在五行節,降臨在門徒身上的時候,
[00:18:14.580 --> 00:18:21.580]  我們纔開始看見門徒們、使徒們開始行神蹟祈祀。
[00:18:21.580 --> 00:18:27.580]  因此那個使徒行傳也叫"聖靈行傳"。
[00:18:27.580 --> 00:18:29.580]  我們看到在使徒行傳第三章裏面提到,
[00:18:29.580 --> 00:18:35.080]  第一次使徒約翰跟彼得如何靠着聖靈和恩高,
[00:18:35.080 --> 00:18:37.580]  來做一件他們從來沒有做過的事情。
[00:18:37.580 --> 00:18:39.080]  什麼事情呢?
[00:18:39.080 --> 00:18:42.580]  他們就在禱告的時候來到所羅門的殿,
[00:18:42.580 --> 00:18:46.580]  在一個美門口那裏看到一個生來且腿的人,
[00:18:46.580 --> 00:18:49.080]  聖靈告訴我們說他已經是四十幾年,
[00:18:49.080 --> 00:18:51.580]  從來沒有走過路,四十幾歲,
[00:18:51.580 --> 00:18:53.580]  生來且腿的在那裏討飯,
[00:18:53.580 --> 00:18:56.580]  希望能夠從彼得約翰那裏得到咒祭。
[00:18:56.580 --> 00:19:02.580]  沒想到彼得約翰對這個人說,"你看我!"
[00:19:02.580 --> 00:19:04.580]  你可以想象,
[00:19:04.580 --> 00:19:11.580]  這個且腿行傳裏面何等期待彼得跟約翰要把金銀都給他。
[00:19:11.580 --> 00:19:14.580]  沒想到他聽到的卻不是這樣。
[00:19:14.580 --> 00:19:17.580]  我們看使徒行傳第三章第六到第八節,
[00:19:17.580 --> 00:19:21.080]  彼得說,"金銀我都沒有!"
[00:19:21.080 --> 00:19:24.080]  且腿說,"你幹嘛要我看你?"
[00:19:24.080 --> 00:19:27.080]  金銀我都沒有,你幹嘛要我看你嗎?
[00:19:27.080 --> 00:19:28.580]  我要的就是金銀嘛!
[00:19:28.580 --> 00:19:30.580]  他說,"我只把我所有的給你,
[00:19:30.580 --> 00:19:36.580]  我奉納撒勒人耶穌基督的名,叫你起來行走!"
[00:19:36.580 --> 00:19:40.080]  於是拉住他的右手,扶起他來,
[00:19:40.080 --> 00:19:46.580]  他的腳和踝趾骨立刻健壯了。
[00:19:46.580 --> 00:19:48.580]  第八節說什麼呢?
[00:19:48.580 --> 00:19:52.080]  就跳起來,站坐,又行走,
[00:19:52.080 --> 00:19:57.080]  同他們進了殿,走坐,跳坐,詐美神!
[00:19:57.080 --> 00:19:59.080]  我們就做三個非常重要的觀察。
[00:19:59.080 --> 00:20:03.580]  首先,這個生來且腿的人,
[00:20:03.580 --> 00:20:08.580]  沒有期待要得到醫治。
[00:20:08.580 --> 00:20:11.580]  他所期待的是什麼?要得金銀。
[00:20:11.580 --> 00:20:14.580]  所以彼得第一句話就跟他說,"金和銀我都沒有!"
[00:20:14.580 --> 00:20:16.580]  他一定大失所望。
