
[00:00:00.000 --> 00:00:04.000]  頂姐妹主內平安,家中的頂姐妹都平安
[00:02:20.000 --> 00:02:24.000]  就向消費者委員會發出律師信
[00:02:24.000 --> 00:02:27.000]  要求他們道歉
[00:02:27.000 --> 00:02:29.000]  就是這樣
[00:02:29.000 --> 00:02:31.000]  所以這件事就引發了
[00:02:31.000 --> 00:02:34.000]  很廣泛的新聞報導
[00:02:34.000 --> 00:02:36.000]  這瓶水究竟能不能喝
[00:02:36.000 --> 00:02:38.000]  能不能喝呢就真的不知道
[00:02:38.000 --> 00:02:40.000]  不過最後的結局就是
[00:02:40.000 --> 00:02:42.000]  結局是怎樣
[00:02:42.000 --> 00:02:44.000]  結局就是消費者委員會
[00:02:44.000 --> 00:02:45.000]  經過跟他們的律師
[00:02:45.000 --> 00:02:48.000]  跟他們的團隊談完之後就說
[00:02:48.000 --> 00:02:50.000]  既然如此我們就研究一下
[00:02:50.000 --> 00:02:52.000]  原來我們當天做的測試
[00:02:52.000 --> 00:02:54.000]  我們就是測試了
[00:02:54.000 --> 00:02:57.000]  將水分為兩類
[00:02:57.000 --> 00:03:01.000]  第一種就是純淨的水
[00:03:01.000 --> 00:03:04.000]  另一種消費者委員會的分類
[00:03:04.000 --> 00:03:06.000]  叫天然礦泉水
[00:03:06.000 --> 00:03:10.000]  既然天然礦泉水的標準不符合
[00:03:10.000 --> 00:03:12.000]  最簡單的方法就是
[00:03:12.000 --> 00:03:15.000]  我幫你歸類成為另外一種的水
[00:03:15.000 --> 00:03:16.000]  叫天然飲用水
[00:03:16.000 --> 00:03:18.000]  那我想問一下大家
[00:03:18.000 --> 00:03:21.000]  天然飲用水和天然礦泉水有什麼分別
[00:03:21.000 --> 00:03:23.000]  在礦裡面的
[00:03:23.000 --> 00:03:24.000]  那我們想一下
[00:03:24.000 --> 00:03:27.000]  我們的礦泉水是不是真的在礦裡面找出來
[00:03:27.000 --> 00:03:31.000]  總之就是因為這個原因
[00:03:31.000 --> 00:03:36.000]  總之本來說你有太多物質了
[00:03:36.000 --> 00:03:37.000]  總之現在最後就是
[00:03:37.000 --> 00:03:41.000]  將你4.5分加到你5分
[00:03:41.000 --> 00:03:42.000]  另外一個類別
[00:03:42.000 --> 00:03:46.000]  你的類別只有你有
[00:03:46.000 --> 00:03:48.000]  而且你的類別是5星
[00:03:48.000 --> 00:03:49.000]  什麼是5星呢
[00:03:49.000 --> 00:03:51.000]  就是說你5分是最高級別的
[00:03:51.000 --> 00:03:53.000]  但是還要給你一顆星
[00:03:53.000 --> 00:03:55.000]  就是說更強的
[00:03:55.000 --> 00:03:57.000]  所以你想一下
[00:03:57.000 --> 00:04:00.000]  水原來也有一番爭論
[00:04:00.000 --> 00:04:02.000]  所以水鬥水是有些原因的
[00:04:02.000 --> 00:04:06.000]  因為究竟這些水好不好喝
[00:04:06.000 --> 00:04:09.000]  或者那顆星其實最後是什麼
[00:04:09.000 --> 00:04:11.000]  你喝過才知道
[00:04:11.000 --> 00:04:12.000]  我都不敢評論
[00:04:12.000 --> 00:04:13.000]  因為我都沒有喝過
[00:04:13.000 --> 00:04:16.000]  所以今天跟大家思考一個題目的時候
[00:04:16.000 --> 00:04:20.000]  就是有些水不知道大家有沒有喝過
[00:04:20.000 --> 00:04:24.000]  今天你最重要的作用就是你要去評分
[00:04:24.000 --> 00:04:27.000]  就是我會給兩隻水大家試一下
[00:04:27.000 --> 00:04:29.000]  你想想哪一隻水是評分
[00:04:29.000 --> 00:04:31.000]  評分的標準就很簡單了
[00:04:31.000 --> 00:04:32.000]  不是5星
[00:04:32.000 --> 00:04:34.000]  是5星星
[00:04:34.000 --> 00:04:35.000]  5星星代表什麼呢
[00:04:35.000 --> 00:04:36.000]  5分是最高分
[00:04:36.000 --> 00:04:40.000]  但是5分裡面拿星的就是最高級的
[00:04:40.000 --> 00:04:42.000]  但是高級裡面有高級裡面的高級
[00:04:42.000 --> 00:04:44.000]  就是5星星了
[00:04:44.000 --> 00:04:45.000]  就是這樣了
[00:04:45.000 --> 00:04:48.000]  所以如果你想再強一點就叫5星星星
[00:04:48.000 --> 00:04:49.000]  就是這樣了
[00:04:49.000 --> 00:04:50.000]  香港考試也是這樣的
[00:04:50.000 --> 00:04:53.000]  就是你讀書讀得很強就叫5星
[00:04:53.000 --> 00:04:54.000]  但是有個人比你強就叫5星星
[00:04:54.000 --> 00:04:55.000]  就是這樣
[00:04:55.000 --> 00:04:59.000]  所以今天我們的評分就是有兩種水
[00:04:59.000 --> 00:05:01.000]  你評一下哪一種水
[00:05:01.000 --> 00:05:04.000]  才是你覺得5星星的水
[00:05:04.000 --> 00:05:08.000]  就是一皮袋的水還是一口水正的水
[00:05:08.000 --> 00:05:10.000]  好了大家知道了
[00:05:10.000 --> 00:05:11.000]  最後你的答案你要想一下
[00:05:11.000 --> 00:05:14.000]  哪一種水是5星星
[00:05:14.000 --> 00:05:19.000]  好當我們要去思考這個問題的時候
[00:05:19.000 --> 00:05:21.000]  首先看看聖經裡面
[00:05:21.000 --> 00:05:23.000]  今天我們看的經文是怎樣的呢
[00:05:23.000 --> 00:05:25.000]  看聖經裡面怎麼說呢
[00:05:25.000 --> 00:05:28.000]  其實我們一邊看聖經
[00:05:28.000 --> 00:05:30.000]  我們經常說要看結構
[00:05:30.000 --> 00:05:32.000]  或者聖經一邊寫的時候
[00:05:32.000 --> 00:05:35.000]  是有個意思有個意念給我們去明白的
[00:05:35.000 --> 00:05:37.000]  其中那個結構
[00:05:37.000 --> 00:05:39.000]  其實我們在看第二十一章
[00:05:39.000 --> 00:05:41.000]  上一次在看第二十一章
[00:05:41.000 --> 00:05:42.000]  特別看到第一節八節
[00:05:42.000 --> 00:05:44.000]  或者有時候叫做一節七節
[00:05:44.000 --> 00:05:45.000]  其實就是在說
[00:05:45.000 --> 00:05:51.000]  阿伯拉罕為以撒出生所做的
[00:05:51.000 --> 00:05:53.000]  因為阿伯拉罕等了很久
[00:05:53.000 --> 00:05:55.000]  等一個兒子的出現
[00:05:55.000 --> 00:05:58.000]  就是跟他的正室
[00:05:58.000 --> 00:06:00.000]  就是撒拉所生的兒子
[00:06:00.000 --> 00:06:01.000]  終於出現
[00:06:01.000 --> 00:06:03.000]  究竟他做了些什麼事呢
[00:06:03.000 --> 00:06:05.000]  其實就是上一次跟大家去思考
[00:06:05.000 --> 00:06:09.000]  第一節七節或者一節八節的段落
[00:06:09.000 --> 00:06:11.000]  其實到了之後
[00:06:11.000 --> 00:06:13.000]  我們就會看到今天所看的經文
[00:06:13.000 --> 00:06:16.000]  就是在九節到二十一節
[00:06:16.000 --> 00:06:18.000]  而打後二十一章還有一個段落
[00:06:18.000 --> 00:06:22.000]  就是二十二節到三十四節
[00:06:22.000 --> 00:06:24.000]  整個的段落裡面分開三個
[00:06:24.000 --> 00:06:27.000]  這樣的段落裡面其實是有意思的
[00:06:27.000 --> 00:06:30.000]  因為整個的標題裡面你會發現
[00:06:30.000 --> 00:06:32.000]  原來第二十一章裡面
[00:06:32.000 --> 00:06:33.000]  整章裡面所說的
[00:06:33.000 --> 00:06:35.000]  仍然是圍繞著我們的主角
[00:06:35.000 --> 00:06:37.000]  就是阿伯拉罕
[00:06:37.000 --> 00:06:40.000]  由創世紀第二十二章開始
[00:06:40.000 --> 00:06:42.000]  其實已經是圍繞著阿伯拉罕
[00:06:42.000 --> 00:06:44.000]  一直認識阿伯拉罕
[00:06:44.000 --> 00:06:47.000]  一直怎樣去走一個信心之路
[00:06:47.000 --> 00:06:50.000]  所以到了九節、二十一節
[00:06:50.000 --> 00:06:52.000]  或者二十二節到三十四節
[00:06:52.000 --> 00:06:55.000]  其實那個重點都擺放了在
[00:06:55.000 --> 00:06:58.000]  阿伯拉罕他的經歷裡面
[00:06:58.000 --> 00:07:00.000]  不過當然這個經歷裡面
[00:07:00.000 --> 00:07:03.000]  是需要身邊有些不同人發生出現
[00:07:03.000 --> 00:07:06.000]  以致他更加經歷更深體會
[00:07:06.000 --> 00:07:08.000]  他的信仰、他的神是怎樣
[00:07:08.000 --> 00:07:10.000]  所以上一次我們就看到
[00:07:10.000 --> 00:07:13.000]  他的嬰兒出生了
[00:07:13.000 --> 00:07:14.000]  當他一百歲的時候
[00:07:14.000 --> 00:07:16.000]  以撒就出生了
[00:07:16.000 --> 00:07:18.000]  他做了些什麼事情
[00:07:18.000 --> 00:07:21.000]  這個也正好表明了他
[00:07:21.000 --> 00:07:23.000]  在上帝裡面
[00:07:23.000 --> 00:07:27.000]  一直領受的應許和祝福要實現了
[00:07:27.000 --> 00:07:28.000]  要實現
[00:07:28.000 --> 00:07:30.000]  而到了我們今天的題目裡面
[00:07:30.000 --> 00:07:32.000]  正正好就是九節、二十一節
[00:07:32.000 --> 00:07:34.000]  和二十二節、三十四節
[00:07:34.000 --> 00:07:35.000]  是講什麼呢
[00:07:35.000 --> 00:07:37.000]  就是藉著一個主題
[00:07:37.000 --> 00:07:40.000]  就是一個和水有關的主題
[00:07:40.000 --> 00:07:41.000]  藉著這個和水有關的主題
[00:07:41.000 --> 00:07:43.000]  讓我們更加明白
[00:07:43.000 --> 00:07:46.000]  阿伯拉罕所經歷、所體會的
[00:07:46.000 --> 00:07:49.000]  而藉著這兩個的經歷體會
[00:07:49.000 --> 00:07:53.000]  讓他更加帶到第二十二章的時候
[00:07:53.000 --> 00:07:57.000]  你會見到他經歷信心的終極考驗
[00:07:57.000 --> 00:08:00.000]  所以大家如果熟悉聖經
[00:08:00.000 --> 00:08:02.000]  就知道第二十二章是一個很重要
[00:08:02.000 --> 00:08:04.000]  阿伯拉罕很重要的一個片段
[00:08:04.000 --> 00:08:07.000]  一個經歷和體會的時間
[00:08:07.000 --> 00:08:08.000]  就是這樣
[00:08:08.000 --> 00:08:12.000]  所以從一至八節裡面
[00:08:12.000 --> 00:08:14.000]  跳到第二十二章之前
[00:08:14.000 --> 00:08:16.000]  中間還有兩個小小的片段
[00:08:16.000 --> 00:08:18.000]  就提醒我們
[00:08:18.000 --> 00:08:21.000]  怎樣去再幫阿伯拉罕
[00:08:21.000 --> 00:08:23.000]  加深他自己對神的體會
[00:08:23.000 --> 00:08:25.000]  預備他大考
[00:08:25.000 --> 00:08:28.000]  預備他最終極的考試
[00:08:28.000 --> 00:08:30.000]  就是一個這樣的結構
[00:08:30.000 --> 00:08:31.000]  在這樣的結構之下
[00:08:31.000 --> 00:08:33.000]  我們今天就特別先看
[00:08:33.000 --> 00:08:34.000]  九至二十一節裡面
[00:08:34.000 --> 00:08:36.000]  我們又嘗試把這個
[00:08:36.000 --> 00:08:39.000]  阿伯拉罕與撒拉下甲
[00:08:39.000 --> 00:08:42.000]  因為以撒出生之後
[00:08:42.000 --> 00:08:43.000]  所面對的家庭問題裡面
[00:08:43.000 --> 00:08:45.000]  我們分開兩個的段落
[00:08:45.000 --> 00:08:47.000]  我們去嘗試去理解一下
[00:08:47.000 --> 00:08:48.000]  去細味一下
[00:08:48.000 --> 00:08:49.000]  第一個段落就是
[00:08:49.000 --> 00:08:52.000]  撒拉的以撒和下甲的兒子
[00:08:52.000 --> 00:08:54.000]  就是九至十三節
[00:08:54.000 --> 00:08:55.000]  第二個段落就是
[00:08:55.000 --> 00:08:57.000]  十四至二十一節
[00:08:57.000 --> 00:09:00.000]  就是一皮袋水和一口水脂
[00:09:00.000 --> 00:09:01.000]  就是這樣的方式
[00:09:01.000 --> 00:09:02.000]  我們去理解一下
[00:09:02.000 --> 00:09:04.000]  待會讀的聖經
[00:09:04.000 --> 00:09:06.000]  所以我們先看九至十三節
[00:09:06.000 --> 00:09:08.000]  九至十三節是這樣的
[00:09:08.000 --> 00:09:11.000]  我再讀一次給大家聽
[00:09:11.000 --> 00:09:13.000]  加深大家的印象
[00:09:13.000 --> 00:09:15.000]  他說當時撒拉看見
[00:09:15.000 --> 00:09:17.000]  埃及人下甲
[00:09:17.000 --> 00:09:20.000]  給阿伯拉罕所生的兒子氣笑
[00:09:20.000 --> 00:09:22.000]  就對阿伯拉罕說
[00:09:22.000 --> 00:09:25.000]  你把這使女和他兒子趕出去
[00:09:25.000 --> 00:09:27.000]  因為這使女的兒子
[00:09:27.000 --> 00:09:31.000]  不可與我兒子以撒一同承受產業
[00:09:31.000 --> 00:09:35.000]  阿伯拉罕因他兒子的緣故就很憂愁
[00:09:35.000 --> 00:09:36.000]  十二節
[00:09:36.000 --> 00:09:37.000]  神對阿伯拉罕說
[00:09:37.000 --> 00:09:42.000]  你不必為這童子和你的使女憂愁
[00:09:42.000 --> 00:09:44.000]  凡撒拉對你說的話
[00:09:44.000 --> 00:09:46.000]  你都該聽從
[00:09:46.000 --> 00:09:50.000]  因為從以撒生的才稱為你的後裔
[00:09:50.000 --> 00:09:52.000]  至於使女的兒子
[00:09:52.000 --> 00:09:55.000]  我也必使他的後裔成立一國
[00:09:55.000 --> 00:09:58.000]  因為他是你所生的
[00:09:58.000 --> 00:10:00.000]  這段聖經一開始的時候就說
[00:10:00.000 --> 00:10:01.000]  第九節說當時
[00:10:01.000 --> 00:10:04.000]  究竟當時是什麼時候呢
[00:10:04.000 --> 00:10:06.000]  如果你一路想下去
[00:10:06.000 --> 00:10:07.000]  你很自然就會想
[00:10:07.000 --> 00:10:10.000]  是不是前面第一節開始呢
[00:10:10.000 --> 00:10:12.000]  我首先告訴你
[00:10:12.000 --> 00:10:16.000]  第九節當時並不是指
[00:10:16.000 --> 00:10:18.000]  二十一章的一節七節
[00:10:18.000 --> 00:10:20.000]  因為二十一章的一節七節
[00:10:20.000 --> 00:10:23.000]  是說他剛剛嬰兒出生的時候
[00:10:23.000 --> 00:10:24.000]  發生的事
[00:10:24.000 --> 00:10:27.000]  而是說當時的時候
[00:10:27.000 --> 00:10:29.000]  其實是說第八節
[00:10:29.000 --> 00:10:30.000]  第八節聖經
[00:10:30.000 --> 00:10:32.000]  因為第八節聖經的時候
[00:10:32.000 --> 00:10:34.000]  已經不是剛剛嬰兒出生的時候
[00:10:34.000 --> 00:10:36.000]  第八節聖經怎麼說呢
[00:10:36.000 --> 00:10:40.000]  它說孩子佔長 就斷尿奶
[00:10:40.000 --> 00:10:42.000]  以撒斷奶的日子
[00:10:42.000 --> 00:10:47.000]  阿伯拉罕擺封聖的顏值
[00:10:47.000 --> 00:10:49.000]  這段聖經正正好說的就是
[00:10:49.000 --> 00:10:51.000]  原來這段經文發生的時候
[00:10:51.000 --> 00:10:53.000]  當時那個孩子就是
[00:10:53.000 --> 00:10:56.000]  之前第一節七節裡面所說的以撒
[00:10:56.000 --> 00:10:58.000]  以撒這個孩子
[00:10:58.000 --> 00:11:00.000]  去到第八節他已經佔長了
[00:11:00.000 --> 00:11:02.000]  已經大過了 大過一點了
[00:11:02.000 --> 00:11:03.000]  大過到多大呢
[00:11:03.000 --> 00:11:05.000]  就是斷尿奶
[00:11:05.000 --> 00:11:06.000]  就是剛剛戒奶
[00:11:06.000 --> 00:11:08.000]  我不知道你自己的嬰兒
[00:11:08.000 --> 00:11:10.000]  什麼時候開始戒奶了
[00:11:10.000 --> 00:11:12.000]  個個都不同
[00:11:12.000 --> 00:11:14.000]  我自己的兒子就是
[00:11:14.000 --> 00:11:17.000]  都要一段時間 大概一歲多一點
[00:11:17.000 --> 00:11:22.000]  但是按著中東地區的人
[00:11:22.000 --> 00:11:24.000]  通常大約什麼時候
[00:11:24.000 --> 00:11:26.000]  都會斷尿奶呢
[00:11:26.000 --> 00:11:27.000]  大約三歲
[00:11:27.000 --> 00:11:28.000]  所以我們粗略估計
[00:11:28.000 --> 00:11:30.000]  大約兩至三歲
[00:11:30.000 --> 00:11:32.000]  嬰兒開始不需要吃奶了
[00:11:32.000 --> 00:11:34.000]  可以多吃固質的食物
[00:11:34.000 --> 00:11:35.000]  甚至乎不需要靠奶
[00:11:35.000 --> 00:11:36.000]  奶是一些
[00:11:36.000 --> 00:11:38.000]  我們現在大人都會喝奶的
[00:11:38.000 --> 00:11:39.000]  那種飲法
[00:11:39.000 --> 00:11:41.000]  就不是嬰兒出生的時候
[00:11:41.000 --> 00:11:43.000]  要喝奶的那種狀況
[00:11:43.000 --> 00:11:45.000]  所以這段聖經告訴我們
[00:11:45.000 --> 00:11:47.000]  其實現在這個
[00:11:47.000 --> 00:11:48.000]  第九節發生的時間
[00:11:48.000 --> 00:11:49.000]  正正好就是
[00:11:49.000 --> 00:11:51.000]  大約兩至三歲
[00:11:51.000 --> 00:11:52.000]  我們就計算到盡
[00:11:52.000 --> 00:11:54.000]  計算三歲的時間
[00:11:54.000 --> 00:11:57.000]  就是當以煞三歲的時間
[00:11:57.000 --> 00:11:59.000]  斷尿奶的日子
[00:11:59.000 --> 00:12:00.000]  就是這個
[00:12:00.000 --> 00:12:02.000]  阿伯拉罕就擺設了延寂
[00:12:02.000 --> 00:12:03.000]  那你可以想像一下
[00:12:03.000 --> 00:12:06.000]  為什麼擺設延寂
[00:12:06.000 --> 00:12:09.000]  因為好像我們中國人是怎樣的
[00:12:09.000 --> 00:12:11.000]  什麼時候會擺延寂
[00:12:11.000 --> 00:12:13.000]  一百天 通常什麼
[00:12:13.000 --> 00:12:14.000]  叫八天宴
[00:12:14.000 --> 00:12:15.000]  為什麼要擺八天宴
[00:12:15.000 --> 00:12:16.000]  代表什麼
[00:12:16.000 --> 00:12:17.000]  這個嬰兒已經
[00:12:17.000 --> 00:12:19.000]  一百天的日子了
[00:12:19.000 --> 00:12:20.000]  為什麼呢
[00:12:20.000 --> 00:12:21.000]  他應該都
[00:12:21.000 --> 00:12:23.000]  正正常常健健康康
[00:12:23.000 --> 00:12:24.000]  沒什麼異樣
[00:12:24.000 --> 00:12:25.000]  應該可以帶他出來
[00:12:25.000 --> 00:12:27.000]  見親戚朋友
[00:12:27.000 --> 00:12:28.000]  可以一起吃一頓飯
[00:12:28.000 --> 00:12:31.000]  因為他應該會健康成長
[00:12:31.000 --> 00:12:33.000]  那你又要明白
[00:12:33.000 --> 00:12:34.000]  為什麼阿伯拉罕
[00:12:34.000 --> 00:12:35.000]  三歲才擺
[00:12:35.000 --> 00:12:36.000]  是不是孤寒
[00:12:36.000 --> 00:12:37.000]  遲些才擺
[00:12:37.000 --> 00:12:39.000]  不是
[00:12:39.000 --> 00:12:40.000]  因為什麼
[00:12:40.000 --> 00:12:41.000]  因為你要知道
[00:12:41.000 --> 00:12:43.000]  以前是很早死的
[00:12:43.000 --> 00:12:44.000]  那些嬰兒
[00:12:44.000 --> 00:12:45.000]  那些衛生健康
[00:12:45.000 --> 00:12:47.000]  不是今天那麼發達
[00:12:47.000 --> 00:12:48.000]  那麼多醫療設備
[00:12:48.000 --> 00:12:50.000]  有時候嬰兒出生
[00:12:50.000 --> 00:12:52.000]  可能很快就會腰折
[00:12:52.000 --> 00:12:54.000]  所以未必那麼快
[00:12:54.000 --> 00:12:56.000]  就會立刻擺完之後
[00:12:56.000 --> 00:12:58.000]  轉頭擺喪禮
[00:12:58.000 --> 00:12:59.000]  那不行的
[00:12:59.000 --> 00:13:01.000]  你都覺得很不舒服
[00:13:01.000 --> 00:13:02.000]  所以他們會讓嬰兒
[00:13:02.000 --> 00:13:03.000]  真的大一點
[00:13:03.000 --> 00:13:04.000]  穩定一點
[00:13:04.000 --> 00:13:05.000]  大約三歲的時候
[00:13:05.000 --> 00:13:06.000]  開始走動
[00:13:06.000 --> 00:13:07.000]  那個時候
[00:13:07.000 --> 00:13:09.000]  就會擺這個延寂
[00:13:09.000 --> 00:13:11.000]  招呼親友來吃一頓飯
[00:13:11.000 --> 00:13:12.000]  所以你留意
[00:13:12.000 --> 00:13:14.000]  跟八日宴的時間不一樣
[00:13:14.000 --> 00:13:16.000]  不過跟八日宴的意念
[00:13:16.000 --> 00:13:18.000]  是很相似的
[00:13:18.000 --> 00:13:19.000]  就是這樣
[00:13:19.000 --> 00:13:21.000]  在八日宴裡面的時候
[00:13:21.000 --> 00:13:24.000]  當時的以薩大約三歲
[00:13:24.000 --> 00:13:26.000]  就是大約三歲的時間
[00:13:26.000 --> 00:13:28.000]  而當擺這個
[00:13:28.000 --> 00:13:29.000]  豐富的延寂的時候
[00:13:29.000 --> 00:13:31.000]  發生什麼事情呢
[00:13:31.000 --> 00:13:32.000]  這裡說的是
[00:13:32.000 --> 00:13:33.000]  後面說什麼
[00:13:33.000 --> 00:13:34.000]  撒拉
[00:13:34.000 --> 00:13:37.000]  就是阿伯拉罕的妻子撒拉
[00:13:37.000 --> 00:13:39.000]  看見什麼
[00:13:39.000 --> 00:13:41.000]  埃及人下甲
[00:13:41.000 --> 00:13:45.000]  給阿伯拉罕所生的兒子喜笑
[00:13:45.000 --> 00:13:47.000]  這裡說有一個人笑
[00:13:47.000 --> 00:13:48.000]  這個是誰呢
[00:13:48.000 --> 00:13:49.000]  埃及人下甲
[00:13:49.000 --> 00:13:51.000]  給阿伯拉罕所生的兒子
[00:13:51.000 --> 00:13:53.000]  他究竟是誰呢
[00:13:53.000 --> 00:13:54.000]  當你看回
[00:13:54.000 --> 00:13:55.000]  阿伯拉罕的一生的時候
[00:13:55.000 --> 00:13:57.000]  這個就是在
[00:13:57.000 --> 00:14:00.000]  阿伯拉罕八十六歲的時候
[00:14:00.000 --> 00:14:02.000]  他跟屎女下甲
[00:14:02.000 --> 00:14:03.000]  所生的兒子
[00:14:03.000 --> 00:14:06.000]  以薩瑪利
[00:14:06.000 --> 00:14:07.000]  你有個印象
[00:14:07.000 --> 00:14:08.000]  以薩瑪利
[00:14:08.000 --> 00:14:11.000]  就是這個人笑
[00:14:11.000 --> 00:14:14.000]  以薩瑪利當時幾歲呢
[00:14:14.000 --> 00:14:16.000]  大約十七歲
[00:14:16.000 --> 00:14:17.000]  所以你可以想像
[00:14:17.000 --> 00:14:18.000]  剛才說
[00:14:18.000 --> 00:14:19.000]  兩至三歲
[00:14:19.000 --> 00:14:22.000]  你還十六至十七歲
[00:14:22.000 --> 00:14:24.000]  這個十六至十七歲的少年人
[00:14:24.000 --> 00:14:25.000]  這個年輕人
[00:14:25.000 --> 00:14:26.000]  就在這個
[00:14:26.000 --> 00:14:30.000]  阿伯所擺的一個延寂裡面
[00:14:30.000 --> 00:14:32.000]  很開心
[00:14:32.000 --> 00:14:34.000]  一個這樣的環境
[00:14:34.000 --> 00:14:36.000]  也叫弟弟
[00:14:36.000 --> 00:14:38.000]  弟弟擺壽宴
[00:14:38.000 --> 00:14:40.000]  就是擺壽宴
[00:14:40.000 --> 00:14:42.000]  八日宴
[00:14:42.000 --> 00:14:44.000]  就是這樣
[00:14:44.000 --> 00:14:46.000]  一個三歲的小朋友
[00:14:46.000 --> 00:14:49.000]  一個十七歲的哥哥
[00:14:49.000 --> 00:14:51.000]  的狀況的時候
[00:14:51.000 --> 00:14:53.000]  大家應該很開心的
[00:14:53.000 --> 00:14:56.000]  你記不記得薩拉
[00:14:56.000 --> 00:14:58.000]  薩拉在前面的時候
[00:14:58.000 --> 00:15:00.000]  聖經怎樣形容她
[00:15:00.000 --> 00:15:02.000]  在第六節的時候
[00:15:02.000 --> 00:15:05.000]  薩拉因為這個嬰兒出生
[00:15:05.000 --> 00:15:08.000]  是喜笑的
[00:15:08.000 --> 00:15:09.000]  喜笑的
[00:15:09.000 --> 00:15:10.000]  你記不記得
[00:15:10.000 --> 00:15:13.000]  以薩的名字是什麼意思
[00:15:13.000 --> 00:15:16.000]  以薩的名字就是他笑
[00:15:16.000 --> 00:15:18.000]  現在呢
[00:15:18.000 --> 00:15:21.000]  這個下格的兒子就是什麼
[00:15:21.000 --> 00:15:23.000]  氣笑
[00:15:23.000 --> 00:15:25.000]  而結果呢
[00:15:25.000 --> 00:15:28.000]  薩拉就說你不准笑
[00:15:28.000 --> 00:15:30.000]  是不是
[00:15:30.000 --> 00:15:32.000]  他說為什麼
[00:15:32.000 --> 00:15:35.000]  因為他看到她氣笑
[00:15:35.000 --> 00:15:37.000]  看到她在笑的時候
[00:15:37.000 --> 00:15:39.000]  就開始說一堆話
[00:15:39.000 --> 00:15:41.000]  正所謂應該是很開心的日子
[00:15:41.000 --> 00:15:43.000]  不過看到她笑
[00:15:43.000 --> 00:15:48.000]  就有點督眼督鼻了
[00:15:48.000 --> 00:15:50.000]  因為這個是下格
[00:15:50.000 --> 00:15:52.000]  是其中一個婿女
[00:15:52.000 --> 00:15:54.000]  她當時安排給阿伯拉罕的婿女
