
[00:00:00.000 --> 00:00:03.160]  其實今日這篇道,如果大家記得
[00:07:25.200 --> 00:07:27.200]  將她的生命
[00:07:27.200 --> 00:07:29.200]  由一天就做一天
[00:07:29.200 --> 00:07:31.200]  她不會因為等死
[00:07:31.200 --> 00:07:33.200]  她會每一天上帝給她的生命
[00:07:33.200 --> 00:07:35.200]  她都是負上她自己的生命
[00:07:35.200 --> 00:07:37.200]  來傳福音
[00:07:37.200 --> 00:07:39.200]  但是為什麼
[00:07:39.200 --> 00:07:41.200]  寶哥
[00:07:41.200 --> 00:07:43.200]  可以這樣做
[00:07:43.200 --> 00:07:45.200]  為什麼
[00:07:45.200 --> 00:07:47.200]  當時寶哥某個情況
[00:07:47.200 --> 00:07:49.200]  他只是一個跡象棚的人
[00:07:49.200 --> 00:07:51.200]  跡象棚的人
[00:07:51.200 --> 00:07:53.200]  他有打工的
[00:07:53.200 --> 00:07:55.200]  他說我要做跡象棚
[00:07:55.200 --> 00:07:57.200]  我不要欠福音的債
[00:07:57.200 --> 00:07:59.200]  我不想別人養我
[00:07:59.200 --> 00:08:01.200]  我要自己去做一個跡象棚
[00:08:01.200 --> 00:08:03.200]  然後去傳福音
[00:08:03.200 --> 00:08:05.200]  換言之寶羅她的生命
[00:08:05.200 --> 00:08:07.200]  給我們的借鏡
[00:08:07.200 --> 00:08:09.200]  就是她真的負上120%
[00:08:09.200 --> 00:08:11.200]  甚至負上200%的生命
[00:08:11.200 --> 00:08:13.200]  甚至負上200%的生命
[00:08:13.200 --> 00:08:15.200]  以致到為什麼
[00:08:15.200 --> 00:08:17.200]  她可以這樣做
[00:08:17.200 --> 00:08:19.200]  為什麼她可以開始得好
[00:08:19.200 --> 00:08:21.200]  也結束得很精彩
[00:08:21.200 --> 00:08:23.200]  其實我作為信徒
[00:08:23.200 --> 00:08:25.200]  我都希望有一天
[00:08:25.200 --> 00:08:27.200]  信徒回望我們的人生
[00:08:27.200 --> 00:08:29.200]  我都好像寶何所說
[00:08:29.200 --> 00:08:31.200]  我跑的路已經跑了
[00:08:31.200 --> 00:08:33.200]  守的道已經守了
[00:08:33.200 --> 00:08:35.200]  打的仗已經打完了
[00:08:35.200 --> 00:08:37.200]  不只是傳道人
[00:08:37.200 --> 00:08:39.200]  我們每一個信徒
[00:08:39.200 --> 00:08:41.200]  都應該有這個心
[00:08:41.200 --> 00:08:43.200]  弟兄姊妹
[00:08:43.200 --> 00:08:45.200]  為什麼我會這樣說
[00:08:45.200 --> 00:08:47.200]  其實聖經裡面一直說教會
[00:08:47.200 --> 00:08:49.200]  並不是單單只是屬於傳道人
[00:08:49.200 --> 00:08:51.200]  教會
[00:08:51.200 --> 00:08:53.200]  也是弟兄姊妹
[00:08:53.200 --> 00:08:55.200]  是有份參與
[00:08:55.200 --> 00:08:57.200]  我們播道會很好的
[00:08:57.200 --> 00:08:59.200]  我們播道會經常說我們是
[00:08:59.200 --> 00:09:01.200]  兩頭馬車
[00:09:01.200 --> 00:09:03.200]  我們有平信徒的參與
[00:09:03.200 --> 00:09:05.200]  也有牧者的同心的參與
[00:09:05.200 --> 00:09:07.200]  所以我不喜歡說
[00:09:07.200 --> 00:09:09.200]  信徒
[00:09:09.200 --> 00:09:11.200]  叫做平信徒
[00:09:11.200 --> 00:09:13.200]  我不喜歡用平信徒
[00:09:13.200 --> 00:09:15.200]  平信徒就是說什麼
[00:09:15.200 --> 00:09:17.200]  你們很平的
[00:09:17.200 --> 00:09:19.200]  信徒是很平很平凡
[00:09:19.200 --> 00:09:21.200]  所以我不喜歡說平信徒
[00:09:21.200 --> 00:09:23.200]  我喜歡說信徒
[00:09:23.200 --> 00:09:25.200]  甚至我喜歡說聖徒
[00:09:25.200 --> 00:09:27.200]  聖經說
[00:09:27.200 --> 00:09:29.200]  其實我們是聖徒
[00:09:29.200 --> 00:09:31.200]  你會說是嗎
[00:09:31.200 --> 00:09:33.200]  不太像
[00:09:33.200 --> 00:09:35.200]  其實保羅說寫信給
[00:09:35.200 --> 00:09:37.200]  哥倫多教會
[00:09:37.200 --> 00:09:39.200]  他們是哥倫多的聖徒
[00:09:39.200 --> 00:09:41.200]  所以你要跟自己說
[00:09:41.200 --> 00:09:43.200]  我是聖徒
[00:09:43.200 --> 00:09:45.200]  跟自己說
[00:09:45.200 --> 00:09:47.200]  我是聖徒
[00:09:47.200 --> 00:09:49.200]  敢不敢說
[00:09:49.200 --> 00:09:51.200]  聖經說
[00:09:51.200 --> 00:09:53.200]  按照聖經的真理
[00:09:53.200 --> 00:09:55.200]  因為哥倫多的前書
[00:09:55.200 --> 00:09:57.200]  保羅寫信給
[00:09:57.200 --> 00:09:59.200]  哥倫多教會的
[00:09:59.200 --> 00:10:01.200]  聖徒
[00:10:01.200 --> 00:10:03.200]  不是啊 哥倫多教會的人這麼壞
[00:10:03.200 --> 00:10:05.200]  還叫他們聖徒
[00:10:05.200 --> 00:10:07.200]  就因為我們有一個方向
[00:10:07.200 --> 00:10:09.200]  我們要成為一個
[00:10:09.200 --> 00:10:11.200]  聖徒的方向
[00:10:11.200 --> 00:10:13.200]  我們要過每一天求神
[00:10:13.200 --> 00:10:15.200]  讓我們有能力做一個聖徒
[00:10:15.200 --> 00:10:17.200]  我們好好地在社會當中
[00:10:17.200 --> 00:10:19.200]  祈求上帝給我們的生命
[00:10:19.200 --> 00:10:21.200]  給我們的生命轉化
[00:10:21.200 --> 00:10:23.200]  我們可以影響別人
[00:10:23.200 --> 00:10:25.200]  所以弟兄姊妹
[00:10:25.200 --> 00:10:27.200]  保羅為什麼這麼大膽夠膽說
[00:10:27.200 --> 00:10:29.200]  因為他一生侍奉神
[00:10:29.200 --> 00:10:31.200]  他一生做足上帝
[00:10:31.200 --> 00:10:33.200]  希望他做足的事
[00:10:33.200 --> 00:10:35.200]  以致他可以說你們要效法我
[00:10:35.200 --> 00:10:37.200]  因為我效法耶穌基督
[00:10:37.200 --> 00:10:39.200]  因為他有這個信心
[00:10:39.200 --> 00:10:41.200]  每一天跟隨耶穌
[00:10:41.200 --> 00:10:43.200]  以致他夠膽說
[00:10:43.200 --> 00:10:45.200]  你們要跟隨效法我
[00:10:45.200 --> 00:10:47.200]  因為我效法耶穌
[00:10:47.200 --> 00:10:49.200]  當然保羅給我們
[00:10:49.200 --> 00:10:51.200]  有三個提醒
[00:10:51.200 --> 00:10:53.200]  怎樣可以做到
[00:10:53.200 --> 00:10:55.200]  能夠結束得精彩
[00:10:55.200 --> 00:10:57.200]  在我自己看有三方面
[00:10:57.200 --> 00:10:59.200]  第一
[00:10:59.200 --> 00:11:01.200]  我們要時時要想
[00:11:01.200 --> 00:11:03.200]  我們要傳福音
[00:11:03.200 --> 00:11:05.200]  我們要常常想我們要傳福音
[00:11:05.200 --> 00:11:07.200]  所以我今早問祖堂一個問題
[00:11:07.200 --> 00:11:09.200]  回來教會興不興奮
[00:11:09.200 --> 00:11:13.200]  大家很內斂
[00:11:13.200 --> 00:11:15.200]  沒有笑容
[00:11:15.200 --> 00:11:17.200]  大家都很內斂
[00:11:17.200 --> 00:11:19.200]  好像不太興奮
[00:11:19.200 --> 00:11:21.200]  弟兄姊妹
[00:11:21.200 --> 00:11:23.200]  有時我都想
[00:11:23.200 --> 00:11:25.200]  究竟福音
[00:11:25.200 --> 00:11:27.200]  對我會不會覺得
[00:11:27.200 --> 00:11:29.200]  很精彩
[00:11:29.200 --> 00:11:31.200]  福音
[00:11:31.200 --> 00:11:33.200]  你們的教會
[00:11:33.200 --> 00:11:35.200]  叫什麼堂
[00:11:35.200 --> 00:11:37.200]  傳恩堂
[00:11:37.200 --> 00:11:39.200]  英文是什麼
[00:11:39.200 --> 00:11:41.200]  Evangel
[00:11:41.200 --> 00:11:43.200]  就是福音
[00:11:43.200 --> 00:11:45.200]  Good News
[00:11:45.200 --> 00:11:47.200]  一個好的訊息
[00:11:47.200 --> 00:11:49.200]  即是今天我們想起福音的時候
[00:11:49.200 --> 00:11:51.200]  我們會不會
[00:11:51.200 --> 00:11:53.200]  跳起感謝主
[00:11:53.200 --> 00:11:55.200]  我是信了耶穌
[00:11:55.200 --> 00:11:57.200]  等於回教會
[00:11:57.200 --> 00:11:59.200]  回教會
[00:11:59.200 --> 00:12:01.200]  又要回教會
[00:12:01.200 --> 00:12:03.200]  這麼快星期日
[00:12:03.200 --> 00:12:05.200]  又要回教會
[00:12:05.200 --> 00:12:07.200]  不容易沒有回
[00:12:07.200 --> 00:12:09.200]  這麼慘
[00:12:09.200 --> 00:12:11.200]  要不然江博士
[00:12:11.200 --> 00:12:13.200]  打電話給我
[00:12:13.200 --> 00:12:15.200]  免得浪費時間
[00:12:15.200 --> 00:12:17.200]  弟兄姊妹
[00:12:17.200 --> 00:12:19.200]  如果今天我們回教會帶著一種心
[00:12:19.200 --> 00:12:21.200]  回吧
[00:12:21.200 --> 00:12:23.200]  不回不行
[00:12:23.200 --> 00:12:25.200]  很辛苦
[00:12:25.200 --> 00:12:27.200]  弟兄姊妹
[00:12:27.200 --> 00:12:29.200]  保羅說什麼
[00:12:29.200 --> 00:12:31.200]  我在神的面前
[00:12:31.200 --> 00:12:33.200]  並在將來審判活人死人的基督耶穌面前
[00:12:33.200 --> 00:12:35.200]  憑著祂顯現和祂的國度
[00:12:35.200 --> 00:12:37.200]  祝福你
[00:12:37.200 --> 00:12:39.200]  道要全道
[00:12:39.200 --> 00:12:41.200]  無論得時不得時
[00:12:41.200 --> 00:12:43.200]  總要專心
[00:12:43.200 --> 00:12:45.200]  並用百般的忍耐
[00:12:45.200 --> 00:12:47.200]  各樣的教訓
[00:12:47.200 --> 00:12:49.200]  責備人警戒人和勸勉人
[00:12:49.200 --> 00:12:51.200]  保羅用了三個動詞
[00:12:51.200 --> 00:12:53.200]  第一他用了責備
[00:12:53.200 --> 00:12:55.200]  意思是要改正人們錯的地方
[00:12:55.200 --> 00:12:57.200]  第二個動詞他就說警戒
[00:12:57.200 --> 00:12:59.200]  要使人醒覺
[00:12:59.200 --> 00:13:01.200]  第三個動詞他勸勉
[00:13:01.200 --> 00:13:03.200]  要積極的引導我們旁邊的人
[00:13:03.200 --> 00:13:05.200]  保羅說
[00:13:05.200 --> 00:13:07.200]  我們都要將福音帶給別人
[00:13:07.200 --> 00:13:09.200]  但是我們第一件事
[00:13:09.200 --> 00:13:11.200]  我們要覺得
[00:13:11.200 --> 00:13:13.200]  福音對我自己
[00:13:13.200 --> 00:13:15.200]  是一種興奮
[00:13:15.200 --> 00:13:17.200]  弟兄姊妹
[00:13:17.200 --> 00:13:19.200]  我們發現如果有些地方大減價
[00:13:19.200 --> 00:13:21.200]  我們就很興奮
[00:13:21.200 --> 00:13:23.200]  我們到處說
[00:13:23.200 --> 00:13:25.200]  那裡大減價,快點去買東西
[00:13:25.200 --> 00:13:27.200]  那邊的廁紙很便宜
[00:13:27.200 --> 00:13:29.200]  十元兩卷,馬上去買
[00:13:29.200 --> 00:13:31.200]  我們很興奮
[00:13:31.200 --> 00:13:33.200]  但從來都不會說教會有報道會
[00:13:33.200 --> 00:13:35.200]  我們很少
[00:13:35.200 --> 00:13:37.200]  我們這樣想
[00:13:37.200 --> 00:13:39.200]  上帝最近的恩典是甚麼時候
[00:13:39.200 --> 00:13:41.200]  最近給我們恩典是甚麼時候
[00:13:41.200 --> 00:13:43.200]  三十年前
[00:13:43.200 --> 00:13:45.200]  我信耶穌那天
[00:13:45.200 --> 00:13:47.200]  嘩,真的挺開心
[00:13:47.200 --> 00:13:49.200]  嘩,三十年前信耶穌那天很開心
[00:13:49.200 --> 00:13:51.200]  這三十年都不是開心
[00:13:51.200 --> 00:13:53.200]  你的開心是三十年前的開心
[00:13:53.200 --> 00:13:55.200]  嘩,對於我們來說
[00:13:55.200 --> 00:13:57.200]  這個福音是三十年前的福音
[00:13:57.200 --> 00:13:59.200]  對於今天是毫無影響
[00:13:59.200 --> 00:14:01.200]  但我們的信仰
[00:14:01.200 --> 00:14:03.200]  是欣賞
[00:14:03.200 --> 00:14:05.200]  加恩的信仰
[00:14:05.200 --> 00:14:07.200]  Grace
[00:14:07.200 --> 00:14:09.200]  Upon Grace
[00:14:09.200 --> 00:14:11.200]  上帝
[00:14:11.200 --> 00:14:13.200]  每一天都有恩典
[00:14:13.200 --> 00:14:15.200]  剛才有一首詩歌
[00:14:15.200 --> 00:14:17.200]  就是尾二那首詩歌
[00:14:17.200 --> 00:14:19.200]  就是羅偉恩先生所作的詩歌
[00:14:19.200 --> 00:14:21.200]  他說到一句說話
[00:14:21.200 --> 00:14:23.200]  歌詞裏面
[00:14:23.200 --> 00:14:25.200]  人生裏面真是有
[00:14:25.200 --> 00:14:27.200]  是否有高有低
[00:14:27.200 --> 00:14:29.200]  有挑戰,有難處
[00:14:29.200 --> 00:14:31.200]  但他說
[00:14:31.200 --> 00:14:33.200]  我們在神的蔭庇下
[00:14:33.200 --> 00:14:35.200]  我們可以渡過我們每一天的侍奉
[00:14:35.200 --> 00:14:37.200]  我們的興奮
[00:14:37.200 --> 00:14:39.200]  不是因為教育
[00:14:39.200 --> 00:14:41.200]  不是因為環境
[00:14:41.200 --> 00:14:43.200]  我們的興奮是因為神的同在
[00:14:43.200 --> 00:14:45.200]  等於當我自己過了
[00:14:45.200 --> 00:14:47.200]  六十五歲的時候
[00:14:47.200 --> 00:14:49.200]  我很興奮
[00:14:49.200 --> 00:14:51.200]  當我第一天拿到那張長者卡之後
[00:14:51.200 --> 00:14:53.200]  我很興奮
[00:14:53.200 --> 00:14:55.200]  為甚麼很興奮
[00:14:55.200 --> 00:14:57.200]  因為那張長者卡
[00:14:57.200 --> 00:14:59.200]  就已經變了兩元
[00:14:59.200 --> 00:15:01.200]  有時過七
[00:15:01.200 --> 00:15:03.200]  有時過九
[00:15:03.200 --> 00:15:05.200]  有時過七
[00:15:05.200 --> 00:15:07.200]  我都不知道何時過七
[00:15:07.200 --> 00:15:09.200]  但當我過七的時候
[00:15:09.200 --> 00:15:11.200]  又慳了三毫
[00:15:11.200 --> 00:15:13.200]  我以為慳了三毫
[00:15:13.200 --> 00:15:15.200]  兩元變了過七
[00:15:15.200 --> 00:15:17.200]  原本十一元
[00:15:17.200 --> 00:15:19.200]  變了過七
[00:15:19.200 --> 00:15:21.200]  三毫都很開心
[00:15:21.200 --> 00:15:23.200]  我去大快活
[00:15:23.200 --> 00:15:25.200]  他給了我一張卡
[00:15:25.200 --> 00:15:27.200]  我每次去大快活吃一餐
[00:15:27.200 --> 00:15:29.200]  便便宜三元
[00:15:29.200 --> 00:15:31.200]  三百元便便宜三元
[00:15:31.200 --> 00:15:33.200]  真的很開心
[00:15:33.200 --> 00:15:35.200]  牧師何必那麼慘
[00:15:35.200 --> 00:15:37.200]  三元都要慳
[00:15:37.200 --> 00:15:39.200]  我跟他有人事
[00:15:39.200 --> 00:15:41.200]  三毫都很重要
[00:15:41.200 --> 00:15:43.200]  所以我見到過七
[00:15:43.200 --> 00:15:45.200]  我就很開心
[00:15:45.200 --> 00:15:47.200]  買杯咖啡喝
[00:15:47.200 --> 00:15:49.200]  慶祝
[00:15:49.200 --> 00:15:51.200]  為甚麼這麼開心
[00:15:51.200 --> 00:15:53.200]  因為我覺得我有很多祝福
[00:15:53.200 --> 00:15:55.200]  我不會想
[00:15:55.200 --> 00:15:57.200]  到六十五歲就快死
[00:15:57.200 --> 00:15:59.200]  我從來不會這樣想
[00:15:59.200 --> 00:16:01.200]  六十五歲我可以坐車便宜很多
[00:16:01.200 --> 00:16:03.200]  我可以吃東西便宜很多
[00:16:03.200 --> 00:16:05.200]  我星期三去超市買東西便宜很多
[00:16:05.200 --> 00:16:07.200]  你們知不知道
[00:16:07.200 --> 00:16:09.200]  長者星期三去超市買東西便宜一點
[00:16:09.200 --> 00:16:11.200]  你們很久未到
[00:16:11.200 --> 00:16:13.200]  當你這樣想的時候
[00:16:13.200 --> 00:16:15.200]  福音
[00:16:15.200 --> 00:16:17.200]  會不會比這些恩典更大
