
[00:00:00.000 --> 00:00:06.100]  各位弟兄姊妹,晚安!平安!
[00:05:16.300 --> 00:05:20.000]  致害幾名被燒的人的香爐
[00:05:20.000 --> 00:05:22.900]  疊成一片片去包著那個壇
[00:05:22.900 --> 00:05:26.500]  提醒以色列人不可以擅自的獻祭
[00:05:26.500 --> 00:05:28.600]  必須按上帝的指示
[00:05:28.600 --> 00:05:31.800]  用火炭和特定的配方香料
[00:05:31.800 --> 00:05:34.200]  放在香爐那裡燒
[00:05:34.200 --> 00:05:36.400]  代表分別為聖
[00:05:36.400 --> 00:05:38.800]  恭敬侍奉上帝
[00:05:38.800 --> 00:05:39.800]  第三
[00:05:39.800 --> 00:05:41.700]  就是在十七章那裡講到
[00:05:41.700 --> 00:05:44.800]  上帝用法雅的像確立亞倫
[00:05:44.800 --> 00:05:48.000]  是眾領袖中被上帝揀選的人
[00:05:48.000 --> 00:05:50.400]  止息了會眾的怨言
[00:05:50.400 --> 00:05:53.500]  再沒有怨言去到上帝那裡
[00:05:53.500 --> 00:05:55.000]  如果不是
[00:05:55.000 --> 00:05:58.500]  他們就會被公義的上帝滅絕
[00:05:58.500 --> 00:06:02.200]  目的是令以色列人見到就記得
[00:06:02.200 --> 00:06:03.800]  上帝是公義
[00:06:03.800 --> 00:06:08.000]  聖潔必剪除滅絕一切不義
[00:06:08.000 --> 00:06:10.100]  不潔犯罪的人
[00:06:10.100 --> 00:06:13.700]  止息群體的怨言
[00:06:13.700 --> 00:06:19.000]  為什麼上帝為以色列人留下記號?
[00:06:19.000 --> 00:06:22.800]  因為他們專注在上帝吩咐的能力
[00:06:22.800 --> 00:06:24.900]  真的很差
[00:06:24.900 --> 00:06:26.600]  十七章最後
[00:06:26.600 --> 00:06:28.800]  講到以色列人很害怕
[00:06:28.800 --> 00:06:31.300]  很害怕在走上帝的帳幕
[00:06:31.300 --> 00:06:33.100]  知道自己有罪
[00:06:33.100 --> 00:06:35.300]  必定會死
[00:06:35.300 --> 00:06:37.100]  十五到十七章提醒
[00:06:37.100 --> 00:06:39.900]  不守約、不聖潔的子民
[00:06:39.900 --> 00:06:42.700]  他們是會有死亡的危險
[00:06:42.700 --> 00:06:44.200]  今天第十八章
[00:06:44.200 --> 00:06:47.100]  我們一起看清楚大能的上帝
[00:06:47.100 --> 00:06:49.100]  怎樣透過祭司制度
[00:06:49.100 --> 00:06:52.700]  繼續幫這些不守約、不聖潔的子民
[00:06:52.700 --> 00:06:55.600]  重拾他們專注在上帝的能力
[00:06:55.600 --> 00:06:57.300]  不致死亡
[00:06:57.300 --> 00:06:58.300]  當然
[00:06:58.300 --> 00:07:00.700]  最終去不去到上帝賜的
[00:07:00.700 --> 00:07:03.100]  就是認許迦南美地
[00:07:03.100 --> 00:07:06.700]  就是看他們自由的選擇
[00:07:06.700 --> 00:07:10.100]  在十八章共三十二節
[00:07:10.100 --> 00:07:11.800]  我會分開三點
[00:07:11.800 --> 00:07:12.900]  一至七節
[00:07:12.900 --> 00:07:16.300]  就是講在上帝面前你的積焚
[00:07:16.300 --> 00:07:17.500]  八到十九節
[00:07:17.500 --> 00:07:18.900]  是講在上帝裏面
[00:07:18.900 --> 00:07:21.100]  你已經有永遠的焚
[00:07:21.100 --> 00:07:22.800]  第二十到三十二節
[00:07:22.800 --> 00:07:25.000]  是講上帝就是你的焚
[00:07:25.000 --> 00:07:26.900]  就是你的產業
[00:07:26.900 --> 00:07:28.500]  一起讀一至七節
[00:07:28.500 --> 00:07:29.700]  我會先讀
[00:07:29.700 --> 00:07:32.700]  綠紫色的highlight的地方
[00:07:32.700 --> 00:07:34.700]  耶和華對阿倫說
[00:07:34.700 --> 00:07:36.300]  你和你的兒子
[00:07:36.300 --> 00:07:37.900]  並你本族的人
[00:07:37.900 --> 00:07:39.600]  要一同擔當
[00:07:39.600 --> 00:07:41.900]  剛犯聖所的罪孽
[00:07:41.900 --> 00:07:43.400]  你和你的兒子
[00:07:43.400 --> 00:07:45.300]  也要一同擔當
[00:07:45.300 --> 00:07:48.100]  剛犯祭司職任的罪孽
[00:07:48.100 --> 00:07:50.300]  你要帶你弟兄李微人
[00:07:50.300 --> 00:07:53.000]  就是你祖宗之派的人前來
[00:07:53.000 --> 00:07:55.300]  使他們與你聯合
[00:07:55.300 --> 00:07:56.600]  服侍你
[00:07:56.600 --> 00:07:58.500]  只是你和你的兒子
[00:07:58.500 --> 00:08:02.300]  要一同在法季的帳幕前公職
[00:08:02.300 --> 00:08:05.300]  他們要守所吩咐你的
[00:08:05.300 --> 00:08:07.200]  並守全帳幕
[00:08:07.200 --> 00:08:11.100]  只是不可靠近聖所的器具和壇
[00:08:11.100 --> 00:08:14.700]  免得他們和你們都死亡
[00:08:14.700 --> 00:08:17.200]  他們要與你聯合
[00:08:17.200 --> 00:08:18.900]  也要看守回眸
[00:08:18.900 --> 00:08:21.100]  辦理帳幕一切的事
[00:08:21.100 --> 00:08:23.900]  只是外人不可靠近你們
[00:08:23.900 --> 00:08:26.900]  你們要看守聖所和壇
[00:08:26.900 --> 00:08:30.100]  免得憤怒再臨到以色列人
[00:08:30.100 --> 00:08:32.900]  我已將你們的弟兄李微人
[00:08:32.900 --> 00:08:36.300]  從以色列人中揀選出來歸耶和華
[00:08:36.300 --> 00:08:38.600]  視給你們為賞賜的
[00:08:38.600 --> 00:08:40.800]  為要辦理回眸的事
[00:08:40.800 --> 00:08:44.300]  你和你的兒子要為一切屬壇
[00:08:44.300 --> 00:08:46.000]  和萬子內的事
[00:08:46.000 --> 00:08:48.800]  一同守祭司的職任
[00:08:48.800 --> 00:08:50.900]  你們要這樣公職
[00:08:50.900 --> 00:08:53.400]  我將祭司的職任給你們
[00:08:53.400 --> 00:08:55.800]  當作賞賜侍奉我
[00:08:55.800 --> 00:08:59.400]  凡靠近的外人必被致死
[00:08:59.400 --> 00:09:02.700]  在七節經文見到有兩種罪孽
[00:09:02.700 --> 00:09:07.600]  干犯聖所和干犯祭司職任的罪孽
[00:09:07.600 --> 00:09:11.600]  聖所即是圖中間的地方
[00:09:11.600 --> 00:09:13.600]  是供上帝居住
[00:09:13.600 --> 00:09:16.600]  方知上帝聖物至聖的地方
[00:09:16.600 --> 00:09:20.400]  上帝吩咐祭司和李微人來到聖所
[00:09:20.400 --> 00:09:24.800]  和上帝揀選的大祭司亞倫聯合侍奉
[00:09:24.800 --> 00:09:28.200]  祭司和李微人要遵守上帝的吩咐
[00:09:28.200 --> 00:09:29.800]  要看守回眸
[00:09:29.800 --> 00:09:32.400]  辦理帳幕內一切的事
[00:09:32.400 --> 00:09:35.500]  不可以靠近聖所器具和壇
[00:09:35.500 --> 00:09:37.800]  不可以被外人靠近
[00:09:37.800 --> 00:09:41.000]  違反上帝吩咐的就會死
[00:09:41.000 --> 00:09:46.200]  只有祭司和李微人可以進去為以色列人獻祭
[00:09:46.200 --> 00:09:47.600]  為他們贖罪
[00:09:47.600 --> 00:09:51.700]  在祭壇燒以色列人奉獻的供物
[00:09:51.700 --> 00:09:53.400]  亞倫和兩個兒子
[00:09:53.400 --> 00:09:55.800]  就在法櫃帳幕前面
[00:09:55.800 --> 00:09:58.800]  即是至聖所前面供職
[00:09:58.800 --> 00:10:03.000]  只有大祭司一連進一次至聖所
[00:10:03.000 --> 00:10:08.600]  上帝清楚吩咐各人的責任和界限
[00:10:08.600 --> 00:10:11.900]  目的是慈愛的上帝要保護子民
[00:10:11.900 --> 00:10:14.300]  不會因為自己的不聖潔
[00:10:14.300 --> 00:10:17.200]  被聖潔的上帝滅絕
[00:10:17.200 --> 00:10:21.800]  今日我們要學懂實踐第一樣東西
[00:10:21.800 --> 00:10:25.700]  專心在上帝面前你的職份
[00:10:25.700 --> 00:10:32.400]  祭司和李微人不可以胡亂地用自己的方法在聖所侍奉
[00:10:32.400 --> 00:10:37.600]  必須按照上帝設立的原界線原則去做
[00:10:37.600 --> 00:10:41.600]  不要越過上帝揀選的人的工作
[00:10:41.600 --> 00:10:47.200]  避免干犯聖所和干犯祭司職任的罪
[00:10:47.200 --> 00:10:49.200]  和我們有什麼關係?
[00:10:49.200 --> 00:10:52.600]  彼得前書二章九節提醒
[00:10:52.600 --> 00:10:55.600]  被揀選相信基督的人
[00:10:55.600 --> 00:10:57.400]  是君尊的祭司
[00:10:57.400 --> 00:10:58.900]  是聖潔的國度
[00:10:58.900 --> 00:11:00.700]  是屬上帝的子民
[00:11:00.700 --> 00:11:04.000]  要叫你們宣揚那召你們出黑暗
[00:11:04.000 --> 00:11:06.600]  入奇妙光明者的美德
[00:11:06.600 --> 00:11:09.800]  所以關你和我事
[00:11:09.800 --> 00:11:12.800]  我們都是上帝揀選的祭司
[00:11:12.800 --> 00:11:17.100]  必須照上帝設立的界線侍奉
[00:11:17.100 --> 00:11:21.400]  和大祭司耶穌聯合侍奉上帝
[00:11:21.400 --> 00:11:23.100]  不是靠自己
[00:11:23.100 --> 00:11:28.400]  是每一天靠耶穌基督去勝過生活上的掙扎
[00:11:28.400 --> 00:11:30.400]  過聖潔的生活
[00:11:30.400 --> 00:11:34.400]  這就是我們在上帝面前的職份
[00:11:34.400 --> 00:11:36.800]  除了有祭司身份
[00:11:36.800 --> 00:11:39.800]  也要負上職份的責任
[00:11:39.800 --> 00:11:44.400]  聖所就是上帝的家、教會
[00:11:44.400 --> 00:11:48.000]  祭司就是基督真門徒
[00:11:48.000 --> 00:11:52.600]  上帝吩咐大家在教會做不同的侍奉
[00:11:52.600 --> 00:11:55.700]  目的是要建立教會的身體
[00:11:55.700 --> 00:11:57.500]  造就上帝的家
[00:11:57.500 --> 00:12:00.000]  好像《使徒行傳》六章提到
[00:12:00.000 --> 00:12:01.700]  初期教會那樣
[00:12:01.700 --> 00:12:06.600]  牧師、傳道人專注在祈禱和傳道的侍奉
[00:12:06.600 --> 00:12:10.900]  為有好明星、滿有聖靈和智慧的門徒
[00:12:10.900 --> 00:12:16.300]  祈禱、按手、分派他們管理教會日常的事務
[00:12:16.300 --> 00:12:18.900]  信耶穌、分教會的人
[00:12:18.900 --> 00:12:20.700]  要自我反省
[00:12:20.700 --> 00:12:22.800]  有沒有好像可拉黨那樣
[00:12:22.800 --> 00:12:25.400]  因為比較、攻擊上帝
[00:12:25.400 --> 00:12:28.900]  猜派專心侍奉的牧師、傳道
[00:12:28.900 --> 00:12:31.500]  或者因為不合自己的心意
[00:12:31.500 --> 00:12:34.500]  向教會發怨言、投訴
[00:12:34.500 --> 00:12:38.500]  還是專心這樣運用上帝給我們的恩賜
[00:12:38.500 --> 00:12:40.200]  造就教會
[00:12:40.200 --> 00:12:43.900]  牧者有沒有做好自己的職份
[00:12:43.900 --> 00:12:47.000]  我很明白為什麼會有這些心態
[00:12:47.000 --> 00:12:48.500]  我也有過
[00:12:48.500 --> 00:12:52.200]  因為聽過、見過、遇過
[00:12:52.200 --> 00:12:58.600]  一些失見證的牧師、傳道、領袖、組長、老師
[00:12:58.600 --> 00:13:02.000]  起初他們都很忠心去侍奉
[00:13:02.000 --> 00:13:03.900]  之後有不同的原因
[00:13:03.900 --> 00:13:07.700]  分散了他們蒙召傳福音的初心
[00:13:07.700 --> 00:13:10.000]  當我祈禱問上帝為什麼
[00:13:10.000 --> 00:13:12.300]  上帝用經文回覆我
[00:13:12.300 --> 00:13:16.600]  其實專心教導、侍奉的牧師、傳道人
[00:13:16.600 --> 00:13:21.100]  就好像在聖所前面侍奉一樣那麼危險
[00:13:21.100 --> 00:13:23.500]  雅各說過做教師的
[00:13:23.500 --> 00:13:26.800]  要接受更加嚴厲的審判
[00:13:26.800 --> 00:13:29.100]  加上時候快到
[00:13:29.100 --> 00:13:32.400]  人容不下純正的真理
[00:13:32.400 --> 00:13:34.000]  教訓會中
[00:13:34.000 --> 00:13:36.000]  都是不好聽
[00:13:36.000 --> 00:13:39.300]  一定被人討厭、指責
[00:13:39.300 --> 00:13:42.100]  同時又有機會被人稱讚
[00:13:42.100 --> 00:13:45.200]  很容易犯上不同的罪
[00:13:45.200 --> 00:13:47.200]  上帝揀選什麼人
[00:13:47.200 --> 00:13:50.400]  分派侍奉崗位自有上帝的心意
[00:13:50.400 --> 00:13:54.400]  我們只需要專心在上帝面前
[00:13:54.400 --> 00:13:56.500]  做好自己的職份
[00:13:56.500 --> 00:13:59.200]  合一藉著聖靈的引領
[00:13:59.200 --> 00:14:02.600]  同心守護上帝的教會
[00:14:02.600 --> 00:14:07.200]  當遇到自己不想聽的牧者、領袖、傳道
[00:14:07.200 --> 00:14:10.800]  或者在侍奉上出現比較的心態
[00:14:10.800 --> 00:14:13.300]  我們要立刻專注
[00:14:13.300 --> 00:14:16.900]  上帝賜下祭司制度有界限
[00:14:16.900 --> 00:14:20.000]  每個人都要為自己的行為負責
[00:14:20.000 --> 00:14:22.000]  反而要問問自己
[00:14:22.000 --> 00:14:24.300]  有沒有拿祭司的職份
[00:14:24.300 --> 00:14:28.200]  去滿足自己的虛榮、驕傲的私慾
[00:14:28.200 --> 00:14:30.800]  還是在造就教會
[00:14:30.800 --> 00:14:35.400]  要小心不要被誘惑轉移視線
[00:14:35.400 --> 00:14:38.000]  在生活上更加要小心
[00:14:38.000 --> 00:14:43.000]  不要用忙、用照顧子女、父母為原因
[00:14:43.000 --> 00:14:46.400]  將上帝給你的職份放在一邊
[00:14:46.400 --> 00:14:48.200]  你想深一層
[00:14:48.200 --> 00:14:51.400]  時間全部都是自己分配
[00:14:51.400 --> 00:14:54.400]  實情你不是不再相信
[00:14:54.400 --> 00:14:57.000]  你是不再守住
[00:14:57.000 --> 00:14:59.000]  當你守不住
[00:14:59.000 --> 00:15:02.600]  專注力就會慢慢地消失
[00:15:02.600 --> 00:15:04.800]  這一點提醒我們
[00:15:04.800 --> 00:15:06.400]  在上帝的家
[00:15:06.400 --> 00:15:08.800]  要專心在上帝面前
[00:15:08.800 --> 00:15:11.000]  做好自己的職份
[00:15:11.000 --> 00:15:13.800]  如果不用心去守住
[00:15:13.800 --> 00:15:18.000]  很容易失去對準上帝的焦點
[00:15:18.000 --> 00:15:20.600]  繼續我們去到第二點
[00:15:20.600 --> 00:15:23.800]  守住了你在上帝面前的職份
[00:15:23.800 --> 00:15:26.400]  你已經有永遠的份
[00:15:26.400 --> 00:15:29.000]  8到19節我先讀
[00:15:29.000 --> 00:15:32.000]  紫色的highlight請大家一起讀
[00:15:32.000 --> 00:15:34.200]  耶和華曉如亞倫說
[00:15:34.200 --> 00:15:36.600]  我以將歸我的舉制
[00:15:36.600 --> 00:15:40.400]  就是以色列人一切分別為聖的物
[00:15:40.400 --> 00:15:42.400]  交給你經管
[00:15:42.400 --> 00:15:44.200]  因你受過高
[00:15:44.200 --> 00:15:47.800]  把這些都賜給你和你的子孫
[00:15:47.800 --> 00:15:49.800]  當作永德的份
[00:15:49.800 --> 00:15:53.200]  以色列人歸給我至聖的貢物
[00:15:53.200 --> 00:15:57.400]  就是一切的數制、贖罪制、贖遣制
[00:15:57.400 --> 00:16:00.000]  其中所有存留不經火的
[00:16:00.000 --> 00:16:02.200]  都為至聖之物
[00:16:02.200 --> 00:16:05.000]  要歸給你和你的子孫
[00:16:05.000 --> 00:16:08.000]  你要拿這些當至聖物吃
[00:16:08.000 --> 00:16:10.200]  凡藍丁都可以吃
[00:16:10.200 --> 00:16:12.400]  你當以此物為聖
[00:16:12.400 --> 00:16:14.800]  以色列人所獻的舉制
[00:16:14.800 --> 00:16:16.000]  並遙制
[00:16:16.000 --> 00:16:17.400]  都是你的
[00:16:17.400 --> 00:16:20.400]  我以賜給你和你的兒女
[00:16:20.400 --> 00:16:22.400]  當作永德的份
[00:16:22.400 --> 00:16:25.200]  凡在你家中的潔淨人
[00:16:25.200 --> 00:16:26.600]  都可以吃
[00:16:26.600 --> 00:16:31.200]  凡遊中、伸走中、五谷中自豪的
[00:16:31.200 --> 00:16:35.800]  就是以色列人所獻給耶和華初屬之物
[00:16:35.800 --> 00:16:37.600]  我都賜給你
[00:16:37.600 --> 00:16:42.400]  凡從他們地上所帶來給耶和華初屬之物
[00:16:42.400 --> 00:16:44.200]  都要歸於你
[00:16:44.200 --> 00:16:46.400]  你家中的潔淨人
[00:16:46.400 --> 00:16:47.800]  都可以吃
[00:16:47.800 --> 00:16:50.600]  以色列中一切永獻的
[00:16:50.600 --> 00:16:52.400]  都必歸於你
[00:16:52.400 --> 00:16:54.800]  他們所有奉給耶和華的
[00:16:54.800 --> 00:16:56.400]  年人大生畜
[00:16:56.400 --> 00:16:57.800]  凡投身的
[00:16:57.800 --> 00:16:59.600]  都要歸給你
[00:16:59.600 --> 00:17:01.200]  只是人投身的
[00:17:01.200 --> 00:17:02.800]  總要贖出來
[00:17:02.800 --> 00:17:05.000]  不見籍生畜投身的
[00:17:05.000 --> 00:17:06.600]  也要贖出來
[00:17:06.600 --> 00:17:09.600]  其中在一月之外所當贖的
[00:17:09.600 --> 00:17:11.800]  要照你所估定的價
[00:17:11.800 --> 00:17:13.600]  按照聖所的評
[00:17:13.600 --> 00:17:16.800]  用銀子五赦赫勒贖出來
[00:17:16.800 --> 00:17:19.200]  只是投身的牛
[00:17:19.200 --> 00:17:21.800]  或是投身的綿羊和山羊
[00:17:21.800 --> 00:17:23.000]  必不可贖
[00:17:23.000 --> 00:17:24.600]  都是聖的
[00:17:24.600 --> 00:17:27.600]  要把他的血灑在壇上
[00:17:27.600 --> 00:17:29.800]  把他的油脂焚燒
[00:17:29.800 --> 00:17:33.200]  當作輕香的火祭獻給耶和華
[00:17:33.200 --> 00:17:35.000]  他的肉必歸你
[00:17:35.000 --> 00:17:36.400]  將被搖的胸
[00:17:36.400 --> 00:17:39.200]  被舉的右腿歸你一樣
[00:17:39.200 --> 00:17:42.000]  凡以色列人所獻給耶和華
[00:17:42.000 --> 00:17:43.800]  聖物中的舉祭
[00:17:43.800 --> 00:17:47.000]  我都賜給你和你的兒女
[00:17:47.000 --> 00:17:49.200]  當作永德的墳
[00:17:49.200 --> 00:17:52.000]  這是給你和你的後裔
[00:17:52.000 --> 00:17:56.600]  在耶和華面前作為永遠的炎藥
[00:17:56.600 --> 00:17:58.400]  8-19節我們知道
[00:17:58.400 --> 00:18:01.800]  以色列人為了感謝上帝會獻禮物
[00:18:01.800 --> 00:18:05.600]  表示愛、敬意和感謝上帝
[00:18:05.600 --> 00:18:08.600]  也會為自己的罪獻上供物
[00:18:08.600 --> 00:18:12.000]  通常帶有贖罪、潔淨的性質
[00:18:12.000 --> 00:18:14.600]  當眾歸給耶和華上帝的
[00:18:14.600 --> 00:18:18.000]  只有投身的牛、綿羊、山羊
[00:18:18.000 --> 00:18:19.600]  因為是聖的
[00:18:19.600 --> 00:18:22.800]  但賜給上帝揀選的祭司
[00:18:22.800 --> 00:18:26.400]  永德、至聖可以吃的東西有很多
[00:18:26.400 --> 00:18:31.600]  例如有油粒、新酒、五穀、初熟之物
[00:18:31.600 --> 00:18:35.000]  投身的牛胸肉、羊腿等等
[00:18:35.000 --> 00:18:38.200]  不只是很足夠,還很好吃
[00:18:38.200 --> 00:18:41.400]  吃的祭司和他們的子孫
[00:18:41.400 --> 00:18:42.800]  只有一個要求
[00:18:42.800 --> 00:18:44.800]  就是要潔淨
[00:18:44.800 --> 00:18:49.000]  今天我們要學懂實踐第二點
[00:18:49.000 --> 00:18:53.000]  就是專注在上帝裡面侍奉的
[00:18:53.000 --> 00:18:55.600]  你已經有永遠的墳
[00:18:55.600 --> 00:18:57.600]  只有一個要求
[00:18:57.600 --> 00:19:00.400]  就是要持守聖潔
[00:19:00.400 --> 00:19:03.000]  注意,上帝的聖物
[00:19:03.000 --> 00:19:07.400]  不可以隨便用、隨便碰、隨便對待
[00:19:07.400 --> 00:19:09.800]  祭司怎樣領受供物
[00:19:09.800 --> 00:19:11.600]  怎樣處理聖物
[00:19:11.600 --> 00:19:14.400]  都有上帝定下的規矩
[00:19:14.400 --> 00:19:18.600]  要照上帝所定的方式去處理
[00:19:18.600 --> 00:19:22.800]  祭司不是靠自己去爭取供應
[00:19:22.800 --> 00:19:26.200]  是靠守著上帝設立的
[00:19:26.200 --> 00:19:30.200]  去得著、足夠、而且很好的供應
[00:19:30.200 --> 00:19:33.400]  跟我們有什麼關係?
[00:19:33.400 --> 00:19:36.800]  希伯來書九章十三到十四節提到
