
[00:00:00.000 --> 00:00:02.360]  領姐妹主內平安
[00:01:31.200 --> 00:01:33.080]  是世上的光
[00:01:33.080 --> 00:01:34.720]  耶穌說了這話
[00:01:34.720 --> 00:01:37.000]  就吐唾沫在地上
[00:01:37.000 --> 00:01:38.520]  用唾沫和泥
[00:01:38.520 --> 00:01:41.200]  沫在核子的眼睛上
[00:01:41.200 --> 00:01:42.360]  對他說
[00:01:42.360 --> 00:01:45.480]  你往西羅亞池子裡去洗
[00:01:45.480 --> 00:01:48.720]  西羅亞番出來就是奉差遣
[00:01:48.720 --> 00:01:50.120]  他去一洗
[00:01:50.120 --> 00:01:52.680]  回頭就看見了
[00:01:52.680 --> 00:01:57.000]  讓我們同心低頭祈禱
[00:01:57.000 --> 00:01:58.360]  親愛的主
[00:01:58.360 --> 00:01:59.360]  在這一刻
[00:01:59.360 --> 00:02:02.240]  我們要一起去思想你的話
[00:02:02.240 --> 00:02:06.080]  懇求聖靈啟迪我們眾人的心靈
[00:02:06.080 --> 00:02:07.840]  開啟我們的眼睛
[00:02:07.840 --> 00:02:09.400]  開通我們的耳朵
[00:02:09.400 --> 00:02:11.360]  讓我們聽得見
[00:02:11.360 --> 00:02:12.520]  又明白
[00:02:12.520 --> 00:02:15.240]  又能夠遵行在我們生活的當中
[00:02:15.240 --> 00:02:16.480]  得著激勵
[00:02:16.480 --> 00:02:18.120]  感謝你聽我們的祈禱
[00:02:18.120 --> 00:02:19.840]  奉耶穌基督聖名
[00:02:19.840 --> 00:02:22.080]  阿們
[00:02:22.080 --> 00:02:23.240]  在第九章這裡
[00:02:23.240 --> 00:02:27.000]  核子得伊治的神蹟
[00:02:27.000 --> 00:02:28.280]  其實和之前
[00:02:28.280 --> 00:02:31.600]  第八章有很密切的關係
[00:02:31.600 --> 00:02:36.720]  呼應了黑暗和光明這個主題
[00:02:36.720 --> 00:02:37.600]  核子
[00:02:37.600 --> 00:02:39.760]  他以往一直是活在黑暗的當中
[00:02:39.760 --> 00:02:41.320]  如今得著伊治了
[00:02:41.320 --> 00:02:43.320]  能夠看見光明了
[00:02:43.320 --> 00:02:45.840]  耶穌在剛才所讀的第五節裡面
[00:02:45.840 --> 00:02:47.400]  他這樣宣告
[00:02:47.400 --> 00:02:48.680]  我在世上的時候
[00:02:48.680 --> 00:02:51.520]  是世上的光
[00:02:51.520 --> 00:02:52.560]  耶穌的宣告
[00:02:52.560 --> 00:02:55.200]  呼應他在第八章十二節裡面
[00:02:55.200 --> 00:02:57.200]  他所說的
[00:02:57.200 --> 00:02:59.240]  我是世界的光
[00:02:59.240 --> 00:03:00.440]  跟從我的
[00:03:00.440 --> 00:03:03.240]  就不再黑暗裡走
[00:03:03.240 --> 00:03:06.440]  必要得著生命的光
[00:03:06.440 --> 00:03:08.160]  一個
[00:03:08.160 --> 00:03:10.920]  向來活在黑暗的核子
[00:03:10.920 --> 00:03:11.840]  如今
[00:03:11.840 --> 00:03:14.480]  經歷耶穌神蹟的伊治
[00:03:14.480 --> 00:03:16.040]  重見光明
[00:03:16.040 --> 00:03:18.920]  是一個大喜的訊息
[00:03:18.920 --> 00:03:22.040]  當我們再看下去這一段記載的時候
[00:03:22.040 --> 00:03:25.320]  我們卻看見另一種的黑暗
[00:03:25.320 --> 00:03:25.920]  有些人
[00:03:25.920 --> 00:03:29.040]  雖然他的眼睛是健康的
[00:03:29.040 --> 00:03:30.040]  但是
[00:03:30.040 --> 00:03:34.800]  他卻是活在屬靈的黑暗裡面
[00:03:34.800 --> 00:03:36.880]  在這個神蹟記載裡面
[00:03:36.880 --> 00:03:39.160]  首先要處理的
[00:03:39.160 --> 00:03:43.080]  是門徒向耶穌提出的一條問題
[00:03:43.080 --> 00:03:44.680]  在第二節
[00:03:44.680 --> 00:03:46.560]  門徒這樣問耶穌
[00:03:46.560 --> 00:03:49.840]  「拉比,這個人生來核眼」
[00:03:49.840 --> 00:03:51.560]  「是誰犯了罪呢?」
[00:03:51.560 --> 00:03:52.720]  「是這人犯了罪」
[00:03:52.720 --> 00:03:55.000]  「還是祂的父母呢?」
[00:03:55.000 --> 00:03:56.400]  在當時的文化
[00:03:56.400 --> 00:03:59.080]  犯罪和疾病有很密切的關係
[00:03:59.080 --> 00:04:00.640]  一般人認為
[00:04:00.640 --> 00:04:04.280]  疾病或者一些不幸的事情
[00:04:04.280 --> 00:04:06.000]  是犯罪的結果
[00:04:06.000 --> 00:04:07.840]  是神的懲罰
[00:04:07.840 --> 00:04:09.840]  門徒的觀念也是一樣
[00:04:09.840 --> 00:04:10.600]  究竟
[00:04:10.600 --> 00:04:15.840]  誰要為這件不幸的事情去負責呢?
[00:04:15.840 --> 00:04:17.840]  其實這個觀念很普遍
[00:04:17.840 --> 00:04:19.720]  不單止在當時的猶太人
[00:04:19.720 --> 00:04:21.040]  當時的社會很普遍
[00:04:21.040 --> 00:04:22.280]  在今天
[00:04:22.280 --> 00:04:24.040]  在我們當中也一樣
[00:04:24.040 --> 00:04:26.960]  當人面對一些不幸的事情的時候
[00:04:26.960 --> 00:04:29.160]  我們常常會帶著很多的問號
[00:04:29.160 --> 00:04:31.600]  甚至很多的自責
[00:04:31.600 --> 00:04:32.160]  究竟
[00:04:32.160 --> 00:04:34.000]  是不是我做錯了什麼事情
[00:04:34.000 --> 00:04:35.520]  以致神的憎怒
[00:04:35.520 --> 00:04:36.640]  臨在我身上
[00:04:36.640 --> 00:04:40.000]  臨在我所愛的人身上呢?
[00:04:40.000 --> 00:04:42.920]  我相信在當時
[00:04:42.920 --> 00:04:46.880]  核子聽見門徒問耶穌這條問題的時候
[00:04:46.880 --> 00:04:49.120]  核子也很想知道答案
[00:04:49.120 --> 00:04:52.880]  究竟為什麼我會有這樣的遭遇呢?
[00:04:52.880 --> 00:04:56.920]  耶穌在第三節這樣回答
[00:04:56.920 --> 00:04:59.240]  也不是自己人犯了罪
[00:04:59.240 --> 00:05:01.680]  也不是祂的父母犯了罪
[00:05:01.680 --> 00:05:06.600]  是要在祂身上顯出神的作為來
[00:05:06.600 --> 00:05:08.320]  對於是不是當事人犯了罪
[00:05:08.320 --> 00:05:10.400]  或者是不是祂的家人犯了罪
[00:05:10.400 --> 00:05:11.560]  這個問題
[00:05:11.560 --> 00:05:14.400]  耶穌很清楚地說
[00:05:14.400 --> 00:05:15.960]  跟這件事無關
[00:05:15.960 --> 00:05:17.760]  跟核子失明是無關的
[00:05:17.760 --> 00:05:19.880]  生來的核眼是無關的
[00:05:19.880 --> 00:05:21.000]  當然
[00:05:21.000 --> 00:05:23.440]  有一些不幸的情況
[00:05:23.440 --> 00:05:26.640]  可能是與罪有比較密切的關係
[00:05:26.640 --> 00:05:28.600]  就好像之前我們看第五章
[00:05:28.600 --> 00:05:30.680]  那個病了三十八年的癱子
[00:05:30.680 --> 00:05:33.160]  蒙耶穌醫治之後
[00:05:33.160 --> 00:05:34.760]  耶穌再碰上他
[00:05:34.760 --> 00:05:37.320]  嚴嚴地來警告他
[00:05:37.320 --> 00:05:38.600]  你已經痊癒了
[00:05:38.600 --> 00:05:40.440]  你不要再犯罪了
[00:05:40.440 --> 00:05:42.480]  相信在癱子的情況
[00:05:42.480 --> 00:05:45.320]  是與罪有關係
[00:05:45.320 --> 00:05:48.680]  耶穌在這裡的回答說得很清楚
[00:05:48.680 --> 00:05:50.480]  並不是每一件不幸的事情
[00:05:50.480 --> 00:05:55.880]  都是與當事人的犯罪情況有直接的關係
[00:05:55.880 --> 00:05:56.880]  當然
[00:05:56.880 --> 00:05:59.840]  我們是活在一個被罪扭曲了的世界裡面
[00:05:59.840 --> 00:06:01.440]  這是背景
[00:06:01.440 --> 00:06:04.160]  但不是每一件不幸的事情
[00:06:04.160 --> 00:06:07.240]  都是與犯罪有直接的關係
[00:06:07.240 --> 00:06:09.840]  特別是當事人犯罪
[00:06:09.840 --> 00:06:12.240]  耶穌的回答
[00:06:12.240 --> 00:06:13.640]  也不是這人犯了罪
[00:06:13.640 --> 00:06:15.400]  也不是他的父母犯了罪
[00:06:15.400 --> 00:06:19.600]  是要在他身上顯出神的作為來
[00:06:19.600 --> 00:06:21.400]  究竟是什麼意思呢
[00:06:21.400 --> 00:06:25.440]  是不是神刻意令這個人失明
[00:06:25.440 --> 00:06:26.560]  身內核眼
[00:06:26.560 --> 00:06:30.320]  以至到神的榮耀可以被彰顯呢
[00:06:30.320 --> 00:06:31.600]  我相信不是
[00:06:31.600 --> 00:06:33.840]  我相信不是這樣
[00:06:33.840 --> 00:06:36.760]  如果這樣實在太殘酷了
[00:06:36.760 --> 00:06:43.520]  與神的美善與神的慈愛屬性格格不入
[00:06:43.520 --> 00:06:48.600]  神也不會愚弄祂的子民
[00:06:48.600 --> 00:06:50.040]  事實是
[00:06:50.040 --> 00:06:52.400]  人在苦境不幸的當中
[00:06:52.400 --> 00:06:53.880]  如果願意投靠神
[00:06:53.880 --> 00:06:56.440]  願意去轉向神
[00:06:56.440 --> 00:06:59.560]  整個的局面是可以被扭轉的
[00:06:59.560 --> 00:07:01.200]  就好像核子的記載一樣
[00:07:01.200 --> 00:07:04.400]  由黑暗變為光明
[00:07:04.400 --> 00:07:06.360]  核子本來是看不見
[00:07:06.360 --> 00:07:07.760]  但是他是能夠看得見
[00:07:07.760 --> 00:07:08.960]  不單是肉身的看見
[00:07:08.960 --> 00:07:13.160]  更加是屬靈上的看見
[00:07:13.160 --> 00:07:14.920]  事實上值得留意的是
[00:07:14.920 --> 00:07:18.120]  有聖經學者去理解這節經文的時候
[00:07:18.120 --> 00:07:20.920]  也都去看到在希臘文裡
[00:07:20.920 --> 00:07:25.080]  不同的語法的解釋
[00:07:25.080 --> 00:07:26.600]  其中一個的解釋
[00:07:26.600 --> 00:07:27.720]  是可以將
[00:07:27.720 --> 00:07:31.240]  事要在他身上顯出神的作為來
[00:07:31.240 --> 00:07:33.440]  這一句不是貼在上面
[00:07:33.440 --> 00:07:34.680]  不是貼在犯罪
[00:07:34.680 --> 00:07:37.400]  是貼在第四節下面
[00:07:37.400 --> 00:07:42.280]  說到我們要趁著白日多作主公
[00:07:42.280 --> 00:07:43.920]  如果這樣的話
[00:07:43.920 --> 00:07:45.400]  整句話就是這樣
[00:07:45.400 --> 00:07:47.440]  又不是這人犯了罪
[00:07:47.440 --> 00:07:49.960]  又不是他的父母犯了罪
[00:07:49.960 --> 00:07:51.280]  但是為了要在他身上
[00:07:51.280 --> 00:07:52.680]  彰顯神的作為
[00:07:52.680 --> 00:07:54.960]  我們必須趁著白日
[00:07:54.960 --> 00:07:59.840]  做那猜我來者的公
[00:07:59.840 --> 00:08:01.160]  意思是
[00:08:01.160 --> 00:08:04.080]  為了要彰顯神的作為
[00:08:04.080 --> 00:08:06.000]  我們必須要趁著機會
[00:08:06.000 --> 00:08:09.520]  去作神的公
[00:08:09.520 --> 00:08:12.120]  或者再說清楚一點
[00:08:12.120 --> 00:08:14.880]  要在他身上顯出神的作為
[00:08:14.880 --> 00:08:20.720]  這個不是不幸事情的目的
[00:08:20.720 --> 00:08:24.040]  而是在不幸的當中
[00:08:24.040 --> 00:08:26.800]  可以有正面的結果
[00:08:26.800 --> 00:08:28.000]  如果人願意轉向神
[00:08:28.000 --> 00:08:32.200]  願意投靠神的時候
[00:08:32.200 --> 00:08:33.200]  不是目的
[00:08:33.200 --> 00:08:37.320]  是一個可以有這樣的結果
[00:08:37.320 --> 00:08:39.080]  不幸的事情
[00:08:39.080 --> 00:08:41.360]  就是經常在我們身邊會發生
[00:08:41.360 --> 00:08:44.400]  我相信弟兄姊妹都不會驚訝
[00:08:44.400 --> 00:08:46.720]  確實有時候
[00:08:46.720 --> 00:08:48.960]  我們不是很能夠知道
[00:08:48.960 --> 00:08:51.240]  究竟為什麼會有這樣的事情發生
[00:08:51.240 --> 00:08:52.760]  沒有一個很容易
[00:08:52.760 --> 00:08:54.640]  很簡單的答案
[00:08:54.640 --> 00:08:56.680]  為什麼會生病呢
[00:08:56.680 --> 00:08:58.120]  為什麼會有這樣的意外呢
[00:08:58.120 --> 00:08:59.240]  為什麼會發生一些
[00:08:59.240 --> 00:09:03.240]  令人這麼傷心難過的事情呢
[00:09:03.240 --> 00:09:04.520]  當然
[00:09:04.520 --> 00:09:06.440]  在每一件事過去之後
[00:09:06.440 --> 00:09:07.360]  我們可以回顧
[00:09:07.360 --> 00:09:08.720]  可以反思
[00:09:08.720 --> 00:09:10.480]  去思想有沒有一些地方
[00:09:10.480 --> 00:09:12.880]  是我們可以去迴轉的
[00:09:12.880 --> 00:09:14.000]  是不合神的心意
[00:09:14.000 --> 00:09:14.840]  我們可以悔改的
[00:09:14.840 --> 00:09:16.320]  需要悔改的
[00:09:16.320 --> 00:09:17.920]  不過
[00:09:17.920 --> 00:09:19.080]  弟兄姊妹
[00:09:19.080 --> 00:09:21.920]  不要將所有的重擔
[00:09:21.920 --> 00:09:24.280]  所有的責任
[00:09:24.280 --> 00:09:26.480]  都放在自己的肩頭上
[00:09:26.480 --> 00:09:28.240]  是不是我做錯了呢
[00:09:28.240 --> 00:09:29.360]  經常問自己這個問題
[00:09:29.360 --> 00:09:30.960]  是不是我有什麼做得不好
[00:09:30.960 --> 00:09:35.320]  以致有這樣的事情發生
[00:09:35.320 --> 00:09:40.240]  我們也不要懷疑神的美善
[00:09:40.240 --> 00:09:41.280]  正如剛才所說
[00:09:41.280 --> 00:09:45.840]  神不會愚弄祂所愛的子民
[00:09:45.840 --> 00:09:47.480]  一切美善的事
[00:09:47.480 --> 00:09:50.640]  神的屬性
[00:09:50.640 --> 00:09:53.200]  不會改變
[00:09:53.200 --> 00:09:57.120]  也沒有轉動的影兒
[00:09:57.120 --> 00:09:58.600]  弟兄姊妹
[00:09:58.600 --> 00:10:02.040]  人在不幸的當中已經夠苦了
[00:10:02.040 --> 00:10:05.520]  不要令自己苦上加苦
[00:10:05.520 --> 00:10:07.800]  靠著主走出陰霾
[00:10:07.800 --> 00:10:10.360]  人在苦難的當中
[00:10:10.360 --> 00:10:14.440]  當然需要一些時間去沉澱
[00:10:14.440 --> 00:10:16.520]  去禱告
[00:10:16.520 --> 00:10:21.800]  但不要陷入去不斷的自責
[00:10:21.800 --> 00:10:24.040]  誤會神的光景的裡面
[00:10:24.040 --> 00:10:27.000]  不要停留在那裡
[00:10:27.000 --> 00:10:28.960]  捉緊神的手
[00:10:28.960 --> 00:10:34.160]  讓神去轉換我們的屬靈目光
[00:10:34.160 --> 00:10:35.400]  在當中
[00:10:35.400 --> 00:10:37.840]  我們必定會看得見出路
[00:10:37.840 --> 00:10:39.080]  看得見盼望
[00:10:39.080 --> 00:10:43.640]  看得見神的作為
[00:10:43.640 --> 00:10:44.920]  主耶穌接著在
[00:10:44.920 --> 00:10:47.800]  約翰福音十六章這樣說
[00:10:47.800 --> 00:10:49.120]  在世上
[00:10:49.120 --> 00:10:51.240]  你們是有苦難的
[00:10:51.240 --> 00:10:53.040]  不過你們可以放心
[00:10:53.040 --> 00:10:54.760]  我已經勝過世界
[00:10:54.760 --> 00:10:57.120]  並且在我裡面是有平安
[00:10:57.120 --> 00:10:58.760]  是有真正的平安
[00:10:58.760 --> 00:11:01.880]  或者我們在面對一些不幸的事情的時候
[00:11:01.880 --> 00:11:05.480]  我們不能夠完全明白
[00:11:05.480 --> 00:11:07.400]  我們所知道的有限
[00:11:07.400 --> 00:11:09.920]  就好像對著鏡子觀看
[00:11:09.920 --> 00:11:12.240]  模糊不清
[00:11:12.240 --> 00:11:13.680]  不過
[00:11:13.680 --> 00:11:15.560]  到那一天
[00:11:15.560 --> 00:11:17.640]  與主面對面的時候
[00:11:17.640 --> 00:11:20.920]  我們就會看見整幅圖畫
[00:11:20.920 --> 00:11:25.160]  看見神的心意
[00:11:25.160 --> 00:11:26.200]  如今
[00:11:26.200 --> 00:11:28.080]  我們所知道的有限
[00:11:28.080 --> 00:11:30.080]  我們可以做的
[00:11:30.080 --> 00:11:31.720]  我們定徵在
[00:11:31.720 --> 00:11:34.240]  那位愛我們的神
[00:11:34.240 --> 00:11:36.800]  美善的主的身上
[00:11:36.800 --> 00:11:39.440]  緊緊地跟隨祂
[00:11:39.440 --> 00:11:41.400]  我們一個的群體
[00:11:41.400 --> 00:11:43.280]  亦都可以一起同行
[00:11:43.280 --> 00:11:45.960]  一起去面對
[00:11:45.960 --> 00:11:50.280]  這個是神將我們擺在一起的美意
[00:11:50.280 --> 00:11:52.560]  我們看一看
[00:11:52.560 --> 00:11:57.000]  核子蒙醫治的過程是怎樣的
[00:11:57.000 --> 00:11:59.240]  第六、第七節
[00:11:59.240 --> 00:12:00.720]  耶穌說了這話
[00:12:00.720 --> 00:12:02.400]  「就吐唾沫在地上」
[00:12:02.400 --> 00:12:04.600]  「用唾沫和泥抹在」
[00:12:04.600 --> 00:12:06.080]  「核子的眼睛上」
[00:12:06.080 --> 00:12:07.080]  「對他說」
[00:12:07.080 --> 00:12:09.560]  「你往西隆亞慈子裡去洗」
[00:12:09.560 --> 00:12:11.080]  「西隆亞返出來」
[00:12:11.080 --> 00:12:12.720]  「就是奉差遣」
[00:12:12.720 --> 00:12:13.680]  「他去一洗」
[00:12:13.680 --> 00:12:15.920]  「回頭就看見」
[00:12:15.920 --> 00:12:19.680]  耶穌這個醫治核子的方法很特別
[00:12:19.680 --> 00:12:22.120]  不像在其他的醫治記載裡面
[00:12:22.120 --> 00:12:23.400]  通常耶穌一說
[00:12:23.400 --> 00:12:24.120]  「你痊癒吧」
[00:12:24.120 --> 00:12:25.600]  就痊癒了
[00:12:25.600 --> 00:12:27.680]  好像耶穌醫治另一位的核子
[00:12:27.680 --> 00:12:28.920]  「阿巴底買」
[00:12:28.920 --> 00:12:29.440]  「你看見」
[00:12:29.440 --> 00:12:31.480]  祂就看見了
[00:12:31.480 --> 00:12:34.480]  醫治一些頸椎的人
[00:12:34.480 --> 00:12:35.360]  坦子
[00:12:35.360 --> 00:12:36.040]  「起來幸走」
[00:12:36.040 --> 00:12:37.160]  祂就起來了
[00:12:37.160 --> 00:12:39.280]  甚至如果大家記得第四章
[00:12:39.280 --> 00:12:42.720]  耶穌醫治那個拜神的兒子
[00:12:42.720 --> 00:12:44.840]  甚至不用去到當中的
[00:12:44.840 --> 00:12:46.320]  都可以叫祂的兒子
[00:12:46.320 --> 00:12:47.760]  能夠得醫治
[00:12:47.760 --> 00:12:50.280]  能夠痊癒過來
[00:12:50.280 --> 00:12:52.040]  這一次
[00:12:52.040 --> 00:12:53.880]  耶穌的醫治
[00:12:53.880 --> 00:12:55.800]  要說些什麼呢?
[00:12:55.800 --> 00:12:58.600]  耶穌將唾沫套在地上
[00:12:58.600 --> 00:13:01.160]  跟泥土混在一起
[00:13:01.160 --> 00:13:03.800]  抹在這個核子的眼睛上面
[00:13:03.800 --> 00:13:06.360]  並且吩咐祂要去西隆亞慈子那裡
[00:13:06.360 --> 00:13:07.760]  去洗一洗雙眼
[00:13:07.760 --> 00:13:09.040]  整個過程
[00:13:09.040 --> 00:13:12.160]  是很不可思議的,是嗎?
[00:13:12.160 --> 00:13:14.160]  雖然當時
[00:13:14.160 --> 00:13:16.680]  說到人的唾沫、口水
[00:13:16.680 --> 00:13:18.400]  可能有些醫療的效用
[00:13:18.400 --> 00:13:20.760]  可能有些消毒的效用
[00:13:20.760 --> 00:13:21.840]  不過
[00:13:21.840 --> 00:13:22.880]  當祂混在地上
[00:13:22.880 --> 00:13:25.000]  污穢的泥土的時候
[00:13:25.000 --> 00:13:26.080]  我相信
[00:13:26.080 --> 00:13:28.880]  當時的人都不會這樣做
[00:13:28.880 --> 00:13:32.880]  是一個很不可思議的醫治的過程
[00:13:32.880 --> 00:13:36.320]  西隆亞慈子在哪裡呢?
[00:13:36.320 --> 00:13:40.000]  西隆亞慈子在耶路撒冷下城區的南邊
[00:13:40.000 --> 00:13:43.240]  距離聖殿山大概六、七百米的距離
[00:13:43.240 --> 00:13:50.320]  相信一般人是要走大概十多分鐘的時間
[00:13:50.320 --> 00:13:53.520]  對於一個核眼的人來說
[00:13:53.520 --> 00:13:56.320]  要走這段路都很不容易,是嗎?
[00:13:56.320 --> 00:14:00.120]  並且是要下山的
[00:14:00.120 --> 00:14:02.960]  在圖裡面看到可能有些的梯級
[00:14:02.960 --> 00:14:04.840]  很不容易
[00:14:04.840 --> 00:14:06.520]  不過經文裡面記載
[00:14:06.520 --> 00:14:08.880]  一個這麼不可思議的過程
[00:14:08.880 --> 00:14:10.640]  耶穌的吩咐
[00:14:10.640 --> 00:14:12.600]  是指祂完全沒有懷疑
[00:14:12.600 --> 00:14:14.680]  也完全沒有猶疑
[00:14:14.680 --> 00:14:17.160]  耶穌吩咐祂就去吧
[00:14:17.160 --> 00:14:19.320]  西隆亞慈的意思是
[00:14:19.320 --> 00:14:20.680]  「奉差遣」
[00:14:20.680 --> 00:14:23.040]  相信在這裡特別提到這個名字
[00:14:23.040 --> 00:14:24.920]  是有特別的意思的
[00:14:24.920 --> 00:14:27.880]  耶穌基督是奉差來到世上
[00:14:27.880 --> 00:14:29.880]  為我們預備救恩
[00:14:29.880 --> 00:14:32.680]  這個核子是奉耶穌基督的差遣
[00:14:32.680 --> 00:14:35.400]  去到這個時子裡面
[00:14:35.400 --> 00:14:39.480]  憑著單純的信心的回應
[00:14:39.480 --> 00:14:42.960]  德蒙伊治
[00:14:42.960 --> 00:14:45.280]  奉耶穌的差遣
[00:14:45.280 --> 00:14:46.480]  信服
[00:14:46.480 --> 00:14:47.920]  弟兄姊妹
[00:14:47.920 --> 00:14:50.640]  我們在不幸的處境
[00:14:50.640 --> 00:14:52.640]  在困境的裡面
[00:14:52.640 --> 00:14:56.520]  我們會不會仍然願意
[00:14:56.520 --> 00:15:01.160]  去接受耶穌基督的差遣
[00:15:01.160 --> 00:15:07.160]  按祂的心意而行呢?
[00:15:07.160 --> 00:15:10.080]  雖然在不幸的處境當中
[00:15:10.080 --> 00:15:12.360]  有時真的很難捱
[00:15:12.360 --> 00:15:14.240]  很煎熬
[00:15:14.240 --> 00:15:16.520]  但是要謹記弟兄姊妹
[00:15:16.520 --> 00:15:18.320]  在這個處境的裡面
[00:15:18.320 --> 00:15:22.560]  我們是最需要神的時候
[00:15:22.560 --> 00:15:24.120]  我們不要誤會了神
[00:15:24.120 --> 00:15:25.320]  神是否不理我
[00:15:25.320 --> 00:15:28.720]  以致我面對這樣的困境
[00:15:28.720 --> 00:15:31.720]  我們不要離開神
[00:15:31.720 --> 00:15:34.240]  我們不要拒絕神
[00:15:34.240 --> 00:15:35.840]  放開祂的手
[00:15:35.840 --> 00:15:37.760]  這就是我們最需要神的時候
[00:15:37.760 --> 00:15:39.880]  一步一步地帶領著我們
[00:15:39.880 --> 00:15:41.280]  去走過這段路途
[00:15:41.280 --> 00:15:44.920]  雖然處境未必是立即
[00:15:44.920 --> 00:15:47.120]  很戲劇性地轉變
[00:15:47.120 --> 00:15:50.000]  不過我相信頂子牧也有這樣的經歷
[00:15:50.000 --> 00:15:51.040]  當我們願意
[00:15:51.040 --> 00:15:55.480]  緊緊地去跟隨耶穌基督的時候
[00:15:55.480 --> 00:15:57.240]  在平凡當中
[00:15:57.240 --> 00:15:59.680]  有這份的忠誠
[00:15:59.680 --> 00:16:01.080]  我們會發覺
[00:16:01.080 --> 00:16:05.840]  我們的心靈會在不覺之間
[00:16:05.840 --> 00:16:09.120]  得蒙依治
[00:16:09.120 --> 00:16:12.360]  竹蔭這首詩歌大家都很喜歡
[00:16:12.360 --> 00:16:14.960]  當中所描述的景況
[00:16:14.960 --> 00:16:17.520]  當中描述的處境有些類似
[00:16:17.520 --> 00:16:20.520]  當我們走到無力的時候
[00:16:20.520 --> 00:16:22.800]  我們只管讓神
[00:16:22.800 --> 00:16:25.200]  讓主去揹起我們
[00:16:25.200 --> 00:16:27.160]  走過這段路途
[00:16:27.160 --> 00:16:28.840]  當我們回望的時候
[00:16:28.840 --> 00:16:31.560]  我們會看見神奇妙的作為
[00:16:31.560 --> 00:16:32.440]  令我們驚訝
[00:16:32.440 --> 00:16:36.720]  我們會看見神的榮耀
[00:16:36.720 --> 00:16:40.520]  我們回到這段依治技術裡面
[00:16:40.520 --> 00:16:41.600]  在這段技術裡面
[00:16:41.600 --> 00:16:45.920]  很精彩的部分是當中的對話
[00:16:45.920 --> 00:16:48.840]  蒙依治的核子
[00:16:48.840 --> 00:16:50.560]  他康復之後
[00:16:50.560 --> 00:16:51.880]  他有幾段的對話
[00:16:51.880 --> 00:16:52.960]  跟不同的人的對話
[00:16:52.960 --> 00:16:54.320]  跟他的論舍的對話
[00:16:54.320 --> 00:16:55.680]  跟法理塞人的對話
[00:16:55.680 --> 00:16:58.000]  跟耶穌基督的對話
[00:16:58.000 --> 00:17:01.200]  在當中給我們很多的啟發提醒
[00:17:01.200 --> 00:17:02.280]  也給我們看見
[00:17:02.280 --> 00:17:05.360]  很有力的生命的見證
[00:17:05.360 --> 00:17:08.440]  以及認順
[00:17:08.440 --> 00:17:13.360]  我們先看他跟論舍的對話
[00:17:13.360 --> 00:17:14.760]  第八節
[00:17:14.760 --> 00:17:18.240]  他的論舍和那數常見他討飯的
