
[00:00:00.000 --> 00:00:03.600]  我首先想以一個故事開始
[00:01:55.000 --> 00:02:01.000]  讓我們想一想耶穌當年是怎樣面對挑戰
[00:02:01.000 --> 00:02:06.000]  我們今天的經課是取自路加福音十章二十五至三十七節
[00:02:06.000 --> 00:02:09.000]  請大家打開聖經
[00:02:09.000 --> 00:02:13.000]  新約聖經第七十八頁
[00:02:13.000 --> 00:02:16.000]  路加福音第十章
[00:02:16.000 --> 00:02:18.000]  七十八頁下半版
[00:02:18.000 --> 00:02:23.000]  其實這段經文是很明顯地分為三段
[00:02:23.000 --> 00:02:26.000]  第一段二十五至二十七節
[00:02:26.000 --> 00:02:30.000]  就是耶穌面對別人挑戰的處境
[00:02:30.000 --> 00:02:31.000]  有人挑戰耶穌
[00:02:31.000 --> 00:02:33.000]  他面對一個處境
[00:02:33.000 --> 00:02:37.000]  然後第二段三十至三十五節
[00:02:37.000 --> 00:02:40.000]  就是耶穌說了一個故事作為比喻
[00:02:40.000 --> 00:02:41.000]  去回答這個人
[00:02:41.000 --> 00:02:44.000]  然後第三段三十六至三十七節
[00:02:44.000 --> 00:02:49.000]  就是耶穌引伸了一個教導作為回應
[00:02:49.000 --> 00:02:51.000]  結構很清楚
[00:02:51.000 --> 00:02:52.000]  就是三段
[00:02:52.000 --> 00:02:56.000]  我們一起試試還讀這段經文
[00:02:56.000 --> 00:02:58.000]  第一段二十五至二十七節
[00:02:58.000 --> 00:03:00.000]  其實是耶穌面對律法師
[00:03:00.000 --> 00:03:02.000]  探問永生這個問題
[00:03:02.000 --> 00:03:04.000]  產生了一個處境
[00:03:04.000 --> 00:03:06.000]  其實他是想挑戰他的
[00:03:06.000 --> 00:03:07.000]  其實不懷好意
[00:03:07.000 --> 00:03:09.000]  我們先請弟兄一起
[00:03:09.000 --> 00:03:13.000]  男士一起讀這段二十五至二十九節
[00:03:13.000 --> 00:03:22.000]  有一個律法師起來試探耶穌說
[00:03:22.000 --> 00:03:44.000]  耶穌對他說 他回答說
[00:03:44.000 --> 00:03:53.000]  耶穌說 哪有人要顯明自己有利
[00:03:53.000 --> 00:03:58.000]  就對耶穌說
[00:03:58.000 --> 00:04:00.000]  這是第一段
[00:04:00.000 --> 00:04:02.000]  這是一個情景
[00:04:02.000 --> 00:04:04.000]  律法師問耶穌
[00:04:04.000 --> 00:04:07.000]  明明耶穌回答了他永生是什麼
[00:04:07.000 --> 00:04:08.000]  他還要再弄一句
[00:04:08.000 --> 00:04:11.000]  那誰來愛倫社呢
[00:04:11.000 --> 00:04:16.000]  耶穌在第二段三十至三十五節
[00:04:16.000 --> 00:04:19.000]  他就說了一個故事作為比喻
[00:04:19.000 --> 00:04:20.000]  這個故事後世就成為
[00:04:20.000 --> 00:04:22.000]  很撒馬利人的故事
[00:04:22.000 --> 00:04:25.000]  我們請姐妹女士一起讀出三十開始
[00:04:25.000 --> 00:04:32.000]  耶穌回答說
[00:04:32.000 --> 00:04:41.000]  在強盜手中
[00:04:41.000 --> 00:04:48.000]  偶然有一個祭司
[00:04:48.000 --> 00:04:56.000]  又有一個利微人
[00:04:56.000 --> 00:05:02.000]  又有一個撒馬利亞人
[00:05:02.000 --> 00:05:15.000]  就動了慈心
[00:05:15.000 --> 00:05:27.000]  第二天那出現銀子來
[00:05:27.000 --> 00:05:30.000]  第三段三十六至三十七節
[00:05:30.000 --> 00:05:32.000]  耶穌就在這個故事之後
[00:05:32.000 --> 00:05:33.000]  講完了
[00:05:33.000 --> 00:05:35.000]  就引申一個教導再回應
[00:05:35.000 --> 00:05:38.000]  但是耶穌的教學法是很特別的
[00:05:38.000 --> 00:05:41.000]  大家聽過我將來會研究耶穌教學法
[00:05:41.000 --> 00:05:46.000]  耶穌教學法其中一個方法就是反問
[00:05:46.000 --> 00:05:48.000]  你聽完這個故事
[00:05:48.000 --> 00:05:50.000]  你想一下這三個人當中
[00:05:50.000 --> 00:05:52.000]  哪一個才是落在強盜手當中
[00:05:52.000 --> 00:05:55.000]  那個人的倫社呢
[00:05:55.000 --> 00:05:57.000]  其實耶穌很厲害
[00:05:57.000 --> 00:05:58.000]  因為當他這樣問的時候
[00:05:58.000 --> 00:06:03.000]  就逆轉了他這個問題的事典
[00:06:03.000 --> 00:06:05.000]  那個律法師就回答
[00:06:05.000 --> 00:06:06.000]  是憐憫他的
[00:06:06.000 --> 00:06:09.000]  耶穌說那你照樣去做吧
[00:06:09.000 --> 00:06:13.000]  稍後我們會回來再解釋經文
[00:06:13.000 --> 00:06:15.000]  這個撒馬利亞人的故事
[00:06:15.000 --> 00:06:17.000]  其實是家傳胡曉
[00:06:17.000 --> 00:06:18.000]  耳熟能詳
[00:06:18.000 --> 00:06:21.000]  問一下有沒有人沒聽過這個故事
[00:06:21.000 --> 00:06:22.000]  請舉手
[00:06:22.000 --> 00:06:23.000]  這樣很愕然的
[00:06:23.000 --> 00:06:24.000]  我沒聽過舉手
[00:06:24.000 --> 00:06:25.000]  每個人都舉手
[00:06:25.000 --> 00:06:27.000]  聽過的請你舉手
[00:06:27.000 --> 00:06:29.000]  多快多踴躍
[00:06:29.000 --> 00:06:31.000]  我們教書是有很多技巧的
[00:06:31.000 --> 00:06:34.000]  不單這個撒馬利亞人的故事
[00:06:34.000 --> 00:06:38.000]  不單是教會裏面已經成為自己的傳統
[00:06:38.000 --> 00:06:41.000]  而且它成為了公民社會裏面
[00:06:41.000 --> 00:06:43.000]  一個慈惠人士的象徵
[00:06:43.000 --> 00:06:46.000]  無論你有沒有基督教信仰
[00:06:46.000 --> 00:06:47.000]  信不信耶穌也好
[00:06:47.000 --> 00:06:49.000]  其實好撒馬利亞
[00:06:49.000 --> 00:06:53.000]  這個已經成為了一個公共的象徵
[00:06:53.000 --> 00:06:54.000]  如果是這樣
[00:06:54.000 --> 00:06:56.000]  我還有什麼好說呢
[00:06:56.000 --> 00:06:57.000]  真是麻煩
[00:06:57.000 --> 00:06:58.000]  碰巧今天要說一個
[00:06:58.000 --> 00:07:00.000]  人家個個都熟悉的課題
[00:07:00.000 --> 00:07:02.000]  就最難說的了
[00:07:02.000 --> 00:07:06.000]  大家知道我讀書出身的背景
[00:07:06.000 --> 00:07:10.000]  第一件事就是天下文章一大抄
[00:07:10.000 --> 00:07:11.000]  看看參考一下
[00:07:11.000 --> 00:07:13.000]  其他人有沒有說過
[00:07:13.000 --> 00:07:15.000]  所以我第一樣參考就是
[00:07:15.000 --> 00:07:18.000]  朱旭在前在這個講壇裏面
[00:07:18.000 --> 00:07:22.000]  原來三年前林豪恩先生
[00:07:22.000 --> 00:07:26.000]  曾經以好撒馬利亞人士如何練成的
[00:07:26.000 --> 00:07:27.000]  作為題目
[00:07:27.000 --> 00:07:28.000]  在這裏說的
[00:07:28.000 --> 00:07:30.000]  幸好我們有錄音錄影
[00:07:30.000 --> 00:07:31.000]  我就去看
[00:07:31.000 --> 00:07:34.000]  我很多次這樣翻看他的講道
[00:07:34.000 --> 00:07:36.000]  又參考他的講著
[00:07:36.000 --> 00:07:38.000]  Walter 你在嗎
[00:07:38.000 --> 00:07:41.000]  我參考了你很多次
[00:07:41.000 --> 00:07:45.000]  刻意令我今天有所不同
[00:07:45.000 --> 00:07:47.000]  這個是很難的
[00:07:47.000 --> 00:07:49.000]  我不是參考你然後抄
[00:07:49.000 --> 00:07:51.000]  是要跟你有分別
[00:07:51.000 --> 00:07:53.000]  事後你看回我
[00:07:53.000 --> 00:07:55.000]  我還有什麼好說呢
[00:07:55.000 --> 00:07:57.000]  人家已經說完了
[00:07:57.000 --> 00:07:59.000]  為了準備這個講道
[00:07:59.000 --> 00:08:02.000]  通常我們打功夫都是一樣
[00:08:02.000 --> 00:08:03.000]  你要對付
[00:08:03.000 --> 00:08:05.000]  你自己就一定要重新去看
[00:08:05.000 --> 00:08:07.000]  自己學了什麼功夫
[00:08:07.000 --> 00:08:09.000]  所以我為了準備這個講道
[00:08:09.000 --> 00:08:11.000]  找一個催塵出身的觀點
[00:08:11.000 --> 00:08:14.000]  我就回顧了我從四十年前信主
[00:08:14.000 --> 00:08:17.000]  到近年接受神學訓練
[00:08:17.000 --> 00:08:19.000]  當中一些心得
[00:08:19.000 --> 00:08:21.000]  得出三個重點
[00:08:21.000 --> 00:08:24.000]  四十年前的七月中
[00:08:24.000 --> 00:08:26.000]  我是中四升中
[00:08:26.000 --> 00:08:29.000]  在學校暑期福音營信耶穌
[00:08:29.000 --> 00:08:32.000]  今天其實剛剛信主四十週年
[00:08:32.000 --> 00:08:34.000]  所以第一個重心
[00:08:34.000 --> 00:08:36.000]  第一個重點就是
[00:08:36.000 --> 00:08:38.000]  無忘初心
[00:08:38.000 --> 00:08:41.000]  回想我信主那一剎那
[00:08:41.000 --> 00:08:42.000]  當時
[00:08:42.000 --> 00:08:45.000]  李炳光牧師就問心事
[00:08:45.000 --> 00:08:47.000]  你最小的時候
[00:08:47.000 --> 00:08:49.000]  剛剛九十八歲就洗禮
[00:08:49.000 --> 00:08:52.000]  他說那你說說你為什麼洗禮
[00:08:52.000 --> 00:08:56.000]  我說我感到在人生當中
[00:08:56.000 --> 00:08:58.000]  有一個上帝
[00:08:58.000 --> 00:09:00.000]  他親自來尋找我
[00:09:00.000 --> 00:09:04.000]  從此我得到上主跟我同行
[00:09:04.000 --> 00:09:06.000]  四十年其實我經歷過
[00:09:06.000 --> 00:09:08.000]  三次學業的低谷
[00:09:08.000 --> 00:09:10.000]  三次事業的低谷
[00:09:10.000 --> 00:09:12.000]  三次健康的低谷
[00:09:12.000 --> 00:09:14.000]  而兩年前就三合一
[00:09:14.000 --> 00:09:16.000]  這三樣東西一起出現
[00:09:16.000 --> 00:09:18.000]  就是第十次的低谷
[00:09:18.000 --> 00:09:20.000]  在這麼多次的低谷裡面
[00:09:20.000 --> 00:09:22.000]  上主是依然不離不棄
[00:09:22.000 --> 00:09:25.000]  與我生命同行
[00:09:25.000 --> 00:09:28.000]  這個就是初心
[00:09:28.000 --> 00:09:31.000]  1980年我考入中大讀書
[00:09:31.000 --> 00:09:34.000]  一年之後愛上一個愛好文學的少女
[00:09:34.000 --> 00:09:36.000]  她也是基督徒
[00:09:36.000 --> 00:09:38.000]  大家相戀了五年之後的1986年
[00:09:38.000 --> 00:09:41.000]  我們就在崇基禮拜堂
[00:09:41.000 --> 00:09:43.000]  行結婚的祝福禮
[00:09:43.000 --> 00:09:45.000]  我們生了兩個兒子
[00:09:45.000 --> 00:09:48.000]  至今夫婦同行三十年
[00:09:48.000 --> 00:09:50.000]  所以今天下午的讀書會
[00:09:50.000 --> 00:09:52.000]  我們再分享
[00:09:52.000 --> 00:09:56.000]  這個是植入式的廣告
[00:09:56.000 --> 00:09:58.000]  所以不在這裡多說
[00:09:58.000 --> 00:10:02.000]  這個是有人跟你同行三十幾年
[00:10:02.000 --> 00:10:04.000]  這個就是一個經驗
[00:10:04.000 --> 00:10:07.000]  近年我在崇基禮拜堂的神學院
[00:10:07.000 --> 00:10:08.000]  接受神學訓練
[00:10:08.000 --> 00:10:10.000]  我又是老師又是學生
[00:10:10.000 --> 00:10:12.000]  我的心智呢
[00:10:12.000 --> 00:10:14.000]  其實很多人經常問你讀神學做什麼
[00:10:14.000 --> 00:10:15.000]  我的心智是這樣的
[00:10:15.000 --> 00:10:17.000]  阿叻聽著
[00:10:17.000 --> 00:10:18.000]  你經常問我
[00:10:18.000 --> 00:10:20.000]  我就是想結合講學
[00:10:20.000 --> 00:10:22.000]  和講笑
[00:10:22.000 --> 00:10:26.000]  和講道這三個音作伏事
[00:10:26.000 --> 00:10:28.000]  這個希望能夠講學
[00:10:28.000 --> 00:10:30.000]  講道和講笑這三樣東西
[00:10:30.000 --> 00:10:32.000]  作伏事
[00:10:32.000 --> 00:10:34.000]  所以我就想起我講道的時候
[00:10:34.000 --> 00:10:35.000]  講道學
[00:10:35.000 --> 00:10:36.000]  學自誰呢
[00:10:36.000 --> 00:10:39.000]  我在神學院讀書都挺有趣
[00:10:39.000 --> 00:10:40.000]  通常有人修一次就算了
[00:10:40.000 --> 00:10:42.000]  我修了三次講道學
[00:10:42.000 --> 00:10:44.000]  有三位老師
[00:10:44.000 --> 00:10:47.000]  分別第一位就是幫我洗禮的李秉光牧師
[00:10:47.000 --> 00:10:49.000]  第二個就是教我
[00:10:49.000 --> 00:10:52.000]  別人邀請你去宣講福音
[00:10:52.000 --> 00:10:56.000]  是不可以推辭的五鎮志牧師
[00:10:56.000 --> 00:10:58.000]  救人心靈的東西
[00:10:58.000 --> 00:11:00.000]  救人靈魂的東西是不可以推的
[00:11:00.000 --> 00:11:03.000]  第三個就是指導我在崇基禮拜堂
[00:11:03.000 --> 00:11:07.000]  做神學生實習的吳惠民牧師
[00:11:07.000 --> 00:11:09.000]  這三位牧師就是我的老師
[00:11:09.000 --> 00:11:11.000]  每次講道
[00:11:11.000 --> 00:11:13.000]  我的方法就是重新去溫習
[00:11:13.000 --> 00:11:15.000]  這三位老師教了我什麼
[00:11:15.000 --> 00:11:17.000]  我心裡面學了什麼
[00:11:17.000 --> 00:11:19.000]  所以這些老師教導給我的
[00:11:19.000 --> 00:11:21.000]  就是一種美好的回憶
[00:11:21.000 --> 00:11:24.000]  好像與我生命同行一樣
[00:11:24.000 --> 00:11:25.000]  李秉光牧師講道
[00:11:25.000 --> 00:11:28.000]  他自己是起題很精要的
[00:11:28.000 --> 00:11:29.000]  起個題目
[00:11:29.000 --> 00:11:31.000]  就旁征博引
[00:11:31.000 --> 00:11:33.000]  文采飛揚
[00:11:33.000 --> 00:11:36.000]  我就很記得他上課講了一個笑話
[00:11:36.000 --> 00:11:39.000]  他說他很多次講道完了之後
[00:11:39.000 --> 00:11:43.000]  教友就會在門口握手
[00:11:43.000 --> 00:11:44.000]  多謝你李牧師
[00:11:44.000 --> 00:11:47.000]  你講道很精彩很有趣
[00:11:47.000 --> 00:11:48.000]  李牧師就問
[00:11:48.000 --> 00:11:50.000]  那你聽到些什麼呢
[00:11:50.000 --> 00:11:52.000]  他說不太記得
[00:11:52.000 --> 00:11:56.000]  所以講道很重要
[00:11:56.000 --> 00:11:57.000]  最後他走的時候
[00:11:57.000 --> 00:11:58.000]  他要帶著一句說話走
[00:11:58.000 --> 00:12:00.000]  他只記得那句說話
[00:12:00.000 --> 00:12:01.000]  你講道要準備
[00:12:01.000 --> 00:12:03.000]  究竟那句說話營養在心裡
[00:12:03.000 --> 00:12:05.000]  是什麼你想記得呢
[00:12:05.000 --> 00:12:07.000]  這就是李牧師教我們的
[00:12:07.000 --> 00:12:09.000]  至於吳鎮志牧師
[00:12:09.000 --> 00:12:11.000]  他的講道法很清楚
[00:12:11.000 --> 00:12:13.000]  起於釋經
[00:12:13.000 --> 00:12:15.000]  忠於基督
[00:12:15.000 --> 00:12:17.000]  賢必歸十家
[00:12:17.000 --> 00:12:20.000]  學了李牧師的精要
[00:12:20.000 --> 00:12:22.000]  一句講完
[00:12:22.000 --> 00:12:23.000]  這個就是吳鎮志牧師
[00:12:23.000 --> 00:12:26.000]  他說講道一定要從經文釋道開始
[00:12:26.000 --> 00:12:27.000]  釋經開始
[00:12:27.000 --> 00:12:29.000]  無論你的經文一節還是一段
[00:12:29.000 --> 00:12:30.000]  還是很複雜
[00:12:30.000 --> 00:12:32.000]  都是由釋經開始
[00:12:32.000 --> 00:12:34.000]  最後就將聽道的人
[00:12:34.000 --> 00:12:37.000]  引領他回耶穌基督
[00:12:37.000 --> 00:12:39.000]  一定要將他帶回基督
[00:12:39.000 --> 00:12:44.000]  這當中一定是從α到ω
[00:12:44.000 --> 00:12:45.000]  從開始到終結
[00:12:45.000 --> 00:12:48.000]  都賢必歸向十家的精神
[00:12:48.000 --> 00:12:52.000]  這就是吳鎮志牧師的講道法
[00:12:52.000 --> 00:12:53.000]  吳惠民牧師
[00:12:53.000 --> 00:12:54.000]  大家很熟的
[00:12:54.000 --> 00:12:56.000]  聽過都很熟的
[00:12:56.000 --> 00:12:57.000]  他教導我們
[00:12:57.000 --> 00:12:59.000]  就是用三代經課講道
[00:12:59.000 --> 00:13:00.000]  就是不要離開經文
[00:13:00.000 --> 00:13:03.000]  他說聖道一定要通過經文
[00:13:03.000 --> 00:13:05.000]  這個聖言再呈現
[00:13:05.000 --> 00:13:08.000]  最好你避免講述
[00:13:08.000 --> 00:13:10.000]  可能純粹是個人偏見
[00:13:10.000 --> 00:13:12.000]  所謂的經歷
[00:13:12.000 --> 00:13:16.000]  所以吳牧師不讓我們講見證經歷
[00:13:16.000 --> 00:13:17.000]  他很清楚
[00:13:17.000 --> 00:13:19.000]  如果這樣就很低分
[00:13:19.000 --> 00:13:24.000]  成績的事很容易搞定
[00:13:24.000 --> 00:13:25.000]  到我講道的時候
[00:13:25.000 --> 00:13:26.000]  他就控制不了我
[00:13:26.000 --> 00:13:27.000]  不過在這裡
[00:13:27.000 --> 00:13:29.000]  他好像還在這裡
[00:13:29.000 --> 00:13:30.000]  在這裡嗎
[00:13:30.000 --> 00:13:31.000]  在這裡嗎
[00:13:31.000 --> 00:13:32.000]  牧師你不要聽了
[00:13:32.000 --> 00:13:34.000]  沒有眼睛看
[00:13:34.000 --> 00:13:37.000]  他說最後聽道的人
[00:13:37.000 --> 00:13:39.000]  一定要有信仰的應用
[00:13:39.000 --> 00:13:41.000]  這件事很難的
[00:13:41.000 --> 00:13:43.000]  你又要經文教得好
[00:13:43.000 --> 00:13:44.000]  又不准自己講自己的東西
[00:13:44.000 --> 00:13:45.000]  但又要有人有應用
[00:13:45.000 --> 00:13:47.000]  那怎樣演繹出來呢
[00:13:47.000 --> 00:13:49.000]  這是口考功夫
[00:13:49.000 --> 00:13:51.000]  他經常謀招
[00:13:51.000 --> 00:13:52.000]  其實不講個人經歷
[00:13:52.000 --> 00:13:54.000]  不過他引述別人的經歷
[00:13:54.000 --> 00:13:56.000]  暗示了
[00:13:56.000 --> 00:14:00.000]  我就研究他的講道
[00:14:00.000 --> 00:14:02.000]  朱旭在前
[00:14:02.000 --> 00:14:04.000]  這一位一位在我前面
[00:14:06.000 --> 00:14:07.000]  我們叫生命比鄰
[00:14:07.000 --> 00:14:09.000]  就是在你身邊會重現的
[00:14:09.000 --> 00:14:11.000]  一些生命的同行者
[00:14:11.000 --> 00:14:12.000]  伴我上路
[00:14:12.000 --> 00:14:13.000]  伴我講道
[00:14:13.000 --> 00:14:15.000]  所以在這三個傳統之下
[00:14:15.000 --> 00:14:17.000]  我就添加了第四
[00:14:17.000 --> 00:14:18.000]  自己的方法
[00:14:18.000 --> 00:14:19.000]  這個方法叫做
[00:14:19.000 --> 00:14:21.000]  敘事想像的方法
[00:14:21.000 --> 00:14:24.000]  一個method of narrative imagination
[00:14:24.000 --> 00:14:26.000]  希望有一點推陳出新
[00:14:26.000 --> 00:14:28.000]  所以今天的總指
[00:14:28.000 --> 00:14:30.000]  就是總綱
[00:14:30.000 --> 00:14:31.000]  總理念是什麼呢
[00:14:31.000 --> 00:14:33.000]  就是生命同行
[00:14:33.000 --> 00:14:34.000]  life co-work
[00:14:34.000 --> 00:14:37.000]  這個今天的章程的英文
[00:14:37.000 --> 00:14:38.000]  是前面
[00:14:38.000 --> 00:14:40.000]  你最好加一個life在前面
[00:14:40.000 --> 00:14:42.000]  life co-working labor
[00:14:42.000 --> 00:14:44.000]  當然這個意思是一樣的
[00:14:44.000 --> 00:14:47.000]  總念就是
[00:14:47.000 --> 00:14:50.000]  我們讓上主的憐憫
[00:14:50.000 --> 00:14:53.000]  通過我們聖靈感動我們的心
[00:14:53.000 --> 00:14:56.000]  回應一些受苦的受困苦者
[00:14:56.000 --> 00:14:59.000]  和他們的生命同行一段路
[00:14:59.000 --> 00:15:02.000]  以體現愛倫如己
[00:15:02.000 --> 00:15:04.000]  這個就是永生
[00:15:04.000 --> 00:15:07.000]  這個生命是怎麼存活的
[00:15:07.000 --> 00:15:11.000]  這個就是受苦的主耶穌基督的精神
[00:15:11.000 --> 00:15:14.000]  中文叫做苦者由彼倫
[00:15:14.000 --> 00:15:16.000]  就是受苦的人
[00:15:16.000 --> 00:15:17.000]  由彼倫
[00:15:17.000 --> 00:15:19.000]  就是在你身邊
[00:15:19.000 --> 00:15:22.000]  所以路加福音第十章的經文
[00:15:22.000 --> 00:15:24.000]  他寫的時候是順序
[00:15:24.000 --> 00:15:26.000]  現在我們試一下將經文的次序
[00:15:26.000 --> 00:15:28.000]  倒轉下來讀
[00:15:28.000 --> 00:15:29.000]  先由結論走
[00:15:29.000 --> 00:15:32.000]  就是耶穌究竟想教導我們
[00:15:32.000 --> 00:15:33.000]  的向度是什麼
[00:15:33.000 --> 00:15:35.000]  然後重讀這段經文
[00:15:35.000 --> 00:15:39.000]  所以我們可以由最後三十六三十七節
[00:15:39.000 --> 00:15:41.000]  耶穌用一個故事回應這個挑戰的時候
[00:15:41.000 --> 00:15:44.000]  最後他反問律法師是怎樣的
[00:15:44.000 --> 00:15:46.000]  他說你想一下這三個人
[00:15:46.000 --> 00:15:52.000]  哪一個才是落在強盜手中那人的鄰舍呢
[00:15:52.000 --> 00:15:55.000]  這個律法師就回答是憐憫他
[00:15:55.000 --> 00:15:58.000]  所以耶穌是逆轉了律法師的文法
[00:15:58.000 --> 00:16:03.000]  律法師問哪一個才是我的鄰舍呢
[00:16:03.000 --> 00:16:06.000]  他的本位是誰呢
[00:16:06.000 --> 00:16:10.000]  就是現在如果我要慈惠捐獻
[00:16:10.000 --> 00:16:12.000]  哪一個才是我要捐的對象呢
[00:16:12.000 --> 00:16:17.000]  所以律法師是由一個因為慈善的施與者
[00:16:17.000 --> 00:16:19.000]  就是charitable的角度
[00:16:19.000 --> 00:16:22.000]  他打算報私了
[00:16:22.000 --> 00:16:25.000]  好像自己很豐富
[00:16:25.000 --> 00:16:29.000]  我有很多很多我可以施與給周濟蓬人
[00:16:29.000 --> 00:16:31.000]  哪一個才是窮人呢
[00:16:31.000 --> 00:16:32.000]  這樣就問了
[00:16:32.000 --> 00:16:34.000]  但是耶穌就逆轉了
[00:16:34.000 --> 00:16:36.000]  他就說你可不可以從另一個角度看呢
[00:16:36.000 --> 00:16:39.000]  就是哪一個是受苦的人
[00:16:39.000 --> 00:16:41.000]  他是有需要的
[00:16:41.000 --> 00:16:42.000]  蒙恩受惠
[00:16:42.000 --> 00:16:44.000]  我們從一個sufferer的本位
[00:16:44.000 --> 00:16:47.000]  去詮釋愛倫如己
[00:16:47.000 --> 00:16:50.000]  從一個受者不是從一個施者
[00:16:50.000 --> 00:16:52.000]  這個視點的轉移
[00:16:52.000 --> 00:16:56.000]  為了讓大家比較容易生發同理心
[00:16:56.000 --> 00:16:57.000]  就是empathy
[00:16:57.000 --> 00:17:02.000]  我們試試代入這個案主當事人的觀點
[00:17:02.000 --> 00:17:06.000]  讓我們將故事轉為第一身的自述
[00:17:06.000 --> 00:17:10.000]  就好像有個人遇到賊
[00:17:10.000 --> 00:17:13.000]  去到警局投案
[00:17:13.000 --> 00:17:16.000]  受害者就會被落案
[00:17:16.000 --> 00:17:17.000]  警告落案一樣
[00:17:17.000 --> 00:17:18.000]  現在落案了
[00:17:18.000 --> 00:17:20.000]  家長你發生什麼事了
[00:17:20.000 --> 00:17:23.000]  受苦的人被人打了半傷
[00:17:23.000 --> 00:17:24.000]  在床上落案
[00:17:24.000 --> 00:17:26.000]  我有一天在耶路撒冷
[00:17:26.000 --> 00:17:27.000]  在耶利哥
[00:17:27.000 --> 00:17:29.000]  突然有幾個強盜跳出來
[00:17:29.000 --> 00:17:31.000]  這個人剝我的衣服
[00:17:31.000 --> 00:17:32.000]  那個人打了我半死
[00:17:32.000 --> 00:17:33.000]  然後扔下我
[00:17:33.000 --> 00:17:37.000]  偶然有一個祭司從那條路走過來
[00:17:37.000 --> 00:17:38.000]  看到我
[00:17:38.000 --> 00:17:40.000]  馬上就去另一邊走了
[00:17:40.000 --> 00:17:42.000]  我心裡很痛很痛
[00:17:42.000 --> 00:17:45.000]  他不是神職人員嗎
[00:17:45.000 --> 00:17:47.000]  為什麼他不幫我
[00:17:47.000 --> 00:17:59.000]  又有一個利民人在那裏來了,看見我,又轉了一人走了,我心裏面就很痛,他不是公職人員來的嗎?為什麼他又不幫我?
[00:17:59.000 --> 00:18:16.000]  來了一個叫薩瑪利亞人,走過來,他好像動了慈心,他上前又用油又用酒倒在我傷處,又幫我包紮好,扶我上去他的身後。
[00:18:16.000 --> 00:18:31.000]  帶我去雷點照應我,他第二天還拿了兩個人錢出來給店主,叮囑店主他要照應我,因為他承諾額外真的要用的費用,他回來他會給店主。
[00:18:31.000 --> 00:18:54.000]  如果這個案主是你,當事人是你,你認為哪一個是你生命同行的論社呢?就是能夠明白你的困苦,伴你生命同行一段苦路的同行者,你能否保證你的生命不會遭逢不測呢?
[00:18:54.000 --> 00:19:10.000]  或者被某個異議的強盜所搶掠。讓我們靜下來,低頭閉目,回想一下我們的人生,請大家安靜,閉目。
[00:19:10.000 --> 00:19:34.000]  人生當中曾幾何時,你的生命遇上傷害你的人的時候,你追憶一下,想想有哪一個在你身旁,在你身邊給你無限的憐憫,以你困苦的心為心呢?
