
[00:00:00.000 --> 00:00:02.000]  好,鄧師傅,讓我們在聆聽主導而先
[00:04:53.000 --> 00:04:58.000]  也都不是單純為了人可以跟從祂
[00:04:58.000 --> 00:05:00.000]  有一個群眾
[00:05:00.000 --> 00:05:02.000]  其實耶穌最重要的是
[00:05:02.000 --> 00:05:05.000]  回應著父神的心願
[00:05:05.000 --> 00:05:12.000]  父神由頭到尾都想人從罪當中脫離出來
[00:05:12.000 --> 00:05:15.000]  那究竟這個過程是怎樣脫離呢
[00:05:16.000 --> 00:05:17.000]  我們一起去看看
[00:05:17.000 --> 00:05:20.000]  耶穌怎樣在進入耶路撒冷之後
[00:05:20.000 --> 00:05:25.000]  祂所面對的一件事件
[00:05:25.000 --> 00:05:27.000]  有很多的信徒就說
[00:05:27.000 --> 00:05:29.000]  黃牧師你又解錯經了
[00:05:29.000 --> 00:05:32.000]  因為耶穌似乎不溫柔
[00:05:32.000 --> 00:05:34.000]  我們看看這段聖經說什麼
[00:05:34.000 --> 00:05:37.000]  我們一起打開馬太福音
[00:05:37.000 --> 00:05:39.000]  又是一章12-17節
[00:05:39.000 --> 00:05:41.000]  一段很出名的經文
[00:05:42.000 --> 00:05:46.000]  叫做「潔淨聖殿」的經文
[00:05:46.000 --> 00:05:49.000]  在大家的和合本都用這個標題
[00:05:49.000 --> 00:05:51.000]  「耶穌潔淨聖殿」
[00:05:51.000 --> 00:05:53.000]  我們看看做什麼事
[00:05:53.000 --> 00:05:55.000]  有什麼動機
[00:05:55.000 --> 00:05:57.000]  怎樣去做
[00:05:57.000 --> 00:05:59.000]  就成為了我們今天怎樣做信徒
[00:05:59.000 --> 00:06:02.000]  在這個溫柔的呼召之下怎樣去實踐
[00:06:02.000 --> 00:06:04.000]  我們一起讀
[00:06:04.000 --> 00:06:08.000]  耶穌進了神的殿
[00:06:08.000 --> 00:06:11.000]  趕出殿裡一切做買賣的人
[00:06:12.000 --> 00:06:15.000]  推倒兌換銀錢之人的鎚子
[00:06:15.000 --> 00:06:18.000]  和賣鴿子之人的凳子
[00:06:18.000 --> 00:06:20.000]  對他們說
[00:06:20.000 --> 00:06:22.000]  經上記著說
[00:06:22.000 --> 00:06:25.000]  我的殿必稱為禱告的殿
[00:06:25.000 --> 00:06:29.000]  你們倒使他成為賊窩了
[00:06:29.000 --> 00:06:32.000]  在殿裡有核子
[00:06:32.000 --> 00:06:34.000]  鎚子到耶穌跟前
[00:06:34.000 --> 00:06:37.000]  他們就治好他們
[00:06:37.000 --> 00:06:40.000]  祭司長和民士看見
[00:06:41.000 --> 00:06:42.000]  共行的歧視
[00:06:42.000 --> 00:06:46.000]  又見小孩子在殿裡哭著說
[00:06:46.000 --> 00:06:49.000]  和室那歸於大衛的子孫
[00:06:49.000 --> 00:06:51.000]  就滲老路
[00:06:51.000 --> 00:06:53.000]  對他說
[00:06:53.000 --> 00:06:54.000]  這些人所說的
[00:06:54.000 --> 00:06:56.000]  你聽見了嗎
[00:06:56.000 --> 00:06:58.000]  耶穌說
[00:06:58.000 --> 00:06:59.000]  是的
[00:06:59.000 --> 00:07:00.000]  經上說
[00:07:00.000 --> 00:07:02.000]  你從嬰孩和吃奶的口中
[00:07:02.000 --> 00:07:05.000]  完全了解的說
[00:07:05.000 --> 00:07:07.000]  你們會有念過嗎
[00:07:07.000 --> 00:07:09.000]  於是離開他們
[00:07:10.000 --> 00:07:11.000]  到八大離去
[00:07:11.000 --> 00:07:13.000]  在那裡住宿
[00:07:13.000 --> 00:07:16.000]  經文大家很熟悉
[00:07:16.000 --> 00:07:18.000]  不過熟悉就只寫熟悉
[00:07:18.000 --> 00:07:20.000]  頭幾句而已
[00:07:20.000 --> 00:07:23.000]  特別第十二十三
[00:07:23.000 --> 00:07:25.000]  加上十三節的下半節
[00:07:25.000 --> 00:07:27.000]  頂聾叻盡
[00:07:27.000 --> 00:07:28.000]  去完第十四節而已
[00:07:28.000 --> 00:07:32.000]  我們很專注去看這段聖經
[00:07:32.000 --> 00:07:35.000]  耶穌搞反枱
[00:07:38.000 --> 00:07:40.000]  黃牧師你當然解錯經了
[00:07:40.000 --> 00:07:41.000]  你剛剛才說
[00:07:41.000 --> 00:07:42.000]  耶穌承接一個溫柔的呼召
[00:07:42.000 --> 00:07:43.000]  馬太也說
[00:07:43.000 --> 00:07:46.000]  用那兩隻驢和驢驅來象徵著
[00:07:46.000 --> 00:07:48.000]  撒加利亞先知九章第九節
[00:07:48.000 --> 00:07:49.000]  那個溫柔的呼召
[00:07:49.000 --> 00:07:51.000]  全部似乎不是
[00:07:51.000 --> 00:07:53.000]  耶穌很兇猛
[00:07:53.000 --> 00:07:56.000]  如果你這樣想
[00:07:56.000 --> 00:07:59.000]  有兩個可能性
[00:07:59.000 --> 00:08:01.000]  一
[00:08:01.000 --> 00:08:03.000]  很自然
[00:08:03.000 --> 00:08:05.000]  不過你想問清楚
[00:08:05.000 --> 00:08:07.000]  究竟這個溫柔的呼召是甚麼
[00:08:08.000 --> 00:08:10.000]  或者另一個可能性
[00:08:10.000 --> 00:08:12.000]  你根本就不相信
[00:08:12.000 --> 00:08:14.000]  耶穌在馬太福音的記載之下
[00:08:14.000 --> 00:08:16.000]  是想呼召我們進入
[00:08:16.000 --> 00:08:17.000]  這個溫柔的呼召
[00:08:17.000 --> 00:08:18.000]  我們反而會覺得
[00:08:18.000 --> 00:08:21.000]  我們要在這個世界上爭取
[00:08:21.000 --> 00:08:26.000]  搞多些運動
[00:08:26.000 --> 00:08:29.000]  搞一些抗爭
[00:08:29.000 --> 00:08:31.000]  這個應該是基督徒的行為
[00:08:31.000 --> 00:08:33.000]  黃牧師你錯了
[00:08:36.000 --> 00:08:38.000]  的而且很多教會牧者是
[00:08:38.000 --> 00:08:40.000]  用後者去解釋
[00:08:40.000 --> 00:08:42.000]  而引申了很多
[00:08:42.000 --> 00:08:45.000]  現在這個世界基督徒參加的活動
[00:08:45.000 --> 00:08:46.000]  特別是
[00:08:46.000 --> 00:08:49.000]  基督教其中有一個很典型的流派
[00:08:49.000 --> 00:08:51.000]  叫做Liberation Theology
[00:08:51.000 --> 00:08:53.000]  不是Liberal Theology
[00:08:53.000 --> 00:08:55.000]  是Liberation Theology
[00:08:55.000 --> 00:08:57.000]  釋放的神學觀
[00:08:57.000 --> 00:09:00.000]  甚麼叫釋放或者解放神學觀
[00:09:00.000 --> 00:09:02.000]  覺得基督徒在這個世界要解放
[00:09:02.000 --> 00:09:05.000]  所有不公的事要進行抗爭
[00:09:07.000 --> 00:09:09.000]  聖經不是這樣解釋
[00:09:09.000 --> 00:09:12.000]  甚至耶穌也不鼓勵我們這樣做
[00:09:12.000 --> 00:09:16.000]  耶穌和這段聖經
[00:09:16.000 --> 00:09:17.000]  和黃牧師說的話
[00:09:17.000 --> 00:09:19.000]  好像不是很對稱
[00:09:19.000 --> 00:09:20.000]  為甚麼
[00:09:20.000 --> 00:09:22.000]  我們拭目以待
[00:09:22.000 --> 00:09:24.000]  那些虛心的大兄姊妹
[00:09:24.000 --> 00:09:26.000]  就會很留心了
[00:09:26.000 --> 00:09:28.000]  看看第一件事
[00:09:28.000 --> 00:09:31.000]  我會分為兩大部份
[00:09:31.000 --> 00:09:32.000]  和大家一起看
[00:09:32.000 --> 00:09:33.000]  第一部份
[00:09:33.000 --> 00:09:37.000]  溫柔在真理之下的歌藝
[00:09:37.000 --> 00:09:41.000]  從第十二節和第十三節
[00:09:41.000 --> 00:09:44.000]  The strength of gentleness
[00:09:44.000 --> 00:09:47.000]  under the truth of the Lord
[00:09:47.000 --> 00:09:53.000]  當我們再看一下這兩節經文
[00:09:53.000 --> 00:09:55.000]  我和大家讀出來
[00:09:55.000 --> 00:09:57.000]  你去聽
[00:09:57.000 --> 00:10:01.000]  耶穌進了神的殿講出
[00:10:02.000 --> 00:10:05.000]  「殿裡一切做買賣的人」
[00:10:05.000 --> 00:10:09.000]  「推倒兌換銀錢之人的鎚子」
[00:10:09.000 --> 00:10:13.000]  「和賣甲子之人的凳子」
[00:10:13.000 --> 00:10:15.000]  「對他們說」
[00:10:15.000 --> 00:10:17.000]  「經上記著說」
[00:10:17.000 --> 00:10:21.000]  「我的殿必稱為禱告的殿」
[00:10:21.000 --> 00:10:26.000]  「你們倒使它成為賊窩了」
[00:10:26.000 --> 00:10:30.000]  在這兩節的經文裡面
[00:10:30.000 --> 00:10:35.000]  我們介紹了耶穌再次進入聖殿當中
[00:10:35.000 --> 00:10:39.000]  特別進入了一個特別的院
[00:10:39.000 --> 00:10:43.000]  這個院是容許有些人在那裡買賣
[00:10:43.000 --> 00:10:46.000]  所以根據我們對舊約
[00:10:46.000 --> 00:10:49.000]  以及新約聖經聖殿的設計
[00:10:49.000 --> 00:10:52.000]  耶路撒冷的聖殿
[00:10:52.000 --> 00:10:57.000]  它分為外院和內院的部份
[00:10:57.000 --> 00:11:03.000]  你任何在聖經後面有聖殿那幅圖
[00:11:03.000 --> 00:11:06.000]  你都自然會看見聖殿的設計分為
[00:11:06.000 --> 00:11:10.000]  外院和內院兩個部份
[00:11:10.000 --> 00:11:13.000]  耶穌在這裡所指導的
[00:11:13.000 --> 00:11:15.000]  或者馬太福音所記載到的
[00:11:15.000 --> 00:11:18.000]  就是祂進入了神的殿之後
[00:11:18.000 --> 00:11:21.000]  這個殿的哪個部份呢
[00:11:21.000 --> 00:11:24.000]  那裡有些人在那裡做買賣
[00:11:24.000 --> 00:11:27.000]  有做兌換銀錢
[00:11:27.000 --> 00:11:29.000]  這個是外院
[00:11:29.000 --> 00:11:30.000]  為什麼呢
[00:11:30.000 --> 00:11:34.000]  因為外院是可以容許這些活動
[00:11:34.000 --> 00:11:37.000]  外邦人都可以存留在那裡的
[00:11:37.000 --> 00:11:39.000]  猶太人更加願意在那裡
[00:11:39.000 --> 00:11:40.000]  因為為什麼呢
[00:11:40.000 --> 00:11:45.000]  每年當人要進入到耶路撒冷憲制的時候
[00:11:45.000 --> 00:11:47.000]  他們必須要做兩件事
[00:11:47.000 --> 00:11:49.000]  一、要大祭生
[00:11:49.000 --> 00:11:52.000]  二、要交電稅
[00:11:52.000 --> 00:11:54.000]  如果大家還記得馬太福音裡面
[00:11:54.000 --> 00:11:56.000]  曾經耶穌記載過
[00:11:56.000 --> 00:11:59.000]  馬太曾經記載過
[00:11:59.000 --> 00:12:03.000]  耶穌有一個門徒叫做彼得
[00:12:03.000 --> 00:12:06.000]  有一班人走來在加伯隆的時候
[00:12:06.000 --> 00:12:07.000]  那班什麼人呢
[00:12:07.000 --> 00:12:09.000]  稅務官
[00:12:09.000 --> 00:12:13.000]  用今天說的這些收帳的collectors
[00:12:13.000 --> 00:12:15.000]  就是收帳佬
[00:12:15.000 --> 00:12:17.000]  他走來問
[00:12:17.000 --> 00:12:18.000]  他問耶穌
[00:12:18.000 --> 00:12:21.000]  他又走來問耶穌的門徒彼得
[00:12:21.000 --> 00:12:24.000]  你有沒有交你和你的夫子
[00:12:24.000 --> 00:12:25.000]  你老師有沒有
[00:12:25.000 --> 00:12:27.000]  你老師不是姓李
[00:12:27.000 --> 00:12:29.000]  就是你那個老師
[00:12:29.000 --> 00:12:32.000]  有沒有交電稅
[00:12:32.000 --> 00:12:35.000]  電稅是怎麼樣的
[00:12:35.000 --> 00:12:38.000]  電稅原來有個特色的
[00:12:38.000 --> 00:12:46.000]  電稅往往是要交兩個當時指定的貨幣
[00:12:46.000 --> 00:12:51.000]  每一個人是需要交兩個
[00:12:51.000 --> 00:12:56.000]  當時簡稱叫做大利拉的貨幣
[00:12:56.000 --> 00:13:00.000]  作為升電的運作的需要
[00:13:00.000 --> 00:13:03.000]  除了羅馬人的正常的稅收之外
[00:13:03.000 --> 00:13:07.000]  這個是額外的
[00:13:07.000 --> 00:13:11.000]  為了方便交這個電稅
[00:13:11.000 --> 00:13:16.000]  於是引申了一行行業叫兌換銀錢
[00:13:16.000 --> 00:13:23.000]  特別是專門用來交這個電稅
[00:13:23.000 --> 00:13:27.000]  一個銀錢可以一次交兩個人的電稅
[00:13:27.000 --> 00:13:29.000]  所以價值可以有四個大利拉
[00:13:29.000 --> 00:13:31.000]  四個人的
[00:13:31.000 --> 00:13:33.000]  即是一個人
[00:13:33.000 --> 00:13:35.000]  即是四天的人工
[00:13:35.000 --> 00:13:38.000]  情況類似怎樣呢
[00:13:38.000 --> 00:13:41.000]  大家是不是在香港生活過
[00:13:41.000 --> 00:13:43.000]  交過電費
[00:13:43.000 --> 00:13:45.000]  有沒有試過
[00:13:45.000 --> 00:13:47.000]  交電費是怎樣的
[00:13:47.000 --> 00:13:48.000]  自動轉帳
[00:13:48.000 --> 00:13:51.000]  以前是很喜歡交自動轉帳
[00:13:51.000 --> 00:13:53.000]  不過還未交自動轉帳之前
[00:13:53.000 --> 00:13:57.000]  要去政府庫房交錢
[00:13:57.000 --> 00:14:01.000]  大家有沒有試過
[00:14:01.000 --> 00:14:03.000]  原來你去到交錢的時候
[00:14:03.000 --> 00:14:08.000]  譬如有些錢17.32元
[00:14:08.000 --> 00:14:12.000]  以前香港有算成仙
[00:14:12.000 --> 00:14:13.000]  於是怎樣
[00:14:13.000 --> 00:14:19.000]  錢沒有一仙的
[00:14:19.000 --> 00:14:22.000]  香港交稅是怎樣交的
[00:14:22.000 --> 00:14:25.000]  最小的錢幣只有五仙
[00:14:25.000 --> 00:14:27.000]  有沒有人有五仙
[00:14:27.000 --> 00:14:28.000]  有沒有
[00:14:28.000 --> 00:14:30.000]  有沒有儲回來
[00:14:30.000 --> 00:14:32.000]  我有一個
[00:14:32.000 --> 00:14:34.000]  我儲回一個
[00:14:34.000 --> 00:14:35.000]  這個很珍貴
[00:14:35.000 --> 00:14:36.000]  我收到是保險箱
[00:14:36.000 --> 00:14:37.000]  為甚麼呢
[00:14:37.000 --> 00:14:38.000]  因為這個一仙
[00:14:38.000 --> 00:14:41.000]  全世界只有三個
[00:14:41.000 --> 00:14:46.000]  當年是拿來打仗
[00:14:46.000 --> 00:14:54.000]  用來做軍械的材料
[00:14:54.000 --> 00:14:56.000]  全世界只有三個
[00:14:56.000 --> 00:14:59.000]  我怎樣得到這一個呢
[00:14:59.000 --> 00:15:00.000]  是某一次
[00:15:00.000 --> 00:15:03.000]  我爸爸在一包冬菇入口貨
[00:15:03.000 --> 00:15:06.000]  裡面掉在貨底
[00:15:06.000 --> 00:15:07.000]  我一看
[00:15:07.000 --> 00:15:10.000]  咦 很特別
[00:15:10.000 --> 00:15:12.000]  估計是一個日本軍人
[00:15:12.000 --> 00:15:14.000]  拿去日本
[00:15:14.000 --> 00:15:15.000]  世世傳的時候
[00:15:15.000 --> 00:15:18.000]  不知道甚麼原因掉下來了
[00:15:18.000 --> 00:15:20.000]  不過不要說這麼多了
[00:15:20.000 --> 00:15:22.000]  那些其他東西
[00:15:22.000 --> 00:15:27.000]  於是乎你叫交一仙怎樣交
[00:15:27.000 --> 00:15:31.000]  那你就買一些兌換的
[00:15:31.000 --> 00:15:35.000]  一仙的政府發行的票
[00:15:35.000 --> 00:15:36.000]  那張票
[00:15:36.000 --> 00:15:37.000]  我又有一張
[00:15:37.000 --> 00:15:40.000]  留作紀念
[00:15:40.000 --> 00:15:42.000]  那特色是甚麼呢
[00:15:42.000 --> 00:15:43.000]  可能你買一元
[00:15:43.000 --> 00:15:44.000]  那就有很多張了
[00:15:44.000 --> 00:15:46.000]  那每次來交稅
[00:15:46.000 --> 00:15:48.000]  你就要用那些來貼
[00:15:48.000 --> 00:15:51.000]  貼夠一仙 兩仙 三仙 四仙
[00:15:51.000 --> 00:15:52.000]  五仙就不用了
[00:15:52.000 --> 00:15:54.000]  五仙就可以用個斗嶺了
[00:15:54.000 --> 00:15:57.000]  是不是
[00:15:57.000 --> 00:16:02.000]  原來交稅是有這樣的兌換活動
[00:16:02.000 --> 00:16:05.000]  因為每個人指定某一些原因
[00:16:05.000 --> 00:16:09.000]  政府需要你去交得很準確的時候
[00:16:09.000 --> 00:16:11.000]  為了方便你交稅
[00:16:11.000 --> 00:16:16.000]  於是乎特別製造了一些這樣的錢幣
[00:16:16.000 --> 00:16:19.000]  一仙可不可以在街上買一串魚蛋
[00:16:19.000 --> 00:16:23.000]  然後弄十張給我一毫子一串
[00:16:23.000 --> 00:16:25.000]  這樣行不行
[00:16:25.000 --> 00:16:26.000]  不行的
[00:16:26.000 --> 00:16:28.000]  不流通的貨幣來的
[00:16:28.000 --> 00:16:31.000]  只能夠交稅而已
[00:16:31.000 --> 00:16:34.000]  等一等
[00:16:34.000 --> 00:16:37.000]  這班人走進去
[00:16:37.000 --> 00:16:41.000]  在耶路撒冷聖殿裏面做買賣
[00:16:41.000 --> 00:16:43.000]  做買賣賣些甚麼呢
[00:16:43.000 --> 00:16:45.000]  很肯定就是用來滿足
[00:16:45.000 --> 00:16:48.000]  來獻祭的人的需求
[00:16:48.000 --> 00:16:50.000]  一 他們要獻的祭
[00:16:50.000 --> 00:16:52.000]  有些甚麼祭
[00:16:52.000 --> 00:16:54.000]  可以見對白鴿
[00:16:54.000 --> 00:16:56.000]  甚至兩隻小鳥都可以
[00:16:56.000 --> 00:16:59.000]  你窮到捉到兩隻小鳥都可以
[00:16:59.000 --> 00:17:02.000]  或者有其他的動物你是想賣
[00:17:02.000 --> 00:17:04.000]  富有一點
[00:17:04.000 --> 00:17:07.000]  為了方便大家去獻祭
[00:17:07.000 --> 00:17:10.000]  所以有這樣的運作
[00:17:10.000 --> 00:17:13.000]  為了方便大家去交電稅
[00:17:13.000 --> 00:17:16.000]  於是乎就有人專門換這些
[00:17:16.000 --> 00:17:20.000]  電稅所設計的貨幣
[00:17:20.000 --> 00:17:24.000]  來成為交稅的一個途徑
[00:17:24.000 --> 00:17:28.000]  耶穌來到這裏
[00:17:28.000 --> 00:17:33.000]  很明顯要將這些人
[00:17:33.000 --> 00:17:36.000]  全部趕出去電
[00:17:36.000 --> 00:17:39.000]  所以在和合本聖經裏面說
[00:17:39.000 --> 00:17:41.000]  耶穌進了神的電之後
[00:17:41.000 --> 00:17:43.000]  趕出電裏
[00:17:43.000 --> 00:17:45.000]  是趕出這個主要動詞來的
[00:17:45.000 --> 00:17:48.000]  趕出電裏一切做買賣的人
[00:17:48.000 --> 00:17:52.000]  並且推倒兌換錢的人卓子
[00:17:52.000 --> 00:17:55.000]  你說耶穌這麼激的牧師
[00:17:55.000 --> 00:17:58.000]  祂在哪裏謙卑
[00:17:58.000 --> 00:18:00.000]  祂在哪裏溫柔
[00:18:00.000 --> 00:18:03.000]  還有連那些賣甲子的人的椅子
[00:18:03.000 --> 00:18:05.000]  祂都扔出去
[00:18:05.000 --> 00:18:07.000]  哇
[00:18:07.000 --> 00:18:11.000]  耶穌這樣
[00:18:11.000 --> 00:18:14.000]  絕不溫柔
[00:18:14.000 --> 00:18:16.000]  因為世人覺得
[00:18:16.000 --> 00:18:19.000]  溫柔的定義是什麼
[00:18:19.000 --> 00:18:21.000]  手無搏雞之力
[00:18:21.000 --> 00:18:25.000]  說句話都陰陰猶猶的
[00:18:25.000 --> 00:18:27.000]  哇你這樣做
[00:18:27.000 --> 00:18:32.000]  怎會溫柔呢
[00:18:32.000 --> 00:18:34.000]  但我再重申一次
[00:18:34.000 --> 00:18:40.000]  耶穌的目的不是摧毀這班人
[00:18:40.000 --> 00:18:43.000]  而是趕他們離開這個外縣的地方
[00:18:43.000 --> 00:18:46.000]  你說法律規準的
[00:18:46.000 --> 00:18:48.000]  但就算法律規準也好
[00:18:48.000 --> 00:18:50.000]  耶穌回來了
[00:18:50.000 --> 00:18:53.000]  要趕你們離開這個地方
[00:18:53.000 --> 00:18:54.000]  為什麼呢
[00:18:54.000 --> 00:18:57.000]  祂給了原因
[00:18:57.000 --> 00:18:58.000]  給了什麼原因
[00:18:58.000 --> 00:19:00.000]  十三節
[00:19:00.000 --> 00:19:03.000]  對他們說
[00:19:03.000 --> 00:19:06.000]  聖經是這樣記載的
[00:19:06.000 --> 00:19:10.000]  我的電必稱為禱告的電
[00:19:10.000 --> 00:19:14.000]  你們倒使他成為賊窩
[00:19:14.000 --> 00:19:19.000]  這句說話結合了兩節的經文
[00:19:19.000 --> 00:19:22.000]  一部份是以塞亞書
[00:19:22.000 --> 00:19:26.000]  第五十六章第七節
[00:19:26.000 --> 00:19:28.000]  在大家的程序表的
[00:19:28.000 --> 00:19:31.000]  講道筆記裡面有說
[00:19:31.000 --> 00:19:33.000]  五十六章第七節
[00:19:33.000 --> 00:19:37.000]  和耶利米書第七章第十一節
[00:19:37.000 --> 00:19:39.000]  這兩段經文說什麼呢
[00:19:39.000 --> 00:19:42.000]  以塞亞書第五十六章第七節說
[00:19:42.000 --> 00:19:45.000]  我必領他們到我的聖山
[00:19:45.000 --> 00:19:49.000]  使他們在禱告我的電中起樂
[00:19:49.000 --> 00:19:51.000]  他們的繁濟和平安濟
[00:19:51.000 --> 00:19:53.000]  在我電上必蒙月立
[00:19:53.000 --> 00:19:58.000]  因我的電必稱為萬民禱告的電
[00:19:58.000 --> 00:20:01.000]  以塞亞書很清楚說明
[00:20:01.000 --> 00:20:03.000]  神的電是讓人
[00:20:03.000 --> 00:20:05.000]  去獻祭的人在當中有喜樂
[00:20:05.000 --> 00:20:07.000]  喜樂是什麼
[00:20:07.000 --> 00:20:09.000]  他的喜樂不是因為他賺到錢
[00:20:09.000 --> 00:20:11.000]  他的喜樂不是賺到盆滿缽滿
[00:20:11.000 --> 00:20:14.000]  他的喜樂是能夠去到上帝的面前
[00:20:14.000 --> 00:20:20.000]  他能夠親近上帝那份心思意念
[00:20:20.000 --> 00:20:24.000]  所以他會獻繁濟和平安濟
[00:20:24.000 --> 00:20:28.000]  來得到上帝的月立
