
[00:00:00.000 --> 00:00:05.520]  二十世紀福音派學者 Howard Henry 曾經講過一句說話
[00:23:02.800 --> 00:23:07.800]  當大衛發覺畢氏巴懷有自己的骨肉的時候
[00:23:07.800 --> 00:23:12.800]  他運用權力在前線調回畢氏巴的丈夫烏里亞
[00:23:12.800 --> 00:23:16.800]  回到耶路撒冷去企圖遮掩罪證
[00:23:16.800 --> 00:23:21.800]  最後濫權者認為阻礙事情的人都要被剷除
[00:23:21.800 --> 00:23:28.800]  大衛濫用權力去剷除了畢氏巴的丈夫烏里亞
[00:23:28.800 --> 00:23:31.800]  一位目者曾經說過
[00:23:31.800 --> 00:23:36.800]  犯罪是一件很簡單很容易的事
[00:23:36.800 --> 00:23:40.800]  但是犯罪的結局絕對不簡單
[00:23:40.800 --> 00:23:44.800]  要除去內心的罪疚絕對不容易
[00:23:44.800 --> 00:23:46.800]  大衛和畢氏巴通姦
[00:23:46.800 --> 00:23:50.800]  他自己卻是承受一連串的惡果
[00:23:50.800 --> 00:23:53.800]  他親眼看到他的兄弟之間傷殘
[00:23:53.800 --> 00:23:56.800]  他最深愛的兒子阿撒隆背叛他
[00:23:56.800 --> 00:23:58.800]  發動這個內戰
[00:23:58.800 --> 00:24:06.800]  但是我想對大衛最傷害的莫過於他內心的罪疚
[00:24:06.800 --> 00:24:08.800]  詩篇第五十一篇
[00:24:08.800 --> 00:24:12.800]  大衛用了憂傷的靈壓傷的骨頭
[00:24:12.800 --> 00:24:17.800]  去描述他犯罪之後那種揮之不去的罪疚感
[00:24:17.800 --> 00:24:20.800]  大衛陷入這個美式的陷阱
[00:24:20.800 --> 00:24:23.800]  不單止傷害了自己
[00:24:23.800 --> 00:24:25.800]  他傷害了自己的家
[00:24:25.800 --> 00:24:28.800]  他甚至傷害了整個的國家
[00:24:28.800 --> 00:24:34.800]  他的兒子索羅門就是在一個這樣的環境之下成長
[00:24:34.800 --> 00:24:38.800]  索羅門親身經歷爸爸和畢氏巴通姦之後
[00:24:38.800 --> 00:24:41.800]  為自己帶來無窮無盡的麻煩
[00:24:41.800 --> 00:24:44.800]  他明白到沉迷美式的禍害
