
[00:00:00.000 --> 00:00:04.000]  在開始之前我們做一個祈禱
[00:02:32.000 --> 00:02:36.000]  他也是超越這些王權以上的神
[00:02:36.000 --> 00:02:39.000]  今天講《但義理書》一至七章裏面
[00:02:39.000 --> 00:02:42.000]  很熟悉的中間有很特別很奇異的故事
[00:02:42.000 --> 00:02:48.000]  好像看一些很特別的懸疑的劇
[00:02:48.000 --> 00:02:51.000]  是六個故事裏面的第一個
[00:02:51.000 --> 00:02:55.000]  講述但義理如何在不信的環境裏忠於上帝
[00:02:55.000 --> 00:02:58.000]  我們一起看第一章第一節
[00:02:58.000 --> 00:03:02.000]  猶大王約瓦敬在位第三年
[00:03:02.000 --> 00:03:07.000]  巴比倫王尼泊格尼撒來到耶路撒冷將城圍困
[00:03:07.000 --> 00:03:09.000]  其實看這段經文
[00:03:09.000 --> 00:03:11.000]  如果我們不看歷史
[00:03:11.000 --> 00:03:14.000]  可能過往我們對歷史沒什麼興趣
[00:03:14.000 --> 00:03:17.000]  因為很多時候想查經或諸學的時候
[00:03:17.000 --> 00:03:19.000]  一開始講歷史就說不要講歷史
[00:03:19.000 --> 00:03:21.000]  直接講應用
[00:03:21.000 --> 00:03:27.000]  很容易就會錯過了中間一個很重要的訊息
[00:03:27.000 --> 00:03:32.000]  其實這裡說巴比倫王尼泊格尼撒來到耶路撒冷將城圍困
[00:03:32.000 --> 00:03:36.000]  我們很容易會想為何神會容養這些事發生呢?
[00:03:36.000 --> 00:03:38.000]  因為以色列文是神的子民
[00:03:38.000 --> 00:03:41.000]  為何神會容養這些事發生?
[00:03:41.000 --> 00:03:44.000]  其實我們看歷史
[00:03:44.000 --> 00:03:47.000]  為何巴比倫王尼泊格尼撒來到耶路撒冷?
[00:03:47.000 --> 00:03:50.000]  很多代的先知來講預言
[00:03:50.000 --> 00:03:53.000]  如果你們仍然對神不忠
[00:03:53.000 --> 00:03:56.000]  或者離開神的話
[00:03:56.000 --> 00:04:01.000]  將會有嚴厲的管教
[00:04:01.000 --> 00:04:04.000]  因為神的列路已經去到臨界點
[00:04:04.000 --> 00:04:07.000]  所以一直以來以色列人對神不忠
[00:04:07.000 --> 00:04:10.000]  背叛上帝去拜偶像
[00:04:10.000 --> 00:04:15.000]  上帝是藉巴比倫對以色列的管教
[00:04:15.000 --> 00:04:21.000]  讓以色列明白神才會掌管他們
[00:04:21.000 --> 00:04:27.000]  以色列被巴比倫進攻是因為上帝作出的管教
[00:04:27.000 --> 00:04:34.000]  當時有很多猶太國的神明被俘虜到巴比倫
[00:04:34.000 --> 00:04:38.000]  他們到了一個完全不認識的國度
[00:04:38.000 --> 00:04:43.000]  完全是另一個文化的國度去生活
[00:04:43.000 --> 00:04:44.000]  第三節
[00:04:44.000 --> 00:04:47.000]  黃昏庫太監長阿斯比拿
[00:04:47.000 --> 00:04:51.000]  從以色列的忠臣貴酒中帶幾個人來
[00:04:51.000 --> 00:04:53.000]  就是年少沒有殘疾
[00:04:53.000 --> 00:04:54.000]  樣貌俊美
[00:04:54.000 --> 00:04:56.000]  通達各樣學問
[00:04:56.000 --> 00:04:58.000]  知識聰明俱備
[00:04:58.000 --> 00:05:00.000]  能事立在皇宮裡的
[00:05:00.000 --> 00:05:04.000]  要教他們迦勒底的文字言語
[00:05:04.000 --> 00:05:09.000]  當時巴比倫是中東最強大的國家
[00:05:09.000 --> 00:05:12.000]  他們不停攻佔不同的國家
[00:05:12.000 --> 00:05:14.000]  不同的邦國
[00:05:14.000 --> 00:05:17.000]  他們有一個很特別的國策
[00:05:17.000 --> 00:05:20.000]  他們每攻佔一個地方
[00:05:20.000 --> 00:05:24.000]  就會俘虜他們國內的忠臣貴酒
[00:05:24.000 --> 00:05:28.000]  因為這些人在他們的國家和民族裡
[00:05:28.000 --> 00:05:31.000]  是有最大的影響力
[00:05:31.000 --> 00:05:32.000]  因為他們知道
[00:05:32.000 --> 00:05:36.000]  當這些忠臣貴酒都信服於自己
[00:05:36.000 --> 00:05:39.000]  他們就得到整個民族的心
[00:05:39.000 --> 00:05:41.000]  這是一個很聰明的想法
[00:05:41.000 --> 00:05:46.000]  他們就會俘虜中間的貴族和忠臣
[00:05:46.000 --> 00:05:49.000]  到他們的國家去生活
[00:05:49.000 --> 00:05:53.000]  然後他們會在這些忠臣貴酒中間
[00:05:53.000 --> 00:05:56.000]  再挑選中間最優秀的
[00:05:56.000 --> 00:06:00.000]  就是經文所說中間美貌與智慧並重
[00:06:00.000 --> 00:06:02.000]  我們要想
[00:06:02.000 --> 00:06:04.000]  在猶大國
[00:06:04.000 --> 00:06:06.000]  他們本身是以色列民
[00:06:06.000 --> 00:06:11.000]  他們本身在猶大國裡具備知識
[00:06:11.000 --> 00:06:13.000]  究竟他們是什麼人呢
[00:06:13.000 --> 00:06:17.000]  實在想他們在猶大國最好的教育是什麼呢
[00:06:17.000 --> 00:06:18.000]  在以色列民來說
[00:06:18.000 --> 00:06:21.000]  其實就是摩西五經的教育
[00:06:21.000 --> 00:06:24.000]  就是說這群人是認識耶穌的
[00:06:24.000 --> 00:06:28.000]  在忠臣貴酒裡被挑選的這群人
[00:06:28.000 --> 00:06:31.000]  他們是認識摩西五經的
[00:06:31.000 --> 00:06:33.000]  他們是認識上帝的
[00:06:33.000 --> 00:06:35.000]  他們就挑選他們
[00:06:35.000 --> 00:06:37.000]  巴比倫的王
[00:06:37.000 --> 00:06:40.000]  給他們最好的巴比倫的教育
[00:06:40.000 --> 00:06:44.000]  其實目的是讓他們能夠同化他們
[00:06:44.000 --> 00:06:47.000]  用文化來同化他們
[00:06:47.000 --> 00:06:50.000]  然後收納他們成為巴比倫的精英
[00:06:50.000 --> 00:06:53.000]  實在文化是會被感染的
[00:06:53.000 --> 00:06:55.000]  其實我們可以想像到
[00:06:55.000 --> 00:06:58.000]  如果我們去到另外一個國家生活的話
[00:06:58.000 --> 00:07:01.000]  我們是會被當地的文化感染的
[00:07:01.000 --> 00:07:04.000]  可能我們在香港
[00:07:04.000 --> 00:07:06.000]  有很多外地人來到香港
[00:07:06.000 --> 00:07:09.000]  他們本身可能用刀叉吃東西
[00:07:09.000 --> 00:07:11.000]  來到香港我們會用筷子
[00:07:11.000 --> 00:07:16.000]  早前看某個電視
[00:07:16.000 --> 00:07:21.000]  有些法國人來到香港生活
[00:07:21.000 --> 00:07:24.000]  他們第一件要適應的事
[00:07:24.000 --> 00:07:26.000]  他們要學習被人搭桌子
[00:07:26.000 --> 00:07:31.000]  他們在外國不會有搭桌子這回事
[00:07:31.000 --> 00:07:33.000]  他們來到香港吃東西
[00:07:33.000 --> 00:07:35.000]  他們要習慣被人搭桌子
[00:07:35.000 --> 00:07:36.000]  然後他們適應了
[00:07:36.000 --> 00:07:38.000]  他們也懂得搭桌子
[00:07:38.000 --> 00:07:41.000]  變成他們是會被文化感染的
[00:07:41.000 --> 00:07:46.000]  他們會轉了頻道講當地的語言
[00:07:46.000 --> 00:07:47.000]  再久一點的話
[00:07:47.000 --> 00:07:50.000]  他們可能會穿上當地人的衣服
[00:07:50.000 --> 00:07:52.000]  然後整個人
[00:07:52.000 --> 00:07:54.000]  無論說話態度或想法
[00:07:54.000 --> 00:07:56.000]  都會像當地人一樣
[00:07:56.000 --> 00:08:00.000]  今時今日有很多人想去工作假期
[00:08:00.000 --> 00:08:02.000]  我們經常在想
[00:08:02.000 --> 00:08:04.000]  為什麼要去別處工作假期
[00:08:04.000 --> 00:08:06.000]  我們本身也在工作假期
[00:08:06.000 --> 00:08:09.000]  我們放假還在公司工作
[00:08:09.000 --> 00:08:10.000]  不是工作假期嗎
[00:08:10.000 --> 00:08:14.000]  但他們都是30歲以下的人
[00:08:14.000 --> 00:08:17.000]  會去另一個地方工作假期
[00:08:17.000 --> 00:08:22.000]  以前工作假期最熱門的國家是哪裏
[00:08:22.000 --> 00:08:24.000]  澳洲
[00:08:24.000 --> 00:08:28.000]  我有些朋友也去了澳洲工作假期
[00:08:28.000 --> 00:08:32.000]  他們很開心地很滿意地在剝粟米
[00:08:32.000 --> 00:08:35.000]  其實那份工作是很辛苦的
[00:08:35.000 --> 00:08:37.000]  但他們很開心
[00:08:37.000 --> 00:08:40.000]  今時今日最熱門的
[00:08:40.000 --> 00:08:42.000]  在年輕人當中的地方
[00:08:42.000 --> 00:08:45.000]  工作假期在哪裏呢
[00:08:45.000 --> 00:08:49.000]  現在這個國家的文化已經覆蓋了全球
[00:08:49.000 --> 00:08:53.000]  想說連非洲也要看他們的劇
[00:08:53.000 --> 00:08:55.000]  就是韓國
[00:08:55.000 --> 00:08:57.000]  很多人都很想去韓國
[00:08:57.000 --> 00:08:58.000]  不停地去韓國
[00:08:58.000 --> 00:09:00.000]  一年去幾次
[00:09:00.000 --> 00:09:03.000]  因為他們很熱愛當地的文化
[00:09:03.000 --> 00:09:04.000]  很喜歡
[00:09:04.000 --> 00:09:07.000]  所以他們就去那裏打工
[00:09:07.000 --> 00:09:08.000]  文化影響很容易
[00:09:08.000 --> 00:09:12.000]  你會發覺他們還沒有出發去韓國之前
[00:09:12.000 --> 00:09:14.000]  他們的人已經穿韓國的衣服
[00:09:14.000 --> 00:09:16.000]  化韓國的妝
[00:09:16.000 --> 00:09:17.000]  講韓文
[00:09:17.000 --> 00:09:18.000]  看韓劇
[00:09:18.000 --> 00:09:20.000]  然後工作假期回來後
[00:09:20.000 --> 00:09:22.000]  可能他們的臉也會尖銳
[00:09:22.000 --> 00:09:25.000]  因為文化影響
[00:09:25.000 --> 00:09:27.000]  是會感染的
[00:09:27.000 --> 00:09:30.000]  在經文裏面
[00:09:30.000 --> 00:09:31.000]  巴比倫的國策
[00:09:31.000 --> 00:09:36.000]  就是希望一班被攻佔的人
[00:09:36.000 --> 00:09:38.000]  可以做一個文化轉換
[00:09:38.000 --> 00:09:41.000]  成為裏裏外外的巴比倫人
[00:09:41.000 --> 00:09:42.000]  吸納他們
[00:09:42.000 --> 00:09:43.000]  訓練他們做官
[00:09:43.000 --> 00:09:46.000]  然後要他們服侍自己的國家
[00:09:46.000 --> 00:09:50.000]  是一個很聰明的國策
[00:09:50.000 --> 00:09:53.000]  對於一個亡國奴來說
[00:09:53.000 --> 00:09:56.000]  這是一個很吸引的事
[00:09:56.000 --> 00:10:00.000]  因為巴比倫人對他們的待遇很好
[00:10:00.000 --> 00:10:04.000]  甚至好過他們在猶大國的時候
[00:10:04.000 --> 00:10:06.000]  他們會怎樣呢
[00:10:06.000 --> 00:10:07.000]  第五節
[00:10:07.000 --> 00:10:11.000]  王派定將自己所用的膳和所飲的酒
[00:10:11.000 --> 00:10:13.000]  每日賜他們一份
[00:10:13.000 --> 00:10:14.000]  養他們三年
[00:10:14.000 --> 00:10:15.000]  滿了三年
[00:10:15.000 --> 00:10:17.000]  好叫他們能夠在王面前是立
[00:10:17.000 --> 00:10:20.000]  他們中間有猶大族的人
[00:10:20.000 --> 00:10:21.000]  丹爾里
[00:10:21.000 --> 00:10:22.000]  哈拿尼亞
[00:10:22.000 --> 00:10:23.000]  米沙利
[00:10:23.000 --> 00:10:24.000]  阿薩尼亞
[00:10:24.000 --> 00:10:26.000]  太陰掌給他們起名
[00:10:26.000 --> 00:10:28.000]  稱丹爾里為巴提沙薩
[00:10:28.000 --> 00:10:31.000]  稱哈拿尼亞為沙德拉
[00:10:31.000 --> 00:10:33.000]  稱米沙利為米沙
[00:10:33.000 --> 00:10:36.000]  稱阿薩尼亞為阿伯尼哥
[00:10:36.000 --> 00:10:39.000]  巴比倫王將他自己食的東西
[00:10:39.000 --> 00:10:40.000]  王哦
[00:10:40.000 --> 00:10:41.000]  他自己所食的東西
[00:10:41.000 --> 00:10:44.000]  即是皇帝食最好的美洲佳餚
[00:10:44.000 --> 00:10:47.000]  給這班挑選中的精英
[00:10:47.000 --> 00:10:48.000]  中的精英來食
[00:10:48.000 --> 00:10:50.000]  養他們三年
[00:10:50.000 --> 00:10:52.000]  在這個轉化期裏面
[00:10:52.000 --> 00:10:54.000]  他們可能三年之後
[00:10:54.000 --> 00:10:57.000]  他們就會成為御前的一些官員
[00:10:57.000 --> 00:11:00.000]  能夠服侍這個王
[00:11:00.000 --> 00:11:03.000]  還幫他們改了巴比倫的名字
[00:11:03.000 --> 00:11:04.000]  令到他們
[00:11:04.000 --> 00:11:07.000]  沒有人再叫他們本土的名字
[00:11:07.000 --> 00:11:08.000]  叫一個新的名字
[00:11:08.000 --> 00:11:10.000]  用一個新的身份
[00:11:10.000 --> 00:11:12.000]  在一個地方來生活
[00:11:12.000 --> 00:11:14.000]  聽起來
[00:11:14.000 --> 00:11:15.000]  好像待遇很好
[00:11:15.000 --> 00:11:17.000]  好像也挺好的
[00:11:17.000 --> 00:11:20.000]  因為很多國家去侵略的時候
[00:11:20.000 --> 00:11:23.000]  其實不會這樣做
[00:11:23.000 --> 00:11:24.000]  怎樣呢
[00:11:24.000 --> 00:11:25.000]  殺光領袖
[00:11:25.000 --> 00:11:28.000]  反而他們會養這班人回來
[00:11:28.000 --> 00:11:30.000]  反而會帶他們回來
[00:11:30.000 --> 00:11:32.000]  給他們最好的生活
[00:11:32.000 --> 00:11:33.000]  所以聽起來
[00:11:33.000 --> 00:11:35.000]  對他們來說是很吸引的
[00:11:35.000 --> 00:11:36.000]  因為可以吃可以住
[00:11:36.000 --> 00:11:41.000]  還有一個國家來保護安全
[00:11:41.000 --> 00:11:44.000]  但以理他就是這個故事的主角
[00:11:44.000 --> 00:11:46.000]  但以理書
[00:11:46.000 --> 00:11:48.000]  其實他在正典來說
[00:11:48.000 --> 00:11:51.000]  他們是被撥入為先知書
[00:11:51.000 --> 00:11:53.000]  但其實他在寫成的時候
[00:11:53.000 --> 00:11:58.000]  在猶太人中間歸類為智慧書
[00:11:58.000 --> 00:12:00.000]  聖經所說的智慧
[00:12:00.000 --> 00:12:03.000]  是指一個人的屬靈特質
[00:12:03.000 --> 00:12:05.000]  他的屬靈基礎
[00:12:05.000 --> 00:12:07.000]  他在生活中怎樣去敬畏神
[00:12:07.000 --> 00:12:11.000]  但以理他就是這個智慧書的主角
[00:12:11.000 --> 00:12:13.000]  他是一個敬畏神的人
[00:12:13.000 --> 00:12:17.000]  他是熟習摩西五經的人
[00:12:17.000 --> 00:12:19.000]  在一個不信的國度
[00:12:19.000 --> 00:12:21.000]  而且在一個很吸引的環境
[00:12:21.000 --> 00:12:24.000]  他有沒有忘記了自己的身份
[00:12:24.000 --> 00:12:25.000]  他就很警覺
[00:12:25.000 --> 00:12:29.000]  他發現一些東西是有問題的
[00:12:29.000 --> 00:12:30.000]  第八節
[00:12:30.000 --> 00:12:33.000]  但以理他立志不以王的善
[00:12:33.000 --> 00:12:36.000]  和王所飲的酒去玷污自己
[00:12:36.000 --> 00:12:39.000]  所以求太監長不玷污自己
[00:12:39.000 --> 00:12:41.000]  但以理他不以王的善
[00:12:41.000 --> 00:12:44.000]  和王飲的酒來玷污自己
[00:12:44.000 --> 00:12:45.000]  我們想
[00:12:45.000 --> 00:12:48.000]  其實他在這個生活中面對很多東西
[00:12:48.000 --> 00:12:50.000]  他穿著巴比倫的衣服
[00:12:50.000 --> 00:12:53.000]  學他的語言
[00:12:53.000 --> 00:12:57.000]  講他們的話
[00:12:57.000 --> 00:12:59.000]  他住巴比倫的房子
[00:12:59.000 --> 00:13:03.000]  可能所有的東西都是關於巴比倫的
[00:13:03.000 --> 00:13:08.000]  為什麼他偏偏選擇不吃王的善
[00:13:08.000 --> 00:13:10.000]  不吃王的東西呢
[00:13:10.000 --> 00:13:12.000]  原來這段經文
[00:13:12.000 --> 00:13:15.000]  玷污這兩個字可以給我們一些線索
[00:13:15.000 --> 00:13:20.000]  因為原來巴比倫的王所食的東西
[00:13:20.000 --> 00:13:22.000]  曾經是敬拜過神的
[00:13:22.000 --> 00:13:25.000]  他有一份是煮了一份
[00:13:25.000 --> 00:13:29.000]  有一部分是會像電酒一樣
[00:13:29.000 --> 00:13:31.000]  先給偶像
[00:13:31.000 --> 00:13:36.000]  一部分食物又會先給拜神
[00:13:36.000 --> 00:13:37.000]  才給王吃
[00:13:37.000 --> 00:13:38.000]  這是他們的習慣
[00:13:38.000 --> 00:13:42.000]  對於猶太人的食物條例是不可以的
[00:13:42.000 --> 00:13:46.000]  因為猶太人有很多的食物條例
[00:13:46.000 --> 00:13:47.000]  所以
[00:13:47.000 --> 00:13:50.000]  吃了這些拜過偶像的食物
[00:13:50.000 --> 00:13:51.000]  是不潔的
[00:13:51.000 --> 00:13:52.000]  是有罪的
[00:13:52.000 --> 00:13:56.000]  所以在多樣的生活中
[00:13:56.000 --> 00:13:59.000]  但義理去分辨到一些東西
[00:13:59.000 --> 00:14:02.000]  原來跟他們的信仰有抵觸
[00:14:02.000 --> 00:14:05.000]  但義理是一個敬畏神的人
[00:14:05.000 --> 00:14:08.000]  即使他去了一個文化不同的地方
[00:14:08.000 --> 00:14:12.000]  他也沒有忘記自己在神裡面的身份
[00:14:12.000 --> 00:14:15.000]  他沒有忘記自己是屬於上帝的
[00:14:15.000 --> 00:14:19.000]  所以這段經文給我們提醒我們
[00:14:19.000 --> 00:14:24.000]  我們如何在一個不信的環境中忠於上帝
[00:14:24.000 --> 00:14:27.000]  其實就是我們要去警覺
[00:14:27.000 --> 00:14:30.000]  警覺我們要清楚自己在做什麼
[00:14:30.000 --> 00:14:34.000]  去分辨到我們生活裡面有什麼事
[00:14:34.000 --> 00:14:36.000]  是跟信仰有抵觸
[00:14:36.000 --> 00:14:38.000]  其實有沒有想過
[00:14:38.000 --> 00:14:41.000]  我們不用去到另一個國家
[00:14:41.000 --> 00:14:43.000]  其實我們每一天的生活
[00:14:43.000 --> 00:14:46.000]  都是過著這種去到外邦的生活
[00:14:46.000 --> 00:14:48.000]  在這裡說
[00:14:48.000 --> 00:14:53.000]  香港十個人中間有三、四個人信耶穌
[00:14:53.000 --> 00:14:56.000]  大部分的人是不信耶穌的
[00:14:56.000 --> 00:14:58.000]  我們信了耶穌
[00:14:58.000 --> 00:15:01.000]  其實我們成為了神國的公民
[00:15:01.000 --> 00:15:04.000]  這個國道公民所學的東西
[00:15:04.000 --> 00:15:08.000]  是門徒群體的一個生活方式
[00:15:08.000 --> 00:15:12.000]  我們主日的時候在禮堂
[00:15:12.000 --> 00:15:15.000]  我們在教會裡面做敬拜
[00:15:15.000 --> 00:15:17.000]  我們會彼此相愛
[00:15:17.000 --> 00:15:21.000]  我們會比較很多信仰的原則
[00:15:21.000 --> 00:15:23.000]  我們會比較
[00:15:23.000 --> 00:15:26.000]  要因著神國公民的身份
[00:15:26.000 --> 00:15:29.000]  我們學習遵守耶穌基督的教導
[00:15:29.000 --> 00:15:32.000]  學習如何去做一個神國公民
[00:15:32.000 --> 00:15:34.000]  但是在這個國道裡面
[00:15:34.000 --> 00:15:36.000]  其實我們再想想
[00:15:36.000 --> 00:15:38.000]  我們更加會被教
[00:15:38.000 --> 00:15:43.000]  知道地上所有的東西是會廢去的
[00:15:43.000 --> 00:15:46.000]  所有最有權力最有影響力的東西
[00:15:46.000 --> 00:15:48.000]  都會被廢去
[00:15:48.000 --> 00:15:51.000]  唯有上帝才是釋在今在永在的上帝
[00:15:51.000 --> 00:15:55.000]  我們效忠的其實應該是這個上帝
[00:15:55.000 --> 00:15:58.000]  然後我們離開了教會的群體
[00:15:58.000 --> 00:16:00.000]  回到這個世界
[00:16:00.000 --> 00:16:03.000]  其實我們帶著神國公民的身份
[00:16:03.000 --> 00:16:07.000]  帶著一份信念回到世界裡面去生活
[00:16:07.000 --> 00:16:10.000]  我們會去到不信的人中間
[00:16:10.000 --> 00:16:13.000]  可能我們跟基督徒一起
[00:16:13.000 --> 00:16:16.000]  我們的感覺會警覺一點
[00:16:16.000 --> 00:16:20.000]  但是如果在一個完全沒有信仰的環境裡面
[00:16:20.000 --> 00:16:23.000]  我們可能會很容易忘記了我們的身份
[00:16:23.000 --> 00:16:25.000]  忘記了自己的信念
[00:16:25.000 --> 00:16:28.000]  有時甚至完全不知道自己在做什麼
[00:16:28.000 --> 00:16:31.000]  我未做傳遞人之前
[00:16:31.000 --> 00:16:33.000]  我做過各行各業
[00:16:33.000 --> 00:16:35.000]  什麼都做過
[00:16:35.000 --> 00:16:37.000]  曾經有一段短的時間
[00:16:37.000 --> 00:16:39.000]  好像一年左右的時間
[00:16:39.000 --> 00:16:42.000]  我去到一間電子零件的公司去工作
[00:16:42.000 --> 00:16:45.000]  老闆自稱是基督徒
[00:16:45.000 --> 00:16:47.000]  自稱是基督徒你明白我說什麼
[00:16:47.000 --> 00:16:50.000]  有一天老闆叫我進去他的房間
[00:16:50.000 --> 00:16:52.000]  什麼事呢
[00:16:52.000 --> 00:16:56.000]  那時候只是一個很普通的打雜文員
[00:16:56.000 --> 00:16:59.000]  老闆要做什麼就做什麼
[00:16:59.000 --> 00:17:03.000]  他給了我一個文件夾
[00:17:03.000 --> 00:17:05.000]  裡面有一個很大的單
[00:17:05.000 --> 00:17:10.000]  他跟我說這個文件夾裡面的單
[00:17:10.000 --> 00:17:16.000]  是他另一個夥伴的單
[00:17:16.000 --> 00:17:18.000]  是欠他的單
[00:17:18.000 --> 00:17:19.000]  大家明白了
[00:17:19.000 --> 00:17:25.000]  有時工作要預先支付的東西
[00:17:25.000 --> 00:17:29.000]  他的夥伴有一疊這樣的單
[00:17:29.000 --> 00:17:32.000]  公司仍然欠他還沒付款的
[00:17:32.000 --> 00:17:36.000]  然後他的夥伴就說不跟他合作
[00:17:36.000 --> 00:17:38.000]  跟他拆夥
[00:17:38.000 --> 00:17:40.000]  這疊單我自然要還給他
[00:17:40.000 --> 00:17:42.000]  要給他錢
[00:17:42.000 --> 00:17:44.000]  老闆叫我做什麼呢
[00:17:44.000 --> 00:17:46.000]  他說計算一下這條數有多少
[00:17:46.000 --> 00:17:48.000]  計算計算計算計算
[00:17:48.000 --> 00:17:51.000]  有幾萬塊要付款
[00:17:51.000 --> 00:17:55.000]  聽說要幾萬塊停一停
[00:17:55.000 --> 00:17:57.000]  然後他叫我做一件事
[00:17:57.000 --> 00:18:00.000]  叫我在裡面挑選一些單
[00:18:00.000 --> 00:18:02.000]  是四位數字那些
[00:18:02.000 --> 00:18:04.000]  燒毀它
[00:18:04.000 --> 00:18:07.000]  然後我想不是吧
[00:18:07.000 --> 00:18:11.000]  就算這些是不是信耶穌的人
[00:18:11.000 --> 00:18:13.000]  也不會這樣做吧
[00:18:13.000 --> 00:18:15.000]  但他自稱是基督徒
[00:18:15.000 --> 00:18:17.000]  自稱是信耶穌
[00:18:17.000 --> 00:18:20.000]  我想這件事是完全不能做的
[00:18:20.000 --> 00:18:22.000]  你知不知道自己在做什麼呢
[00:18:22.000 --> 00:18:25.000]  你知不知道自己在做什麼呢
[00:18:25.000 --> 00:18:28.000]  而在我初信耶穌的時候
[00:18:28.000 --> 00:18:30.000]  那時候是年輕的
[00:18:30.000 --> 00:18:33.000]  好像十九二十歲
[00:18:33.000 --> 00:18:35.000]  在教會裡面每個人都很乖
[00:18:35.000 --> 00:18:37.000]  我就會很乖
[00:18:37.000 --> 00:18:39.000]  然後很正常
[00:18:39.000 --> 00:18:41.000]  很多年輕人或者大人
[00:18:41.000 --> 00:18:43.000]  可能都是這樣
[00:18:43.000 --> 00:18:45.000]  是變色龍
[00:18:45.000 --> 00:18:47.000]  在教會裡面就會很乖
[00:18:47.000 --> 00:18:49.000]  吃飯會祈禱
[00:18:49.000 --> 00:18:51.000]  出去之後就會變成另一個人
[00:18:51.000 --> 00:18:53.000]  那時候我有一個技能
[00:18:53.000 --> 00:18:55.000]  去到哪裡
[00:18:55.000 --> 00:18:57.000]  就會隨著環境去改變
[00:18:57.000 --> 00:18:59.000]  說到明律變色龍
[00:18:59.000 --> 00:19:01.000]  我在教會就會很勁乾
[00:19:01.000 --> 00:19:04.000]  那時候要教污穢的言語
[00:19:04.000 --> 00:19:06.000]  一句都不可以出口
[00:19:06.000 --> 00:19:09.000]  出去之後回到自己的朋友當中
[00:19:09.000 --> 00:19:11.000]  所有污穢的言語都會出口
[00:19:11.000 --> 00:19:14.000]  但那時候會感覺到很爽
[00:19:14.000 --> 00:19:17.000]  很自然很流暢
[00:19:17.000 --> 00:19:20.000]  跟我在教會裡面祈禱一樣流暢
[00:19:20.000 --> 00:19:22.000]  很奇怪
[00:19:22.000 --> 00:19:24.000]  或者之前那晚做壞事
[00:19:24.000 --> 00:19:26.000]  通完頂第二天回來又可以敬拜
[00:19:26.000 --> 00:19:28.000]  就好像當沒事發生
[00:19:28.000 --> 00:19:31.000]  又可以一句污穢的言語都不說
[00:19:31.000 --> 00:19:35.000]  有一個這樣的生活
[00:19:35.000 --> 00:19:39.000]  實在是否別人做什麼
[00:19:39.000 --> 00:19:41.000]  你就要做什麼呢
[00:19:41.000 --> 00:19:44.000]  但以你是一個智慧的人
[00:19:44.000 --> 00:19:47.000]  其實懂得隨時去分辨
[00:19:47.000 --> 00:19:50.000]  生活裡面有一些東西
[00:19:50.000 --> 00:19:52.000]  是不太ok的
[00:19:52.000 --> 00:19:55.000]  而智慧在聖經裡面說
[00:19:55.000 --> 00:19:57.000]  懂得隨時分辨
[00:19:57.000 --> 00:19:59.000]  說的是懂得隨時分辨
