
[00:00:00.000 --> 00:00:05.400]  今日的講道是延續《雅各書》的系列
[00:02:43.000 --> 00:02:46.400]  你可想而知他是一個怎樣的人
[00:02:46.400 --> 00:02:48.400]  他是教會的柱石
[00:02:48.400 --> 00:02:50.300]  他德高望重
[00:02:50.300 --> 00:02:53.200]  也是耶路撒冷教會的領袖
[00:02:53.200 --> 00:02:55.000]  如果我們熟悉聖經
[00:02:55.000 --> 00:02:59.100]  在《士徒行傳》第十五章曾經記載過
[00:02:59.100 --> 00:03:00.900]  因為外邦人信耶穌
[00:03:00.900 --> 00:03:02.200]  又喜好爭論
[00:03:02.200 --> 00:03:04.700]  他們要不要行割禮
[00:03:04.700 --> 00:03:06.900]  雅各就中了定斷
[00:03:06.900 --> 00:03:10.100]  外邦人不用跟著猶太人行割禮
[00:03:10.100 --> 00:03:12.400]  不過要守一些規矩
[00:03:12.400 --> 00:03:13.700]  你就可以看到
[00:03:13.700 --> 00:03:16.700]  雅各是有一個很重的份量
[00:03:16.700 --> 00:03:19.400]  他寫這個雅各書的時候
[00:03:19.400 --> 00:03:22.400]  就是當時散居在羅馬帝國
[00:03:22.400 --> 00:03:26.100]  很大地方的猶太基督徒
[00:03:26.100 --> 00:03:28.900]  他們發生了很普遍性的問題
[00:03:28.900 --> 00:03:31.900]  就是剛才那種體重富人
[00:03:31.900 --> 00:03:34.500]  興旱窮人出現了
[00:03:34.500 --> 00:03:38.200]  在猶太人的民族歷史裏面
[00:03:38.200 --> 00:03:41.400]  有兩次散居的情況
[00:03:41.400 --> 00:03:43.400]  第一次是被迫的
[00:03:43.400 --> 00:03:47.200]  就在主前的六七世紀
[00:03:47.200 --> 00:03:50.600]  他們受到亞述和巴比倫的攻打
[00:03:50.600 --> 00:03:52.600]  大批人被擄走
[00:03:52.600 --> 00:03:55.400]  所以猶太人就散居在
[00:03:55.400 --> 00:03:58.800]  整個小亞細亞的地區
[00:03:58.800 --> 00:04:02.300]  去到主前的一世紀
[00:04:02.300 --> 00:04:06.800]  羅馬人就統治了整個大部分的歐洲
[00:04:06.800 --> 00:04:09.700]  相對治安比較好
[00:04:09.700 --> 00:04:11.400]  還有一個很出名的就是
[00:04:11.400 --> 00:04:13.800]  條條大路通羅馬
[00:04:13.800 --> 00:04:16.200]  道路是很發達
[00:04:16.200 --> 00:04:19.000]  交通是比較完善的
[00:04:19.000 --> 00:04:21.600]  治安也相對比較安全
[00:04:21.600 --> 00:04:27.400]  所以猶太人就第二次自願性的散居
[00:04:27.400 --> 00:04:29.800]  因為他們很喜歡做生意
[00:04:29.800 --> 00:04:32.400]  也都很擅長做生意
[00:04:32.400 --> 00:04:34.400]  既然有這麼好的條件
[00:04:34.400 --> 00:04:38.800]  他們就去到各地方做生意
[00:04:38.800 --> 00:04:42.100]  這班的猶太基督徒
[00:04:42.100 --> 00:04:44.700]  他們有些做得很好
[00:04:44.700 --> 00:04:46.900]  做生意當然有賺有虧
[00:04:46.900 --> 00:04:49.000]  有些人賺到很多錢
[00:04:49.000 --> 00:04:50.500]  是少數
[00:04:50.500 --> 00:04:53.600]  有些人就賺不到錢
[00:04:53.600 --> 00:04:54.900]  還要流落異鄉
[00:04:54.900 --> 00:04:56.300]  成為了窮人
[00:04:56.300 --> 00:04:59.100]  其實這個是佔大多數
[00:04:59.100 --> 00:05:00.900]  在整個小亞細亞的教會
[00:05:00.900 --> 00:05:03.200]  很多時候都出現這種情況
[00:05:03.200 --> 00:05:06.300]  教會是窮人的多
[00:05:06.300 --> 00:05:10.100]  保羅在《臨自然》一章二十六節都這樣說
[00:05:10.100 --> 00:05:13.500]  「你們中間有智慧的不多
[00:05:13.500 --> 00:05:15.600]  有能力的不多
[00:05:15.600 --> 00:05:18.600]  有尊貴地位的也不多」
[00:05:18.600 --> 00:05:21.900]  其實就反映到教會的組成、合成
[00:05:21.900 --> 00:05:26.500]  普遍性都是比較窮、奴隸的
[00:05:26.500 --> 00:05:29.400]  而在以色列地區
[00:05:29.400 --> 00:05:33.100]  他們有一個條例是要守的
[00:05:33.100 --> 00:05:35.300]  在《利美記》二十五章記載
[00:05:35.300 --> 00:05:38.000]  耶和華要求他們有一個「欺憐」
[00:05:38.000 --> 00:05:39.900]  就是第四十九年
[00:05:39.900 --> 00:05:43.500]  第五十年就是將七個安息年加起來四十九
[00:05:43.500 --> 00:05:45.500]  就是第五十年
[00:05:45.500 --> 00:05:46.600]  那又要怎樣呢?
[00:05:46.600 --> 00:05:51.500]  又要將所有的財產平均再分配
[00:05:51.500 --> 00:05:53.500]  我們叫「大洗牌」
[00:05:53.500 --> 00:05:55.700]  如果你是債主
[00:05:55.700 --> 00:05:59.700]  你就要全部免了對方的債
[00:05:59.700 --> 00:06:01.700]  如果你是地主
[00:06:01.700 --> 00:06:05.300]  你就要把地還給你的弟兄
[00:06:05.300 --> 00:06:08.500]  如果那個人賣身為奴的話
[00:06:08.500 --> 00:06:10.900]  你就要釋放他
[00:06:10.900 --> 00:06:13.900]  這就是「性憐」的原因
[00:06:13.900 --> 00:06:17.100]  這樣在猶太人裏面
[00:06:17.100 --> 00:06:20.100]  就不會有永遠的窮人
[00:06:20.100 --> 00:06:22.500]  如果全球都實行這件事
[00:06:22.500 --> 00:06:26.800]  我相信是很理想的事情
[00:06:26.800 --> 00:06:29.700]  散居在外邦的猶太人
[00:06:29.700 --> 00:06:35.100]  沒有遵守這種五十年財富重新分配的「性憐」條例
[00:06:35.100 --> 00:06:38.200]  結果財富就在富人的手裏
[00:06:38.200 --> 00:06:40.200]  越滾越大
[00:06:40.200 --> 00:06:45.000]  大部份人的財富就落入了小部份人的手裏
[00:06:45.000 --> 00:06:48.400]  其實現在世界各地都是很相似的
[00:06:48.400 --> 00:06:49.400]  根據統計
[00:06:49.400 --> 00:06:52.700]  百分之八十的人
[00:06:52.700 --> 00:06:57.200]  只獲得到百分之二十的財富
[00:06:57.200 --> 00:06:59.400]  而百分之二十的人
[00:06:59.400 --> 00:07:02.700]  是擁有百分之八十的財富
[00:07:02.700 --> 00:07:07.800]  社會是越來越貧富懸殊的
[00:07:07.800 --> 00:07:13.000]  而且當時的社會除了這種嚴重的貧富差距之外
[00:07:13.000 --> 00:07:19.500]  富人通常都是用一些不公義的手法獲得了財富
[00:07:19.500 --> 00:07:20.900]  給一個簡單的例子
[00:07:20.900 --> 00:07:25.300]  先知經常責備他們用不公平的法碼
[00:07:25.300 --> 00:07:28.300]  即是說他們在兌換銀錢的時候
[00:07:28.300 --> 00:07:29.500]  壓程
[00:07:29.500 --> 00:07:33.700]  又或者是故意抬高貶低那個兌換率
[00:07:33.700 --> 00:07:36.300]  他們就賺多一點
[00:07:36.300 --> 00:07:39.700]  雅各就指出當時各地的教會
[00:07:39.700 --> 00:07:42.600]  窮人和富人在問題上
[00:07:42.600 --> 00:07:47.400]  猶太的基督徒犯了三個很嚴重的大錯
[00:07:47.400 --> 00:07:49.200]  在二章一到四節
[00:07:49.200 --> 00:07:52.600]  第一個就是他們審判不公
[00:07:52.600 --> 00:07:53.900]  怎樣審判不公呢?
[00:07:53.900 --> 00:07:55.900]  有兩個新朋友來到教會
[00:07:55.900 --> 00:07:57.100]  一個穿得很漂亮
[00:07:57.100 --> 00:07:58.800]  華衣美服
[00:07:58.800 --> 00:08:01.200]  一個穿得很殘舊
[00:08:01.200 --> 00:08:02.700]  或者不太好看
[00:08:02.700 --> 00:08:05.100]  甚至乎有陣味的衣服
[00:08:05.100 --> 00:08:08.000]  他們作出了兩個判斷
[00:08:08.000 --> 00:08:10.000]  你坐在這裏
[00:08:10.000 --> 00:08:12.600]  你坐在那裏
[00:08:12.600 --> 00:08:14.000]  你坐在這裏
[00:08:14.000 --> 00:08:15.900]  這裏有空調
[00:08:15.900 --> 00:08:17.500]  這裏有暖氣
[00:08:17.500 --> 00:08:18.600]  這裏很舒服
[00:08:18.600 --> 00:08:22.000]  這裏又近港台
[00:08:22.000 --> 00:08:24.300]  那些樣貌不太好看
[00:08:24.300 --> 00:08:26.000]  比較殘舊的衣服
[00:08:26.000 --> 00:08:27.900]  你坐在那裏
[00:08:27.900 --> 00:08:31.900]  不是現在那些
[00:08:31.900 --> 00:08:35.100]  好好的放在這裏
[00:08:35.100 --> 00:08:36.700]  這類和那類
[00:08:36.700 --> 00:08:40.000]  他已經做了一個審判
[00:08:40.000 --> 00:08:42.200]  甚至乎你坐在外面
[00:08:42.200 --> 00:08:44.000]  有一陣味道
[00:08:44.000 --> 00:08:45.000]  雅各責備他們
[00:08:45.000 --> 00:08:46.800]  這叫偏心
[00:08:46.800 --> 00:08:49.500]  信心是來自上帝
[00:08:49.500 --> 00:08:52.800]  信心裏面是不可以有偏心的
[00:08:52.800 --> 00:08:55.200]  偏心是來自世界
[00:08:55.200 --> 00:08:57.300]  是來自魔鬼
[00:08:57.300 --> 00:08:58.800]  在一章二十七節
[00:08:58.800 --> 00:09:00.300]  雅各就跟信徒說
[00:09:00.300 --> 00:09:02.000]  我們要有清潔
[00:09:02.000 --> 00:09:03.800]  沒有玷污的虔誠
[00:09:03.800 --> 00:09:05.100]  而保守自己
[00:09:05.100 --> 00:09:07.000]  不要沾染世俗
[00:09:07.000 --> 00:09:08.900]  這種偏心的做法
[00:09:08.900 --> 00:09:11.900]  就是沾染了世籍的價值觀
[00:09:11.900 --> 00:09:15.600]  我們被世界的文化所影響
[00:09:15.600 --> 00:09:19.000]  我想香港也是這樣
[00:09:19.000 --> 00:09:20.900]  因為我經常去國內
[00:09:20.900 --> 00:09:24.100]  上海人有一句信口撩
[00:09:24.100 --> 00:09:26.200]  他說不怕家中火燒屋
[00:09:26.200 --> 00:09:29.200]  最怕你街上撲一撲
[00:09:29.200 --> 00:09:30.400]  為什麼呢
[00:09:30.400 --> 00:09:32.000]  他們原來習慣
[00:09:32.000 --> 00:09:33.700]  要穿好好的行當
[00:09:33.700 --> 00:09:35.800]  最漂亮的衣服
[00:09:35.800 --> 00:09:37.700]  洋服
[00:09:37.700 --> 00:09:39.000]  金戒指
[00:09:39.000 --> 00:09:39.800]  項鍊
[00:09:39.800 --> 00:09:41.600]  所有最名貴的東西
[00:09:41.600 --> 00:09:43.400]  都戴上身
[00:09:43.400 --> 00:09:44.200]  所以他說
[00:09:44.200 --> 00:09:45.600]  我左手伸一伸
[00:09:45.600 --> 00:09:49.000]  就貴過你全身
[00:09:49.000 --> 00:09:52.500]  要讓人看到他自己很富裕
[00:09:52.500 --> 00:09:54.400]  實際上是怎樣也不要緊
[00:09:54.400 --> 00:09:55.900]  但起碼我走出來
[00:09:55.900 --> 00:09:57.300]  因為有一句話
[00:09:57.300 --> 00:10:00.200]  先敬羅衣後敬人
[00:10:00.200 --> 00:10:02.800]  所以這種現象
[00:10:02.800 --> 00:10:04.800]  就出現在社會裏面
[00:10:04.800 --> 00:10:09.200]  但竟然在教會也是這樣
[00:10:09.200 --> 00:10:11.300]  或者有些教會認為
[00:10:11.300 --> 00:10:13.900]  接待富人有個好處
[00:10:13.900 --> 00:10:16.700]  因為他很快就增加教會的收入
[00:10:16.700 --> 00:10:19.700]  社會的收入奉獻就會穩定
[00:10:19.700 --> 00:10:24.200]  窮人對教會就可能沒什麼幫助
[00:10:24.200 --> 00:10:28.500]  雅各這種叫「預先審判」
[00:10:28.500 --> 00:10:31.800]  即是教會自己做了一個決定
[00:10:31.800 --> 00:10:34.900]  應該歡迎哪一種人
[00:10:34.900 --> 00:10:37.700]  不歡迎哪一種人
[00:10:37.700 --> 00:10:41.600]  這就是違背上帝愛世人的原則
[00:10:41.600 --> 00:10:44.200]  更加違背了主耶穌的教導
[00:10:44.200 --> 00:10:45.900]  祂說我來召聚人
[00:10:45.900 --> 00:10:47.800]  也召一些窮人
[00:10:47.800 --> 00:10:49.500]  無學的小民
[00:10:49.500 --> 00:10:52.000]  在十二個仕途裏面
[00:10:52.000 --> 00:10:55.900]  哪一個是很尊貴、很有錢的
[00:10:55.900 --> 00:10:58.100]  問題在於教會認定
[00:10:58.100 --> 00:11:00.700]  富人一定比窮人好
[00:11:00.700 --> 00:11:04.000]  富人一定比窮人有信心
[00:11:04.000 --> 00:11:06.000]  甚至有時會認為
[00:11:06.000 --> 00:11:08.600]  富人是上帝的祝福
[00:11:08.600 --> 00:11:11.700]  貧窮是上帝的咒詛
[00:11:11.700 --> 00:11:14.000]  有時香港也會這樣說人
[00:11:14.000 --> 00:11:16.100]  你貧窮是因為你懶惰
[00:11:16.100 --> 00:11:17.900]  你沒資源增值
[00:11:17.900 --> 00:11:20.500]  所以你就被人淘汰
[00:11:20.500 --> 00:11:24.100]  雅各更加用了一個法庭的用語
[00:11:24.100 --> 00:11:26.200]  他說如果教會這樣做
[00:11:26.200 --> 00:11:29.800]  就叫做惡意評斷人
[00:11:29.800 --> 00:11:31.200]  為什麼這樣說呢?
[00:11:31.200 --> 00:11:34.500]  如果一個法官在開庭之前
[00:11:34.500 --> 00:11:37.700]  都未曾審就已經有結論了
[00:11:37.700 --> 00:11:39.800]  這是不公義的
[00:11:39.800 --> 00:11:44.100]  同樣教會有這種預先審判的行為
[00:11:44.100 --> 00:11:45.900]  也是不公義的
[00:11:45.900 --> 00:11:47.700]  最重要是得罪上帝
[00:11:47.700 --> 00:11:50.900]  他扭曲了神對人的看法
[00:11:50.900 --> 00:11:53.900]  其實薩姆爾也犯過這個毛病
[00:11:53.900 --> 00:11:55.300]  他去大衛家
[00:11:55.300 --> 00:11:57.400]  神要他去高他為王
[00:11:57.400 --> 00:11:58.400]  但他一進屋
[00:11:58.400 --> 00:12:00.100]  見到大衛的哥哥
[00:12:00.100 --> 00:12:01.300]  以利亞
[00:12:01.300 --> 00:12:04.300]  哇!高大英俊
[00:12:04.300 --> 00:12:06.700]  一定是他
[00:12:06.700 --> 00:12:09.400]  但耶和華的答案是
[00:12:09.400 --> 00:12:12.400]  不要看他的外貌和身材高大
[00:12:12.400 --> 00:12:14.100]  我不揀選他
[00:12:14.100 --> 00:12:16.700]  因為耶和華不像人看人
[00:12:16.700 --> 00:12:18.200]  人是看外貌
[00:12:18.200 --> 00:12:21.200]  耶和華是看內心的
[00:12:21.200 --> 00:12:23.500]  如果有一個有錢人
[00:12:23.500 --> 00:12:25.500]  他開車撞死人
[00:12:25.500 --> 00:12:27.300]  有錢去賄賂法官
[00:12:27.300 --> 00:12:29.800]  就獲得判無罪
[00:12:29.800 --> 00:12:32.500]  社會是不會再有公義的
[00:12:32.500 --> 00:12:35.100]  窮人也得不到保障
[00:12:35.100 --> 00:12:37.300]  我親身經歷過一個事情
[00:12:37.300 --> 00:12:38.300]  很多年前
[00:12:38.300 --> 00:12:40.100]  我和北京一位姊妹
[00:12:40.100 --> 00:12:43.100]  她帶我去北戴河玩
[00:12:43.100 --> 00:12:45.700]  她那裏有一個親戚
[00:12:45.700 --> 00:12:47.500]  有一個小朋友
[00:12:47.500 --> 00:12:49.500]  大約六、七歲
[00:12:49.500 --> 00:12:53.300]  交通意外被車撞死
[00:12:53.300 --> 00:12:55.700]  車主一下車
[00:12:55.700 --> 00:12:58.300]  五萬元
[00:12:58.300 --> 00:13:00.500]  你也知道原因
[00:13:00.500 --> 00:13:02.700]  叫她把屍體抬走
[00:13:02.700 --> 00:13:06.900]  她父母當時破口大罵
[00:13:06.900 --> 00:13:08.700]  「你以為你有錢大曬嗎?」
[00:13:08.700 --> 00:13:11.500]  「怎樣怎樣罵就罵吧」
[00:13:11.500 --> 00:13:14.300]  「撞死人不用負責嗎?」
[00:13:14.300 --> 00:13:19.700]  最後加到二十萬人民幣
[00:13:19.700 --> 00:13:21.500]  他們兩個不出聲
[00:13:21.500 --> 00:13:24.700]  自己把屍體拿走了
[00:13:24.700 --> 00:13:26.700]  這種不公平的現象
[00:13:26.700 --> 00:13:28.500]  這種惡意的評斷人
[00:13:28.500 --> 00:13:31.100]  不應該在教會出現
[00:13:31.100 --> 00:13:33.700]  第二個問題在二章五到七節
[00:13:33.700 --> 00:13:35.700]  他們錯判了窮人
[00:13:35.700 --> 00:13:40.100]  教會第二個情況就是
[00:13:40.100 --> 00:13:42.700]  違反了上帝揀選了的原則
[00:13:42.700 --> 00:13:45.300]  如果你只是揀婦人
[00:13:45.300 --> 00:13:48.700]  上帝是揀選世上貧窮的人
[00:13:48.700 --> 00:13:49.900]  第一方面
[00:13:49.900 --> 00:13:51.900]  世上貧窮的人
[00:13:51.900 --> 00:13:53.700]  他一無所有
[00:13:53.700 --> 00:13:55.100]  神很喜歡他們
[00:13:55.100 --> 00:13:56.300]  他揀選他們
[00:13:56.300 --> 00:13:58.500]  都是無名小卒
[00:13:58.500 --> 00:13:59.700]  他們甚麼都沒有的時候
[00:13:59.700 --> 00:14:02.300]  他就很容易跟隨上帝
[00:14:02.300 --> 00:14:06.300]  因為他就在信心上富足起來
[00:14:06.300 --> 00:14:08.500]  但現在教會就去羞辱那些
[00:14:08.500 --> 00:14:11.100]  很富足的窮人
[00:14:11.100 --> 00:14:14.700]  就去奉承那些很貧窮的婦人
[00:14:14.700 --> 00:14:16.900]  因為他們不肯信耶穌
[00:14:16.900 --> 00:14:20.300]  完全錯判
[00:14:20.300 --> 00:14:22.700]  其實不是完全針對有錢人
[00:14:22.700 --> 00:14:28.100]  只是有錢人信主的確相對比較難
[00:14:28.100 --> 00:14:29.300]  主耶穌說
[00:14:29.300 --> 00:14:31.900]  「比駱駝穿過針眼還難」
[00:14:31.900 --> 00:14:35.300]  這不是上帝偏心窮人
[00:14:35.300 --> 00:14:37.300]  而是當你一無所缺
[00:14:37.300 --> 00:14:39.100]  甚麼都有的時候
[00:14:39.100 --> 00:14:42.300]  你很難明白自己真正的需要
[00:14:42.300 --> 00:14:46.500]  也不會很容易去信靠上帝
[00:14:46.500 --> 00:14:48.500]  《路加六章》二十四節說
[00:14:48.500 --> 00:14:50.500]  「你們富足的人有禍了」
[00:14:50.500 --> 00:14:54.500]  「因為你們已經受過安慰」
[00:14:54.500 --> 00:14:57.900]  有錢人會靠自己的錢財得到安全感
[00:14:57.900 --> 00:15:02.500]  就不會去找真正的安全感
[00:15:02.500 --> 00:15:06.100]  一個很有錢的官
[00:15:06.100 --> 00:15:07.700]  一個青年的才俊
[00:15:07.700 --> 00:15:09.100]  他道德高尚
[00:15:09.100 --> 00:15:10.500]  守齊律法
[00:15:10.500 --> 00:15:11.500]  去找主耶穌
[00:15:11.500 --> 00:15:14.100]  「我怎樣可以得到永生?」
[00:15:14.100 --> 00:15:14.700]  主耶穌說
[00:15:14.700 --> 00:15:17.700]  「你變賣所有周濟窮人」
[00:15:17.700 --> 00:15:20.100]  「然後來跟隨我」
[00:15:20.100 --> 00:15:24.300]  結果他悠悠愁愁就走了
[00:15:24.300 --> 00:15:27.700]  窮人要捨棄的相對是少的
[00:15:27.700 --> 00:15:32.100]  所以跟隨主也比較容易
[00:15:32.100 --> 00:15:36.300]  其實在奉獻的情況上也是這樣的
[00:15:36.300 --> 00:15:38.300]  我們窮的時候
[00:15:38.300 --> 00:15:41.500]  去奉獻不是很艱難
[00:15:41.500 --> 00:15:43.900]  我自己有一個經歷
[00:15:43.900 --> 00:15:46.100]  就是三十年前
[00:15:46.100 --> 00:15:48.300]  我在羅馬讀書
[00:15:48.300 --> 00:15:49.500]  當時是窮學生
[00:15:49.500 --> 00:15:50.500]  沒什麼錢
[00:15:50.500 --> 00:15:55.300]  有一次周末的禮拜日
[00:15:55.300 --> 00:15:57.500]  我們是四點鐘崇拜
[00:15:57.500 --> 00:16:00.500]  要就餐館的弟兄姊妹下場
[00:16:00.500 --> 00:16:02.500]  四點到六點崇拜
[00:16:02.500 --> 00:16:05.500]  我身上只有二千里拉
[00:16:05.500 --> 00:16:08.500]  大概是十二元港幣左右
[00:16:08.500 --> 00:16:11.300]  但已經夠我那晚一塊披薩
[00:16:11.300 --> 00:16:14.100]  一個cappuccino
[00:16:14.100 --> 00:16:15.500]  我打算崇拜完
[00:16:15.500 --> 00:16:17.900]  我又可以去吃我的晚餐
[00:16:17.900 --> 00:16:20.700]  但身上只有一張二千里拉
[00:16:20.700 --> 00:16:22.700]  我沒有錢了
[00:16:22.700 --> 00:16:24.900]  如果我奉獻了下去
[00:16:24.900 --> 00:16:27.100]  因為我們當時是存一個銀碟的
[00:16:27.100 --> 00:16:28.700]  不是奉獻袋
[00:16:28.700 --> 00:16:29.500]  如果是奉獻袋
[00:16:29.500 --> 00:16:31.100]  我也是隨便拿一張照片回來
[00:16:31.100 --> 00:16:32.700]  也可能可以騙到
[00:16:32.700 --> 00:16:36.500]  但是銀碟我又不可以不擺
[00:16:36.500 --> 00:16:38.500]  經過很大的掙扎
[00:16:38.500 --> 00:16:39.900]  我真的擺了下去
[00:16:39.900 --> 00:16:43.300]  將我全所有奉獻
[00:16:43.300 --> 00:16:45.100]  很奇妙的事發生了
[00:16:45.100 --> 00:16:49.900]  我想那晚應該是禁食祈禱
[00:16:49.900 --> 00:16:53.100]  誰知道那天是有位姊妹生日
[00:16:53.100 --> 00:16:54.900]  她是開餐館的
[00:16:54.900 --> 00:16:56.500]  台灣人來的
[00:16:56.500 --> 00:16:58.500]  她崇拜完之後
[00:16:58.500 --> 00:17:01.900]  開車載我們幾個學生去她的餐館
[00:17:01.900 --> 00:17:05.900]  我那晚吃了很豐富的中國菜
[00:17:05.900 --> 00:17:09.500]  這件事就教導我的信心
[00:17:09.500 --> 00:17:12.500]  當時是相對容易去做
[00:17:12.500 --> 00:17:16.700]  現在小妹也薄有家財
[00:17:16.700 --> 00:17:19.100]  你要我全所有奉獻
[00:17:19.100 --> 00:17:22.900]  是真的很難很難很難
[00:17:22.900 --> 00:17:23.900]  第二件事
[00:17:23.900 --> 00:17:26.900]  教會就是錯誤地揀選了婦人
[00:17:26.900 --> 00:17:29.500]  因為教會就會有保障
[00:17:29.500 --> 00:17:33.500]  純粹是一個物質的角度去出發
[00:17:33.500 --> 00:17:35.700]  就沒有從一個信心的角度
[00:17:35.700 --> 00:17:38.100]  和一個屬靈的原則去看
[00:17:38.100 --> 00:17:41.100]  其實窮人才是真正的富足
[00:17:41.100 --> 00:17:43.700]  一方面就在信心上富足
[00:17:43.700 --> 00:17:46.100]  他願意信耶穌跟隨著
[00:17:46.100 --> 00:17:50.300]  另一方面從一個承繼者的身份的富足
[00:17:50.300 --> 00:17:51.500]  不要忘記
[00:17:51.500 --> 00:17:55.100]  因為神的兒女將來要承受萬有
[00:17:55.100 --> 00:17:57.500]  承受神的國度
[00:17:57.500 --> 00:18:03.700]  信主的窮人在基督裡面是很富有的
[00:18:03.700 --> 00:18:05.700]  這些富有是永恆的
[00:18:05.700 --> 00:18:08.700]  將來是一個真正的富翁
[00:18:08.700 --> 00:18:10.700]  是持久而永恆的
[00:18:10.700 --> 00:18:13.500]  但是一個不信主的婦人
[00:18:13.500 --> 00:18:16.100]  她死後馬上變窮人
[00:18:16.100 --> 00:18:17.700]  有人問富翁
[00:18:17.700 --> 00:18:22.100]  你死後留下多少財產?
[00:18:22.100 --> 00:18:24.900]  富翁說
[00:18:24.900 --> 00:18:26.900]  全部財產
[00:18:26.900 --> 00:18:31.700]  傳道書都是這樣說的
[00:18:31.700 --> 00:18:34.300]  有一件事令人憂傷的禍患
[00:18:34.300 --> 00:18:37.500]  財主積存財富反害自己
[00:18:37.500 --> 00:18:38.700]  遭遇不幸
[00:18:38.700 --> 00:18:40.100]  財產盡失
[00:18:40.100 --> 00:18:42.900]  我們真是怎麼來就怎麼走
[00:18:42.900 --> 00:18:44.500]  什麼都帶不到
[00:18:44.500 --> 00:18:45.700]  但相反
[00:18:45.700 --> 00:18:52.300]  窮人死後馬上就承繼世上所有的財富
[00:18:52.300 --> 00:18:55.700]  誰是真正的有錢人呢?
[00:18:55.700 --> 00:18:57.700]  富人另一個問題
[00:18:57.700 --> 00:18:59.700]  就是想積聚更多
[00:18:59.700 --> 00:19:02.300]  而不願意去分享
[00:19:02.300 --> 00:19:04.700]  《老家福音》十二章也說這段經文
