
[00:00:00.000 --> 00:00:03.200]  今天的講題就叫做「太沙塵」
[00:02:28.500 --> 00:02:32.500]  主要有四個很重要的所謂的key word
[00:02:32.500 --> 00:02:33.900]  就是那些重要的字
[00:02:33.900 --> 00:02:36.700]  第一個字就是「洗」
[00:02:36.700 --> 00:02:38.200]  洗東西的「洗」
[00:02:38.200 --> 00:02:40.200]  第二個字就是「腳」
[00:02:40.200 --> 00:02:42.000]  你的腳,一隻腳的腳
[00:02:42.000 --> 00:02:44.700]  第三個字就是「乾淨」
[00:02:44.700 --> 00:02:47.800]  第四個字就是「有份」
[00:02:47.800 --> 00:02:50.500]  所以你看到這個段落是非常豐富的
[00:02:50.500 --> 00:02:54.400]  有層次,甚至有很深度的意思
[00:02:54.400 --> 00:02:57.100]  到底為什麼耶穌會為門徒洗腳呢?
[00:02:57.100 --> 00:03:00.400]  這個問題就引來很多的揣測
[00:03:00.400 --> 00:03:03.000]  因為在整個的四卷福音書裡面
[00:03:03.000 --> 00:03:08.100]  唯獨的項福音有提到耶穌為門徒洗腳
[00:03:08.100 --> 00:03:11.200]  而其餘的福音書都沒有交代到
[00:03:11.200 --> 00:03:14.500]  反而其餘的福音書有交代到聖餐
[00:03:14.500 --> 00:03:18.000]  就沒有交代到洗腳這件事
[00:03:18.000 --> 00:03:20.900]  其實基督教所謂的基督教的一間教會
[00:03:20.900 --> 00:03:22.200]  叫做「真耶穌教會」
[00:03:22.200 --> 00:03:23.600]  誰聽過這間教會的名字?
[00:03:23.600 --> 00:03:24.700]  有沒有舉過手?
[00:03:24.700 --> 00:03:25.900]  有些人聽過
[00:03:25.900 --> 00:03:27.700]  還有一些叫做「真真耶穌教會」的
[00:03:27.700 --> 00:03:28.600]  我也知道
[00:03:28.600 --> 00:03:31.000]  不知道有沒有再「真真真」過去呢
[00:03:31.000 --> 00:03:32.900]  真的太多了,我真的不知道
[00:03:32.900 --> 00:03:34.500]  但是「真耶穌教會」
[00:03:34.500 --> 00:03:37.200]  你要知道在香港至少有兩間分堂
[00:03:37.200 --> 00:03:38.000]  我知道
[00:03:38.000 --> 00:03:39.800]  一間就是在鴨梨州
[00:03:39.800 --> 00:03:41.300]  在吵的左邊
[00:03:41.300 --> 00:03:43.500]  右邊的就是來自北角
[00:03:43.500 --> 00:03:45.000]  那這間教會
[00:03:45.000 --> 00:03:47.100]  它雖然說自己是基督教
[00:03:47.100 --> 00:03:48.900]  但是其實基督教的主流教會
[00:03:48.900 --> 00:03:50.500]  都定它為異端的
[00:03:50.500 --> 00:03:51.100]  為什麼呢?
[00:03:51.100 --> 00:03:54.600]  就因為它其中宣揚的一個禮儀
[00:03:54.600 --> 00:03:57.300]  就叫做「洗腳禮」
[00:03:57.300 --> 00:03:58.600]  洗腳禮沒有什麼特別的
[00:03:58.600 --> 00:03:59.100]  坦白說
[00:03:59.100 --> 00:04:01.200]  因為你照著聖經而已
[00:04:01.200 --> 00:04:02.000]  但是問題就是
[00:04:02.000 --> 00:04:04.300]  他們認為沒有洗腳禮
[00:04:04.300 --> 00:04:06.600]  就跟得救無分
[00:04:06.600 --> 00:04:08.800]  這個就有問題
[00:04:08.800 --> 00:04:10.600]  而他們的論點從哪裡來呢?
[00:04:10.600 --> 00:04:13.000]  就是從約翰福音這一段聖經裡面
[00:04:13.000 --> 00:04:13.700]  因為聖經裡面
[00:04:13.700 --> 00:04:15.700]  如果剛才稍為留意到
[00:04:15.700 --> 00:04:16.800]  耶穌說得很清楚
[00:04:16.800 --> 00:04:20.600]  如果你不給我行洗腳禮的話
[00:04:20.600 --> 00:04:22.600]  你就跟得無分
[00:04:22.600 --> 00:04:24.600]  所以引發到
[00:04:24.600 --> 00:04:26.100]  有些教派
[00:04:26.100 --> 00:04:28.900]  他們就認為必須要有洗腳禮
[00:04:28.900 --> 00:04:30.100]  沒有的話
[00:04:30.100 --> 00:04:34.600]  就可能跟耶穌的救恩無分
[00:04:34.600 --> 00:04:35.600]  當然
[00:04:35.600 --> 00:04:38.100]  我們不贊成這個真耶穌教會
[00:04:38.100 --> 00:04:40.200]  真耶穌教會其實不單止香港有的
[00:04:40.200 --> 00:04:41.200]  英國也一樣有的
[00:04:41.200 --> 00:04:42.800]  大家知不知道大本營在哪裡?
[00:04:42.800 --> 00:04:44.400]  它是向北的
[00:04:44.400 --> 00:04:46.700]  它是在紐卡蘇蘇格蘭那一堆的
[00:04:46.700 --> 00:04:48.000]  很多真耶穌教會
[00:04:48.000 --> 00:04:49.000]  利斯也有的
[00:04:49.000 --> 00:04:50.200]  以前我們聚會的地方
[00:04:50.200 --> 00:04:51.000]  它叫斯瓦爾夫摩
[00:04:51.000 --> 00:04:52.200]  其實也有一個
[00:04:52.200 --> 00:04:54.700]  以前有真耶穌教會的存在
[00:04:54.700 --> 00:04:56.000]  那麼
[00:04:56.000 --> 00:04:57.200]  這一段聖經
[00:04:57.200 --> 00:04:59.700]  確是很多人都讀過
[00:04:59.700 --> 00:05:00.700]  事實上
[00:05:00.700 --> 00:05:05.100]  提到耶穌為什麼要幫門徒洗腳呢?
[00:05:05.100 --> 00:05:07.600]  其實大概有四個原因
[00:05:07.600 --> 00:05:08.300]  第一個原因
[00:05:08.300 --> 00:05:11.400]  因為當時太多沙塵了
[00:05:11.400 --> 00:05:13.000]  大家會知道在耶穌的時代
[00:05:13.000 --> 00:05:15.400]  甚至今天在以色列的一大地方
[00:05:15.400 --> 00:05:16.800]  中東的一大地方
[00:05:16.800 --> 00:05:20.200]  有不少都是屬於曠野的地方
[00:05:20.200 --> 00:05:22.800]  一片的黃色就好像這幅 PowerPoint 一樣
[00:05:22.800 --> 00:05:25.800]  其實你看不看到白色的那堆有些字?
[00:05:25.800 --> 00:05:27.000]  看不到吧?
[00:05:27.000 --> 00:05:28.600]  因為太多沙塵了
[00:05:28.600 --> 00:05:30.500]  所以看不到
[00:05:30.500 --> 00:05:32.300]  其實是寫了一堆字叫做
[00:05:32.300 --> 00:05:33.500]  「太沙塵」
[00:05:33.500 --> 00:05:35.200]  如果你留意的話,你會看到的
[00:05:35.200 --> 00:05:36.800]  不知道是整 PowerPoint 的弟兄
[00:05:36.800 --> 00:05:38.500]  他們知道這個題目
[00:05:38.500 --> 00:05:40.500]  特地做了一個效果出來
[00:05:40.500 --> 00:05:42.900]  有些沙塵的效果出來
[00:05:42.900 --> 00:05:47.900]  事實上當地的地方的確有不少地方
[00:05:47.900 --> 00:05:51.200]  都是黃色的一帶很多沙塵
[00:05:51.200 --> 00:05:52.600]  我每一次去以色列的時候
[00:05:52.600 --> 00:05:54.100]  都一定會帶一樣東西
[00:05:54.100 --> 00:05:56.900]  就是一條頸巾
[00:05:56.900 --> 00:05:57.900]  可能你會覺得
[00:05:57.900 --> 00:06:00.400]  不是吧?以色列有多寒冷啊?
[00:06:00.400 --> 00:06:02.900]  早上和晚上最多十多度
[00:06:02.900 --> 00:06:04.200]  十多度左右
[00:06:04.200 --> 00:06:05.600]  最多是十度左右
[00:06:05.600 --> 00:06:07.200]  都不用帶頸巾
[00:06:07.200 --> 00:06:08.500]  他們有所不知
[00:06:08.500 --> 00:06:12.700]  這條頸巾的目的並不是要擋住寶鑾
[00:06:12.700 --> 00:06:14.900]  其實是要擋沙
[00:06:14.900 --> 00:06:16.700]  因為我們去得多的人就會知道
[00:06:16.700 --> 00:06:19.100]  因為風稍微一刮上來
[00:06:19.100 --> 00:06:21.800]  那些土、泥土
[00:06:21.800 --> 00:06:23.600]  那些沙就隨著
[00:06:23.600 --> 00:06:25.900]  那些風就一直飛來飛去
[00:06:25.900 --> 00:06:28.700]  那些人用手擋
[00:06:28.700 --> 00:06:30.500]  其實你都會吃那些沙
[00:06:30.500 --> 00:06:31.600]  你都會吃沙
[00:06:31.600 --> 00:06:32.800]  所以我們就用頸巾
[00:06:32.800 --> 00:06:34.900]  一樣一擋就擋住了
[00:06:34.900 --> 00:06:36.200]  那些人就說我聰明
[00:06:36.200 --> 00:06:37.500]  沒錯,真的挺聰明的
[00:06:37.500 --> 00:06:38.400]  因為我們去過
[00:06:38.400 --> 00:06:39.200]  我們就知道
[00:06:39.200 --> 00:06:42.200]  原來那條頸巾有這樣的用途
[00:06:42.200 --> 00:06:43.300]  那當然了
[00:06:43.300 --> 00:06:45.100]  你要知道在古代的時候
[00:06:45.100 --> 00:06:48.200]  不單止是那些泥土
[00:06:48.200 --> 00:06:50.200]  你會見到當時那些沙
[00:06:50.200 --> 00:06:52.700]  都是塵土飛揚、大風
[00:06:52.700 --> 00:06:53.900]  甚至那些馬路
[00:06:53.900 --> 00:06:55.900]  都不是今天的那些立青路
[00:06:55.900 --> 00:06:58.000]  都是很多沙、很多石
[00:06:58.000 --> 00:06:59.800]  那些人以前沒有球鞋的
[00:06:59.800 --> 00:07:00.400]  對不對?
[00:07:00.400 --> 00:07:02.900]  今時今日你是說那些什麼Adidas
[00:07:02.900 --> 00:07:04.200]  Likey
[00:07:04.200 --> 00:07:05.300]  穿那些什麼鞋
[00:07:05.300 --> 00:07:07.100]  總之有那麼多名牌的球鞋
[00:07:07.100 --> 00:07:08.500]  我們都會穿著
[00:07:08.500 --> 00:07:10.200]  以前那些人穿什麼的?
[00:07:10.200 --> 00:07:13.500]  以前那些人是穿人字拖的物體
[00:07:13.500 --> 00:07:14.500]  不知道是不是因為那時候
[00:07:14.500 --> 00:07:15.300]  那些人是這樣穿著
[00:07:15.300 --> 00:07:18.000]  所以人字拖就這樣應運而生
[00:07:18.000 --> 00:07:19.300]  但是你會發現
[00:07:19.300 --> 00:07:21.900]  有錢一點點就可以穿這些鞋
[00:07:21.900 --> 00:07:23.200]  但是如果穿這樣的鞋
[00:07:23.200 --> 00:07:25.700]  你的腳會不會有很多沙塵?
[00:07:25.700 --> 00:07:27.200]  都一樣會有啦,對不對?
[00:07:27.200 --> 00:07:29.700]  那麼多沙、那麼多石
[00:07:29.700 --> 00:07:30.600]  那麼多灰
[00:07:30.600 --> 00:07:31.500]  一定會
[00:07:31.500 --> 00:07:33.600]  你的腳都會有很多污糟邋遢
[00:07:33.600 --> 00:07:35.100]  不單止是這樣
[00:07:35.100 --> 00:07:37.000]  甚至有些人沒錢那些
[00:07:37.000 --> 00:07:39.000]  哪買得起那對人字拖?
[00:07:39.000 --> 00:07:41.600]  於是就斜腳不斷走
[00:07:41.600 --> 00:07:43.200]  斜腳不斷走的話
[00:07:43.200 --> 00:07:44.400]  你可以想而知
[00:07:44.400 --> 00:07:47.700]  又怎麼會你的腳不污糟呢?
[00:07:47.700 --> 00:07:49.200]  在古代近東的時候
[00:07:49.200 --> 00:07:51.000]  很多的國家、很多的文化
[00:07:51.000 --> 00:07:53.500]  當你進入一個大宅的時候
[00:07:53.500 --> 00:07:55.100]  那些大宅的僕人
[00:07:55.100 --> 00:07:59.300]  就會為那些客人來洗腳
[00:07:59.300 --> 00:08:02.400]  洗腳的目的就是因為你的腳污糟嘛
[00:08:02.400 --> 00:08:05.700]  於是幫你來洗乾淨它
[00:08:05.700 --> 00:08:09.300]  代表了一個尊重、友好的表達之餘
[00:08:09.300 --> 00:08:12.300]  更加是一種歡迎他、接待他
[00:08:12.300 --> 00:08:15.400]  一個很高的表達來的
[00:08:15.400 --> 00:08:17.500]  在埃及、巴比倫
[00:08:17.500 --> 00:08:19.300]  甚至其他近東的地方
[00:08:19.300 --> 00:08:21.100]  都有這樣的習慣
[00:08:21.100 --> 00:08:24.600]  而且他們是找一些比較低的奴隸
[00:08:24.600 --> 00:08:27.700]  來做洗腳的功夫
[00:08:27.700 --> 00:08:29.900]  當然啦,如果你有些宴會
[00:08:29.900 --> 00:08:33.200]  都一樣有這個洗腳的禮節在裡面
[00:08:33.200 --> 00:08:36.000]  就讓那些嘉賓進去這個房屋
[00:08:36.000 --> 00:08:37.800]  或者是用餐的時候
[00:08:37.800 --> 00:08:38.800]  會覺得舒服一點
[00:08:38.800 --> 00:08:40.400]  因為你的腳乾淨了
[00:08:40.400 --> 00:08:43.400]  不需要有泥沙夾住你的腳趾中間
[00:08:43.400 --> 00:08:46.800]  感覺是非常難受的
[00:08:46.800 --> 00:08:49.200]  聖經記載過耶穌和那些門徒
[00:08:49.200 --> 00:08:51.200]  去過很多不同的地方
[00:08:51.200 --> 00:08:53.300]  耶穌都走遍了很多地方
[00:08:53.300 --> 00:08:55.300]  所以祂無論有沒有穿鞋都好
[00:08:55.300 --> 00:08:58.800]  祂的腳和門徒應該都挺污糟的
[00:08:58.800 --> 00:09:00.900]  進入一個地方飲宴的時候
[00:09:00.900 --> 00:09:03.300]  既然洗腳是一個實際的方式
[00:09:03.300 --> 00:09:05.900]  能夠可以清洗那些污糟的話
[00:09:05.900 --> 00:09:08.300]  這個是絕好的表達
[00:09:08.300 --> 00:09:10.300]  一個待客之道
[00:09:10.300 --> 00:09:13.100]  又或者是一個禮貌的
[00:09:13.100 --> 00:09:16.300]  禮節的表達模式
[00:09:16.300 --> 00:09:20.300]  所以就會找那些外族的奴隸來做
[00:09:20.300 --> 00:09:22.100]  猶太人的奴隸都不會做這些事
[00:09:22.100 --> 00:09:24.500]  一定要找一些外族的奴隸來做
[00:09:24.500 --> 00:09:27.300]  如果你看除了《約翰福音》第十三章之外
[00:09:27.300 --> 00:09:29.300]  在聖經裡面最出名的一段
[00:09:29.300 --> 00:09:33.000]  就是《創世紀十八章》
[00:09:33.000 --> 00:09:34.300]  在《創世紀十八章》裡面
[00:09:34.300 --> 00:09:35.300]  如果你有印象的話
[00:09:35.300 --> 00:09:36.300]  你就會記得
[00:09:36.300 --> 00:09:40.900]  亞伯拉罕曾經接待過三位的使者
[00:09:40.900 --> 00:09:42.100]  裡面有提到
[00:09:42.100 --> 00:09:44.500]  他說現在拿水來洗你們的腳
[00:09:44.500 --> 00:09:45.800]  換句話說
[00:09:45.800 --> 00:09:48.000]  原來洗腳在舊約翰裡面
[00:09:48.000 --> 00:09:51.000]  已經有這個傳統
[00:09:51.000 --> 00:09:52.800]  還有不同經文的時間緣故
[00:09:52.800 --> 00:09:54.000]  你就不會再讀了
[00:09:54.000 --> 00:09:55.200]  換句話說
[00:09:55.200 --> 00:09:57.600]  其實洗腳的這個習慣
[00:09:57.600 --> 00:10:00.000]  在近東來說在耶穌的時代
[00:10:00.000 --> 00:10:01.800]  一樣是這麼流行的
[00:10:01.800 --> 00:10:02.700]  沒錯
[00:10:02.700 --> 00:10:04.300]  太多沙塵了
[00:10:04.300 --> 00:10:06.300]  所以進入一個地方的時候
[00:10:06.300 --> 00:10:07.700]  需要為人洗腳
[00:10:07.700 --> 00:10:10.600]  這個是當時接待的模式
[00:10:10.600 --> 00:10:11.700]  我不知道大家
[00:10:11.700 --> 00:10:14.700]  如果你用回今時今日的現代的角度來講
[00:10:14.700 --> 00:10:18.400]  你會不會幫你的朋友進屋洗腳?
[00:10:18.400 --> 00:10:20.000]  應該都不會吧
[00:10:20.000 --> 00:10:21.400]  我們都不會這麼輕做
[00:10:21.400 --> 00:10:23.800]  但是我們會用另一些模式去接待人的
[00:10:23.800 --> 00:10:25.200]  是不是?
[00:10:25.200 --> 00:10:27.300]  當然不是說吃飯
[00:10:27.300 --> 00:10:30.600]  有時候你怎麼接待一幫人
[00:10:30.600 --> 00:10:32.100]  例如舉個例子
[00:10:32.100 --> 00:10:33.300]  大家都知道BNO Visa
[00:10:33.300 --> 00:10:35.300]  是這幾年才出現的
[00:10:35.300 --> 00:10:36.900]  但是英國的教會
[00:10:36.900 --> 00:10:38.700]  其實當BNO Visa出現的時候
[00:10:38.700 --> 00:10:40.900]  他們已經組織了一個聯盟
[00:10:40.900 --> 00:10:42.700]  這個聯盟我忘記叫什麼名字了
[00:10:42.700 --> 00:10:44.000]  但是據我所知
[00:10:44.000 --> 00:10:47.500]  至少當時有六百間英國的教會
[00:10:47.500 --> 00:10:49.000]  他們組織在一起
[00:10:49.000 --> 00:10:52.600]  希望幫助香港人融入到英國
[00:10:52.600 --> 00:10:53.700]  歡迎他們
[00:10:53.700 --> 00:10:55.000]  很歡迎他們的
[00:10:55.000 --> 00:10:56.500]  提供一些幫助
[00:10:56.500 --> 00:10:59.300]  前幾輪我預約了一位牧師
[00:10:59.300 --> 00:11:00.800]  其實他想找我聊天
[00:11:00.800 --> 00:11:02.300]  聊了一些事情
[00:11:02.300 --> 00:11:03.400]  大家聊天的時候
[00:11:03.400 --> 00:11:05.700]  其實這間教會都挺接待香港人的
[00:11:05.700 --> 00:11:07.500]  它叫做聖巴拿巴教會
[00:11:07.500 --> 00:11:09.500]  聖巴拿巴教會應該如無意外
[00:11:09.500 --> 00:11:10.800]  在十六區左右
[00:11:10.800 --> 00:11:11.400]  應該不是十七
[00:11:11.400 --> 00:11:12.800]  應該是十六左右
[00:11:12.800 --> 00:11:15.700]  我們和這位牧師聊了很久
[00:11:15.700 --> 00:11:16.600]  他告訴我們
[00:11:16.600 --> 00:11:17.900]  他這間教會
[00:11:17.900 --> 00:11:19.700]  都有一班香港人
[00:11:19.700 --> 00:11:22.300]  為數起碼十幾二十個家庭
[00:11:22.300 --> 00:11:24.500]  十幾二十個家庭
[00:11:24.500 --> 00:11:26.500]  即是有多少人
[00:11:26.500 --> 00:11:28.500]  起碼都四十人
[00:11:28.500 --> 00:11:29.300]  起碼四十人
[00:11:29.300 --> 00:11:31.400]  一家就拖著兩三十人
[00:11:31.400 --> 00:11:33.500]  其實四十人的數量挺多的
[00:11:33.500 --> 00:11:34.300]  坦白說
[00:11:34.300 --> 00:11:36.600]  不是一個小的數目
[00:11:36.600 --> 00:11:37.800]  他們曾經想過
[00:11:37.800 --> 00:11:41.300]  直接為香港人提供一個翻譯
[00:11:41.300 --> 00:11:42.100]  提供翻譯
[00:11:42.100 --> 00:11:44.800]  不過最近好像都沒有翻譯了
[00:11:44.800 --> 00:11:47.800]  其實作為香港人
[00:11:47.800 --> 00:11:51.000]  教會的教會打開門來歡迎我們
[00:11:51.000 --> 00:11:51.900]  作為香港人
[00:11:51.900 --> 00:11:53.800]  我們怎樣歡迎香港人呢
[00:11:53.800 --> 00:11:54.600]  作為社區
[00:11:54.600 --> 00:11:55.700]  作為教會
[00:11:55.700 --> 00:11:58.600]  我們怎樣歡迎他們呢
[00:11:58.600 --> 00:12:01.800]  我在網絡裏面找到一個陳先生和陳太太
[00:12:01.800 --> 00:12:03.000]  他們來自香港
[00:12:03.000 --> 00:12:05.200]  他們移居英國的伯明翰之後
[00:12:05.200 --> 00:12:06.900]  就面對著巨大的適應
[00:12:06.900 --> 00:12:08.400]  年紀又大了
[00:12:08.400 --> 00:12:10.400]  英文又不是很厲害
[00:12:10.400 --> 00:12:11.400]  也不是很厲害
[00:12:11.400 --> 00:12:12.600]  簡直不是很懂
[00:12:12.600 --> 00:12:14.600]  日常生活都覺得很困難
[00:12:14.600 --> 00:12:15.800]  買東西又講英文
[00:12:15.800 --> 00:12:17.200]  開戶口又講英文
[00:12:17.200 --> 00:12:18.500]  看醫生又講英文
[00:12:18.500 --> 00:12:19.900]  他們覺得很無助
[00:12:19.900 --> 00:12:22.200]  他們是否來錯了英國
[00:12:22.200 --> 00:12:24.600]  有一次他們去了唐人舖
[00:12:24.600 --> 00:12:27.200]  聽到唐人舖裏面有一對年輕的夫婦
[00:12:27.200 --> 00:12:29.500]  在講廣東話來聊天
[00:12:29.500 --> 00:12:31.700]  於是他就聊這個年輕人
[00:12:31.700 --> 00:12:33.900]  這個年輕人聽到他的故事
[00:12:33.900 --> 00:12:35.300]  就替他們很可憐
[00:12:35.300 --> 00:12:38.200]  於是就很努力的去幫他們
[00:12:38.200 --> 00:12:40.200]  融入在英國的生活
[00:12:40.200 --> 00:12:42.600]  其中的男士阿強
[00:12:42.600 --> 00:12:44.100]  和他的老婆阿慧
[00:12:44.100 --> 00:12:46.600]  就努力幫他們下載軟件
[00:12:46.600 --> 00:12:47.200]  幫他們
[00:12:47.200 --> 00:12:48.800]  不懂說英文不要緊的
[00:12:48.800 --> 00:12:49.500]  現在有些英文
[00:12:49.500 --> 00:12:51.100]  現在有些軟件
[00:12:51.100 --> 00:12:52.600]  可以幫你翻譯
[00:12:52.600 --> 00:12:54.000]  甚至講英文
[00:12:54.000 --> 00:12:55.700]  是否可以幫了很多
[00:12:55.700 --> 00:12:56.700]  不單是這樣
[00:12:56.700 --> 00:12:59.000]  教他們在哪裏超市買東西便宜
[00:12:59.000 --> 00:13:01.000]  哪裏可以開一間上網銀行
[00:13:01.000 --> 00:13:02.900]  甚至陪他們去當地的GP
[00:13:02.900 --> 00:13:05.000]  來註冊和登記
[00:13:05.000 --> 00:13:06.600]  甚至帶他們去社區中心
[00:13:06.600 --> 00:13:08.800]  因為不明園有很多華人社區中心
[00:13:08.800 --> 00:13:10.400]  認識很多朋友
[00:13:10.400 --> 00:13:11.800]  參加興趣辦
[00:13:11.800 --> 00:13:13.800]  擴大他們的社交圈子
[00:13:13.800 --> 00:13:16.100]  最感到欣慰和開心的
[00:13:16.100 --> 00:13:17.700]  就是在農曆年的時候
[00:13:17.700 --> 00:13:20.600]  邀請他們去阿慧和阿強的家裏
[00:13:20.600 --> 00:13:24.300]  吃一頓港式的團年飯
[00:13:24.300 --> 00:13:25.200]  有蘿蔔糕
[00:13:25.200 --> 00:13:25.900]  湯圓
[00:13:25.900 --> 00:13:27.100]  令他們更加感到
[00:13:27.100 --> 00:13:29.700]  好像自己的家裏一樣
[00:13:29.700 --> 00:13:32.800]  這一種就叫做待客之道
[00:13:32.800 --> 00:13:36.600]  和接待他們進入這個社會裏面
[00:13:36.600 --> 00:13:40.000]  進入香港人的
[00:13:40.000 --> 00:13:44.300]  進入幫香港人進入英國的文化當中
[00:13:44.300 --> 00:13:47.800]  耶穌為何要幫門徒洗腳
[00:13:47.800 --> 00:13:50.000]  是因為太多沙塵
[00:13:50.000 --> 00:13:52.500]  這個是代表了一個接待的禮儀
[00:13:52.500 --> 00:13:54.600]  當時的文化
[00:13:54.600 --> 00:13:55.200]  第二件事
[00:13:55.200 --> 00:13:57.000]  為什麼耶穌要為門徒洗腳
[00:13:57.000 --> 00:14:00.300]  因為祂愛到底
[00:14:00.300 --> 00:14:01.300]  我想你留意
[00:14:01.300 --> 00:14:03.400]  在這段經文裏面
[00:14:03.400 --> 00:14:06.900]  有一個字眼重複了六次
[00:14:06.900 --> 00:14:07.800]  "Oyda"這個字
[00:14:07.800 --> 00:14:10.100]  希臘文"Oyda"這個字
[00:14:10.100 --> 00:14:12.600]  這個動詞其實出現了六次
[00:14:12.600 --> 00:14:14.200]  故事一開始
[00:14:14.200 --> 00:14:15.600]  約翰福音的作者
[00:14:15.600 --> 00:14:17.500]  第一節和第三節
[00:14:17.500 --> 00:14:20.100]  告訴我們耶穌知道了一些事情
[00:14:20.100 --> 00:14:23.000]  耶穌知道祂離世的時間已經到了
[00:14:23.000 --> 00:14:24.400]  回到父親那裏
[00:14:24.400 --> 00:14:26.300]  時間已經差不多到了
[00:14:26.300 --> 00:14:30.100]  祂也知道父親已經將萬有給了祂
[00:14:30.100 --> 00:14:32.200]  祂更加知道自己是從神那裏來
[00:14:32.200 --> 00:14:34.100]  又要歸到神那裏
[00:14:34.100 --> 00:14:35.800]  所以透過這些記載
[00:14:35.800 --> 00:14:37.900]  祂想告訴我們一件事
[00:14:37.900 --> 00:14:41.700]  就是耶穌的受難
[00:14:41.700 --> 00:14:44.400]  不是一個偶然的意外
[00:14:44.400 --> 00:14:48.900]  是耶穌掌握在意料之中
[00:14:48.900 --> 00:14:51.700]  絕不是一件失控的意外事件
[00:14:51.700 --> 00:14:55.000]  正如耶穌曾經在約翰福音十章十八節有說到
