
[00:00:00.000 --> 00:00:02.960]  弟兄姐妹早上,我們一起低頭祈禱
[00:01:51.000 --> 00:01:54.920]  我希望不斷地問這個問題
[00:01:54.920 --> 00:01:56.840]  究竟我是否在神裡面的計劃
[00:01:56.840 --> 00:01:58.360]  Hel做了些什麼呢?
[00:01:58.640 --> 00:02:01.640]  在神的計劃當中,你是否在裡面的當中呢?
[00:02:01.640 --> 00:02:04.160]  而我希望透過三條問題
[00:02:04.160 --> 00:02:10.040]  去幫助我們高呼今天在整個廣道當中
[00:02:10.040 --> 00:02:12.280]  是圍繞三條問題,問你們的
[00:02:12.280 --> 00:02:14.400]  究竟如果在神的計劃當中
[00:02:14.400 --> 00:02:16.040]  你在做些什麼呢?
[00:02:16.040 --> 00:02:19.560]  而你是在跟哪一個人做呢?
[00:02:19.560 --> 00:02:21.880]  而你是為哪一個人做?
[00:02:21.880 --> 00:02:24.760]  我希望在這三條問題當中
[00:02:24.760 --> 00:02:27.280]  藉著這段經文,能夠讓我們明白
[00:02:27.400 --> 00:02:29.680]  究竟我們如何回應這三條問題
[00:02:29.680 --> 00:02:31.080]  如何去做這件事呢?
[00:02:31.080 --> 00:02:36.160]  在尼希米記,即是第一章第二章的時候
[00:02:36.160 --> 00:02:40.520]  其實呼籲一群是耶路撒冷剩下的愚民
[00:02:40.520 --> 00:02:46.520]  或者是一群大多數被擄回歸的猶太人回來
[00:02:46.520 --> 00:02:50.200]  在二章17節說,最後最後那一段
[00:02:50.200 --> 00:02:51.680]  他同說
[00:02:51.960 --> 00:02:58.040]  「我所遭遇患難,耶路撒冷怎讓荒涼成場被火焚燒」
[00:02:58.040 --> 00:02:59.720]  你們都看見,來吧!
[00:02:59.720 --> 00:03:03.240]  我們重見耶路撒冷,免得再受凌辱
[00:03:03.240 --> 00:03:05.600]  這是尼希米在當中
[00:03:05.600 --> 00:03:09.600]  跟一眾百姓在耶路撒冷的百姓說的說話
[00:03:09.600 --> 00:03:15.000]  當一群百姓聽到,耶路撒冷聽到尼希米的呼籲
[00:03:15.000 --> 00:03:20.200]  而同時親眼歷見耶路撒冷荒涼的光景的時候
[00:03:20.600 --> 00:03:23.920]  於是他們回應尼希米
[00:03:23.920 --> 00:03:26.800]  在第二章說,說了重複兩次
[00:03:26.800 --> 00:03:28.960]  「我們起來建造」
[00:03:28.960 --> 00:03:30.840]  所以到了第三章
[00:03:30.840 --> 00:03:35.640]  記載耶路撒冷,他們怎樣重見耶路撒冷
[00:03:35.640 --> 00:03:39.040]  究竟你在做什麼呢?
[00:03:39.040 --> 00:03:41.120]  在一段經文當中的時候
[00:03:41.120 --> 00:03:44.480]  其實你在這段經文中不斷重複了很多個字
[00:03:44.480 --> 00:03:47.480]  雖然很多的人名你未必記得
[00:03:47.880 --> 00:03:50.840]  最記得的可能是尼希米記
[00:03:50.840 --> 00:03:54.840]  但整段經文不斷重複了很多次重複的字
[00:03:54.840 --> 00:03:58.120]  我們說是重見耶路撒冷
[00:03:58.120 --> 00:04:04.160]  建造這個字在一至五節,十三至十五節出現了七次
[00:04:04.160 --> 00:04:07.440]  但當你再仔細看的時候
[00:04:07.440 --> 00:04:13.320]  其實「收造」這個字出現了三十五次
[00:04:13.320 --> 00:04:16.000]  雖然人名我們未必記得
[00:04:16.320 --> 00:04:20.440]  但當你仔細去OIA或者觀察的時候
[00:04:20.440 --> 00:04:24.240]  這段經文不斷說收造,收造,收造
[00:04:24.240 --> 00:04:26.760]  就譬如說,我講一節經文說
[00:04:26.760 --> 00:04:30.320]  剛才說的其次是哈哥斯的子孫
[00:04:30.320 --> 00:04:34.920]  烏利亞的兒子米利穆的收造
[00:04:34.920 --> 00:04:38.640]  其次是米氏隆別的孫子
[00:04:38.640 --> 00:04:42.360]  比利加的兒子米孫蘭收造
[00:04:42.360 --> 00:04:45.360]  其次是巴拿的兒子撒督收造
[00:04:45.800 --> 00:04:48.200]  收造,收造,收造,不斷說收造
[00:04:48.200 --> 00:04:51.000]  現在其實我問的問題就是
[00:04:51.000 --> 00:04:56.560]  究竟建立容易還是收造容易呢?
[00:04:56.560 --> 00:04:59.680]  收造即是修復一些東西
[00:04:59.680 --> 00:05:04.160]  其實建造我想是容易開始的
[00:05:04.160 --> 00:05:07.240]  因為你由頭開始是最開心的
[00:05:07.240 --> 00:05:11.600]  有新的計劃,有新的地方,有新的環境
[00:05:11.600 --> 00:05:14.040]  全部由零開始是很容易的
[00:05:14.760 --> 00:05:17.440]  但是當修復的話
[00:05:17.440 --> 00:05:21.800]  你從破碎當中去重拾起來是不容易的事情
[00:05:21.800 --> 00:05:25.320]  尤其是一個頹門敗瓦的地方
[00:05:25.320 --> 00:05:28.520]  即是再次修復的話
[00:05:28.520 --> 00:05:31.880]  你要修復正確,你要修復好是不容易的
[00:05:31.880 --> 00:05:37.080]  我想做每一個媽媽或者每個太太最清楚的
[00:05:37.080 --> 00:05:38.960]  當你看到家裡混亂的時候
[00:05:38.960 --> 00:05:41.720]  你怎能夠把家裡的東西擺得乾乾淨淨呢?
[00:05:41.720 --> 00:05:43.040]  真的很頭疼
[00:05:43.160 --> 00:05:46.160]  你要將本來那樣東西擺回原位
[00:05:46.160 --> 00:05:47.640]  你不是由頭開始
[00:05:47.640 --> 00:05:49.000]  你擺回原位,究竟擺在哪裡呢?
[00:05:49.000 --> 00:05:50.440]  怎麼擺得乾乾淨淨呢?
[00:05:50.440 --> 00:05:53.280]  其實修復是一些不容易的事情
[00:05:53.280 --> 00:05:57.440]  其實在這個經文當中
[00:05:57.440 --> 00:05:59.400]  我看見有兩種的修復
[00:05:59.400 --> 00:06:02.920]  第一種就是外在的項鍵
[00:06:02.920 --> 00:06:04.240]  即是城牆的駁口
[00:06:04.240 --> 00:06:05.840]  帶來外在的修復
[00:06:05.840 --> 00:06:08.080]  從歷史的角度來說
[00:06:08.120 --> 00:06:15.240]  猶大國在主前586年被巴比伦所亡國
[00:06:15.240 --> 00:06:18.280]  亡國之後,正如聖經所說
[00:06:18.280 --> 00:06:21.680]  耶路撒冷城牆被毀,聖殿都被焚燒
[00:06:21.680 --> 00:06:26.960]  而一群猶大人精英都被擄到巴比伦當中
[00:06:26.960 --> 00:06:30.920]  不過到了馬大波斯的時候
[00:06:30.920 --> 00:06:34.840]  容許猶大人回到自己的故鄉當中
[00:06:34.840 --> 00:06:37.080]  包括你熟讀的《以斯拉記》
[00:06:37.120 --> 00:06:39.080]  一群人回歸耶路撒冷
[00:06:39.080 --> 00:06:43.680]  一群人回到耶路撒冷的時候
[00:06:43.680 --> 00:06:48.280]  看到眼睛在你面前
[00:06:48.280 --> 00:06:49.640]  全部都是破壞的
[00:06:49.640 --> 00:06:53.240]  全部都是一個破壞的地方的時候
[00:06:53.240 --> 00:06:54.280]  很顯然的意見
[00:06:54.280 --> 00:06:57.280]  我們需要重拾耶路撒冷這個地方
[00:06:57.280 --> 00:07:01.960]  但是另一種就是內在的項鍵
[00:07:01.960 --> 00:07:04.320]  外在的項鍵容易
[00:07:04.320 --> 00:07:06.880]  但是內在的項鍵一點都不容易
[00:07:07.040 --> 00:07:09.120]  我會被以為是生命的破口
[00:07:09.120 --> 00:07:14.120]  從信仰的角度或者生命的角度來說
[00:07:14.120 --> 00:07:15.400]  是什麼來的呢?
[00:07:15.400 --> 00:07:17.040]  從一個熟人的角度看
[00:07:17.040 --> 00:07:18.880]  在生命記三十章
[00:07:18.880 --> 00:07:21.560]  在《律法書》中說到一件事
[00:07:21.560 --> 00:07:23.800]  聖經說若然你犯罪
[00:07:23.800 --> 00:07:26.920]  其實在尼希米的一章八節九節都說了
[00:07:26.920 --> 00:07:28.600]  他的祈禱也說了
[00:07:28.600 --> 00:07:30.040]  你們要犯罪
[00:07:30.040 --> 00:07:32.560]  我就把你們分散萬民當中
[00:07:32.560 --> 00:07:34.840]  但是你若然歸我的話
[00:07:34.840 --> 00:07:36.320]  謹守我的誡命
[00:07:36.360 --> 00:07:38.800]  你們就被趕散的人
[00:07:38.800 --> 00:07:40.480]  縱使天涯海角
[00:07:40.480 --> 00:07:43.440]  我必從那裡將他們招聚回來
[00:07:43.440 --> 00:07:47.560]  帶到我所選擇立我名的居所當中
[00:07:47.560 --> 00:07:48.760]  所以你看到就是
[00:07:48.760 --> 00:07:51.400]  原來聖經在立約的關係當中
[00:07:51.400 --> 00:07:52.440]  跟上帝的關係
[00:07:52.440 --> 00:07:54.680]  如果你不遵守那個律例
[00:07:54.680 --> 00:07:55.680]  典章過的話
[00:07:55.680 --> 00:07:57.080]  我就會打散你們
[00:07:57.080 --> 00:07:59.560]  你們將你們分散不同的地方
[00:07:59.560 --> 00:08:01.080]  但是上帝應許
[00:08:01.080 --> 00:08:02.600]  如果你回來
[00:08:02.600 --> 00:08:04.080]  你願意遵守那個誡命的話
[00:08:04.080 --> 00:08:05.720]  縱使天涯海角
[00:08:05.760 --> 00:08:08.960]  他就會將你憐憫他們
[00:08:08.960 --> 00:08:11.080]  帶他們回來耶路撒冷
[00:08:11.080 --> 00:08:13.640]  再次能夠招聚起來
[00:08:13.640 --> 00:08:15.600]  一班猶太人
[00:08:15.600 --> 00:08:17.600]  不單止從歷史的角度
[00:08:17.600 --> 00:08:19.880]  看到城牆壁位這麼簡單
[00:08:19.880 --> 00:08:22.200]  更重要就是從一個關係
[00:08:22.200 --> 00:08:23.800]  立約的關係當中
[00:08:23.800 --> 00:08:26.280]  看得到上帝憐憫我們了
[00:08:26.280 --> 00:08:27.720]  上帝憐憫我們
[00:08:27.720 --> 00:08:28.600]  來到當中
[00:08:28.600 --> 00:08:31.320]  招聚了一班被擄的以色列人
[00:08:31.320 --> 00:08:33.520]  回來耶路撒冷
[00:08:33.840 --> 00:08:39.080]  不單止是城牆破口要再次修造
[00:08:39.080 --> 00:08:41.960]  而是說生命當中的破口
[00:08:41.960 --> 00:08:43.600]  都要被修造
[00:08:43.600 --> 00:08:45.240]  對於猶太人來說
[00:08:45.240 --> 00:08:48.160]  去重拾跟上帝的關係
[00:08:48.160 --> 00:08:49.400]  回轉
[00:08:49.400 --> 00:08:51.080]  謹守上帝的律法
[00:08:51.080 --> 00:08:54.800]  以致在生命再次被建立
[00:08:54.800 --> 00:08:58.760]  今天對於我們來說
[00:08:58.760 --> 00:09:01.240]  你的生命破口是什麼呢
[00:09:01.880 --> 00:09:04.960]  我們在見很多教會
[00:09:04.960 --> 00:09:06.880]  我們教會都算
[00:09:06.880 --> 00:09:09.240]  感謝主我們都很多很多人
[00:09:09.240 --> 00:09:10.720]  我們教會很多的侍工
[00:09:10.720 --> 00:09:13.880]  我們很多不足在裡面的當中
[00:09:13.880 --> 00:09:15.400]  我們很容易看到
[00:09:15.400 --> 00:09:18.240]  咦 如果這樣做就好了
[00:09:18.240 --> 00:09:22.320]  或者教會有些地方殘破
[00:09:22.320 --> 00:09:24.360]  可能有些弟兄姊妹都要幫忙
[00:09:24.360 --> 00:09:27.080]  來收拾或者整理教會
[00:09:27.080 --> 00:09:28.760]  很容易看到的
[00:09:28.760 --> 00:09:31.680]  但是同時我們看不看見
[00:09:31.720 --> 00:09:36.600]  我們群體內在的生命的破口在哪裡呢
[00:09:36.600 --> 00:09:40.520]  有人的地方就有破口
[00:09:40.520 --> 00:09:45.560]  有人的地方我們就有很多不足的地方
[00:09:45.560 --> 00:09:51.480]  我們很多時只集中於做
[00:09:51.480 --> 00:09:54.000]  眼見的事情我們需要修復
[00:09:54.000 --> 00:09:57.160]  但是看不見或者未必看見
[00:09:57.160 --> 00:09:58.800]  內心那種生命的破口
[00:09:58.800 --> 00:10:01.520]  或者見到我們都不願意修復
[00:10:01.560 --> 00:10:04.040]  我們生命當中的破口
[00:10:04.040 --> 00:10:08.640]  有時我們有些關係上
[00:10:08.640 --> 00:10:10.120]  你和你家人的關係
[00:10:10.120 --> 00:10:11.960]  很多個破口在當中
[00:10:11.960 --> 00:10:13.200]  有時可能結了婚
[00:10:13.200 --> 00:10:15.160]  是 我們結婚十幾年了
[00:10:15.160 --> 00:10:18.160]  但是有些事情我們都不會去談
[00:10:18.160 --> 00:10:19.160]  不願意處理
[00:10:19.160 --> 00:10:20.760]  總之你好我好
[00:10:20.760 --> 00:10:22.680]  就放在那裡算了
[00:10:22.680 --> 00:10:26.160]  總之炸彈還沒爆就不要處理了
[00:10:26.160 --> 00:10:28.320]  我們放在那裡不要理
[00:10:28.320 --> 00:10:29.880]  不想碰 不想去處理
[00:10:29.920 --> 00:10:32.080]  不想修復彼此之間的關係
[00:10:32.080 --> 00:10:36.320]  或者是跟弟兄姊妹的關係都是一樣
[00:10:36.320 --> 00:10:40.280]  總之就是大家無傷無幹
[00:10:40.280 --> 00:10:41.640]  沒事就算了
[00:10:41.640 --> 00:10:43.640]  總之見到面直行直覺
[00:10:43.640 --> 00:10:46.640]  總之我們知道你不要搞我不要搞你
[00:10:46.640 --> 00:10:48.240]  你不要碰我就算了
[00:10:48.240 --> 00:10:50.760]  我們永遠由於生命的破口在當中
[00:10:50.760 --> 00:10:53.240]  以致我們不去處理
[00:10:53.240 --> 00:10:55.000]  正如我所說
[00:10:55.000 --> 00:10:57.200]  當我們建立容易
[00:10:57.200 --> 00:10:58.920]  修復是難的
[00:10:58.960 --> 00:11:00.440]  所以很多時候我們的傳令
[00:11:00.440 --> 00:11:02.080]  在一個新的群體當中
[00:11:02.080 --> 00:11:04.200]  我們再次建立一個關係
[00:11:04.200 --> 00:11:06.640]  不要想再碰那些舊的關係
[00:11:06.640 --> 00:11:08.200]  那些太破爛了
[00:11:08.200 --> 00:11:09.920]  沒有能力的武器力處
[00:11:09.920 --> 00:11:11.560]  我傳令在一個新的環境當中
[00:11:11.560 --> 00:11:13.080]  又偷再來過
[00:11:13.080 --> 00:11:15.880]  很多時候無論在香港也好
[00:11:15.880 --> 00:11:17.960]  在澳洲也好
[00:11:17.960 --> 00:11:20.040]  我們的信徒會到處走的
[00:11:20.040 --> 00:11:24.320]  可能那間教會生活得不開心的時候
[00:11:24.320 --> 00:11:26.080]  就走到那間教會
[00:11:26.080 --> 00:11:27.880]  當那裡不開心的時候
[00:11:27.920 --> 00:11:29.640]  就走到那間教會
[00:11:29.640 --> 00:11:31.960]  走著走著走到你這個教會
[00:11:31.960 --> 00:11:35.000]  我們永遠都不會處理自己的問題
[00:11:35.000 --> 00:11:36.840]  我們覺得這個問題屬於別人
[00:11:36.840 --> 00:11:37.800]  所以走了
[00:11:37.800 --> 00:11:39.640]  就一了百了去了另一間教會
[00:11:39.640 --> 00:11:40.560]  再生活過
[00:11:40.560 --> 00:11:43.320]  但又犯了破案事又再處理過
[00:11:43.320 --> 00:11:46.120]  在這幾個月
[00:11:46.120 --> 00:11:50.040]  我也嘗試去處理大英姊妹的破口
[00:11:50.040 --> 00:11:52.160]  有時候真的處理不了
[00:11:52.160 --> 00:11:53.600]  也很害怕
[00:11:53.600 --> 00:11:55.080]  我也怕引爆
[00:11:55.120 --> 00:11:58.680]  我也怕有時候處理彼此之間的關係
[00:11:58.680 --> 00:12:00.360]  在大約這四個月內
[00:12:00.360 --> 00:12:02.960]  究竟這幫人怎麼辦呢
[00:12:02.960 --> 00:12:04.800]  不斷為這幫大英姊妹禱告
[00:12:04.800 --> 00:12:05.960]  不斷去守望
[00:12:05.960 --> 00:12:09.240]  或者不斷去了解
[00:12:09.240 --> 00:12:10.480]  任何的條亭了解
[00:12:10.480 --> 00:12:12.480]  而當中幫助大英姊妹
[00:12:12.480 --> 00:12:15.040]  看看如何用上帝的心意
[00:12:15.040 --> 00:12:17.080]  去處理彼此之間的關係
[00:12:17.080 --> 00:12:21.240]  有一次大英姊妹喜歡跟我說
[00:12:21.240 --> 00:12:22.880]  約喝咖啡跟他說
[00:12:22.920 --> 00:12:25.840]  「Pastor Kenny, 我終於跟她說了對不起」
[00:12:25.840 --> 00:12:29.200]  她發現原來自己的生命
[00:12:29.200 --> 00:12:31.680]  是有些破口在當中
[00:12:31.680 --> 00:12:35.960]  她覺得有需要跟大英姊妹說對不起
[00:12:35.960 --> 00:12:39.840]  我說「為甚麼你會這麼勇敢
[00:12:39.840 --> 00:12:42.040]  去處理自己的生命呢」
[00:12:42.040 --> 00:12:45.320]  她說上帝在當中提醒她需要處理
[00:12:45.320 --> 00:12:48.160]  她覺得是時候要…
[00:12:48.160 --> 00:12:49.720]  當她面對
[00:12:49.720 --> 00:12:52.080]  當人發現自己生命的破口時
[00:12:52.120 --> 00:12:53.520]  聖靈不斷地督察
[00:12:53.520 --> 00:12:56.560]  不斷地提醒她「你要處理了…」
[00:12:56.560 --> 00:12:59.280]  聖靈不斷地提醒大英姊妹時
[00:12:59.280 --> 00:13:04.040]  叫她不得不面對生命的破口
[00:13:04.040 --> 00:13:06.760]  她跟大英姊妹說「對不起」
[00:13:06.760 --> 00:13:08.240]  當我知道的時候
[00:13:08.240 --> 00:13:09.120]  我為她感恩
[00:13:09.120 --> 00:13:11.480]  因為她聽到聖靈的督察
[00:13:11.480 --> 00:13:15.000]  以致她願意面對自己生命的問題
[00:13:15.000 --> 00:13:18.840]  同時選擇跟大英姊妹復和
[00:13:18.880 --> 00:13:22.360]  再次建立關係
[00:13:22.360 --> 00:13:23.800]  我再問問對家
[00:13:23.800 --> 00:13:26.400]  「怎樣?分享後她跟你說對不起
[00:13:26.400 --> 00:13:28.640]  你的心情是怎樣」
[00:13:28.640 --> 00:13:29.840]  她也很開心
[00:13:29.840 --> 00:13:32.840]  因為能夠贏回大英姊妹當中
[00:13:32.840 --> 00:13:36.440]  大英姊妹很多時候在我們…
[00:13:36.440 --> 00:13:38.280]  無論是事工也好
[00:13:38.280 --> 00:13:40.440]  或者在我們的家庭也好
[00:13:40.440 --> 00:13:42.960]  或者在我們小組生命當中也好
[00:13:42.960 --> 00:13:44.560]  我們需要有一份勇氣
[00:13:44.560 --> 00:13:47.880]  去面對我們生命的破口
[00:13:47.920 --> 00:13:50.840]  以致能夠修復成長
[00:13:50.840 --> 00:13:54.080]  不要去一個新的地方
[00:13:54.080 --> 00:13:55.280]  再次重新建立
[00:13:55.280 --> 00:13:56.320]  這是不可行的
[00:13:56.320 --> 00:13:59.040]  因為問題永遠是指向別人
[00:13:59.040 --> 00:14:01.280]  從來沒有想到自己的問題
[00:14:01.280 --> 00:14:05.040]  當上帝問的時候
[00:14:05.040 --> 00:14:07.840]  不僅是上帝問你正在做甚麼
[00:14:07.840 --> 00:14:09.360]  他更會問一個問題
[00:14:09.360 --> 00:14:12.960]  就是問你跟誰一起做
[00:14:12.960 --> 00:14:13.680]  這個說得對
[00:14:13.680 --> 00:14:15.520]  你跟誰一起做
[00:14:16.400 --> 00:14:18.840]  在整個第三章當中
[00:14:18.840 --> 00:14:21.200]  有一個不是很顯眼的字
[00:14:21.200 --> 00:14:22.840]  但是時常出現的字
[00:14:22.840 --> 00:14:25.240]  就是「其次是」
[00:14:25.240 --> 00:14:26.600]  「其次是」即是「next to」
[00:14:26.600 --> 00:14:28.200]  即是跟那些人在一起
[00:14:28.200 --> 00:14:28.960]  在說甚麼呢
[00:14:28.960 --> 00:14:30.240]  又舉個例子
[00:14:30.240 --> 00:14:31.960]  當大祭司來到當中
[00:14:31.960 --> 00:14:34.520]  建立陽門分別為聖
[00:14:34.520 --> 00:14:36.280]  以及安立門線
[00:14:36.280 --> 00:14:39.120]  以及在城牆做到哈米亞樓的時候
[00:14:39.120 --> 00:14:41.640]  直到哈林熱流的時候
[00:14:41.640 --> 00:14:42.400]  分別為聖
[00:14:42.400 --> 00:14:44.320]  然後「其次是」
[00:14:44.320 --> 00:14:45.800]  耶利哥人建造
[00:14:45.840 --> 00:14:46.640]  然後「其次是」
[00:14:46.640 --> 00:14:48.600]  利欽兒子煞克建造
[00:14:48.600 --> 00:14:49.800]  這裡說的是
[00:14:49.800 --> 00:14:51.160]  建立陽門的時候
[00:14:51.160 --> 00:14:54.600]  不是祭司一個人去做
[00:14:54.600 --> 00:14:56.840]  而是一群人一起做
[00:14:56.840 --> 00:14:59.640]  整個耶路撒冷的城牆
[00:14:59.640 --> 00:15:01.040]  不僅是城牆
[00:15:01.040 --> 00:15:02.560]  還有很多地方
[00:15:02.560 --> 00:15:05.320]  有很多祖是需要修復
[00:15:05.320 --> 00:15:07.840]  而沒有祖不是一個人負責
[00:15:07.840 --> 00:15:09.200]  是有很多人
[00:15:09.200 --> 00:15:12.040]  一個群體來到當中去建造
[00:15:12.040 --> 00:15:13.320]  所以「其次」
[00:15:13.360 --> 00:15:16.160]  不是說做其他人一起參與
[00:15:16.160 --> 00:15:18.160]  來修造陽門
[00:15:18.160 --> 00:15:19.400]  在整個第三章
[00:15:19.400 --> 00:15:21.160]  都有其他類似的地方
[00:15:21.160 --> 00:15:22.800]  都說不是一個人做
[00:15:22.800 --> 00:15:25.320]  還有其他人一起做
[00:15:25.320 --> 00:15:28.360]  而同時裡面有甚麼特別的東西呢
[00:15:28.360 --> 00:15:31.440]  裡面原來有很多人在
[00:15:31.440 --> 00:15:33.120]  有銀像
[00:15:33.120 --> 00:15:34.600]  有造香
[00:15:34.600 --> 00:15:36.480]  有些做管理層的
[00:15:36.480 --> 00:15:39.720]  有些是整個家庭來當中去建造
[00:15:39.720 --> 00:15:41.080]  有商人
[00:15:41.080 --> 00:15:43.040]  有普通人
[00:15:43.080 --> 00:15:46.520]  在整個第三章當中
[00:15:46.520 --> 00:15:49.360]  說的不僅是團隊
[00:15:49.360 --> 00:15:50.960]  而是有不同的人
[00:15:50.960 --> 00:15:54.440]  有不同的一起的參與
[00:15:54.440 --> 00:15:57.720]  在耶利米第三章說的
[00:15:57.720 --> 00:15:59.720]  就是整個群體
[00:15:59.720 --> 00:16:00.520]  很重要的
[00:16:00.520 --> 00:16:01.520]  就是整個群體
[00:16:01.520 --> 00:16:02.920]  一起再次重修
[00:16:02.920 --> 00:16:05.320]  再次修復耶路撒冷的城牆
[00:16:05.320 --> 00:16:08.840]  這個顯現著整個群體合一性
[00:16:08.840 --> 00:16:12.720]  和群體的重要性在裡面當中
[00:16:12.760 --> 00:16:14.280]  沒有一個外人
[00:16:14.280 --> 00:16:16.080]  沒有一個外人來到
[00:16:16.080 --> 00:16:18.040]  沒有東西做
[00:16:18.040 --> 00:16:21.040]  我有一次看到社交平台
[00:16:21.040 --> 00:16:22.280]  有些短片
[00:16:22.280 --> 00:16:24.080]  有時滾一滾社交平台
[00:16:24.080 --> 00:16:24.680]  有很多時光
[00:16:24.680 --> 00:16:26.800]  那個社交平台的短片都頗有趣的
[00:16:26.800 --> 00:16:31.440]  講述一個美國的小孩
[00:16:31.440 --> 00:16:31.840]  亞洲人
[00:16:31.840 --> 00:16:34.000]  他的背景是中國人
[00:16:34.000 --> 00:16:34.640]  是中國人
[00:16:34.640 --> 00:16:36.120]  講英文的
[00:16:36.120 --> 00:16:37.760]  和他的朋友
[00:16:37.760 --> 00:16:39.680]  來到當中過夜
[00:16:39.680 --> 00:16:41.200]  即是在家過夜
[00:16:41.240 --> 00:16:45.800]  他的朋友是美國人
[00:16:45.800 --> 00:16:49.080]  那個媽媽進來後
[00:16:49.080 --> 00:16:51.640]  跟兒子吵架
[00:16:51.640 --> 00:16:57.200]  那個亞洲男孩看著媽媽跟兒子吵架的狀況
[00:16:57.200 --> 00:16:59.520]  於是就吵架
[00:16:59.520 --> 00:17:00.760]  吵架後
[00:17:00.760 --> 00:17:01.920]  那個亞洲男孩
[00:17:01.920 --> 00:17:03.640]  即是亞洲的小孩
[00:17:03.640 --> 00:17:06.360]  就和那個西人的小孩一起對話
[00:17:06.360 --> 00:17:11.120]  原來亞洲人和西人的家庭文化都很不同的
[00:17:11.160 --> 00:17:13.040]  例如
[00:17:13.040 --> 00:17:16.080]  我們媽媽罵完
[00:17:16.080 --> 00:17:17.120]  發洩完就算了
[00:17:17.120 --> 00:17:17.720]  西人
[00:17:17.720 --> 00:17:20.800]  亞洲人罵完
[00:17:20.800 --> 00:17:21.960]  這個不知道怎樣
[00:17:21.960 --> 00:17:23.240]  不過重點是
[00:17:23.240 --> 00:17:24.520]  是講做家務
[00:17:24.520 --> 00:17:25.880]  做家務這件事
[00:17:25.880 --> 00:17:28.040]  可能你不知道亞洲人要做家務的
[00:17:28.040 --> 00:17:30.160]  但是西人不用做家務的
[00:17:30.160 --> 00:17:31.600]  我不知道你們有沒有這個感覺
[00:17:31.600 --> 00:17:34.040]  至少我兒子這樣對我說
[00:17:34.040 --> 00:17:35.720]  爸爸 為什麼要做家務
[00:17:35.720 --> 00:17:38.320]  那些同學不用做家務的
[00:17:38.360 --> 00:17:43.120]  因為文化的分別在當中
[00:17:43.120 --> 00:17:44.120]  我說
[00:17:44.120 --> 00:17:46.680]  澳洲家庭文化我就不知道
[00:17:46.680 --> 00:17:49.480]  不過我的家庭文化是需要做家務的
[00:17:49.480 --> 00:17:51.000]  你現在沒有傭人姐姐
[00:17:51.000 --> 00:17:52.520]  你不要做死爸爸媽媽
[00:17:52.520 --> 00:17:55.200]  我們一起來做家務
[00:17:55.200 --> 00:17:56.440]  他沒有選擇了
[00:17:56.440 --> 00:17:57.680]  因為這是亞洲人的文化
[00:17:57.680 --> 00:18:00.040]  是需要在家裡做家務的
