
[00:00:00.000 --> 00:00:02.960]  各位廣福堂的弟兄姊妹平安
[00:03:53.000 --> 00:03:55.040]  受聖靈感應所生
[00:03:55.040 --> 00:03:56.720]  全世界都質疑
[00:03:56.720 --> 00:03:57.600]  我們這個世界
[00:03:57.600 --> 00:03:59.240]  如果科學不證明
[00:03:59.240 --> 00:04:01.440]  可以重複的東西就不相信
[00:04:01.440 --> 00:04:04.360]  這是我們的盲點
[00:04:04.360 --> 00:04:06.760]  科學知道的東西是小小的
[00:04:06.760 --> 00:04:08.240]  我們醫生就是
[00:04:08.240 --> 00:04:10.840]  知小小扮代表
[00:04:10.840 --> 00:04:14.120]  我們知道的東西是很少的
[00:04:14.120 --> 00:04:15.960]  於是他來到的時間
[00:04:15.960 --> 00:04:17.080]  他媽媽都叫他
[00:04:17.080 --> 00:04:18.800]  "喂,行一些神蹟"
[00:04:18.800 --> 00:04:21.760]  他說"時候未到"
[00:04:21.760 --> 00:04:23.360]  但在這裡他說
[00:04:23.360 --> 00:04:29.040]  "時候將到,如今就是了"
[00:04:29.040 --> 00:04:31.280]  為什麼他會這樣說
[00:04:31.280 --> 00:04:32.760]  為什麼他很多時間
[00:04:32.760 --> 00:04:33.760]  他憤怒地說
[00:04:33.760 --> 00:04:35.680]  那些人不知道時候
[00:04:35.680 --> 00:04:36.680]  他不知道
[00:04:36.680 --> 00:04:38.320]  他分析時間
[00:04:38.320 --> 00:04:39.960]  他要知道是什麼時候
[00:04:39.960 --> 00:04:40.800]  我們中國人都說
[00:04:40.800 --> 00:04:42.320]  你要知道自己的時辰
[00:04:42.320 --> 00:04:44.040]  要知道整個世界
[00:04:44.040 --> 00:04:46.640]  他說你們是盲的
[00:04:46.640 --> 00:04:48.440]  你這麼關心天氣
[00:04:48.440 --> 00:04:52.400]  天氣影響你旅行
[00:04:52.400 --> 00:04:55.680]  西邊有雲你知道下雨
[00:04:55.680 --> 00:04:58.840]  南邊有風你知道會熱
[00:04:58.840 --> 00:05:01.760]  但你知不知道現在是什麼時候
[00:05:01.760 --> 00:05:04.040]  Discern the times
[00:05:04.040 --> 00:05:07.440]  Discern the times不是時事的分析
[00:05:07.440 --> 00:05:09.960]  聖經說的time是his time
[00:05:09.960 --> 00:05:12.960]  歷史其實是他的時間表
[00:05:12.960 --> 00:05:15.800]  歷史是他的故事
[00:05:15.800 --> 00:05:17.080]  他現在是什麼時候
[00:05:17.080 --> 00:05:18.800]  你知道是什麼時候嗎
[00:05:18.800 --> 00:05:21.040]  神的兒子降世
[00:05:21.040 --> 00:05:22.760]  成為人
[00:05:22.760 --> 00:05:25.080]  處在他們中間
[00:05:25.080 --> 00:05:27.880]  那班親自聽他講道
[00:05:27.880 --> 00:05:30.200]  親自看過他行神蹟
[00:05:30.200 --> 00:05:34.160]  親自看見他醫病
[00:05:34.160 --> 00:05:38.400]  結果就是這班人
[00:05:38.400 --> 00:05:42.680]  將他釘十字架
[00:05:42.680 --> 00:05:43.760]  是誰
[00:05:43.760 --> 00:05:45.520]  這事我們給一個神來看
[00:05:45.520 --> 00:05:47.480]  當神來到人間
[00:05:47.480 --> 00:05:48.960]  護體中間的時間
[00:05:48.960 --> 00:05:50.760]  都是盲的
[00:05:50.760 --> 00:05:54.320]  因為我們心中有一個神的形象
[00:05:54.320 --> 00:05:56.720]  連他的門徒都盲
[00:05:56.720 --> 00:05:59.280]  他講這段時間是什麼時間
[00:05:59.280 --> 00:06:01.400]  是他最後晚餐
[00:06:01.400 --> 00:06:03.360]  為門徒洗腳
[00:06:03.360 --> 00:06:05.760]  洗完之後他說我愛你到底
[00:06:05.760 --> 00:06:07.560]  結果猶大就走出去
[00:06:07.560 --> 00:06:10.440]  說我跟錯大路
[00:06:10.440 --> 00:06:12.560]  他說我等的尼塞亞
[00:06:12.560 --> 00:06:14.600]  是做王的
[00:06:14.600 --> 00:06:16.560]  你什麼時候說會去死
[00:06:16.560 --> 00:06:18.400]  一定不是
[00:06:18.400 --> 00:06:20.240]  全世界沒有人相信
[00:06:20.240 --> 00:06:21.480]  神來到人間
[00:06:21.480 --> 00:06:24.280]  是會在十字架結束的
[00:06:24.280 --> 00:06:25.880]  是不邏輯的
[00:06:25.880 --> 00:06:27.720]  我們人有自己的邏輯
[00:06:27.720 --> 00:06:29.960]  用自己的邏輯來勸敵
[00:06:29.960 --> 00:06:33.040]  我們的選擇
[00:06:33.040 --> 00:06:37.160]  結果連他的第一弟子
[00:06:37.160 --> 00:06:42.840]  也不認他的時候到
[00:06:42.840 --> 00:06:45.240]  現在就是
[00:06:45.240 --> 00:06:46.440]  然後他跟著說
[00:06:46.440 --> 00:06:49.240]  你們都會四散
[00:06:49.240 --> 00:06:51.920]  留下我獨自一人
[00:06:51.920 --> 00:06:54.440]  人間最大的苦痛
[00:06:54.440 --> 00:06:57.200]  是獨自一人
[00:06:57.200 --> 00:06:59.760]  abandon
[00:06:59.760 --> 00:07:02.880]  你身邊的人不在你身邊
[00:07:02.880 --> 00:07:06.800]  你信任的人出賣你
[00:07:06.800 --> 00:07:09.160]  獨自一人
[00:07:09.160 --> 00:07:11.440]  這句說話很震撼
[00:07:11.440 --> 00:07:13.160]  因為我太太病的時間
[00:07:13.160 --> 00:07:16.080]  有個姊妹為她祈禱
[00:07:16.080 --> 00:07:18.720]  她說你獨自一人的時間
[00:07:18.720 --> 00:07:20.560]  神與你同在
[00:07:20.560 --> 00:07:21.640]  我告訴你
[00:07:21.640 --> 00:07:23.400]  這個世界絕大部分的事
[00:07:23.400 --> 00:07:27.040]  是獨自一人去面對的
[00:07:27.040 --> 00:07:28.920]  你考試獨自一人
[00:07:28.920 --> 00:07:31.200]  如果有隔離幫你
[00:07:31.200 --> 00:07:34.160]  就很有問題
[00:07:34.160 --> 00:07:37.120]  你病 我很少病
[00:07:37.120 --> 00:07:38.760]  試過幾次
[00:07:38.760 --> 00:07:40.600]  被白渣炸傷
[00:07:40.600 --> 00:07:43.000]  整個背脊的皮脫落
[00:07:43.000 --> 00:07:45.440]  我太太握著我的手陪我
[00:07:45.440 --> 00:07:50.040]  我獨自一人去痛
[00:07:50.040 --> 00:07:52.560]  這次他入手術室
[00:07:52.560 --> 00:07:55.000]  我們一家人推他進去
[00:07:55.000 --> 00:07:56.280]  我們在外面等
[00:07:56.280 --> 00:07:59.280]  他獨自走
[00:07:59.280 --> 00:08:01.680]  人生最難免的情是最孤單的
[00:08:01.680 --> 00:08:03.920]  我做醫生就知道
[00:08:03.920 --> 00:08:06.440]  你走到最後
[00:08:06.440 --> 00:08:10.480]  沒有人陪你
[00:08:10.480 --> 00:08:11.560]  不能陪你
[00:08:11.560 --> 00:08:13.840]  現在醫院補給我
[00:08:13.840 --> 00:08:15.240]  就讓我日夜陪他
[00:08:15.240 --> 00:08:18.280]  但晚上都要趕走我
[00:08:18.280 --> 00:08:21.720]  他已經超額讓我完成
[00:08:21.720 --> 00:08:23.200]  你都是獨自一人
[00:08:23.200 --> 00:08:25.640]  所以我晚上走開
[00:08:25.640 --> 00:08:27.640]  我主與你同在
[00:08:27.640 --> 00:08:28.760]  我回家
[00:08:28.760 --> 00:08:30.360]  你主與我回家
[00:08:30.360 --> 00:08:32.680]  都是獨自一人
[00:08:32.680 --> 00:08:35.240]  他獨自一人在隔離病房
[00:08:35.240 --> 00:08:37.920]  我現在變成獨居老人
[00:08:37.920 --> 00:08:40.360]  原來很淒涼
[00:08:40.360 --> 00:08:43.680]  我太太叫我找的東西我全部找不到
[00:08:43.680 --> 00:08:47.280]  男人真是悲哀
[00:08:47.280 --> 00:08:49.320]  整個廚房這麼大
[00:08:49.320 --> 00:08:51.240]  還叫我買一些很簡單的東西
[00:08:51.240 --> 00:08:53.480]  我進去買
[00:08:53.480 --> 00:08:55.360]  那些乳酪在哪裏
[00:08:55.360 --> 00:08:58.280]  那個覺得我這麼差的水準
[00:08:58.280 --> 00:09:00.240]  他說牆後面有個雪櫃
[00:09:00.240 --> 00:09:01.200]  不是真的在那裏
[00:09:01.200 --> 00:09:04.520]  我怎知道牆後面有個雪櫃
[00:09:04.520 --> 00:09:06.680]  我多佩服女士
[00:09:06.680 --> 00:09:07.760]  這麼大的超市
[00:09:07.760 --> 00:09:09.640]  你買的東西就知道在哪裏
[00:09:09.640 --> 00:09:12.160]  你們真是很偉大
[00:09:12.160 --> 00:09:14.280]  變成你自己真的獨自一人
[00:09:14.280 --> 00:09:15.600]  但他跟著說
[00:09:15.600 --> 00:09:18.000]  他說不是
[00:09:18.000 --> 00:09:20.040]  人最大的悲哀
[00:09:20.040 --> 00:09:21.160]  是被人離棄
[00:09:21.160 --> 00:09:23.040]  生離死別
[00:09:23.040 --> 00:09:26.880]  人最大的悲哀是單獨去面對這些苦難
[00:09:26.880 --> 00:09:29.240]  但他說不是我獨自一人
[00:09:29.240 --> 00:09:33.760]  有父與我同在
[00:09:33.760 --> 00:09:37.240]  神就是愛
[00:09:37.240 --> 00:09:39.680]  有神就有平安
[00:09:39.680 --> 00:09:41.840]  為何今天全世界的人
[00:09:41.840 --> 00:09:43.480]  聖經說一件事
[00:09:43.480 --> 00:09:45.440]  輕心的人有福你就見到神
[00:09:45.440 --> 00:09:47.120]  見不到
[00:09:47.120 --> 00:09:49.160]  耶穌有血有肉在他中間
[00:09:49.160 --> 00:09:51.240]  都見不到
[00:09:51.240 --> 00:09:53.120]  神不開你的眼就見不到
[00:09:53.120 --> 00:09:54.480]  那神在是甚麼
[00:09:54.480 --> 00:09:55.840]  天父在是甚麼
[00:09:55.840 --> 00:09:57.960]  起初神創造天地的時間
[00:09:57.960 --> 00:09:59.360]  沒有這個問題
[00:09:59.360 --> 00:10:01.040]  人眼睛是清的
[00:10:01.040 --> 00:10:02.880]  跟神聊天是直線的
[00:10:02.880 --> 00:10:04.600]  天天可以跟他聊天
[00:10:04.600 --> 00:10:05.440]  是直線的
[00:10:05.440 --> 00:10:07.680]  沒有溝通的斷絕
[00:10:07.680 --> 00:10:11.080]  人最大的悲哀就是關係的斷絕
[00:10:11.080 --> 00:10:14.120]  獨自一人
[00:10:14.120 --> 00:10:16.240]  但怎樣發生
[00:10:16.240 --> 00:10:17.640]  神是愛
[00:10:17.640 --> 00:10:23.160]  我發覺愛最大的考驗是甚麼
[00:10:23.160 --> 00:10:29.720]  給你所愛的人有自主有自由
[00:10:29.720 --> 00:10:33.000]  我做了爸爸就知道
[00:10:33.000 --> 00:10:35.200]  我生了兩個兒子
[00:10:35.200 --> 00:10:37.960]  第一個很順淡
[00:10:37.960 --> 00:10:40.880]  第二個很有意見
[00:10:40.880 --> 00:10:46.000]  天天有意見
[00:10:46.000 --> 00:10:51.120]  你會想他可以選擇
[00:10:51.120 --> 00:10:55.040]  人類的歷史都是選擇走自己的路
[00:10:55.040 --> 00:10:56.320]  特別是我們華人
[00:10:56.320 --> 00:10:58.760]  相信自己的
[00:10:58.760 --> 00:11:01.520]  黑己復禮為人
[00:11:01.520 --> 00:11:02.520]  誰黑己
[00:11:02.520 --> 00:11:05.720]  我黑
[00:11:05.720 --> 00:11:09.640]  你會突然間感覺自己拿著那些東西
[00:11:09.640 --> 00:11:10.920]  我
[00:11:10.920 --> 00:11:14.160]  發覺很悲哀
[00:11:14.160 --> 00:11:15.280]  很淒涼
[00:11:15.280 --> 00:11:17.960]  斷了
[00:11:17.960 --> 00:11:21.440]  斷了的時候很多東西就在那裡出現
[00:11:21.440 --> 00:11:22.480]  神是愛
[00:11:22.480 --> 00:11:23.720]  神就是平安
[00:11:23.720 --> 00:11:25.760]  我們說平安是甚麼
[00:11:25.760 --> 00:11:28.640]  耶和華的名字叫做耶和華沙龍
[00:11:28.640 --> 00:11:30.640]  平安的和
[00:11:30.640 --> 00:11:32.400]  主耶穌基督來這個世界
[00:11:32.400 --> 00:11:35.320]  祂的名字叫和平之君
[00:11:35.320 --> 00:11:39.560]  叫人跟神恢復關係
[00:11:39.560 --> 00:11:41.280]  祂有一天時候到的時候
[00:11:41.280 --> 00:11:43.160]  天地一切所做之物
[00:11:43.160 --> 00:11:45.840]  靠著基督與祂同歸於一
[00:11:45.840 --> 00:11:49.640]  否則就同歸於盡
[00:11:49.640 --> 00:11:51.960]  你要走開
[00:11:51.960 --> 00:11:54.400]  相信自己再看回時間
[00:11:54.400 --> 00:12:00.960]  所以這個人選擇的
[00:12:00.960 --> 00:12:02.600]  選擇走自己的路
[00:12:02.600 --> 00:12:04.240]  用自己的方法
[00:12:04.240 --> 00:12:07.360]  走到二十世紀去到最極端
[00:12:07.360 --> 00:12:10.240]  真的極端
[00:12:10.240 --> 00:12:12.280]  那些人扭曲達爾文
[00:12:12.280 --> 00:12:13.960]  說這個世界是進化來的
[00:12:13.960 --> 00:12:15.720]  我看回達爾文的原文
[00:12:15.720 --> 00:12:19.160]  最後他說有創造者
[00:12:19.160 --> 00:12:21.880]  說我不知道物種的起源在哪裡
[00:12:21.880 --> 00:12:26.160]  馬克思就拿著這個進化論
[00:12:26.160 --> 00:12:27.160]  說物競天真
[00:12:27.160 --> 00:12:31.080]  人是鬥爭而建立一個社會
[00:12:31.080 --> 00:12:34.480]  半個地球都紅色
[00:12:34.480 --> 00:12:35.440]  我在這裡
[00:12:35.440 --> 00:12:36.560]  伊方
[00:12:36.560 --> 00:12:38.360]  佛洛伊德
[00:12:38.360 --> 00:12:41.040]  人最重要的是Eros
[00:12:41.040 --> 00:12:42.280]  Thanatos
[00:12:42.280 --> 00:12:44.280]  你裡面的drive
[00:12:44.280 --> 00:12:45.600]  不要壓制它
[00:12:45.600 --> 00:12:47.280]  壓制你裡面的drive
[00:12:47.280 --> 00:12:49.920]  你就會變成neurotic
[00:12:49.920 --> 00:12:51.920]  Drive是什麼?
[00:12:51.920 --> 00:12:55.400]  順你的情慾去行
[00:12:55.400 --> 00:13:00.800]  於是整個世界被人壓
[00:13:00.800 --> 00:13:04.360]  最誠實的就是那些存在主義
[00:13:04.360 --> 00:13:06.120]  覺得total chaos
[00:13:06.120 --> 00:13:07.600]  無法解釋
[00:13:07.600 --> 00:13:09.200]  於是存在主義
[00:13:09.200 --> 00:13:11.120]  說忘記昨天
[00:13:11.120 --> 00:13:12.600]  沒有明天
[00:13:12.600 --> 00:13:14.240]  只是這一刻的存在
[00:13:14.240 --> 00:13:17.720]  所以存在主義的書是很可怕的
[00:13:17.720 --> 00:13:20.720]  嘔吐
[00:13:20.720 --> 00:13:23.320]  大部分是自殺死的
[00:13:23.320 --> 00:13:26.240]  你會發覺這個世界是荒謬的
[00:13:26.240 --> 00:13:28.680]  最聰明的人是想不通的
[00:13:28.680 --> 00:13:30.440]  你怎麼想的?
[00:13:30.440 --> 00:13:31.600]  我進了醫學院
[00:13:31.600 --> 00:13:32.400]  讀了這麼多年
[00:13:32.400 --> 00:13:33.880]  做了這麼多年醫生
[00:13:33.880 --> 00:13:36.240]  從來醫學院沒有一個教授告訴我
[00:13:36.240 --> 00:13:38.040]  生命是什麼
[00:13:38.040 --> 00:13:39.240]  生命從哪裡來
[00:13:39.240 --> 00:13:41.000]  也沒有一課告訴我
[00:13:41.000 --> 00:13:43.360]  死了之後去哪裡
[00:13:43.360 --> 00:13:44.720]  沒有的
[00:13:44.720 --> 00:13:47.400]  總之保持著不要死
[00:13:47.400 --> 00:13:49.000]  只是教我一件事
[00:13:49.000 --> 00:13:50.640]  你不要問這麼多
[00:13:50.640 --> 00:13:51.600]  保住你不會死
[00:13:51.600 --> 00:13:53.880]  而且很有把握你一定會生病
[00:13:53.880 --> 00:13:57.080]  而且我最有把握你死定了
[00:13:57.080 --> 00:13:59.200]  他不告訴你
[00:13:59.200 --> 00:14:00.320]  你明不明白
[00:14:00.320 --> 00:14:02.200]  我是知道這麼多的
[00:14:02.200 --> 00:14:04.840]  最重要的其實是不知道
[00:14:04.840 --> 00:14:05.760]  你不知道
[00:14:05.760 --> 00:14:08.160]  然後以為自己知道
[00:14:08.160 --> 00:14:10.000]  大部分人都是這樣
[00:14:10.000 --> 00:14:11.240]  你不知道
[00:14:11.240 --> 00:14:13.040]  你去問懦夫你知道多少
[00:14:13.040 --> 00:14:15.240]  我只知道百分之二
[00:14:15.240 --> 00:14:17.360]  我問醫生究竟發生什麼事
[00:14:17.360 --> 00:14:19.200]  我真的是醫生
[00:14:19.200 --> 00:14:20.480]  我究竟是什麼菌
[00:14:20.480 --> 00:14:21.400]  不知道
[00:14:21.400 --> 00:14:22.360]  哪隻藥可以
[00:14:22.360 --> 00:14:23.360]  不知道
[00:14:23.360 --> 00:14:25.920]  剛剛才公佈了breast cancer
[00:14:25.920 --> 00:14:27.400]  將來呢
[00:14:27.400 --> 00:14:30.000]  剛剛找到基因
[00:14:30.000 --> 00:14:31.880]  每一個breast cancer的人
[00:14:31.880 --> 00:14:34.360]  是不同意法的
[00:14:34.360 --> 00:14:36.560]  individualized treatment
[00:14:36.560 --> 00:14:38.600]  因為他發覺每一個是不同的
[00:14:38.600 --> 00:14:40.080]  你用的藥是不同的
[00:14:40.080 --> 00:14:43.760]  我現在才知道我太太都不知道
[00:14:43.760 --> 00:14:47.400]  你知道多少東西
[00:14:47.400 --> 00:14:50.720]  所以你自己一路再去看的時候
[00:14:50.720 --> 00:14:52.600]  你是一個這樣的情況
[00:14:52.600 --> 00:14:55.880]  厲害
[00:14:55.880 --> 00:14:57.720]  所以父與我同在
[00:14:57.720 --> 00:14:59.840]  耶穌就是想解決這個問題
[00:14:59.840 --> 00:15:00.640]  我就是道路
[00:15:00.640 --> 00:15:01.240]  我就是真理
[00:15:01.240 --> 00:15:02.000]  我就是生命
[00:15:02.000 --> 00:15:03.480]  我去與你有益
[00:15:03.480 --> 00:15:04.840]  我是為你預備地方
[00:15:04.840 --> 00:15:06.880]  我在天父那裡為你預備地方
[00:15:06.880 --> 00:15:08.640]  我做醫生為什麼轉行呢
[00:15:08.640 --> 00:15:10.440]  就發覺為什麼每一個人
[00:15:10.440 --> 00:15:12.160]  平時不肯聽福音
[00:15:12.160 --> 00:15:13.640]  到他癌症的時間
[00:15:13.640 --> 00:15:14.600]  每一個人都聽
[00:15:14.600 --> 00:15:15.880]  我告訴他的時候
[00:15:15.880 --> 00:15:17.080]  每一個人都害怕
[00:15:17.080 --> 00:15:19.040]  我在醫院知道的
[00:15:19.040 --> 00:15:19.880]  知道的
[00:15:19.880 --> 00:15:22.320]  他簡直害怕
[00:15:22.320 --> 00:15:23.920]  我這四個星期
[00:15:23.920 --> 00:15:24.880]  一直都在醫院
[00:15:24.880 --> 00:15:27.080]  在cancer ward
[00:15:27.080 --> 00:15:28.640]  隔離也有人
[00:15:28.640 --> 00:15:30.640]  他現在不讓人在他隔離
[00:15:30.640 --> 00:15:32.360]  因為要隔離
[00:15:32.360 --> 00:15:34.280]  每一個人都害怕
[00:15:34.280 --> 00:15:36.040]  每一個人都哭
[00:15:36.040 --> 00:15:37.960]  每一個人都說不知道去哪裡
[00:15:37.960 --> 00:15:40.480]  那你害怕是對的
[00:15:40.480 --> 00:15:42.520]  你害怕就有盼望
[00:15:42.520 --> 00:15:44.360]  你連害怕都不懂
[00:15:44.360 --> 00:15:45.880]  你瞎了
[00:15:45.880 --> 00:15:47.760]  瞎了
[00:15:47.760 --> 00:15:50.040]  現在每一個人都孤單
[00:15:50.040 --> 00:15:51.160]  我很特別
[00:15:51.160 --> 00:15:51.800]  因為我是醫生
[00:15:51.800 --> 00:15:53.680]  他給我日夜陪
[00:15:53.680 --> 00:15:55.080]  其他不給的
[00:15:55.080 --> 00:15:56.560]  十二點到一點
[00:15:56.560 --> 00:15:58.600]  放下飯就走
[00:15:58.600 --> 00:16:00.280]  五點半到七點半
[00:16:00.280 --> 00:16:01.880]  長一點
[00:16:01.880 --> 00:16:03.080]  早一點都不行
[00:16:03.080 --> 00:16:04.520]  走
[00:16:04.520 --> 00:16:06.320]  多麼孤單
[00:16:06.320 --> 00:16:07.760]  隔離的太太
[00:16:07.760 --> 00:16:10.040]  日夜在哭
[00:16:10.040 --> 00:16:12.400]  因為她丈夫不懂照顧自己
[00:16:12.400 --> 00:16:15.400]  她為丈夫哭
[00:16:15.400 --> 00:16:18.960]  她叫丈夫來的時候
[00:16:18.960 --> 00:16:21.280]  真是值得為她哭
[00:16:21.280 --> 00:16:22.880]  真是多慘
[00:16:22.880 --> 00:16:24.840]  很大年紀
[00:16:24.840 --> 00:16:26.760]  還要去買東西
[00:16:26.760 --> 00:16:28.200]  又不懂煮
[00:16:28.200 --> 00:16:30.120]  又要服侍太太
[00:16:30.120 --> 00:16:32.000]  所以太太哭
[00:16:32.000 --> 00:16:32.840]  我們問她哭
[00:16:32.840 --> 00:16:36.040]  她為丈夫哭
[00:16:36.040 --> 00:16:38.400]  所以你自己看到時間
[00:16:38.400 --> 00:16:40.360]  她留意時間就去打分通
[00:16:40.360 --> 00:16:42.520]  打分通是靠什麼呢
[00:16:42.520 --> 00:16:43.960]  人們經常以為
[00:16:43.960 --> 00:16:44.720]  信耶穌
[00:16:44.720 --> 00:16:45.680]  信耶穌得永生
[00:16:45.680 --> 00:16:46.920]  你一走出來就是
[00:16:46.920 --> 00:16:47.520]  錯
[00:16:47.520 --> 00:16:50.240]  cheap grace
[00:16:50.240 --> 00:16:52.480]  廉價恩典
[00:16:52.480 --> 00:16:55.560]  有代價
[00:16:55.560 --> 00:16:57.320]  那些門徒就不知道
[00:16:57.320 --> 00:16:58.520]  如果耶穌來講兩句
[00:16:58.520 --> 00:16:59.640]  那不就征服
[00:16:59.640 --> 00:17:01.040]  那不就修復
[00:17:01.040 --> 00:17:02.640]  弄回王國在地上
[00:17:02.640 --> 00:17:03.640]  錯
[00:17:03.640 --> 00:17:06.920]  耶穌是要上十字架
[00:17:06.920 --> 00:17:09.480]  十字架
[00:17:09.480 --> 00:17:11.960]  Father forgive
[00:17:11.960 --> 00:17:14.800]  罪的功架是誰
[00:17:14.800 --> 00:17:17.520]  是罪將他同神隔絕
[00:17:17.520 --> 00:17:19.400]  是罪將他同人隔絕
[00:17:19.400 --> 00:17:20.600]  你隔絕的時間
[00:17:20.600 --> 00:17:22.200]  同神斷絕的時間
[00:17:22.200 --> 00:17:24.480]  你經常獨自一人
[00:17:24.480 --> 00:17:28.440]  多少人回家都是獨自一人
[00:17:28.440 --> 00:17:31.520]  你以為你和你丈夫好好溝通嗎
[00:17:31.520 --> 00:17:32.240]  你以為你兒子
[00:17:32.240 --> 00:17:33.880]  親了你進Facebook
[00:17:33.880 --> 00:17:35.000]  他就疼你
[00:17:35.000 --> 00:17:39.040]  他另外給你一個Facebook
[00:17:39.040 --> 00:17:40.040]  他另外有一群
[00:17:40.040 --> 00:17:41.760]  是講一些不同的東西的
[00:17:41.760 --> 00:17:42.720]  你明不明
[00:17:42.720 --> 00:17:44.520]  所以那些媽媽都很孤單
[00:17:44.520 --> 00:17:46.600]  她都不知道兒子在想什麼
