
[00:00:00.000 --> 00:00:02.200]  弟兄姊妹,主來平安
[00:10:48.100 --> 00:10:49.540]  但是幫助是有限的
[00:10:49.540 --> 00:10:51.060]  一定是有限的
[00:10:51.060 --> 00:10:52.700]  不然我們不用老了
[00:10:52.700 --> 00:10:56.060]  每個人青春常駐
[00:10:56.060 --> 00:10:57.580]  這句是廢話
[00:10:57.580 --> 00:10:59.300]  我們知道是祝人青春常駐
[00:10:59.300 --> 00:11:02.500]  還有更令人害怕的就是氧氣
[00:11:02.500 --> 00:11:03.460]  不單止是讓我們壞腦
[00:11:03.460 --> 00:11:05.260]  令我們細胞變異
[00:11:05.260 --> 00:11:08.100]  大家知道細胞變異是很危險的
[00:11:08.100 --> 00:11:10.420]  細胞變異就是很多癌症就是這樣開始的
[00:11:10.420 --> 00:11:12.180]  所以氧氣是我們的敵人
[00:11:12.180 --> 00:11:14.500]  所以身體的改變
[00:11:14.500 --> 00:11:16.420]  一定有改變
[00:11:16.420 --> 00:11:19.780]  環境改變
[00:11:19.780 --> 00:11:23.060]  大自然的環境
[00:11:23.060 --> 00:11:27.540]  就是在改變中
[00:11:27.540 --> 00:11:29.380]  我們發覺就是
[00:11:29.380 --> 00:11:32.060]  好像英國去年去到40度
[00:11:32.060 --> 00:11:34.980]  是真的有史以來未試過
[00:11:34.980 --> 00:11:38.300]  有些地方風災 雨災 水災
[00:11:38.300 --> 00:11:40.500]  近來聽得很多
[00:11:40.500 --> 00:11:42.260]  是越來越厲害
[00:11:42.260 --> 00:11:43.580]  聖經也預言了
[00:11:43.580 --> 00:11:45.020]  天災日天災
[00:11:45.020 --> 00:11:48.580]  其實環境是不斷的改變
[00:11:48.580 --> 00:11:50.940]  那些自然的災難
[00:11:50.940 --> 00:11:52.980]  氣候的極端
[00:11:52.980 --> 00:11:54.260]  要麼是熱到死
[00:11:54.260 --> 00:11:56.980]  要麼是冷到死
[00:11:56.980 --> 00:12:00.180]  這是很奇怪的
[00:12:00.180 --> 00:12:02.700]  你說是人類去破壞大自然
[00:12:02.700 --> 00:12:05.140]  就怎樣
[00:12:05.140 --> 00:12:06.580]  暫時沒有什麼定案
[00:12:06.580 --> 00:12:08.780]  但是這是一個可能性
[00:12:08.780 --> 00:12:11.780]  還有什麼改變呢
[00:12:11.780 --> 00:12:13.220]  除了氣候改變之外
[00:12:13.220 --> 00:12:14.460]  自然界氣候
[00:12:14.460 --> 00:12:16.860]  當然也有其他的氣候
[00:12:16.860 --> 00:12:19.260]  政治氣候改變
[00:12:19.260 --> 00:12:21.780]  這個我不敢在台上說太多
[00:12:21.780 --> 00:12:23.300]  是有改變
[00:12:23.300 --> 00:12:23.900]  沒有改變
[00:12:23.900 --> 00:12:26.340]  今天不會坐滿很多香港人
[00:12:26.340 --> 00:12:27.300]  大家知道
[00:12:27.300 --> 00:12:28.740]  所以這些東西是
[00:12:28.740 --> 00:12:33.340]  我們不可以控制的改變環境
[00:12:33.340 --> 00:12:35.100]  所以世界是不斷的變
[00:12:35.100 --> 00:12:35.980]  最後是什麼呢
[00:12:35.980 --> 00:12:38.140]  就是人心的改變
[00:12:38.140 --> 00:12:39.980]  心是會變
[00:12:39.980 --> 00:12:42.980]  有句話就是人會變
[00:12:42.980 --> 00:12:43.980]  月又怎樣
[00:12:43.980 --> 00:12:45.820]  月會圓
[00:12:45.820 --> 00:12:46.380]  月會圓
[00:12:46.380 --> 00:12:47.820]  要有圓缺
[00:12:47.820 --> 00:12:49.700]  不是一直都循環循環
[00:12:49.700 --> 00:12:51.420]  人心也是會變
[00:12:51.420 --> 00:12:54.780]  人的性格隨著時間也會變
[00:12:54.780 --> 00:12:56.700]  我們隨著年紀
[00:12:56.700 --> 00:12:57.860]  我們的性格
[00:12:57.860 --> 00:12:59.300]  我們的性情
[00:12:59.300 --> 00:13:01.700]  都可以會改變
[00:13:01.700 --> 00:13:04.100]  心態會改變
[00:13:04.100 --> 00:13:04.980]  心
[00:13:04.980 --> 00:13:07.700]  譬如有些東西你本來很喜歡的
[00:13:07.700 --> 00:13:09.780]  時間過了你變得沒那麼喜歡
[00:13:09.780 --> 00:13:13.260]  這些東西不斷是會改變的
[00:13:13.260 --> 00:13:15.180]  那就
[00:13:15.180 --> 00:13:16.260]  搞一個姊妹
[00:13:16.260 --> 00:13:17.500]  不要說名字
[00:13:17.500 --> 00:13:18.940]  她有個孫女
[00:13:18.940 --> 00:13:21.020]  孫女就
[00:13:21.020 --> 00:13:24.060]  小時候很喜歡某一個卡通人物
[00:13:24.060 --> 00:13:26.140]  就是那些Baby Sharks
[00:13:26.140 --> 00:13:27.500]  那些Baby Sharks
[00:13:27.500 --> 00:13:28.700]  我是沒有看過
[00:13:28.700 --> 00:13:31.220]  就是那個卡通來的
[00:13:31.220 --> 00:13:31.740]  鯊魚
[00:13:31.740 --> 00:13:32.500]  BB
[00:13:32.500 --> 00:13:33.500]  OK
[00:13:33.500 --> 00:13:39.940]  她有個姨姨就知道她喜歡買了很多很多的玩具
[00:13:39.940 --> 00:13:41.020]  整個行李箱的玩具
[00:13:41.020 --> 00:13:42.060]  她姨姨在香港
[00:13:42.060 --> 00:13:45.140]  她回香港就帶過來
[00:13:45.140 --> 00:13:45.780]  但怎麼帶過來
[00:13:45.780 --> 00:13:47.780]  她不喜歡Baby Sharks
[00:13:47.780 --> 00:13:49.300]  原來她變了心
[00:13:49.300 --> 00:13:50.300]  知不知道
[00:13:50.300 --> 00:13:52.620]  她不再喜歡Baby Sharks
[00:13:52.620 --> 00:13:54.220]  她喜歡迪士尼那些Princess
[00:13:54.220 --> 00:13:55.260]  知不知道
[00:13:55.260 --> 00:13:57.260]  因為她長大了
[00:13:57.260 --> 00:13:58.340]  是不是
[00:13:58.340 --> 00:13:59.980]  整個行李箱就廢了
[00:13:59.980 --> 00:14:01.820]  是不是
[00:14:01.820 --> 00:14:03.540]  為什麼呢
[00:14:03.540 --> 00:14:05.020]  因為人是會
[00:14:05.020 --> 00:14:08.900]  不同時間的心態會有改變
[00:14:08.900 --> 00:14:10.420]  小朋友都會
[00:14:10.420 --> 00:14:12.620]  何況我們是大人呢
[00:14:12.620 --> 00:14:14.620]  其實有三個原因
[00:14:14.620 --> 00:14:17.700]  第一個原因就是厭倦了
[00:14:17.700 --> 00:14:19.260]  久了一些東西
[00:14:19.260 --> 00:14:20.980]  你會厭倦
[00:14:20.980 --> 00:14:22.420]  一件事你提一多
[00:14:22.420 --> 00:14:24.100]  你會有厭倦
[00:14:24.100 --> 00:14:25.420]  天天對著
[00:14:25.420 --> 00:14:26.900]  你會厭倦
[00:14:26.900 --> 00:14:29.420]  這個是人的軟弱
[00:14:29.420 --> 00:14:30.700]  我們喜歡新奇
[00:14:30.700 --> 00:14:31.620]  喜歡新鮮
[00:14:31.620 --> 00:14:34.100]  我們厭倦了一些舊的東西
[00:14:34.100 --> 00:14:35.620]  所以我們為什麼
[00:14:35.620 --> 00:14:39.940]  那些時裝店會經常有新季
[00:14:39.940 --> 00:14:41.940]  秋季 夏季 冬季
[00:14:41.940 --> 00:14:44.540]  每個季都出一些新的衣服出來
[00:14:44.540 --> 00:14:46.140]  吸引我們去買呢
[00:14:46.140 --> 00:14:47.220]  照計是不需要的
[00:14:47.220 --> 00:14:48.140]  我們夏季穿完
[00:14:48.140 --> 00:14:49.940]  明年夏季就拿出來穿
[00:14:49.940 --> 00:14:50.660]  就可以了
[00:14:50.660 --> 00:14:52.060]  十年都是這樣做
[00:14:52.060 --> 00:14:53.820]  那些時裝店就全部倒閉了
[00:14:53.820 --> 00:14:54.740]  是不是
[00:14:54.740 --> 00:14:55.940]  照計是的
[00:14:55.940 --> 00:14:56.620]  是不是
[00:14:56.620 --> 00:14:58.700]  所以明白就是
[00:14:58.700 --> 00:15:00.780]  我們因為厭
[00:15:00.780 --> 00:15:02.500]  厭倦了
[00:15:02.500 --> 00:15:07.060]  為什麼每次照片拍出來都是那件衣服呢
[00:15:07.060 --> 00:15:08.420]  很奇怪 是不是
[00:15:08.420 --> 00:15:09.260]  很奇怪
[00:15:09.260 --> 00:15:11.820]  所以呢
[00:15:11.820 --> 00:15:13.300]  會厭倦
[00:15:13.300 --> 00:15:14.980]  第二就是
[00:15:14.980 --> 00:15:16.380]  令到我們的心會變
[00:15:16.380 --> 00:15:18.980]  就是環境和經歷
[00:15:18.980 --> 00:15:20.660]  令到我們改變
[00:15:20.660 --> 00:15:23.940]  我們經歷了很多人生的喜怒哀樂
[00:15:23.940 --> 00:15:25.100]  甜酸苦辣
[00:15:25.100 --> 00:15:26.780]  令到我們的心態改變
[00:15:26.780 --> 00:15:28.700]  之前有些東西我們很想的
[00:15:28.700 --> 00:15:30.780]  現在可能都不想了
[00:15:30.780 --> 00:15:33.500]  可能因為之前生病了一段時間
[00:15:33.500 --> 00:15:35.340]  現在的心態改變
[00:15:35.340 --> 00:15:37.900]  之前可能我很想買一輛跑車的
[00:15:37.900 --> 00:15:39.820]  但是現在有些人生病了
[00:15:39.820 --> 00:15:41.300]  接著就說
[00:15:41.300 --> 00:15:43.100]  這天的身體都這麼差了
[00:15:43.100 --> 00:15:43.860]  是不是
[00:15:43.860 --> 00:15:45.700]  那還買什麼跑車
[00:15:45.700 --> 00:15:48.860]  就是那個的心態
[00:15:48.860 --> 00:15:52.220]  那個心態一定隨著人生的經歷
[00:15:52.220 --> 00:15:53.140]  而去改變了
[00:15:53.140 --> 00:15:55.100]  令到我們改了
[00:15:55.100 --> 00:15:55.660]  是不是
[00:15:55.660 --> 00:15:57.540]  這個也是很實在的一件事
[00:15:57.540 --> 00:15:58.660]  第三就是什麼呢
[00:15:58.660 --> 00:15:59.620]  為什麼會改變呢
[00:15:59.620 --> 00:16:02.700]  因為我們就找到一個其他東西
[00:16:02.700 --> 00:16:04.100]  代替了
[00:16:04.100 --> 00:16:07.460]  我們找到迪士尼的Princess
[00:16:07.460 --> 00:16:09.660]  那就忘記了Baby sharks了
[00:16:09.660 --> 00:16:10.140]  是不是
[00:16:10.140 --> 00:16:11.740]  因為有新的東西
[00:16:11.740 --> 00:16:15.900]  去代替了原有我們所喜歡的東西
[00:16:15.900 --> 00:16:16.980]  這個是人心的改變
[00:16:16.980 --> 00:16:17.780]  為什麼要說得這麼清楚
[00:16:17.780 --> 00:16:18.380]  人心的改變
[00:16:18.380 --> 00:16:21.300]  因為今天說的是講義忽所教的
[00:16:21.300 --> 00:16:22.660]  我們信主的經歷
[00:16:22.660 --> 00:16:24.820]  也都是會隨著年日
[00:16:24.820 --> 00:16:26.500]  我們會有改變
[00:16:26.500 --> 00:16:31.620]  約翰就提醒我們
[00:16:31.620 --> 00:16:36.740]  義忽所教會就是因為這樣而改變了
[00:16:36.740 --> 00:16:40.500]  短短義忽所教會可能都是二十年的時間
[00:16:40.500 --> 00:16:43.020]  就已經改變了
[00:16:43.020 --> 00:16:46.580]  保羅應該是大約住後五十年左右
[00:16:46.580 --> 00:16:48.740]  第二次旅行的時候
[00:16:48.740 --> 00:16:52.180]  就去到當時亞細亞
[00:16:52.180 --> 00:16:54.100]  Asia Miner的地方
[00:16:54.100 --> 00:16:57.740]  那裡建立了義忽所的教會
[00:16:57.740 --> 00:17:02.500]  當時義忽所是一個很重要的一個城市
[00:17:02.500 --> 00:17:04.300]  是近於愛琴海的
[00:17:04.300 --> 00:17:07.100]  所以商務是很發達的
