
[00:00:00.000 --> 00:00:05.000]  慶安 來到三月最後一個星期的主日
[00:05:31.000 --> 00:05:33.000]  請求她饒恕
[00:05:33.000 --> 00:05:36.000]  當時彭柯麗掙扎了一段時間
[00:05:36.000 --> 00:05:41.000]  跟著她就和德軍互相擁抱
[00:05:41.000 --> 00:05:43.000]  她說了一句說話
[00:05:43.000 --> 00:05:46.000]  從前我們都在罪裏面囚犯
[00:05:46.000 --> 00:05:50.000]  如今我們在基督裏面都得到釋放
[00:05:50.000 --> 00:05:53.000]  弟兄姊妹在黑暗的日子裏面
[00:05:53.000 --> 00:05:55.000]  要為主發光
[00:05:55.000 --> 00:05:58.000]  可以是一個危機
[00:05:58.000 --> 00:06:00.000]  也可以是一個契機
[00:06:00.000 --> 00:06:03.000]  契機就好像彭柯麗
[00:06:03.000 --> 00:06:05.000]  她行了主道就為主發光
[00:06:05.000 --> 00:06:08.000]  就吸引很多人去認識神
[00:06:08.000 --> 00:06:11.000]  但是也可以是一個危機
[00:06:11.000 --> 00:06:12.000]  為什麼呢?
[00:06:12.000 --> 00:06:15.000]  因為當有些人真的不行主道
[00:06:15.000 --> 00:06:17.000]  行得不好
[00:06:17.000 --> 00:06:19.000]  反而就會令人跌倒
[00:06:19.000 --> 00:06:22.000]  就令到人對基督有反感
[00:06:22.000 --> 00:06:24.000]  事實上今天在社會上
[00:06:24.000 --> 00:06:26.000]  有很多不信主的人
[00:06:26.000 --> 00:06:29.000]  都會對基督徒有一種既定的期望
[00:06:29.000 --> 00:06:30.000]  就是什麼呢?
[00:06:30.000 --> 00:06:33.000]  每一個自稱自己是基督徒的人
[00:06:33.000 --> 00:06:35.000]  其實他都期望你
[00:06:35.000 --> 00:06:38.000]  應該在生活上有好行為
[00:06:38.000 --> 00:06:43.000]  特別是一些社會危難或者不公義的時候
[00:06:43.000 --> 00:06:46.000]  人都會期望基督徒的行事為人
[00:06:46.000 --> 00:06:48.000]  好像俗世的清泉一樣
[00:06:48.000 --> 00:06:50.000]  但是另一方面
[00:06:50.000 --> 00:06:52.000]  有些不信主的人
[00:06:52.000 --> 00:06:54.000]  有時候會見到
[00:06:54.000 --> 00:06:57.000]  有些基督徒做的行為是不好的
[00:06:57.000 --> 00:07:00.000]  反而會令到他們大失所望
[00:07:00.000 --> 00:07:04.000]  更加令他們對基督教卻步
[00:07:04.000 --> 00:07:09.000]  我覺得人對基督徒有這些期望是很合理
[00:07:09.000 --> 00:07:11.000]  甚至今天我們看這段經文
[00:07:11.000 --> 00:07:14.000]  使徒約翰也是這樣教導
[00:07:14.000 --> 00:07:16.000]  他說一個真正認識神的人
[00:07:16.000 --> 00:07:18.000]  有一個很重要的標記
[00:07:18.000 --> 00:07:20.000]  就是會遵行神的道
[00:07:20.000 --> 00:07:23.000]  這段經文很短
[00:07:23.000 --> 00:07:24.000]  四節
[00:07:24.000 --> 00:07:28.000]  但解釋了為什麼真正認識神的人
[00:07:28.000 --> 00:07:30.000]  會有一個這樣的標記
[00:07:30.000 --> 00:07:34.000]  《永恆一書》我們一直在說的時候
[00:07:34.000 --> 00:07:37.000]  也在說《永恆一書》寫作的背景
[00:07:37.000 --> 00:07:39.000]  就是當時面對一些異端
[00:07:39.000 --> 00:07:41.000]  那個異端叫做幻影說
[00:07:41.000 --> 00:07:45.000]  幻影說就是不相信耶穌是道成肉身
[00:07:45.000 --> 00:07:47.000]  來到這個世界上
[00:07:47.000 --> 00:07:51.000]  上一次劉牧師已經針對這個異端裡
[00:07:51.000 --> 00:07:53.000]  其中一個教導來教了
[00:07:53.000 --> 00:07:56.000]  去駁斥當中其中一個錯誤的教導
[00:07:56.000 --> 00:08:00.000]  就是一個人認為和神有團契
[00:08:00.000 --> 00:08:03.000]  仍然可以行在黑暗的裡面
[00:08:03.000 --> 00:08:07.000]  甚至不覺得自己有罪
[00:08:07.000 --> 00:08:11.000]  上次那大段經文裡說到認罪
[00:08:11.000 --> 00:08:14.000]  今天我們來到另一個題目
[00:08:14.000 --> 00:08:16.000]  二章的三至十一節
[00:08:16.000 --> 00:08:19.000]  就是駁斥這個異端的另一個教義
[00:08:19.000 --> 00:08:21.000]  是什麼教義呢?
[00:08:21.000 --> 00:08:24.000]  這個錯誤的教義是什麼呢?
[00:08:24.000 --> 00:08:27.000]  他們認為一個認識神的人
[00:08:27.000 --> 00:08:32.000]  是不需要在道德行為上有任何的改變
[00:08:32.000 --> 00:08:36.000]  甚至任意犯罪都沒有什麼問題
[00:08:36.000 --> 00:08:39.000]  因為認識神是透過一個人
[00:08:39.000 --> 00:08:43.000]  他得到一些神秘的理性知識就可以了
[00:08:43.000 --> 00:08:46.000]  這裡慢慢引申到
[00:08:46.000 --> 00:08:51.000]  第二世紀有一個很出名的教導
[00:08:51.000 --> 00:08:54.000]  就是洛斯底主義
[00:08:54.000 --> 00:08:56.000]  洛斯底主義是認為
[00:08:56.000 --> 00:08:58.000]  人去認識神的方法
[00:08:58.000 --> 00:09:01.000]  就是透過一些神秘的知識
[00:09:01.000 --> 00:09:04.000]  洛斯底的意思就是知識
[00:09:04.000 --> 00:09:07.000]  但是對於約翰來說
[00:09:07.000 --> 00:09:09.000]  這是完全不對的
[00:09:09.000 --> 00:09:10.000]  是行不通的
[00:09:10.000 --> 00:09:12.000]  所以今天在這四節的經文裡
[00:09:12.000 --> 00:09:15.000]  他提出一個很重要的指標
[00:09:15.000 --> 00:09:18.000]  我們今天的大綱很簡單
[00:09:18.000 --> 00:09:22.000]  第三節講到一個命題
[00:09:22.000 --> 00:09:26.000]  約翰提到一個真認識神的標記是什麼呢?
[00:09:26.000 --> 00:09:29.000]  然後我會透過這段經文
[00:09:29.000 --> 00:09:32.000]  四至六節提出三個原因
[00:09:32.000 --> 00:09:35.000]  馴服神的動機或原因是什麼
[00:09:35.000 --> 00:09:38.000]  然後我會提出一個形容
[00:09:38.000 --> 00:09:41.000]  我們首先看看第三節
[00:09:41.000 --> 00:09:43.000]  第三節這樣說
[00:09:43.000 --> 00:09:44.000]  他提出一個命題
[00:09:44.000 --> 00:09:46.000]  我們若遵守神的命令
[00:09:46.000 --> 00:09:49.000]  就知道我們確實認識祂
[00:09:49.000 --> 00:09:51.000]  很簡單
[00:09:51.000 --> 00:09:53.000]  他提到一個測試
[00:09:53.000 --> 00:09:56.000]  一個人是否真的認識神呢?
[00:09:56.000 --> 00:09:57.000]  很簡單
[00:09:57.000 --> 00:09:59.000]  就是看他在生活行為上
[00:09:59.000 --> 00:10:02.000]  是否持續遵守神的話
[00:10:02.000 --> 00:10:05.000]  在這句話裡有兩個字
[00:10:05.000 --> 00:10:07.000]  我很想解釋一下
[00:10:07.000 --> 00:10:12.000]  第一個字是什麼叫認識神?
[00:10:12.000 --> 00:10:15.000]  如果我今天說我認識某某
[00:10:15.000 --> 00:10:18.000]  其實可能有以下四方面的意思
[00:10:18.000 --> 00:10:20.000]  第一
[00:10:20.000 --> 00:10:23.000]  我聽過關於祂的事
[00:10:23.000 --> 00:10:25.000]  我知道祂的名字
[00:10:25.000 --> 00:10:27.000]  譬如說我認識劉德華
[00:10:27.000 --> 00:10:29.000]  我聽過祂的名字
[00:10:29.000 --> 00:10:31.000]  我知道關於祂的事
[00:10:31.000 --> 00:10:34.000]  這些是一些資料性的事實
[00:10:34.000 --> 00:10:36.000]  第二
[00:10:36.000 --> 00:10:39.000]  我辨認出這個就是劉德華
[00:10:39.000 --> 00:10:42.000]  辨認出認識
[00:10:42.000 --> 00:10:44.000]  第三就是
[00:10:44.000 --> 00:10:46.000]  再深一點的關係
[00:10:46.000 --> 00:10:49.000]  我明白祂,我理解祂
[00:10:49.000 --> 00:10:50.000]  認識
[00:10:50.000 --> 00:10:51.000]  但是
[00:10:51.000 --> 00:10:56.000]  約翰在這裡說認識神的意思是第四個
[00:10:56.000 --> 00:11:01.000]  就是我個人和祂有相處的經驗
[00:11:01.000 --> 00:11:04.000]  我和祂有一個個人的關係
[00:11:04.000 --> 00:11:08.000]  這是一個最深的認識神的意思
[00:11:08.000 --> 00:11:12.000]  在第三節裏
[00:11:12.000 --> 00:11:16.000]  在原文認識祂的字是完成式
[00:11:16.000 --> 00:11:20.000]  即是我已經和神建立了一個關係
[00:11:20.000 --> 00:11:25.000]  一個人說我已經和神建立了一個關係
[00:11:25.000 --> 00:11:27.000]  我和祂已經有團契
[00:11:27.000 --> 00:11:29.000]  是什麼意思呢?
[00:11:29.000 --> 00:11:30.000]  接著他就說
[00:11:30.000 --> 00:11:33.000]  你應該要遵守神的命令
[00:11:33.000 --> 00:11:36.000]  什麼叫遵守神的命令呢?
[00:11:36.000 --> 00:11:39.000]  遵守神的命令在原文是現在式
[00:11:39.000 --> 00:11:42.000]  即是說我是持續去遵守神的命令
[00:11:42.000 --> 00:11:44.000]  不是說只是一次
[00:11:44.000 --> 00:11:48.000]  而是說我習慣性地持續去遵守神的命令
[00:11:48.000 --> 00:11:51.000]  一個和神有親密關係的人
[00:11:51.000 --> 00:11:54.000]  他說我和神有關係的話
[00:11:54.000 --> 00:11:59.000]  即是告訴我我會持續去遵守祂的命令
[00:11:59.000 --> 00:12:00.000]  好了
[00:12:00.000 --> 00:12:04.000]  這裡約翰在第三節用命令
[00:12:04.000 --> 00:12:07.000]  當你說到神的命令
[00:12:07.000 --> 00:12:09.000]  英文是Commandments的時候
[00:12:09.000 --> 00:12:11.000]  你就可能馬上想起
[00:12:11.000 --> 00:12:13.000]  十戒
[00:12:13.000 --> 00:12:16.000]  舊約那些很多的律例
[00:12:16.000 --> 00:12:19.000]  很多的規條
[00:12:19.000 --> 00:12:21.000]  是否即是說
[00:12:21.000 --> 00:12:24.000]  一個認識神的人就要守十戒
[00:12:24.000 --> 00:12:26.000]  這就叫認識神呢?
[00:12:26.000 --> 00:12:32.000]  我們不可以用律法主義的方式去看約翰這一節的經文
[00:12:32.000 --> 00:12:35.000]  你記得耶穌在世上的時候
[00:12:35.000 --> 00:12:38.000]  他已經解釋了律法的總綱是什麼?
[00:12:38.000 --> 00:12:41.000]  就是愛神愛人
[00:12:41.000 --> 00:12:43.000]  也就是說
[00:12:43.000 --> 00:12:46.000]  你今天和神和人的關係怎麼樣呢?
[00:12:46.000 --> 00:12:50.000]  就反映著你是否遵守神的命令
[00:12:50.000 --> 00:12:52.000]  所以強調的是關係
[00:12:52.000 --> 00:12:54.000]  而不是律法規條
[00:12:54.000 --> 00:12:56.000]  所以簡單來說
[00:12:58.000 --> 00:13:02.000]  遵守神的命令的意思就是馴服神
[00:13:02.000 --> 00:13:06.000]  在這裡我們不可以執著地說
[00:13:06.000 --> 00:13:08.000]  糟了,我其實也是一個基督徒
[00:13:08.000 --> 00:13:12.000]  但是我沒有全部遵守神的命令
[00:13:12.000 --> 00:13:14.000]  我會偶爾犯罪
[00:13:14.000 --> 00:13:16.000]  偶爾說說是非
[00:13:16.000 --> 00:13:17.000]  偶爾說說謊話
[00:13:17.000 --> 00:13:20.000]  或者做一些神不喜悅的事情
[00:13:20.000 --> 00:13:21.000]  那怎麼辦呢?
[00:13:21.000 --> 00:13:24.000]  這裡約翰的意思不是說
[00:13:24.000 --> 00:13:26.000]  你已經完全
[00:13:26.000 --> 00:13:30.000]  一個人立志去追求
[00:13:30.000 --> 00:13:33.000]  遵守神的命令
[00:13:33.000 --> 00:13:36.000]  這個命題解釋完之後
[00:13:36.000 --> 00:13:39.000]  約翰用了三個個人的例子
[00:13:39.000 --> 00:13:42.000]  去解釋為什麼
[00:13:42.000 --> 00:13:44.000]  一個認識神的人
[00:13:44.000 --> 00:13:47.000]  一定會持續遵守神的命令
[00:13:47.000 --> 00:13:50.000]  而這三個例子其實都是
[00:13:50.000 --> 00:13:53.000]  好像在反映我們今天和神的關係
[00:13:53.000 --> 00:13:55.000]  不同的層次
[00:13:55.000 --> 00:13:57.000]  而且是逐步大增的
[00:13:57.000 --> 00:14:00.000]  首先我們看第四節
[00:14:00.000 --> 00:14:02.000]  第四節他說
[00:14:02.000 --> 00:14:04.000]  「人若說我認識他
[00:14:04.000 --> 00:14:07.000]  卻不遵守他的命令
[00:14:07.000 --> 00:14:09.000]  就是說謊話的
[00:14:09.000 --> 00:14:12.000]  真理就不在他裡面了」
[00:14:12.000 --> 00:14:14.000]  其實第四節只不過是約翰
[00:14:14.000 --> 00:14:17.000]  將第三節用一個相反的方式
[00:14:17.000 --> 00:14:19.000]  去再重複一次
[00:14:19.000 --> 00:14:21.000]  就是說如果一個人宣稱自己
[00:14:21.000 --> 00:14:24.000]  已經和基督和神建立了一個關係
[00:14:24.000 --> 00:14:27.000]  但是沒有持續的去馴服神
[00:14:27.000 --> 00:14:29.000]  其實他一定是在說謊
[00:14:29.000 --> 00:14:31.000]  是自相矛盾的
[00:14:31.000 --> 00:14:33.000]  他不是一個真信徒
[00:14:33.000 --> 00:14:36.000]  這個只不過是用一個邏輯的角度
[00:14:36.000 --> 00:14:40.000]  來解釋一個人和神的關係
[00:14:40.000 --> 00:14:41.000]  就等於今天
[00:14:41.000 --> 00:14:43.000]  如果我已經打算拿著BNO
[00:14:43.000 --> 00:14:45.000]  去移民去英國
[00:14:45.000 --> 00:14:47.000]  在那裏長居
[00:14:47.000 --> 00:14:50.000]  做他的公民
[00:14:50.000 --> 00:14:53.000]  但是我持續都不想遵守英國的命令
[00:14:53.000 --> 00:14:55.000]  我想遵守英國的法例
[00:14:55.000 --> 00:14:57.000]  這個是說不通的
[00:14:57.000 --> 00:14:59.000]  是自相矛盾的
[00:14:59.000 --> 00:15:00.000]  同樣地
[00:15:00.000 --> 00:15:03.000]  今天你說你已經進入了神的家
[00:15:03.000 --> 00:15:06.000]  我已經和神建立了一個關係
[00:15:06.000 --> 00:15:08.000]  但是我持續都不想
[00:15:08.000 --> 00:15:10.000]  實行這個家規
[00:15:10.000 --> 00:15:13.000]  不想去遵守這個家裏的家規的時候
[00:15:13.000 --> 00:15:15.000]  在邏輯上是自相矛盾的
[00:15:15.000 --> 00:15:17.000]  是說不通的
[00:15:17.000 --> 00:15:20.000]  這樣去解釋一個人和神的關係
[00:15:20.000 --> 00:15:22.000]  是比較低層次的
[00:15:22.000 --> 00:15:24.000]  低層次就好像說
[00:15:24.000 --> 00:15:26.000]  你入了這個教
[00:15:26.000 --> 00:15:29.000]  你就一定要遵守這個教的教規
[00:15:29.000 --> 00:15:31.000]  你要表裡一致
[00:15:31.000 --> 00:15:33.000]  這個角度去看
[00:15:33.000 --> 00:15:36.000]  就是我不想做一個表裡不一致的人
[00:15:36.000 --> 00:15:40.000]  所以我就要遵守這個教裏的教規
[00:15:40.000 --> 00:15:41.000]  而事實上
[00:15:41.000 --> 00:15:43.000]  今天有很多人不想信耶穌
[00:15:43.000 --> 00:15:45.000]  都是在這裏卡住了
[00:15:45.000 --> 00:15:46.000]  就是說
[00:15:46.000 --> 00:15:48.000]  信耶穌又不可以賭馬
[00:15:48.000 --> 00:15:50.000]  又不可以買六合彩
[00:15:50.000 --> 00:15:52.000]  又不可以同居
[00:15:52.000 --> 00:15:55.000]  又不可以去莊鄉拜神
[00:15:55.000 --> 00:15:59.000]  認得耶穌做主
[00:15:59.000 --> 00:16:03.000]  就是我都要將以前的習慣放棄
[00:16:03.000 --> 00:16:06.000]  我不想做一個表裡不一致的人
[00:16:06.000 --> 00:16:08.000]  我就不如不要信了
[00:16:08.000 --> 00:16:10.000]  因為太多限制了
[00:16:10.000 --> 00:16:11.000]  弊多於利
[00:16:11.000 --> 00:16:13.000]  我就不信了
[00:16:13.000 --> 00:16:17.000]  這個角度就是從規條的角度去看
[00:16:17.000 --> 00:16:18.000]  和神的關係
[00:16:18.000 --> 00:16:20.000]  是比較低層次的
[00:16:20.000 --> 00:16:23.000]  所以如果我只是用這個原因
[00:16:23.000 --> 00:16:25.000]  就是我要遵守神的命令
[00:16:25.000 --> 00:16:28.000]  因為我不想做一個表裡不一致的人
[00:16:28.000 --> 00:16:31.000]  其實那個動力是比較低
[00:16:31.000 --> 00:16:33.000]  甚至可能會令人卻步
[00:16:33.000 --> 00:16:36.000]  所以第五節的上半節
[00:16:36.000 --> 00:16:39.000]  約翰就提出第二個原因
[00:16:39.000 --> 00:16:41.000]  第五節的上半節他這樣說
[00:16:41.000 --> 00:16:48.000]  「凡遵守他的道的,愛神的心確實地在他裡面達到完全了」
[00:16:48.000 --> 00:16:51.000]  即是我們看半節
[00:16:51.000 --> 00:16:55.000]  他說一個如果持續遵守神的道
[00:16:55.000 --> 00:17:01.000]  神的愛就在他裡面已經達到完全了
[00:17:01.000 --> 00:17:03.000]  大家有沒有留意
[00:17:03.000 --> 00:17:08.000]  第五節和第三節有少許不同
[00:17:08.000 --> 00:17:12.000]  約翰這次不是用神的命令
[00:17:12.000 --> 00:17:14.000]  他是用神的道
[00:17:14.000 --> 00:17:20.000]  大家知道道在約翰的神學裡有一個特別的意思
[00:17:20.000 --> 00:17:22.000]  如果大家記得約翰福音的序言
[00:17:22.000 --> 00:17:26.000]  道成了肉身,住在我們中間
[00:17:26.000 --> 00:17:30.000]  道,太初有道,道與神同在
[00:17:30.000 --> 00:17:32.000]  道就是指耶穌
[00:17:32.000 --> 00:17:35.000]  即是說約翰這次暗示
[00:17:35.000 --> 00:17:41.000]  遵守神的命令其實就是信耶穌的意思
[00:17:41.000 --> 00:17:44.000]  約翰一書三章二十三字
[00:17:44.000 --> 00:17:48.000]  稍後會更加清楚地解釋
[00:17:48.000 --> 00:18:05.000]  三章二十三字約翰更加清楚地說
[00:18:05.000 --> 00:18:10.000]  神的命令就是我們要信他的兒子耶穌基督的名
[00:18:10.000 --> 00:18:15.000]  並且照他所賜給我們的命令彼此相愛
[00:18:15.000 --> 00:18:20.000]  他直接說到神的命令就是信他的兒子耶穌基督的名
[00:18:20.000 --> 00:18:24.000]  說到是一個關係
[00:18:24.000 --> 00:18:27.000]  他說到凡遵守他的道
[00:18:27.000 --> 00:18:29.000]  然後他說到另外一個動機
[00:18:29.000 --> 00:18:33.000]  就是因為愛神的心確實在他裡面達到完全
[00:18:33.000 --> 00:18:35.000]  這個字是什麼意思呢?
[00:18:35.000 --> 00:18:39.000]  什麼叫愛神的心確實在他裡面達到完全呢?
[00:18:39.000 --> 00:18:42.000]  完全這個字在約翰一書四次出現
[00:18:42.000 --> 00:18:46.000]  其他的三次都是在第四章裡說到
[00:18:46.000 --> 00:18:50.000]  而這個完全的字都是和愛有關的
[00:18:50.000 --> 00:18:52.000]  下一章
[00:18:52.000 --> 00:18:55.000]  我展示在PowerPoint
[00:18:55.000 --> 00:18:59.000]  他的愛在我們裡面得以圓滿了
[00:18:59.000 --> 00:19:01.000]  四章十二節
[00:19:01.000 --> 00:19:02.000]  四章十七節
[00:19:02.000 --> 00:19:06.000]  由此愛在我們裡面得以圓滿
[00:19:06.000 --> 00:19:08.000]  四章十八節
[00:19:08.000 --> 00:19:12.000]  懼怕那些人在愛裡尚未得到圓滿
[00:19:12.000 --> 00:19:15.000]  這個字有時翻譯為完全或圓滿
[00:19:15.000 --> 00:19:21.000]  其實意思是完成了他的使命或工作的意思
[00:19:21.000 --> 00:19:23.000]  也就是說
[00:19:23.000 --> 00:19:25.000]  透過我們順服神的心意
[00:19:25.000 --> 00:19:27.000]  或者是信耶穌去生活
[00:19:27.000 --> 00:19:33.000]  我們對神的愛就得以具體圓滿地表達出來
[00:19:33.000 --> 00:19:36.000]  其實我們這樣看
[00:19:36.000 --> 00:19:38.000]  如果你信了很久
[00:19:38.000 --> 00:19:41.000]  你可能已經麻木地看這句經文或說話
[00:19:41.000 --> 00:19:44.000]  但其實這句說話是很顛覆性的
[00:19:44.000 --> 00:19:46.000]  今天在這個世界上
[00:19:46.000 --> 00:19:49.000]  人們說愛是什麼意思?
[00:19:49.000 --> 00:19:52.000]  愛是Feel Good
[00:19:52.000 --> 00:19:54.000]  愛是感覺
[00:19:54.000 --> 00:19:57.000]  一個人他覺得
[00:19:57.000 --> 00:19:59.000]  我覺得不再愛你了
[00:19:59.000 --> 00:20:00.000]  我就和你離婚了
[00:20:00.000 --> 00:20:03.000]  因為我覺得我已經對你沒有愛了
[00:20:03.000 --> 00:20:05.000]  但是在聖經裡
[00:20:05.000 --> 00:20:09.000]  愛從來不是一些煽情的言語
[00:20:09.000 --> 00:20:11.000]  或者什麼秘密的經驗
[00:20:11.000 --> 00:20:13.000]  愛是一個毀身
[00:20:13.000 --> 00:20:15.000]  愛是一個行動
[00:20:15.000 --> 00:20:19.000]  是透過一個人去忠誠順服
