
[00:00:00.000 --> 00:00:04.800]  這篇詩篇記載了詩人一個很坦誠
[00:01:32.800 --> 00:01:37.000]  是帶有一點很疾度的意思
[00:01:37.000 --> 00:01:41.100]  我們要明白阿薩是甚麼身份
[00:01:41.100 --> 00:01:43.700]  阿薩是當時的師班長
[00:01:43.700 --> 00:01:46.900]  負責聖殿裏面的敬拜
[00:01:46.900 --> 00:01:50.900]  可以說阿薩是當時的一個屬靈領袖
[00:01:50.900 --> 00:01:54.600]  大家可以看到屬靈領袖
[00:01:54.600 --> 00:01:57.800]  並不是一定要假扮得很屬靈
[00:01:57.800 --> 00:01:59.800]  屬靈領袖都可以來到神面前
[00:01:59.800 --> 00:02:03.000]  很坦率地將他內心的掙扎
[00:02:03.000 --> 00:02:04.400]  內心的疑問
[00:02:04.400 --> 00:02:07.500]  在神面前傾倒出來
[00:02:07.500 --> 00:02:09.600]  在神面前
[00:02:09.600 --> 00:02:13.900]  阿薩很坦誠地將他的掙扎
[00:02:13.900 --> 00:02:15.200]  他遇到的困難
[00:02:15.200 --> 00:02:17.400]  要跟神說
[00:02:17.400 --> 00:02:18.400]  所以弟兄姊妹
[00:02:18.400 --> 00:02:20.500]  當我們來到神面前的時候
[00:02:20.500 --> 00:02:22.500]  我們不需要特別覺得
[00:02:22.500 --> 00:02:25.000]  有些事好像不好意思開口
[00:02:25.000 --> 00:02:28.300]  其實你開不開口
[00:02:28.300 --> 00:02:30.900]  神都知道你裏面的掙扎
[00:02:30.900 --> 00:02:34.600]  神都知道我們每一天所面對的問題
[00:02:34.600 --> 00:02:35.900]  所以我們來到神面前
[00:02:35.900 --> 00:02:37.700]  我們可以很坦然無懼地
[00:02:37.700 --> 00:02:40.200]  將我們心裏面的重擔
[00:02:40.200 --> 00:02:41.300]  困難
[00:02:41.300 --> 00:02:42.400]  疑問
[00:02:42.400 --> 00:02:43.900]  可以跟神來講
[00:02:43.900 --> 00:02:45.500]  來依靠祂
[00:02:45.500 --> 00:02:48.200]  大家要明白阿薩這個詩人
[00:02:48.200 --> 00:02:52.000]  祂的年代距離我們今天三千年
[00:02:52.000 --> 00:02:53.700]  是三千年前的人物
[00:02:53.700 --> 00:02:55.200]  祂所講的事情
[00:02:55.200 --> 00:02:57.600]  雖然是三千年前
[00:02:57.600 --> 00:03:01.500]  但是其實今天一樣的
[00:03:01.500 --> 00:03:03.100]  可能是困擾著我們
[00:03:03.100 --> 00:03:04.600]  曾幾何時
[00:03:04.600 --> 00:03:06.500]  我們都會聽到有人問
[00:03:06.500 --> 00:03:08.900]  甚至我們自己都這樣問
[00:03:08.900 --> 00:03:13.600]  究竟有沒有一個公義的神
[00:03:13.600 --> 00:03:15.900]  如果這個神真的公義的話
[00:03:15.900 --> 00:03:19.200]  為什麼我們經常見到
[00:03:19.200 --> 00:03:22.400]  惡人善終
[00:03:22.400 --> 00:03:24.400]  而好人呢
[00:03:24.400 --> 00:03:26.800]  他未必一定得到好死
[00:03:26.800 --> 00:03:29.200]  曾經有一個這樣的故事
[00:03:29.200 --> 00:03:31.800]  在一個市鎮裏面有三個
[00:03:31.800 --> 00:03:35.300]  無惡不作的兄弟
[00:03:35.300 --> 00:03:39.000]  其中一個平安地離世
[00:03:39.000 --> 00:03:40.900]  另外兩個兄弟
[00:03:40.900 --> 00:03:45.000]  去到城鎮上的牧師跟他說
[00:03:45.000 --> 00:03:49.200]  牧師,你要跟我們這個死去的兄弟
[00:03:49.200 --> 00:03:51.400]  做這個葬禮
[00:03:51.400 --> 00:03:54.100]  不過在葬禮的時候
[00:03:54.100 --> 00:03:56.100]  你要跟所有的人說
[00:03:56.100 --> 00:03:58.900]  這個兄弟是一個大好人
[00:03:58.900 --> 00:04:00.400]  如果不是的話
[00:04:00.400 --> 00:04:01.400]  有很長時間要看
[00:04:01.400 --> 00:04:02.300]  有很長時間要享受
[00:04:02.300 --> 00:04:03.900]  威脅牧師
[00:04:03.900 --> 00:04:05.800]  牧師想了一會之後
[00:04:05.800 --> 00:04:08.100]  當然要做這個葬禮
[00:04:08.100 --> 00:04:10.000]  在這個葬禮上
[00:04:10.000 --> 00:04:13.900]  牧師就趁這個機會來講
[00:04:13.900 --> 00:04:15.700]  所有行惡的人
[00:04:15.700 --> 00:04:18.900]  神絕不賜福
[00:04:18.900 --> 00:04:20.000]  不過
[00:04:20.000 --> 00:04:27.600]  今天我們要舉行葬禮的這個死者
[00:04:27.600 --> 00:04:31.100]  都可算是一個大好人
[00:04:31.100 --> 00:04:34.800]  比較起其他的兩個兄弟的話
[00:04:34.800 --> 00:04:38.600]  無論這個牧師喜不喜歡
[00:04:38.600 --> 00:04:41.900]  無論這個牧師怎樣去做這個表達
[00:04:41.900 --> 00:04:43.900]  事實上
[00:04:43.900 --> 00:04:46.100]  死去的這個大惡人
[00:04:46.100 --> 00:04:47.500]  去平安地
[00:04:47.500 --> 00:04:49.400]  安樂地
[00:04:49.400 --> 00:04:51.000]  離開世界
[00:04:51.000 --> 00:04:51.600]  同一個時間
[00:04:51.600 --> 00:04:55.600]  我相信這個牧者也跟很多好人做過葬禮
[00:04:55.600 --> 00:04:58.600]  很多好人也未必一定是
[00:04:58.600 --> 00:05:01.100]  安詳地離世
[00:05:01.100 --> 00:05:02.300]  很多好人
[00:05:02.300 --> 00:05:06.300]  是遭遇很多患難痛苦而離世
[00:05:06.300 --> 00:05:08.100]  雖然中國人就說
[00:05:08.100 --> 00:05:08.800]  不是的
[00:05:08.800 --> 00:05:10.000]  若然未到
[00:05:10.000 --> 00:05:11.500]  下一句是什麼
[00:05:11.500 --> 00:05:14.000]  時辰未到
[00:05:14.000 --> 00:05:14.900]  不過
[00:05:14.900 --> 00:05:19.600]  我相信大家在生命裏也經歷過一些事例
[00:05:19.600 --> 00:05:22.800]  惡人在離世的時候
[00:05:22.800 --> 00:05:24.300]  之前
[00:05:24.300 --> 00:05:27.000]  都沒有經歷過什麼患難痛苦
[00:05:27.000 --> 00:05:29.700]  這個可以說是我們普遍
[00:05:29.700 --> 00:05:32.800]  經驗得到的人生事實
[00:05:32.800 --> 00:05:33.700]  好了
[00:05:33.700 --> 00:05:36.300]  如果惡人享福
[00:05:36.300 --> 00:05:39.000]  是一個事實的時候
[00:05:39.000 --> 00:05:42.100]  接著我們要問的問題就是
[00:05:42.100 --> 00:05:45.300]  如果惡人
[00:05:45.300 --> 00:05:47.300]  不一定有惡報
[00:05:47.300 --> 00:05:50.200]  好人也不一定有好報
[00:05:50.200 --> 00:05:51.500]  我們會問的問題就是
[00:05:51.500 --> 00:05:54.700]  我們做好人做什麼
[00:05:54.700 --> 00:05:56.100]  為什麼我們做好人
[00:05:56.100 --> 00:05:57.000]  我記得曾經有一次
[00:05:57.000 --> 00:06:00.200]  我跟一個微信的朋友在那裏聊天
[00:06:00.200 --> 00:06:01.700]  分享福音
[00:06:01.700 --> 00:06:05.300]  我就用這一句的問題來問他
[00:06:05.300 --> 00:06:07.400]  但是他聽完我這樣說之後
[00:06:07.400 --> 00:06:09.300]  他就很生氣
[00:06:09.300 --> 00:06:11.700]  他很生氣之後就走了
[00:06:11.700 --> 00:06:13.400]  意思就是說
[00:06:13.400 --> 00:06:14.300]  做好人
[00:06:14.300 --> 00:06:17.900]  我做好人不是一定要祈求好報才做好人
[00:06:17.900 --> 00:06:20.700]  你們基督是這樣的想法嗎
[00:06:20.700 --> 00:06:21.700]  他沒有給我機會
[00:06:21.700 --> 00:06:24.500]  我再講下去他就離開了
[00:06:24.500 --> 00:06:27.400]  我當時當然覺得很無奈
[00:06:27.400 --> 00:06:34.900]  雖然這個人的人生價值有很高尚的價值觀
[00:06:34.900 --> 00:06:36.200]  不過無奈
[00:06:36.200 --> 00:06:38.900]  我不能夠將我們正確的觀念
[00:06:38.900 --> 00:06:40.200]  有機會跟他說
[00:06:40.200 --> 00:06:42.800]  但是對於這個詩人來講
[00:06:42.800 --> 00:06:44.500]  詩人在這裏所說的
[00:06:44.500 --> 00:06:47.100]  不單是一個高尚的價值觀
[00:06:47.100 --> 00:06:48.800]  這個詩人所說的就是
[00:06:48.800 --> 00:06:52.300]  在實際上他不單止
[00:06:52.300 --> 00:06:54.500]  當他做好人的時候沒有好報
[00:06:54.500 --> 00:06:55.600]  相反來說
[00:06:55.600 --> 00:07:00.800]  他做好人的時候更加是終日遭災難
[00:07:00.800 --> 00:07:04.500]  每天清晨的時候受懲治
[00:07:04.500 --> 00:07:07.200]  這個就是第14節所說的
[00:07:07.200 --> 00:07:12.300]  雖然我們不知道這個詩人究竟他所經歷的患難是什麼
[00:07:12.300 --> 00:07:16.200]  但是我相信詩人所說的
[00:07:16.200 --> 00:07:19.800]  都會引起我們一些共鳴
[00:07:19.800 --> 00:07:24.800]  我記得有一次我跟一個女士做翻譯
[00:07:24.800 --> 00:07:28.900]  她剛剛做完一個手術
[00:07:28.900 --> 00:07:33.300]  去切除她的膽石
[00:07:33.300 --> 00:07:34.700]  不過很不幸
[00:07:34.700 --> 00:07:36.400]  其實切除膽石不是一個很重大的手術
[00:07:36.400 --> 00:07:38.600]  但是她做完這個手術之後
[00:07:38.600 --> 00:07:40.200]  她渾身都痛
[00:07:40.200 --> 00:07:42.300]  又不能吃又不能睡
[00:07:42.300 --> 00:07:44.700]  甚至不能自己照顧自己
[00:07:44.700 --> 00:07:49.400]  所以就陷入一個很痛苦的地步
[00:07:49.400 --> 00:07:50.900]  然後她說了一句話
[00:07:50.900 --> 00:07:53.400]  我一直都記住
[00:07:53.400 --> 00:07:55.800]  我一輩子都沒有做過壞事
[00:07:55.800 --> 00:07:59.800]  為什麼我會有這樣的報應
[00:07:59.800 --> 00:08:03.700]  很多人都會面對這些事情都有這樣的反應
[00:08:03.700 --> 00:08:05.900]  因為人總是覺得
[00:08:05.900 --> 00:08:07.900]  我做好事的時候
[00:08:07.900 --> 00:08:09.700]  就應該有賞賜
[00:08:09.700 --> 00:08:11.500]  我做壞事的時候
[00:08:11.500 --> 00:08:14.700]  才會有懲罰
[00:08:14.700 --> 00:08:17.300]  我們總是相信冥冥之中
[00:08:17.300 --> 00:08:19.100]  就算你信神也好不信神也好
[00:08:19.100 --> 00:08:22.300]  信神的我們覺得會有一個賞善罰惡的神
[00:08:22.300 --> 00:08:24.700]  不信神的時候總是覺得冥冥之中
[00:08:24.700 --> 00:08:27.600]  是會有賞善罰惡這個制度
[00:08:27.600 --> 00:08:29.900]  但問題在於
[00:08:29.900 --> 00:08:33.500]  就算這個詩人
[00:08:33.500 --> 00:08:38.100]  每天活一個敬虔的生活
[00:08:38.100 --> 00:08:42.000]  她的經驗就是每天都驚艷橫瀾
[00:08:42.000 --> 00:08:44.600]  相反她看到周圍一些犯罪的人
[00:08:44.600 --> 00:08:49.700]  他們總是吃好的住好的
[00:08:49.700 --> 00:08:51.100]  所以她的總結就是說
[00:08:51.100 --> 00:08:54.800]  我實在徒然潔淨了我的心
[00:08:54.800 --> 00:08:58.800]  徒然洗手表明無辜
[00:08:58.800 --> 00:09:01.200]  我相信這個詩人在這裡所說的
[00:09:01.200 --> 00:09:03.900]  是說出很多人的心態
[00:09:03.900 --> 00:09:05.900]  心態就是我做善事
[00:09:05.900 --> 00:09:09.700]  或者我有好的敬虔的生活
[00:09:09.700 --> 00:09:13.800]  神就應該賜福給我
[00:09:13.800 --> 00:09:15.700]  否則為什麼我要信神
[00:09:15.700 --> 00:09:18.400]  否則為什麼我要做善事
[00:09:18.400 --> 00:09:22.300]  大家同不同意這個人生態度
[00:09:22.300 --> 00:09:26.100]  不知道大家有沒有聽過一個叫貓狗神學
[00:09:26.100 --> 00:09:30.200]  這個神學就說到基督有兩類的神學觀
[00:09:30.200 --> 00:09:37.200]  這兩個神學觀很影響他們的人生處世態度
[00:09:37.200 --> 00:09:39.200]  對於養過狗的人
[00:09:39.200 --> 00:09:40.200]  不知道大家有沒有養狗
[00:09:40.200 --> 00:09:41.200]  我一定有養狗
[00:09:41.200 --> 00:09:46.200]  養過狗的人我們都知道狗是很忠心的
[00:09:46.200 --> 00:09:50.400]  當你餵牠養牠愛惜牠的時候
[00:09:50.400 --> 00:09:54.300]  這個狗就會說主人真的對我好
[00:09:54.300 --> 00:09:56.300]  主人就好像神一樣
[00:09:56.300 --> 00:09:58.300]  但對貓來說
[00:09:58.300 --> 00:10:02.300]  貓覺得這個人又餵我又養我又疼我
[00:10:02.300 --> 00:10:04.300]  還幫我清理大小二便
[00:10:04.300 --> 00:10:06.300]  我就是神
[00:10:06.300 --> 00:10:08.300]  這個就是貓的人生態度
[00:10:08.300 --> 00:10:10.300]  大家看到這個分別嗎
[00:10:10.300 --> 00:10:12.300]  看到這個分別嗎
[00:10:12.300 --> 00:10:14.300]  對於一隻貓來說
[00:10:14.300 --> 00:10:21.300]  信仰其實就是獲得賜福的途徑
[00:10:21.300 --> 00:10:25.300]  讓牠的需要得到滿足
[00:10:25.300 --> 00:10:27.300]  所以當牠所需要
[00:10:27.300 --> 00:10:29.300]  想渴望得不到滿足的時候
[00:10:29.300 --> 00:10:33.300]  牠就會罵主人
[00:10:33.300 --> 00:10:35.300]  罵神
[00:10:35.300 --> 00:10:37.300]  離開牠
[00:10:37.300 --> 00:10:39.300]  離開神離開教會
[00:10:39.300 --> 00:10:42.300]  所以對於一隻貓來說
[00:10:42.300 --> 00:10:49.300]  好行為是換取神恩典的一個途徑
[00:10:49.300 --> 00:10:51.300]  事實上
[00:10:51.300 --> 00:10:55.300]  很多偶像的敬拜者其實就是這個心態
[00:10:55.300 --> 00:10:57.300]  我給你一隻豬
[00:10:57.300 --> 00:10:59.300]  我每天供香給你
[00:10:59.300 --> 00:11:01.300]  你就要賜福給我
[00:11:01.300 --> 00:11:03.300]  你不賜福給我的時候
[00:11:03.300 --> 00:11:05.300]  我祭你兩天
[00:11:05.300 --> 00:11:07.300]  不幫你裝香
[00:11:07.300 --> 00:11:09.300]  這個其實就是同一個心態
[00:11:09.300 --> 00:11:11.300]  我給你一些東西
[00:11:11.300 --> 00:11:13.300]  我供奉一些事情給你
[00:11:13.300 --> 00:11:14.300]  你就要賜福給我
[00:11:14.300 --> 00:11:15.300]  你不賜福給我的時候
[00:11:15.300 --> 00:11:17.300]  我就要找一些方法對付你
[00:11:17.300 --> 00:11:20.300]  這個就是貓神學
[00:11:20.300 --> 00:11:24.300]  如果是狗神學的觀念
[00:11:24.300 --> 00:11:27.300]  牠們很清楚神就是神
[00:11:27.300 --> 00:11:29.300]  牠們不是神
[00:11:29.300 --> 00:11:34.300]  所以當事情並不是按著牠們的喜好來發生的時候
[00:11:34.300 --> 00:11:37.300]  牠們並不會長期埋怨神
[00:11:37.300 --> 00:11:39.300]  或者向神提出指控
[00:11:39.300 --> 00:11:41.300]  相反的,生活上遇到困難
[00:11:41.300 --> 00:11:43.300]  遇到患難的時候
[00:11:43.300 --> 00:11:45.300]  牠就會更加尋求神
[00:11:45.300 --> 00:11:46.300]  更加倚靠神
[00:11:46.300 --> 00:11:49.300]  以致靈命不斷的成長得著
[00:11:49.300 --> 00:11:52.300]  從神而來更多的福氣
[00:11:52.300 --> 00:11:57.300]  雖然神應許他的兒女為神作供
[00:11:57.300 --> 00:11:59.300]  必得賞賜
[00:11:59.300 --> 00:12:00.300]  記不記得?
[00:12:00.300 --> 00:12:02.300]  為神作供必得賞賜
[00:12:02.300 --> 00:12:04.300]  真實的基督徒
[00:12:04.300 --> 00:12:05.300]  大家聽清楚
[00:12:05.300 --> 00:12:12.300]  真實的基督徒卻並不會因為賞賜而行善
[00:12:12.300 --> 00:12:19.300]  因為行善並不是換來賞賜的籌碼
[00:12:19.300 --> 00:12:24.300]  真正的信徒有屬靈的生命
[00:12:24.300 --> 00:12:26.300]  屬靈的生命必定成長
[00:12:26.300 --> 00:12:31.300]  成長的屬靈生命必會更像基督
[00:12:31.300 --> 00:12:35.300]  所以我們行善並不是為了得著獎賞
[00:12:35.300 --> 00:12:41.300]  我們行善是當我們有一個成熟的屬靈生命的時候
[00:12:41.300 --> 00:12:44.300]  是一個屬靈生命的自然流露
[00:12:44.300 --> 00:12:46.300]  當我們明白了這件事的時候
[00:12:46.300 --> 00:12:53.300]  我們知道縱然我們的生命並不是住好吃好
[00:12:53.300 --> 00:12:56.300]  什麼都好,並不是這樣
[00:12:56.300 --> 00:13:03.300]  縱然我們看到周圍很多惡人犯罪的人
[00:13:03.300 --> 00:13:09.300]  他們的人生比我們更加豐富更加有錢
[00:13:09.300 --> 00:13:17.300]  我們都不會因此而在信仰上有一個失腳
[00:13:17.300 --> 00:13:19.300]  我們再看下去
[00:13:19.300 --> 00:13:22.300]  詩人接著再分享他的掙扎
[00:13:22.300 --> 00:13:27.300]  他說當我看到這麼大的落差的時候
[00:13:27.300 --> 00:13:31.300]  我應不應該和我周圍的人講呢?
[00:13:31.300 --> 00:13:34.300]  需不需要告訴他們不用行善
[00:13:34.300 --> 00:13:37.300]  行善只是浪費心機
[00:13:37.300 --> 00:13:40.300]  他說如果當我這樣講的時候
[00:13:40.300 --> 00:13:42.300]  我就是對不起神的子民
[00:13:42.300 --> 00:13:48.300]  但同一個時間他也不能隱藏我裡面的困惑
[00:13:48.300 --> 00:13:53.300]  所以他就將內心的掙扎講出來
[00:13:53.300 --> 00:13:57.300]  他說我眼看實系為難
[00:13:57.300 --> 00:13:59.300]  這個掙扎
[00:13:59.300 --> 00:14:01.300]  帶著這個掙扎
[00:14:01.300 --> 00:14:03.300]  聖經告訴我們
[00:14:03.300 --> 00:14:10.300]  他就帶著這個疑問進入神的聖所
[00:14:10.300 --> 00:14:12.300]  大家想一想
[00:14:12.300 --> 00:14:16.300]  為什麼這個詩人在生命這麼多的困惑
[00:14:16.300 --> 00:14:20.300]  這麼多的疑問裡面要進入聖所呢?
[00:14:20.300 --> 00:14:22.300]  為什麼?
[00:14:22.300 --> 00:14:24.300]  他要問神的事情
[00:14:24.300 --> 00:14:26.300]  你不可以在聖所外面問嗎?
[00:14:26.300 --> 00:14:29.300]  大家有沒有想過這個問題?
[00:14:29.300 --> 00:14:31.300]  為什麼一定要進到聖所問這個問題?
[00:14:31.300 --> 00:14:33.300]  有什麼分別?
[00:14:33.300 --> 00:14:36.300]  我相信分別的重要的地方
[00:14:36.300 --> 00:14:38.300]  不是在於在哪裡
[00:14:38.300 --> 00:14:43.300]  重要的地方是他當時的心態
[00:14:43.300 --> 00:14:51.300]  在這裡通過詩人從聖所外面進入聖所
[00:14:51.300 --> 00:14:54.300]  然後去探討去思考這個問題
[00:14:54.300 --> 00:14:56.300]  詩人就告訴我們
[00:14:56.300 --> 00:14:58.300]  以前他去看這個問題
[00:14:58.300 --> 00:15:01.300]  是從自己在聖所以外
[00:15:01.300 --> 00:15:05.300]  即是自己熟悉的角度去思考這個問題
[00:15:05.300 --> 00:15:08.300]  當他進入聖所的時候
[00:15:08.300 --> 00:15:10.300]  他就進入神的同在
[00:15:10.300 --> 00:15:15.300]  從神的角度重新去探討思考同一個問題
[00:15:15.300 --> 00:15:21.300]  這個就是從外面進入聖所的最重要分別的地方
[00:15:21.300 --> 00:15:25.300]  進入聖所是怎樣呢?
[00:15:25.300 --> 00:15:27.300]  進入聖所的時候
[00:15:27.300 --> 00:15:30.300]  他現在看到的
[00:15:30.300 --> 00:15:32.300]  看到現在
[00:15:32.300 --> 00:15:34.300]  他看到現在
[00:15:34.300 --> 00:15:37.300]  他看到這些罪人
[00:15:37.300 --> 00:15:41.300]  今天可能有很好的生活
[00:15:41.300 --> 00:15:44.300]  但現在他不單是看現在
[00:15:44.300 --> 00:15:46.300]  他是看將來
[00:15:46.300 --> 00:15:50.300]  他們這群人的目標是怎樣
[00:15:50.300 --> 00:15:53.300]  以前他是從人的角度
[00:15:53.300 --> 00:15:55.300]  世界的角度
[00:15:55.300 --> 00:15:57.300]  他所遇到一些不公平的事情
[00:15:57.300 --> 00:16:01.300]  去理解去認識這個神
[00:16:01.300 --> 00:16:07.300]  今天他是從神的角度去理解遇到的事情
[00:16:07.300 --> 00:16:10.300]  當他明白到這個分別的時候
[00:16:10.300 --> 00:16:12.300]  他突然之間
[00:16:12.300 --> 00:16:14.300]  茅塞頓開
[00:16:14.300 --> 00:16:16.300]  整個的困惑
[00:16:16.300 --> 00:16:18.300]  整個的視野
[00:16:18.300 --> 00:16:19.300]  豁然開朗
[00:16:19.300 --> 00:16:21.300]  讓他看到另一個圖畫
[00:16:21.300 --> 00:16:22.300]  他說沒錯
[00:16:22.300 --> 00:16:26.300]  很多時候罪惡的人都有一個很好的人生
[00:16:26.300 --> 00:16:27.300]  很豐富
[00:16:27.300 --> 00:16:28.300]  好像無風無浪
[00:16:28.300 --> 00:16:30.300]  一切都順風順水
[00:16:30.300 --> 00:16:35.300]  但是他接著在詩篇的第十八節說
[00:16:35.300 --> 00:16:36.300]  實際上
[00:16:36.300 --> 00:16:40.300]  神是安放他們在滑地
[00:16:40.300 --> 00:16:42.300]  使他們掉在沉淪之中
[00:16:42.300 --> 00:16:48.300]  他們轉眼之間變成了何等的荒涼
[00:16:48.300 --> 00:16:51.300]  大家思考一下這件事
[00:16:51.300 --> 00:16:53.300]  今天很多父母都
[00:16:53.300 --> 00:16:57.300]  很看重兒女的教育
[00:16:57.300 --> 00:17:01.300]  很看重兒女的將來
[00:17:01.300 --> 00:17:03.300]  特別是香港的父母
[00:17:03.300 --> 00:17:04.300]  他們經常有一句說話
[00:17:04.300 --> 00:17:06.300]  要贏在什麼
[00:17:06.300 --> 00:17:09.300]  贏在起跑線
[00:17:09.300 --> 00:17:11.300]  還不懂得走還不懂得走
[00:17:11.300 --> 00:17:13.300]  要幫你報名
[00:17:13.300 --> 00:17:14.300]  參加什麼
[00:17:14.300 --> 00:17:17.300]  要贏在起跑線
[00:17:17.300 --> 00:17:20.300]  但是不要誤會我
[00:17:20.300 --> 00:17:22.300]  我的意思並不是說
[00:17:22.300 --> 00:17:24.300]  參加什麼律班有什麼問題
[00:17:24.300 --> 00:17:27.300]  我只不過說
[00:17:27.300 --> 00:17:29.300]  如果世上的成功
[00:17:29.300 --> 00:17:32.300]  只是你人生唯一的目標的時候
[00:17:32.300 --> 00:17:33.300]  對不起
[00:17:33.300 --> 00:17:35.300]  又是你走錯方向
[00:17:35.300 --> 00:17:38.300]  因為如果贏在起跑線
[00:17:38.300 --> 00:17:40.300]  我們的方向搞錯了的時候
[00:17:40.300 --> 00:17:41.300]  應該向著裡面跑
[00:17:41.300 --> 00:17:43.300]  你的起跑向著那邊跑的時候
[00:17:43.300 --> 00:17:45.300]  無論你跑得多快
[00:17:45.300 --> 00:17:47.300]  無論你的起點是如何的成功
[00:17:47.300 --> 00:17:49.300]  一樣是徒勞無功
[00:17:49.300 --> 00:17:51.300]  詩人就在這裡告訴我們
[00:17:51.300 --> 00:17:53.300]  詩人就在這裡告訴我們
[00:17:53.300 --> 00:17:55.300]  當我們的方向錯了的時候
[00:17:55.300 --> 00:17:57.300]  我們實在是走在滑地上
[00:17:57.300 --> 00:18:01.300]  最終會掉在沉淪之中
[00:18:01.300 --> 00:18:04.300]  大家開車也不知道有沒有什麼經驗
[00:18:04.300 --> 00:18:05.300]  大家想像一下
[00:18:05.300 --> 00:18:09.300]  你在三線行車的路上開車
[00:18:09.300 --> 00:18:11.300]  我開這麼多條線
[00:18:11.300 --> 00:18:13.300]  堵車也不動
[00:18:13.300 --> 00:18:14.300]  隔壁那條線
[00:18:14.300 --> 00:18:16.300]  每個人都爬我的頭
[00:18:16.300 --> 00:18:18.300]  每個人都噴噴聲地過了我的頭
[00:18:18.300 --> 00:18:21.300]  你會怎麼做
[00:18:21.300 --> 00:18:23.300]  每個人都會找機會
[00:18:23.300 --> 00:18:25.300]  轉到隔壁那條快線走
[00:18:25.300 --> 00:18:27.300]  大家有沒有這樣的經驗
[00:18:27.300 --> 00:18:28.300]  轉到快線之後
[00:18:28.300 --> 00:18:29.300]  走一會兒
[00:18:29.300 --> 00:18:30.300]  轉個彎之後
[00:18:30.300 --> 00:18:32.300]  前面兩個巴士停在那裡
[00:18:32.300 --> 00:18:33.300]  別說走得慢
[00:18:33.300 --> 00:18:34.300]  整條線停了
[00:18:34.300 --> 00:18:36.300]  轉出去
[00:18:36.300 --> 00:18:38.300]  隔壁很多車轉出去
[00:18:38.300 --> 00:18:42.300]  大家都有這樣的經驗
[00:18:42.300 --> 00:18:43.300]  你說
[00:18:43.300 --> 00:18:45.300]  怎樣才能確保我們永遠走到
[00:18:45.300 --> 00:18:47.300]  不堵車的那條線
[00:18:47.300 --> 00:18:49.300]  哪裡有的
[00:18:49.300 --> 00:18:50.300]  沒有一個人能夠知道
[00:18:50.300 --> 00:18:54.300]  前面那條線一直都暢順無阻
[00:18:54.300 --> 00:18:55.300]  因為我們永遠不知道
[00:18:55.300 --> 00:18:57.300]  那條線前面會發生什麼事
[00:18:57.300 --> 00:18:59.300]  其實人生
[00:18:59.300 --> 00:19:02.300]  像不像開這種車
[00:19:02.300 --> 00:19:03.300]  但是告訴大家
[00:19:03.300 --> 00:19:05.300]  在信仰的路上
[00:19:05.300 --> 00:19:10.300]  剛剛相反
[00:19:10.300 --> 00:19:13.300]  信仰的路上有很多條線
[00:19:13.300 --> 00:19:16.300]  但是神告訴我們
[00:19:16.300 --> 00:19:18.300]  不偏左不偏右
[00:19:18.300 --> 00:19:20.300]  走在耶和華的路上
[00:19:20.300 --> 00:19:23.300]  這條就是唯一通往永生的路
[00:19:23.300 --> 00:19:24.300]  明白嗎
[00:19:24.300 --> 00:19:26.300]  無論隔壁那兩條線走得多快
