
[00:00:00.000 --> 00:00:06.600]  好 大家望一望這個做得很好的宣傳的海報
[00:03:53.400 --> 00:03:57.600]  引發出極大的爭議
[00:03:57.600 --> 00:04:01.600]  還有一個很出名的籃球教練翁什麼
[00:04:01.600 --> 00:04:06.200]  他在教的時候說的話非常不恰當
[00:04:06.200 --> 00:04:07.800]  這三件事件告訴我們
[00:04:07.800 --> 00:04:10.200]  作為老師在不適當的場合
[00:04:10.200 --> 00:04:11.600]  說不適當的話
[00:04:11.600 --> 00:04:13.600]  後果可以非常之嚴重
[00:04:13.600 --> 00:04:15.600]  我問過今早有一個教育界的朋友
[00:04:15.600 --> 00:04:17.200]  弟兄他就說
[00:04:17.200 --> 00:04:19.400]  老師原來的規則是
[00:04:19.400 --> 00:04:21.800]  上課或者學校範圍之內
[00:04:21.800 --> 00:04:23.800]  是不能講粗口的
[00:04:23.800 --> 00:04:27.400]  總之在學生面前是不能夠講粗口的
[00:04:27.400 --> 00:04:30.000]  今天《針研書》25章第11節
[00:04:30.000 --> 00:04:35.000]  要告訴我們什麼叫做真正說得合宜的話
[00:04:35.000 --> 00:04:36.800]  今天我們一起看看一節的經文
[00:04:36.800 --> 00:04:38.400]  《針研書》25章第11節
[00:04:38.400 --> 00:04:40.200]  我們一起讀一下這一節的經文
[00:04:40.200 --> 00:04:46.400]  請讀
[00:04:46.400 --> 00:04:47.800]  我們再讀多一次
[00:04:47.800 --> 00:04:50.000]  一句話說得合宜
[00:04:50.000 --> 00:04:53.400]  就如金蘋果才望穩
[00:04:53.400 --> 00:04:57.800]  這一句話其實可以從三個角度去理解
[00:04:57.800 --> 00:05:01.800]  第一就是合宜的話要帶著神聖的份量
[00:05:01.800 --> 00:05:04.200]  合宜的話要帶著神聖的份量
[00:05:04.200 --> 00:05:07.000]  國際上很著名的溝通技術裡面
[00:05:07.000 --> 00:05:11.400]  其中一個黃金法則叫做Think
[00:05:11.400 --> 00:05:13.000]  就是思考這個字
[00:05:13.000 --> 00:05:15.400]  T這個字就是代表True
[00:05:15.400 --> 00:05:16.600]  真實的東西
[00:05:16.600 --> 00:05:17.800]  這個是門檻來的
[00:05:17.800 --> 00:05:20.200]  到底你講的東西是不是真的呢
[00:05:20.200 --> 00:05:21.600]  H是Helpful
[00:05:21.600 --> 00:05:24.200]  就是說你面對當時的情況
[00:05:24.200 --> 00:05:27.200]  你跟對方講的這件事有沒有幫助呢
[00:05:27.200 --> 00:05:28.800]  I是Inspiring
[00:05:28.800 --> 00:05:31.000]  就是說你能不能夠帶來一些
[00:05:31.000 --> 00:05:34.800]  是不是一些燈光效果
[00:05:34.800 --> 00:05:36.800]  帶來一些正面的影響呢
[00:05:36.800 --> 00:05:39.200]  或者純粹是宣洩你的感情呢
[00:05:39.200 --> 00:05:40.800]  N是Necessary
[00:05:40.800 --> 00:05:43.600]  現在是不是真的要我這樣講出來呢
[00:05:43.600 --> 00:05:45.600]  K是Kind
[00:05:45.600 --> 00:05:47.600]  我的說話 我的動機
[00:05:47.600 --> 00:05:49.400]  是不是出於上帝的善意
[00:05:49.400 --> 00:05:51.400]  或者是對人的尊重呢
[00:05:51.400 --> 00:05:53.600]  溝通技巧當然是重要
[00:05:53.600 --> 00:05:56.800]  這個Think提供了技術的方法
[00:05:56.800 --> 00:05:59.600]  提供了由外到內的操練
[00:05:59.600 --> 00:06:00.600]  好的
[00:06:00.600 --> 00:06:03.200]  但是講到底其實都是包裝來的
[00:06:03.200 --> 00:06:05.200]  就是包裝你怎樣講話
[00:06:05.200 --> 00:06:08.800]  但聖經在針研這裏25章第11節這裏
[00:06:08.800 --> 00:06:11.200]  意思是剛剛相反
[00:06:11.200 --> 00:06:13.200]  學再多的技巧
[00:06:13.200 --> 00:06:16.000]  但生命如果沒有智慧
[00:06:16.000 --> 00:06:17.800]  沒有正直
[00:06:17.800 --> 00:06:20.000]  問題更多
[00:06:20.000 --> 00:06:21.800]  在針研書25章
[00:06:21.800 --> 00:06:25.800]  其實這章的經文主要是跟權柄
[00:06:25.800 --> 00:06:28.400]  跟公義 跟智慧是有關的
[00:06:28.400 --> 00:06:32.000]  特別提到人倫的倫理
[00:06:32.000 --> 00:06:33.600]  還有自我控制
[00:06:33.600 --> 00:06:37.200]  去到第11節到28節更加是集中在言語上面
[00:06:37.200 --> 00:06:39.200]  那個不同的格言
[00:06:39.200 --> 00:06:44.200]  所以是特別針對那些宮廷未來的領袖
[00:06:44.200 --> 00:06:47.600]  所以針對的不是技巧
[00:06:47.600 --> 00:06:49.600]  而是你的身份本身
[00:06:49.600 --> 00:06:53.400]  跟生命關係塑造出來的品格
[00:06:53.400 --> 00:06:56.600]  這節經文原文的上半句講到金蘋果
[00:06:56.600 --> 00:06:58.800]  這個絕對不是水果牌子
[00:06:58.800 --> 00:07:02.600]  玫瑰金的電子產品裏面的那個脈頭
[00:07:02.600 --> 00:07:05.600]  我想你知道首先蘋果這個字
[00:07:05.600 --> 00:07:07.000]  Tapioca這個字
[00:07:07.000 --> 00:07:08.800]  其實這個字在原文
[00:07:08.800 --> 00:07:11.600]  Tapioca這個字在舊約只是出現了很少次數
[00:07:11.600 --> 00:07:13.400]  最多是牙膏
[00:07:13.400 --> 00:07:15.000]  牙膏是出得最多的
[00:07:15.000 --> 00:07:18.000]  在那裏是描繪一種很吸引人
[00:07:18.000 --> 00:07:21.200]  很香的 很美麗的果
[00:07:21.200 --> 00:07:23.200]  令人很想要的
[00:07:23.200 --> 00:07:25.200]  不知道大家喜不喜歡買蘋果
[00:07:25.200 --> 00:07:27.200]  有誰喜歡吃蘋果 你有幾個舉手
[00:07:27.200 --> 00:07:28.400]  都不少人
[00:07:28.400 --> 00:07:30.400]  買哪個牌子
[00:07:32.000 --> 00:07:34.000]  今早早堂都是這個答案
[00:07:34.000 --> 00:07:35.000]  識食
[00:07:35.000 --> 00:07:37.000]  Pink Lady大家知不知道多少錢
[00:07:37.000 --> 00:07:39.800]  真是你看看哪間超市
[00:07:39.800 --> 00:07:41.800]  起碼都差不多逼近三磅
[00:07:41.800 --> 00:07:43.000]  有些還要三磅幾
[00:07:43.000 --> 00:07:45.400]  如果你去那些名牌的店舖買的話
[00:07:45.400 --> 00:07:47.400]  當然如果比起AZDA牌
[00:07:47.400 --> 00:07:48.400]  TESCO牌那些
[00:07:48.400 --> 00:07:50.400]  當然貴一兩磅
[00:07:50.400 --> 00:07:52.400]  大佬咬下去的時候
[00:07:52.400 --> 00:07:53.400]  很好吃的
[00:07:53.400 --> 00:07:55.400]  所以Paul姐答得對
[00:07:55.400 --> 00:07:57.400]  你們是不是真的買Pink Lady
[00:07:57.400 --> 00:07:59.400]  真是識食
[00:07:59.400 --> 00:08:00.800]  不過你要知道
[00:08:00.800 --> 00:08:02.800]  在以色列這個地方
[00:08:02.800 --> 00:08:05.800]  是很難找到蘋果的
[00:08:05.800 --> 00:08:06.800]  特別是古代
[00:08:06.800 --> 00:08:08.800]  今時今日如果你去哥蘭高地
[00:08:08.800 --> 00:08:10.800]  即是以色列的北邊哥蘭高地這個地方
[00:08:10.800 --> 00:08:12.800]  是有的 有蘋果的種植場
[00:08:12.800 --> 00:08:13.800]  為什麼
[00:08:13.800 --> 00:08:15.800]  是因為蘋果需要極凍的氣候
[00:08:15.800 --> 00:08:18.800]  令到它那個氣候的改變
[00:08:18.800 --> 00:08:20.800]  逼到它可以生了蘋果出來
[00:08:20.800 --> 00:08:23.800]  可以咬下去爽脆到不得了
[00:08:23.800 --> 00:08:26.800]  是有氣候的因素在裏面的
[00:08:26.800 --> 00:08:28.800]  所以以色列在古時
[00:08:28.800 --> 00:08:30.800]  基本上是找不到蘋果場的
[00:08:30.800 --> 00:08:32.800]  所以這裏所說的蘋果
[00:08:32.800 --> 00:08:34.800]  極有可能不是我們認識的蘋果
[00:08:34.800 --> 00:08:36.800]  而是很有可能是杏
[00:08:36.800 --> 00:08:38.800]  又或者是木梨
[00:08:38.800 --> 00:08:40.800]  或者叫溫缽這個名字
[00:08:40.800 --> 00:08:43.800]  木梨就是我們認知的名字
[00:08:43.800 --> 00:08:45.800]  而不是今日所說的蘋果
[00:08:45.800 --> 00:08:48.800]  然後經文馬上就告訴我們
[00:08:48.800 --> 00:08:50.800]  這個蘋果是金
[00:08:50.800 --> 00:08:52.800]  這裏絕對不是說金色的蘋果
[00:08:52.800 --> 00:08:54.800]  試問你何時見到金色的蘋果
[00:08:54.800 --> 00:08:56.800]  見到你都不敢吃 是不是
[00:08:56.800 --> 00:08:58.800]  這裏是在說一種食物
[00:08:58.800 --> 00:09:00.800]  不是在說顏色
[00:09:00.800 --> 00:09:04.800]  而是在說一個貴金屬的蘋果
[00:09:04.800 --> 00:09:07.800]  而下半句因為用銀這個字
[00:09:07.800 --> 00:09:10.800]  所以很明顯這裏是在說金屬
[00:09:10.800 --> 00:09:12.800]  而這裏下半句
[00:09:12.800 --> 00:09:15.800]  25章第11節真是下半句
[00:09:15.800 --> 00:09:17.800]  那裏一開頭的字就是講的說話
[00:09:17.800 --> 00:09:21.800]  所以其實金蘋果是等於講的說話
[00:09:21.800 --> 00:09:23.800]  所以用貴金屬的金
[00:09:23.800 --> 00:09:26.800]  去描繪講的說話
[00:09:26.800 --> 00:09:28.800]  大家知不知道金是很寶貴
[00:09:28.800 --> 00:09:29.800]  很值錢 是不是
[00:09:29.800 --> 00:09:30.800]  第一樣東西
[00:09:30.800 --> 00:09:31.800]  金是什麼東西呢
[00:09:31.800 --> 00:09:33.800]  為什麼用金成為一個講說話的特質呢
[00:09:33.800 --> 00:09:35.800]  就是金是真實的
[00:09:35.800 --> 00:09:37.800]  是不會造假的
[00:09:37.800 --> 00:09:41.800]  大家知道999金是不會生鏽的
[00:09:41.800 --> 00:09:42.800]  有沒有
[00:09:42.800 --> 00:09:44.800]  當然說沒有的
[00:09:44.800 --> 00:09:47.800]  999金是不會生鏽
[00:09:47.800 --> 00:09:49.800]  亦都不會褪色的
[00:09:49.800 --> 00:09:51.800]  不能夠以假亂真
[00:09:51.800 --> 00:09:54.800]  杜金隔了一段時間之後
[00:09:54.800 --> 00:09:56.800]  你雖然是表面閃亮亮
[00:09:56.800 --> 00:09:57.800]  但是一段長時間之後
[00:09:57.800 --> 00:10:01.800]  經過水 經過空氣等等因素
[00:10:01.800 --> 00:10:03.800]  很快就會露出馬腳出來
[00:10:03.800 --> 00:10:05.800]  可能褪色 可能生鏽
[00:10:05.800 --> 00:10:07.800]  但是唯獨真正的999金
[00:10:07.800 --> 00:10:10.800]  才可以經歷過這個時間的考驗
[00:10:10.800 --> 00:10:12.800]  永恆不變 真正有價值
[00:10:12.800 --> 00:10:14.800]  所以大家結婚的時候
[00:10:14.800 --> 00:10:16.800]  是不是用金
[00:10:16.800 --> 00:10:17.800]  就是結婚的時候用什麼金器
[00:10:17.800 --> 00:10:20.800]  999那些戒指 金鏈那些
[00:10:20.800 --> 00:10:22.800]  因為保值嘛
[00:10:22.800 --> 00:10:24.800]  很多人都會用這些
[00:10:24.800 --> 00:10:26.800]  但是如果是假的
[00:10:26.800 --> 00:10:28.800]  表面好像很甜蜜的
[00:10:28.800 --> 00:10:30.800]  好像用回說話那樣
[00:10:30.800 --> 00:10:31.800]  表面好像很順義的
[00:10:31.800 --> 00:10:34.800]  就好像那種薄薄的杜金
[00:10:34.800 --> 00:10:35.800]  但是日子久了
[00:10:35.800 --> 00:10:37.800]  遇到考驗的時候
[00:10:37.800 --> 00:10:38.800]  它就會褪色
[00:10:38.800 --> 00:10:40.800]  它就會露出馬腳出來
[00:10:40.800 --> 00:10:42.800]  金亦都是有份量
[00:10:42.800 --> 00:10:43.800]  它不是空洞的
[00:10:43.800 --> 00:10:44.800]  用真正的黃金
[00:10:44.800 --> 00:10:46.800]  999黃金
[00:10:46.800 --> 00:10:48.800]  代表著重量的份量
[00:10:48.800 --> 00:10:50.800]  是貴重 是有價值的
[00:10:50.800 --> 00:10:52.800]  大家知不知道在五年前
[00:10:52.800 --> 00:10:54.800]  用金實的代表
[00:10:54.800 --> 00:10:56.800]  五年前的黃金和今天五年後的黃金
[00:10:56.800 --> 00:10:58.800]  知不知道升了多少倍
[00:10:58.800 --> 00:11:01.800]  兩倍 是兩倍
[00:11:01.800 --> 00:11:03.800]  是兩倍 足足是
[00:11:03.800 --> 00:11:05.800]  當然我只是高位
[00:11:05.800 --> 00:11:07.800]  俠義的說話的價值
[00:11:07.800 --> 00:11:09.800]  的而且確是很重要的份量
[00:11:09.800 --> 00:11:12.800]  它在聽者的心裏面
[00:11:12.800 --> 00:11:14.800]  留下一個非常之重要的諾印
[00:11:14.800 --> 00:11:17.800]  不是說完就飄過就算數
[00:11:17.800 --> 00:11:19.800]  不是簡單一個讚一個like
[00:11:19.800 --> 00:11:21.800]  發表幾個符號
[00:11:21.800 --> 00:11:23.800]  轉接幾個貼文
[00:11:23.800 --> 00:11:25.800]  去代替真實的說話
[00:11:25.800 --> 00:11:26.800]  是代替不到的
[00:11:26.800 --> 00:11:28.800]  有份量的說話是很重要
[00:11:28.800 --> 00:11:30.800]  所以金是代表有份量
[00:11:30.800 --> 00:11:31.800]  不是空洞的
[00:11:31.800 --> 00:11:34.800]  而且金第三代表永恆
[00:11:34.800 --> 00:11:35.800]  是不會過時的
[00:11:35.800 --> 00:11:37.800]  一句真實的說話
[00:11:37.800 --> 00:11:38.800]  出口的時候
[00:11:38.800 --> 00:11:39.800]  可以在人心裏面
[00:11:39.800 --> 00:11:41.800]  逗留了很久很久的年日
[00:11:41.800 --> 00:11:42.800]  大家有沒有試過
[00:11:42.800 --> 00:11:43.800]  人家跟你講一句說話
[00:11:43.800 --> 00:11:44.800]  你記他很久呢
[00:11:44.800 --> 00:11:48.800]  很厲害的 有沒有試過
[00:11:48.800 --> 00:11:49.800]  我試過
[00:11:49.800 --> 00:11:50.800]  我讀神學的時候
[00:11:50.800 --> 00:11:51.800]  可能大家不知道
[00:11:51.800 --> 00:11:52.800]  我告訴大家一個秘密
[00:11:52.800 --> 00:11:53.800]  寫錄影了
[00:11:53.800 --> 00:11:55.800]  這個秘密是什麼呢
[00:11:55.800 --> 00:11:57.800]  我見到時候就亂讀
[00:11:57.800 --> 00:11:58.800]  我們有天台
[00:11:58.800 --> 00:11:59.800]  我們每一晚
[00:11:59.800 --> 00:12:00.800]  跟幾個男生就上去
[00:12:00.800 --> 00:12:02.800]  我們就叫做頹廢三人組
[00:12:02.800 --> 00:12:03.800]  包括我在內
[00:12:03.800 --> 00:12:05.800]  我們都是平日不讀書的
[00:12:05.800 --> 00:12:06.800]  不太讀書的
[00:12:06.800 --> 00:12:08.800]  我們就很頹廢
[00:12:08.800 --> 00:12:10.800]  上到去就馬上風花樹葉
[00:12:10.800 --> 00:12:11.800]  講一輪東西
[00:12:11.800 --> 00:12:12.800]  講一下這個講一下那個
[00:12:12.800 --> 00:12:13.800]  這樣就上完一天課了
[00:12:13.800 --> 00:12:14.800]  然後
[00:12:14.800 --> 00:12:16.800]  其中一個我們的同學
[00:12:16.800 --> 00:12:18.800]  他今天已經離開了世界
[00:12:18.800 --> 00:12:19.800]  他在一本書
[00:12:19.800 --> 00:12:20.800]  他臨畢業的時候
[00:12:20.800 --> 00:12:22.800]  送了一本書給我
[00:12:22.800 --> 00:12:23.800]  他在這本書裏面
[00:12:23.800 --> 00:12:24.800]  寫了一句說話
[00:12:24.800 --> 00:12:25.800]  到今時今日都記得
[00:12:25.800 --> 00:12:27.800]  他說不要做小人
[00:12:27.800 --> 00:12:30.800]  要做大人
[00:12:30.800 --> 00:12:33.800]  金就好像代表永恆
[00:12:33.800 --> 00:12:34.800]  是不會過時的
[00:12:34.800 --> 00:12:36.800]  那種價值的一句話
[00:12:36.800 --> 00:12:37.800]  是那種真實性
[00:12:37.800 --> 00:12:39.800]  是你永遠都會記得的
[00:12:39.800 --> 00:12:40.800]  有沒有留意
[00:12:40.800 --> 00:12:41.800]  這三樣東西
[00:12:41.800 --> 00:12:42.800]  沒有一樣東西是技巧來的
[00:12:42.800 --> 00:12:43.800]  全部都是一個人
[00:12:43.800 --> 00:12:45.800]  內在生命的狀態
[00:12:45.800 --> 00:12:47.800]  是不是用think
[00:12:47.800 --> 00:12:49.800]  可以用這些法則
[00:12:49.800 --> 00:12:50.800]  可以全部代表
[00:12:50.800 --> 00:12:51.800]  因為講出來的
[00:12:51.800 --> 00:12:54.800]  依然是道金的假貨都未定
[00:12:54.800 --> 00:12:56.800]  而不是999的真金
[00:12:56.800 --> 00:12:58.800]  美國南北戰爭的時候
[00:12:58.800 --> 00:13:01.800]  有一位媽咪叫做北克斯比
[00:13:01.800 --> 00:13:02.800]  她就失去了
[00:13:02.800 --> 00:13:05.800]  五個戰場上陣亡的兒子
[00:13:05.800 --> 00:13:07.800]  林肯總統在白忙裏面
[00:13:07.800 --> 00:13:09.800]  打算親手去寫一封信
[00:13:09.800 --> 00:13:10.800]  去慰問她
[00:13:10.800 --> 00:13:12.800]  信裏面沒有任何官方的說話
[00:13:12.800 --> 00:13:17.800]  也沒有任何官方的文件的印鑑在裏面
[00:13:17.800 --> 00:13:19.800]  她真的寫了一封個人的信給她
[00:13:19.800 --> 00:13:20.800]  在信裏面她就說
[00:13:20.800 --> 00:13:21.800]  她感受到
[00:13:21.800 --> 00:13:24.800]  那種失去那麼多孩子的悲傷
[00:13:24.800 --> 00:13:26.800]  是多麼沉重
[00:13:26.800 --> 00:13:27.800]  是多麼痛苦
[00:13:27.800 --> 00:13:29.800]  她祈求天父
[00:13:29.800 --> 00:13:31.800]  以全能的安慰
[00:13:31.800 --> 00:13:33.800]  減輕你的哀傷
[00:13:33.800 --> 00:13:34.800]  又讓你記住
[00:13:34.800 --> 00:13:36.800]  你所摯愛的人
[00:13:36.800 --> 00:13:39.800]  為了保衛這個國家的自由而犧牲
[00:13:39.800 --> 00:13:42.800]  這一份是一件光榮的事件
[00:13:42.800 --> 00:13:44.800]  這封信對媽咪來說
[00:13:44.800 --> 00:13:46.800]  是一封非常珍藏的信
[00:13:46.800 --> 00:13:50.800]  她保留了這一封信一生
[00:13:50.800 --> 00:13:51.800]  在原文裏面
[00:13:51.800 --> 00:13:52.800]  這一節的格言
[00:13:52.800 --> 00:13:54.800]  二十五章的第十一節
[00:13:54.800 --> 00:13:55.800]  有八個希伯來文字
[00:13:55.800 --> 00:13:57.800]  上半句有四個
[00:13:57.800 --> 00:13:58.800]  下半句有四個
[00:13:58.800 --> 00:14:01.800]  一開始那兩個字是金蘋果
[00:14:01.800 --> 00:14:03.800]  而下半句開始那兩個字
[00:14:03.800 --> 00:14:04.800]  剛才也說了
[00:14:04.800 --> 00:14:05.800]  是說話
[00:14:05.800 --> 00:14:06.800]  即是說的話
[00:14:06.800 --> 00:14:07.800]  是平衡的
[00:14:07.800 --> 00:14:09.800]  所以說的說話
[00:14:09.800 --> 00:14:11.800]  就好像金蘋果那麼寶貴
[00:14:11.800 --> 00:14:12.800]  那麼有價值
[00:14:12.800 --> 00:14:13.800]  說的說話
[00:14:13.800 --> 00:14:16.800]  其實在原文的字義裏面
[00:14:16.800 --> 00:14:17.800]  有聖經學者說
[00:14:17.800 --> 00:14:19.800]  其實不是說口齒伶俐那麼簡單
[00:14:19.800 --> 00:14:22.800]  而是說當那個人
[00:14:22.800 --> 00:14:25.800]  看清楚所有複雜的環境之後
[00:14:25.800 --> 00:14:27.800]  他衡量過了
[00:14:27.800 --> 00:14:29.800]  然後考慮得很清楚
[00:14:29.800 --> 00:14:31.800]  才去說出那句說話
[00:14:31.800 --> 00:14:33.800]  是一個協商的決定
[00:14:33.800 --> 00:14:35.800]  即是說他是考慮得很清楚
[00:14:35.800 --> 00:14:37.800]  才去說出那句說話
[00:14:37.800 --> 00:14:38.800]  換句話說
[00:14:38.800 --> 00:14:40.800]  這件事是真實的
[00:14:40.800 --> 00:14:41.800]  是公義
[00:14:41.800 --> 00:14:42.800]  就好像聖經裏面
[00:14:42.800 --> 00:14:45.800]  那種很有神聖份量的說話
[00:14:45.800 --> 00:14:47.800]  神聖的愛
[00:14:47.800 --> 00:14:49.800]  就算你處於什麼狀況
[00:14:49.800 --> 00:14:51.800]  矛盾壓力之下
[00:14:51.800 --> 00:14:52.800]  經過深思熟慮
[00:14:52.800 --> 00:14:54.800]  仍然都能夠令到我們
[00:14:54.800 --> 00:14:56.800]  去說一些有智慧
[00:14:56.800 --> 00:15:00.800]  有神聖的份量的說話出街
[00:15:00.800 --> 00:15:01.800]  第二件事
[00:15:01.800 --> 00:15:02.800]  合而的話
[00:15:02.800 --> 00:15:05.800]  是能夠承載恩慈的美麗
[00:15:05.800 --> 00:15:06.800]  有聖經學者就說
[00:15:06.800 --> 00:15:08.800]  純金製造的蘋果
[00:15:08.800 --> 00:15:10.800]  雖然是極其貴重
[00:15:10.800 --> 00:15:13.800]  但如果沒有一個合適的底座
[00:15:13.800 --> 00:15:14.800]  去襯托它的時候
[00:15:14.800 --> 00:15:16.800]  它的美感和價值
[00:15:16.800 --> 00:15:18.800]  就會蕩然無存
[00:15:18.800 --> 00:15:20.800]  為了讓大家方便理解這件事
[00:15:20.800 --> 00:15:22.800]  我就拿了我家裏的一件寶物出來
[00:15:22.800 --> 00:15:24.800]  我就很努力
[00:15:24.800 --> 00:15:26.800]  找家裏有沒有金的東西
[00:15:26.800 --> 00:15:27.800]  是沒有的
[00:15:27.800 --> 00:15:29.800]  銀的東西都沒有
[00:15:29.800 --> 00:15:30.800]  對不起
[00:15:30.800 --> 00:15:32.800]  你說
[00:15:32.800 --> 00:15:34.800]  對不起
[00:15:34.800 --> 00:15:36.800]  這個是甚麼來的
[00:15:36.800 --> 00:15:38.800]  有沒有人知道這個是甚麼來的
[00:15:38.800 --> 00:15:42.800]  如果你從遠處看
[00:15:42.800 --> 00:15:44.800]  可能是發布膠球或者球
[00:15:44.800 --> 00:15:46.800]  不知道是甚麼來的
