
[00:00:00.000 --> 00:00:05.000]  感謝神 剛才聽到施班唱這首Remember me的詩歌
[00:10:59.000 --> 00:11:03.000]  耶穌好像是被人問他怎樣來準備這個魚翅
[00:11:03.000 --> 00:11:06.000]  但是耶穌好像什麼都知道了
[00:11:06.000 --> 00:11:08.000]  前面所有的東西
[00:11:08.000 --> 00:11:10.000]  包括一切的細節
[00:11:10.000 --> 00:11:12.000]  其實都在耶穌的掌握
[00:11:12.000 --> 00:11:14.000]  耶穌是瞭如指掌的
[00:11:14.000 --> 00:11:17.000]  因為祂就是神的兒子
[00:11:17.000 --> 00:11:19.000]  所以這些細節對耶穌來說
[00:11:19.000 --> 00:11:21.000]  一點都不是難的
[00:11:21.000 --> 00:11:23.000]  耶穌是明明白白知道
[00:11:23.000 --> 00:11:25.000]  所以耶穌之前
[00:11:25.000 --> 00:11:27.000]  已經有三次和門徒說
[00:11:27.000 --> 00:11:29.000]  我要去耶路撒冷
[00:11:29.000 --> 00:11:31.000]  要被交在人子手中
[00:11:31.000 --> 00:11:33.000]  我要被賣
[00:11:33.000 --> 00:11:34.000]  我要受死
[00:11:34.000 --> 00:11:37.000]  最後我第三天要復活
[00:11:37.000 --> 00:11:39.000]  耶穌又說完了
[00:11:39.000 --> 00:11:41.000]  很多人就會這樣
[00:11:41.000 --> 00:11:47.000]  曾經我有些弟兄姊妹以前
[00:11:47.000 --> 00:11:48.000]  都會這樣問
[00:11:48.000 --> 00:11:51.000]  耶穌其實受死不是那麼難的
[00:11:51.000 --> 00:11:53.000]  祂又是神的兒子
[00:11:53.000 --> 00:11:54.000]  祂無所不能
[00:11:54.000 --> 00:11:56.000]  祂釘十字架都是六個小時
[00:11:56.000 --> 00:11:58.000]  或者說如果你這樣想
[00:11:58.000 --> 00:12:00.000]  你錯過了聖經這一段
[00:12:00.000 --> 00:12:02.000]  是很重要的經文
[00:12:02.000 --> 00:12:04.000]  我現在試著逐一和大家
[00:12:04.000 --> 00:12:06.000]  交代一下一些細節的時候
[00:12:06.000 --> 00:12:08.000]  你就會知道這個過程
[00:12:08.000 --> 00:12:09.000]  一點都不簡單
[00:12:09.000 --> 00:12:11.000]  一點都不簡單
[00:12:11.000 --> 00:12:13.000]  我等下和大家說
[00:12:13.000 --> 00:12:16.000]  這個賢直是怎樣
[00:12:16.000 --> 00:12:19.000]  你就知道更加不簡單了
[00:12:19.000 --> 00:12:20.000]  好不好
[00:12:20.000 --> 00:12:21.000]  Are you ready?
[00:12:21.000 --> 00:12:22.000]  Yes
[00:12:22.000 --> 00:12:26.000]  我們一起去進入這個
[00:12:26.000 --> 00:12:29.000]  最後晚餐好不好
[00:12:29.000 --> 00:12:31.000]  是不是這樣的呢
[00:12:31.000 --> 00:12:33.000]  耶穌那時吃最後晚餐
[00:12:33.000 --> 00:12:34.000]  是不是這樣的呢
[00:12:34.000 --> 00:12:36.000]  這個是達文西
[00:12:36.000 --> 00:12:38.000]  是一個西式的想法
[00:12:38.000 --> 00:12:40.000]  吃西餐嗎你猜
[00:12:40.000 --> 00:12:42.000]  他是很肯定沒有研究過
[00:12:42.000 --> 00:12:44.000]  聖經當時的文化
[00:12:44.000 --> 00:12:45.000]  巴勒斯坦地
[00:12:45.000 --> 00:12:46.000]  第一世紀的時候
[00:12:46.000 --> 00:12:48.000]  他們猶太人吃的時候
[00:12:48.000 --> 00:12:50.000]  是有點像我們現在日本人
[00:12:50.000 --> 00:12:51.000]  那些榻榻米
[00:12:51.000 --> 00:12:53.000]  他們那些桌子
[00:12:53.000 --> 00:12:54.000]  是很矮的
[00:12:54.000 --> 00:12:56.000]  他們坐在地上
[00:12:56.000 --> 00:12:58.000]  然後有一個架子
[00:12:58.000 --> 00:13:00.000]  讓他們可以靠在那裡
[00:13:00.000 --> 00:13:01.000]  他們可以一邊聊天
[00:13:01.000 --> 00:13:03.000]  一邊拿餅來吃
[00:13:03.000 --> 00:13:04.000]  是這樣的
[00:13:04.000 --> 00:13:06.000]  不是這樣的
[00:13:06.000 --> 00:13:08.000]  這個是達文西那個
[00:13:08.000 --> 00:13:09.000]  你看達文西
[00:13:09.000 --> 00:13:10.000]  只不過是根據聖經說
[00:13:10.000 --> 00:13:12.000]  有十二個門徒和耶穌
[00:13:12.000 --> 00:13:13.000]  耶穌是那個主人
[00:13:13.000 --> 00:13:15.000]  他應該是坐在最中間
[00:13:15.000 --> 00:13:17.000]  這個是西式的坐法
[00:13:17.000 --> 00:13:19.000]  然後每邊六個
[00:13:19.000 --> 00:13:21.000]  他覺得沒有偏心
[00:13:21.000 --> 00:13:22.000]  每邊六個
[00:13:22.000 --> 00:13:24.000]  他們在辭而朕做什麼呢
[00:13:24.000 --> 00:13:27.000]  就是耶穌在這個最後晚餐的時候
[00:13:27.000 --> 00:13:31.000]  揭露了一個很重要的問題
[00:13:31.000 --> 00:13:33.000]  你們中間有人要出賣我
[00:13:33.000 --> 00:13:35.000]  有人要出賣你
[00:13:35.000 --> 00:13:36.000]  是誰
[00:13:36.000 --> 00:13:37.000]  是誰是不是我
[00:13:37.000 --> 00:13:38.000]  在那裡問
[00:13:38.000 --> 00:13:39.000]  耶穌說
[00:13:39.000 --> 00:13:42.000]  是你們中間有一個
[00:13:42.000 --> 00:13:45.000]  他們立刻就在那裡嘶嘶嘶語
[00:13:45.000 --> 00:13:46.000]  這個就是達文西
[00:13:46.000 --> 00:13:49.000]  是將這個這樣的情景是呈現
[00:13:49.000 --> 00:13:52.000]  不過不是這樣的
[00:13:52.000 --> 00:13:54.000]  真正是怎樣的
[00:13:54.000 --> 00:13:55.000]  他們是不是一張桌子呢
[00:13:55.000 --> 00:13:56.000]  不是吧
[00:13:56.000 --> 00:13:58.000]  那是不是我們中餐呢
[00:13:58.000 --> 00:13:59.000]  一個圓桌
[00:13:59.000 --> 00:14:00.000]  那就十三個人呢
[00:14:00.000 --> 00:14:02.000]  都不是的
[00:14:02.000 --> 00:14:04.000]  猶太人那種是U字型的
[00:14:04.000 --> 00:14:05.000]  這個桌子
[00:14:05.000 --> 00:14:07.000]  這個是一個廳
[00:14:07.000 --> 00:14:10.000]  這個是由右邊一個的門口
[00:14:10.000 --> 00:14:12.000]  進去的時候
[00:14:12.000 --> 00:14:14.000]  在這個U字型的桌子
[00:14:14.000 --> 00:14:16.000]  這個剛剛有十三個位的
[00:14:16.000 --> 00:14:17.000]  不要亂坐
[00:14:17.000 --> 00:14:19.000]  主人是坐在哪裡呢
[00:14:19.000 --> 00:14:22.000]  是坐在左手邊第二個位
[00:14:22.000 --> 00:14:24.000]  所以說是Jesus
[00:14:24.000 --> 00:14:25.000]  坐在那裡的
[00:14:25.000 --> 00:14:26.000]  OK
[00:14:26.000 --> 00:14:27.000]  行不行
[00:14:27.000 --> 00:14:28.000]  好了
[00:14:28.000 --> 00:14:31.000]  這一排在左手邊那幾個位
[00:14:31.000 --> 00:14:33.000]  就是VIP位
[00:14:33.000 --> 00:14:34.000]  VIP位
[00:14:34.000 --> 00:14:35.000]  不是隨便坐的
[00:14:35.000 --> 00:14:37.000]  所以耶穌說你去到筵席那裡
[00:14:37.000 --> 00:14:39.000]  你不要搶著頭位
[00:14:39.000 --> 00:14:40.000]  讓主人家
[00:14:40.000 --> 00:14:42.000]  你不要坐沒座
[00:14:42.000 --> 00:14:44.000]  請你上座
[00:14:44.000 --> 00:14:46.000]  那你很有體面的了
[00:14:46.000 --> 00:14:49.000]  彼得是聽過耶穌的教導
[00:14:49.000 --> 00:14:51.000]  彼得以往都是
[00:14:51.000 --> 00:14:52.000]  很厲害的
[00:14:52.000 --> 00:14:55.000]  而且爭著要做發言人
[00:14:55.000 --> 00:14:57.000]  現在彼得學聰明了
[00:14:57.000 --> 00:14:58.000]  一進去
[00:14:58.000 --> 00:15:00.000]  他就坐在右手邊
[00:15:00.000 --> 00:15:02.000]  那些就是最卑微的位置
[00:15:02.000 --> 00:15:05.000]  他還坐在最卑微最卑微那個
[00:15:05.000 --> 00:15:07.000]  門口位
[00:15:07.000 --> 00:15:08.000]  那就是紅色
[00:15:08.000 --> 00:15:09.000]  那個位
[00:15:09.000 --> 00:15:11.000]  大家看不看得到
[00:15:11.000 --> 00:15:12.000]  OK
[00:15:12.000 --> 00:15:13.000]  那就是彼得
[00:15:13.000 --> 00:15:14.000]  那位是做什麼的
[00:15:14.000 --> 00:15:16.000]  那位就是僕人
[00:15:16.000 --> 00:15:19.000]  要在他們吃飯之前
[00:15:19.000 --> 00:15:21.000]  要幫他們洗腳的
[00:15:21.000 --> 00:15:22.000]  方便他出入
[00:15:22.000 --> 00:15:24.000]  去拿水進來的
[00:15:24.000 --> 00:15:26.000]  彼得有沒有這樣做
[00:15:26.000 --> 00:15:28.000]  當然沒有了
[00:15:28.000 --> 00:15:30.000]  他是搶著坐最後的位
[00:15:30.000 --> 00:15:31.000]  他想著耶穌
[00:15:31.000 --> 00:15:33.000]  這次成功了吧
[00:15:33.000 --> 00:15:35.000]  你叫最愛的門徒
[00:15:35.000 --> 00:15:37.000]  坐你右手邊
[00:15:37.000 --> 00:15:39.000]  在主人家右手邊那位
[00:15:39.000 --> 00:15:42.000]  就是他最信任的人
[00:15:42.000 --> 00:15:44.000]  在昔日那些財主
[00:15:44.000 --> 00:15:45.000]  在賢直裡面
[00:15:45.000 --> 00:15:47.000]  旁邊右手邊那個就是保鏢
[00:15:47.000 --> 00:15:50.000]  所以約翰是拿著一把刀
[00:15:50.000 --> 00:15:53.000]  是有把刀在約翰那裡
[00:15:53.000 --> 00:15:55.000]  是護衛著主的
[00:15:55.000 --> 00:15:57.000]  而左手邊那個是誰
[00:15:57.000 --> 00:15:59.000]  應該是彼得吧
[00:15:59.000 --> 00:16:02.000]  原來耶穌左手邊那個位
[00:16:02.000 --> 00:16:06.000]  就是最尊貴的VIP位
[00:16:06.000 --> 00:16:07.000]  所以彼得坐在那裡
[00:16:07.000 --> 00:16:09.000]  在那裡看著看著
[00:16:09.000 --> 00:16:10.000]  約翰都坐下了
[00:16:10.000 --> 00:16:12.000]  到我了
[00:16:12.000 --> 00:16:14.000]  耶穌有沒有叫彼得過來
[00:16:14.000 --> 00:16:15.000]  當然沒有了
[00:16:15.000 --> 00:16:17.000]  耶穌給了誰坐
[00:16:17.000 --> 00:16:20.000]  竟然給了郵帶
[00:16:20.000 --> 00:16:23.000]  耶穌知道誰出賣祂的
