
[00:00:00.000 --> 00:00:03.240]  各位靈魂姐妹朋友們早安
[00:03:13.560 --> 00:03:18.500]  神的原意是要我們去吃生命樹的果子
[00:03:18.500 --> 00:03:26.060]  但很不幸亞當夏娃跑去吃智慧樹的果子
[00:03:26.060 --> 00:03:28.360]  智慧有沒有不好嗎
[00:03:28.360 --> 00:03:30.460]  也沒有什麼不好
[00:03:30.460 --> 00:03:33.200]  但是那是屬地的智慧
[00:03:33.200 --> 00:03:36.000]  怎麼賺錢怎麼書讀都好
[00:03:36.000 --> 00:03:37.740]  怎麼樣比別人聰明
[00:03:37.740 --> 00:03:39.100]  怎麼樣來治理這個
[00:03:39.100 --> 00:03:40.200]  怎麼樣來管人家
[00:03:40.200 --> 00:03:41.660]  怎麼樣怎麼樣怎麼樣
[00:03:41.660 --> 00:03:44.800]  但是不是屬天的智慧
[00:03:44.800 --> 00:03:47.360]  神說了一句話
[00:03:47.360 --> 00:03:49.360]  他說 哎呀
[00:03:49.360 --> 00:03:54.000]  這兩個人吃了智慧樹的果子
[00:03:54.000 --> 00:03:57.100]  如果他再吃生命樹的果子
[00:03:57.100 --> 00:03:59.700]  惡人不死還得了
[00:03:59.700 --> 00:04:03.600]  趕快把這個伊甸園封起來了
[00:04:03.600 --> 00:04:08.160]  所以我們就跟生命樹沒緣了
[00:04:08.160 --> 00:04:13.800]  到了今天我們通通再吃智慧樹的果子
[00:04:13.800 --> 00:04:17.700]  看誰比較聰明 誰比較能幹
[00:04:17.700 --> 00:04:21.200]  但是券沒有想到
[00:04:21.200 --> 00:04:25.560]  沒有能夠得到生命樹的果子
[00:04:25.560 --> 00:04:27.900]  等一下我們要細講
[00:04:27.900 --> 00:04:33.300]  最後我們還要講如何自己的靈魂體更健全
[00:04:33.300 --> 00:04:36.800]  好的
[00:04:36.800 --> 00:04:42.500]  我們講今天的意象就是靈魂體的心聖合一
[00:04:42.500 --> 00:04:44.800]  靈就是spirit
[00:04:44.800 --> 00:04:48.100]  在創世紀二章七節他特別講說
[00:04:48.100 --> 00:04:51.900]  耶和華用塵土造人
[00:04:51.900 --> 00:04:54.700]  然後在人的鼻孔吹了一口氣
[00:04:54.700 --> 00:04:57.340]  人就成為有靈的活人
[00:04:57.340 --> 00:04:59.760]  這個living creature
[00:04:59.760 --> 00:05:01.500]  這就是我們
[00:05:01.500 --> 00:05:07.260]  我們的始祖亞當是這麼樣的造出來的
[00:05:07.260 --> 00:05:10.000]  所以就是我們的靈
[00:05:10.000 --> 00:05:12.200]  那麼魂是什麼呢
[00:05:12.200 --> 00:05:16.300]  在沙漠二季三二十五章三十七節他講
[00:05:16.300 --> 00:05:19.500]  他說大衛在落魄在曠野的時候
[00:05:19.500 --> 00:05:23.200]  有一次來找大戶人家拿巴neighbor
[00:05:23.200 --> 00:05:26.400]  然後請他接近一些食物等
[00:05:26.400 --> 00:05:28.940]  拿巴羞辱他不給他
[00:05:28.940 --> 00:05:34.100]  結果大衛的冰丁勇士就回去報大衛說
[00:05:34.100 --> 00:05:36.000]  他不給我們還羞辱我們
[00:05:36.000 --> 00:05:37.500]  大衛很生氣說
[00:05:37.500 --> 00:05:41.800]  拿巴明天我要滅了你全家
[00:05:41.800 --> 00:05:46.000]  就拿巴有一個妻子叫做亞比蓋abigail
[00:05:46.000 --> 00:05:48.400]  她是一個智慧的女人
[00:05:48.400 --> 00:05:50.200]  她聽到這個事情
[00:05:50.200 --> 00:05:53.900]  那麼又看到拿巴那天喝酒喝得醉醺醺的
[00:05:53.900 --> 00:05:59.700]  她就連夜帶著使女做了許多的韭菜餅等
[00:05:59.700 --> 00:06:04.000]  第二天大清早在那個路上等大衛
[00:06:04.000 --> 00:06:06.800]  大衛帶著大軍來了
[00:06:06.800 --> 00:06:10.800]  那麼abigail帶著使女就扶扶在他的腳尖說
[00:06:10.800 --> 00:06:13.800]  我主啊你息怒
[00:06:13.800 --> 00:06:17.700]  你不要跟拿巴那個仇人一般見識
[00:06:17.700 --> 00:06:19.200]  他不懂啊
[00:06:19.200 --> 00:06:23.000]  主啊你看我給你準備的食物你就拿去
[00:06:23.000 --> 00:06:28.900]  大衛就拿了就消了氣就回府去了
[00:06:28.900 --> 00:06:32.400]  回去拿巴的酒醒了
[00:06:32.400 --> 00:06:36.100]  abigail亞比蓋就把這個事情告訴拿巴
[00:06:36.100 --> 00:06:43.000]  聲音上說拿巴一聽到這個他就魂不復體
[00:06:43.000 --> 00:06:47.000]  his heart died within him
[00:06:47.000 --> 00:06:50.200]  哇魂有想法嚇死了
[00:06:50.200 --> 00:06:51.800]  後來沒多久就死了
[00:06:51.800 --> 00:06:55.800]  後來大衛娶了亞比蓋
[00:06:55.800 --> 00:06:59.400]  那麼身體呢就是body
[00:06:59.400 --> 00:07:03.400]  我們的四肢五官五腑六臟
[00:07:03.400 --> 00:07:05.600]  我到現在一直想不通
[00:07:05.600 --> 00:07:08.600]  各位可以跟我講到底五官是什麼
[00:07:08.600 --> 00:07:11.200]  眼睛鼻子耳朵嘴
[00:07:11.200 --> 00:07:15.600]  這只有四個還有一個五官是第五官是什麼
[00:07:15.600 --> 00:07:19.700]  頭是也是官啊
[00:07:19.700 --> 00:07:23.600]  猴啊ok你有學問你有學問謝謝你
[00:07:23.600 --> 00:07:26.900]  我一直不知道到底五官是哪五官
[00:07:26.900 --> 00:07:29.100]  一二三四嘛
[00:07:29.100 --> 00:07:31.100]  這個也是一官
[00:07:31.100 --> 00:07:32.900]  謝謝你
[00:07:32.900 --> 00:07:36.700]  到底是老師哈勒勒亞是的
[00:07:36.700 --> 00:07:40.100]  所以我們的身體法輔受之父母
[00:07:40.100 --> 00:07:43.100]  聲音上說你一根頭髮神都算過
[00:07:43.100 --> 00:07:45.400]  他不要你掉他都不會掉
[00:07:45.400 --> 00:07:50.400]  所以神就不讓我掉讓我白了
[00:07:50.400 --> 00:07:51.700]  是的
[00:07:51.700 --> 00:07:56.500]  那麼以夫所述有講一句話說
[00:07:56.500 --> 00:07:59.100]  教會是基督的身體
[00:07:59.100 --> 00:08:01.800]  基督是教會的頭
[00:08:01.800 --> 00:08:04.000]  神是我們的頭
[00:08:04.000 --> 00:08:07.100]  所以這就是講的身體
[00:08:07.100 --> 00:08:10.100]  那當然了身體裡面有很多肢體
[00:08:10.100 --> 00:08:17.100]  有四肢五官有手腳有腸胃有什麼
[00:08:17.100 --> 00:08:23.200]  那麼魂就是你的意志思想齊齊流云
[00:08:23.200 --> 00:08:26.600]  我們常常把靈魂體混為一談
[00:08:26.600 --> 00:08:30.300]  約伯書它上面講
[00:08:30.300 --> 00:08:34.500]  約伯說神救贖了我的靈魂
[00:08:34.500 --> 00:08:36.600]  他把它一起講
[00:08:36.600 --> 00:08:39.400]  英文是叫做soul
[00:08:39.400 --> 00:08:42.600]  那麼我們知道
[00:08:42.600 --> 00:08:46.100]  我們的靈魂體都互相影響的
[00:08:46.100 --> 00:08:51.200]  如果你身體有病痛你的心情一定不愉快
[00:08:51.200 --> 00:08:56.600]  也會影響到都不想禱告
[00:08:56.600 --> 00:09:00.800]  都不想插進來也影響到你的靈命
[00:09:00.800 --> 00:09:03.100]  甚至於冤天尤人
[00:09:03.100 --> 00:09:07.300]  甚至於說神啊神啊你到底怎麼樣
[00:09:07.300 --> 00:09:10.800]  好像我上次講當神不講理的時候
[00:09:10.800 --> 00:09:12.900]  你以為祂不講理嗎
[00:09:12.900 --> 00:09:14.600]  沒有的
[00:09:14.600 --> 00:09:20.600]  當今我們的靈魂體是處在什麼的光景之下呢
[00:09:20.600 --> 00:09:26.600]  您覺得今天我們的靈魂體處在什麼光景啊
[00:09:26.600 --> 00:09:29.400]  我們可以知道我們現在處在pandemic
[00:09:29.400 --> 00:09:30.300]  對不對
[00:09:30.300 --> 00:09:33.000]  在疫情之中
[00:09:33.000 --> 00:09:37.400]  現在不光是COVID-19
[00:09:37.400 --> 00:09:40.200]  現在聽說還有猴痘也來了
[00:09:40.200 --> 00:09:41.600]  是不是
[00:09:41.600 --> 00:09:45.500]  猴痘我還記得以前
[00:09:45.500 --> 00:09:48.300]  我們有打那個chickenpox的
[00:09:48.300 --> 00:09:52.100]  就是水痘天花的針
[00:09:52.100 --> 00:09:56.500]  但是monkeypox
[00:09:56.500 --> 00:09:58.400]  好像沒有這個疫苗
[00:09:58.400 --> 00:10:01.200]  所以聽說現在開始蔓延了
[00:10:01.200 --> 00:10:04.100]  這是我們當下我們處在的一個環境
[00:10:04.100 --> 00:10:06.500]  疫情
[00:10:06.500 --> 00:10:12.000]  那麼還有就是經濟下修下息
[00:10:12.000 --> 00:10:14.600]  經濟戰等等
[00:10:14.600 --> 00:10:18.100]  還有暴亂暴動
[00:10:18.100 --> 00:10:21.000]  這個有的時候看這個網上面的消息
[00:10:21.000 --> 00:10:23.600]  十個十一個都是假的
[00:10:23.600 --> 00:10:26.800]  都是誇大這邊誇大那邊
[00:10:26.800 --> 00:10:30.000]  真的也不要去越看越傷心越難過
[00:10:30.000 --> 00:10:34.900]  反正總之我們今天我們的靈魂體是處在這種光景之下
[00:10:34.900 --> 00:10:39.500]  你不見不敬不恐懼害怕
[00:10:39.500 --> 00:10:41.300]  是不是
[00:10:41.300 --> 00:10:44.800]  以前我們講過當下的靈魂體
[00:10:44.800 --> 00:10:48.300]  就是今天這個時候我們的靈魂體的處境
[00:10:48.300 --> 00:10:53.000]  我也講過求神讓我們的靈魂體能夠興盛
[00:10:53.000 --> 00:10:54.900]  那麼還有講過
[00:10:54.900 --> 00:10:58.200]  靈魂體到底是哪一個比較重要
[00:10:58.200 --> 00:11:00.100]  是不是
[00:11:00.100 --> 00:11:02.100]  那麼還有我們講過說
[00:11:02.100 --> 00:11:04.100]  我們要恢復我們的靈魂體
[00:11:04.100 --> 00:11:08.000]  上次我們講我們靈魂體要得以保守
[00:11:08.000 --> 00:11:12.900]  今天我們要講我們的靈魂體得健全
[00:11:15.800 --> 00:11:20.100]  那麼我剛才說我們領受聖餐
[00:11:20.100 --> 00:11:23.100]  可以讓我們的靈魂體興盛起來
[00:11:23.100 --> 00:11:24.600]  能夠健全
[00:11:24.600 --> 00:11:29.500]  尤其我們的靈魂體如果發展的不均衡的時候
[00:11:29.500 --> 00:11:31.700]  領受聖餐是一個好方法
[00:11:31.700 --> 00:11:33.200]  各位
[00:11:33.200 --> 00:11:35.700]  你如果記得
[00:11:35.700 --> 00:11:41.100]  當以色列百姓出埃及的時候
[00:11:41.100 --> 00:11:44.900]  那叫做愉悅節 Passover 是不是
[00:11:44.900 --> 00:11:49.400]  那是有史以來第一次的領聖餐
[00:11:49.400 --> 00:11:52.900]  就好像今天我們領聖餐一樣
[00:11:52.900 --> 00:11:54.100]  那是有史以來
[00:11:54.100 --> 00:11:59.400]  記不記得他還要吃這個喝那個
[00:11:59.400 --> 00:12:02.600]  所以在詩篇105篇三四七節
[00:12:02.600 --> 00:12:06.700]  他說 請他領自己的百姓
[00:12:06.700 --> 00:12:13.400]  帶銀子金子出來他支派中沒有一個軟弱
[00:12:13.400 --> 00:12:17.900]  為什麼領了聖餐
[00:12:17.900 --> 00:12:22.800]  領受了神的身體神的保守
[00:12:22.800 --> 00:12:25.000]  當然啦
[00:12:25.000 --> 00:12:29.200]  我們的神尤其是你看聖經看新約
[00:12:29.200 --> 00:12:33.500]  他一路走來幾乎只做兩件事情耶穌
[00:12:33.500 --> 00:12:35.200]  第一個是醫病趕鬼
[00:12:35.200 --> 00:12:37.600]  第二個是傳天國的福音
[00:12:37.600 --> 00:12:39.100]  是不是這樣
[00:12:39.100 --> 00:12:41.600]  在麻大福音八章十六十七節
[00:12:41.600 --> 00:12:46.400]  他說 請他只用一句話
[00:12:46.400 --> 00:12:49.000]  就把鬼都趕出去
[00:12:49.000 --> 00:12:52.500]  並且治好了一切有病的人
[00:12:52.500 --> 00:12:54.500]  所以我們就知道
[00:12:54.500 --> 00:12:59.600]  神他的本意是要醫治我們身體的健康
[00:12:59.600 --> 00:13:03.000]  那麼所以他也安排了生命術
[00:13:03.000 --> 00:13:05.000]  那麼最後我們再來看
[00:13:05.000 --> 00:13:09.000]  在以後天堂降臨地上的時候
[00:13:09.000 --> 00:13:14.300]  或者在神的寶座裡面有河流出
[00:13:14.300 --> 00:13:17.700]  河兩邊有生命術
[00:13:17.700 --> 00:13:21.500]  長了十二回或十二樣的果子
[00:13:21.500 --> 00:13:25.400]  葉子可以醫病果子可以充積
[00:13:25.400 --> 00:13:27.600]  這是神為我們預備的
[00:13:27.600 --> 00:13:31.900]  現在伊甸園被封了
[00:13:31.900 --> 00:13:34.600]  現在在天上的生命術
[00:13:34.600 --> 00:13:36.400]  將來有一天
[00:13:36.400 --> 00:13:38.600]  天堂在人間的時候
[00:13:38.600 --> 00:13:40.100]  我們要來領受
[00:13:40.100 --> 00:13:44.000]  所以神的福祀也是我們的榜樣
[00:13:44.000 --> 00:13:46.300]  我們如果有這個為人禱告病
[00:13:46.300 --> 00:13:48.200]  就得醫治這個恩賜
[00:13:48.200 --> 00:13:50.600]  我們要來為人禱告
[00:13:50.600 --> 00:13:53.000]  來醫治一切的病人
[00:13:53.000 --> 00:13:55.200]  甚至於我們要奉主的名義
[00:13:55.200 --> 00:13:58.400]  要來斥責撒旦魔鬼的作為
[00:13:58.400 --> 00:14:01.500]  有的時候我們身體的病痛
[00:14:01.500 --> 00:14:05.400]  是就好像聖經上面說的
[00:14:05.400 --> 00:14:11.100]  是有的人他身體有病痛的時候
[00:14:11.100 --> 00:14:16.300]  那麼有魔鬼在做怪
[00:14:16.300 --> 00:14:18.200]  甚至於我們就直接講
[00:14:18.200 --> 00:14:20.900]  就叫做病魔病魔
[00:14:20.900 --> 00:14:24.300]  就表示說疾病不是祝福
[00:14:24.300 --> 00:14:26.500]  疾病不是重生來
[00:14:26.500 --> 00:14:28.800]  神只賜給我們祝福
[00:14:28.800 --> 00:14:31.500]  但是撒旦魔鬼的咒主
[00:14:31.500 --> 00:14:35.800]  撒旦魔鬼的一切
[00:14:35.800 --> 00:14:37.900]  其他的一切把我們拖蕩
[00:14:37.900 --> 00:14:43.300]  或者是殺害我們的病魔是其中之一
[00:14:43.300 --> 00:14:45.200]  所以我們也要奉主的名
[00:14:45.200 --> 00:14:47.200]  斥責病魔
[00:14:47.200 --> 00:14:48.200]  哈利路亞
[00:14:48.200 --> 00:14:52.400]  前幾天我們去一個姐妹那邊為她禱告
[00:14:52.400 --> 00:14:55.200]  她說她身體不適
[00:14:55.200 --> 00:14:57.500]  睡不著覺 吃不下飯
[00:14:57.500 --> 00:14:59.300]  老師聽到聲音
[00:14:59.300 --> 00:15:01.000]  我們帶了優後
[00:15:01.000 --> 00:15:03.900]  奉拿撒旦人耶穌基督的名
[00:15:03.900 --> 00:15:05.700]  求神的醫治領導
[00:15:05.700 --> 00:15:08.600]  來杜絕一切撒旦魔鬼的作為
[00:15:08.600 --> 00:15:11.400]  所以我們領受聖餐
[00:15:11.400 --> 00:15:13.900]  有的時候我們也要宣告
[00:15:13.900 --> 00:15:16.100]  宣告神在我們中間
[00:15:16.100 --> 00:15:17.700]  祂是主
[00:15:17.700 --> 00:15:20.300]  撒旦魔鬼退我後邊去
[00:15:20.300 --> 00:15:22.100]  所以我們不怕撒旦魔鬼
[00:15:22.100 --> 00:15:24.700]  我們憑著信心奉主耶穌基督的名
[00:15:24.700 --> 00:15:27.400]  我們這樣子的宣告
[00:15:27.400 --> 00:15:28.400]  當然了
[00:15:28.400 --> 00:15:29.800]  今天在美國這個時代
[00:15:29.800 --> 00:15:32.700]  聽說已經三分之一到二分之一的人
[00:15:32.700 --> 00:15:36.500]  都得過新冠肺炎
[00:15:36.500 --> 00:15:38.600]  這麼嚴重
[00:15:38.600 --> 00:15:42.500]  但是我們也要
[00:15:42.500 --> 00:15:44.600]  憑著信心奉主耶穌基督的名
[00:15:44.600 --> 00:15:47.000]  我們斥責病魔
[00:15:47.000 --> 00:15:48.300]  有一個老先生
[00:15:48.300 --> 00:15:55.500]  他終於從ICU脫下了氧氣
[00:15:55.500 --> 00:15:57.500]  搬到屏風病房
[00:15:57.500 --> 00:15:59.200]  那麼回了家
[00:15:59.200 --> 00:16:01.400]  他拿到帳單
[00:16:01.400 --> 00:16:03.200]  他感嘆說
[00:16:03.200 --> 00:16:05.100]  我到今天才知道
[00:16:05.100 --> 00:16:09.800]  呼一口空氣是多麼的貴
[00:16:09.800 --> 00:16:12.700]  他就光那個新冠肺炎
[00:16:12.700 --> 00:16:15.700]  呼吸不上來
[00:16:15.700 --> 00:16:16.800]  然後去治好
[00:16:16.800 --> 00:16:18.800]  就花了他非常多的錢
[00:16:18.800 --> 00:16:21.700]  而這些是不要錢神給我們的
[00:16:21.700 --> 00:16:22.400]  是不是
[00:16:22.400 --> 00:16:23.600]  所以讓我們憑著信心
[00:16:23.600 --> 00:16:25.400]  我們來奉主耶穌基督的名
[00:16:25.400 --> 00:16:27.500]  我們來領受祂的恩典與祝福
[00:16:27.500 --> 00:16:30.000]  我們來領受祂的聖餐
[00:16:30.000 --> 00:16:31.000]  是不是
[00:16:31.000 --> 00:16:33.500]  在迦勒太書五章四節
[00:16:33.500 --> 00:16:34.500]  他說
[00:16:34.500 --> 00:16:37.600]  請基督釋放了我們
[00:16:37.600 --> 00:16:39.800]  叫我們得以自由
[00:16:39.800 --> 00:16:42.100]  所以要站立得穩
[00:16:42.100 --> 00:16:46.400]  不再被奴僕的兒瑕疵
[00:16:46.400 --> 00:16:48.300]  我們都不知道
[00:16:48.300 --> 00:16:51.700]  我們有的時候真的被奴僕的兒瑕疵了
[00:16:51.700 --> 00:16:56.900]  你還以為飯後一支煙快樂似神仙
[00:16:56.900 --> 00:16:58.600]  不拿白不拿
[00:16:58.600 --> 00:16:59.400]  是不是
[00:16:59.400 --> 00:17:03.400]  你還以為這是神給你的好康廟室
[00:17:03.400 --> 00:17:07.100]  你還以為今天是 my lucky day
[00:17:07.100 --> 00:17:08.500]  等等的
[00:17:08.500 --> 00:17:13.200]  殊不知被奴僕的惡瑕疵
[00:17:13.200 --> 00:17:15.200]  這些用毒品的人
[00:17:15.200 --> 00:17:17.000]  有哪一個
[00:17:17.000 --> 00:17:18.200]  他是
[00:17:18.200 --> 00:17:20.500]  他好像不用不行的時候
[00:17:20.500 --> 00:17:23.000]  真的如果叫他生命再來一遍
[00:17:23.000 --> 00:17:27.800]  他不願意用上這些東西
[00:17:27.800 --> 00:17:30.200]  只有用上基督耶穌
[00:17:30.200 --> 00:17:31.700]  才真正叫你得自由
[00:17:31.700 --> 00:17:33.000]  不是嗎
[00:17:33.000 --> 00:17:33.900]  是不是
[00:17:33.900 --> 00:17:36.600]  所以我們在
[00:17:36.600 --> 00:17:38.100]  在廣東那一帶
[00:17:38.100 --> 00:17:39.200]  在香港那一帶
[00:17:39.200 --> 00:17:40.800]  我們支持了一個
[00:17:40.800 --> 00:17:44.300]  他們在鄉下找了一塊地
[00:17:44.300 --> 00:17:45.600]  然後開了魚塭
[00:17:45.600 --> 00:17:46.800]  開了農場
[00:17:46.800 --> 00:17:48.100]  然後養了一些
[00:17:48.100 --> 00:17:54.500]  到處招了一些用毒品的人
[00:17:54.500 --> 00:17:56.700]  感謝主啊
[00:17:56.700 --> 00:17:59.500]  那些人不能自拔
[00:17:59.500 --> 00:18:01.200]  我自己也去過
[00:18:01.200 --> 00:18:03.600]  然後他還帶我到
[00:18:03.600 --> 00:18:07.400]  他們有所謂的第一階段第二階段
[00:18:07.400 --> 00:18:09.900]  第一階段到旅館裡面去
[00:18:09.900 --> 00:18:11.900]  待個三四天
[00:18:11.900 --> 00:18:15.700]  把那個癮看看能不能夠戒掉
[00:18:15.700 --> 00:18:18.400]  那麼我就到旅館去看
[00:18:18.400 --> 00:18:20.100]  哎呀
[00:18:20.100 --> 00:18:21.300]  那癮犯的時候
[00:18:21.300 --> 00:18:24.000]  那真是鬼一樣
[00:18:24.000 --> 00:18:26.900]  就是跳起來要往外衝
[00:18:26.900 --> 00:18:29.900]  要跳窗子要呼喊
[00:18:29.900 --> 00:18:31.900]  他就把他壓到
[00:18:31.900 --> 00:18:33.600]  哇
[00:18:33.600 --> 00:18:36.100]  真的把我都嚇到了
[00:18:36.100 --> 00:18:39.000]  我說天下有這種事嗎
[00:18:39.000 --> 00:18:40.100]  是不是
[00:18:40.100 --> 00:18:43.700]  你不要以為這只是多恐怖的事情
[00:18:43.700 --> 00:18:48.400]  有人打麻將打到死在牌桌上面的也有啊
[00:18:48.400 --> 00:18:49.100]  是不是
[00:18:49.100 --> 00:18:50.900]  那也是鬼啊
[00:18:50.900 --> 00:18:54.200]  是不是毒鬼 色鬼 煙鬼 毒鬼
[00:18:54.200 --> 00:18:56.000]  還有各種各樣的鬼
[00:18:56.000 --> 00:18:58.700]  我們要奉拿撒的人耶穌基督的名
[00:18:58.700 --> 00:19:00.300]  我們說基督示範我們
[00:19:00.300 --> 00:19:01.600]  教我們得以自由
[00:19:01.600 --> 00:19:03.800]  所以要站立得穩
[00:19:03.800 --> 00:19:07.200]  不要再被奴僕的惡俠制
[00:19:07.200 --> 00:19:09.200]  這些都成為我們的主人了
[00:19:09.200 --> 00:19:09.900]  不是嗎
[00:19:09.900 --> 00:19:11.800]  還有酒鬼啊
[00:19:11.800 --> 00:19:12.900]  是不是
[00:19:12.900 --> 00:19:16.200]  都是完完全全的
[00:19:16.200 --> 00:19:19.100]  讓我們真的不知道要怎麼過
[00:19:19.100 --> 00:19:21.300]  我還記得
[00:19:21.300 --> 00:19:22.600]  裡面有一個人
[00:19:22.600 --> 00:19:24.600]  我們跟他有一些聊
[00:19:24.600 --> 00:19:26.600]  有一些為他們禱告
[00:19:26.600 --> 00:19:28.400]  他為什麼進來
[00:19:28.400 --> 00:19:31.100]  他是色鬼
[00:19:31.100 --> 00:19:33.200]  他就是從來不想好事的
[00:19:33.200 --> 00:19:34.400]  你知道嗎
[00:19:34.400 --> 00:19:36.300]  就是心眼
[00:19:36.300 --> 00:19:39.600]  就是一眼就是看到都是這些
[00:19:39.600 --> 00:19:41.200]  為他禱告
[00:19:41.200 --> 00:19:43.700]  真的是
[00:19:43.700 --> 00:19:48.000]  在神的家中真的是美好無邊
[00:19:48.000 --> 00:19:49.500]  我們在神的家中
[00:19:49.500 --> 00:19:51.400]  有的時候我站在這邊
[00:19:51.400 --> 00:19:53.800]  我禁不住要倒下去一樣
[00:19:53.800 --> 00:19:55.400]  好像神的靈在那邊
[00:19:55.400 --> 00:19:59.200]  祂的手在那邊運作一樣
[00:19:59.200 --> 00:20:01.300]  所以靈受聖餐是很重要的
[00:20:01.300 --> 00:20:02.700]  你要身體得到好
[00:20:02.700 --> 00:20:07.900]  那麼當然我們要來到畢世大池子來
[00:20:07.900 --> 00:20:12.600]  畢世大的池子Baseda是一字的池子
[00:20:12.600 --> 00:20:13.400]  你知道嗎
[00:20:13.400 --> 00:20:17.300]  他講說在耶路撒冷曾在獅子口
[00:20:17.300 --> 00:20:18.700]  那有一個地方
[00:20:18.700 --> 00:20:20.800]  有一個五個廊子的地方
[00:20:20.800 --> 00:20:23.000]  有一個池子
[00:20:23.000 --> 00:20:25.700]  猶太人的傳說是每一次水洞
[00:20:25.700 --> 00:20:27.500]  天使洞這個水的時候
[00:20:27.500 --> 00:20:30.300]  水最先下去就會得到一字
[00:20:30.300 --> 00:20:34.200]  所以那個池子總是排滿了人啊
[00:20:34.200 --> 00:20:36.100]  其實啊
[00:20:36.100 --> 00:20:38.300]  有人家去研究才發現
[00:20:38.300 --> 00:20:39.700]  他那個池子的水
[00:20:39.700 --> 00:20:44.600]  是從山上有一點溫泉這樣下來的
[00:20:44.600 --> 00:20:45.600]  那個時候
