
[00:00:00.000 --> 00:00:05.300]  今天和大家分享的經文是《約書亞記》二章一至七節。
[00:02:29.200 --> 00:02:33.200]  整天就陰陰寒寒,灰灰暗暗的。
[00:02:33.200 --> 00:02:39.200]  整個就是很冷,有一種很冷凍的感覺。
[00:02:39.200 --> 00:02:43.200]  那你說夏天也OK的。
[00:02:43.200 --> 00:02:46.200]  加拿大的夏天也很不錯的。
[00:02:46.200 --> 00:02:51.200]  但是其實如果大家都明白,加拿大就算是夏天也好。
[00:02:51.200 --> 00:02:56.200]  就是大家如果明白,夏天也好,除了真的很熱那一兩個禮拜之外,
[00:02:56.200 --> 00:03:00.200]  其他時間早上起床和晚上都陰陰寒寒的。
[00:03:00.200 --> 00:03:07.200]  除了那一兩個禮拜很熱以外,其實早晚都是比較涼的。
[00:03:07.200 --> 00:03:11.200]  我記得有一年我媽媽過來探我住,在加拿大住了一個月。
[00:03:11.200 --> 00:03:16.200]  然後我記得有一天我母親來到加拿大,看我在加拿大住了一個月。
[00:03:16.200 --> 00:03:20.200]  她住了都接近兩個禮拜的時候,她就跟我說了一天。
[00:03:20.200 --> 00:03:22.200]  住了兩個禮拜她就跟我講,
[00:03:22.200 --> 00:03:28.200]  哇,加拿大真是整天都陰陰寒寒要穿冷衣服的,為什麼夏天都要這樣呢?
[00:03:28.200 --> 00:03:33.200]  我說加拿大怎麼這麼寒冷呢?包括夏天都要穿好的衣服。
[00:03:33.200 --> 00:03:35.200]  她說有一件事情我更加不明白。
[00:03:35.200 --> 00:03:37.200]  有一件事情我更加不明白。
[00:03:37.200 --> 00:03:38.200]  她說什麼事情?
[00:03:38.200 --> 00:03:39.200]  我說什麼事情?
[00:03:39.200 --> 00:03:44.200]  哇,你們還有這麼陰陰寒日子都整天喝凍飲食西瓜。
[00:03:44.200 --> 00:03:48.200]  這麼寒冷你們都吃冷品,吃西瓜。
[00:03:48.200 --> 00:03:51.200]  她說其中一樣我最不明白的就是,
[00:03:51.200 --> 00:03:59.200]  哇,你們兒子和女兒一早起床能上學前就去雪櫃拿凍冰冰的奶泡一杯喝,然後上學。
[00:03:59.200 --> 00:04:01.200]  她說我更不明白就是說,
[00:04:01.200 --> 00:04:09.200]  你們家的兒子女兒一大早就打開冰箱喝一杯冰凍牛奶就上學了。
[00:04:09.200 --> 00:04:11.200]  我母親就這樣虧勸我。
[00:04:11.200 --> 00:04:14.200]  就這樣虧勸我,我母親就這樣虧勸我。
[00:04:14.200 --> 00:04:16.200]  其實她是疼愛孫子的。
[00:04:17.200 --> 00:04:22.200]  她說,拜託你了,早上煮點熱的早餐給他吃嘛。
[00:04:22.200 --> 00:04:29.200]  她就跟我說早餐呢,煮點熱的早餐給你們吃。
[00:04:29.200 --> 00:04:33.200]  那我說,媽媽我有吃早餐的,我有煎蛋的。
[00:04:33.200 --> 00:04:36.200]  我說我是有吃早餐的。
[00:04:36.200 --> 00:04:39.200]  她說不是說你,是說你的兒子和女兒。
[00:04:39.200 --> 00:04:44.200]  不是說你啊,是說我的生兒生女兒。
[00:04:44.200 --> 00:04:48.200]  你煮點熱的東西給他們吃,讓他們的身體暖和一點上學嘛。
[00:04:48.200 --> 00:04:50.200]  就讓他們吃暖和一點。
[00:04:50.200 --> 00:04:53.200]  人吃飽了,暖和了,上學都精神一點。
[00:04:53.200 --> 00:04:57.200]  吃飽了,吃暖和了,上學都精神一點。
[00:04:57.200 --> 00:05:01.200]  不是,你看看你的兒子女兒,整天臉青青的,當然是冷啊。
[00:05:01.200 --> 00:05:05.200]  你看看你的兒子女兒,臉色都不大好。
[00:05:05.200 --> 00:05:11.200]  那媽媽要這樣教兒子,我們這些做兒子的,當然要照顧兒女啦。
[00:05:11.200 --> 00:05:14.200]  之後盡可能煮早餐啦。
[00:05:14.200 --> 00:05:17.200]  就是說,做奶奶的就教她的兒子,
[00:05:17.200 --> 00:05:22.200]  做兒子的,自然要盡做父母,做父親的責任,要煮好這個。
[00:05:22.200 --> 00:05:25.200]  但是有時候都很睏的嘛,是不是?
[00:05:25.200 --> 00:05:28.200]  有時候也很難起來。
[00:05:28.200 --> 00:05:33.200]  所以有時候都側側膊就不煮一兩天。
[00:05:33.200 --> 00:05:36.200]  有時候一兩天可能也不會給小孩子煮。
[00:05:36.200 --> 00:05:40.200]  但是不煮就叫他們自己去雪櫃拿點東西來吃啦。
[00:05:40.200 --> 00:05:43.200]  拿些火腿丁熱他都可以的嘛,是不是?
[00:05:43.200 --> 00:05:46.200]  就讓他們自己在冰箱裡找點東西吃就行了。
[00:05:46.200 --> 00:05:49.200]  不過不知道大家有沒有這樣的經驗?
[00:05:49.200 --> 00:05:50.200]  不知道大家有沒有這樣的經驗?
[00:05:50.200 --> 00:05:52.200]  談論到吃早餐這個問題呢?
[00:05:52.200 --> 00:05:54.200]  談論到吃早餐這個問題?
[00:05:54.200 --> 00:05:56.200]  我從小到大,我父母都要我吃早餐的。
[00:05:56.200 --> 00:05:59.200]  從小吃到大,我父母都要我吃早餐。
[00:05:59.200 --> 00:06:02.200]  因為他說吃早餐是對一個人最重要的一餐。
[00:06:02.200 --> 00:06:05.200]  因為早餐是最重要的一餐。
[00:06:05.200 --> 00:06:06.200]  所以我每天早上都吃早餐。
[00:06:06.200 --> 00:06:08.200]  所以我每天早上都吃早餐。
[00:06:08.200 --> 00:06:11.200]  這個習慣也都去問我自己的子女。
[00:06:11.200 --> 00:06:13.200]  這個習慣我也問我自己的兒女。
[00:06:13.200 --> 00:06:15.200]  但是你不知道有沒有試過?
[00:06:15.200 --> 00:06:16.200]  我不知道有沒有試過。
[00:06:16.200 --> 00:06:18.200]  我記得那時候我媽媽有一次就說,
[00:06:18.200 --> 00:06:20.200]  你吃了早餐沒有?
[00:06:20.200 --> 00:06:22.200]  有一次我母親問我,你吃早餐沒有?
[00:06:22.200 --> 00:06:24.200]  其實那一天我沒有吃。
[00:06:24.200 --> 00:06:26.200]  其實那一餐我沒有吃。
[00:06:26.200 --> 00:06:28.200]  不過我就又不想讓她知道我沒有吃。
[00:06:28.200 --> 00:06:30.200]  我也不想讓她知道我沒吃。
[00:06:30.200 --> 00:06:32.200]  讓她知道我沒有吃她一定會罵我嘛。
[00:06:32.200 --> 00:06:36.200]  如果她知道我沒有吃早餐她一定會罵我。
[00:06:36.200 --> 00:06:38.200]  我就隨便說了一些話。
[00:06:38.200 --> 00:06:40.200]  我就隨便說了一些話。
[00:06:40.200 --> 00:06:41.200]  哦!早餐啊!
[00:06:41.200 --> 00:06:43.200]  早餐很有益的啊!
[00:06:43.200 --> 00:06:45.200]  早餐很有益。
[00:06:45.200 --> 00:06:48.200]  我今天發生了一件有意思的事情。
[00:06:48.200 --> 00:06:49.200]  我今天發現了一件事。
[00:06:49.200 --> 00:06:54.200]  原來多蘭的廣東話已經很進步了。
[00:06:54.200 --> 00:06:57.200]  她都聽得出這個意思是什麼了。
[00:06:57.200 --> 00:07:02.200]  其實我都沒有答我媽媽說我沒有吃早餐。
[00:07:02.200 --> 00:07:05.200]  其實我也沒有答我母親說我沒有吃早餐。
[00:07:05.200 --> 00:07:08.200]  她想避開我媽媽罵我的機會。
[00:07:08.200 --> 00:07:11.200]  她想避開我母親說我的機會。
[00:07:11.200 --> 00:07:13.200]  她說了一些似是而非的話。
[00:07:13.200 --> 00:07:15.200]  她說了一些似是而非的話。
[00:07:15.200 --> 00:07:16.200]  她說了一些似是而非的話。
[00:07:16.200 --> 00:07:17.200]  她說了一些似是而非的話。
[00:07:17.200 --> 00:07:18.200]  吃早餐很重要的啊!
[00:07:18.200 --> 00:07:19.200]  她說了一些似是而非的話。
[00:07:19.200 --> 00:07:20.200]  她說了一些似是而非的話。
[00:07:20.200 --> 00:07:21.200]  她說了一些似是而非的話。
[00:07:21.200 --> 00:07:22.200]  她說了一些似是而非的話。
[00:07:22.200 --> 00:07:23.200]  她說了一些似是而非的話。
[00:07:23.200 --> 00:07:24.200]  她說了一些似是而非的話。
[00:07:24.200 --> 00:07:25.200]  她說了一些似是而非的話。
[00:07:25.200 --> 00:07:26.200]  她說了一些似是而非的話。
[00:07:26.200 --> 00:07:27.200]  她說了一些似是而非的話。
[00:07:27.200 --> 00:07:37.200]  她說了一些似是而非的話。
[00:07:37.200 --> 00:07:38.200]  她說了一些似是而非的話。
[00:07:38.200 --> 00:07:39.200]  她說了一些似是而非的話。
[00:07:39.200 --> 00:07:40.200]  她說了一些似是而非的話。
[00:07:40.200 --> 00:07:41.200]  她說了一些似是而非的話。
[00:07:41.200 --> 00:07:42.200]  她說了一些似是而非的話。
[00:07:42.200 --> 00:07:43.200]  她說了一些似是而非的話。
[00:07:43.200 --> 00:07:44.200]  她說了一些似是而非的話。
[00:07:44.200 --> 00:07:45.200]  她說了一些似是而非的話。
[00:07:45.200 --> 00:07:46.200]  她說了一些似是而非的話。
[00:07:46.200 --> 00:07:47.200]  她說了一些似是而非的話。
[00:07:47.200 --> 00:07:48.200]  她說了一些似是而非的話。
[00:07:48.200 --> 00:07:49.200]  她說了一些似是而非的話。
[00:07:49.200 --> 00:07:50.200]  她說了一些似是而非的話。
[00:07:50.200 --> 00:07:51.200]  她說了一些似是而非的話。
[00:07:51.200 --> 00:07:52.200]  她說了一些似是而非的話。
[00:07:52.200 --> 00:07:58.200]  她說了一些似是而非的話。
[00:07:58.200 --> 00:07:59.200]  她說了一些似是而非的話。
[00:07:59.200 --> 00:08:00.200]  她說了一些似是而非的話。
[00:08:00.200 --> 00:08:01.200]  她說了一些似是而非的話。
[00:08:01.200 --> 00:08:02.200]  她說了一些似是而非的話。
[00:08:02.200 --> 00:08:03.200]  她說了一些似是而非的話。
[00:08:03.200 --> 00:08:04.200]  她說了一些似是而非的話。
[00:08:04.200 --> 00:08:05.200]  她說了一些似是而非的話。
[00:08:05.200 --> 00:08:06.200]  她說了一些似是而非的話。
[00:08:06.200 --> 00:08:07.200]  她說了一些似是而非的話。
[00:08:07.200 --> 00:08:08.200]  她說了一些似是而非的話。
[00:08:08.200 --> 00:08:09.200]  她說了一些似是而非的話。
[00:08:09.200 --> 00:08:10.200]  她說了一些似是而非的話。
[00:08:10.200 --> 00:08:11.200]  她說了一些似是而非的話。
[00:08:11.200 --> 00:08:12.200]  她說了一些似是而非的話。
[00:08:12.200 --> 00:08:13.200]  她說了一些似是而非的話。
[00:08:13.200 --> 00:08:22.200]  她說了一些似是而非的話。
[00:08:22.200 --> 00:08:23.200]  她說了一些似是而非的話。
[00:08:23.200 --> 00:08:24.200]  她說了一些似是而非的話。
[00:08:24.200 --> 00:08:25.200]  她說了一些似是而非的話。
[00:08:25.200 --> 00:08:26.200]  她說了一些似是而非的話。
[00:08:26.200 --> 00:08:27.200]  她說了一些似是而非的話。
[00:08:27.200 --> 00:08:28.200]  她說了一些似是而非的話。
[00:08:28.200 --> 00:08:29.200]  她說了一些似是而非的話。
[00:08:29.200 --> 00:08:30.200]  她說了一些似是而非的話。
[00:08:30.200 --> 00:08:31.200]  她說了一些似是而非的話。
[00:08:31.200 --> 00:08:32.200]  她說了一些似是而非的話。
[00:08:32.200 --> 00:08:33.200]  她說了一些似是而非的話。
[00:08:33.200 --> 00:08:34.200]  她說了一些似是而非的話。
[00:08:34.200 --> 00:08:35.200]  她說了一些似是而非的話。
[00:08:35.200 --> 00:08:36.200]  她說了一些似是而非的話。
[00:08:36.200 --> 00:08:37.200]  她說了一些似是而非的話。
[00:08:37.200 --> 00:08:47.200]  她說了一些似是而非的話。
[00:08:47.200 --> 00:08:48.200]  她說了一些似是而非的話。
[00:08:48.200 --> 00:08:49.200]  她說了一些似是而非的話。
[00:08:49.200 --> 00:08:50.200]  她說了一些似是而非的話。
[00:08:50.200 --> 00:08:51.200]  她說了一些似是而非的話。
[00:08:51.200 --> 00:08:52.200]  她說了一些似是而非的話。
[00:08:52.200 --> 00:08:53.200]  她說了一些似是而非的話。
[00:08:53.200 --> 00:08:54.200]  她說了一些似是而非的話。
[00:08:54.200 --> 00:08:55.200]  她說了一些似是而非的話。
[00:08:55.200 --> 00:08:56.200]  她說了一些似是而非的話。
[00:08:56.200 --> 00:08:57.200]  她說了一些似是而非的話。
[00:08:57.200 --> 00:08:58.200]  她說了一些似是而非的話。
[00:08:58.200 --> 00:08:59.200]  她說了一些似是而非的話。
[00:08:59.200 --> 00:09:00.200]  她說了一些似是而非的話。
[00:09:00.200 --> 00:09:01.200]  她說了一些似是而非的話。
[00:09:01.200 --> 00:09:02.200]  她說了一些似是而非的話。
[00:09:02.200 --> 00:09:08.200]  她說了一些似是而非的話。
[00:09:08.200 --> 00:09:09.200]  她說了一些似是而非的話。
[00:09:09.200 --> 00:09:10.200]  她說了一些似是而非的話。
[00:09:10.200 --> 00:09:11.200]  她說了一些似是而非的話。
[00:09:11.200 --> 00:09:12.200]  她說了一些似是而非的話。
[00:09:12.200 --> 00:09:13.200]  她說了一些似是而非的話。
[00:09:13.200 --> 00:09:14.200]  她說了一些似是而非的話。
[00:09:14.200 --> 00:09:15.200]  她說了一些似是而非的話。
[00:09:15.200 --> 00:09:16.200]  她說了一些似是而非的話。
[00:09:16.200 --> 00:09:17.200]  她說了一些似是而非的話。
[00:09:17.200 --> 00:09:18.200]  她說了一些似是而非的話。
[00:09:18.200 --> 00:09:19.200]  她說了一些似是而非的話。
[00:09:19.200 --> 00:09:20.200]  她說了一些似是而非的話。
[00:09:20.200 --> 00:09:21.200]  她說了一些似是而非的話。
[00:09:21.200 --> 00:09:22.200]  她說了一些似是而非的話。
[00:09:22.200 --> 00:09:23.200]  她說了一些似是而非的話。
[00:09:23.200 --> 00:09:33.200]  她說了一些似是而非的話。
[00:09:33.200 --> 00:09:34.200]  她說了一些似是而非的話。
[00:09:34.200 --> 00:09:35.200]  她說了一些似是而非的話。
[00:09:35.200 --> 00:09:36.200]  她說了一些似是而非的話。
[00:09:36.200 --> 00:09:37.200]  她說了一些似是而非的話。
[00:09:37.200 --> 00:09:38.200]  她說了一些似是而非的話。
[00:09:38.200 --> 00:09:39.200]  她說了一些似是而非的話。
[00:09:39.200 --> 00:09:40.200]  她說了一些似是而非的話。
[00:09:40.200 --> 00:09:41.200]  她說了一些似是而非的話。
[00:09:41.200 --> 00:09:42.200]  她說了一些似是而非的話。
[00:09:42.200 --> 00:09:43.200]  她說了一些似是而非的話。
[00:09:43.200 --> 00:09:44.200]  她說了一些似是而非的話。
[00:09:44.200 --> 00:09:45.200]  她說了一些似是而非的話。
[00:09:45.200 --> 00:09:46.200]  她說了一些似是而非的話。
[00:09:46.200 --> 00:09:47.200]  她說了一些似是而非的話。
[00:09:47.200 --> 00:09:48.200]  她說了一些似是而非的話。
[00:09:48.200 --> 00:09:54.200]  她說了一些似是而非的話。
[00:09:54.200 --> 00:09:55.200]  她說了一些似是而非的話。
[00:09:55.200 --> 00:09:56.200]  她說了一些似是而非的話。
[00:09:56.200 --> 00:09:57.200]  她說了一些似是而非的話。
[00:09:57.200 --> 00:09:58.200]  她說了一些似是而非的話。
[00:09:58.200 --> 00:09:59.200]  她說了一些似是而非的話。
[00:09:59.200 --> 00:10:00.200]  她說了一些似是而非的話。
[00:10:00.200 --> 00:10:01.200]  她說了一些似是而非的話。
[00:10:01.200 --> 00:10:02.200]  她說了一些似是而非的話。
[00:10:02.200 --> 00:10:03.200]  她說了一些似是而非的話。
[00:10:03.200 --> 00:10:04.200]  她說了一些似是而非的話。
[00:10:04.200 --> 00:10:05.200]  她說了一些似是而非的話。
[00:10:05.200 --> 00:10:06.200]  她說了一些似是而非的話。
[00:10:06.200 --> 00:10:07.200]  她說了一些似是而非的話。
[00:10:07.200 --> 00:10:08.200]  她說了一些似是而非的話。
[00:10:08.200 --> 00:10:09.200]  她說了一些似是而非的話。
[00:10:09.200 --> 00:10:21.200]  她說了一些似是而非的話。
[00:10:21.200 --> 00:10:22.200]  她說了一些似是而非的話。
[00:10:22.200 --> 00:10:23.200]  她說了一些似是而非的話。
[00:10:23.200 --> 00:10:24.200]  她說了一些似是而非的話。
[00:10:24.200 --> 00:10:25.200]  她說了一些似是而非的話。
[00:10:25.200 --> 00:10:26.200]  她說了一些似是而非的話。
[00:10:26.200 --> 00:10:27.200]  她說了一些似是而非的話。
[00:10:27.200 --> 00:10:28.200]  她說了一些似是而非的話。
[00:10:28.200 --> 00:10:29.200]  她說了一些似是而非的話。
[00:10:29.200 --> 00:10:30.200]  她說了一些似是而非的話。
[00:10:30.200 --> 00:10:31.200]  她說了一些似是而非的話。
[00:10:31.200 --> 00:10:32.200]  她說了一些似是而非的話。
[00:10:32.200 --> 00:10:33.200]  她說了一些似是而非的話。
[00:10:33.200 --> 00:10:34.200]  她說了一些似是而非的話。
[00:10:34.200 --> 00:10:35.200]  她說了一些似是而非的話。
[00:10:35.200 --> 00:10:36.200]  她說了一些似是而非的話。
[00:10:36.200 --> 00:10:42.200]  她說了一些似是而非的話。
[00:10:42.200 --> 00:10:43.200]  她說了一些似是而非的話。
[00:10:43.200 --> 00:10:44.200]  她說了一些似是而非的話。
[00:10:44.200 --> 00:10:45.200]  她說了一些似是而非的話。
[00:10:45.200 --> 00:10:46.200]  她說了一些似是而非的話。
[00:10:46.200 --> 00:10:47.200]  她說了一些似是而非的話。
[00:10:47.200 --> 00:10:48.200]  她說了一些似是而非的話。
[00:10:48.200 --> 00:10:49.200]  她說了一些似是而非的話。
[00:10:49.200 --> 00:10:50.200]  她說了一些似是而非的話。
[00:10:50.200 --> 00:10:51.200]  她說了一些似是而非的話。
[00:10:51.200 --> 00:10:52.200]  她說了一些似是而非的話。
[00:10:52.200 --> 00:10:53.200]  她說了一些似是而非的話。
[00:10:53.200 --> 00:10:54.200]  她說了一些似是而非的話。
[00:10:54.200 --> 00:10:55.200]  她說了一些似是而非的話。
[00:10:55.200 --> 00:10:56.200]  她說了一些似是而非的話。
[00:10:56.200 --> 00:10:57.200]  她說了一些似是而非的話。
[00:10:57.200 --> 00:11:06.200]  她說了一些似是而非的話。
[00:11:06.200 --> 00:11:07.200]  她說了一些似是而非的話。
[00:11:07.200 --> 00:11:08.200]  她說了一些似是而非的話。
[00:11:08.200 --> 00:11:09.200]  她說了一些似是而非的話。
[00:11:09.200 --> 00:11:10.200]  她說了一些似是而非的話。
[00:11:10.200 --> 00:11:11.200]  她說了一些似是而非的話。
[00:11:11.200 --> 00:11:12.200]  她說了一些似是而非的話。
[00:11:12.200 --> 00:11:13.200]  她說了一些似是而非的話。
[00:11:13.200 --> 00:11:14.200]  她說了一些似是而非的話。
[00:11:14.200 --> 00:11:15.200]  她說了一些似是而非的話。
[00:11:15.200 --> 00:11:16.200]  她說了一些似是而非的話。
[00:11:16.200 --> 00:11:17.200]  她說了一些似是而非的話。
[00:11:17.200 --> 00:11:18.200]  她說了一些似是而非的話。
[00:11:18.200 --> 00:11:19.200]  她說了一些似是而非的話。
[00:11:19.200 --> 00:11:20.200]  她說了一些似是而非的話。
[00:11:20.200 --> 00:11:21.200]  她說了一些似是而非的話。
[00:11:21.200 --> 00:11:27.200]  她說了一些似是而非的話。
[00:11:27.200 --> 00:11:28.200]  她說了一些似是而非的話。
[00:11:28.200 --> 00:11:29.200]  她說了一些似是而非的話。
[00:11:29.200 --> 00:11:30.200]  她說了一些似是而非的話。
[00:11:30.200 --> 00:11:31.200]  她說了一些似是而非的話。
[00:11:31.200 --> 00:11:32.200]  她說了一些似是而非的話。
[00:11:32.200 --> 00:11:33.200]  她說了一些似是而非的話。
[00:11:33.200 --> 00:11:34.200]  她說了一些似是而非的話。
[00:11:34.200 --> 00:11:35.200]  她說了一些似是而非的話。
[00:11:35.200 --> 00:11:36.200]  她說了一些似是而非的話。
[00:11:36.200 --> 00:11:37.200]  她說了一些似是而非的話。
[00:11:37.200 --> 00:11:38.200]  她說了一些似是而非的話。
[00:11:38.200 --> 00:11:39.200]  她說了一些似是而非的話。
[00:11:39.200 --> 00:11:40.200]  她說了一些似是而非的話。
[00:11:40.200 --> 00:11:41.200]  她說了一些似是而非的話。
[00:11:41.200 --> 00:11:42.200]  她說了一些似是而非的話。
[00:11:42.200 --> 00:11:58.200]  她說了一些似是而非的話。
[00:11:58.200 --> 00:11:59.200]  她說了一些似是而非的話。
[00:11:59.200 --> 00:12:00.200]  她說了一些似是而非的話。
[00:12:00.200 --> 00:12:01.200]  她說了一些似是而非的話。
[00:12:01.200 --> 00:12:02.200]  她說了一些似是而非的話。
[00:12:02.200 --> 00:12:03.200]  她說了一些似是而非的話。
[00:12:03.200 --> 00:12:04.200]  她說了一些似是而非的話。
[00:12:04.200 --> 00:12:05.200]  她說了一些似是而非的話。
[00:12:05.200 --> 00:12:06.200]  她說了一些似是而非的話。
[00:12:06.200 --> 00:12:07.200]  她說了一些似是而非的話。
[00:12:07.200 --> 00:12:08.200]  她說了一些似是而非的話。
[00:12:08.200 --> 00:12:09.200]  她說了一些似是而非的話。
[00:12:09.200 --> 00:12:10.200]  她說了一些似是而非的話。
[00:12:10.200 --> 00:12:11.200]  她說了一些似是而非的話。
[00:12:11.200 --> 00:12:12.200]  她說了一些似是而非的話。
[00:12:12.200 --> 00:12:13.200]  她說了一些似是而非的話。
[00:12:13.200 --> 00:12:14.200]  她說了一些似是而非的話。
[00:12:14.200 --> 00:12:15.200]  她說了一些似是而非的話。
[00:12:15.200 --> 00:12:16.200]  她說了一些似是而非的話。
[00:12:16.200 --> 00:12:17.200]  她說了一些似是而非的話。
[00:12:17.200 --> 00:12:18.200]  她說了一些似是而非的話。
[00:12:18.200 --> 00:12:19.200]  她說了一些似是而非的話。
[00:12:19.200 --> 00:12:20.200]  她說了一些似是而非的話。
[00:12:20.200 --> 00:12:21.200]  她說了一些似是而非的話。
[00:12:21.200 --> 00:12:22.200]  她說了一些似是而非的話。
[00:12:22.200 --> 00:12:23.200]  她說了一些似是而非的話。
[00:12:23.200 --> 00:12:24.200]  她說了一些似是而非的話。
[00:12:24.200 --> 00:12:25.200]  她說了一些似是而非的話。
[00:12:25.200 --> 00:12:26.200]  她說了一些似是而非的話。
[00:12:26.200 --> 00:12:27.200]  她說了一些似是而非的話。
[00:12:27.200 --> 00:12:48.200]  她說了一些似是而非的話。
[00:12:48.200 --> 00:12:49.200]  她說了一些似是而非的話。
[00:12:49.200 --> 00:12:50.200]  她說了一些似是而非的話。
[00:12:50.200 --> 00:12:51.200]  她說了一些似是而非的話。
[00:12:51.200 --> 00:12:52.200]  她說了一些似是而非的話。
[00:12:52.200 --> 00:12:53.200]  她說了一些似是而非的話。
[00:12:53.200 --> 00:12:54.200]  她說了一些似是而非的話。
[00:12:54.200 --> 00:12:55.200]  她說了一些似是而非的話。
[00:12:55.200 --> 00:12:56.200]  她說了一些似是而非的話。
[00:12:56.200 --> 00:12:57.200]  她說了一些似是而非的話。
[00:12:57.200 --> 00:12:58.200]  她說了一些似是而非的話。
[00:12:58.200 --> 00:12:59.200]  她說了一些似是而非的話。
[00:12:59.200 --> 00:13:00.200]  她說了一些似是而非的話。
[00:13:00.200 --> 00:13:01.200]  她說了一些似是而非的話。
[00:13:01.200 --> 00:13:02.200]  她說了一些似是而非的話。
[00:13:02.200 --> 00:13:03.200]  她說了一些似是而非的話。
[00:13:03.200 --> 00:13:04.200]  她說了一些似是而非的話。
[00:13:04.200 --> 00:13:05.200]  她說了一些似是而非的話。
[00:13:05.200 --> 00:13:06.200]  她說了一些似是而非的話。
[00:13:06.200 --> 00:13:07.200]  她說了一些似是而非的話。
[00:13:07.200 --> 00:13:08.200]  她說了一些似是而非的話。
[00:13:08.200 --> 00:13:09.200]  她說了一些似是而非的話。
[00:13:09.200 --> 00:13:10.200]  她說了一些似是而非的話。
[00:13:10.200 --> 00:13:11.200]  她說了一些似是而非的話。
[00:13:11.200 --> 00:13:12.200]  她說了一些似是而非的話。
[00:13:12.200 --> 00:13:32.200]  她說了一些似是而非的話。
[00:13:32.200 --> 00:13:33.200]  她說了一些似是而非的話。
[00:13:33.200 --> 00:13:34.200]  她說了一些似是而非的話。
[00:13:34.200 --> 00:13:35.200]  她說了一些似是而非的話。
[00:13:35.200 --> 00:13:36.200]  她說了一些似是而非的話。
[00:13:36.200 --> 00:13:37.200]  她說了一些似是而非的話。
[00:13:37.200 --> 00:13:38.200]  她說了一些似是而非的話。
[00:13:38.200 --> 00:13:39.200]  她說了一些似是而非的話。
[00:13:39.200 --> 00:13:40.200]  她說了一些似是而非的話。
[00:13:40.200 --> 00:13:41.200]  她說了一些似是而非的話。
[00:13:41.200 --> 00:13:42.200]  她說了一些似是而非的話。
[00:13:42.200 --> 00:13:43.200]  她說了一些似是而非的話。
[00:13:43.200 --> 00:13:44.200]  她說了一些似是而非的話。
[00:13:44.200 --> 00:13:45.200]  她說了一些似是而非的話。
