
[00:00:00.000 --> 00:00:02.000]  我們一起寄託來祷告
[00:08:40.000 --> 00:08:43.000]  所以兩個強盜都打斷腿骨了
[00:08:43.000 --> 00:08:44.000]  要他們趕快死亡
[00:08:44.000 --> 00:08:45.000]  因為安息日到了
[00:08:45.000 --> 00:08:46.000]  但是到耶穌那裡
[00:08:46.000 --> 00:08:48.000]  已經發現他已經死了
[00:08:48.000 --> 00:08:50.000]  所以他們還有一個兵兵拿槍
[00:08:50.000 --> 00:08:52.000]  射他的肋膀
[00:08:52.000 --> 00:08:54.000]  水跟水都流出來
[00:08:54.000 --> 00:08:56.000]  那這是一個死亡現象會發生的
[00:08:56.000 --> 00:08:58.000]  所以就證明他已經死了
[00:08:58.000 --> 00:08:59.000]  死個透透的
[00:08:59.000 --> 00:09:01.000]  所以這裡頭很難假設
[00:09:01.000 --> 00:09:04.000]  就是他是假裝死亡的
[00:09:04.000 --> 00:09:07.000]  所以我們有兩個理由來證明
[00:09:07.000 --> 00:09:09.000]  這個你相信是真的
[00:09:09.000 --> 00:09:14.000]  第三個
[00:09:14.000 --> 00:09:17.000]  就這些使徒們很特別
[00:09:17.000 --> 00:09:18.000]  在耶穌那個時代
[00:09:18.000 --> 00:09:20.000]  你會發現
[00:09:20.000 --> 00:09:22.000]  使徒的時代的時候
[00:09:22.000 --> 00:09:27.000]  其實羅馬帝國對基督徒是很逼迫的
[00:09:27.000 --> 00:09:30.000]  如果你有看過一個影片
[00:09:30.000 --> 00:09:32.000]  叫做暴君墳城錄
[00:09:32.000 --> 00:09:33.000]  賈高尼錄王
[00:09:33.000 --> 00:09:36.000]  他就是為了要擴張他宮殿的土地
[00:09:36.000 --> 00:09:38.000]  所以他就把羅馬城燒了
[00:09:38.000 --> 00:09:40.000]  燒了以後就平了
[00:09:40.000 --> 00:09:42.000]  他土地就可以擴充
[00:09:42.000 --> 00:09:46.000]  但是他就嫁禍給基督徒
[00:09:46.000 --> 00:09:48.000]  他們真的把基督徒抓起來
[00:09:48.000 --> 00:09:50.000]  甚至他們丟到獅子坑
[00:09:50.000 --> 00:09:52.000]  或是跟野獸搏鬥
[00:09:52.000 --> 00:09:54.000]  或者女巫王更恐怖
[00:09:54.000 --> 00:09:56.000]  他把基督徒抓起來
[00:09:56.000 --> 00:09:58.000]  用蠟澆在他們身上
[00:09:58.000 --> 00:10:00.000]  然後點蠟燭
[00:10:00.000 --> 00:10:01.000]  他們叫點天燈
[00:10:01.000 --> 00:10:04.000]  所以你會發現有很多恐怖的事情發生
[00:10:04.000 --> 00:10:06.000]  被逼迫的事情發生
[00:10:06.000 --> 00:10:10.000]  但這群使徒
[00:10:10.000 --> 00:10:17.000]  這些門徒他們沒有放棄他們的信仰
[00:10:17.000 --> 00:10:21.000]  他們說耶穌真的復活
[00:10:21.000 --> 00:10:23.000]  如果你放到當時的場景
[00:10:23.000 --> 00:10:25.000]  如果我們是當時的恩愛群人
[00:10:25.000 --> 00:10:27.000]  如果你真的沒有去見耶穌復活
[00:10:27.000 --> 00:10:29.000]  如果你不明白
[00:10:29.000 --> 00:10:32.000]  如果你覺得耶穌復活是假的
[00:10:32.000 --> 00:10:36.000]  你會為他付上生命代價嗎
[00:10:36.000 --> 00:10:39.000]  但這些門徒真的就付上生命的代價
[00:10:39.000 --> 00:10:41.000]  沒什麼好處啊
[00:10:41.000 --> 00:10:43.000]  當初信耶穌基本上
[00:10:43.000 --> 00:10:48.000]  你們也跟隔壁說沒有什麼好處啊
[00:10:48.000 --> 00:10:50.000]  那時候信耶穌講明白了
[00:10:50.000 --> 00:10:53.000]  那個好處就是我們生命的最得色面
[00:10:53.000 --> 00:10:55.000]  其他都沒有什麼好處
[00:10:55.000 --> 00:10:58.000]  你要躲在地道裡面聚會
[00:10:58.000 --> 00:11:02.000]  我們說話中那個看過魚的那個圖
[00:11:02.000 --> 00:11:06.000]  那是當初來確認你是基督徒的記號
[00:11:06.000 --> 00:11:09.000]  所以是用這個暗號你是基督徒
[00:11:09.000 --> 00:11:11.000]  那為什麼用暗號
[00:11:11.000 --> 00:11:13.000]  不能明講
[00:11:13.000 --> 00:11:15.000]  因為會被逼迫
[00:11:15.000 --> 00:11:17.000]  當初受洗也很困難
[00:11:17.000 --> 00:11:20.000]  所以聖經講說要口裡承認
[00:11:20.000 --> 00:11:21.000]  那不容易啊
[00:11:21.000 --> 00:11:23.000]  我們現在說相信耶穌
[00:11:23.000 --> 00:11:24.000]  我相信耶穌
[00:11:24.000 --> 00:11:27.000]  當初你說你相信耶穌是被逼迫的
[00:11:27.000 --> 00:11:29.000]  你現在相信耶穌是被抓起來的
[00:11:29.000 --> 00:11:33.000]  所以他們說你受洗一定要很明確
[00:11:33.000 --> 00:11:35.000]  受洗要公開嘛
[00:11:35.000 --> 00:11:36.000]  所以當時的時代裡面
[00:11:36.000 --> 00:11:38.000]  你如果受洗公開
[00:11:38.000 --> 00:11:39.000]  你承認你見證耶穌
[00:11:39.000 --> 00:11:41.000]  他們說這是我們的弟兄姊妹
[00:11:41.000 --> 00:11:42.000]  我們可以接納他
[00:11:42.000 --> 00:11:44.000]  如果你沒有受洗公開
[00:11:44.000 --> 00:11:46.000]  他怎麼敢接納你呢
[00:11:46.000 --> 00:11:49.000]  怎麼不知道你是間諜呢
[00:11:49.000 --> 00:11:54.000]  你會發現在那個時代裡面
[00:11:54.000 --> 00:11:57.000]  他們願意為信仰付上生命代價
[00:11:57.000 --> 00:11:59.000]  如果耶穌沒有從此以後
[00:11:59.000 --> 00:12:03.000]  他們怎麼可以這樣堅決呢
[00:12:03.000 --> 00:12:05.000]  在馬可的時候他們搞告
[00:12:05.000 --> 00:12:07.000]  搞告的時候彼得站起來說
[00:12:07.000 --> 00:12:11.000]  有人應該要取代猶大的神分
[00:12:11.000 --> 00:12:13.000]  他們在講那個事件的時候
[00:12:13.000 --> 00:12:16.000]  他說要找一個人做什麼
[00:12:16.000 --> 00:12:21.000]  做耶穌基督復活的見證者
[00:12:21.000 --> 00:12:23.000]  他們在證明一件事
[00:12:23.000 --> 00:12:25.000]  耶穌已經復活了
[00:12:25.000 --> 00:12:29.000]  所以他們持續去傳揚這些福音
[00:12:29.000 --> 00:12:30.000]  他們為什麼會要這樣執著
[00:12:30.000 --> 00:12:32.000]  因為耶穌真的復活
[00:12:32.000 --> 00:12:34.000]  不肯為一個虛晃的
[00:12:34.000 --> 00:12:36.000]  為一個沒有益處的
[00:12:36.000 --> 00:12:38.000]  中古世紀的教會會腐敗
[00:12:38.000 --> 00:12:40.000]  是因為有益處
[00:12:40.000 --> 00:12:43.000]  加入教會不用繳稅
[00:12:43.000 --> 00:12:44.000]  你要不要
[00:12:44.000 --> 00:12:45.000]  要
[00:12:45.000 --> 00:12:47.000]  所以中古世紀的教會的腐敗
[00:12:47.000 --> 00:12:49.000]  是因為很多沒有信仰就可以進入教會
[00:12:49.000 --> 00:12:50.000]  為什麼
[00:12:50.000 --> 00:12:52.000]  因為不用繳稅
[00:12:52.000 --> 00:12:55.000]  但是初代教會不是如此
[00:12:55.000 --> 00:12:58.000]  他們是很真心的來認識這個信仰
[00:12:58.000 --> 00:13:01.000]  但是他們為什麼會受逼迫
[00:13:01.000 --> 00:13:03.000]  而願意堅持呢
[00:13:03.000 --> 00:13:07.000]  因為他們知道耶穌真的復活
[00:13:07.000 --> 00:13:10.000]  第四個證據是很特別的
[00:13:10.000 --> 00:13:13.000]  是提到保羅生命改變
[00:13:13.000 --> 00:13:15.000]  保羅本來是一個逼迫基督徒的人
[00:13:15.000 --> 00:13:18.000]  其實他對耶穌是很感冒的
[00:13:18.000 --> 00:13:20.000]  他對耶穌甚至亂來
[00:13:20.000 --> 00:13:21.000]  他明明是一個人
[00:13:21.000 --> 00:13:25.000]  他怎麼可以說他是上帝的兒子
[00:13:25.000 --> 00:13:27.000]  他明明只是一個木匠兒子
[00:13:27.000 --> 00:13:31.000]  他怎麼說他是彌賽亞
[00:13:31.000 --> 00:13:35.000]  所以他花很多的時間力氣
[00:13:35.000 --> 00:13:38.000]  他去找這些基督徒麻煩
[00:13:38.000 --> 00:13:39.000]  把他們下到監牢裡面
[00:13:39.000 --> 00:13:41.000]  他一路殺人
[00:13:41.000 --> 00:13:42.000]  連跑遍了抓個差不多了
[00:13:42.000 --> 00:13:44.000]  他都覺得還不夠
[00:13:44.000 --> 00:13:47.000]  他要遠遠跑到大麻社
[00:13:47.000 --> 00:13:49.000]  他要去抓那些基督徒
[00:13:49.000 --> 00:13:51.000]  死在路上
[00:13:51.000 --> 00:13:54.000]  復活的耶穌向他顯現
[00:13:54.000 --> 00:13:56.000]  從那一天開始
[00:13:56.000 --> 00:13:58.000]  他整個生命改變
[00:13:58.000 --> 00:14:00.000]  他從一個逼迫基督徒的
[00:14:00.000 --> 00:14:04.000]  成為一個傳揚耶穌基督的人
[00:14:04.000 --> 00:14:05.000]  這些都是很早期
[00:14:05.000 --> 00:14:07.000]  在耶穌死後
[00:14:07.000 --> 00:14:10.000]  沒有幾年發生的事情
[00:14:10.000 --> 00:14:11.000]  都是很早期的
[00:14:11.000 --> 00:14:13.000]  不是我們現在很久以後
[00:14:13.000 --> 00:14:14.000]  而是早期的這些人的見證
[00:14:14.000 --> 00:14:17.000]  讓你看見若耶穌沒有復活
[00:14:17.000 --> 00:14:20.000]  他怎麼可以這樣180度改變呢
[00:14:20.000 --> 00:14:22.000]  甚至他自己要包受逼迫
[00:14:22.000 --> 00:14:25.000]  下到監牢
[00:14:25.000 --> 00:14:27.000]  包括身分很特別
[00:14:27.000 --> 00:14:29.000]  他又是有羅馬人的身分
[00:14:29.000 --> 00:14:35.000]  他又是猶太人的文士
[00:14:35.000 --> 00:14:38.000]  他在猶太人當中有很高的宗教地位
[00:14:38.000 --> 00:14:40.000]  他在政治上面他是羅馬人
[00:14:40.000 --> 00:14:44.000]  他幹嘛躺這趟渾水
[00:14:44.000 --> 00:14:47.000]  他有什麼利益可圖呢
[00:14:47.000 --> 00:14:48.000]  若不是耶穌復活
[00:14:48.000 --> 00:14:50.000]  若不是他真的知道
[00:14:50.000 --> 00:14:54.000]  他怎麼會持續這樣的信仰
[00:14:54.000 --> 00:15:01.000]  他跑遍歐洲就是要來傳福音
[00:15:01.000 --> 00:15:04.000]  他為什麼要這樣做呢
[00:15:04.000 --> 00:15:06.000]  若不是耶穌復活
[00:15:06.000 --> 00:15:10.000]  他怎麼能夠做這件事
[00:15:10.000 --> 00:15:13.000]  這些在歷史上都沒有辦法否認
[00:15:13.000 --> 00:15:15.000]  所以考古學的證據
[00:15:15.000 --> 00:15:17.000]  所以整個歷史的文件裡面
[00:15:17.000 --> 00:15:20.000]  都承認這些都存在
[00:15:20.000 --> 00:15:22.000]  所以我要說的一件事是
[00:15:22.000 --> 00:15:24.000]  我們相信耶穌復活
[00:15:24.000 --> 00:15:26.000]  不是單單相信
[00:15:26.000 --> 00:15:28.000]  不是只有相信
[00:15:28.000 --> 00:15:30.000]  而是我們真的有一些事實
[00:15:30.000 --> 00:15:31.000]  是存在的
[00:15:31.000 --> 00:15:33.000]  我們可以跟別人述說的
[00:15:33.000 --> 00:15:35.000]  不然很麻煩啊
[00:15:35.000 --> 00:15:37.000]  不然就說你就相信人我相信我的
[00:15:37.000 --> 00:15:39.000]  反正呢你也拿不出來
[00:15:39.000 --> 00:15:40.000]  但是真的有證據
[00:15:40.000 --> 00:15:42.000]  除非他們可以提出反駁
[00:15:42.000 --> 00:15:44.000]  說這群人為什麼會這樣做
[00:15:44.000 --> 00:15:47.000]  除非說這些寫
[00:15:47.000 --> 00:15:52.000]  路加福音書的這些人真是瘋子
[00:15:52.000 --> 00:15:54.000]  他們既然那麼不懂
[00:15:54.000 --> 00:15:57.000]  寫書卷的重要性
[00:15:57.000 --> 00:15:59.000]  他們既然不明白
[00:15:59.000 --> 00:16:02.000]  要提就提重要的論述
[00:16:02.000 --> 00:16:05.000]  怎麼提那些婦女們呢
[00:16:05.000 --> 00:16:09.000]  如果當時那些文士 祭祀長
[00:16:09.000 --> 00:16:12.000]  他們怎麼那麼笨呢
[00:16:12.000 --> 00:16:16.000]  耶穌的屍體拿出來公佈就可以了
[00:16:16.000 --> 00:16:19.000]  怎麼找不到呢
[00:16:19.000 --> 00:16:24.000]  而且東西被偷走
[00:16:24.000 --> 00:16:26.000]  你要找到偷走的人
[00:16:26.000 --> 00:16:32.000]  也沒有人因為被偷走被禁罪
[00:16:32.000 --> 00:16:36.000]  整個法律上沒有一個證明
[00:16:36.000 --> 00:16:39.000]  說有一個偷竊的案件
[00:16:39.000 --> 00:16:42.000]  這些門徒更笨
[00:16:42.000 --> 00:16:44.000]  怎麼會一個空虛的信仰
[00:16:44.000 --> 00:16:46.000]  來付上生命代價呢
[00:16:46.000 --> 00:16:49.000]  又沒有什麼好處
[00:16:49.000 --> 00:16:53.000]  保羅更奇怪
[00:16:53.000 --> 00:16:55.000]  碰到一個幻覺
[00:16:55.000 --> 00:16:58.000]  他就改變了
[00:16:58.000 --> 00:17:01.000]  你會發現很困難
[00:17:01.000 --> 00:17:03.000]  保羅可以寫那麼多書卷
[00:17:03.000 --> 00:17:08.000]  他是完全無知的人嗎
[00:17:08.000 --> 00:17:09.000]  他的論點
[00:17:09.000 --> 00:17:11.000]  他羅馬書寫得那麼邏輯
[00:17:11.000 --> 00:17:14.000]  那麼很尖銳
[00:17:14.000 --> 00:17:17.000]  他到底是怎麼樣一個人呢
[00:17:17.000 --> 00:17:19.000]  我們沒有辦法去反駁
[00:17:19.000 --> 00:17:21.000]  但是這些都成為我們
[00:17:21.000 --> 00:17:25.000]  可以相信耶穌從死裡復活的證據
[00:17:25.000 --> 00:17:26.000]  他真的復活了
[00:17:26.000 --> 00:17:28.000]  所以在初代那時候那些人
[00:17:28.000 --> 00:17:31.000]  他們就願意拼上生命代價
[00:17:31.000 --> 00:17:35.000]  付出代價來維護這個信仰
[00:17:35.000 --> 00:17:38.000]  來傳揚這個信仰
[00:17:38.000 --> 00:17:41.000]  所以我們想的是
[00:17:41.000 --> 00:17:42.000]  你如果相信耶穌從死
[00:17:42.000 --> 00:17:44.000]  如果你真實的相信
[00:17:44.000 --> 00:17:48.000]  他到底在我們生命當中有什麼改變呢
[00:17:48.000 --> 00:17:50.000]  主耶穌會帶來生命的改變的
[00:17:50.000 --> 00:17:53.000]  他不是一個事件
[00:17:53.000 --> 00:17:54.000]  他其實是一個
[00:17:54.000 --> 00:17:57.000]  要幫助我們生命不斷更新
