
[00:00:00.000 --> 00:00:02.000]  今天到《狼物書》第64講
[00:01:56.000 --> 00:02:00.000]  今天經文特別說到要堅持活出美善
[00:02:00.000 --> 00:02:02.000]  我們重溫《狼物書》第十二章開頭
[00:02:02.000 --> 00:02:04.000]  一到二節,出名的經文
[00:02:04.000 --> 00:02:05.000]  我們一起讀
[00:02:05.000 --> 00:02:10.000]  所以弟兄們,我以神的慈悲勸你們
[00:02:10.000 --> 00:02:13.000]  將身體獻上當作活祭
[00:02:13.000 --> 00:02:16.000]  是聖潔的,是神所喜悅的
[00:02:16.000 --> 00:02:18.000]  不要效法這個世界
[00:02:18.000 --> 00:02:21.000]  只要心意更新而變化
[00:02:21.000 --> 00:02:24.000]  叫你們察驗何謂神的善良
[00:02:24.000 --> 00:02:26.000]  純存何謂與止義
[00:02:26.000 --> 00:02:28.000]  不要效法這個世界
[00:02:28.000 --> 00:02:31.000]  這個世界是以惡報惡的世界
[00:02:31.000 --> 00:02:34.000]  用很多惡去遮蓋惡的世界
[00:02:34.000 --> 00:02:38.000]  而我們是只追求美善良善的世界
[00:02:38.000 --> 00:02:41.000]  只活出美善良善的生命
[00:02:41.000 --> 00:02:46.000]  聖經說道,墮落的人類不斷以虛偽去瞞騙罪惡
[00:02:46.000 --> 00:02:48.000]  有時以惡去鋤惡
[00:02:48.000 --> 00:02:51.000]  以惡去報善
[00:02:51.000 --> 00:02:53.000]  亦以惡去報惡
[00:02:53.000 --> 00:02:55.000]  我們是否這樣的人呢?
[00:02:55.000 --> 00:02:57.000]  所以在舊約裡說到
[00:02:57.000 --> 00:02:59.000]  眾人有很多惡的情況
[00:02:59.000 --> 00:03:02.000]  他說道,人是以惡去報善
[00:03:02.000 --> 00:03:06.000]  而很多人的靈魂受到辜負、痛苦的情況
[00:03:06.000 --> 00:03:08.000]  聖經又說道,《路西編》第38篇說
[00:03:08.000 --> 00:03:11.000]  以惡報善的與我作對
[00:03:11.000 --> 00:03:13.000]  因為我是追求良善的
[00:03:13.000 --> 00:03:15.000]  《詩篇109》第5節
[00:03:15.000 --> 00:03:16.000]  一齊讀
[00:03:16.000 --> 00:03:19.000]  他們向我以惡報善
[00:03:19.000 --> 00:03:21.000]  以恨報愛
[00:03:21.000 --> 00:03:24.000]  我對他們有愛,他們用恨去還我們
[00:03:24.000 --> 00:03:28.000]  所以基督徒是落在很多這些惡人的環境裡
[00:03:28.000 --> 00:03:31.000]  基督徒會遭遇很多不同的惡
[00:03:31.000 --> 00:03:33.000]  以及惡的逼迫
[00:03:33.000 --> 00:03:36.000]  如何面對惡人和惡的遭遇
[00:03:36.000 --> 00:03:39.000]  是基督徒成長必經之路
[00:03:39.000 --> 00:03:42.000]  考驗我們是否真是一個蒙神喜悅的基督徒
[00:03:42.000 --> 00:03:44.000]  耶穌基督在地上的時候
[00:03:44.000 --> 00:03:47.000]  在晚餐裡,預言基督徒要面對逼迫
[00:03:47.000 --> 00:03:51.000]  他說道,在世上你們有苦難
[00:03:51.000 --> 00:03:54.000]  所以今天寶來就特別說到這個逼迫的故事
[00:03:54.000 --> 00:03:56.000]  如何回應這個逼迫
[00:03:56.000 --> 00:03:58.000]  今天的明句第14節
[00:03:58.000 --> 00:03:59.000]  一齊讀
[00:03:59.000 --> 00:04:02.000]  逼迫你們的,要給他們祝福
[00:04:02.000 --> 00:04:05.000]  只要祝福,不可就坐
[00:04:05.000 --> 00:04:09.000]  經文直譯的版本有三個命令詞
[00:04:09.000 --> 00:04:11.000]  第一個命令詞是,要祝福
[00:04:11.000 --> 00:04:15.000]  要祝福那些正在逼迫你們的人
[00:04:15.000 --> 00:04:17.000]  袁文恒特別說到這個現在式
[00:04:17.000 --> 00:04:19.000]  那些正在逼迫你的人,要怎麼做
[00:04:19.000 --> 00:04:21.000]  一個命令,要祝福
[00:04:21.000 --> 00:04:24.000]  祝福那些正在逼迫你們的人
[00:04:24.000 --> 00:04:26.000]  第二個命令詞更簡單,濃縮
[00:04:26.000 --> 00:04:28.000]  要祝福
[00:04:28.000 --> 00:04:30.000]  第三個命令詞是,不可就坐
[00:04:30.000 --> 00:04:33.000]  無論正面還是反面
[00:04:33.000 --> 00:04:35.000]  要祝福,不可就坐
[00:04:35.000 --> 00:04:37.000]  三個命令詞
[00:04:37.000 --> 00:04:40.000]  就是在心裡有很多痛苦的時候
[00:04:40.000 --> 00:04:42.000]  你記住,神要求你
[00:04:42.000 --> 00:04:44.000]  要祝福,不可就坐
[00:04:44.000 --> 00:04:47.000]  但很多時候,在逼迫、衝突
[00:04:47.000 --> 00:04:49.000]  有人針對我們的環境裡
[00:04:49.000 --> 00:04:51.000]  傷害我們的環境裡
[00:04:51.000 --> 00:04:54.000]  我們是不是真的可以祝福那些正在逼迫我們的人呢?
[00:04:54.000 --> 00:04:56.000]  在傷害和逼迫的時候
[00:04:56.000 --> 00:04:59.000]  有很多不同的情感、湧現
[00:04:59.000 --> 00:05:02.000]  會不會有痛苦、無助、擔憂
[00:05:02.000 --> 00:05:06.000]  憤怒、懼怕、憎恨和埋怨呢?
[00:05:06.000 --> 00:05:08.000]  或者在那個時候
[00:05:08.000 --> 00:05:11.000]  我們的心智裡,就好像聖經其中一個教導
[00:05:11.000 --> 00:05:14.000]  我們只求一件事,就是求神的申冤
[00:05:14.000 --> 00:05:17.000]  啟示在第六章第九到第十節
[00:05:17.000 --> 00:05:18.000]  一起讀吧
[00:05:18.000 --> 00:05:19.000]  在言綱中
[00:05:19.000 --> 00:05:22.000]  我看見在祭壇底下
[00:05:22.000 --> 00:05:27.000]  有為神的道,並為作戰爭被殺之人的靈魂
[00:05:27.000 --> 00:05:29.000]  大聲喊著說
[00:05:29.000 --> 00:05:32.000]  聖潔真實的主啊
[00:05:32.000 --> 00:05:34.000]  祢不審判住在地上的人
[00:05:34.000 --> 00:05:37.000]  給我們新流血的冤
[00:05:37.000 --> 00:05:39.000]  要等到幾時呢?
[00:05:39.000 --> 00:05:42.000]  很想神申這個流血的冤
[00:05:42.000 --> 00:05:44.000]  所以聖經裡說到逼迫的時候
[00:05:44.000 --> 00:05:46.000]  有時候在我們香港的處境裡
[00:05:46.000 --> 00:05:51.000]  就有些傷害、針對、誤會、敵對
[00:05:51.000 --> 00:05:53.000]  但可能有些歷代很多地方裡
[00:05:53.000 --> 00:05:57.000]  信耶穌的人就被人逼迫去到死地
[00:05:57.000 --> 00:06:00.000]  我們要經歷這個流血的冤
[00:06:00.000 --> 00:06:02.000]  在準備講章的時候
[00:06:02.000 --> 00:06:07.000]  看到在英國的教堂原來有一個中國人的雕像
[00:06:07.000 --> 00:06:09.000]  在西敏治教堂裡
[00:06:09.000 --> 00:06:12.000]  他們在西面的門裡有十個像
[00:06:12.000 --> 00:06:15.000]  是講到二十世紀,十個殉道的人物
[00:06:15.000 --> 00:06:17.000]  最右的人物
[00:06:17.000 --> 00:06:22.000]  是一個叫做中國人,叫苗族的王志明牧師
[00:06:22.000 --> 00:06:24.000]  他是一個為主侍奉殉道的人
[00:06:24.000 --> 00:06:27.000]  在宣教士來華的時候
[00:06:27.000 --> 00:06:33.000]  其中內地會或其他教會去到雲南宣教士有很大的果效
[00:06:33.000 --> 00:06:36.000]  在雲南少數民族在解放的時候
[00:06:36.000 --> 00:06:39.000]  是佔全中國基督徒人口大概五分之一
[00:06:39.000 --> 00:06:42.000]  其中一批就是苗族的人
[00:06:42.000 --> 00:06:48.000]  後來近代有一本書講到地下教會的遭遇的時候
[00:06:48.000 --> 00:06:51.000]  有一本書翻譯成英文叫做God is Red
[00:06:51.000 --> 00:06:54.000]  上帝是紅色,講到中國的故事
[00:06:54.000 --> 00:06:57.000]  其中他們有很多對聯
[00:06:57.000 --> 00:07:00.000]  我都喜歡這個紅色的對聯,一起讀吧
[00:07:00.000 --> 00:07:05.000]  道是腳下路,主是頭上燈
[00:07:05.000 --> 00:07:08.000]  很簡單,講到我們怎樣走人生的路
[00:07:08.000 --> 00:07:12.000]  我喜歡最後兩句話,其中有一個對聯
[00:07:12.000 --> 00:07:18.000]  我主教民一愛治,人間遍開幸福化
[00:07:18.000 --> 00:07:22.000]  將有神的愛的時候,少數民族很貧窮
[00:07:22.000 --> 00:07:26.000]  很多不衛生的民族得到神的恩典
[00:07:26.000 --> 00:07:30.000]  當時苗族的地方是不注重衛生的
[00:07:30.000 --> 00:07:32.000]  很多時候常有瘟疫的情況
[00:07:32.000 --> 00:07:35.000]  當宣教士來到苗族群體的時候
[00:07:35.000 --> 00:07:38.000]  他們有鼠疫,有傷寒,很多情況
[00:07:38.000 --> 00:07:41.000]  整個瘟疫,大約有很多人死亡
[00:07:41.000 --> 00:07:43.000]  其他居民逃離現場
[00:07:43.000 --> 00:07:46.000]  相反宣教士就進入現場
[00:07:46.000 --> 00:07:50.000]  將藥物和禱告幫助淋到他們身上
[00:07:50.000 --> 00:07:53.000]  結果有很多人因此信仰耶穌
[00:07:53.000 --> 00:07:55.000]  離開迷信的情況
[00:07:55.000 --> 00:07:57.000]  宣教士就教導他們怎樣重建家園
[00:07:57.000 --> 00:08:00.000]  教他們衛生,保護水源等情況
[00:08:00.000 --> 00:08:03.000]  將污穢的東西從水源分開
[00:08:03.000 --> 00:08:05.000]  教導他們讀聖經、禱告
[00:08:05.000 --> 00:08:07.000]  建立雲南第一間教堂
[00:08:07.000 --> 00:08:09.000]  其中一個初始的信徒
[00:08:09.000 --> 00:08:12.000]  就是王志明牧師的爸爸
[00:08:12.000 --> 00:08:15.000]  宣教士就改名為
[00:08:15.000 --> 00:08:19.000]  王薩西,即遠離世界的道理
[00:08:19.000 --> 00:08:21.000]  親自去祈禱
[00:08:21.000 --> 00:08:23.000]  在解放的時候
[00:08:23.000 --> 00:08:25.000]  當宣教士離開的時候
[00:08:25.000 --> 00:08:29.000]  王志明牧師就成為苗族教區總堂的會長
[00:08:29.000 --> 00:08:32.000]  當時在政權的壁壩裡
[00:08:32.000 --> 00:08:34.000]  他連祈禱都靜靜地
[00:08:34.000 --> 00:08:37.000]  偷偷摸摸地低低地祈禱
[00:08:37.000 --> 00:08:40.000]  而牧師被看為間諜
[00:08:40.000 --> 00:08:44.000]  1954年被人以死不悔改
[00:08:44.000 --> 00:08:48.000]  繼續從事宗教間諜罪去逮捕他
[00:08:48.000 --> 00:08:51.000]  但大陸的政權經常有變化
[00:08:51.000 --> 00:08:54.000]  後來莫名其妙地解放出來
[00:08:54.000 --> 00:08:57.000]  1956年又以代表團的身份
[00:08:57.000 --> 00:09:00.000]  去到北京被毛澤東接見
[00:09:00.000 --> 00:09:04.000]  但沒多久,不同的政治運動又每次逼迫他
[00:09:04.000 --> 00:09:07.000]  被稱為帝國主義的間諜走狗
[00:09:07.000 --> 00:09:09.000]  所以牧師很清楚
[00:09:09.000 --> 00:09:11.000]  走上耶穌基督的路
[00:09:11.000 --> 00:09:13.000]  是如同他的主一樣
[00:09:13.000 --> 00:09:15.000]  走了十個路
[00:09:15.000 --> 00:09:18.000]  最後到1969年的時候
[00:09:18.000 --> 00:09:20.000]  他被嚴重拘禁
[00:09:20.000 --> 00:09:24.000]  1973年經歷四年多拘禁之後
[00:09:24.000 --> 00:09:27.000]  就殉道而死,被槍斃
[00:09:27.000 --> 00:09:29.000]  臨槍斃之前
[00:09:29.000 --> 00:09:32.000]  他家人四年多第一次見到他
[00:09:32.000 --> 00:09:35.000]  見到的爸爸、丈夫、家人
[00:09:35.000 --> 00:09:38.000]  是白髮蒼蒼,只有一塊骨頭的人
[00:09:38.000 --> 00:09:43.000]  四年多裡面,骨頭裡被鎖鎖連鎖住
[00:09:43.000 --> 00:09:46.000]  爸爸臨別的時候送他幾句話
[00:09:46.000 --> 00:09:49.000]  一句就說,我已經改造不好了
[00:09:49.000 --> 00:09:52.000]  用大陸字眼,我改不了,還是信耶穌
[00:09:52.000 --> 00:09:54.000]  第二句引悔的說法是
[00:09:54.000 --> 00:09:57.000]  要聽上面的安排
[00:09:57.000 --> 00:10:01.000]  要跟著上帝的教導,天父的教導
[00:10:01.000 --> 00:10:03.000]  當時槍斃之後
[00:10:03.000 --> 00:10:05.000]  公安還說
[00:10:05.000 --> 00:10:07.000]  王志明死有餘辜
[00:10:07.000 --> 00:10:09.000]  革命的群眾有強烈要求
[00:10:09.000 --> 00:10:12.000]  用炸藥炸爛他的屍體
[00:10:12.000 --> 00:10:15.000]  他們就懇切的祈禱
[00:10:15.000 --> 00:10:17.000]  結果就保守
[00:10:17.000 --> 00:10:19.000]  就沒有炸爛屍體
[00:10:19.000 --> 00:10:22.000]  可以為王志明牧師安息禮拜
[00:10:22.000 --> 00:10:25.000]  他的兒子也深受逼迫
[00:10:25.000 --> 00:10:27.000]  那些人覺得兒子更壞
[00:10:27.000 --> 00:10:29.000]  你生在紅旗下
[00:10:29.000 --> 00:10:31.000]  還信耶穌,還傳道
[00:10:31.000 --> 00:10:33.000]  不可救藥
[00:10:33.000 --> 00:10:38.000]  他家族有七個在文革時期蒙難
[00:10:38.000 --> 00:10:42.000]  其中一個二哥是人民醫院院長
[00:10:42.000 --> 00:10:45.000]  因為迫迫裡面跳河自殺而死
[00:10:45.000 --> 00:10:48.000]  後來在改革開放的時候
[00:10:48.000 --> 00:10:50.000]  他爸爸被平反
[00:10:50.000 --> 00:10:52.000]  他後來收到西文字的故事
[00:10:52.000 --> 00:10:54.000]  一封英文的書
[00:10:54.000 --> 00:10:56.000]  因為他們是黑五類,不能讀書
[00:10:56.000 --> 00:10:58.000]  所以不會看中文,也不明白
[00:10:58.000 --> 00:11:01.000]  他們有一個親戚去英國
[00:11:01.000 --> 00:11:03.000]  在西文字這幅照片的時候
[00:11:03.000 --> 00:11:06.000]  在村民裡面看這幅照片的時候
[00:11:06.000 --> 00:11:08.000]  全村人很大的感動
[00:11:08.000 --> 00:11:10.000]  個個都流淚
[00:11:10.000 --> 00:11:13.000]  他爸爸這個牧師奮鬥了六十五年
[00:11:13.000 --> 00:11:16.000]  最終世人認可他爸爸的福事
[00:11:16.000 --> 00:11:18.000]  好像聖經說
[00:11:18.000 --> 00:11:20.000]  他們識了自己的奴婦
[00:11:20.000 --> 00:11:23.000]  作弓的果效就隨著他們
[00:11:23.000 --> 00:11:25.000]  用一個比較長的殉道的故事
[00:11:25.000 --> 00:11:26.000]  讓大家明白
[00:11:26.000 --> 00:11:28.000]  當保羅寫到
[00:11:28.000 --> 00:11:31.000]  「迫迫的時候只有祝福,沒有咒詛」
[00:11:31.000 --> 00:11:33.000]  是說到當時的迫迫
[00:11:33.000 --> 00:11:35.000]  有時是死亡的迫迫
[00:11:35.000 --> 00:11:36.000]  在死亡的迫迫裡面
[00:11:36.000 --> 00:11:40.000]  我們是不是真的都可以只有祝福,沒有咒詛呢?
[00:11:40.000 --> 00:11:42.000]  所以基督當我們面對今天
[00:11:42.000 --> 00:11:44.000]  可能比較小的迫迫
[00:11:44.000 --> 00:11:46.000]  小的衝突,小的傷害的時候
[00:11:46.000 --> 00:11:48.000]  或者將來面對一個更大的衝突
[00:11:48.000 --> 00:11:50.000]  更大的傷害的時候
[00:11:50.000 --> 00:11:52.000]  我們有什麼抉擇呢?
[00:11:52.000 --> 00:11:53.000]  我們好像耶穌說
[00:11:53.000 --> 00:11:55.000]  我們抉擇走一條闊路
[00:11:55.000 --> 00:11:56.000]  眾人做的路
[00:11:56.000 --> 00:11:57.000]  還是一條窄路
[00:11:57.000 --> 00:11:59.000]  耶穌基督的路呢?
[00:11:59.000 --> 00:12:00.000]  眾人做的路就是
[00:12:00.000 --> 00:12:04.000]  「效法的惡人,以惡報惡」
[00:12:04.000 --> 00:12:05.000]  你對我半斤
[00:12:05.000 --> 00:12:07.000]  我對你多少?
[00:12:07.000 --> 00:12:08.000]  百兩
[00:12:08.000 --> 00:12:09.000]  有些人用的
[00:12:09.000 --> 00:12:11.000]  比如你對我初一
[00:12:11.000 --> 00:12:12.000]  我就做你多少?
[00:12:12.000 --> 00:12:13.000]  十五
[00:12:13.000 --> 00:12:15.000]  這些通俗的說法
[00:12:15.000 --> 00:12:17.000]  但耶穌基督的路不是這樣的說法
[00:12:17.000 --> 00:12:19.000]  「以善」什麼?
[00:12:19.000 --> 00:12:21.000]  「善惡」
[00:12:21.000 --> 00:12:22.000]  是一條艱難的路
[00:12:22.000 --> 00:12:23.000]  是美善的路
[00:12:23.000 --> 00:12:24.000]  是耶穌基督的路
[00:12:24.000 --> 00:12:26.000]  你選擇什麼路呢?
[00:12:26.000 --> 00:12:27.000]  到了第十七節
[00:12:27.000 --> 00:12:28.000]  在《今日經文》中
[00:12:28.000 --> 00:12:29.000]  一齊讀
[00:12:29.000 --> 00:12:31.000]  「不要以惡報惡
[00:12:31.000 --> 00:12:33.000]  眾人以為美的事
[00:12:33.000 --> 00:12:36.000]  要留心去做」
[00:12:36.000 --> 00:12:37.000]  下一句呢
[00:12:37.000 --> 00:12:38.000]  「眾人以為美的事
[00:12:38.000 --> 00:12:39.000]  要留心去做」
[00:12:39.000 --> 00:12:40.000]  有些基督徒認為
[00:12:40.000 --> 00:12:41.000]  就好像
[00:12:41.000 --> 00:12:42.000]  「眾人以為好的
[00:12:42.000 --> 00:12:43.000]  我們接著去做」
[00:12:43.000 --> 00:12:44.000]  眾人都以為好的
[00:12:44.000 --> 00:12:45.000]  多數都是好的
[00:12:45.000 --> 00:12:46.000]  但有些時候呢
[00:12:46.000 --> 00:12:47.000]  「眾人以為好的」
[00:12:47.000 --> 00:12:48.000]  未必一定是好的
[00:12:48.000 --> 00:12:49.000]  《今日經文》其實
[00:12:49.000 --> 00:12:51.000]  直譯不是這樣的意思
[00:12:51.000 --> 00:12:52.000]  直譯的意思就是
[00:12:52.000 --> 00:12:54.000]  十七節上半節說
[00:12:54.000 --> 00:12:57.000]  「不向任何人以惡報惡」
[00:12:57.000 --> 00:12:58.000]  就是什麼人都好
[00:12:58.000 --> 00:13:00.000]  不要用惡還給他
[00:13:00.000 --> 00:13:02.000]  下半節是這麼說的
[00:13:02.000 --> 00:13:04.000]  就是在任何人面前
[00:13:04.000 --> 00:13:05.000]  在所有人面前
[00:13:05.000 --> 00:13:07.000]  要做美善的事
[00:13:07.000 --> 00:13:08.000]  就是說
[00:13:08.000 --> 00:13:10.000]  你對任何人都要做一件事
[00:13:10.000 --> 00:13:12.000]  就是美善的事
[00:13:12.000 --> 00:13:15.000]  所以上下節都說
[00:13:15.000 --> 00:13:18.000]  「對任何人都不可作惡事
[00:13:18.000 --> 00:13:21.000]  對任何人只可作美善的事」
[00:13:21.000 --> 00:13:22.000]  就是說
[00:13:22.000 --> 00:13:23.000]  舉例說
[00:13:23.000 --> 00:13:25.000]  如果有一百人走在一起聚會
[00:13:25.000 --> 00:13:27.000]  九十九個投票
[00:13:27.000 --> 00:13:28.000]  要說謊
[00:13:28.000 --> 00:13:29.000]  傷害別人的事
[00:13:29.000 --> 00:13:31.000]  那做不做呢?
[00:13:31.000 --> 00:13:32.000]  都不做
[00:13:32.000 --> 00:13:35.000]  堅定地不做惡事
[00:13:35.000 --> 00:13:39.000]  堅定地只做美善的事情
[00:13:39.000 --> 00:13:41.000]  就是今天保羅的教導
[00:13:41.000 --> 00:13:42.000]  無論如何
[00:13:42.000 --> 00:13:43.000]  什麼環境
[00:13:43.000 --> 00:13:44.000]  對任何人都不做惡事
[00:13:44.000 --> 00:13:46.000]  都只做美善的事情
[00:13:46.000 --> 00:13:48.000]  這個同樣的用語
[00:13:48.000 --> 00:13:49.000]  同樣的表達
[00:13:49.000 --> 00:13:51.000]  在臨後第八章二十一節
[00:13:51.000 --> 00:13:52.000]  我們一起讀
[00:13:52.000 --> 00:13:56.000]  「我們留心行光明的事
[00:13:56.000 --> 00:13:58.000]  不但在主面前
[00:13:58.000 --> 00:14:01.000]  就在人面前也是這樣」
[00:14:01.000 --> 00:14:03.000]  光明的字原文都是美善的字
[00:14:03.000 --> 00:14:06.000]  就是剛才羅馬書十二章十七節的那一節
[00:14:06.000 --> 00:14:08.000]  兩個字是很相似的用語
[00:14:08.000 --> 00:14:12.000]  就是我們留心做美善光明的事情
[00:14:12.000 --> 00:14:14.000]  不單在主面前
[00:14:14.000 --> 00:14:16.000]  在眾人面前都是這樣
[00:14:16.000 --> 00:14:17.000]  就是對任何人
[00:14:17.000 --> 00:14:18.000]  我們都做美善的事情
[00:14:18.000 --> 00:14:21.000]  所以有三種人給大家選擇
[00:14:21.000 --> 00:14:24.000]  一種人就是很差很差的人
[00:14:24.000 --> 00:14:27.000]  以惡報善的人
[00:14:27.000 --> 00:14:28.000]  你對他好
[00:14:28.000 --> 00:14:29.000]  他會害你
[00:14:29.000 --> 00:14:30.000]  你幫他
[00:14:30.000 --> 00:14:31.000]  他會害你
[00:14:31.000 --> 00:14:32.000]  以惡報善的人
[00:14:32.000 --> 00:14:34.000]  第二種就是很多人的做法
[00:14:34.000 --> 00:14:37.000]  就是以惡報惡
[00:14:37.000 --> 00:14:38.000]  半斤八兩
[00:14:38.000 --> 00:14:41.000]  第三種就是耶穌基督的教導
[00:14:41.000 --> 00:14:44.000]  聖經應許期望基督做的事
[00:14:44.000 --> 00:14:45.000]  就是什麼
[00:14:45.000 --> 00:14:48.000]  以善聖惡
[00:14:48.000 --> 00:14:50.000]  你是哪一類的人呢
[00:14:50.000 --> 00:14:52.000]  當聖經說到只有祝福
[00:14:52.000 --> 00:14:53.000]  只有美善
[00:14:53.000 --> 00:14:54.000]  其實提醒我們
[00:14:54.000 --> 00:14:56.000]  是不是走一個堅定地
[00:14:56.000 --> 00:14:57.000]  堅決地
[00:14:57.000 --> 00:14:58.000]  討神喜悅
[00:14:58.000 --> 00:15:01.000]  效法基督的路呢
[00:15:01.000 --> 00:15:04.000]  耶穌基督就是當人逼得他傷害的時候
[00:15:04.000 --> 00:15:07.000]  堅持以善聖惡
[00:15:07.000 --> 00:15:08.000]  只有祝福
[00:15:08.000 --> 00:15:09.000]  沒有奏訴
[00:15:09.000 --> 00:15:11.000]  很出名就是當他被逼得的時候
[00:15:11.000 --> 00:15:12.000]  有一句名句
[00:15:12.000 --> 00:15:13.000]  路加福音二十三章
[00:15:13.000 --> 00:15:15.000]  一起讀
[00:15:15.000 --> 00:15:17.000]  父啊赦免他們
[00:15:17.000 --> 00:15:19.000]  因為他們所做的
[00:15:19.000 --> 00:15:21.000]  他們不曉得
[00:15:21.000 --> 00:15:24.000]  耶穌基督就是常常當人有傷害的時候
[00:15:24.000 --> 00:15:28.000]  以善聖惡
[00:15:28.000 --> 00:15:30.000]  不以惡報惡
[00:15:30.000 --> 00:15:32.000]  耶穌說到一個名句就是
[00:15:32.000 --> 00:15:34.000]  你們以人怎樣待你們
[00:15:34.000 --> 00:15:36.000]  你們也要怎樣待人
[00:15:36.000 --> 00:15:40.000]  因為這就是律法和先知的道理
[00:15:40.000 --> 00:15:43.000]  你想不想人以惡報惡害你
[00:15:43.000 --> 00:15:46.000]  那你是不是以惡報惡對他
[00:15:46.000 --> 00:15:48.000]  最特別就是
[00:15:48.000 --> 00:15:50.000]  當我們是罪人的時候
[00:15:50.000 --> 00:15:52.000]  我們很多惡行的時候
[00:15:52.000 --> 00:15:54.000]  我們對神是敵對
[00:15:54.000 --> 00:15:56.000]  褻瀆神的時候
[00:15:56.000 --> 00:15:58.000]  我以惡對主
[00:15:58.000 --> 00:16:01.000]  主卻以善對我們
[00:16:01.000 --> 00:16:04.000]  我們主是以善報我們惡
[00:16:04.000 --> 00:16:07.000]  以善聖我們惡
[00:16:07.000 --> 00:16:09.000]  我們有沒有效法耶穌基督
[00:16:09.000 --> 00:16:11.000]  以善聖惡呢
[00:16:11.000 --> 00:16:13.000]  準備這個信息的時候
[00:16:13.000 --> 00:16:15.000]  看到一首現代的詩歌
[00:16:15.000 --> 00:16:17.000]  現代詩歌有首詩歌叫
[00:16:17.000 --> 00:16:19.000]  為何對我那麼好
[00:16:19.000 --> 00:16:21.000]  找不到一份好像耶穌基督的愛
[00:16:21.000 --> 00:16:23.000]  一個不求回報的愛
[00:16:23.000 --> 00:16:25.000]  愛到為我降生
[00:16:25.000 --> 00:16:27.000]  為我受死
[00:16:27.000 --> 00:16:29.000]  愛到體恤我一切的軟弱
[00:16:29.000 --> 00:16:31.000]  我雖然不好
[00:16:31.000 --> 00:16:33.000]  他卻聽我每個禱告
[00:16:33.000 --> 00:16:35.000]  我雖然不配
[00:16:35.000 --> 00:16:37.000]  他卻愛我如珍寶
[00:16:37.000 --> 00:16:40.000]  他想起耶穌基督為何愛他那麼多
[00:16:40.000 --> 00:16:42.000]  一個人能夠以善聖惡
[00:16:42.000 --> 00:16:45.000]  其中一個動力就是他經歷耶穌基督的大愛
[00:16:45.000 --> 00:16:47.000]  耶穌對我那麼差的時候
[00:16:47.000 --> 00:16:49.000]  都聽我禱告都憐憫我
[00:16:49.000 --> 00:16:51.000]  那麼差的時候都幫我
[00:16:51.000 --> 00:16:55.000]  那麼差的時候都以善報我這個惡的時候
[00:16:55.000 --> 00:16:57.000]  我就學習耶穌基督
[00:16:57.000 --> 00:16:59.000]  以善報惡
[00:16:59.000 --> 00:17:01.000]  以善聖惡
[00:17:01.000 --> 00:17:03.000]  當我們講到只有祝福沒有就坐
[00:17:03.000 --> 00:17:05.000]  只有美善的時候
[00:17:05.000 --> 00:17:07.000]  我們基督要澄清這個道理
[00:17:07.000 --> 00:17:09.000]  我經常說在神學裡面
