
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹祖籍平安
[00:03:56.000 --> 00:03:58.000]  我們感謝你
[00:03:58.000 --> 00:03:59.000]  今天你有事
[00:03:59.000 --> 00:04:01.000]  我們能夠聚集在你的面前
[00:04:01.000 --> 00:04:04.000]  一同來思想主耶穌在地上
[00:04:04.000 --> 00:04:06.000]  行過的、生活過的
[00:04:06.000 --> 00:04:10.000]  這五個村莊中間的一個加珀農
[00:04:10.000 --> 00:04:14.000]  我們要在這段時間裏頭
[00:04:14.000 --> 00:04:16.000]  來看到他的地上
[00:04:16.000 --> 00:04:18.000]  所行過的蹤跡
[00:04:18.000 --> 00:04:23.000]  怎樣的能夠成就神的旨意
[00:04:23.000 --> 00:04:26.000]  我們要把這段聖經
[00:04:26.000 --> 00:04:28.000]  放在主的手中
[00:04:28.000 --> 00:04:30.000]  願你來引導我們
[00:04:30.000 --> 00:04:31.000]  與我們同在
[00:04:31.000 --> 00:04:34.000]  我們感謝奉耶穌基督的名
[00:04:34.000 --> 00:04:36.000]  阿們
[00:04:38.000 --> 00:04:42.000]  我們先來看這十二章十八節
[00:04:42.000 --> 00:04:45.000]  馬太福音十二章十八節裏頭
[00:04:45.000 --> 00:04:47.000]  說看到我的僕人
[00:04:47.000 --> 00:04:50.000]  這個僕人不是指別人
[00:04:50.000 --> 00:04:53.000]  那是指到主耶穌
[00:04:53.000 --> 00:04:57.000]  就講到主耶穌在生活的地上
[00:04:57.000 --> 00:04:59.000]  這個時候我們看到
[00:04:59.000 --> 00:05:01.000]  這個今天的信息的話
[00:05:01.000 --> 00:05:05.000]  就看到主耶穌已經離開
[00:05:05.000 --> 00:05:08.000]  他住了很多年的納薩勒
[00:05:08.000 --> 00:05:10.000]  他小的時候
[00:05:10.000 --> 00:05:13.000]  是在納薩勒地方生長
[00:05:13.000 --> 00:05:17.000]  現在他要來到加珀農了
[00:05:17.000 --> 00:05:22.000]  加珀農是在加里裏海的海邊
[00:05:22.000 --> 00:05:23.000]  在北面
[00:05:23.000 --> 00:05:27.000]  是那個地方有很多的漁民
[00:05:27.000 --> 00:05:28.000]  他的打魚
[00:05:28.000 --> 00:05:33.000]  是以那個加珀農的是在海邊
[00:05:33.000 --> 00:05:37.000]  所以有很多人來來往往的
[00:05:37.000 --> 00:05:39.000]  是很熱鬧的地方
[00:05:39.000 --> 00:05:42.000]  所以主耶穌在來到這個
[00:05:42.000 --> 00:05:44.000]  離開納薩勒
[00:05:44.000 --> 00:05:46.000]  到了加珀農了
[00:05:46.000 --> 00:05:49.000]  他在那地方行了很多神蹟
[00:05:49.000 --> 00:05:51.000]  他也講了很多教訓
[00:05:51.000 --> 00:05:52.000]  那個耶穌
[00:05:52.000 --> 00:05:54.000]  那個時候的耶穌呢
[00:05:54.000 --> 00:05:56.000]  大概是三十歲
[00:05:56.000 --> 00:05:58.000]  所以對這個
[00:05:58.000 --> 00:06:00.000]  在對加珀農說呢
[00:06:00.000 --> 00:06:04.000]  是耶穌使他們一個很大的祝福
[00:06:04.000 --> 00:06:09.000]  是耶穌在加里裏服侍的一箇中心
[00:06:09.000 --> 00:06:11.000]  所以這個加珀農呢
[00:06:11.000 --> 00:06:14.000]  就被稱爲自己的城
[00:06:14.000 --> 00:06:17.000]  在馬太福音第九章第一節說
[00:06:17.000 --> 00:06:19.000]  自己的城
[00:06:19.000 --> 00:06:20.000]  這意思就是
[00:06:20.000 --> 00:06:22.000]  他因爲在那邊住過
[00:06:22.000 --> 00:06:26.000]  而且多次回到加珀農這個地方住
[00:06:26.000 --> 00:06:30.000]  所以他就稱爲自己的城
[00:06:30.000 --> 00:06:34.000]  耶穌在加珀農的住了一段時間呢
[00:06:34.000 --> 00:06:39.000]  行的很多神蹟奇事
[00:06:39.000 --> 00:06:41.000]  所以就聖經
[00:06:41.000 --> 00:06:44.000]  就是已經有預言過了
[00:06:44.000 --> 00:06:47.000]  說那坐在黑暗裏的百姓
[00:06:47.000 --> 00:06:49.000]  看見了大光
[00:06:49.000 --> 00:06:51.000]  但他們沒有悔改
[00:06:51.000 --> 00:06:53.000]  是很可惜的
[00:06:53.000 --> 00:06:57.000]  所以耶穌就遮蔽他們
[00:06:57.000 --> 00:07:00.000]  他說戈拉興啊你有禍了
[00:07:00.000 --> 00:07:03.000]  伯舍呆啦你有禍了
[00:07:03.000 --> 00:07:06.000]  因爲在你們中間行的異能
[00:07:06.000 --> 00:07:08.000]  若行在推羅西頓
[00:07:08.000 --> 00:07:12.000]  他們早已披麻蒙灰悔改了
[00:07:12.000 --> 00:07:15.000]  就是說在加珀農
[00:07:15.000 --> 00:07:18.000]  雖然主耶穌行神蹟也講教訓
[00:07:18.000 --> 00:07:20.000]  但是人的心
[00:07:20.000 --> 00:07:22.000]  有的人的心還是剛硬
[00:07:22.000 --> 00:07:24.000]  他不肯悔改
[00:07:24.000 --> 00:07:28.000]  來接受耶穌做他的救主
[00:07:28.000 --> 00:07:31.000]  所以這古代的索多瑪
[00:07:31.000 --> 00:07:35.000]  已經是跟這個
[00:07:35.000 --> 00:07:37.000]  過去的這個加珀農呢
[00:07:37.000 --> 00:07:41.000]  都沒有重立到今天
[00:07:41.000 --> 00:07:44.000]  只有一些這個歷史的遺蹟呢
[00:07:44.000 --> 00:07:46.000]  留下來
[00:07:46.000 --> 00:07:48.000]  如果今天的人
[00:07:48.000 --> 00:07:51.000]  他還是拒絕主耶穌的復應
[00:07:51.000 --> 00:07:55.000]  又是不聽從聖靈
[00:07:55.000 --> 00:07:58.000]  施恩典的聖靈
[00:07:58.000 --> 00:08:00.000]  給他們說的話
[00:08:00.000 --> 00:08:03.000]  那他們要想一想
[00:08:03.000 --> 00:08:05.000]  他要受的刑罰呢
[00:08:05.000 --> 00:08:08.000]  也是怎樣的要加重呢
[00:08:08.000 --> 00:08:12.000]  就因爲這個索多瑪跟加珀農
[00:08:12.000 --> 00:08:15.000]  都沒有存留到今天
[00:08:15.000 --> 00:08:19.000]  我們來看看在這個村莊裏頭
[00:08:19.000 --> 00:08:21.000]  村莊的事情
[00:08:21.000 --> 00:08:25.000]  我們來看到耶穌要呼召盟徒
[00:08:25.000 --> 00:08:28.000]  耶穌要呼召盟徒
[00:08:28.000 --> 00:08:32.000]  耶穌在加珀農開始服事呢
[00:08:32.000 --> 00:08:34.000]  就是決定下來
[00:08:34.000 --> 00:08:37.000]  他要所召的盟徒呢
[00:08:37.000 --> 00:08:39.000]  是跟他在一起
[00:08:39.000 --> 00:08:44.000]  能夠撇下所有的來跟從他
[00:08:44.000 --> 00:08:47.000]  所以希盟跟安德烈
[00:08:47.000 --> 00:08:51.000]  就把網,魚網,他打魚的
[00:08:51.000 --> 00:08:53.000]  把網給放下來了
[00:08:53.000 --> 00:08:56.000]  就跟從了耶穌
[00:08:56.000 --> 00:09:00.000]  雅各呢跟他的兄弟約翰
[00:09:00.000 --> 00:09:05.000]  就把父親西比泰留在船上
[00:09:05.000 --> 00:09:07.000]  他們兩個也是打魚的
[00:09:07.000 --> 00:09:10.000]  所以就把他父親呢留在漁船上
[00:09:10.000 --> 00:09:14.000]  他們兩個人呢就跟從耶穌去了
[00:09:14.000 --> 00:09:18.000]  所以耶穌在這個加珀農的地方呢
[00:09:18.000 --> 00:09:21.000]  他得到這幾個盟徒
[00:09:21.000 --> 00:09:23.000]  所以這個
[00:09:23.000 --> 00:09:28.000]  在後來耶穌也看見在這個稅官
[00:09:28.000 --> 00:09:31.000]  就是在稅務的辦公室
[00:09:31.000 --> 00:09:35.000]  看到他在一個人在收稅的
[00:09:35.000 --> 00:09:39.000]  是這個瑪泰立位
[00:09:39.000 --> 00:09:41.000]  又叫瑪泰
[00:09:41.000 --> 00:09:43.000]  那麼這個也是呼召他
[00:09:43.000 --> 00:09:45.000]  叫他起來跟從耶穌
[00:09:45.000 --> 00:09:48.000]  那麼他就來放下他的職業
[00:09:48.000 --> 00:09:50.000]  就來到耶穌面前了
[00:09:50.000 --> 00:09:52.000]  所以這樣的話
[00:09:52.000 --> 00:09:55.000]  耶穌又設立了十二個人
[00:09:55.000 --> 00:09:59.000]  要他們跟自己同在
[00:09:59.000 --> 00:10:02.000]  也要差他們出去傳道
[00:10:02.000 --> 00:10:05.000]  這同在就是跟耶穌在一起
[00:10:05.000 --> 00:10:07.000]  跟他一起生活
[00:10:07.000 --> 00:10:11.000]  跟他一起的學習聖經
[00:10:11.000 --> 00:10:13.000]  向耶穌學習
[00:10:13.000 --> 00:10:16.000]  然後呢也學習出去傳道
[00:10:16.000 --> 00:10:20.000]  那麼也給他們有能力
[00:10:20.000 --> 00:10:22.000]  可以醫病、可以趕鬼
[00:10:22.000 --> 00:10:24.000]  所以這些盟徒呢
[00:10:24.000 --> 00:10:26.000]  有十二個盟徒呢
[00:10:26.000 --> 00:10:28.000]  他們決定是跟從主
[00:10:28.000 --> 00:10:31.000]  是主所揀選的他們
[00:10:31.000 --> 00:10:35.000]  所以這個做盟徒的第一個條件是什麼呢?
[00:10:35.000 --> 00:10:39.000]  要首先呢是要跟主耶穌同在
[00:10:39.000 --> 00:10:41.000]  常和自己同在
[00:10:41.000 --> 00:10:43.000]  就在一起
[00:10:43.000 --> 00:10:44.000]  生活在一起
[00:10:44.000 --> 00:10:46.000]  服侍在一起
[00:10:46.000 --> 00:10:47.000]  那這樣的話
[00:10:47.000 --> 00:10:50.000]  他就可以直接從耶穌那裏
[00:10:50.000 --> 00:10:56.000]  學習到這個怎樣能夠服侍
[00:10:56.000 --> 00:10:58.000]  所以能夠跟耶穌呢
[00:10:58.000 --> 00:10:59.000]  有相交
[00:10:59.000 --> 00:11:03.000]  就是從耶穌身上學習到
[00:11:03.000 --> 00:11:06.000]  一個盟徒應該是怎樣來做
[00:11:06.000 --> 00:11:08.000]  所以這個是跟他們生活
[00:11:08.000 --> 00:11:11.000]  跟耶穌生活在一起的
[00:11:11.000 --> 00:11:13.000]  耶穌跟他們說道
[00:11:13.000 --> 00:11:15.000]  你要做盟徒的話
[00:11:15.000 --> 00:11:19.000]  有三個必要的條件
[00:11:19.000 --> 00:11:20.000]  就是這個
[00:11:20.000 --> 00:11:21.000]  這也說說
[00:11:21.000 --> 00:11:24.000]  這也是我們這個能夠得勝
[00:11:24.000 --> 00:11:26.000]  過一個得勝的生活
[00:11:26.000 --> 00:11:29.000]  過一個蒙福的生活
[00:11:29.000 --> 00:11:31.000]  整個一個祕密
[00:11:31.000 --> 00:11:34.000]  就說我們要跟從主
[00:11:34.000 --> 00:11:36.000]  要做基督徒
[00:11:36.000 --> 00:11:38.000]  來跟從主
[00:11:38.000 --> 00:11:39.000]  主的盟徒的話呢
[00:11:39.000 --> 00:11:43.000]  有三個必須的條件
[00:11:43.000 --> 00:11:44.000]  第一個條件
[00:11:44.000 --> 00:11:46.000]  就是要愛耶穌
[00:11:46.000 --> 00:11:49.000]  要勝過愛自己的父母
[00:11:49.000 --> 00:11:50.000]  自己的妻子
[00:11:50.000 --> 00:11:52.000]  自己的兒女
[00:11:52.000 --> 00:11:54.000]  自己的弟兄姊妹
[00:11:54.000 --> 00:11:57.000]  跟自己的生命
[00:11:57.000 --> 00:11:59.000]  所以這個你要愛主呢
[00:11:59.000 --> 00:12:01.000]  勝過愛一切
[00:12:01.000 --> 00:12:04.000]  人世間
[00:12:04.000 --> 00:12:06.000]  最重要的一些愛
[00:12:06.000 --> 00:12:07.000]  比如你愛父母
[00:12:07.000 --> 00:12:08.000]  愛妻子
[00:12:08.000 --> 00:12:09.000]  愛兒女
[00:12:09.000 --> 00:12:11.000]  這都是人間很寶貴的
[00:12:11.000 --> 00:12:13.000]  但是你愛耶穌呢
[00:12:13.000 --> 00:12:17.000]  要超過這樣的情形
[00:12:17.000 --> 00:12:19.000]  那麼第二個呢
[00:12:19.000 --> 00:12:22.000]  就是要揹着自己的十字架
[00:12:22.000 --> 00:12:24.000]  來跟從主
[00:12:24.000 --> 00:12:28.000]  主耶穌背十字架
[00:12:28.000 --> 00:12:31.000]  是照哥哥他爲人捨命留學
[00:12:31.000 --> 00:12:33.000]  做人爲的救主
[00:12:33.000 --> 00:12:34.000]  但是盟徒呢
[00:12:34.000 --> 00:12:35.000]  背十字架呢
[00:12:35.000 --> 00:12:37.000]  就是跟隨耶穌
[00:12:37.000 --> 00:12:40.000]  來服侍這些這個
[00:12:40.000 --> 00:12:42.000]  清福音的人
[00:12:42.000 --> 00:12:45.000]  這些周圍的羣衆
[00:12:45.000 --> 00:12:47.000]  叫他們得到生命
[00:12:47.000 --> 00:12:48.000]  所以要
[00:12:48.000 --> 00:12:50.000]  也要遇到困難
[00:12:50.000 --> 00:12:52.000]  也要背十字架
[00:12:52.000 --> 00:12:54.000]  背十字架意思就是
[00:12:54.000 --> 00:12:55.000]  放下自己
[00:12:55.000 --> 00:12:57.000]  聽從神的旨意
[00:12:57.000 --> 00:13:00.000]  所以耶穌是放下自己
[00:13:00.000 --> 00:13:03.000]  聽從父神的旨意
[00:13:03.000 --> 00:13:04.000]  那麼盟徒呢
[00:13:04.000 --> 00:13:05.000]  你跟從耶穌呢
[00:13:05.000 --> 00:13:08.000]  就是要放下自己的意識
[00:13:08.000 --> 00:13:11.000]  來隨從主耶穌的意思
[00:13:11.000 --> 00:13:14.000]  所以要背起十字架
[00:13:14.000 --> 00:13:16.000]  來跟從主
[00:13:16.000 --> 00:13:18.000]  主耶穌背十字架
[00:13:18.000 --> 00:13:20.000]  一直照哥哥他
[00:13:20.000 --> 00:13:22.000]  爲我們死在
[00:13:22.000 --> 00:13:23.000]  哥哥他的
[00:13:23.000 --> 00:13:26.000]  但是我們是要學習他
[00:13:26.000 --> 00:13:29.000]  捨棄一切這樣的精神
[00:13:29.000 --> 00:13:31.000]  我們也是要跟隨耶穌
[00:13:31.000 --> 00:13:33.000]  捨棄我們的一切
[00:13:33.000 --> 00:13:37.000]  來跟從耶穌到底
[00:13:37.000 --> 00:13:39.000]  第三個條件
[00:13:39.000 --> 00:13:41.000]  第一個父母
[00:13:41.000 --> 00:13:42.000]  第一個條件就是
[00:13:42.000 --> 00:13:44.000]  你愛耶穌要超過
[00:13:44.000 --> 00:13:47.000]  愛自己的父母兄弟
[00:13:47.000 --> 00:13:49.000]  你的愛好
[00:13:49.000 --> 00:13:51.000]  你的其他的一切
[00:13:51.000 --> 00:13:53.000]  把耶穌放在第一
[00:13:53.000 --> 00:13:56.000]  那麼要背十字架
[00:13:56.000 --> 00:13:57.000]  十字架就是說
[00:13:57.000 --> 00:13:59.000]  你的困難
[00:13:59.000 --> 00:14:01.000]  你會遇到一些事情
[00:14:01.000 --> 00:14:02.000]  這些事情呢
[00:14:02.000 --> 00:14:07.000]  跟你的所想象的也不一樣
[00:14:07.000 --> 00:14:09.000]  你要是背十字架呢
[00:14:09.000 --> 00:14:11.000]  就願意爲耶穌的緣故
[00:14:11.000 --> 00:14:13.000]  放下這些事情
[00:14:13.000 --> 00:14:16.000]  那麼這個叫做背十字架
[00:14:16.000 --> 00:14:18.000]  那麼第三個呢
[00:14:18.000 --> 00:14:20.000]  要爲了基督的緣故
[00:14:20.000 --> 00:14:23.000]  放下一切所有的
[00:14:23.000 --> 00:14:25.000]  隨跟從耶穌呢
[00:14:25.000 --> 00:14:27.000]  聖經說你要坐下來
[00:14:27.000 --> 00:14:28.000]  先算一算
[00:14:28.000 --> 00:14:29.000]  先考慮
[00:14:29.000 --> 00:14:32.000]  你跟隨
[00:14:32.000 --> 00:14:34.000]  就是跟隨耶穌
[00:14:34.000 --> 00:14:36.000]  出於自己的興趣
[00:14:36.000 --> 00:14:37.000]  遇到難處
[00:14:37.000 --> 00:14:39.000]  那你就放下了
[00:14:39.000 --> 00:14:40.000]  你就離開了
[00:14:40.000 --> 00:14:42.000]  那這就不能跟隨了
[00:14:42.000 --> 00:14:43.000]  你跟隨的意思
[00:14:43.000 --> 00:14:48.000]  就是遇到耶穌的事情
[00:14:48.000 --> 00:14:51.000]  跟遇到你自己的一些事情的話
[00:14:51.000 --> 00:14:52.000]  有衝突的話
[00:14:52.000 --> 00:14:55.000]  你把福音放在第一位
[00:14:55.000 --> 00:14:57.000]  把耶穌放在第一位
[00:14:57.000 --> 00:14:58.000]  那這樣的話
[00:14:58.000 --> 00:15:02.000]  才叫跟隨耶穌
[00:15:02.000 --> 00:15:06.000]  隨着跟隨耶穌也不容易
[00:15:06.000 --> 00:15:10.000]  我們知道跟隨耶穌的人
[00:15:10.000 --> 00:15:12.000]  一定會遇到一些的困難
[00:15:12.000 --> 00:15:13.000]  但是呢
[00:15:13.000 --> 00:15:16.000]  我們如果有這樣的信心
[00:15:16.000 --> 00:15:19.000]  也能夠像這個當時的盟徒
[00:15:19.000 --> 00:15:21.000]  跟隨耶穌一樣
[00:15:21.000 --> 00:15:24.000]  我們就可以靠着主的恩典
[00:15:24.000 --> 00:15:27.000]  能夠走上去
[00:15:27.000 --> 00:15:35.000]  所以對每一個答應跟隨耶穌的人
[00:15:35.000 --> 00:15:38.000]  要背起自己的十字架
[00:15:38.000 --> 00:15:40.000]  耶穌的十字架呢
[00:15:40.000 --> 00:15:42.000]  是爲我們捨命
[00:15:42.000 --> 00:15:44.000]  使在十字架上
[00:15:44.000 --> 00:15:46.000]  我們背自己的十字架呢
[00:15:46.000 --> 00:15:48.000]  就是有些事情
[00:15:48.000 --> 00:15:51.000]  跟我們所願意的
[00:15:51.000 --> 00:15:54.000]  有衝突有矛盾的時候
[00:15:54.000 --> 00:15:57.000]  我們願意把主的事情
[00:15:57.000 --> 00:16:00.000]  把主的命令放在第一位
[00:16:00.000 --> 00:16:02.000]  把我自己的愛好
[00:16:02.000 --> 00:16:05.000]  我的想法放在第二位
[00:16:05.000 --> 00:16:08.000]  那這個叫做
[00:16:08.000 --> 00:16:11.000]  要背起十字架
[00:16:11.000 --> 00:16:15.000]  那麼就靠着主的恩典走上去
[00:16:15.000 --> 00:16:17.000]  我們自己是沒有力量的
[00:16:17.000 --> 00:16:19.000]  但是靠着主的恩典
[00:16:19.000 --> 00:16:20.000]  靠着主的力量
[00:16:20.000 --> 00:16:23.000]  我們願意順服主
[00:16:23.000 --> 00:16:25.000]  這就是背十字架
[00:16:25.000 --> 00:16:27.000]  所以這些話呢
[00:16:27.000 --> 00:16:29.000]  其實不是單單對一些
[00:16:29.000 --> 00:16:33.000]  在遠方做宣教士
[00:16:33.000 --> 00:16:36.000]  生活比較艱苦
[00:16:36.000 --> 00:16:39.000]  環境比較艱苦的地方
[00:16:39.000 --> 00:16:42.000]  而是對每一個主的盟徒
[00:16:42.000 --> 00:16:44.000]  都是一樣的
[00:16:44.000 --> 00:16:47.000]  我們做基督徒,做主的盟徒
[00:16:47.000 --> 00:16:49.000]  要跟隨主
[00:16:49.000 --> 00:16:55.000]  如果跟主的事情有衝突的話
[00:16:55.000 --> 00:16:57.000]  我們願意放下自己
[00:16:57.000 --> 00:17:00.000]  能夠來順服主
[00:17:00.000 --> 00:17:04.000]  我們相信主會帶領我們
[00:17:04.000 --> 00:17:09.000]  但是也不能說你跟隨主很順利
[00:17:09.000 --> 00:17:12.000]  一切都是很平順
[00:17:12.000 --> 00:17:15.000]  那如果你遇到一些困難的話
[00:17:15.000 --> 00:17:17.000]  你會不會放棄呢
[00:17:17.000 --> 00:17:19.000]  如果你能不放棄
[00:17:19.000 --> 00:17:21.000]  你跟隨耶穌到底
[00:17:21.000 --> 00:17:26.000]  那就是你指耶穌的真盟徒
[00:17:26.000 --> 00:17:31.000]  所以這個我們覺得這個事情很難
[00:17:31.000 --> 00:17:35.000]  好像有一些事情要放下來
[00:17:35.000 --> 00:17:37.000]  尤其一些宣教士
[00:17:37.000 --> 00:17:40.000]  他要放下自己的工作
[00:17:40.000 --> 00:17:43.000]  要放下自己的家庭
[00:17:43.000 --> 00:17:45.000]  要到遠方去傳道去
[00:17:45.000 --> 00:17:47.000]  傳福音去
[00:17:47.000 --> 00:17:49.000]  好像是很困難
[00:17:49.000 --> 00:17:51.000]  但是他們也告訴我們
[00:17:51.000 --> 00:17:54.000]  當他們靠着主的恩典的話
[00:17:54.000 --> 00:17:57.000]  他們能走上去的
[00:17:57.000 --> 00:17:59.000]  也是在服事中間
[00:17:59.000 --> 00:18:03.000]  看到主耶穌與他們同在
[00:18:03.000 --> 00:18:07.000]  也是看到他們的工作有效果
[00:18:07.000 --> 00:18:10.000]  有些人聽了福音信了主
[00:18:10.000 --> 00:18:13.000]  得到了永生的生命
[00:18:13.000 --> 00:18:16.000]  這是在傳福音的人
[00:18:16.000 --> 00:18:21.000]  他們心裏面是最高興的事情
[00:18:21.000 --> 00:18:23.000]  所以我們跟隨主呢
[00:18:23.000 --> 00:18:26.000]  不但是在大的事情上跟隨主
[00:18:26.000 --> 00:18:30.000]  也是在我們每天的生活中間來跟隨主
[00:18:30.000 --> 00:18:37.000]  所以我們除了每天早晨的晨更以外呢
[00:18:37.000 --> 00:18:42.000]  如果每天多出來二十到三十分鐘
[00:18:42.000 --> 00:18:45.000]  這樣的事情來學習聖經
[00:18:45.000 --> 00:18:48.000]  學習主的話語
[00:18:48.000 --> 00:18:52.000]  那麼如果你一天有二十分鐘讀主的話語
[00:18:52.000 --> 00:18:57.000]  就比你一次讀一兩個小時要好
[00:18:57.000 --> 00:19:01.000]  雖然二十分鐘是很少
[00:19:01.000 --> 00:19:05.000]  但是能夠堅持得很久堅持呢
[00:19:05.000 --> 00:19:09.000]  也積累起來也是一個不小的數字
[00:19:09.000 --> 00:19:14.000]  所以這樣每天從主那裏得到供應
[00:19:14.000 --> 00:19:18.000]  正是像我們在喫飯一樣
[00:19:18.000 --> 00:19:19.000]  我們每天喫飯
[00:19:19.000 --> 00:19:23.000]  我們不是一天就把一個禮拜的飯都喫完了
[00:19:23.000 --> 00:19:26.000]  我們是每天喫一點
[00:19:26.000 --> 00:19:29.000]  這樣的話從小這樣的做呢
[00:19:29.000 --> 00:19:31.000]  我們就漸漸地長大了
[00:19:31.000 --> 00:19:35.000]  這個是每天的事情
[00:19:35.000 --> 00:19:40.000]  那麼放下這自己一些愛好
[00:19:40.000 --> 00:19:42.000]  有的時候會的
[00:19:42.000 --> 00:19:45.000]  一些消遣一些欲落
[00:19:45.000 --> 00:19:47.000]  你要放下一點
[00:19:47.000 --> 00:19:50.000]  不是說你完全不可以有一點欲落
[00:19:50.000 --> 00:19:53.000]  有一點這個消遣
[00:19:53.000 --> 00:19:57.000]  而是不要把它這個放得太過重
[00:19:57.000 --> 00:19:59.000]  把這個主的話
[00:19:59.000 --> 00:20:02.000]  學習主的話放在前面
[00:20:02.000 --> 00:20:07.000]  跟學習怎麼跟主清靜來放在前面
[00:20:07.000 --> 00:20:08.000]  那麼這樣的話呢
[00:20:08.000 --> 00:20:10.000]  那我們的生活呢
[00:20:10.000 --> 00:20:11.000]  不是枯燥無味
[00:20:11.000 --> 00:20:14.000]  而是蠻有這個生氣
[00:20:14.000 --> 00:20:16.000]  蠻有動力的
[00:20:16.000 --> 00:20:20.000]  把主的話放在第一位
