
[00:00:00.000 --> 00:00:01.020]  凌辱之爭
[00:02:14.640 --> 00:02:15.680]  最後
[00:02:15.680 --> 00:02:17.720]  怎樣去顯示出
[00:02:17.720 --> 00:02:19.520]  基督徒成長之路
[00:02:20.800 --> 00:02:22.340]  我們試試看這三個段落
[00:02:22.340 --> 00:02:23.880]  第七章的
[00:02:23.880 --> 00:02:24.900]  第1到第6節
[00:02:24.900 --> 00:02:27.960]  開始的時間保羅說,弟兄們
[00:02:27.960 --> 00:02:30.780]  我現在對明白律法的人說
[00:02:30.780 --> 00:02:35.640]  你們豈不曉得律法管人是在活的時候嗎
[00:02:35.640 --> 00:02:39.740]  如果在讀羅馬書第五章讀下來的時候
[00:02:39.740 --> 00:02:42.300]  你發現,甚至從第一章開始讀下來的時候
[00:02:42.300 --> 00:02:43.080]  你發現
[00:02:43.080 --> 00:02:44.360]  除了第一章
[00:02:44.360 --> 00:02:49.220]  保羅開始的問安交代他的行程,講到弟兄們之外
[00:02:49.720 --> 00:02:52.540]  由第一章的中間,一路去到第六章
[00:02:52.540 --> 00:02:53.820]  都沒有再稱弟兄們
[00:02:53.820 --> 00:03:00.740]  好像都是非常嚴謹的,講教義,整個的誠信,或者因順清義
[00:03:00.740 --> 00:03:02.280]  邏輯的思維
[00:03:02.280 --> 00:03:05.860]  不過到了第七章的時間
[00:03:05.860 --> 00:03:09.180]  保羅好像很親切,很個人地說弟兄們
[00:03:09.180 --> 00:03:10.720]  這個說話
[00:03:10.720 --> 00:03:13.280]  在第七章裏面
[00:03:13.280 --> 00:03:14.300]  出現了幾次
[00:03:14.300 --> 00:03:17.880]  稱他們爲弟兄們,並且是很個人化的
[00:03:18.140 --> 00:03:20.200]  去講他自己的經歷
[00:03:20.200 --> 00:03:22.240]  然後
[00:03:22.240 --> 00:03:25.820]  他說我對明白律法的人說
[00:03:25.820 --> 00:03:27.360]  你們豈不曉得
[00:03:27.360 --> 00:03:30.420]  律法管人是在活着的時候嗎
[00:03:30.420 --> 00:03:32.220]  接着第二第三節
[00:03:32.220 --> 00:03:35.800]  保羅就同樣地,好像第六章那樣
[00:03:35.800 --> 00:03:38.360]  大家還記得嗎,第六章舉了兩個比喻
[00:03:38.360 --> 00:03:39.640]  有沒有印象
[00:03:39.640 --> 00:03:41.180]  第一個比喻是講
[00:03:41.180 --> 00:03:42.720]  洗禮
[00:03:42.720 --> 00:03:45.280]  第二個比喻,昨晚講的是
[00:03:45.280 --> 00:03:46.560]  奴僕
[00:03:47.080 --> 00:03:50.660]  現在到第七章的時間,他同樣講到律法這個問題的時間
[00:03:50.660 --> 00:03:53.980]  無論如何都解釋第七章,第七章的重點是講律法
[00:03:53.980 --> 00:03:58.600]  然後第七章講律法的時候,他比喻第二第三節
[00:03:58.600 --> 00:03:59.880]  就講一個
[00:03:59.880 --> 00:04:01.160]  婚姻
[00:04:01.160 --> 00:04:02.440]  婚約
[00:04:02.440 --> 00:04:04.220]  的比喻,去比喻律法
[00:04:04.220 --> 00:04:05.240]  和
[00:04:05.240 --> 00:04:07.040]  我們的信徒之間的關係
[00:04:07.040 --> 00:04:11.140]  但這個經文其中我們覺得難解的地方就是
[00:04:11.140 --> 00:04:12.420]  似乎
[00:04:12.420 --> 00:04:14.720]  我們所有基督徒
[00:04:15.240 --> 00:04:20.620]  的背景和當時保羅寫信給羅馬教會的人有很大的不同
[00:04:20.620 --> 00:04:25.220]  這裏講的律法當然有很多不同的解釋,不過我理解
[00:04:25.220 --> 00:04:26.240]  這個律法是指
[00:04:26.240 --> 00:04:27.280]  摩西五經
[00:04:27.280 --> 00:04:31.620]  猶太人對摩西五經那種理解
[00:04:31.620 --> 00:04:34.440]  那種的重要性
[00:04:34.440 --> 00:04:37.760]  遠遠遠遠超過基督徒
[00:04:37.760 --> 00:04:42.380]  甚至有時對基督徒對聖經的重要性可能更加重要
[00:04:43.400 --> 00:04:45.440]  如果有機會去到聖地旅行
[00:04:45.440 --> 00:04:46.980]  以色列旅行
[00:04:46.980 --> 00:04:52.860]  你會見到很多所謂off the dock shoes,即是傳統的正統的猶太人
[00:04:52.860 --> 00:04:53.640]  他穿了
[00:04:53.640 --> 00:04:56.720]  西裝,打了黑帽,然後
[00:04:56.720 --> 00:04:59.780]  有時將金具弄在身上
[00:04:59.780 --> 00:05:02.080]  你去到他們
[00:05:02.080 --> 00:05:05.420]  非常神聖的哭牆那裏
[00:05:05.420 --> 00:05:07.720]  你會很震撼的
[00:05:07.720 --> 00:05:10.780]  在哭牆周圍周圍
[00:05:11.560 --> 00:05:13.600]  哭牆裏面一個
[00:05:13.600 --> 00:05:15.400]  好像一個禮堂的地方
[00:05:15.400 --> 00:05:17.700]  很多的猶太人
[00:05:17.700 --> 00:05:20.000]  他不只是在祈禱
[00:05:20.000 --> 00:05:25.120]  他不停地背誦經文,一捲一捲一張一張背經文
[00:05:25.120 --> 00:05:29.220]  他對舊約聖經的熟悉
[00:05:29.220 --> 00:05:31.520]  我相信比很多傳道人
[00:05:31.520 --> 00:05:33.320]  有過之而無不及
[00:05:33.320 --> 00:05:37.920]  是很着重神的說話,背誦神的說話
[00:05:38.180 --> 00:05:44.060]  所以律法對他們來說是很重要,自從他們亡國再復國之後,他們很看重了摩西律法
[00:05:44.060 --> 00:05:46.620]  以前可能因爲他們
[00:05:46.620 --> 00:05:47.900]  不尊重神
[00:05:47.900 --> 00:05:52.000]  在神以外拜偶像,所以他整個國家亡國,這個慘痛的教訓
[00:05:52.000 --> 00:05:55.080]  令到以色列人再一次當他復國的時候
[00:05:55.080 --> 00:05:56.860]  一神宗教
[00:05:56.860 --> 00:05:59.680]  摩西五經是他整個生活的中心
[00:05:59.680 --> 00:06:01.480]  非常的
[00:06:01.480 --> 00:06:02.500]  堅定
[00:06:03.520 --> 00:06:08.640]  甚至當保羅講到律法的時候,可能對我們來說,我們還好像和他有一些距離
[00:06:08.640 --> 00:06:11.460]  因爲這樣的背景之下
[00:06:11.460 --> 00:06:12.740]  猶太人
[00:06:12.740 --> 00:06:13.500]  一直
[00:06:13.500 --> 00:06:14.780]  堅守着
[00:06:14.780 --> 00:06:16.060]  他有神的律法
[00:06:16.060 --> 00:06:20.420]  所以他是神的選民,他靠律法,遵循律法,他能夠得及
[00:06:20.420 --> 00:06:24.000]  這個思想差不多根深蒂固,包括保羅未信之前也是這樣
[00:06:24.000 --> 00:06:31.420]  所以保羅就明白到當時的背景,或者很多從猶太教而來的背景
[00:06:31.420 --> 00:06:32.960]  所以舉了一個例子
[00:06:33.720 --> 00:06:34.740]  他說好像一個女人
[00:06:34.740 --> 00:06:42.180]  這個女人的用法和其他《聖經》中的女人的字不相同,這是唯一一次出現的地方,就是一個已婚的女士
[00:06:42.180 --> 00:06:44.740]  當她活着的時間
[00:06:44.740 --> 00:06:49.340]  就受着這個法律或者律法的約束
[00:06:49.340 --> 00:06:53.180]  很特別用的字眼,他說丈夫若死了
[00:06:53.180 --> 00:06:54.720]  就脫離了
[00:06:54.720 --> 00:06:58.560]  丈夫的律法,很可愛吧,怎麼會是丈夫的律法呢
[00:06:58.560 --> 00:07:02.140]  當然這裏不是說丈夫給他的律法,肯定不是這個意思
[00:07:02.400 --> 00:07:07.020]  這裏是說和丈夫結合而引申有關的律法
[00:07:07.020 --> 00:07:09.320]  這個律法就是
[00:07:09.320 --> 00:07:14.180]  他在生的時間不能夠再歸其他的男人或者再結婚
[00:07:14.180 --> 00:07:16.240]  這樣就叫做淫婦了
[00:07:16.240 --> 00:07:20.080]  不過當丈夫離開世界之後就脫離了律法
[00:07:20.080 --> 00:07:25.700]  即是說和丈夫相關的法例再不用在他身上
[00:07:25.700 --> 00:07:27.500]  我再講一遍經文
[00:07:27.500 --> 00:07:29.280]  我不想講那麼多次
[00:07:29.540 --> 00:07:32.620]  我現在講一次之後,以後差不多每次聖經解釋的時候你都應用得到
[00:07:32.620 --> 00:07:35.440]  就是每一聖經大家都有很多不同看法
[00:07:35.440 --> 00:07:37.480]  我不想每一次都講一次
[00:07:37.480 --> 00:07:41.060]  總之這裏我只能夠將我的理解跟大家分享
[00:07:41.060 --> 00:07:44.400]  這裏這個比喻當中大家有很多不同角度看法
[00:07:44.400 --> 00:07:45.420]  是識經的人
[00:07:45.420 --> 00:07:46.440]  不過我只是說
[00:07:46.440 --> 00:07:48.240]  這個是一個比喻
[00:07:48.240 --> 00:07:52.080]  比喻往往在聖經裏面只是一個重點
[00:07:52.080 --> 00:07:54.640]  你不能夠將所有比喻裏面所有細節
[00:07:54.640 --> 00:07:57.960]  都變成一個屬靈的原則,這樣可能會出現很多問題
[00:07:58.480 --> 00:08:02.320]  這個比喻單單是說原來在生的時間
[00:08:02.320 --> 00:08:07.180]  你本來和丈夫這個結婚的關係
[00:08:07.180 --> 00:08:09.220]  是有效的
[00:08:09.220 --> 00:08:11.280]  但是當
[00:08:11.280 --> 00:08:12.800]  離開世界
[00:08:12.800 --> 00:08:15.360]  一方離開世界時間
[00:08:15.360 --> 00:08:16.400]  這個婚約
[00:08:16.400 --> 00:08:17.920]  而來的法例
[00:08:17.920 --> 00:08:19.200]  就停止了
[00:08:19.200 --> 00:08:23.560]  在整個保羅的講法裏面
[00:08:23.560 --> 00:08:26.880]  如果你還記得第六章保羅說向罪死
[00:08:27.660 --> 00:08:29.200]  同樣在第七章裏面
[00:08:29.200 --> 00:08:35.600]  他說律法對信主的人或者我們跟從耶穌之後領受這個恩訊之後
[00:08:35.600 --> 00:08:36.620]  律法是死的
[00:08:36.620 --> 00:08:38.920]  所以
[00:08:38.920 --> 00:08:44.560]  律法的條文因爲死的緣故就不再用在我們身上
[00:08:44.560 --> 00:08:49.160]  就正如婚姻的法例因爲一個人的離開世界再不能夠淋在身上一樣
[00:08:49.160 --> 00:08:51.980]  我想用一個
[00:08:51.980 --> 00:08:54.540]  投影將這個問題講得比較
[00:08:54.540 --> 00:08:55.820]  清楚一點
[00:08:58.380 --> 00:09:00.680]  在第六第七章裏面
[00:09:00.680 --> 00:09:04.260]  保羅
[00:09:04.260 --> 00:09:05.540]  很明顯
[00:09:05.540 --> 00:09:06.820]  將這個
[00:09:06.820 --> 00:09:08.100]  向罪死
[00:09:08.100 --> 00:09:11.940]  和律法第七章的向律法死
[00:09:11.940 --> 00:09:14.240]  兩個做明顯的一個比較
[00:09:14.240 --> 00:09:18.860]  你看到第六章
[00:09:18.860 --> 00:09:19.880]  在講
[00:09:19.880 --> 00:09:21.420]  救恩同罪的比較
[00:09:21.420 --> 00:09:23.460]  在第七章
[00:09:23.460 --> 00:09:24.500]  講救恩
[00:09:24.500 --> 00:09:25.780]  和律法的比較
[00:09:26.540 --> 00:09:28.080]  在第六章裏面吩咐我們
[00:09:28.080 --> 00:09:29.880]  在罪上死
[00:09:29.880 --> 00:09:31.400]  在第七章裏面
[00:09:31.400 --> 00:09:32.940]  就是律法上死
[00:09:32.940 --> 00:09:35.240]  用聖經和本的字眼
[00:09:35.240 --> 00:09:36.520]  意思是
[00:09:36.520 --> 00:09:38.060]  脫離了罪
[00:09:38.060 --> 00:09:39.600]  在第七章裏面
[00:09:39.600 --> 00:09:40.360]  意思是
[00:09:40.360 --> 00:09:41.640]  脫離律法
[00:09:41.640 --> 00:09:43.440]  還有結果
[00:09:43.440 --> 00:09:48.820]  在第六章裏面說成爲新生的樣式
[00:09:48.820 --> 00:09:52.400]  在第七章裏面說脫離了律法
[00:09:52.660 --> 00:09:56.760]  就要按心靈或者是性靈的新約
[00:09:56.760 --> 00:09:58.300]  性靈的新約
[00:09:58.300 --> 00:10:02.380]  你留意到
[00:10:02.380 --> 00:10:04.940]  如果我們脫離了
[00:10:04.940 --> 00:10:06.240]  律法
[00:10:06.240 --> 00:10:11.360]  律法就不能夠在我們身上再有束縛的能力
[00:10:11.360 --> 00:10:12.380]  大家
[00:10:12.380 --> 00:10:13.400]  要留意一下這個
[00:10:13.400 --> 00:10:15.440]  脫離這個字
[00:10:15.440 --> 00:10:16.980]  保羅用一個非常
[00:10:16.980 --> 00:10:18.260]  重的字眼
[00:10:18.260 --> 00:10:19.800]  有人指出
[00:10:20.060 --> 00:10:22.880]  在七章第二節
[00:10:22.880 --> 00:10:26.460]  就如女人有了丈夫,丈夫還活着的時候就被
[00:10:26.460 --> 00:10:27.480]  律法的約束
[00:10:27.480 --> 00:10:30.560]  丈夫約死了,留意這個字就脫離了
[00:10:30.560 --> 00:10:31.580]  丈夫的
[00:10:31.580 --> 00:10:32.600]  律法
[00:10:32.600 --> 00:10:35.160]  在第三節同樣說脫離了
[00:10:35.160 --> 00:10:36.180]  丈夫的律法
[00:10:36.180 --> 00:10:38.240]  有解經人就說NIV
[00:10:38.240 --> 00:10:40.800]  這個英文一般用的聖經
[00:10:40.800 --> 00:10:42.340]  他用的字眼release
[00:10:42.340 --> 00:10:43.860]  就好像釋放了
[00:10:43.860 --> 00:10:45.920]  他不夠強
[00:10:45.920 --> 00:10:48.980]  原本文字上面遠遠強過這個字眼
[00:10:51.040 --> 00:10:54.880]  這個脫離或者這個原本的文字這個字
[00:10:54.880 --> 00:10:56.420]  在聖經裏面出現了二十幾次
[00:10:56.420 --> 00:10:58.720]  我只是其中一個例子,你們明白到
[00:10:58.720 --> 00:11:00.760]  爲什麼解經人說這個字
[00:11:00.760 --> 00:11:02.040]  反而做release
[00:11:02.040 --> 00:11:04.080]  釋放是不足夠的
[00:11:04.080 --> 00:11:07.940]  原來在路加福音十三章有一個比喻
[00:11:07.940 --> 00:11:08.960]  耶穌說
[00:11:08.960 --> 00:11:10.500]  在這個比喻裏面
[00:11:10.500 --> 00:11:12.540]  就見到一棵樹
[00:11:12.540 --> 00:11:14.840]  幾年都不結果子
[00:11:14.840 --> 00:11:16.120]  所以想斬掉它
[00:11:16.640 --> 00:11:21.240]  但圓丁就懇求再多些機會讓它多些時間
[00:11:21.240 --> 00:11:22.520]  然後他就會
[00:11:22.520 --> 00:11:26.360]  希望它結果子,不結果子先斬掉它
[00:11:26.360 --> 00:11:27.900]  那個字眼
[00:11:27.900 --> 00:11:28.680]  我本來說
[00:11:28.680 --> 00:11:29.700]  坎了罷
[00:11:29.700 --> 00:11:31.480]  坎了罷
[00:11:31.480 --> 00:11:32.760]  就是脫離這個字
[00:11:32.760 --> 00:11:33.540]  是同一個字來的
[00:11:33.540 --> 00:11:36.100]  所以你見到這個多麼徹底的字
[00:11:36.100 --> 00:11:38.400]  完全的分開沒有關係
[00:11:38.400 --> 00:11:39.940]  隔離了
[00:11:39.940 --> 00:11:42.760]  所以說當我們真的
[00:11:42.760 --> 00:11:45.320]  向罪死向律法死之後
[00:11:45.560 --> 00:11:48.120]  律法的條文跟我們完全沒有關係
[00:11:48.120 --> 00:11:51.960]  相反來說
[00:11:51.960 --> 00:11:53.240]  我們就是
[00:11:53.240 --> 00:11:54.020]  要因
[00:11:54.020 --> 00:11:56.580]  神自己的救恩
[00:11:56.580 --> 00:11:58.360]  在第六節說
[00:11:58.360 --> 00:11:59.900]  有新的
[00:11:59.900 --> 00:12:00.680]  樣式
[00:12:00.680 --> 00:12:02.980]  怎樣的樣式呢?我們在第八章
[00:12:02.980 --> 00:12:04.520]  在明天后晚的時間
[00:12:04.520 --> 00:12:05.800]  我們會繼續分享
[00:12:05.800 --> 00:12:07.580]  不過在第七章
[00:12:07.580 --> 00:12:08.860]  一到六節裏面
[00:12:08.860 --> 00:12:10.660]  保羅所表達的意思是
[00:12:10.660 --> 00:12:11.680]  律法
[00:12:11.680 --> 00:12:13.720]  在我們信耶穌之前
[00:12:14.240 --> 00:12:16.040]  是有相當大的功用
[00:12:16.040 --> 00:12:18.340]  用保羅在其他經文裏面說
[00:12:18.340 --> 00:12:20.140]  好像一個訓蒙的師傅
[00:12:20.140 --> 00:12:21.660]  好像啓蒙師傅
[00:12:21.660 --> 00:12:23.200]  引導我們
[00:12:23.200 --> 00:12:24.740]  去到神的面前
[00:12:24.740 --> 00:12:26.280]  你明白這個意思嗎?
[00:12:26.280 --> 00:12:29.340]  律法是顯明我們的罪
[00:12:29.340 --> 00:12:32.420]  我們
[00:12:32.420 --> 00:12:34.220]  有這個
[00:12:34.220 --> 00:12:37.800]  見到罪的可怕性
[00:12:37.800 --> 00:12:39.080]  我們才能夠
[00:12:39.080 --> 00:12:40.620]  真真正正
[00:12:40.620 --> 00:12:42.660]  心悅誠服的
[00:12:42.660 --> 00:12:43.940]  到神的面前來
[00:12:44.960 --> 00:12:46.760]  律法
[00:12:46.760 --> 00:12:48.800]  好像X光機一樣
[00:12:48.800 --> 00:12:51.880]  有很多人
[00:12:51.880 --> 00:12:54.180]  特別是男性
[00:12:54.180 --> 00:12:55.460]  不知道有沒有一個習慣
[00:12:55.460 --> 00:12:57.240]  有病不看醫生
[00:12:57.240 --> 00:13:00.320]  不知道有沒有當中
[00:13:00.320 --> 00:13:01.860]  有些做太太很激氣這件事
[00:13:01.860 --> 00:13:09.800]  丈夫經常不肯說,先看看吧,先喫幾劑中藥吧
[00:13:09.800 --> 00:13:11.320]  或者先喫幾粒丸子吧
[00:13:11.320 --> 00:13:13.640]  但是好像不肯看醫生
[00:13:14.660 --> 00:13:19.260]  爲什麼呢?因爲覺得應該OK的,沒有問題的,過往經驗OK的,我沒有這種需要
[00:13:19.260 --> 00:13:21.300]  但當你照了X光機
[00:13:21.300 --> 00:13:24.120]  真的有問題,肺有問題,哪裏有問題
[00:13:24.120 --> 00:13:27.460]  那就給你有一個推動力
[00:13:27.460 --> 00:13:29.500]  我需要去處理問題
[00:13:29.500 --> 00:13:34.100]  律法當然好像X光機一樣不能夠醫好你的
[00:13:34.100 --> 00:13:37.700]  這個X光機只是告訴你情況是這樣
[00:13:37.700 --> 00:13:41.540]  不過這個情況能夠推動你去求醫治
[00:13:43.840 --> 00:13:45.640]  神賜下律法告訴你
[00:13:45.640 --> 00:13:50.500]  應該這麼做,當你做不到的時間,就好像檢查身體
[00:13:50.500 --> 00:13:51.780]  的結果給我們
[00:13:51.780 --> 00:13:53.320]  我們是有問題的
[00:13:53.320 --> 00:13:55.620]  律法的功用到這裏
[00:13:55.620 --> 00:13:57.660]  然後
[00:13:57.660 --> 00:13:59.720]  保羅用到
[00:13:59.720 --> 00:14:01.500]  婚姻的例子
[00:14:01.500 --> 00:14:03.040]  正正是說明了
[00:14:03.040 --> 00:14:05.100]  當
[00:14:05.100 --> 00:14:06.360]  我們以
[00:14:06.360 --> 00:14:07.660]  恩順清義
[00:14:07.660 --> 00:14:09.180]  耶穌基督
[00:14:09.180 --> 00:14:11.240]  作爲我們主的時間
[00:14:11.240 --> 00:14:12.520]  律法
[00:14:12.780 --> 00:14:14.320]  本來產生的功用
[00:14:14.320 --> 00:14:15.340]  在這個時間
[00:14:15.340 --> 00:14:16.620]  我們可以停止
[00:14:16.620 --> 00:14:19.420]  因爲我們不是再靠遵行律法
[00:14:19.420 --> 00:14:21.480]  而過土神起源
[00:14:21.480 --> 00:14:26.080]  我們從心底裏面,用第六章的話,我們從心底裏面信服了上帝
[00:14:26.080 --> 00:14:27.620]  這個態度
[00:14:27.620 --> 00:14:30.180]  成爲了我們追求的
[00:14:30.180 --> 00:14:31.200]  新的
[00:14:31.200 --> 00:14:31.980]  樣式
[00:14:31.980 --> 00:14:36.580]  第七章的第七到第十二節
[00:14:36.580 --> 00:14:38.640]  保羅再次說
[00:14:38.640 --> 00:14:41.180]  律法有好處
[00:14:41.180 --> 00:14:42.720]  但因爲它限制
[00:14:43.760 --> 00:14:44.780]  第七節
[00:14:44.780 --> 00:14:46.580]  這樣我們可說什麼呢
[00:14:46.580 --> 00:14:48.360]  律法是罪魔
[00:14:48.360 --> 00:14:49.380]  如果律法
[00:14:49.380 --> 00:14:50.420]  顯示出
[00:14:50.420 --> 00:14:52.460]  我們有缺陷是罪
[00:14:52.460 --> 00:14:54.000]  很多不足的地方
[00:14:54.000 --> 00:14:56.300]  那是不是律法本身有問題呢
[00:14:56.300 --> 00:14:58.860]  就好像你問是不是X光機有問題呢
[00:14:58.860 --> 00:15:00.400]  當然,斷乎不是
[00:15:00.400 --> 00:15:02.180]  不是這樣
[00:15:02.180 --> 00:15:06.020]  因爲不因爲律法,我不知道何爲罪
[00:15:06.020 --> 00:15:08.580]  然後
[00:15:08.580 --> 00:15:09.860]  在
[00:15:10.380 --> 00:15:12.940]  七章的第五節和第八節
[00:15:12.940 --> 00:15:16.280]  兩次出現這個字眼,我試試看第八節
[00:15:16.280 --> 00:15:17.560]  言而
[00:15:17.560 --> 00:15:18.580]  罪
[00:15:18.580 --> 00:15:20.620]  趁着機會
[00:15:20.620 --> 00:15:25.740]  就藉着誡命叫諸般的貪心,即是律法所說的不可貪心
[00:15:25.740 --> 00:15:26.760]  諸般的貪心
[00:15:26.760 --> 00:15:27.800]  在裏頭
[00:15:27.800 --> 00:15:28.820]  發動
[00:15:28.820 --> 00:15:31.380]  大家有沒有
[00:15:31.380 --> 00:15:32.400]  想過呢
[00:15:32.400 --> 00:15:36.240]  發動這個字,是一個可圈可點的字
[00:15:36.240 --> 00:15:37.780]  即是說
[00:15:37.780 --> 00:15:39.320]  律法
[00:15:40.080 --> 00:15:43.400]  會藉着我裏頭那種的罪性
[00:15:43.400 --> 00:15:45.460]  從亞當而來的罪性
[00:15:45.460 --> 00:15:47.240]  因爲律法的緣故
[00:15:47.240 --> 00:15:48.260]  所以
[00:15:48.260 --> 00:15:49.540]  令到我們
[00:15:49.540 --> 00:15:51.080]  裏面的罪性
[00:15:51.080 --> 00:15:52.620]  就會發動
[00:15:52.620 --> 00:15:55.180]  發動這個字
[00:15:55.180 --> 00:15:58.260]  的意思是,如果直譯英文的話
[00:15:58.260 --> 00:15:59.280]  是energy
[00:15:59.280 --> 00:16:01.060]  這個字呢
[00:16:01.060 --> 00:16:05.420]  就是由希臘文一語演變成英文的energy同一字來的
[00:16:05.420 --> 00:16:06.700]  是發動這個字
[00:16:10.280 --> 00:16:10.800]  律法
[00:16:10.800 --> 00:16:12.080]  會
[00:16:12.080 --> 00:16:13.620]  令到我們
[00:16:13.620 --> 00:16:16.440]  更加
[00:16:16.440 --> 00:16:19.260]  好像想重重若動那樣
[00:16:19.260 --> 00:16:21.800]  最好例子就是
[00:16:21.800 --> 00:16:25.900]  在創世紀伊甸園裏面的例子
[00:16:25.900 --> 00:16:29.480]  上帝做好
[00:16:29.480 --> 00:16:31.020]  這個大地
[00:16:31.020 --> 00:16:32.820]  設立了人類
[00:16:32.820 --> 00:16:33.840]  然後
[00:16:33.840 --> 00:16:35.120]  所有的東西
[00:16:35.120 --> 00:16:36.400]  上帝所做的
[00:16:36.400 --> 00:16:37.420]  都是好的
[00:16:38.200 --> 00:16:40.240]  做了人之後是甚好的
[00:16:40.240 --> 00:16:44.600]  誰決定好呢?是上帝說的,這個是好的
[00:16:44.600 --> 00:16:46.400]  好的標準從上帝而來的
[00:16:46.400 --> 00:16:48.440]  然後上帝
[00:16:48.440 --> 00:16:49.460]  差派
[00:16:49.460 --> 00:16:51.260]  亞當夏娃
[00:16:51.260 --> 00:16:52.800]  去管理大地
[00:16:52.800 --> 00:16:55.860]  然後園中的所有食物都可以喫
[00:16:55.860 --> 00:16:56.900]  除了
[00:16:56.900 --> 00:16:58.680]  除了
[00:16:58.680 --> 00:16:59.460]  是什麼
[00:16:59.460 --> 00:17:01.500]  一個感覺
[00:17:01.500 --> 00:17:02.780]  一個
[00:17:02.780 --> 00:17:04.060]  上帝叫人不要喫
[00:17:06.620 --> 00:17:08.420]  這個就像我們很多小朋友那樣
[00:17:08.420 --> 00:17:11.740]  你試一下跟他說
[00:17:11.740 --> 00:17:13.540]  冰箱都可以喫的
[00:17:13.540 --> 00:17:17.380]  除了這一樣你不可以打開,你猜結果會是什麼呢?
[00:17:17.380 --> 00:17:25.320]  本來他什麼都可以喫的,包括禁果都可以喫的,不過上帝說了
[00:17:25.320 --> 00:17:28.380]  有律法了,有個神的心意了,你不可以喫
[00:17:28.380 --> 00:17:29.660]  但是
[00:17:29.660 --> 00:17:30.420]  在人的
[00:17:30.420 --> 00:17:31.720]  活躍裏面
[00:17:31.720 --> 00:17:35.040]  特別是墮落了的人的活躍裏面
[00:17:35.560 --> 00:17:37.100]  明明不可以喫的
[00:17:37.100 --> 00:17:37.880]  專門想喫
[00:17:37.880 --> 00:17:45.280]  明明是律法禁止的,反而好像推動我更加想重重若損
[00:17:45.280 --> 00:17:47.320]  所以保羅說
[00:17:47.320 --> 00:17:49.120]  第八節
