
[00:00:00.000 --> 00:00:05.520]  今天這篇道是這兩個星期左右我預備的
[00:04:55.280 --> 00:04:57.600]  這卷希伯來書什麼時候出現呢?
[00:04:57.600 --> 00:04:59.160]  它殉道的時候
[00:04:59.160 --> 00:05:03.360]  裡面所講的那些受逼迫、受困難的東西
[00:05:03.360 --> 00:05:05.560]  不是好像保羅的時段
[00:05:05.560 --> 00:05:07.160]  即是就算它殉道的時候
[00:05:07.160 --> 00:05:08.920]  都不是那麼嚴重
[00:05:08.920 --> 00:05:11.240]  所以我估計應該都不是保羅
[00:05:11.240 --> 00:05:13.000]  若果是保羅就寫明是保羅
[00:05:13.000 --> 00:05:15.360]  保羅不會收起自己的名字
[00:05:15.360 --> 00:05:17.400]  所以估計多數不是保羅
[00:05:17.400 --> 00:05:19.240]  而是和保羅有很親密關係
[00:05:19.240 --> 00:05:21.240]  或者是他的徒弟
[00:05:21.240 --> 00:05:22.400]  一路升上來
[00:05:22.400 --> 00:05:24.440]  因為整卷希伯來書所講的東西
[00:05:24.440 --> 00:05:27.840]  字眼、手法很像保羅
[00:05:27.840 --> 00:05:30.080]  所以有可能是他的徒弟
[00:05:30.080 --> 00:05:31.240]  誰不要緊
[00:05:31.240 --> 00:05:32.920]  我到今時今日來說
[00:05:32.920 --> 00:05:35.080]  他都學了保羅的方式
[00:05:35.080 --> 00:05:36.560]  保羅寫的東西就是
[00:05:36.560 --> 00:05:38.680]  先講一些理論性的東西
[00:05:38.680 --> 00:05:40.080]  教義性的東西
[00:05:40.080 --> 00:05:42.120]  接著就是一些鼓勵性的東西
[00:05:42.120 --> 00:05:43.560]  即刻應用
[00:05:43.560 --> 00:05:45.080]  多數是這樣做的
[00:05:45.080 --> 00:05:46.800]  他這裡都是一樣的
[00:05:46.800 --> 00:05:48.200]  紅色字那些就是
[00:05:48.200 --> 00:05:50.360]  每一個段落他比較完之後
[00:05:50.360 --> 00:05:52.560]  他不是講一個神學討論
[00:05:52.560 --> 00:05:55.240]  他不是一個學術的教義的討論
[00:05:55.240 --> 00:05:56.640]  而是講了這件事之後
[00:05:56.640 --> 00:05:58.120]  那即是怎樣
[00:05:58.120 --> 00:06:00.400]  抵折我們就要這樣
[00:06:00.400 --> 00:06:01.040]  明白吧
[00:06:01.040 --> 00:06:02.240]  所以講完這件事之後
[00:06:02.240 --> 00:06:03.360]  即刻就下去
[00:06:03.360 --> 00:06:04.160]  因為這樣
[00:06:04.160 --> 00:06:06.000]  那我們就這樣
[00:06:06.000 --> 00:06:07.320]  比天使更加大
[00:06:07.320 --> 00:06:09.440]  所以他說我們不要硬心
[00:06:09.440 --> 00:06:11.360]  我們要彼此相勸
[00:06:11.360 --> 00:06:12.640]  那你就回去看《聖經》吧
[00:06:12.640 --> 00:06:13.800]  我不詳細講
[00:06:13.800 --> 00:06:16.240]  因為今天的焦點不是擺在這裡
[00:06:16.240 --> 00:06:17.400]  稍後下面的時候
[00:06:17.400 --> 00:06:20.760]  你就會發覺我的焦點是
[00:06:20.760 --> 00:06:24.160]  我認為是我自己以前都沒有看到的
[00:06:24.160 --> 00:06:26.120]  比摩西更加榮耀
[00:06:26.120 --> 00:06:27.160]  對於猶太人來說
[00:06:27.160 --> 00:06:29.280]  摩西已經很厲害了
[00:06:29.280 --> 00:06:31.440]  是一個非常神聖用的
[00:06:31.440 --> 00:06:33.280]  連死都不知道他有沒有死
[00:06:33.280 --> 00:06:35.720]  傳說可能是神帶了他在山上
[00:06:35.720 --> 00:06:36.840]  就帶了他走了
[00:06:36.840 --> 00:06:38.880]  沒有死可能是這樣
[00:06:38.880 --> 00:06:40.560]  比天使更加榮耀
[00:06:40.560 --> 00:06:42.000]  所以弟兄姊妹
[00:06:42.000 --> 00:06:43.880]  我們更加要坦然無懼地
[00:06:43.880 --> 00:06:46.200]  來到神的私恩坐前
[00:06:46.200 --> 00:06:47.960]  神是一個這麼榮耀的神
[00:06:47.960 --> 00:06:51.280]  比我們人間所仰慕的那些先賢
[00:06:51.280 --> 00:06:53.120]  更加偉大更加榮耀
[00:06:53.120 --> 00:06:54.360]  所以我們不需要怕
[00:06:54.360 --> 00:06:57.440]  我們來到上帝的私恩寶座面前
[00:06:57.440 --> 00:07:00.560]  比所有的祭司都更加尊榮
[00:07:00.560 --> 00:07:01.840]  猶太人的信仰裏面
[00:07:01.840 --> 00:07:03.600]  祭司是最尊榮的
[00:07:03.600 --> 00:07:05.200]  大祭司那些是很尊榮的
[00:07:05.200 --> 00:07:07.000]  很有權柄
[00:07:07.000 --> 00:07:08.400]  每個人都不認識神的論法
[00:07:08.400 --> 00:07:09.280]  要聽他講
[00:07:09.280 --> 00:07:10.960]  所以在這裏很尊榮的
[00:07:10.960 --> 00:07:12.520]  也是上帝高立的
[00:07:12.520 --> 00:07:14.560]  所以是一個身份很特別的
[00:07:14.560 --> 00:07:18.120]  但是耶穌基督肯定比祭司更加尊榮
[00:07:18.120 --> 00:07:19.840]  祭司年年都進去
[00:07:19.840 --> 00:07:21.040]  要獻祭
[00:07:21.040 --> 00:07:22.320]  為自己的罪獻祭
[00:07:22.320 --> 00:07:24.280]  但是大祭司一次就永遠了
[00:07:24.280 --> 00:07:26.120]  大家就知道這個比較
[00:07:26.120 --> 00:07:29.160]  很明顯耶穌基督是超越過大祭司
[00:07:29.160 --> 00:07:30.240]  既然是這樣
[00:07:30.240 --> 00:07:32.840]  我們就要堅持到底
[00:07:32.840 --> 00:07:35.320]  效法、宣言
[00:07:35.320 --> 00:07:36.240]  你們不是
[00:07:36.240 --> 00:07:39.280]  你們不是一個孤獨的行人
[00:07:39.280 --> 00:07:41.920]  你們在前面已經有很多很多人
[00:07:41.920 --> 00:07:43.760]  是走了這條路的
[00:07:43.760 --> 00:07:46.200]  所以耶穌基督是這麼尊榮的話
[00:07:46.200 --> 00:07:47.400]  一個這麼尊榮的主
[00:07:47.400 --> 00:07:48.960]  是否值得我們繼續繼續
[00:07:48.960 --> 00:07:50.480]  好像前人那樣
[00:07:50.480 --> 00:07:52.600]  一直繼續走下去呢
[00:07:52.600 --> 00:07:53.640]  當然後面之外
[00:07:53.640 --> 00:07:55.560]  就是更美的約
[00:07:55.560 --> 00:07:57.040]  在舊約就是舊約
[00:07:57.040 --> 00:07:57.800]  到了新約
[00:07:57.800 --> 00:07:58.920]  耶穌基督的時候
[00:07:58.920 --> 00:08:01.000]  是設立了一個更美的約
[00:08:01.000 --> 00:08:06.240]  所以我們要彼此相顧、激勵、勸勉
[00:08:06.240 --> 00:08:07.200]  走這條天路
[00:08:07.200 --> 00:08:09.200]  走這條逆旅的人生
[00:08:09.200 --> 00:08:10.400]  如果一個人走
[00:08:10.400 --> 00:08:13.200]  就很快就洩氣
[00:08:13.200 --> 00:08:14.240]  很快就沒有了
[00:08:14.240 --> 00:08:16.400]  不知道有沒有人行山這裡
[00:08:16.400 --> 00:08:17.880]  我不是行山的人
[00:08:17.880 --> 00:08:18.720]  有吧
[00:08:18.720 --> 00:08:19.640]  所以我也不敢說
[00:08:19.640 --> 00:08:20.680]  因為我不是
[00:08:20.680 --> 00:08:22.040]  我只是知道而已
[00:08:22.040 --> 00:08:24.080]  那些偽行者那些
[00:08:24.080 --> 00:08:26.360]  行那隊的人更加重要
[00:08:26.360 --> 00:08:28.720]  支援那隊的人也很重要
[00:08:28.720 --> 00:08:30.800]  每一個站都有些人支援他
[00:08:30.800 --> 00:08:31.520]  打氣啊
[00:08:31.520 --> 00:08:33.240]  給一些食物等等
[00:08:33.240 --> 00:08:34.120]  這些不用我說
[00:08:34.120 --> 00:08:35.320]  大家都會知道
[00:08:35.320 --> 00:08:37.520]  所以在信仰的路上也一樣
[00:08:37.520 --> 00:08:40.520]  我們要彼此支援、激勵、鼓勵
[00:08:40.520 --> 00:08:42.400]  這種打氣的作用
[00:08:42.400 --> 00:08:44.440]  更美的憲制
[00:08:44.440 --> 00:08:45.280]  更美的憲制
[00:08:45.280 --> 00:08:47.960]  說到耶穌基督自己將它憲制
[00:08:47.960 --> 00:08:48.920]  以前的憲制
[00:08:48.920 --> 00:08:50.080]  年年都要再做
[00:08:50.080 --> 00:08:51.000]  因為更美的憲制
[00:08:51.000 --> 00:08:52.960]  一次過是世人的罪
[00:08:52.960 --> 00:08:54.440]  都赦免了
[00:08:54.440 --> 00:08:55.240]  都潔淨了
[00:08:55.240 --> 00:08:57.200]  這是一個更美的制
[00:08:57.200 --> 00:08:58.280]  既然是這樣的時候
[00:08:58.280 --> 00:09:00.080]  我們知道我們在跟隨
[00:09:00.080 --> 00:09:02.440]  我們得到的這個救恩
[00:09:02.440 --> 00:09:05.440]  不只是我們信耶穌那麼簡單
[00:09:05.440 --> 00:09:07.920]  而是我們已經進入了一種屬靈的生命
[00:09:07.920 --> 00:09:09.600]  你可能看不到
[00:09:09.600 --> 00:09:10.760]  有些人信了耶穌
[00:09:10.760 --> 00:09:12.200]  好像轉變也不大
[00:09:12.200 --> 00:09:13.000]  好像我女兒那樣
[00:09:13.000 --> 00:09:14.040]  經常都問我
[00:09:14.040 --> 00:09:16.400]  爸爸我究竟填呢
[00:09:16.400 --> 00:09:17.560]  你什麼時候信耶穌啊
[00:09:17.560 --> 00:09:19.560]  我填不到啊
[00:09:19.560 --> 00:09:20.320]  為什麼填不到啊
[00:09:20.320 --> 00:09:20.920]  我們經常都說
[00:09:20.920 --> 00:09:22.760]  你信耶穌那一刻就填到了
[00:09:22.760 --> 00:09:24.000]  假定我們信耶穌
[00:09:24.000 --> 00:09:25.520]  有一個轉折點
[00:09:25.520 --> 00:09:27.400]  但有些人沒有轉折點
[00:09:27.400 --> 00:09:28.480]  好像我女兒那些
[00:09:28.480 --> 00:09:29.320]  好像行獄師
[00:09:29.320 --> 00:09:30.800]  就是信二代那些
[00:09:30.800 --> 00:09:31.760]  牧二代那些
[00:09:31.760 --> 00:09:33.840]  一出生就是在教會
[00:09:33.840 --> 00:09:34.960]  在信仰群體裏面
[00:09:34.960 --> 00:09:36.080]  她都不知道自己什麼時候
[00:09:36.080 --> 00:09:37.560]  就叫信耶穌
[00:09:37.560 --> 00:09:39.640]  就是沒有一個這樣的情況
[00:09:39.640 --> 00:09:41.400]  有些人就很大的轉變
[00:09:41.400 --> 00:09:42.360]  好像我這樣
[00:09:42.360 --> 00:09:43.360]  那就知道了
[00:09:43.360 --> 00:09:44.920]  但無論怎樣都好
[00:09:44.920 --> 00:09:46.480]  我們是得到一個
[00:09:46.480 --> 00:09:48.080]  可能你看不到
[00:09:48.080 --> 00:09:49.920]  肉眼見不到你是基督徒
[00:09:49.920 --> 00:09:50.920]  但是你知道
[00:09:50.920 --> 00:09:52.720]  你自己知道的
[00:09:52.720 --> 00:09:53.760]  人家不知道
[00:09:53.760 --> 00:09:54.760]  人家看不到你
[00:09:54.760 --> 00:09:55.880]  但是你自己知道
[00:09:55.880 --> 00:09:57.480]  你是不是信耶穌
[00:09:57.480 --> 00:09:58.280]  你自己知道
[00:09:58.280 --> 00:10:00.640]  你生命裏面有沒有神的生命
[00:10:00.640 --> 00:10:01.840]  自己知道的
[00:10:01.840 --> 00:10:04.760]  所以我們要更加忍耐
[00:10:04.760 --> 00:10:06.480]  不要退後
[00:10:06.480 --> 00:10:07.880]  你既然得到這麼好的
[00:10:07.880 --> 00:10:09.600]  就不要再後退了
[00:10:09.600 --> 00:10:12.440]  所以逆旅行者用一種鼓勵
[00:10:12.440 --> 00:10:13.520]  當時的人就要
[00:10:13.520 --> 00:10:15.920]  大家要一往無懼的信心
[00:10:15.920 --> 00:10:17.640]  大家同行人的輔助
[00:10:17.640 --> 00:10:19.120]  一起走這條天路
[00:10:19.120 --> 00:10:19.560]  就是這樣
[00:10:19.560 --> 00:10:20.720]  希伯利的書
[00:10:20.720 --> 00:10:22.840]  當然具體有很多應用
[00:10:22.840 --> 00:10:23.440]  那麼你牧師
[00:10:23.440 --> 00:10:24.400]  你講完了在哪裏
[00:10:24.400 --> 00:10:25.440]  我說是
[00:10:25.440 --> 00:10:26.240]  如果就講這裏
[00:10:26.240 --> 00:10:27.720]  那麽講完了
[00:10:27.720 --> 00:10:28.600]  我都以為
[00:10:28.600 --> 00:10:30.360]  都是用這條線
[00:10:30.360 --> 00:10:32.120]  所以很多的人說道
[00:10:32.120 --> 00:10:33.080]  聽到說
[00:10:33.080 --> 00:10:34.600]  要麽就用講基督
[00:10:34.600 --> 00:10:37.720]  要麽就講大家怎樣去激勵行善
[00:10:37.720 --> 00:10:39.600]  不要信心等等
[00:10:39.600 --> 00:10:40.720]  用這個角度
[00:10:40.720 --> 00:10:41.320]  都對的
[00:10:41.320 --> 00:10:42.720]  不是錯的
[00:10:42.720 --> 00:10:45.040]  但是後來我自己再回去看的時候
[00:10:45.040 --> 00:10:46.360]  我覺得聖靈忽然之間
[00:10:46.360 --> 00:10:47.800]  再看幾次之後
[00:10:47.800 --> 00:10:48.880]  看到一些東西
[00:10:48.880 --> 00:10:50.400]  原來我沒有看到
[00:10:50.400 --> 00:10:51.920]  今天就跟大家分享
[00:10:51.920 --> 00:10:55.080]  某程度你是新鮮出爐的
[00:10:55.080 --> 00:10:56.520]  大家這個信息
[00:10:56.520 --> 00:10:58.600]  好了
[00:10:58.600 --> 00:11:00.680]  是講聖靈
[00:11:00.680 --> 00:11:03.000]  希伯利的書講聖靈
[00:11:03.000 --> 00:11:04.480]  是
[00:11:04.480 --> 00:11:07.520]  我都一直以為不是
[00:11:07.520 --> 00:11:08.920]  聖靈當然是重要
[00:11:08.920 --> 00:11:11.280]  沒有人會否定聖靈重要的
[00:11:11.280 --> 00:11:11.960]  但是沒有人想到
[00:11:11.960 --> 00:11:14.320]  希伯利的書會講聖靈的
[00:11:14.320 --> 00:11:15.520]  希伯利的書講基督
[00:11:15.520 --> 00:11:16.200]  剛才都講了
[00:11:16.200 --> 00:11:17.800]  用十章信經來講
[00:11:17.800 --> 00:11:19.200]  基督的比較
[00:11:19.200 --> 00:11:21.280]  接著那兩章是勉勵大家
[00:11:21.280 --> 00:11:22.760]  彼此信心行去
[00:11:22.760 --> 00:11:24.760]  是信徒的生命
[00:11:24.760 --> 00:11:27.320]  聖靈在哪個位置呢
[00:11:27.320 --> 00:11:28.600]  沒有留意到
[00:11:28.600 --> 00:11:30.120]  但是我再看再看
[00:11:30.120 --> 00:11:32.080]  再預備這些信息的時候
[00:11:32.080 --> 00:11:32.920]  我忽然之間
[00:11:32.920 --> 00:11:34.760]  聖靈給我看到一些
[00:11:34.760 --> 00:11:36.040]  我以前看不到的
[00:11:36.040 --> 00:11:36.720]  對不對
[00:11:36.720 --> 00:11:38.200]  就是這裡了
[00:11:38.200 --> 00:11:39.920]  先給了大家出來看
[00:11:39.920 --> 00:11:41.080]  接著我會逐點
[00:11:41.080 --> 00:11:43.000]  三點跟大家分享
[00:11:43.000 --> 00:11:43.720]  很明顯
[00:11:43.720 --> 00:11:45.480]  你看經文
[00:11:45.480 --> 00:11:48.200]  二章開始
[00:11:48.200 --> 00:11:50.280]  神跡其事聖靈恩賜
[00:11:50.280 --> 00:11:52.040]  三章第七節
[00:11:52.040 --> 00:11:53.840]  聖靈有話講
[00:11:53.840 --> 00:11:55.440]  第六章第四節
[00:11:55.440 --> 00:11:56.960]  於聖靈有份
[00:11:56.960 --> 00:11:58.520]  第八章第十節
[00:11:58.520 --> 00:12:00.160]  身心身靈
[00:12:00.160 --> 00:12:02.080]  第九章是聖靈光照
[00:12:02.080 --> 00:12:03.520]  和永遠的靈
[00:12:03.520 --> 00:12:04.960]  第十章都有提到
[00:12:04.960 --> 00:12:07.000]  這個聖靈給我們的能力
[00:12:07.000 --> 00:12:08.400]  和私恩的靈
[00:12:08.400 --> 00:12:10.120]  你想想由第二章
[00:12:10.120 --> 00:12:13.080]  貫穿去到第十章
[00:12:13.080 --> 00:12:14.160]  都有提過
[00:12:14.160 --> 00:12:16.760]  有聖靈的一些工作出現
[00:12:16.760 --> 00:12:18.520]  是我們以前可能忽略了
[00:12:18.520 --> 00:12:21.320]  因為太過被基督的比較
[00:12:21.320 --> 00:12:23.480]  來吸引了我們的視線
[00:12:23.480 --> 00:12:26.520]  很忽略了關於聖靈的這個角度
[00:12:26.520 --> 00:12:29.080]  所以我今天就用和大家看
[00:12:29.080 --> 00:12:31.280]  聖靈在逆旅行者
[00:12:31.280 --> 00:12:33.240]  我們行天路的時候
[00:12:33.240 --> 00:12:34.880]  聖靈在我們的生命當中
[00:12:34.880 --> 00:12:36.080]  我們有些什麼東西
[00:12:36.080 --> 00:12:37.920]  可以得著的呢
[00:12:37.920 --> 00:12:40.360]  第一
[00:12:40.360 --> 00:12:42.240]  很明顯地說到
[00:12:42.240 --> 00:12:44.480]  神跡著神跡其事
[00:12:44.480 --> 00:12:47.320]  和聖靈的恩賜
[00:12:47.320 --> 00:12:48.880]  按照神的旨意
[00:12:48.880 --> 00:12:51.800]  用這些來和我們一同作見證
[00:12:51.800 --> 00:12:53.040]  在第二章第四節
[00:12:53.040 --> 00:12:55.360]  你可以看第二章第四節
[00:12:55.360 --> 00:12:57.600]  很明顯作者在勒錦道
[00:12:57.600 --> 00:13:00.600]  神跡其事和聖靈恩賜
[00:13:00.600 --> 00:13:02.720]  是神自己的心意
[00:13:02.720 --> 00:13:06.600]  賜下來給當時他們的信徒
[00:13:06.600 --> 00:13:08.240]  或者教會的人
[00:13:08.240 --> 00:13:10.280]  去見證耶穌基督的
[00:13:10.280 --> 00:13:12.600]  很容易理解的
[00:13:12.600 --> 00:13:14.760]  所以神跡其事和聖靈恩賜
[00:13:14.760 --> 00:13:16.560]  不是獨立存在的
[00:13:16.560 --> 00:13:17.760]  它有一個目的
[00:13:17.760 --> 00:13:19.240]  有一個焦點的
[00:13:19.240 --> 00:13:21.880]  這個焦點就是神按祂自己的意思
[00:13:21.880 --> 00:13:23.560]  來賜下來的
[00:13:23.560 --> 00:13:25.320]  然後就empower我們
[00:13:25.320 --> 00:13:28.360]  使我們能夠作見證的時候
[00:13:28.360 --> 00:13:31.520]  有神自己的和我們一同作見證
[00:13:31.520 --> 00:13:33.560]  這個很重要
[00:13:33.560 --> 00:13:35.160]  作者用到這個字眼
[00:13:35.160 --> 00:13:35.960]  其實是表達了
[00:13:35.960 --> 00:13:38.960]  因為我們聽就好像沒什麼動容
[00:13:38.960 --> 00:13:40.520]  沒什麼覺得很特別
[00:13:40.520 --> 00:13:41.840]  但是猶太人很重要
[00:13:41.840 --> 00:13:43.160]  見證你說沒用的
[00:13:43.160 --> 00:13:43.720]  一個人說
[00:13:43.720 --> 00:13:45.680]  說多厲害都沒用的
[00:13:45.680 --> 00:13:48.400]  最低限度要有兩三個見證人
[00:13:48.400 --> 00:13:49.880]  才叫可信
[00:13:49.880 --> 00:13:50.720]  除了你之外
[00:13:50.720 --> 00:13:52.520]  起碼還有一兩個
[00:13:52.520 --> 00:13:54.160]  這樣叫做可信性高一點
[00:13:54.160 --> 00:13:55.200]  你只是一個人說
[00:13:55.200 --> 00:13:55.920]  大家都知道
[00:13:55.920 --> 00:13:57.360]  你說而已
[00:13:57.360 --> 00:13:58.640]  誰說都可以
[00:13:58.640 --> 00:14:00.280]  你有口才可以說
[00:14:00.280 --> 00:14:01.320]  但是否可信呢
[00:14:01.320 --> 00:14:02.160]  不一定
[00:14:02.160 --> 00:14:04.240]  有兩三個人作見證
[00:14:04.240 --> 00:14:05.640]  所以現在這裡
[00:14:05.640 --> 00:14:07.480]  寶羅的作者
[00:14:07.480 --> 00:14:11.880]  其實是按照當時猶太人的習慣
[00:14:11.880 --> 00:14:12.800]  只是一個人
[00:14:12.800 --> 00:14:14.120]  你在說耶穌多厲害
[00:14:14.120 --> 00:14:15.600]  沒用的
[00:14:15.600 --> 00:14:16.560]  很厲害
[00:14:16.560 --> 00:14:17.440]  沒用的
[00:14:17.440 --> 00:14:18.680]  祂不會相信你
[00:14:18.680 --> 00:14:20.240]  因為不可信
[00:14:20.240 --> 00:14:21.200]  祂可信的程度
