
[00:00:00.000 --> 00:00:01.720]  好 各位親愛的領袖 你們好
[00:01:28.440 --> 00:01:33.860]  首先要了解到神頒佈律法的意義在哪裡
[00:01:33.860 --> 00:01:35.860]  律法對我們的意義是怎麼樣的?
[00:01:35.860 --> 00:01:37.840]  原來真正的律法
[00:01:37.840 --> 00:01:40.860]  好的律法是在維護我們
[00:01:40.860 --> 00:01:42.440]  在指引我們
[00:01:42.440 --> 00:01:46.360]  讓我們生活在一個安定的情況底下
[00:01:46.360 --> 00:01:48.900]  就是說如果一個人犯了法的時候
[00:01:48.900 --> 00:01:50.900]  就要受到嚴嚴的懲戒
[00:01:50.900 --> 00:01:55.560]  好 我們今天就看十誡裡面的第二誡
[00:01:55.560 --> 00:01:59.660]  我們先來看看律法對我們有什麼意義
[00:01:59.660 --> 00:02:02.420]  律法原來就是要維持著我們
[00:02:02.420 --> 00:02:05.300]  就是給我們過一個好的生活
[00:02:05.300 --> 00:02:07.620]  當然有好的律法
[00:02:07.620 --> 00:02:09.620]  還要有好的審判官
[00:02:09.620 --> 00:02:11.620]  正如我剛才講的
[00:02:11.620 --> 00:02:14.620]  這次我們在生命記裡面看了第16次
[00:02:14.620 --> 00:02:17.120]  一開始的時候我們看生命記裡面
[00:02:17.120 --> 00:02:19.120]  我們講國之四維
[00:02:19.120 --> 00:02:23.340]  我鼓勵大家可以在Youtube上聽聽
[00:02:23.340 --> 00:02:25.340]  原來生命記裡面講到
[00:02:25.340 --> 00:02:28.900]  維繫著國家安全穩定的時候
[00:02:28.900 --> 00:02:30.900]  最重要的人物是什麼呢?
[00:02:30.900 --> 00:02:32.900]  原來不是君王
[00:02:32.900 --> 00:02:34.900]  也不是祭司
[00:02:34.900 --> 00:02:36.400]  竟然是什麼呢?
[00:02:36.400 --> 00:02:38.400]  是法官
[00:02:38.400 --> 00:02:40.400]  就是說就算有好的律法
[00:02:40.400 --> 00:02:42.400]  但是如果法官有偏差
[00:02:42.400 --> 00:02:44.400]  法官判得不好
[00:02:44.400 --> 00:02:47.180]  其實是令人有很多氣憤的
[00:02:47.180 --> 00:02:50.180]  所以你留意到生命記很清楚地講
[00:02:50.180 --> 00:02:52.180]  最重要的不單單是法律
[00:02:52.180 --> 00:02:54.180]  是執行法律的人
[00:02:54.180 --> 00:02:57.180]  還有審判官是很重要的
[00:02:57.180 --> 00:02:59.180]  你記住神他是愛我們
[00:02:59.180 --> 00:03:03.180]  才賦予我們有這些律例典章
[00:03:03.180 --> 00:03:05.180]  就是不是限制我們
[00:03:05.180 --> 00:03:07.180]  不是去阻止我們
[00:03:07.180 --> 00:03:10.180]  只是讓我們活在一個安全
[00:03:10.180 --> 00:03:12.180]  和公平的社會當中
[00:03:12.180 --> 00:03:14.180]  所以我們絕對不是去否定
[00:03:14.180 --> 00:03:16.180]  不是去廢掉律法
[00:03:16.180 --> 00:03:18.180]  主耶穌也是這麼說的
[00:03:18.180 --> 00:03:20.180]  原來我們就是要遵守堅固
[00:03:20.180 --> 00:03:23.180]  當然我們的遵守堅固
[00:03:23.180 --> 00:03:25.180]  不是因為我們懼怕那個刑罰
[00:03:25.180 --> 00:03:27.180]  是有些人因為怕嚴刑
[00:03:27.180 --> 00:03:30.180]  所以很無奈就去遵守
[00:03:30.180 --> 00:03:34.180]  如果你曝光各個學生
[00:03:34.180 --> 00:03:37.180]  背著面就已經重罰了
[00:03:37.180 --> 00:03:39.180]  相反地你想想
[00:03:39.180 --> 00:03:41.180]  剛才這麼嚴重的事
[00:03:41.180 --> 00:03:43.180]  都是判社會服務令的
[00:03:43.180 --> 00:03:46.180]  之後我們不是因為怕那個刑罰
[00:03:46.180 --> 00:03:48.180]  而是因為我們愛的驅使
[00:03:48.180 --> 00:03:50.180]  因為我們知道神愛我們
[00:03:50.180 --> 00:03:53.180]  我們就要遵守神的誡命和律例
[00:03:53.180 --> 00:03:56.180]  神就用約來和人建立關係
[00:03:56.180 --> 00:03:58.180]  特別在舊約時代
[00:03:58.180 --> 00:04:00.180]  在近東的地方裡面
[00:04:00.180 --> 00:04:02.180]  就更加廣泛的應用
[00:04:02.180 --> 00:04:06.180]  是家庭 民族和神之間
[00:04:06.180 --> 00:04:08.180]  去立了這個約
[00:04:08.180 --> 00:04:09.180]  約是什麼呢
[00:04:09.180 --> 00:04:11.180]  就是大家要互相之間
[00:04:11.180 --> 00:04:13.180]  去承擔這個責任
[00:04:13.180 --> 00:04:16.180]  最基本約的那個字是什麼
[00:04:16.180 --> 00:04:19.180]  就是你要忠誠的去遵守
[00:04:19.180 --> 00:04:22.180]  好了 十誡一開始的時候
[00:04:22.180 --> 00:04:24.180]  神是怎麼說呢
[00:04:24.180 --> 00:04:26.180]  是說他自己曾經做過什麼
[00:04:26.180 --> 00:04:28.180]  除了愛以外
[00:04:28.180 --> 00:04:30.180]  你一直都有prediction
[00:04:30.180 --> 00:04:31.180]  但是我們看看
[00:04:31.180 --> 00:04:33.180]  究竟神說了什麼
[00:04:33.180 --> 00:04:36.180]  我們先看出一集的20章第二節
[00:04:36.180 --> 00:04:38.180]  和心靈記第五章第六第七節
[00:04:38.180 --> 00:04:40.180]  其實是內容一樣的
[00:04:40.180 --> 00:04:42.180]  我是耶和華里的神
[00:04:42.180 --> 00:04:45.180]  曾將你從埃及地為奴之家領出來
[00:04:45.180 --> 00:04:47.180]  我是耶和華里的神
[00:04:47.180 --> 00:04:51.180]  曾將你從埃及地為奴之家領出來
[00:04:51.180 --> 00:04:53.180]  原來神一開始的時候
[00:04:53.180 --> 00:04:56.180]  就宣告他曾經做過什麼
[00:04:56.180 --> 00:05:00.180]  這個是向百姓發出這個勝利的宣告
[00:05:00.180 --> 00:05:03.180]  因為當時百姓是在埃及地裡面
[00:05:03.180 --> 00:05:05.180]  做奴隸 被剝削
[00:05:05.180 --> 00:05:07.180]  要受苦
[00:05:07.180 --> 00:05:10.180]  但是神透過他自己的大能量
[00:05:10.180 --> 00:05:13.180]  讓這些希伯來人可以離開埃及
[00:05:13.180 --> 00:05:16.180]  所以說我是從困境裡面領你出來
[00:05:16.180 --> 00:05:18.180]  在背後就顯出了他的愛
[00:05:18.180 --> 00:05:20.180]  因此以下的誡命
[00:05:20.180 --> 00:05:24.180]  就是愛因典的流露
[00:05:24.180 --> 00:05:26.180]  是愛的約章
[00:05:26.180 --> 00:05:28.180]  而不是強制的
[00:05:28.180 --> 00:05:30.180]  是因典而不是律法的
[00:05:30.180 --> 00:05:33.180]  他講到除了我以外
[00:05:33.180 --> 00:05:35.180]  你不可以有prediction
[00:05:35.180 --> 00:05:37.180]  這是第一屆
[00:05:37.180 --> 00:05:39.180]  第一屆就強調了
[00:05:39.180 --> 00:05:42.180]  獨一的神是信仰的核心
[00:05:42.180 --> 00:05:45.180]  神要以色列人和所有的人
[00:05:45.180 --> 00:05:48.180]  要專一的去敬拜他
[00:05:48.180 --> 00:05:52.180]  這個時候不能同時敬拜其他的神明
[00:05:52.180 --> 00:05:54.180]  或者那些偶像
[00:05:54.180 --> 00:05:56.180]  事實上我們確信
[00:05:56.180 --> 00:05:59.180]  整個宇宙之中只有一位真神
[00:05:59.180 --> 00:06:02.180]  有正確的信仰
[00:06:02.180 --> 00:06:05.180]  才能夠產生正確的生活
[00:06:05.180 --> 00:06:07.180]  和好的道德感
[00:06:07.180 --> 00:06:09.180]  很簡單 齊兄上次講過
[00:06:09.180 --> 00:06:11.180]  譬如打小人
[00:06:11.180 --> 00:06:14.180]  弄一塊透明的肥豬肉
[00:06:14.180 --> 00:06:16.180]  就可以賄賂到這個神
[00:06:16.180 --> 00:06:18.180]  去對付你不喜歡的人
[00:06:18.180 --> 00:06:21.180]  這個神都不會是聖潔的
[00:06:21.180 --> 00:06:23.180]  他們的信仰是什麼呢
[00:06:23.180 --> 00:06:25.180]  原來我死了就是會落地獄的
[00:06:25.180 --> 00:06:27.180]  但是會對數的
[00:06:27.180 --> 00:06:30.180]  如果我在世上做了100件好事
[00:06:30.180 --> 00:06:32.180]  我做了50件壞事
[00:06:32.180 --> 00:06:35.180]  扣數還有50件好事
[00:06:35.180 --> 00:06:37.180]  我就不用受刑了
[00:06:37.180 --> 00:06:39.180]  這就叫做積陰德
[00:06:39.180 --> 00:06:41.180]  插開來講
[00:06:41.180 --> 00:06:45.180]  逼下屬有不道德的行為
[00:06:45.180 --> 00:06:48.180]  他原來是潛心佛學的
[00:06:48.180 --> 00:06:50.180]  在大學裡面
[00:06:50.180 --> 00:06:53.180]  拿佛學的碩士
[00:06:53.180 --> 00:06:55.180]  甚至在國內
[00:06:55.180 --> 00:06:59.180]  在紙裡面生活了2年
[00:06:59.180 --> 00:07:02.180]  我不知道是不是根少林寺那個方丈
[00:07:02.180 --> 00:07:05.180]  但是如果你真是一個真正的佛教徒
[00:07:05.180 --> 00:07:08.180]  其實是不會犯這些錯的
[00:07:08.180 --> 00:07:10.180]  你會留意到信仰
[00:07:10.180 --> 00:07:12.180]  其實是影響到人的道德生活的
[00:07:12.180 --> 00:07:14.180]  剛才我所講
[00:07:14.180 --> 00:07:15.180]  你做了一些好事
[00:07:15.180 --> 00:07:16.180]  做了一些不好的事
[00:07:16.180 --> 00:07:17.180]  可以對沖的
[00:07:17.180 --> 00:07:18.180]  那你就可能
[00:07:18.180 --> 00:07:21.180]  有錢的人就繼續捐多些錢
[00:07:21.180 --> 00:07:23.180]  但是就繼續去犯錯
[00:07:23.180 --> 00:07:25.180]  因為不怕 可以對沖到
[00:07:25.180 --> 00:07:27.180]  但是我們的神絕對不是這樣
[00:07:27.180 --> 00:07:30.180]  就算你認為是人的錯誤
[00:07:30.180 --> 00:07:31.180]  在中世紀的時候
[00:07:31.180 --> 00:07:34.180]  人們來來去去做什麼呢
[00:07:34.180 --> 00:07:35.180]  贖罪券
[00:07:35.180 --> 00:07:37.180]  原本贖罪券的意思不是這樣的
[00:07:37.180 --> 00:07:39.180]  一會有時間跟大家講
[00:07:39.180 --> 00:07:42.180]  但是問題是人就會將它扭曲了
[00:07:42.180 --> 00:07:44.180]  我們的神絕對不會收受
[00:07:44.180 --> 00:07:46.180]  你一些的祭物
[00:07:46.180 --> 00:07:48.180]  或者是奉獻
[00:07:48.180 --> 00:07:49.180]  就成為賄款
[00:07:49.180 --> 00:07:51.180]  然後赦免我們的罪
[00:07:51.180 --> 00:07:52.180]  所以
[00:07:52.180 --> 00:07:55.180]  其實你真正的信仰影響到你的道德
[00:07:55.180 --> 00:07:58.180]  所以第一屆就描述了敬拜的對象
[00:07:58.180 --> 00:08:00.180]  和道德的根源
[00:08:00.180 --> 00:08:01.180]  好了
[00:08:01.180 --> 00:08:03.180]  今天我們就看第二屆
[00:08:03.180 --> 00:08:05.180]  第二屆很簡單就是
[00:08:05.180 --> 00:08:07.180]  不可為自己雕刻偶像
[00:08:07.180 --> 00:08:09.180]  這個是我們背的
[00:08:09.180 --> 00:08:12.180]  但是這段經文其實不止這一句
[00:08:12.180 --> 00:08:15.180]  甚至這段經文有引起我們一些質疑
[00:08:15.180 --> 00:08:18.180]  就是描繪我們的神是一個怎樣的神
[00:08:18.180 --> 00:08:19.180]  好 我們先看
[00:08:19.180 --> 00:08:23.180]  《生命記》第五章第七到第十節
[00:08:23.180 --> 00:08:25.180]  不可為自己雕刻偶像
[00:08:25.180 --> 00:08:27.180]  也不可作什麼形象
[00:08:27.180 --> 00:08:31.180]  彷彿上天下地和地底下水中的百物
[00:08:31.180 --> 00:08:33.180]  不可跪拜那西象
[00:08:33.180 --> 00:08:34.180]  也不可侍奉他
[00:08:34.180 --> 00:08:37.180]  因為我亦會說你的神是寄邪的神
[00:08:37.180 --> 00:08:39.180]  恨我的 我必追討他的罪
[00:08:39.180 --> 00:08:41.180]  致富給子 直到三四代
[00:08:41.180 --> 00:08:43.180]  愛我 守我誡命的
[00:08:43.180 --> 00:08:45.180]  我必向他們發詞愛
[00:08:45.180 --> 00:08:46.180]  直到千代
[00:08:46.180 --> 00:08:50.180]  這裡最令我們質疑的就是神是一個寄邪的神
[00:08:50.180 --> 00:08:53.180]  英文神是一個Jerus God
[00:08:53.180 --> 00:08:54.180]  是一個妒忌的神
[00:08:54.180 --> 00:08:57.180]  那神是否很心胸狹隘呢
[00:08:57.180 --> 00:09:00.180]  特別 如果你拜其他的假神
[00:09:00.180 --> 00:09:02.180]  那神就很生氣了
[00:09:02.180 --> 00:09:06.180]  如果你留意到第二屆的重點
[00:09:06.180 --> 00:09:11.180]  其實不是去拜那些菩薩的偶像
[00:09:11.180 --> 00:09:15.180]  而是敬拜的方式
[00:09:15.180 --> 00:09:19.180]  我再說 是強調我們敬拜的方式
[00:09:19.180 --> 00:09:25.180]  是禁止人製造和崇拜任何形象的偶像
[00:09:25.180 --> 00:09:28.180]  原來當時加南宗教裏面
[00:09:28.180 --> 00:09:31.180]  特別是加南地裏面很多的民族
[00:09:31.180 --> 00:09:37.180]  他們拜的神是有個實體的形象出來的
[00:09:37.180 --> 00:09:39.180]  我們就稱他為偶像
[00:09:39.180 --> 00:09:45.180]  那時候就向這些他們親手塑造的雕刻的
[00:09:45.180 --> 00:09:48.180]  這些的像來跪拜的
[00:09:48.180 --> 00:09:50.180]  但是所以第二屆的焦點
[00:09:50.180 --> 00:09:53.180]  不是說你不要去拜這些的偶像
[00:09:53.180 --> 00:09:55.180]  我再說 是會涵涉到這裡
[00:09:55.180 --> 00:09:57.180]  但是重點是什麼呢
[00:09:57.180 --> 00:10:01.180]  就是拒絕一切形式上的疏忽
[00:10:01.180 --> 00:10:03.180]  那個的代替
[00:10:03.180 --> 00:10:05.180]  或者輕描了我們的神
[00:10:05.180 --> 00:10:09.180]  但事實上人是有豐富的幻想力的
[00:10:09.180 --> 00:10:15.180]  能夠剃造了不少的新奇可愛的事物
[00:10:15.180 --> 00:10:17.180]  很簡單舉個例子
[00:10:17.180 --> 00:10:19.180]  現在在香港裏面
[00:10:19.180 --> 00:10:22.180]  我都不知道這個公仔叫什麼公仔
[00:10:22.180 --> 00:10:24.180]  地鐵也有
[00:10:24.180 --> 00:10:27.180]  但是現在又不斷推進
[00:10:27.180 --> 00:10:31.180]  日本這些公仔
[00:10:31.180 --> 00:10:34.180]  但是他們真的塑造得很好
[00:10:34.180 --> 00:10:37.180]  所以你看那些紅帽經濟現在會不會有這些
[00:10:37.180 --> 00:10:39.180]  有個大的展覽
[00:10:39.180 --> 00:10:42.180]  列車都用了這個公仔
[00:10:42.180 --> 00:10:43.180]  好像叫做似娃娃
[00:10:43.180 --> 00:10:46.180]  就來帶去做 是不是
[00:10:46.180 --> 00:10:49.180]  這些人是有那個想像力的
[00:10:49.180 --> 00:10:52.180]  甚至你看這些人可以就交響我
[00:10:52.180 --> 00:10:55.180]  人就是有很豐富的思維
[00:10:55.180 --> 00:10:57.180]  於是可以做很多的歌曲
[00:10:57.180 --> 00:11:01.180]  甚至我們是會有好奇心
[00:11:01.180 --> 00:11:03.180]  我們會去探索
[00:11:03.180 --> 00:11:05.180]  所以我們會有科學上的突破
[00:11:05.180 --> 00:11:07.180]  甚至上到太空
[00:11:07.180 --> 00:11:11.180]  更加我們有這份內裏面的質素
[00:11:11.180 --> 00:11:14.180]  我們就可以維繫人之間的關係了
[00:11:14.180 --> 00:11:17.180]  學習如何體諒 如何去接納
[00:11:17.180 --> 00:11:20.180]  所以幻想力都是神所賦予給我們的
[00:11:20.180 --> 00:11:23.180]  但是我們不能夠善用的時候
[00:11:23.180 --> 00:11:26.180]  就可能會有破壞性
[00:11:26.180 --> 00:11:28.180]  很簡單舉一個例子
[00:11:28.180 --> 00:11:29.180]  一些精神病患者
[00:11:29.180 --> 00:11:31.180]  他們可能經常都會想
[00:11:31.180 --> 00:11:34.180]  我是不是被人迫害呢
[00:11:34.180 --> 00:11:36.180]  就是有些被迫害的妄想症
[00:11:36.180 --> 00:11:37.180]  現在我們懷疑
[00:11:37.180 --> 00:11:39.180]  很多人都會覺得這樣
[00:11:39.180 --> 00:11:40.180]  不行
[00:11:40.180 --> 00:11:42.180]  現在我們仍然有很多的人
[00:11:42.180 --> 00:11:43.180]  可能對我們有陰謀的
[00:11:43.180 --> 00:11:46.180]  所以我們更加要嚴謹的去面對
[00:11:46.180 --> 00:11:51.180]  錯誤的幻想放在神的上面
[00:11:51.180 --> 00:11:54.180]  都一樣可以很可怕的
[00:11:54.180 --> 00:11:56.180]  你有沒有曾經幻想過
[00:11:56.180 --> 00:12:01.180]  或者想像過我們的神是一位怎樣的神呢
[00:12:01.180 --> 00:12:03.180]  如果我們留意一下
[00:12:03.180 --> 00:12:04.180]  四福音
[00:12:04.180 --> 00:12:06.180]  馬太 馬可 路加 約翰
[00:12:06.180 --> 00:12:08.180]  是描繪了耶穌的言行
[00:12:08.180 --> 00:12:10.180]  祂所做的事
[00:12:10.180 --> 00:12:15.180]  但是祂有沒有描繪過耶穌的樣貌
[00:12:15.180 --> 00:12:18.180]  有沒有描繪過耶穌的身形呢
[00:12:18.180 --> 00:12:20.180]  沒有的
[00:12:20.180 --> 00:12:24.180]  為什麼在神的靈啟示之下
[00:12:24.180 --> 00:12:25.180]  所寫的聖經裡面
[00:12:25.180 --> 00:12:30.180]  是完全沒有描繪到耶穌基督的樣貌呢
[00:12:30.180 --> 00:12:33.180]  唯一可以探索的就是
[00:12:33.180 --> 00:12:34.180]  在二賽亞書裡面
[00:12:34.180 --> 00:12:36.180]  他無家形美容
[00:12:36.180 --> 00:12:38.180]  無美貌比我們可以善用
[00:12:38.180 --> 00:12:40.180]  踢月筋出於乾地
[00:12:40.180 --> 00:12:42.180]  因為祂常經幽魂飽受痛苦
[00:12:42.180 --> 00:12:45.180]  我們甚至知道耶穌是很蒼老的
[00:12:45.180 --> 00:12:47.180]  因為當耶穌說
[00:12:47.180 --> 00:12:50.180]  你們的祖宗阿伯拉罕仰望我的時候
[00:12:50.180 --> 00:12:52.180]  那些人就說不是吧
[00:12:52.180 --> 00:12:53.180]  你都不夠50歲
[00:12:53.180 --> 00:12:58.180]  但是當時耶穌才30歲過外
[00:12:58.180 --> 00:13:00.180]  但是你都不夠50歲
[00:13:00.180 --> 00:13:02.180]  某個程度上耶穌都很蒼老
[00:13:02.180 --> 00:13:08.180]  原來就是阻止我們去塑造一些像
[00:13:08.180 --> 00:13:10.180]  來去敬拜
[00:13:10.180 --> 00:13:12.180]  所以我們有時候在畫裡面
[00:13:12.180 --> 00:13:13.180]  看到耶穌的像
[00:13:13.180 --> 00:13:16.180]  就好像純紅齒白
[00:13:16.180 --> 00:13:18.180]  這個是錯誤的
[00:13:18.180 --> 00:13:20.180]  我們是沒有辦法
[00:13:20.180 --> 00:13:22.180]  把神幻想得完全的
[00:13:22.180 --> 00:13:24.180]  神是超越一切
[00:13:24.180 --> 00:13:25.180]  這個時候
[00:13:25.180 --> 00:13:27.180]  而我們很有限的頭腦
[00:13:27.180 --> 00:13:29.180]  我們是被造之物
[00:13:29.180 --> 00:13:31.180]  我們這麼有限的思想
[00:13:31.180 --> 00:13:34.180]  是怎麼可以了解神呢
[00:13:34.180 --> 00:13:36.180]  正如如果你有養一隻狗
[00:13:36.180 --> 00:13:38.180]  或者養一隻貓
[00:13:38.180 --> 00:13:39.180]  那隻狗和貓
[00:13:39.180 --> 00:13:42.180]  你猜它們會不會完全了解你呢
[00:13:42.180 --> 00:13:44.180]  不要說狗和貓
[00:13:44.180 --> 00:13:46.180]  可能你的孩子很小
[00:13:46.180 --> 00:13:48.180]  他都不會體會到
[00:13:48.180 --> 00:13:50.180]  了解到你所面對的壓力
[00:13:50.180 --> 00:13:53.180]  和你裡面所面對的挑戰是怎樣的
[00:13:53.180 --> 00:13:55.180]  所以你留意到了
[00:13:55.180 --> 00:13:57.180]  再加上我們人的罪性
[00:13:57.180 --> 00:14:00.180]  我們已經陷入了很想做神
[00:14:00.180 --> 00:14:02.180]  很渴望我們可以成為神
[00:14:02.180 --> 00:14:05.180]  這個自古到今天
[00:14:05.180 --> 00:14:07.180]  不同的國家民族
[00:14:07.180 --> 00:14:08.180]  都有這樣的思維
[00:14:08.180 --> 00:14:11.180]  秦始皇不是很想長生不老的
[00:14:11.180 --> 00:14:13.180]  不是很想自己成為神
[00:14:13.180 --> 00:14:15.180]  有些人就念丹
[00:14:15.180 --> 00:14:16.180]  希望自己成為神
[00:14:16.180 --> 00:14:18.180]  結果我們怎麼樣呢
[00:14:18.180 --> 00:14:20.180]  就會把神貶低到
[00:14:20.180 --> 00:14:22.180]  好像我們的水平那樣
[00:14:22.180 --> 00:14:24.180]  這個是非常不敬虔的
[00:14:24.180 --> 00:14:26.180]  你看看在《西遊記》裡面
[00:14:26.180 --> 00:14:28.180]  那些神是怎麼樣呢
[00:14:28.180 --> 00:14:30.180]  每個人都好像人一樣
[00:14:30.180 --> 00:14:31.180]  有很多的罪性
[00:14:31.180 --> 00:14:32.180]  不知所謂
[00:14:32.180 --> 00:14:34.180]  所以第二屆的重點
[00:14:34.180 --> 00:14:36.180]  我再說
[00:14:36.180 --> 00:14:38.180]  不是禁止我們
[00:14:38.180 --> 00:14:41.180]  來去敬拜其他的神
[00:14:41.180 --> 00:14:43.180]  因為第一屆已經很清楚說
[00:14:43.180 --> 00:14:45.180]  除了我以外
[00:14:45.180 --> 00:14:47.180]  你不可有別的神
[00:14:47.180 --> 00:14:49.180]  原來是禁止我們
[00:14:49.180 --> 00:14:51.180]  將一位高超
[00:14:51.180 --> 00:14:53.180]  榮耀
[00:14:53.180 --> 00:14:54.180]  尊貴的神
[00:14:54.180 --> 00:14:56.180]  是被我們幻想
[00:14:56.180 --> 00:14:59.180]  而成為和我們很相似
[00:14:59.180 --> 00:15:03.180]  甚至比我們更加低下的一些東西
[00:15:03.180 --> 00:15:05.180]  也就是說神是沒有形象的
[00:15:05.180 --> 00:15:10.180]  將祂塑造一個形象出來的時候
[00:15:10.180 --> 00:15:12.180]  那就很糟糕了
[00:15:12.180 --> 00:15:14.180]  所以特別這一條誡命
[00:15:14.180 --> 00:15:16.180]  就將和當時
[00:15:16.180 --> 00:15:18.180]  嘉南宗教裡面所拜的神
[00:15:18.180 --> 00:15:20.180]  分別出來
[00:15:20.180 --> 00:15:23.180]  在當時裡面有很多的雕像
[00:15:23.180 --> 00:15:25.180]  很多的圖騰
[00:15:25.180 --> 00:15:27.180]  使得那些莫拜者
[00:15:27.180 --> 00:15:30.180]  易於掌握到這個神的樣貌
[00:15:30.180 --> 00:15:33.180]  也幫助他們感受到
[00:15:33.180 --> 00:15:35.180]  因為有實體看到
[00:15:35.180 --> 00:15:37.180]  有神的臨在
[00:15:37.180 --> 00:15:39.180]  但是如果你留意
[00:15:39.180 --> 00:15:40.180]  《出拉及記》
[00:15:40.180 --> 00:15:41.180]  記不記得
[00:15:41.180 --> 00:15:44.180]  摩西上了西賴山
[00:15:44.180 --> 00:15:46.180]  然後山下的人
[00:15:46.180 --> 00:15:47.180]  雕刻偶像
[00:15:47.180 --> 00:15:49.180]  你說他們犯了錯
[00:15:49.180 --> 00:15:51.180]  他們是拜金牛族的
[00:15:51.180 --> 00:15:53.180]  但是如果你留意到
[00:15:53.180 --> 00:15:55.180]  他們是不是真的拜金牛族呢
[00:15:55.180 --> 00:15:56.180]  我們看看
[00:15:56.180 --> 00:15:57.180]  《出拉及記》
[00:15:57.180 --> 00:15:59.180]  第32章第4到第5節
[00:16:24.180 --> 00:16:26.180]  你有沒有留意到
[00:16:26.180 --> 00:16:28.180]  他們不知道
[00:16:28.180 --> 00:16:30.180]  摩西會什麼時候下山
[00:16:30.180 --> 00:16:34.180]  他們沒有惠稀耶和華神
[00:16:34.180 --> 00:16:37.180]  很想神去帶領他們
[00:16:37.180 --> 00:16:39.180]  但是沒有了摩西在
[00:16:39.180 --> 00:16:40.180]  那怎麼辦呢
[00:16:40.180 --> 00:16:42.180]  要找一個有形象的出來
[00:16:42.180 --> 00:16:44.180]  於是就做了一隻金牛族
[00:16:44.180 --> 00:16:47.180]  這個時候你留意到
[00:16:47.180 --> 00:16:48.180]  阿倫怎麼說呢
[00:16:48.180 --> 00:16:49.180]  他說以色列就是
[00:16:49.180 --> 00:16:51.180]  令你出拉及記的神
[00:16:51.180 --> 00:16:53.180]  我們特別請兒童同學
[00:16:53.180 --> 00:16:56.180]  再讀第5節
[00:16:56.180 --> 00:16:57.180]  阿倫看見
[00:16:57.180 --> 00:16:59.180]  就在牛族面前竹壇
[00:16:59.180 --> 00:17:00.180]  且宣告說
[00:17:00.180 --> 00:17:02.180]  明日要向耶和華守節
[00:17:02.180 --> 00:17:04.180]  有沒有留意到
[00:17:04.180 --> 00:17:06.180]  他是向誰守節
[00:17:06.180 --> 00:17:09.180]  他不是向金牛族守節
[00:17:09.180 --> 00:17:11.180]  他不是拜假神
[00:17:11.180 --> 00:17:12.180]  他甚至說
[00:17:12.180 --> 00:17:14.180]  我們向耶和華守節
[00:17:14.180 --> 00:17:15.180]  第二天
[00:17:15.180 --> 00:17:16.180]  百姓起來憲什麼
[00:17:16.180 --> 00:17:19.180]  憲繁祭和平安祭
[00:17:19.180 --> 00:17:20.180]  你要留意到
[00:17:20.180 --> 00:17:24.180]  當時沒有十戒之前
[00:17:24.180 --> 00:17:27.180]  已經有繁祭和平安祭這件事
[00:17:27.180 --> 00:17:28.180]  所以我已經說了
[00:17:28.180 --> 00:17:30.180]  十戒只是將已有的東西
[00:17:30.180 --> 00:17:31.180]  再一次重申
[00:17:31.180 --> 00:17:33.180]  然後宣告出來
[00:17:33.180 --> 00:17:34.180]  這個時候
